gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS3B03G0051100	Chr3B	14539683	14542511	-	14541097	Chr3B	12584487	12587315	-	12585901	1.0	0.995	collinear
gene:TraesCS3B03G0051200	Chr3B	14549103	14549399	-	14549251	Chr3B	12593912	12594208	-	12594060	1.0	1.0	collinear
gene:TraesCS3B03G0051500	Chr3B	14560796	14563932	+	14562364	Chr3B	12605622	12608761	+	12607191	1.0	0.999	collinear
gene:TraesCS3B03G0051600	Chr3B	14690068	14694638	-	14692353	Chr3B	12705590	12710236	-	12707913	1.0	0.995	collinear
gene:TraesCS3B03G0052000	Chr3B	14897747	14904386	+	14901066	Chr3B	12929434	12935799	+	12932616	0.97	0.955	collinear
gene:TraesCS3B03G0052400	Chr3B	15034510	15038343	+	15036426	Chr3B	12972810	12977968	+	12975389	0.999	0.966	collinear
gene:TraesCS3B03G0052500	Chr3B	15043587	15043985	-	15043786	Chr3B	12983388	12983786	-	12983587	1.0	0.994	collinear
gene:TraesCS3B03G0052700	Chr3B	15050859	15051645	-	15051252	Chr3B	12990673	12991459	-	12991066	1.0	1.0	collinear
gene:TraesCS3B03G0052800	Chr3B	15051800	15059713	-	15055756	Chr3B	12991614	12999528	-	12995571	1.0	1.0	collinear
gene:TraesCS3B03G0053000	Chr3B	15128456	15129483	+	15128969	Chr3B	13068269	13069296	+	13068782	1.0	1.0	collinear
gene:TraesCS3B03G0053100	Chr3B	15160153	15163258	+	15161705	Chr3B	13099966	13103071	+	13101518	1.0	1.0	collinear
gene:TraesCS3B03G0053200	Chr3B	15164778	15165608	-	15165193	Chr3B	13104591	13105421	-	13105006	1.0	1.0	collinear
gene:TraesCS3B03G0053600	Chr3B	15283665	15288089	+	15285877	Chr3B	13223525	13227949	+	13225737	1.0	1.0	collinear
gene:TraesCS3B03G0053700	Chr3B	15311739	15315173	-	15313456	Chr3B	13251598	13255032	-	13253315	1.0	1.0	collinear
gene:TraesCS3B03G0053800	Chr3B	15334364	15335548	+	15334956	Chr3B	13274625	13275809	+	13275217	1.0	0.997	collinear
gene:TraesCS3B03G0053900	Chr3B	15344103	15347794	+	15345948	Chr3B	13284369	13288048	+	13286208	1.0	0.993	collinear
gene:TraesCS3B03G0054200	Chr3B	15361834	15364625	-	15363229	Chr3B	13299333	13302124	-	13300728	1.0	0.998	collinear
gene:TraesCS3B03G0054900	Chr3B	15413768	15421229	-	15417498	Chr3B	13355425	13362827	-	13359126	1.0	0.997	collinear
gene:TraesCS3B03G0055000	Chr3B	15437025	15455773	-	15446399	Chr3B	13378617	13397406	-	13388011	1.0	0.997	collinear
gene:TraesCS3B03G0056000	Chr3B	15737539	15742920	-	15740229	Chr3B	13442276	13447641	-	13444958	1.0	0.998	collinear
gene:TraesCS3B03G0056300	Chr3B	15774884	15775192	-	15775038	Chr3B	13552260	13552568	-	13552414	1.0	0.99	collinear
gene:TraesCS3B03G0056500	Chr3B	15817353	15827081	-	15822217	Chr3B	13593446	13603025	-	13598235	1.0	0.996	collinear
gene:TraesCS3B03G0056800	Chr3B	15843661	15844865	-	15844263	Chr3B	13619404	13620608	-	13620006	1.0	0.999	collinear
gene:TraesCS3B03G0057200	Chr3B	16030592	16032356	+	16031474	Chr3B	13811026	13812790	+	13811908	1.0	0.997	collinear
gene:TraesCS3B03G0057500	Chr3B	16061723	16065343	+	16063533	Chr3B	13840823	13844435	+	13842629	0.991	0.953	collinear
gene:TraesCS3B03G0057600	Chr3B	16069780	16071754	-	16070767	Chr3B	13845330	13847209	-	13846269	0.946	0.923	collinear
gene:TraesCS3B03G0057700	Chr3B	16116348	16118134	-	16117241	Chr3B	13891963	13893749	-	13892856	1.0	0.997	collinear
gene:TraesCS3B03G0057800	Chr3B	16172883	16174668	-	16173775	Chr3B	13946301	13948083	-	13947192	0.998	0.997	collinear
gene:TraesCS3B03G0058000	Chr3B	16194029	16197637	-	16195833	Chr3B	13967937	13971546	-	13969741	1.0	0.997	collinear
gene:TraesCS3B03G0058200	Chr3B	16220505	16234337	-	16227421	Chr3B	13996087	13998593	-	13997340	1.0	0.995	collinear
gene:TraesCS3B03G0058900	Chr3B	16337986	16339408	+	16338697	Chr3B	14064681	14066108	+	14065394	0.991	0.948	collinear
gene:TraesCS3B03G0059100	Chr3B	16346206	16348027	+	16347116	Chr3B	14071782	14073603	+	14072692	1.0	0.991	collinear
gene:TraesCS3B03G0059900	Chr3B	16595969	16597796	+	16596882	Chr3B	14355049	14356878	+	14355963	1.0	0.99	collinear
gene:TraesCS3B03G0060000	Chr3B	16599118	16600593	+	16599855	Chr3B	14358208	14359683	+	14358945	0.999	0.995	collinear
gene:TraesCS3B03G0060100	Chr3B	16639543	16641393	+	16640468	Chr3B	14398343	14400192	+	14399267	1.0	0.995	collinear
gene:TraesCS3B03G0060600	Chr3B	16689738	16691550	+	16690644	Chr3B	14433942	14435754	+	14434848	1.0	0.993	collinear
gene:TraesCS3B03G0060700	Chr3B	16729361	16731316	+	16730338	Chr3B	14454011	14455966	+	14454988	1.0	0.996	collinear
gene:TraesCS3B03G0061200	Chr3B	16791104	16792637	+	16791870	Chr3B	14541773	14543307	+	14542540	1.0	0.992	collinear
gene:TraesCS3B03G0062200	Chr3B	17068676	17069813	-	17069244	Chr3B	14621940	14623077	-	14622508	1.0	0.995	collinear
gene:TraesCS3B03G0063100	Chr3B	17216773	17218407	-	17217590	Chr3B	14772188	14773822	-	14773005	1.0	0.988	collinear
gene:TraesCS3B03G0063200	Chr3B	17230424	17233961	-	17232192	Chr3B	14785854	14789424	-	14787639	1.0	0.988	collinear
gene:TraesCS3B03G0063300	Chr3B	17237828	17239182	-	17238505	Chr3B	14792743	14794097	-	14793420	1.0	0.992	collinear
gene:TraesCS3B03G0063700	Chr3B	17487044	17487576	+	17487310	Chr3B	14807315	14807847	+	14807581	1.0	0.993	collinear
gene:TraesCS3B03G0064000	Chr3B	17525110	17526615	-	17525862	Chr3B	14845147	14846658	-	14845902	1.0	0.994	collinear
gene:TraesCS3B03G0064400	Chr3B	17646958	17649498	-	17648228	Chr3B	14979364	14981900	-	14980632	1.0	0.992	collinear
gene:TraesCS3B03G0064500	Chr3B	17653463	17653684	+	17653573	Chr3B	14985481	14985702	+	14985591	1.0	0.972	collinear
gene:TraesCS3B03G0064600	Chr3B	17661266	17665293	+	17663279	Chr3B	14993741	14996899	+	14995320	0.942	0.926	collinear
gene:TraesCS3B03G0064900	Chr3B	17743154	17744549	-	17743851	Chr3B	15131304	15132699	-	15132001	1.0	0.995	collinear
gene:TraesCS3B03G0065000	Chr3B	17747202	17752045	+	17749623	Chr3B	15135352	15140199	+	15137775	1.0	0.995	collinear
gene:TraesCS3B03G0065200	Chr3B	17814510	17818105	+	17816307	Chr3B	15304597	15308219	+	15306408	0.988	0.925	collinear
gene:TraesCS3B03G0067100	Chr3B	18743379	18744026	+	18743702	Chr3B	15576463	15577110	+	15576786	1.0	0.993	collinear
gene:TraesCS3B03G0067200	Chr3B	18751983	18752520	+	18752251	Chr3B	15590917	15591444	+	15591180	0.986	0.975	collinear
gene:TraesCS3B03G0067400	Chr3B	18817045	18822850	+	18819947	Chr3B	15668007	15673818	+	15670912	1.0	0.994	collinear
gene:TraesCS3B03G0067600	Chr3B	18838001	18838870	+	18838435	Chr3B	15689489	15690357	+	15689923	1.0	0.991	collinear
gene:TraesCS3B03G0067700	Chr3B	18838892	18839194	+	18839043	Chr3B	15690379	15690681	+	15690530	1.0	1.0	collinear
gene:TraesCS3B03G0068400	Chr3B	19055504	19057719	+	19056611	Chr3B	15904638	15906867	+	15905752	1.0	0.996	collinear
gene:TraesCS3B03G0068500	Chr3B	19068532	19072888	+	19070710	Chr3B	15917586	15921923	+	15919754	1.0	0.989	collinear
gene:TraesCS3B03G0069100	Chr3B	19137455	19140843	+	19139149	Chr3B	15994567	15997956	+	15996261	1.0	0.998	collinear
gene:TraesCS3B03G0069200	Chr3B	19143332	19144512	-	19143922	Chr3B	16000446	16001626	-	16001036	1.0	0.991	collinear
gene:TraesCS3B03G0069400	Chr3B	19148461	19149069	-	19148765	Chr3B	16005559	16006167	-	16005863	1.0	0.988	collinear
gene:TraesCS3B03G0069900	Chr3B	19242076	19243046	+	19242561	Chr3B	16067393	16068363	+	16067878	1.0	0.994	collinear
gene:TraesCS3B03G0070400	Chr3B	19282977	19286330	-	19284653	Chr3B	16114053	16117406	-	16115729	1.0	1.0	collinear
gene:TraesCS3B03G0070300	Chr3B	19282173	19289214	+	19285693	Chr3B	16113249	16120290	+	16116769	1.0	1.0	collinear
gene:TraesCS3B03G0070600	Chr3B	19313953	19315273	-	19314613	Chr3B	16145029	16146349	-	16145689	1.0	1.0	collinear
gene:TraesCS3B03G0070800	Chr3B	19342286	19343726	-	19343006	Chr3B	16173349	16174791	-	16174070	1.0	0.997	collinear
gene:TraesCS3B03G0071000	Chr3B	19384383	19385697	-	19385040	Chr3B	16216801	16218114	-	16217457	0.999	0.997	collinear
gene:TraesCS3B03G0071300	Chr3B	19430787	19432165	-	19431476	Chr3B	16261884	16263260	-	16262572	0.998	0.995	collinear
gene:TraesCS3B03G0071600	Chr3B	19481029	19483201	-	19482115	Chr3B	16315711	16317903	-	16316807	1.0	0.994	collinear
gene:TraesCS3B03G0071700	Chr3B	19520499	19523940	-	19522219	Chr3B	16321770	16325227	-	16323498	1.0	0.986	collinear
gene:TraesCS3B03G0071900	Chr3B	19541070	19542452	-	19541761	Chr3B	16342572	16343954	-	16343263	1.0	0.969	collinear
gene:TraesCS3B03G0072400	Chr3B	19648187	19649355	+	19648771	Chr3B	16393405	16394573	+	16393989	1.0	0.994	collinear
gene:TraesCS3B03G0072500	Chr3B	19649420	19651027	+	19650223	Chr3B	16394639	16396246	+	16395442	1.0	0.998	collinear
gene:TraesCS3B03G0072800	Chr3B	19665266	19666456	-	19665861	Chr3B	16410488	16411678	-	16411083	1.0	1.0	collinear
gene:TraesCS3B03G0072900	Chr3B	19687842	19690473	-	19689157	Chr3B	16433054	16435685	-	16434369	1.0	1.0	collinear
gene:TraesCS3B03G0073000	Chr3B	19700179	19701107	-	19700643	Chr3B	16445392	16446320	-	16445856	1.0	1.0	collinear
gene:TraesCS3B03G0073500	Chr3B	19782341	19784490	+	19783415	Chr3B	16527275	16529424	+	16528349	1.0	1.0	collinear
gene:TraesCS3B03G0073800	Chr3B	20045694	20048185	-	20046939	Chr3B	16770076	16772567	-	16771321	1.0	1.0	collinear
gene:TraesCS3B03G0074100	Chr3B	20068534	20070088	+	20069311	Chr3B	16792908	16794462	+	16793685	1.0	1.0	collinear
gene:TraesCS3B03G0074200	Chr3B	20223862	20225255	-	20224558	Chr3B	16949170	16950563	-	16949866	1.0	1.0	collinear
gene:TraesCS3B03G0074600	Chr3B	20483628	20484230	+	20483929	Chr3B	17208772	17209374	+	17209073	1.0	1.0	collinear
gene:TraesCS3B03G0074800	Chr3B	20502731	20505924	+	20504327	Chr3B	17227877	17231070	+	17229473	1.0	1.0	collinear
gene:TraesCS3B03G0075200	Chr3B	20595526	20596528	+	20596027	Chr3B	17320673	17321675	+	17321174	1.0	1.0	collinear
gene:TraesCS3B03G0075700	Chr3B	20658901	20659776	-	20659338	Chr3B	17341944	17342818	+	17342381	0.998	0.989	collinear
gene:TraesCS3B03G0075600	Chr3B	20657356	20668905	+	20663130	Chr3B	17376958	17388455	+	17382706	0.946	0.932	collinear
gene:TraesCS3B03G0076000	Chr3B	20683949	20684936	-	20684442	Chr3B	17403503	17404490	-	17403996	1.0	0.998	collinear
gene:TraesCS3B03G0076400	Chr3B	21371734	21372855	-	21372294	Chr3B	18085772	18086878	-	18086325	0.986	0.977	collinear
gene:TraesCS3B03G0076600	Chr3B	21574147	21575780	+	21574963	Chr3B	18273211	18274844	+	18274027	1.0	0.998	collinear
gene:TraesCS3B03G0076700	Chr3B	21576881	21579180	-	21578030	Chr3B	18275945	18278328	-	18277136	1.0	0.998	collinear
gene:TraesCS3B03G0076800	Chr3B	21587475	21588938	+	21588206	Chr3B	18281676	18283139	+	18282407	1.0	0.996	collinear
gene:TraesCS3B03G0077000	Chr3B	21594367	21595350	+	21594858	Chr3B	18288544	18289527	+	18289035	1.0	0.996	collinear
gene:TraesCS3B03G0077100	Chr3B	21615959	21617413	-	21616686	Chr3B	18314277	18315731	-	18315004	1.0	0.994	collinear
gene:TraesCS3B03G0077200	Chr3B	21615965	21617431	+	21616698	Chr3B	18314283	18315749	+	18315016	1.0	0.994	collinear
gene:TraesCS3B03G0077700	Chr3B	21660292	21660555	-	21660423	Chr3B	18376154	18376417	-	18376285	1.0	0.981	collinear
gene:TraesCS3B03G0077800	Chr3B	21666255	21668067	+	21667161	Chr3B	18382107	18383878	+	18382992	1.0	0.982	collinear
gene:TraesCS3B03G0077900	Chr3B	21670247	21674547	-	21672397	Chr3B	18386981	18391263	-	18389122	1.0	0.993	collinear
gene:TraesCS3B03G0078200	Chr3B	21716575	21716863	-	21716719	Chr3B	18424784	18425072	-	18424928	1.0	0.971	collinear
gene:TraesCS3B03G0078400	Chr3B	21738271	21738534	-	21738402	Chr3B	18445815	18446084	-	18445949	1.0	0.959	collinear
gene:TraesCS3B03G0078600	Chr3B	21748612	21751193	+	21749902	Chr3B	18456340	18458969	+	18457654	0.994	0.97	collinear
gene:TraesCS3B03G0079300	Chr3B	21868094	21869432	+	21868763	Chr3B	18596637	18597975	+	18597306	1.0	0.997	collinear
gene:TraesCS3B03G0079500	Chr3B	21938224	21939407	+	21938815	Chr3B	18666000	18667108	+	18666554	1.0	0.993	collinear
gene:TraesCS3B03G0079600	Chr3B	21974083	21979245	+	21976664	Chr3B	18701319	18706298	+	18703808	0.99	0.978	collinear
gene:TraesCS3B03G0079700	Chr3B	21983991	21990197	+	21987094	Chr3B	18711242	18717449	+	18714345	1.0	0.99	collinear
gene:TraesCS3B03G0079800	Chr3B	21992040	21997619	-	21994829	Chr3B	18809189	18814830	-	18812009	0.999	0.99	collinear
gene:TraesCS3B03G0080200	Chr3B	22225617	22227303	+	22226460	Chr3B	19058324	19059995	+	19059159	0.991	0.988	collinear
gene:TraesCS3B03G0080400	Chr3B	22286753	22288471	-	22287612	Chr3B	19110790	19112508	-	19111649	1.0	0.995	collinear
gene:TraesCS3B03G0080900	Chr3B	22486943	22488307	+	22487625	Chr3B	19313678	19315002	+	19314340	0.97	0.953	collinear
gene:TraesCS3B03G0081000	Chr3B	22510904	22511859	+	22511381	Chr3B	19337179	19338134	+	19337656	1.0	0.985	collinear
gene:TraesCS3B03G0081100	Chr3B	22606616	22612939	-	22609777	Chr3B	19436879	19443211	-	19440045	1.0	0.995	collinear
gene:TraesCS3B03G0081300	Chr3B	22710734	22714527	+	22712630	Chr3B	19542328	19546034	+	19544181	0.999	0.994	collinear
gene:TraesCS3B03G0081600	Chr3B	22835166	22836945	-	22836055	Chr3B	19837202	19838978	-	19838090	0.972	0.919	collinear
gene:TraesCS3B03G0081700	Chr3B	22839085	22839542	+	22839313	Chr3B	19840816	19841273	+	19841044	1.0	0.981	collinear
gene:TraesCS3B03G0081900	Chr3B	22851398	22853183	-	22852290	Chr3B	19852804	19854593	-	19853698	0.998	0.976	collinear
gene:TraesCS3B03G0082300	Chr3B	23074775	23079242	-	23077008	Chr3B	20207895	20212248	-	20210071	0.944	0.936	collinear
gene:TraesCS3B03G0082500	Chr3B	23093334	23094557	+	23093945	Chr3B	20226243	20227481	+	20226862	1.0	0.967	collinear
gene:TraesCS3B03G0082800	Chr3B	23129639	23132618	+	23131128	Chr3B	20266005	20268841	+	20267423	0.997	0.956	collinear
gene:TraesCS3B03G0083500	Chr3B	23295525	23296903	-	23296214	Chr3B	20476187	20477565	-	20476876	1.0	1.0	collinear
