gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity
gene:TraesCS5A03G0015700	Chr5A	5513746	5517685	+	5515715	Chr5A	5444020	5447959	+	5445989	1.0	1.0
gene:TraesCS5A03G0016200	Chr5A	5595617	5601458	+	5598537	Chr5A	5525334	5531180	+	5528257	1.0	1.0
gene:TraesCS5A03G0017300	Chr5A	5963526	5964147	-	5963836	Chr5A	5570524	5571145	-	5570834	1.0	0.992
gene:TraesCS5A03G0017400	Chr5A	5969124	5969789	-	5969456	Chr5A	5576112	5576777	-	5576444	1.0	0.992
gene:TraesCS5A03G0017500	Chr5A	6014157	6019058	-	6016607	Chr5A	5613259	5618126	-	5615692	0.987	0.98
gene:TraesCS5A03G0017800	Chr5A	6121420	6125041	-	6123230	Chr5A	5715656	5719277	-	5717466	0.999	0.995
gene:TraesCS5A03G0018600	Chr5A	6449947	6462537	+	6456242	Chr5A	6067540	6080130	+	6073835	1.0	1.0
gene:TraesCS5A03G0018900	Chr5A	6859842	6878845	+	6869343	Chr5A	6492526	6511497	+	6502011	0.996	0.992
gene:TraesCS5A03G0019200	Chr5A	7127244	7130490	-	7128867	Chr5A	6738146	6741170	-	6739658	0.98	0.975
gene:TraesCS5A03G0019300	Chr5A	7146913	7157001	+	7151957	Chr5A	6766718	6776798	+	6771758	0.999	0.997
gene:TraesCS5A03G0019500	Chr5A	7302024	7303817	+	7302920	Chr5A	6957329	6959124	+	6958226	1.0	0.989
gene:TraesCS5A03G0019600	Chr5A	7304442	7323297	+	7313869	Chr5A	6959750	6973440	+	6966595	0.997	0.994
gene:TraesCS5A03G0020600	Chr5A	7409534	7412849	+	7411191	Chr5A	7059472	7062787	+	7061129	1.0	1.0
gene:TraesCS5A03G0020700	Chr5A	7443708	7446821	-	7445264	Chr5A	7105194	7108188	-	7106691	1.0	0.996
gene:TraesCS5A03G0020800	Chr5A	7567427	7569538	+	7568482	Chr5A	7239941	7242052	+	7240996	1.0	0.996
gene:TraesCS5A03G0020900	Chr5A	7578368	7580621	+	7579494	Chr5A	7250782	7253035	+	7251908	1.0	0.996
gene:TraesCS5A03G0021000	Chr5A	7595016	7596460	-	7595738	Chr5A	7268688	7270132	-	7269410	1.0	0.995
gene:TraesCS5A03G0021500	Chr5A	7650808	7656539	-	7653673	Chr5A	7310833	7316314	-	7313573	1.0	1.0
gene:TraesCS5A03G0021600	Chr5A	7658120	7662278	-	7660199	Chr5A	7317898	7322147	-	7320022	1.0	0.933
gene:TraesCS5A03G0022200	Chr5A	7767606	7779699	+	7773652	Chr5A	7344848	7358303	+	7351575	0.985	0.957
gene:TraesCS5A03G0022400	Chr5A	7789487	7796081	-	7792784	Chr5A	7367785	7374379	-	7371082	1.0	1.0
gene:TraesCS5A03G0022900	Chr5A	7831211	7831586	+	7831398	Chr5A	7409508	7409883	+	7409695	1.0	1.0
gene:TraesCS5A03G0023000	Chr5A	7833794	7836326	-	7835060	Chr5A	7412091	7414699	-	7413395	1.0	0.96
gene:TraesCS5A03G0023300	Chr5A	7870862	7882905	-	7876883	Chr5A	7446940	7458965	-	7452952	0.995	0.994
gene:TraesCS5A03G0023800	Chr5A	7940806	7941798	-	7941302	Chr5A	7510443	7511435	-	7510939	1.0	0.988
gene:TraesCS5A03G0023900	Chr5A	7965573	7966784	-	7966178	Chr5A	7697818	7699019	-	7698418	0.991	0.986
gene:TraesCS5A03G0024600	Chr5A	8147370	8148388	+	8147879	Chr5A	7871003	7871997	+	7871500	1.0	0.986
gene:TraesCS5A03G0024900	Chr5A	8268730	8270961	-	8269845	Chr5A	7995756	7997987	-	7996871	1.0	0.994
gene:TraesCS5A03G0025000	Chr5A	8330560	8331320	+	8330940	Chr5A	8045907	8046669	+	8046288	1.0	0.994
gene:TraesCS5A03G0025200	Chr5A	8352960	8358898	+	8355929	Chr5A	8075702	8081638	+	8078670	1.0	0.996
gene:TraesCS5A03G0025300	Chr5A	8522478	8524641	+	8523559	Chr5A	8217219	8219383	+	8218301	1.0	0.999
gene:TraesCS5A03G0025400	Chr5A	8524711	8528863	-	8526787	Chr5A	8219453	8223605	-	8221529	1.0	0.998
gene:TraesCS5A03G0025800	Chr5A	8648473	8649403	+	8648938	Chr5A	8274453	8275383	+	8274918	1.0	0.997
gene:TraesCS5A03G0026000	Chr5A	8656475	8657504	+	8656989	Chr5A	8282037	8283066	+	8282551	1.0	0.997
gene:TraesCS5A03G0026200	Chr5A	8665908	8667736	-	8666822	Chr5A	8291792	8293620	-	8292706	1.0	0.997
gene:TraesCS5A03G0026600	Chr5A	8730184	8733043	+	8731613	Chr5A	8355873	8358736	+	8357304	1.0	0.998
gene:TraesCS5A03G0026700	Chr5A	8778276	8780216	+	8779246	Chr5A	8390123	8392063	+	8391093	1.0	0.996
gene:TraesCS5A03G0026900	Chr5A	8814105	8814896	-	8814500	Chr5A	8434455	8435246	-	8434850	1.0	0.997
gene:TraesCS5A03G0027000	Chr5A	8838964	8840127	+	8839545	Chr5A	8459326	8460489	+	8459907	1.0	0.999
gene:TraesCS5A03G0027900	Chr5A	9677168	9677338	+	9677253	Chr5A	9309159	9309329	+	9309244	1.0	1.0
gene:TraesCS5A03G0028100	Chr5A	9690224	9692901	+	9691562	Chr5A	9320953	9323624	+	9322288	1.0	0.995
gene:TraesCS5A03G0028700	Chr5A	9851187	9857576	+	9854381	Chr5A	9490669	9497054	+	9493861	0.998	0.996
gene:TraesCS5A03G0028800	Chr5A	9858552	9864529	+	9861540	Chr5A	9498072	9504060	+	9501066	1.0	0.997
gene:TraesCS5A03G0029100	Chr5A	10114295	10114744	+	10114519	Chr5A	9704558	9705007	+	9704782	1.0	0.995
gene:TraesCS5A03G0029300	Chr5A	10262014	10262538	+	10262276	Chr5A	9873101	9873625	+	9873363	1.0	1.0
gene:TraesCS5A03G0029400	Chr5A	10265922	10267417	+	10266669	Chr5A	9876973	9878469	+	9877721	1.0	0.996
gene:TraesCS5A03G0029500	Chr5A	10317335	10318175	+	10317755	Chr5A	9927182	9928004	+	9927593	0.976	0.974
gene:TraesCS5A03G0030000	Chr5A	10511368	10514727	-	10513047	Chr5A	10129395	10132754	-	10131074	1.0	0.999
gene:TraesCS5A03G0030200	Chr5A	10524836	10525171	-	10525003	Chr5A	10142883	10143218	-	10143050	1.0	0.991
gene:TraesCS5A03G0030600	Chr5A	10930049	10933487	+	10931768	Chr5A	10536822	10540260	+	10538541	1.0	0.997
gene:TraesCS5A03G0030900	Chr5A	10943282	10944054	-	10943668	Chr5A	10549982	10550754	-	10550368	1.0	0.984
gene:TraesCS5A03G0031000	Chr5A	10991585	10992190	-	10991887	Chr5A	10597884	10598489	-	10598186	1.0	0.993
gene:TraesCS5A03G0031500	Chr5A	11231581	11233719	+	11232650	Chr5A	10769294	10771432	+	10770363	1.0	0.995
gene:TraesCS5A03G0031600	Chr5A	11271216	11275164	-	11273190	Chr5A	10824693	10828641	-	10826667	1.0	1.0
gene:TraesCS5A03G0031700	Chr5A	11298923	11300029	-	11299476	Chr5A	10851154	10852260	-	10851707	1.0	0.992
gene:TraesCS5A03G0031800	Chr5A	11321692	11323002	-	11322347	Chr5A	10873620	10874930	-	10874275	1.0	0.996
gene:TraesCS5A03G0031900	Chr5A	11441009	11444083	-	11442546	Chr5A	10986808	10989882	-	10988345	1.0	0.996
gene:TraesCS5A03G0032100	Chr5A	11514200	11515345	-	11514772	Chr5A	11023477	11024622	-	11024049	1.0	0.992
gene:TraesCS5A03G0032200	Chr5A	11537699	11539038	-	11538368	Chr5A	11046984	11048323	-	11047653	1.0	0.998
gene:TraesCS5A03G0032300	Chr5A	11553471	11554906	-	11554188	Chr5A	11062765	11064200	-	11063482	1.0	0.999
gene:TraesCS5A03G0032400	Chr5A	11633830	11640443	-	11637136	Chr5A	11143127	11149742	-	11146434	1.0	1.0
gene:TraesCS5A03G0032700	Chr5A	11654193	11660814	-	11657503	Chr5A	11163616	11170235	-	11166925	1.0	0.998
gene:TraesCS5A03G0033000	Chr5A	11694348	11698751	+	11696549	Chr5A	11211878	11216345	+	11214111	0.966	0.961
gene:TraesCS5A03G0033100	Chr5A	11699005	11703374	+	11701189	Chr5A	11216653	11221010	+	11218831	0.984	0.98
gene:TraesCS5A03G0034100	Chr5A	11885871	11890851	+	11888361	Chr5A	11454608	11459583	+	11457095	1.0	0.997
gene:TraesCS5A03G0034200	Chr5A	11895860	11910107	-	11902983	Chr5A	11464307	11478559	-	11471433	1.0	0.998
gene:TraesCS5A03G0034700	Chr5A	12251749	12256420	-	12254084	Chr5A	11833771	11838518	-	11836144	1.0	0.977
gene:TraesCS5A03G0035400	Chr5A	12529770	12533605	+	12531687	Chr5A	12091978	12095950	+	12093964	0.96	0.926
gene:TraesCS5A03G0035500	Chr5A	12533757	12534928	-	12534342	Chr5A	12096120	12097287	-	12096703	0.988	0.976
gene:TraesCS5A03G0035600	Chr5A	12594684	12599889	+	12597286	Chr5A	12149601	12154837	+	12152219	1.0	1.0
gene:TraesCS5A03G0036100	Chr5A	12887867	12889818	-	12888842	Chr5A	12441641	12443592	-	12442616	1.0	1.0
gene:TraesCS5A03G0036600	Chr5A	12978984	12986405	-	12982694	Chr5A	12537304	12544727	-	12541015	1.0	0.995
gene:TraesCS5A03G0036700	Chr5A	13070935	13074950	+	13072942	Chr5A	12629327	12633342	+	12631334	1.0	1.0
gene:TraesCS5A03G0036800	Chr5A	13077346	13078411	-	13077878	Chr5A	12635738	12636803	-	12636270	1.0	1.0
gene:TraesCS5A03G0037100	Chr5A	13103154	13118433	-	13110793	Chr5A	12660261	12675542	-	12667901	0.995	0.993
gene:TraesCS5A03G0037600	Chr5A	13181189	13183029	-	13182109	Chr5A	12711243	12713079	-	12712161	0.997	0.994
gene:TraesCS5A03G0037900	Chr5A	13554097	13557049	+	13555573	Chr5A	13093224	13096176	+	13094700	1.0	0.997
gene:TraesCS5A03G0038100	Chr5A	13557667	13559988	-	13558827	Chr5A	13096794	13099115	-	13097954	1.0	0.997
gene:TraesCS5A03G0038900	Chr5A	13945951	13947357	-	13946654	Chr5A	13476513	13477919	-	13477216	1.0	1.0
gene:TraesCS5A03G0039100	Chr5A	13973695	13981306	+	13977500	Chr5A	13504258	13511869	+	13508063	1.0	1.0
gene:TraesCS5A03G0039300	Chr5A	14003438	14007677	+	14005557	Chr5A	13533999	13538238	+	13536118	1.0	1.0
gene:TraesCS5A03G0039700	Chr5A	14169905	14170834	-	14170369	Chr5A	13761787	13762716	-	13762251	1.0	1.0
gene:TraesCS5A03G0039800	Chr5A	14170921	14172486	-	14171703	Chr5A	13762803	13764368	-	13763585	1.0	1.0
gene:TraesCS5A03G0040500	Chr5A	14533373	14537750	+	14535561	Chr5A	14125229	14129605	+	14127417	1.0	0.998
gene:TraesCS5A03G0041100	Chr5A	14654769	14654966	-	14654867	Chr5A	14246252	14246449	-	14246350	1.0	0.994
gene:TraesCS5A03G0041300	Chr5A	14794669	14797167	-	14795918	Chr5A	14384550	14387048	-	14385799	1.0	1.0
gene:TraesCS5A03G0042000	Chr5A	15061413	15062058	-	15061735	Chr5A	14651672	14652317	-	14651994	1.0	0.998
gene:TraesCS5A03G0042100	Chr5A	15065943	15066625	-	15066284	Chr5A	14656202	14656884	-	14656543	1.0	1.0
gene:TraesCS5A03G0042400	Chr5A	15111999	15112510	-	15112254	Chr5A	14702239	14702750	-	14702494	1.0	1.0
gene:TraesCS5A03G0042800	Chr5A	15369639	15373889	-	15371764	Chr5A	14959847	14964097	-	14961972	1.0	0.999
gene:TraesCS5A03G0042900	Chr5A	15376024	15377704	-	15376864	Chr5A	14966232	14967912	-	14967072	1.0	1.0
gene:TraesCS5A03G0043300	Chr5A	16082731	16086382	+	16084556	Chr5A	15669111	15672762	+	15670936	1.0	1.0
gene:TraesCS5A03G0043600	Chr5A	16133993	16134541	-	16134267	Chr5A	15720354	15720902	-	15720628	1.0	1.0
gene:TraesCS5A03G0043700	Chr5A	16141514	16142455	-	16141984	Chr5A	15727898	15728839	-	15728368	1.0	1.0
gene:TraesCS5A03G0043900	Chr5A	16174078	16175132	-	16174605	Chr5A	15760468	15761522	-	15760995	1.0	1.0
gene:TraesCS5A03G0044100	Chr5A	16201077	16201881	-	16201479	Chr5A	15787472	15788276	-	15787874	1.0	1.0
gene:TraesCS5A03G0044200	Chr5A	16212920	16213650	-	16213285	Chr5A	15799322	15800052	-	15799687	1.0	1.0
gene:TraesCS5A03G0044400	Chr5A	16245555	16246254	+	16245904	Chr5A	15831958	15832657	+	15832307	1.0	1.0
gene:TraesCS5A03G0044500	Chr5A	16362866	16363541	+	16363203	Chr5A	15944577	15945252	+	15944914	1.0	0.998
gene:TraesCS5A03G0044600	Chr5A	16432509	16433288	+	16432898	Chr5A	16014210	16014989	+	16014599	1.0	1.0
gene:TraesCS5A03G0044700	Chr5A	16437331	16438102	+	16437716	Chr5A	16019032	16019803	+	16019417	1.0	1.0
gene:TraesCS5A03G0044800	Chr5A	16442984	16443526	+	16443255	Chr5A	16024661	16025203	+	16024932	1.0	1.0
gene:TraesCS5A03G0044900	Chr5A	16448547	16449328	+	16448937	Chr5A	16030223	16031004	+	16030613	1.0	0.998
gene:TraesCS5A03G0045000	Chr5A	16454101	16454687	+	16454394	Chr5A	16035777	16036363	+	16036070	1.0	1.0
gene:TraesCS5A03G0045100	Chr5A	16459724	16460266	+	16459995	Chr5A	16041400	16041942	+	16041671	1.0	0.998
gene:TraesCS5A03G0045200	Chr5A	16465254	16466071	+	16465662	Chr5A	16046930	16047748	+	16047339	1.0	0.998
gene:TraesCS5A03G0045500	Chr5A	16789187	16791889	-	16790538	Chr5A	16369153	16371855	-	16370504	1.0	0.999
gene:TraesCS5A03G0045900	Chr5A	16866872	16868390	-	16867631	Chr5A	16431808	16433326	-	16432567	1.0	0.999
gene:TraesCS5A03G0046200	Chr5A	16983697	16984251	-	16983974	Chr5A	16539032	16539586	-	16539309	1.0	1.0
gene:TraesCS5A03G0046800	Chr5A	17790269	17795607	+	17792938	Chr5A	17332855	17338198	+	17335526	1.0	1.0
gene:TraesCS5A03G0046900	Chr5A	17809557	17813693	-	17811625	Chr5A	17352154	17356290	-	17354222	1.0	1.0
gene:TraesCS5A03G0047100	Chr5A	18352947	18355076	-	18354011	Chr5A	17895321	17897450	-	17896385	1.0	1.0
gene:TraesCS5A03G0050500	Chr5A	18910099	18913086	+	18911592	Chr5A	18450042	18453029	+	18451535	1.0	1.0
gene:TraesCS5A03G0050700	Chr5A	18916182	18923705	-	18919943	Chr5A	18456125	18463649	-	18459887	1.0	1.0
gene:TraesCS5A03G0051400	Chr5A	19168016	19170950	-	19169483	Chr5A	18693967	18696901	-	18695434	1.0	0.999
gene:TraesCS5A03G0051900	Chr5A	19226402	19228090	+	19227246	Chr5A	18752358	18754046	+	18753202	1.0	1.0
gene:TraesCS5A03G0053100	Chr5A	19462990	19464886	-	19463938	Chr5A	18989049	18990945	-	18989997	1.0	1.0
gene:TraesCS5A03G0053200	Chr5A	19472218	19473316	+	19472767	Chr5A	18998285	18999383	+	18998834	1.0	1.0
gene:TraesCS5A03G0053400	Chr5A	19513811	19514992	+	19514401	Chr5A	19039881	19041062	+	19040471	1.0	1.0
gene:TraesCS5A03G0053700	Chr5A	19568441	19570112	+	19569276	Chr5A	19094521	19096192	+	19095356	1.0	1.0
gene:TraesCS5A03G0053800	Chr5A	19571726	19572774	+	19572250	Chr5A	19097807	19098855	+	19098331	1.0	0.998
gene:TraesCS5A03G0054100	Chr5A	19617367	19622081	-	19619724	Chr5A	19143456	19148170	-	19145813	1.0	1.0
gene:TraesCS5A03G0054500	Chr5A	19766788	19770491	+	19768639	Chr5A	19292624	19296327	+	19294475	1.0	1.0
gene:TraesCS5A03G0054600	Chr5A	19772527	19775655	+	19774091	Chr5A	19298363	19301491	+	19299927	1.0	1.0
gene:TraesCS5A03G0054700	Chr5A	19778401	19782788	-	19780594	Chr5A	19304237	19308624	-	19306430	1.0	1.0
gene:TraesCS5A03G0055000	Chr5A	20328995	20329780	-	20329387	Chr5A	19855664	19856449	-	19856056	1.0	1.0
gene:TraesCS5A03G0055100	Chr5A	20334747	20336643	+	20335695	Chr5A	19861388	19863289	+	19862338	1.0	1.0
gene:TraesCS5A03G0055200	Chr5A	20508046	20510726	-	20509386	Chr5A	20034578	20037258	-	20035918	1.0	1.0
gene:TraesCS5A03G0055300	Chr5A	20514042	20515965	+	20515003	Chr5A	20040580	20042503	+	20041541	1.0	1.0
gene:TraesCS5A03G0055400	Chr5A	20575354	20577091	-	20576222	Chr5A	20101820	20103557	-	20102688	1.0	1.0
gene:TraesCS5A03G0055500	Chr5A	20599716	20601776	-	20600746	Chr5A	20126183	20128243	-	20127213	1.0	1.0
gene:TraesCS5A03G0055600	Chr5A	20606418	20609919	+	20608168	Chr5A	20132885	20136386	+	20134635	1.0	1.0
gene:TraesCS5A03G0055700	Chr5A	20611015	20614386	-	20612700	Chr5A	20137482	20140853	-	20139167	1.0	1.0
gene:TraesCS5A03G0055800	Chr5A	20616397	20619451	+	20617924	Chr5A	20142862	20145916	+	20144389	1.0	1.0
gene:TraesCS5A03G0056600	Chr5A	20700291	20701685	+	20700988	Chr5A	20226442	20227836	+	20227139	1.0	1.0
gene:TraesCS5A03G0056700	Chr5A	20702351	20704621	+	20703486	Chr5A	20228502	20230772	+	20229637	1.0	1.0
gene:TraesCS5A03G0057000	Chr5A	20710659	20715240	-	20712949	Chr5A	20236810	20241231	-	20239020	1.0	1.0
gene:TraesCS5A03G0057100	Chr5A	20727287	20729485	+	20728386	Chr5A	20253278	20255476	+	20254377	1.0	1.0
gene:TraesCS5A03G0057300	Chr5A	20732882	20735140	+	20734011	Chr5A	20258873	20261131	+	20260002	1.0	1.0
gene:TraesCS5A03G0057500	Chr5A	20750309	20754701	-	20752505	Chr5A	20276300	20280692	-	20278496	1.0	1.0
gene:TraesCS5A03G0057600	Chr5A	20794666	20796281	+	20795473	Chr5A	20320589	20322204	+	20321396	1.0	1.0
gene:TraesCS5A03G0058100	Chr5A	20841287	20851033	-	20846160	Chr5A	20367211	20376957	-	20372084	1.0	1.0
gene:TraesCS5A03G0058200	Chr5A	20856434	20857896	-	20857165	Chr5A	20382358	20383820	-	20383089	1.0	1.0
gene:TraesCS5A03G0058300	Chr5A	20885980	20887325	-	20886652	Chr5A	20411906	20413251	-	20412578	1.0	1.0
gene:TraesCS5A03G0058400	Chr5A	20887907	20888664	+	20888285	Chr5A	20413833	20414590	+	20414211	1.0	1.0
gene:TraesCS5A03G0058500	Chr5A	21002079	21004310	+	21003194	Chr5A	20528018	20530249	+	20529133	1.0	1.0
gene:TraesCS5A03G0058900	Chr5A	21040081	21043244	+	21041662	Chr5A	20566020	20569183	+	20567601	1.0	1.0
gene:TraesCS5A03G0059600	Chr5A	21156613	21161181	+	21158897	Chr5A	20682447	20687015	+	20684731	1.0	1.0
gene:TraesCS5A03G0059700	Chr5A	21162743	21166518	+	21164630	Chr5A	20688577	20692352	+	20690464	1.0	1.0
gene:TraesCS5A03G0059800	Chr5A	21168150	21168749	-	21168449	Chr5A	20693984	20694583	-	20694283	1.0	1.0
gene:TraesCS5A03G0060600	Chr5A	21187379	21188974	+	21188176	Chr5A	20713215	20714810	+	20714012	1.0	1.0
gene:TraesCS5A03G0060700	Chr5A	21201520	21207239	-	21204379	Chr5A	20727357	20733073	-	20730215	1.0	0.999
