gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS2B03G0011700	Chr2B	3194437	3195324	-	3194880	Chr2B	4174253	4175140	-	4174696	1.0	0.982	collinear
gene:TraesCS2B03G0011900	Chr2B	3212333	3217189	-	3214761	Chr2B	3364095	3368954	-	3366524	0.997	0.992	collinear
gene:TraesCS2B03G0012700	Chr2B	3630724	3631650	-	3631187	Chr2B	3487870	3488796	-	3488333	1.0	0.998	collinear
gene:TraesCS2B03G0012800	Chr2B	3632392	3635151	-	3633771	Chr2B	3489392	3492162	-	3490777	1.0	0.99	collinear
gene:TraesCS2B03G0012900	Chr2B	3685456	3686983	-	3686219	Chr2B	3567871	3569398	-	3568634	1.0	0.999	collinear
gene:TraesCS2B03G0013100	Chr2B	3855432	3862083	+	3858757	Chr2B	3751637	3758293	+	3754965	1.0	0.997	collinear
gene:TraesCS2B03G0013300	Chr2B	3877680	3878447	+	3878063	Chr2B	3774056	3774823	+	3774439	1.0	0.993	collinear
gene:TraesCS2B03G0013400	Chr2B	3880027	3880452	+	3880239	Chr2B	3776380	3776805	+	3776592	1.0	0.995	collinear
gene:TraesCS2B03G0015300	Chr2B	4921039	4922226	-	4921632	Chr2B	4593799	4594986	-	4594392	1.0	0.997	collinear
gene:TraesCS2B03G0015400	Chr2B	4921039	4925322	-	4923180	Chr2B	4392888	4397171	-	4395029	1.0	0.998	collinear
gene:TraesCS2B03G0016000	Chr2B	5016726	5020169	+	5018447	Chr2B	4688299	4691742	+	4690020	1.0	1.0	collinear
gene:TraesCS2B03G0016200	Chr2B	5031749	5033515	-	5032632	Chr2B	4708719	4710487	-	4709603	1.0	0.99	collinear
gene:TraesCS2B03G0016300	Chr2B	5034478	5034879	-	5034678	Chr2B	4711450	4711851	-	4711650	1.0	0.992	collinear
gene:TraesCS2B03G0016400	Chr2B	5035649	5037309	-	5036479	Chr2B	4716704	4718364	-	4717534	1.0	0.996	collinear
gene:TraesCS2B03G0016700	Chr2B	5058158	5060304	+	5059231	Chr2B	4739239	4741385	+	4740312	1.0	0.998	collinear
gene:TraesCS2B03G0018300	Chr2B	5465459	5467015	-	5466237	Chr2B	4792484	4793997	-	4793240	0.972	0.932	collinear
gene:TraesCS2B03G0018500	Chr2B	5500410	5504869	+	5502639	Chr2B	4752805	4757263	+	4755034	1.0	0.999	collinear
gene:TraesCS2B03G0018600	Chr2B	5525526	5527171	-	5526348	Chr2B	4777928	4779573	-	4778750	1.0	1.0	collinear
gene:TraesCS2B03G0018700	Chr2B	5530391	5532332	+	5531361	Chr2B	4782794	4784735	+	4783764	1.0	0.999	collinear
gene:TraesCS2B03G0018800	Chr2B	5613315	5614067	-	5613691	Chr2B	4865756	4866508	-	4866132	1.0	0.998	collinear
gene:TraesCS2B03G0018900	Chr2B	5619058	5620657	+	5619857	Chr2B	4871500	4873099	+	4872299	1.0	0.998	collinear
gene:TraesCS2B03G0019000	Chr2B	5640833	5641228	+	5641030	Chr2B	4893264	4893659	+	4893461	1.0	1.0	collinear
gene:TraesCS2B03G0019100	Chr2B	5644403	5648377	-	5646390	Chr2B	4896834	4900807	-	4898820	0.999	0.998	collinear
gene:TraesCS2B03G0019200	Chr2B	5654103	5657492	+	5655797	Chr2B	4906535	4909911	+	4908223	1.0	0.998	collinear
gene:TraesCS2B03G0019300	Chr2B	5657715	5659851	-	5658783	Chr2B	4910134	4912270	-	4911202	1.0	1.0	collinear
gene:TraesCS2B03G0019800	Chr2B	5722565	5736933	-	5729749	Chr2B	4974966	4989245	-	4982105	0.998	0.997	collinear
gene:TraesCS2B03G0019900	Chr2B	5841563	5854226	+	5847894	Chr2B	5093432	5106250	+	5099841	1.0	1.0	collinear
gene:TraesCS2B03G0020000	Chr2B	5857938	5873315	-	5865626	Chr2B	5109954	5125257	-	5117605	1.0	0.999	collinear
gene:TraesCS2B03G0020600	Chr2B	6113325	6116343	-	6114834	Chr2B	5366872	5369890	-	5368381	1.0	0.999	collinear
gene:TraesCS2B03G0021300	Chr2B	6161766	6163667	-	6162716	Chr2B	5480711	5482675	-	5481693	1.0	0.998	collinear
gene:TraesCS2B03G0021600	Chr2B	6188607	6190076	-	6189341	Chr2B	5517437	5518906	-	5518171	1.0	0.997	collinear
gene:TraesCS2B03G0022100	Chr2B	6245944	6247230	+	6246587	Chr2B	5862798	5864084	+	5863441	1.0	1.0	collinear
gene:TraesCS2B03G0022200	Chr2B	6269901	6271154	+	6270527	Chr2B	5886555	5887808	+	5887181	1.0	0.999	collinear
gene:TraesCS2B03G0022400	Chr2B	6456104	6457096	-	6456600	Chr2B	6072806	6073798	-	6073302	1.0	1.0	collinear
gene:TraesCS2B03G0022500	Chr2B	6468597	6470870	+	6469733	Chr2B	6085296	6087569	+	6086432	1.0	0.997	collinear
gene:TraesCS2B03G0022800	Chr2B	6498923	6502372	+	6500647	Chr2B	6115633	6119100	+	6117366	1.0	1.0	collinear
gene:TraesCS2B03G0022900	Chr2B	6504862	6505866	-	6505364	Chr2B	6121590	6122594	-	6122092	1.0	1.0	collinear
gene:TraesCS2B03G0023000	Chr2B	6532801	6533683	+	6533242	Chr2B	6149367	6150249	+	6149808	1.0	1.0	collinear
gene:TraesCS2B03G0023200	Chr2B	6545063	6548072	-	6546567	Chr2B	6161630	6164654	-	6163142	1.0	1.0	collinear
gene:TraesCS2B03G0023300	Chr2B	6570795	6571658	+	6571226	Chr2B	6258081	6258944	+	6258512	1.0	1.0	collinear
gene:TraesCS2B03G0023700	Chr2B	6627192	6628976	+	6628084	Chr2B	6312958	6314742	+	6313850	1.0	1.0	collinear
gene:TraesCS2B03G0023900	Chr2B	6655874	6658393	+	6657133	Chr2B	6341316	6343835	+	6342575	1.0	1.0	collinear
gene:TraesCS2B03G0024000	Chr2B	6699896	6701597	+	6700746	Chr2B	6385252	6386953	+	6386102	1.0	1.0	collinear
gene:TraesCS2B03G0024200	Chr2B	6713306	6714708	+	6714007	Chr2B	6398662	6400064	+	6399363	1.0	1.0	collinear
gene:TraesCS2B03G0024500	Chr2B	6787357	6789121	+	6788239	Chr2B	6462991	6464755	+	6463873	1.0	1.0	collinear
gene:TraesCS2B03G0024700	Chr2B	6821447	6822965	-	6822206	Chr2B	6501569	6503087	-	6502328	1.0	1.0	collinear
gene:TraesCS2B03G0024800	Chr2B	6835359	6837114	+	6836236	Chr2B	6515516	6517271	+	6516393	1.0	0.999	collinear
gene:TraesCS2B03G0025100	Chr2B	6863809	6865292	-	6864550	Chr2B	6543918	6545401	-	6544659	1.0	0.999	collinear
gene:TraesCS2B03G0025300	Chr2B	6882347	6883870	+	6883108	Chr2B	6562456	6563979	+	6563217	1.0	1.0	collinear
gene:TraesCS2B03G0025500	Chr2B	6886209	6888033	+	6887121	Chr2B	6566060	6567884	+	6566972	1.0	0.999	collinear
gene:TraesCS2B03G0025600	Chr2B	6894552	6896489	-	6895520	Chr2B	6574406	6576343	-	6575374	1.0	0.998	collinear
gene:TraesCS2B03G0025700	Chr2B	6898563	6903761	-	6901162	Chr2B	6578417	6583615	-	6581016	1.0	0.999	collinear
gene:TraesCS2B03G0026100	Chr2B	7188185	7188382	-	7188283	Chr2B	6866580	6866777	-	6866678	1.0	1.0	collinear
gene:TraesCS2B03G0026200	Chr2B	7202008	7208867	-	7205437	Chr2B	6880403	6887262	-	6883832	1.0	0.999	collinear
gene:TraesCS2B03G0026300	Chr2B	7231414	7238036	-	7234725	Chr2B	6909341	6915963	-	6912652	1.0	0.999	collinear
gene:TraesCS2B03G0026600	Chr2B	7342466	7343956	+	7343211	Chr2B	6971196	6972686	+	6971941	1.0	0.999	collinear
gene:TraesCS2B03G0026500	Chr2B	7342428	7347675	-	7345051	Chr2B	6971158	6976405	-	6973781	1.0	0.999	collinear
gene:TraesCS2B03G0026800	Chr2B	7368058	7373714	+	7370886	Chr2B	6997045	7002701	+	6999873	1.0	1.0	collinear
gene:TraesCS2B03G0026900	Chr2B	7374744	7376852	-	7375798	Chr2B	7003731	7005839	-	7004785	1.0	1.0	collinear
gene:TraesCS2B03G0027000	Chr2B	7384257	7389466	+	7386861	Chr2B	7013244	7018453	+	7015848	1.0	1.0	collinear
gene:TraesCS2B03G0027200	Chr2B	7418327	7421421	+	7419874	Chr2B	7047322	7050416	+	7048869	1.0	1.0	collinear
gene:TraesCS2B03G0027300	Chr2B	7423234	7427119	-	7425176	Chr2B	7052229	7056114	-	7054171	1.0	0.999	collinear
gene:TraesCS2B03G0027400	Chr2B	7430644	7430993	-	7430818	Chr2B	7059641	7059989	-	7059815	1.0	0.987	collinear
gene:TraesCS2B03G0027500	Chr2B	7457794	7474452	+	7466123	Chr2B	7081571	7087447	+	7084509	0.909	0.905	collinear
gene:TraesCS2B03G0027600	Chr2B	7480197	7485085	+	7482641	Chr2B	7096626	7101514	+	7099070	1.0	0.993	collinear
gene:TraesCS2B03G0027700	Chr2B	7488542	7503846	+	7496194	Chr2B	7104974	7118329	+	7111651	1.0	0.996	collinear
gene:TraesCS2B03G0027800	Chr2B	7503853	7505322	-	7504587	Chr2B	7118336	7119805	-	7119070	1.0	0.996	collinear
gene:TraesCS2B03G0027900	Chr2B	7523936	7527616	+	7525776	Chr2B	7223668	7227348	+	7225508	1.0	0.999	collinear
gene:TraesCS2B03G0028000	Chr2B	7543649	7547126	+	7545387	Chr2B	7243385	7246862	+	7245123	1.0	0.997	collinear
gene:TraesCS2B03G0028100	Chr2B	7550450	7550846	-	7550648	Chr2B	7250186	7250582	-	7250384	1.0	1.0	collinear
gene:TraesCS2B03G0028300	Chr2B	7608181	7613666	+	7610923	Chr2B	7307981	7313466	+	7310723	1.0	1.0	collinear
gene:TraesCS2B03G0028400	Chr2B	7623099	7624529	+	7623814	Chr2B	7322901	7324331	+	7323616	1.0	1.0	collinear
gene:TraesCS2B03G0028700	Chr2B	7643082	7646942	+	7645012	Chr2B	7342890	7346750	+	7344820	1.0	0.999	collinear
gene:TraesCS2B03G0028900	Chr2B	7658092	7659718	-	7658905	Chr2B	7357899	7359525	-	7358712	1.0	0.995	collinear
gene:TraesCS2B03G0029000	Chr2B	7693007	7694798	-	7693902	Chr2B	7383827	7385618	-	7384722	1.0	1.0	collinear
gene:TraesCS2B03G0029100	Chr2B	7701267	7705799	-	7703533	Chr2B	7392100	7396616	-	7394358	0.949	0.949	collinear
gene:TraesCS2B03G0029200	Chr2B	7868819	7869526	+	7869172	Chr2B	7405979	7406686	-	7406332	1.0	1.0	collinear
gene:TraesCS2B03G0029300	Chr2B	7872274	7875518	-	7873896	Chr2B	7399987	7403231	+	7401609	1.0	1.0	collinear
gene:TraesCS2B03G0029600	Chr2B	7890473	7900384	-	7895428	Chr2B	7634041	7643977	-	7639009	1.0	0.984	collinear
gene:TraesCS2B03G0029700	Chr2B	7911010	7912109	+	7911559	Chr2B	7661707	7662815	+	7662261	1.0	0.982	collinear
gene:TraesCS2B03G0030200	Chr2B	7977648	7979453	+	7978550	Chr2B	7729401	7731208	+	7730304	1.0	0.997	collinear
gene:TraesCS2B03G0030300	Chr2B	8006235	8010811	+	8008523	Chr2B	7758227	7762805	+	7760516	1.0	1.0	collinear
gene:TraesCS2B03G0030400	Chr2B	8013387	8018171	-	8015779	Chr2B	7765383	7770021	-	7767702	0.91	0.909	collinear
gene:TraesCS2B03G0030500	Chr2B	8021978	8025987	+	8023982	Chr2B	7773127	7777136	+	7775131	1.0	0.997	collinear
gene:TraesCS2B03G0030600	Chr2B	8028120	8034668	-	8031394	Chr2B	7779266	7785816	-	7782541	1.0	0.997	collinear
gene:TraesCS2B03G0030700	Chr2B	8065103	8066982	-	8066042	Chr2B	7813675	7815534	-	7814604	0.979	0.964	collinear
gene:TraesCS2B03G0030800	Chr2B	8082243	8086823	-	8084533	Chr2B	7830767	7835347	-	7833057	1.0	0.999	collinear
gene:TraesCS2B03G0030900	Chr2B	8091004	8091576	-	8091290	Chr2B	7839535	7840107	-	7839821	1.0	1.0	collinear
gene:TraesCS2B03G0031000	Chr2B	8098223	8098723	+	8098473	Chr2B	7846754	7847254	+	7847004	1.0	1.0	collinear
gene:TraesCS2B03G0031100	Chr2B	8101793	8102553	+	8102173	Chr2B	7850324	7851084	+	7850704	1.0	1.0	collinear
gene:TraesCS2B03G0031200	Chr2B	8114748	8116073	-	8115410	Chr2B	7863279	7864604	-	7863941	1.0	1.0	collinear
gene:TraesCS2B03G0031900	Chr2B	8209424	8214046	-	8211735	Chr2B	7957902	7961779	-	7959840	1.0	0.999	collinear
gene:TraesCS2B03G0032400	Chr2B	8262232	8262546	+	8262389	Chr2B	8009973	8010287	+	8010130	1.0	1.0	collinear
gene:TraesCS2B03G0032500	Chr2B	8318794	8321353	+	8320073	Chr2B	8066516	8069075	+	8067795	1.0	1.0	collinear
gene:TraesCS2B03G0032900	Chr2B	8569211	8569753	+	8569482	Chr2B	8339094	8339636	+	8339365	1.0	1.0	collinear
gene:TraesCS2B03G0033000	Chr2B	8645459	8647142	+	8646300	Chr2B	8415333	8417016	+	8416174	1.0	1.0	collinear
gene:TraesCS2B03G0033300	Chr2B	8677011	8677322	+	8677166	Chr2B	8446917	8447228	+	8447072	1.0	1.0	collinear
gene:TraesCS2B03G0033400	Chr2B	8696627	8703483	-	8700055	Chr2B	8476075	8483335	-	8479705	1.0	0.984	collinear
gene:TraesCS2B03G0033900	Chr2B	8800833	8804126	-	8802479	Chr2B	8589879	8593172	-	8591525	1.0	0.998	collinear
gene:TraesCS2B03G0034000	Chr2B	9042175	9042552	+	9042363	Chr2B	8758648	8759031	+	8758839	1.0	0.911	collinear
gene:TraesCS2B03G0034400	Chr2B	9162506	9163054	+	9162780	Chr2B	8706099	8706646	+	8706372	0.997	0.968	collinear
gene:TraesCS2B03G0034800	Chr2B	9231046	9234494	+	9232770	Chr2B	8807594	8811045	+	8809319	0.999	0.985	collinear
gene:TraesCS2B03G0036800	Chr2B	9689277	9694655	+	9691966	Chr2B	8978397	8983685	+	8981041	1.0	0.985	collinear
gene:TraesCS2B03G0036900	Chr2B	9696616	9701784	+	9699200	Chr2B	8985727	8990663	+	8988195	1.0	0.996	collinear
gene:TraesCS2B03G0037000	Chr2B	9708622	9713131	-	9710876	Chr2B	8998543	9003057	-	9000800	0.996	0.962	collinear
gene:TraesCS2B03G0037600	Chr2B	10352360	10355723	+	10354041	Chr2B	9253152	9256517	+	9254834	1.0	0.995	collinear
gene:TraesCS2B03G0037900	Chr2B	10428959	10429546	+	10429252	Chr2B	9991726	9992313	-	9992019	1.0	0.954	collinear
gene:TraesCS2B03G0038100	Chr2B	10491592	10494176	+	10492884	Chr2B	9935591	9938175	-	9936883	1.0	0.99	collinear
gene:TraesCS2B03G0038200	Chr2B	10588029	10591331	+	10589680	Chr2B	9836735	9840056	-	9838395	1.0	0.998	collinear
gene:TraesCS2B03G0038400	Chr2B	10647577	10651198	+	10649387	Chr2B	9763478	9767408	-	9765443	0.993	0.941	collinear
gene:TraesCS2B03G0038500	Chr2B	10659178	10659779	-	10659478	Chr2B	9711217	9711818	+	9711517	1.0	0.988	collinear
gene:TraesCS2B03G0039900	Chr2B	10878933	10879520	-	10879226	Chr2B	9385193	9385777	+	9385485	0.994	0.948	collinear
gene:TraesCS2B03G0040000	Chr2B	10882178	10886156	+	10884167	Chr2B	9995967	9999946	+	9997956	1.0	0.998	collinear
gene:TraesCS2B03G0040100	Chr2B	10886848	10888396	-	10887622	Chr2B	10000638	10002186	-	10001412	1.0	1.0	collinear
gene:TraesCS2B03G0040200	Chr2B	10903928	10905735	-	10904831	Chr2B	10017727	10019534	-	10018630	1.0	1.0	collinear
gene:TraesCS2B03G0040300	Chr2B	10906588	10908620	-	10907604	Chr2B	10020387	10022419	-	10021403	1.0	1.0	collinear
gene:TraesCS2B03G0041400	Chr2B	11227892	11229787	-	11228839	Chr2B	10293370	10295265	-	10294317	1.0	0.998	collinear
gene:TraesCS2B03G0041600	Chr2B	11261441	11263050	+	11262245	Chr2B	10334222	10335831	+	10335026	1.0	1.0	collinear
gene:TraesCS2B03G0041700	Chr2B	11266726	11269064	-	11267895	Chr2B	10339506	10341844	-	10340675	1.0	1.0	collinear
gene:TraesCS2B03G0041900	Chr2B	11286708	11288360	+	11287534	Chr2B	10359054	10360706	+	10359880	1.0	0.998	collinear
gene:TraesCS2B03G0042000	Chr2B	11291128	11293476	-	11292302	Chr2B	10363474	10365822	-	10364648	1.0	1.0	collinear
gene:TraesCS2B03G0042400	Chr2B	11310962	11311999	-	11311480	Chr2B	10367974	10369011	-	10368492	1.0	0.998	collinear
gene:TraesCS2B03G0042500	Chr2B	11354501	11355306	-	11354903	Chr2B	10411019	10411824	-	10411421	1.0	1.0	collinear
gene:TraesCS2B03G0042700	Chr2B	11421745	11422468	+	11422106	Chr2B	10477866	10478589	+	10478227	1.0	0.998	collinear
gene:TraesCS2B03G0043200	Chr2B	11539698	11543017	-	11541357	Chr2B	10686980	10690300	-	10688640	1.0	0.998	collinear
gene:TraesCS2B03G0043300	Chr2B	11562536	11562888	+	11562712	Chr2B	10713196	10713547	+	10713371	0.996	0.992	collinear
gene:TraesCS2B03G0043800	Chr2B	11608498	11608872	+	11608685	Chr2B	10759343	10759717	+	10759530	1.0	0.994	collinear
gene:TraesCS2B03G0044000	Chr2B	11664482	11675152	+	11669817	Chr2B	10815365	10826040	+	10820702	1.0	0.996	collinear
gene:TraesCS2B03G0044200	Chr2B	11698264	11711290	-	11704777	Chr2B	10843232	10856265	-	10849748	1.0	0.995	collinear
gene:TraesCS2B03G0044500	Chr2B	11728100	11729813	-	11728956	Chr2B	10861780	10863493	-	10862636	1.0	0.998	collinear
gene:TraesCS2B03G0044900	Chr2B	11886292	11888004	-	11887148	Chr2B	10945012	10946725	-	10945868	1.0	0.996	collinear
gene:TraesCS2B03G0045000	Chr2B	11901573	11904269	+	11902921	Chr2B	10960011	10962707	+	10961359	1.0	0.999	collinear
gene:TraesCS2B03G0045200	Chr2B	11908629	11909914	-	11909271	Chr2B	10967164	10968449	-	10967806	1.0	0.997	collinear
gene:TraesCS2B03G0045500	Chr2B	11953152	11954641	+	11953896	Chr2B	11305996	11307485	+	11306740	1.0	0.997	collinear
gene:TraesCS2B03G0046000	Chr2B	12127147	12129575	+	12128361	Chr2B	11186951	11189380	+	11188165	1.0	0.998	collinear
gene:TraesCS2B03G0046100	Chr2B	12230579	12231627	-	12231103	Chr2B	10923264	10924312	-	10923788	1.0	0.994	collinear
gene:TraesCS2B03G0046400	Chr2B	12245084	12246319	+	12245701	Chr2B	11015822	11017057	+	11016439	1.0	0.998	collinear
gene:TraesCS2B03G0046300	Chr2B	12245024	12246636	+	12245830	Chr2B	11015762	11017374	+	11016568	1.0	0.998	collinear
gene:TraesCS2B03G0046600	Chr2B	12298712	12301127	+	12299919	Chr2B	11359885	11362300	+	11361092	1.0	0.997	collinear
gene:TraesCS2B03G0046700	Chr2B	12396725	12399054	+	12397889	Chr2B	11456889	11459219	+	11458054	1.0	0.998	collinear
gene:TraesCS2B03G0047000	Chr2B	12537971	12540326	+	12539148	Chr2B	11553422	11555776	+	11554599	1.0	0.998	collinear
gene:TraesCS2B03G0047100	Chr2B	12584834	12585947	-	12585390	Chr2B	11637957	11639063	-	11638510	1.0	0.994	collinear
gene:TraesCS2B03G0047200	Chr2B	12595123	12596934	+	12596028	Chr2B	11648251	11650062	+	11649156	1.0	0.998	collinear
gene:TraesCS2B03G0047300	Chr2B	12606495	12608204	+	12607349	Chr2B	11659621	11661336	+	11660478	1.0	0.994	collinear
gene:TraesCS2B03G0047400	Chr2B	12616252	12628595	+	12622423	Chr2B	11670350	11682689	+	11676519	1.0	1.0	collinear
gene:TraesCS2B03G0047600	Chr2B	12734549	12737361	+	12735955	Chr2B	11788644	11791462	+	11790053	1.0	1.0	collinear
gene:TraesCS2B03G0047700	Chr2B	12772668	12777056	+	12774862	Chr2B	11813015	11817403	+	11815209	1.0	1.0	collinear
gene:TraesCS2B03G0047800	Chr2B	12781702	12782631	+	12782166	Chr2B	11822048	11822977	+	11822512	1.0	1.0	collinear
gene:TraesCS2B03G0047900	Chr2B	12783163	12784476	+	12783819	Chr2B	11823509	11824822	+	11824165	1.0	1.0	collinear
gene:TraesCS2B03G0048000	Chr2B	12785502	12793555	-	12789528	Chr2B	11825848	11833901	-	11829874	1.0	1.0	collinear
gene:TraesCS2B03G0048100	Chr2B	12795192	12804217	+	12799704	Chr2B	11835540	11844545	+	11840042	1.0	0.999	collinear
gene:TraesCS2B03G0048200	Chr2B	12852446	12853800	+	12853123	Chr2B	11892785	11894139	+	11893462	1.0	1.0	collinear
gene:TraesCS2B03G0048300	Chr2B	12858646	12859579	+	12859112	Chr2B	11898993	11899926	+	11899459	1.0	1.0	collinear
gene:TraesCS2B03G0048400	Chr2B	12864616	12866219	+	12865417	Chr2B	11904969	11906572	+	11905770	1.0	1.0	collinear
gene:TraesCS2B03G0048500	Chr2B	12877573	12878121	+	12877847	Chr2B	11920034	11920582	+	11920308	1.0	0.995	collinear
gene:TraesCS2B03G0049400	Chr2B	12981259	12981576	+	12981417	Chr2B	12163714	12164031	+	12163872	1.0	0.996	collinear
gene:TraesCS2B03G0049600	Chr2B	13071865	13080320	-	13076092	Chr2B	12208987	12217166	-	12213076	1.0	0.999	collinear
gene:TraesCS2B03G0050400	Chr2B	13120432	13121992	-	13121212	Chr2B	12370183	12371749	-	12370966	1.0	0.974	collinear
gene:TraesCS2B03G0050600	Chr2B	13132669	13133442	+	13133055	Chr2B	12701006	12701779	+	12701392	1.0	0.997	collinear
gene:TraesCS2B03G0050700	Chr2B	13182204	13189613	-	13185908	Chr2B	12741472	12748700	-	12745086	0.989	0.976	collinear
