gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS1B03G0037600	Chr1B	9340006	9342523	-	9341264	Chr1B	9262681	9265198	-	9263939	1.0	0.998	collinear
gene:TraesCS1B03G0038000	Chr1B	9375472	9376307	-	9375889	Chr1B	9306197	9307032	-	9306614	1.0	1.0	collinear
gene:TraesCS1B03G0038200	Chr1B	9386698	9389358	-	9388028	Chr1B	9335668	9338328	-	9336998	1.0	0.986	collinear
gene:TraesCS1B03G0038400	Chr1B	9439821	9440916	+	9440368	Chr1B	9867159	9868256	-	9867707	1.0	0.951	collinear
gene:TraesCS1B03G0038600	Chr1B	9468567	9470728	+	9469647	Chr1B	9567167	9569366	+	9568266	1.0	0.977	collinear
gene:TraesCS1B03G0038700	Chr1B	9512135	9528525	-	9520330	Chr1B	9611711	9628120	-	9619915	1.0	0.997	collinear
gene:TraesCS1B03G0038800	Chr1B	9590685	9594472	-	9592578	Chr1B	9678703	9682490	-	9680596	1.0	0.999	collinear
gene:TraesCS1B03G0038900	Chr1B	9596767	9602349	+	9599558	Chr1B	9684785	9690363	+	9687574	1.0	0.998	collinear
gene:TraesCS1B03G0039000	Chr1B	9602359	9603587	+	9602973	Chr1B	9690373	9691601	+	9690987	1.0	0.997	collinear
gene:TraesCS1B03G0039200	Chr1B	9612378	9613006	-	9612692	Chr1B	9700393	9701021	-	9700707	1.0	0.998	collinear
gene:TraesCS1B03G0039600	Chr1B	9683032	9685542	+	9684287	Chr1B	9771037	9773547	+	9772292	1.0	0.998	collinear
gene:TraesCS1B03G0040100	Chr1B	9782826	9784767	+	9783796	Chr1B	9870132	9872076	+	9871104	1.0	0.978	collinear
gene:TraesCS1B03G0040200	Chr1B	9789359	9790975	+	9790167	Chr1B	9876626	9878468	+	9877547	0.996	0.949	collinear
gene:TraesCS1B03G0040400	Chr1B	9931905	9932833	-	9932369	Chr1B	10226706	10227631	-	10227168	0.995	0.961	collinear
gene:TraesCS1B03G0040500	Chr1B	9946473	9947669	+	9947071	Chr1B	10241359	10242555	+	10241957	1.0	0.994	collinear
gene:TraesCS1B03G0040600	Chr1B	10006721	10011436	+	10009078	Chr1B	10301658	10306453	+	10304055	1.0	0.999	collinear
gene:TraesCS1B03G0041000	Chr1B	10062709	10067524	-	10065116	Chr1B	10357629	10362439	-	10360034	0.998	0.993	collinear
gene:TraesCS1B03G0041100	Chr1B	10070699	10086054	-	10078376	Chr1B	10681298	10697062	+	10689180	0.997	0.972	collinear
gene:TraesCS1B03G0041200	Chr1B	10093955	10096755	+	10095355	Chr1B	10395348	10398324	+	10396836	1.0	0.967	collinear
gene:TraesCS1B03G0041800	Chr1B	10161526	10163430	+	10162478	Chr1B	10413913	10415817	+	10414865	1.0	0.997	collinear
gene:TraesCS1B03G0042000	Chr1B	10204289	10205548	-	10204918	Chr1B	10465059	10466318	-	10465688	1.0	1.0	collinear
gene:TraesCS1B03G0042200	Chr1B	10223793	10225081	-	10224437	Chr1B	10484564	10485852	-	10485208	1.0	1.0	collinear
gene:TraesCS1B03G0042300	Chr1B	10227066	10228079	-	10227572	Chr1B	10487864	10488877	-	10488370	1.0	0.996	collinear
gene:TraesCS1B03G0042400	Chr1B	10232241	10236228	-	10234234	Chr1B	10493038	10497011	-	10495024	0.99	0.988	collinear
gene:TraesCS1B03G0043100	Chr1B	10445581	10447481	+	10446531	Chr1B	10841636	10843572	+	10842604	0.996	0.957	collinear
gene:TraesCS1B03G0043200	Chr1B	10450132	10452871	-	10451501	Chr1B	10953051	10955775	-	10954413	0.991	0.954	collinear
gene:TraesCS1B03G0043300	Chr1B	10496325	10503200	+	10499762	Chr1B	10992424	11005556	+	10998990	0.999	0.992	collinear
gene:TraesCS1B03G0044500	Chr1B	10621984	10623686	-	10622835	Chr1B	11217815	11219524	-	11218669	0.997	0.967	collinear
gene:TraesCS1B03G0044700	Chr1B	10631853	10634419	-	10633136	Chr1B	11372946	11375481	+	11374213	0.984	0.961	collinear
gene:TraesCS1B03G0044800	Chr1B	10638363	10641651	-	10640007	Chr1B	11365713	11368933	+	11367323	0.978	0.956	collinear
gene:TraesCS1B03G0045000	Chr1B	10646033	10648577	-	10647305	Chr1B	11361294	11363783	+	11362538	0.985	0.972	collinear
gene:TraesCS1B03G0045500	Chr1B	10737663	10740370	-	10739016	Chr1B	11349978	11352718	+	11351348	0.998	0.955	collinear
gene:TraesCS1B03G0045800	Chr1B	10890974	10899911	-	10895442	Chr1B	11552903	11561788	-	11557345	0.994	0.967	collinear
gene:TraesCS1B03G0045900	Chr1B	10939203	10941935	-	10940569	Chr1B	11604694	11607428	-	11606061	1.0	0.997	collinear
gene:TraesCS1B03G0046800	Chr1B	11097649	11101734	-	11099691	Chr1B	11695783	11699722	-	11697752	0.994	0.947	collinear
gene:TraesCS1B03G0047300	Chr1B	11473684	11477472	+	11475578	Chr1B	11931694	11935696	+	11933695	0.999	0.965	collinear
gene:TraesCS1B03G0047600	Chr1B	11660706	11661221	-	11660963	Chr1B	12054632	12055147	-	12054889	1.0	0.994	collinear
gene:TraesCS1B03G0047700	Chr1B	11705253	11710444	-	11707848	Chr1B	12107797	12113067	-	12110432	1.0	0.994	collinear
gene:TraesCS1B03G0047800	Chr1B	11744428	11746681	+	11745554	Chr1B	12147082	12149344	+	12148213	0.998	0.996	collinear
gene:TraesCS1B03G0047900	Chr1B	11932852	11935452	+	11934152	Chr1B	12278370	12280970	+	12279670	1.0	0.995	collinear
gene:TraesCS1B03G0048500	Chr1B	12155898	12157261	+	12156579	Chr1B	12459491	12460853	+	12460172	1.0	0.989	collinear
gene:TraesCS1B03G0048600	Chr1B	12212874	12214358	-	12213616	Chr1B	12510213	12511655	-	12510934	0.985	0.981	collinear
gene:TraesCS1B03G0048700	Chr1B	12216550	12222860	-	12219705	Chr1B	12514426	12520745	-	12517585	0.995	0.969	collinear
gene:TraesCS1B03G0048800	Chr1B	12376675	12379736	+	12378205	Chr1B	12761841	12764886	+	12763363	0.991	0.983	collinear
gene:TraesCS1B03G0049000	Chr1B	12403367	12410785	+	12407076	Chr1B	12778804	12786480	+	12782642	0.985	0.963	collinear
gene:TraesCS1B03G0049600	Chr1B	12608888	12609961	+	12609424	Chr1B	12884376	12885438	+	12884907	0.989	0.949	collinear
gene:TraesCS1B03G0050000	Chr1B	12856625	12856867	-	12856746	Chr1B	13128258	13128500	-	13128379	1.0	1.0	collinear
gene:TraesCS1B03G0050200	Chr1B	12859498	12863918	+	12861708	Chr1B	13131131	13135548	+	13133339	0.998	0.996	collinear
gene:TraesCS1B03G0050300	Chr1B	12871155	12871370	+	12871262	Chr1B	13142781	13142996	+	13142888	1.0	1.0	collinear
gene:TraesCS1B03G0050400	Chr1B	12886537	12886779	-	12886658	Chr1B	13158164	13158406	-	13158285	1.0	1.0	collinear
gene:TraesCS1B03G0050600	Chr1B	12900275	12900898	-	12900586	Chr1B	13171899	13172522	-	13172210	1.0	1.0	collinear
gene:TraesCS1B03G0051100	Chr1B	12939129	12944677	-	12941903	Chr1B	13210750	13216298	-	13213524	1.0	0.999	collinear
gene:TraesCS1B03G0051200	Chr1B	13011432	13011673	+	13011552	Chr1B	13283055	13283297	+	13283176	1.0	0.995	collinear
gene:TraesCS1B03G0051300	Chr1B	13071722	13071964	+	13071843	Chr1B	13343346	13343588	+	13343467	1.0	1.0	collinear
gene:TraesCS1B03G0051800	Chr1B	13236041	13236831	-	13236436	Chr1B	13492443	13493233	-	13492838	1.0	1.0	collinear
gene:TraesCS1B03G0051900	Chr1B	13251376	13251947	-	13251661	Chr1B	13521433	13522006	-	13521719	0.997	0.985	collinear
gene:TraesCS1B03G0052000	Chr1B	13261342	13261557	-	13261449	Chr1B	13531088	13531303	-	13531195	1.0	1.0	collinear
gene:TraesCS1B03G0052300	Chr1B	13282427	13285263	+	13283845	Chr1B	13552135	13554971	+	13553553	1.0	0.997	collinear
gene:TraesCS1B03G0052600	Chr1B	13308308	13310991	-	13309649	Chr1B	13581518	13584197	-	13582857	0.998	0.995	collinear
gene:TraesCS1B03G0052700	Chr1B	13312371	13313351	-	13312861	Chr1B	13585576	13586556	-	13586066	1.0	0.989	collinear
gene:TraesCS1B03G0052800	Chr1B	13323643	13324701	-	13324172	Chr1B	13635823	13636881	-	13636352	1.0	0.998	collinear
gene:TraesCS1B03G0053500	Chr1B	13438831	13442118	+	13440474	Chr1B	13839513	13842629	+	13841071	0.998	0.988	collinear
gene:TraesCS1B03G0053600	Chr1B	13471192	13471901	-	13471546	Chr1B	13848985	13849694	-	13849339	1.0	0.996	collinear
gene:TraesCS1B03G0053800	Chr1B	13505365	13505580	+	13505472	Chr1B	13881878	13882093	+	13881985	1.0	0.995	collinear
gene:TraesCS1B03G0053900	Chr1B	13509180	13509422	+	13509301	Chr1B	13885689	13885931	+	13885810	1.0	0.995	collinear
gene:TraesCS1B03G0054200	Chr1B	13534543	13539707	+	13537125	Chr1B	13912699	13917862	+	13915280	1.0	0.998	collinear
gene:TraesCS1B03G0054400	Chr1B	13670547	13683383	-	13676965	Chr1B	14046169	14059033	-	14052601	1.0	0.997	collinear
gene:TraesCS1B03G0054600	Chr1B	13735279	13740170	-	13737724	Chr1B	14111414	14116340	-	14113877	1.0	0.977	collinear
gene:TraesCS1B03G0054700	Chr1B	13759157	13767992	+	13763574	Chr1B	14135322	14144134	+	14139728	1.0	0.996	collinear
gene:TraesCS1B03G0055700	Chr1B	13977558	13982523	-	13980040	Chr1B	14247243	14252206	-	14249724	0.999	0.994	collinear
gene:TraesCS1B03G0056000	Chr1B	13999014	14002404	+	14000709	Chr1B	14314751	14318141	+	14316446	1.0	0.996	collinear
gene:TraesCS1B03G0056200	Chr1B	14061989	14062204	+	14062096	Chr1B	14358886	14359101	+	14358993	1.0	1.0	collinear
gene:TraesCS1B03G0056300	Chr1B	14065926	14066168	+	14066047	Chr1B	14362828	14363070	+	14362949	1.0	0.995	collinear
gene:TraesCS1B03G0056400	Chr1B	14068724	14068939	-	14068831	Chr1B	14365626	14365841	-	14365733	1.0	1.0	collinear
gene:TraesCS1B03G0056500	Chr1B	14127521	14127736	-	14127628	Chr1B	14422921	14423136	-	14423028	1.0	0.99	collinear
gene:TraesCS1B03G0056800	Chr1B	14206800	14207042	+	14206921	Chr1B	14489679	14489921	+	14489800	1.0	0.987	collinear
gene:TraesCS1B03G0057200	Chr1B	14434688	14434924	+	14434806	Chr1B	14933155	14933391	+	14933273	1.0	0.987	collinear
gene:TraesCS1B03G0057300	Chr1B	14440531	14440761	+	14440646	Chr1B	14938997	14939227	+	14939112	1.0	0.995	collinear
gene:TraesCS1B03G0057400	Chr1B	14654433	14660861	+	14657647	Chr1B	15165473	15171555	+	15168514	0.967	0.957	collinear
