gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS7B03G0016400	Chr7B	4122371	4124879	-	4123625	Chr7B	3980180	3982688	-	3981434	1.0	0.998	collinear
gene:TraesCS7B03G0016600	Chr7B	4173687	4176282	+	4174984	Chr7B	4031798	4034393	+	4033095	1.0	0.999	collinear
gene:TraesCS7B03G0017000	Chr7B	4217034	4218371	+	4217702	Chr7B	4065021	4066358	+	4065689	1.0	0.999	collinear
gene:TraesCS7B03G0017200	Chr7B	4228698	4230727	-	4229712	Chr7B	4076681	4078686	-	4077683	0.983	0.982	collinear
gene:TraesCS7B03G0017600	Chr7B	4338296	4345659	+	4341977	Chr7B	4186257	4193627	+	4189942	1.0	1.0	collinear
gene:TraesCS7B03G0017800	Chr7B	4425740	4431517	+	4428628	Chr7B	4273686	4279463	+	4276574	1.0	1.0	collinear
gene:TraesCS7B03G0017900	Chr7B	4469383	4469586	-	4469484	Chr7B	4317332	4317535	-	4317433	1.0	1.0	collinear
gene:TraesCS7B03G0018000	Chr7B	4477157	4481340	+	4479248	Chr7B	4325114	4329297	+	4327205	1.0	1.0	collinear
gene:TraesCS7B03G0018100	Chr7B	4533463	4533718	-	4533590	Chr7B	4381323	4381578	-	4381450	1.0	1.0	collinear
gene:TraesCS7B03G0018200	Chr7B	4646090	4652768	+	4649429	Chr7B	4494014	4500692	+	4497353	1.0	1.0	collinear
gene:TraesCS7B03G0018700	Chr7B	4939060	4939788	-	4939424	Chr7B	4783864	4784595	-	4784229	1.0	0.995	collinear
gene:TraesCS7B03G0018800	Chr7B	4949497	4950210	+	4949853	Chr7B	4794304	4795017	+	4794660	1.0	1.0	collinear
gene:TraesCS7B03G0019200	Chr7B	5228037	5231817	-	5229927	Chr7B	5072587	5076367	-	5074477	1.0	1.0	collinear
gene:TraesCS7B03G0019300	Chr7B	5234592	5237551	-	5236071	Chr7B	5079142	5082101	-	5080621	1.0	1.0	collinear
gene:TraesCS7B03G0019400	Chr7B	5241320	5245276	-	5243298	Chr7B	5086022	5089978	-	5088000	1.0	1.0	collinear
gene:TraesCS7B03G0019500	Chr7B	5387627	5391814	-	5389720	Chr7B	5230128	5234315	-	5232221	1.0	0.999	collinear
gene:TraesCS7B03G0019600	Chr7B	5391944	5395839	+	5393891	Chr7B	5234445	5238340	+	5236392	1.0	1.0	collinear
gene:TraesCS7B03G0022000	Chr7B	5843318	5850518	-	5846918	Chr7B	5431366	5438557	-	5434961	1.0	0.999	collinear
gene:TraesCS7B03G0022100	Chr7B	6242281	6249615	+	6245948	Chr7B	5835327	5841721	+	5838524	1.0	0.997	collinear
gene:TraesCS7B03G0022700	Chr7B	6307057	6325059	-	6316058	Chr7B	5910799	5921859	-	5916329	0.944	0.943	collinear
gene:TraesCS7B03G0022800	Chr7B	6328320	6328690	-	6328505	Chr7B	5925125	5925495	-	5925310	1.0	1.0	collinear
gene:TraesCS7B03G0023000	Chr7B	6390975	6402894	-	6396934	Chr7B	6119038	6144769	-	6131903	1.0	0.985	collinear
gene:TraesCS7B03G0023500	Chr7B	6515908	6519369	+	6517638	Chr7B	6267779	6271283	+	6269531	1.0	0.958	collinear
gene:TraesCS7B03G0023700	Chr7B	6572310	6576009	+	6574159	Chr7B	6322868	6326568	+	6324718	1.0	0.995	collinear
gene:TraesCS7B03G0024200	Chr7B	6708493	6711769	+	6710131	Chr7B	6458074	6461350	+	6459712	1.0	1.0	collinear
gene:TraesCS7B03G0024600	Chr7B	6730304	6734509	-	6732406	Chr7B	6479882	6484087	-	6481984	1.0	1.0	collinear
gene:TraesCS7B03G0025200	Chr7B	7084796	7090671	+	7087733	Chr7B	6834096	6839994	+	6837045	1.0	0.998	collinear
gene:TraesCS7B03G0025300	Chr7B	7133948	7134205	+	7134076	Chr7B	6878189	6878446	+	6878317	1.0	1.0	collinear
gene:TraesCS7B03G0025500	Chr7B	7170867	7171798	-	7171332	Chr7B	6915075	6916007	-	6915541	1.0	0.997	collinear
gene:TraesCS7B03G0025800	Chr7B	7253599	7253856	-	7253727	Chr7B	6993190	6993447	-	6993318	1.0	1.0	collinear
gene:TraesCS7B03G0026100	Chr7B	7284286	7310081	+	7297183	Chr7B	7024608	7050414	+	7037511	1.0	0.994	collinear
gene:TraesCS7B03G0027000	Chr7B	7363121	7364017	+	7363569	Chr7B	7105009	7105905	+	7105457	1.0	1.0	collinear
gene:TraesCS7B03G0027100	Chr7B	7369368	7370606	-	7369987	Chr7B	7111258	7112496	-	7111877	1.0	1.0	collinear
gene:TraesCS7B03G0028300	Chr7B	7634994	7640176	-	7637585	Chr7B	7375849	7381031	-	7378440	1.0	1.0	collinear
gene:TraesCS7B03G0028700	Chr7B	7848045	7848935	+	7848490	Chr7B	7445085	7445975	+	7445530	1.0	1.0	collinear
gene:TraesCS7B03G0028800	Chr7B	7854756	7856155	-	7855455	Chr7B	7451796	7453195	-	7452495	1.0	1.0	collinear
gene:TraesCS7B03G0029000	Chr7B	7863320	7865535	+	7864427	Chr7B	7457177	7459392	+	7458284	1.0	0.998	collinear
gene:TraesCS7B03G0029100	Chr7B	7939115	7939426	+	7939270	Chr7B	7525931	7526242	+	7526086	1.0	1.0	collinear
gene:TraesCS7B03G0029400	Chr7B	8239078	8241378	-	8240228	Chr7B	7708589	7711088	-	7709838	1.0	0.972	collinear
gene:TraesCS7B03G0029500	Chr7B	8396140	8398294	-	8397217	Chr7B	7792187	7794341	-	7793264	1.0	0.999	collinear
gene:TraesCS7B03G0029600	Chr7B	8408501	8408833	+	8408667	Chr7B	7803727	7804059	+	7803893	1.0	1.0	collinear
gene:TraesCS7B03G0029700	Chr7B	8410985	8412968	-	8411976	Chr7B	7806211	7808194	-	7807202	1.0	0.997	collinear
gene:TraesCS7B03G0030000	Chr7B	9040037	9043328	+	9041682	Chr7B	8469704	8472638	+	8471171	0.999	0.941	collinear
gene:TraesCS7B03G0030400	Chr7B	9194873	9201781	-	9198327	Chr7B	8543559	8550467	-	8547013	1.0	1.0	collinear
gene:TraesCS7B03G0030600	Chr7B	9532847	9537156	+	9535001	Chr7B	8882298	8886607	+	8884452	1.0	1.0	collinear
gene:TraesCS7B03G0030800	Chr7B	9538747	9541639	-	9540193	Chr7B	8887908	8890800	-	8889354	1.0	1.0	collinear
gene:TraesCS7B03G0030900	Chr7B	9554131	9562829	-	9558480	Chr7B	8903300	8912568	-	8907934	0.994	0.979	collinear
gene:TraesCS7B03G0031000	Chr7B	9590350	9590803	-	9590576	Chr7B	8964212	8964665	-	8964438	1.0	0.98	collinear
gene:TraesCS7B03G0031100	Chr7B	9601762	9602235	-	9601998	Chr7B	8975567	8976040	-	8975803	1.0	1.0	collinear
gene:TraesCS7B03G0031200	Chr7B	9605582	9607023	-	9606302	Chr7B	8979387	8980828	-	8980107	1.0	0.997	collinear
gene:TraesCS7B03G0031600	Chr7B	9661205	9661672	-	9661438	Chr7B	9035027	9035494	-	9035260	1.0	1.0	collinear
gene:TraesCS7B03G0031700	Chr7B	9666048	9666867	-	9666457	Chr7B	9039868	9040687	-	9040277	1.0	0.998	collinear
gene:TraesCS7B03G0031800	Chr7B	10072089	10074089	-	10073089	Chr7B	9364014	9366014	-	9365014	1.0	1.0	collinear
gene:TraesCS7B03G0032300	Chr7B	10544063	10546385	+	10545224	Chr7B	9814098	9816088	+	9815093	1.0	1.0	collinear
gene:TraesCS7B03G0032400	Chr7B	10547429	10553423	-	10550426	Chr7B	9817132	9823163	-	9820147	1.0	0.977	collinear
gene:TraesCS7B03G0032600	Chr7B	10604706	10607023	+	10605864	Chr7B	9874449	9876766	+	9875607	1.0	1.0	collinear
gene:TraesCS7B03G0032800	Chr7B	10893834	10895764	+	10894799	Chr7B	10163569	10165499	+	10164534	1.0	1.0	collinear
gene:TraesCS7B03G0033000	Chr7B	10948512	10952925	-	10950718	Chr7B	10218123	10222536	-	10220329	1.0	1.0	collinear
gene:TraesCS7B03G0033100	Chr7B	10966194	10966511	-	10966352	Chr7B	10235847	10236164	-	10236005	1.0	1.0	collinear
gene:TraesCS7B03G0033300	Chr7B	10999621	11001946	+	11000783	Chr7B	10269287	10271612	+	10270449	1.0	1.0	collinear
gene:TraesCS7B03G0033400	Chr7B	11031814	11032149	-	11031981	Chr7B	10301490	10301825	-	10301657	1.0	1.0	collinear
gene:TraesCS7B03G0033700	Chr7B	11347584	11349680	+	11348632	Chr7B	10617200	10619296	+	10618248	1.0	1.0	collinear
gene:TraesCS7B03G0033800	Chr7B	11370075	11372420	+	11371247	Chr7B	10640927	10643272	+	10642099	1.0	1.0	collinear
gene:TraesCS7B03G0033900	Chr7B	11427489	11429579	+	11428534	Chr7B	10698298	10700388	+	10699343	1.0	1.0	collinear
gene:TraesCS7B03G0034400	Chr7B	11754859	11755950	+	11755404	Chr7B	11013186	11014277	+	11013731	1.0	0.998	collinear
gene:TraesCS7B03G0035500	Chr7B	12402324	12403972	+	12403148	Chr7B	11743914	11745562	+	11744738	1.0	1.0	collinear
gene:TraesCS7B03G0035800	Chr7B	12616448	12616997	+	12616722	Chr7B	11971981	11972530	+	11972255	1.0	0.993	collinear
gene:TraesCS7B03G0036400	Chr7B	12825511	12828600	-	12827055	Chr7B	12183315	12186402	-	12184858	1.0	0.999	collinear
gene:TraesCS7B03G0036500	Chr7B	12828715	12831509	+	12830112	Chr7B	12186517	12189311	+	12187914	1.0	0.998	collinear
gene:TraesCS7B03G0036900	Chr7B	13045181	13046564	+	13045872	Chr7B	12428633	12430018	+	12429325	1.0	0.994	collinear
gene:TraesCS7B03G0037100	Chr7B	13058869	13060926	-	13059897	Chr7B	12442032	12444089	-	12443060	1.0	0.999	collinear
gene:TraesCS7B03G0037200	Chr7B	13070163	13074003	-	13072083	Chr7B	12453318	12457158	-	12455238	1.0	0.998	collinear
gene:TraesCS7B03G0037800	Chr7B	13228297	13231672	-	13229984	Chr7B	12594875	12598250	-	12596562	1.0	0.998	collinear
gene:TraesCS7B03G0037900	Chr7B	13245333	13248899	-	13247116	Chr7B	12611500	12615067	-	12613283	1.0	1.0	collinear
gene:TraesCS7B03G0038500	Chr7B	13396579	13404775	-	13400677	Chr7B	12752054	12760264	-	12756159	1.0	0.995	collinear
gene:TraesCS7B03G0039400	Chr7B	13814676	13815557	+	13815116	Chr7B	13168960	13169841	+	13169400	1.0	0.993	collinear
gene:TraesCS7B03G0039500	Chr7B	13827963	13829345	+	13828654	Chr7B	13247818	13249198	+	13248508	0.997	0.996	collinear
gene:TraesCS7B03G0040000	Chr7B	14166727	14168401	+	14167564	Chr7B	13560763	13562437	+	13561600	1.0	0.997	collinear
gene:TraesCS7B03G0040100	Chr7B	14188627	14189373	-	14189000	Chr7B	13582450	13583190	-	13582820	0.991	0.989	collinear
gene:TraesCS7B03G0040800	Chr7B	14660032	14667783	-	14663907	Chr7B	14070080	14078001	-	14074040	1.0	0.997	collinear
gene:TraesCS7B03G0040900	Chr7B	14668269	14669567	-	14668918	Chr7B	14078487	14079784	-	14079135	0.999	0.997	collinear
gene:TraesCS7B03G0041300	Chr7B	14717563	14730651	-	14724107	Chr7B	14121209	14134321	-	14127765	0.999	0.997	collinear
gene:TraesCS7B03G0041500	Chr7B	14731897	14740343	-	14736120	Chr7B	14135567	14143751	-	14139659	1.0	0.997	collinear
gene:TraesCS7B03G0041000	Chr7B	14671227	14930635	-	14800931	Chr7B	14081444	14312921	-	14197182	0.998	0.991	collinear
gene:TraesCS7B03G0041600	Chr7B	14921364	14930291	-	14925827	Chr7B	14303643	14312560	-	14308101	0.999	0.992	collinear
gene:TraesCS7B03G0042200	Chr7B	15033121	15033834	-	15033477	Chr7B	14421430	14422143	-	14421786	1.0	1.0	collinear
gene:TraesCS7B03G0042300	Chr7B	15092775	15093383	+	15093079	Chr7B	14481114	14481722	+	14481418	1.0	0.998	collinear
gene:TraesCS7B03G0042400	Chr7B	15262513	15534364	-	15398438	Chr7B	14650851	14923115	-	14786983	1.0	0.999	collinear
gene:TraesCS7B03G0042600	Chr7B	15464389	15466426	-	15465407	Chr7B	14852758	14854795	-	14853776	1.0	1.0	collinear
gene:TraesCS7B03G0042800	Chr7B	15467641	15482383	-	15475012	Chr7B	14856008	14870750	-	14863379	1.0	1.0	collinear
gene:TraesCS7B03G0042900	Chr7B	15514426	15525380	-	15519903	Chr7B	14903188	14914142	-	14908665	1.0	0.999	collinear
gene:TraesCS7B03G0043000	Chr7B	15525914	15534375	-	15530144	Chr7B	14914676	14923126	-	14918901	1.0	0.999	collinear
gene:TraesCS7B03G0043600	Chr7B	16190995	16191669	+	16191332	Chr7B	15653720	15654394	+	15654057	1.0	0.998	collinear
gene:TraesCS7B03G0043500	Chr7B	16190993	16192236	+	16191614	Chr7B	15653718	15654961	+	15654339	1.0	0.999	collinear
gene:TraesCS7B03G0043700	Chr7B	16220503	16222168	+	16221335	Chr7B	15683242	15684907	+	15684074	1.0	0.995	collinear
gene:TraesCS7B03G0044300	Chr7B	16281292	16281918	-	16281605	Chr7B	15744033	15744659	-	15744346	1.0	1.0	collinear
gene:TraesCS7B03G0044400	Chr7B	16359076	16359899	-	16359487	Chr7B	15821821	15822644	-	15822232	1.0	0.998	collinear
gene:TraesCS7B03G0044500	Chr7B	16366123	16368890	-	16367506	Chr7B	15828867	15831635	-	15830251	1.0	1.0	collinear
gene:TraesCS7B03G0044600	Chr7B	16393105	16393990	+	16393547	Chr7B	15855849	15856734	+	15856291	1.0	1.0	collinear
gene:TraesCS7B03G0044700	Chr7B	16402440	16403203	+	16402821	Chr7B	15865187	15865950	+	15865568	1.0	1.0	collinear
gene:TraesCS7B03G0044800	Chr7B	16473024	16473833	+	16473428	Chr7B	15935847	15936656	+	15936251	1.0	0.998	collinear
gene:TraesCS7B03G0045100	Chr7B	16488051	16493595	+	16490823	Chr7B	15950885	15956429	+	15953657	1.0	1.0	collinear
gene:TraesCS7B03G0045300	Chr7B	16510169	16510815	+	16510492	Chr7B	15973005	15973651	+	15973328	1.0	1.0	collinear
gene:TraesCS7B03G0045400	Chr7B	16511607	16512784	-	16512195	Chr7B	15974443	15975620	-	15975031	1.0	1.0	collinear
gene:TraesCS7B03G0045800	Chr7B	16562214	16563686	-	16562950	Chr7B	16025122	16026594	-	16025858	1.0	1.0	collinear
gene:TraesCS7B03G0046100	Chr7B	16727031	16734032	+	16730531	Chr7B	16175785	16182785	+	16179285	1.0	1.0	collinear
gene:TraesCS7B03G0046700	Chr7B	16798341	16798751	+	16798546	Chr7B	16247098	16247508	+	16247303	1.0	1.0	collinear
gene:TraesCS7B03G0046800	Chr7B	16799448	16801323	-	16800385	Chr7B	16248205	16250080	-	16249142	1.0	0.998	collinear
gene:TraesCS7B03G0046900	Chr7B	16801637	16808797	-	16805217	Chr7B	16250392	16257510	-	16253951	1.0	0.999	collinear
gene:TraesCS7B03G0047100	Chr7B	17004609	17005699	+	17005154	Chr7B	16452751	16453841	+	16453296	1.0	1.0	collinear
gene:TraesCS7B03G0047600	Chr7B	17086094	17087923	-	17087008	Chr7B	16533814	16535643	-	16534728	1.0	1.0	collinear
gene:TraesCS7B03G0047800	Chr7B	17091182	17101285	-	17096233	Chr7B	16538902	16549005	-	16543953	1.0	0.999	collinear
gene:TraesCS7B03G0048700	Chr7B	17211732	17212817	-	17212274	Chr7B	16659521	16660606	-	16660063	1.0	1.0	collinear
gene:TraesCS7B03G0049300	Chr7B	17322585	17324534	-	17323559	Chr7B	16770388	16772337	-	16771362	1.0	1.0	collinear
gene:TraesCS7B03G0049600	Chr7B	17430587	17432957	+	17431772	Chr7B	16878389	16880759	+	16879574	1.0	1.0	collinear
gene:TraesCS7B03G0049800	Chr7B	17631245	17631655	+	17631450	Chr7B	17076787	17077197	+	17076992	1.0	1.0	collinear
gene:TraesCS7B03G0050100	Chr7B	17649449	17653326	-	17651387	Chr7B	17094469	17098346	-	17096407	1.0	1.0	collinear
gene:TraesCS7B03G0050300	Chr7B	18008514	18010174	+	18009344	Chr7B	17448624	17450284	+	17449454	1.0	1.0	collinear
gene:TraesCS7B03G0050500	Chr7B	18017878	18020315	+	18019096	Chr7B	17457989	17460426	+	17459207	1.0	1.0	collinear
gene:TraesCS7B03G0050600	Chr7B	18200457	18202223	+	18201340	Chr7B	17640290	17642056	+	17641173	1.0	1.0	collinear
gene:TraesCS7B03G0050700	Chr7B	18224629	18226674	+	18225651	Chr7B	17664463	17666508	+	17665485	1.0	1.0	collinear
gene:TraesCS7B03G0050900	Chr7B	18324370	18326405	+	18325387	Chr7B	17764225	17766260	+	17765242	1.0	1.0	collinear
gene:TraesCS7B03G0051200	Chr7B	18441561	18442715	+	18442138	Chr7B	17881264	17882418	+	17881841	1.0	1.0	collinear
gene:TraesCS7B03G0051700	Chr7B	18852894	18853848	-	18853371	Chr7B	18297712	18298666	-	18298189	1.0	1.0	collinear
gene:TraesCS7B03G0051800	Chr7B	19010681	19011193	+	19010937	Chr7B	18454850	18455362	+	18455106	1.0	1.0	collinear
gene:TraesCS7B03G0052300	Chr7B	19114475	19117399	-	19115937	Chr7B	18558293	18561217	-	18559755	1.0	1.0	collinear
gene:TraesCS7B03G0052400	Chr7B	19151308	19159709	+	19155508	Chr7B	18595190	18603591	+	18599390	1.0	1.0	collinear
gene:TraesCS7B03G0052500	Chr7B	19164839	19169331	+	19167085	Chr7B	18608534	18613026	+	18610780	1.0	1.0	collinear
gene:TraesCS7B03G0053200	Chr7B	19343290	19348906	-	19346098	Chr7B	18786175	18791792	-	18788983	1.0	1.0	collinear
gene:TraesCS7B03G0053800	Chr7B	19603609	19609854	-	19606731	Chr7B	19051944	19058189	-	19055066	1.0	1.0	collinear
gene:TraesCS7B03G0054000	Chr7B	19705646	19709691	-	19707668	Chr7B	19153986	19158031	-	19156008	1.0	1.0	collinear
gene:TraesCS7B03G0054100	Chr7B	19712450	19714751	+	19713600	Chr7B	19160791	19163092	+	19161941	1.0	1.0	collinear
gene:TraesCS7B03G0054200	Chr7B	19714301	19724563	-	19719432	Chr7B	19162642	19172904	-	19167773	1.0	1.0	collinear
gene:TraesCS7B03G0054700	Chr7B	20010270	20011162	-	20010716	Chr7B	19460690	19461582	-	19461136	1.0	1.0	collinear
gene:TraesCS7B03G0055300	Chr7B	20611983	20617556	-	20614769	Chr7B	20061411	20066659	-	20064035	1.0	1.0	collinear
gene:TraesCS7B03G0055600	Chr7B	20640873	20641073	-	20640973	Chr7B	20089975	20090175	-	20090075	1.0	1.0	collinear
gene:TraesCS7B03G0056700	Chr7B	20771707	20776589	-	20774148	Chr7B	20218598	20223480	-	20221039	1.0	1.0	collinear
gene:TraesCS7B03G0056900	Chr7B	21034111	21037779	-	21035945	Chr7B	20476213	20479881	-	20478047	1.0	1.0	collinear
gene:TraesCS7B03G0057200	Chr7B	21178765	21182730	-	21180747	Chr7B	20617217	20621182	-	20619199	1.0	1.0	collinear
gene:TraesCS7B03G0057500	Chr7B	21384508	21387876	+	21386192	Chr7B	20822757	20826125	+	20824441	1.0	1.0	collinear
gene:TraesCS7B03G0058300	Chr7B	21528560	21529586	-	21529073	Chr7B	20966943	20967971	-	20967457	1.0	0.997	collinear
gene:TraesCS7B03G0058900	Chr7B	21874555	21875174	+	21874864	Chr7B	21312783	21313402	+	21313092	1.0	1.0	collinear
gene:TraesCS7B03G0059400	Chr7B	22840746	22842450	-	22841598	Chr7B	22276847	22278551	-	22277699	1.0	1.0	collinear
gene:TraesCS7B03G0059500	Chr7B	22954055	22957840	+	22955947	Chr7B	22390130	22393915	+	22392022	1.0	0.999	collinear
gene:TraesCS7B03G0059800	Chr7B	23298884	23307994	-	23303439	Chr7B	22734461	22743551	-	22739006	1.0	1.0	collinear
