gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity
gene:TraesCS3D03G0013700	Chr3D	2288946	2291244	+	2290095	Chr3D	8350339	8352637	+	8351488	1.0	1.0
gene:TraesCS3D03G0013800	Chr3D	2294788	2295291	+	2295039	Chr3D	8393154	8393657	+	8393405	1.0	1.0
gene:TraesCS3D03G0014000	Chr3D	2398280	2400277	+	2399278	Chr3D	8496705	8498702	+	8497703	1.0	1.0
gene:TraesCS3D03G0014600	Chr3D	2552601	2554386	+	2553493	Chr3D	8646275	8648060	+	8647167	1.0	0.997
gene:TraesCS3D03G0014700	Chr3D	2560435	2562487	-	2561461	Chr3D	8654108	8656160	-	8655134	1.0	1.0
gene:TraesCS3D03G0014900	Chr3D	2583351	2584671	+	2584011	Chr3D	8677026	8678346	+	8677686	1.0	1.0
gene:TraesCS3D03G0015000	Chr3D	2600829	2601799	+	2601314	Chr3D	8694503	8695473	+	8694988	1.0	1.0
gene:TraesCS3D03G0015300	Chr3D	2617340	2619344	-	2618342	Chr3D	8711013	8713016	-	8712014	1.0	1.0
gene:TraesCS3D03G0015400	Chr3D	2626555	2635265	-	2630910	Chr3D	8720190	8728896	-	8724543	1.0	1.0
gene:TraesCS3D03G0015600	Chr3D	2641623	2645541	+	2643582	Chr3D	8735253	8739183	+	8737218	1.0	1.0
gene:TraesCS3D03G0015800	Chr3D	2700272	2701546	+	2700909	Chr3D	8793964	8795238	+	8794601	1.0	1.0
gene:TraesCS3D03G0016100	Chr3D	2774139	2784069	-	2779104	Chr3D	8865518	8875457	-	8870487	1.0	1.0
gene:TraesCS3D03G0016200	Chr3D	2786027	2787151	-	2786589	Chr3D	8877415	8878539	-	8877977	1.0	1.0
gene:TraesCS3D03G0016400	Chr3D	2878039	2879731	+	2878885	Chr3D	8969418	8971110	+	8970264	1.0	0.999
gene:TraesCS3D03G0016800	Chr3D	2943292	2945097	-	2944194	Chr3D	9033598	9035403	-	9034500	1.0	1.0
gene:TraesCS3D03G0016900	Chr3D	2965361	2969762	+	2967561	Chr3D	9055614	9060016	+	9057815	1.0	0.999
gene:TraesCS3D03G0017100	Chr3D	3024974	3029545	+	3027259	Chr3D	9115240	9119811	+	9117525	1.0	1.0
gene:TraesCS3D03G0017200	Chr3D	3040446	3042139	-	3041292	Chr3D	9130713	9132406	-	9131559	1.0	1.0
gene:TraesCS3D03G0017300	Chr3D	3048907	3051705	+	3050306	Chr3D	9139174	9141972	+	9140573	1.0	1.0
gene:TraesCS3D03G0017400	Chr3D	3116522	3120868	+	3118695	Chr3D	9206608	9210954	+	9208781	1.0	1.0
gene:TraesCS3D03G0017500	Chr3D	3124047	3124545	-	3124296	Chr3D	9214133	9214631	-	9214382	1.0	1.0
gene:TraesCS3D03G0017900	Chr3D	3185368	3186843	-	3186105	Chr3D	9275341	9276816	-	9276078	1.0	0.997
gene:TraesCS3D03G0019200	Chr3D	3384909	3385563	+	3385236	Chr3D	9417060	9417724	+	9417392	0.989	0.968
gene:TraesCS3D03G0019300	Chr3D	3396088	3398473	-	3397280	Chr3D	9421426	9423810	-	9422618	1.0	0.991
gene:TraesCS3D03G0019400	Chr3D	3412818	3414283	+	3413550	Chr3D	9458239	9459727	+	9458983	1.0	0.992
gene:TraesCS3D03G0019500	Chr3D	3414637	3415780	+	3415208	Chr3D	9460081	9461226	+	9460653	1.0	0.987
gene:TraesCS3D03G0019900	Chr3D	3512636	3514159	+	3513397	Chr3D	9516654	9518177	+	9517415	1.0	0.998
gene:TraesCS3D03G0020000	Chr3D	3546869	3547792	+	3547330	Chr3D	9533114	9534036	+	9533575	1.0	0.982
gene:TraesCS3D03G0020300	Chr3D	3575256	3575879	-	3575567	Chr3D	9556807	9557430	-	9557118	1.0	1.0
gene:TraesCS3D03G0020900	Chr3D	3975249	3979260	-	3977254	Chr3D	10143032	10147041	-	10145036	1.0	0.982
gene:TraesCS3D03G0021100	Chr3D	3999469	4000474	+	3999971	Chr3D	10155401	10156406	+	10155903	1.0	0.982
gene:TraesCS3D03G0021200	Chr3D	4031672	4032662	-	4032167	Chr3D	10166235	10167225	-	10166730	1.0	0.993
gene:TraesCS3D03G0021300	Chr3D	4033298	4034189	+	4033743	Chr3D	10167803	10168683	+	10168243	0.985	0.931
gene:TraesCS3D03G0021400	Chr3D	4053385	4056293	-	4054839	Chr3D	10174877	10177808	-	10176342	1.0	0.993
gene:TraesCS3D03G0021500	Chr3D	4059067	4062689	-	4060878	Chr3D	10181109	10184731	-	10182920	1.0	0.995
gene:TraesCS3D03G0021600	Chr3D	4061948	4065524	+	4063736	Chr3D	10183990	10187566	+	10185778	1.0	0.993
gene:TraesCS3D03G0021800	Chr3D	4098245	4099227	+	4098736	Chr3D	10213953	10214935	+	10214444	1.0	0.99
gene:TraesCS3D03G0022000	Chr3D	4125165	4126281	+	4125723	Chr3D	10273142	10274321	+	10273731	0.967	0.935
gene:TraesCS3D03G0022100	Chr3D	4152526	4155542	-	4154034	Chr3D	10285666	10288682	-	10287174	1.0	0.988
gene:TraesCS3D03G0022300	Chr3D	4155163	4158552	+	4156857	Chr3D	10288303	10291693	+	10289998	1.0	0.997
gene:TraesCS3D03G0022400	Chr3D	4165437	4168414	-	4166925	Chr3D	10298588	10301564	-	10300076	1.0	0.996
gene:TraesCS3D03G0022500	Chr3D	4172309	4181762	+	4177035	Chr3D	10305460	10314921	+	10310190	1.0	0.997
gene:TraesCS3D03G0022800	Chr3D	4274705	4275732	+	4275218	Chr3D	10395738	10396778	+	10396258	1.0	0.989
gene:TraesCS3D03G0023200	Chr3D	4339528	4347505	-	4343516	Chr3D	10482454	10490346	-	10486400	0.966	0.917
gene:TraesCS3D03G0023300	Chr3D	4375581	4381618	+	4378599	Chr3D	10518433	10524467	+	10521450	0.995	0.975
gene:TraesCS3D03G0023400	Chr3D	4387252	4391881	+	4389566	Chr3D	10529894	10534521	+	10532207	1.0	0.996
gene:TraesCS3D03G0023900	Chr3D	4443801	4445381	+	4444591	Chr3D	10581209	10582719	+	10581964	0.949	0.92
gene:TraesCS3D03G0024300	Chr3D	4468799	4477250	-	4473024	Chr3D	10618076	10626498	-	10622287	0.979	0.954
gene:TraesCS3D03G0024400	Chr3D	4487254	4488429	+	4487841	Chr3D	10641237	10642412	+	10641824	1.0	0.997
gene:TraesCS3D03G0024500	Chr3D	4630318	4631634	+	4630976	Chr3D	10784249	10785565	+	10784907	1.0	0.993
gene:TraesCS3D03G0024800	Chr3D	4798087	4799427	-	4798757	Chr3D	10945318	10946658	-	10945988	1.0	1.0
gene:TraesCS3D03G0025100	Chr3D	4830495	4833579	+	4832037	Chr3D	10977714	10980899	+	10979306	1.0	0.999
gene:TraesCS3D03G0025200	Chr3D	4845352	4845861	-	4845606	Chr3D	10992704	10993213	-	10992958	1.0	1.0
gene:TraesCS3D03G0025900	Chr3D	4928177	4929445	-	4928811	Chr3D	11075499	11076767	-	11076133	1.0	1.0
gene:TraesCS3D03G0026000	Chr3D	4935230	4935895	-	4935562	Chr3D	11082549	11083214	-	11082881	1.0	1.0
gene:TraesCS3D03G0026100	Chr3D	4935908	4937074	-	4936491	Chr3D	11083227	11084393	-	11083810	1.0	1.0
gene:TraesCS3D03G0026300	Chr3D	4944501	4947286	-	4945893	Chr3D	11091817	11094602	-	11093209	1.0	1.0
gene:TraesCS3D03G0026400	Chr3D	4947878	4951368	+	4949623	Chr3D	11095194	11098684	+	11096939	1.0	1.0
gene:TraesCS3D03G0026500	Chr3D	4961782	4963552	-	4962667	Chr3D	11109102	11110872	-	11109987	1.0	1.0
gene:TraesCS3D03G0026700	Chr3D	4964476	4967939	+	4966207	Chr3D	11111796	11115259	+	11113527	1.0	1.0
gene:TraesCS3D03G0026900	Chr3D	4973490	4975174	+	4974332	Chr3D	11120822	11122506	+	11121664	1.0	1.0
gene:TraesCS3D03G0027000	Chr3D	4976720	4977724	+	4977222	Chr3D	11124052	11125055	+	11124553	0.998	0.998
gene:TraesCS3D03G0027200	Chr3D	4983534	4986082	-	4984808	Chr3D	11130870	11133418	-	11132144	1.0	0.998
gene:TraesCS3D03G0027300	Chr3D	4991113	4994395	+	4992754	Chr3D	11138451	11141794	+	11140122	1.0	0.988
gene:TraesCS3D03G0027600	Chr3D	5018773	5020888	+	5019830	Chr3D	11166175	11168290	+	11167232	1.0	1.0
gene:TraesCS3D03G0027900	Chr3D	5123600	5124617	+	5124108	Chr3D	11271066	11272083	+	11271574	1.0	1.0
gene:TraesCS3D03G0028000	Chr3D	5150285	5152919	-	5151602	Chr3D	11297761	11300395	-	11299078	1.0	1.0
gene:TraesCS3D03G0028400	Chr3D	5207240	5211099	+	5209169	Chr3D	11354705	11358535	+	11356620	1.0	0.998
gene:TraesCS3D03G0028500	Chr3D	5218049	5224103	-	5221076	Chr3D	11365498	11371558	-	11368528	1.0	1.0
gene:TraesCS3D03G0028600	Chr3D	5346035	5349635	-	5347835	Chr3D	11493483	11497083	-	11495283	1.0	1.0
gene:TraesCS3D03G0028700	Chr3D	5379183	5382995	-	5381089	Chr3D	11526625	11530437	-	11528531	1.0	1.0
gene:TraesCS3D03G0028800	Chr3D	5384693	5385410	+	5385051	Chr3D	11532134	11532851	+	11532492	1.0	1.0
gene:TraesCS3D03G0029100	Chr3D	5402548	5402835	-	5402691	Chr3D	11549990	11550277	-	11550133	1.0	1.0
gene:TraesCS3D03G0029200	Chr3D	5609039	5613244	-	5611141	Chr3D	11731929	11736134	-	11734031	1.0	1.0
gene:TraesCS3D03G0029300	Chr3D	5616378	5617808	+	5617093	Chr3D	11739268	11740698	+	11739983	1.0	1.0
gene:TraesCS3D03G0029400	Chr3D	5621041	5625400	-	5623220	Chr3D	11743931	11748290	-	11746110	1.0	1.0
gene:TraesCS3D03G0029500	Chr3D	5656561	5658853	+	5657707	Chr3D	11779428	11781720	+	11780574	1.0	1.0
gene:TraesCS3D03G0029600	Chr3D	5661975	5667801	+	5664888	Chr3D	11784842	11790668	+	11787755	1.0	1.0
gene:TraesCS3D03G0029700	Chr3D	5686609	5688092	-	5687350	Chr3D	11809447	11810930	-	11810188	1.0	1.0
gene:TraesCS3D03G0029900	Chr3D	5731894	5733309	+	5732601	Chr3D	11854711	11856126	+	11855418	1.0	1.0
gene:TraesCS3D03G0030000	Chr3D	5739726	5743791	-	5741758	Chr3D	11862543	11866614	-	11864578	1.0	0.999
gene:TraesCS3D03G0030100	Chr3D	5763633	5767044	-	5765338	Chr3D	11886479	11889890	-	11888184	1.0	1.0
gene:TraesCS3D03G0030200	Chr3D	5797017	5800765	+	5798891	Chr3D	11919865	11923613	+	11921739	1.0	1.0
gene:TraesCS3D03G0030300	Chr3D	5809005	5810319	+	5809662	Chr3D	11931850	11933164	+	11932507	1.0	1.0
gene:TraesCS3D03G0030400	Chr3D	5816005	5816940	+	5816472	Chr3D	11938849	11939784	+	11939316	1.0	1.0
gene:TraesCS3D03G0030500	Chr3D	5818304	5819531	-	5818917	Chr3D	11941148	11942375	-	11941761	1.0	0.998
gene:TraesCS3D03G0030600	Chr3D	5820146	5821511	-	5820828	Chr3D	11942990	11944355	-	11943672	1.0	1.0
gene:TraesCS3D03G0030900	Chr3D	5862195	5863530	-	5862862	Chr3D	11985081	11986416	-	11985748	1.0	1.0
gene:TraesCS3D03G0031000	Chr3D	5867190	5868919	+	5868054	Chr3D	11990071	11991800	+	11990935	1.0	1.0
gene:TraesCS3D03G0031100	Chr3D	5870206	5872024	-	5871115	Chr3D	11993087	11994905	-	11993996	1.0	1.0
gene:TraesCS3D03G0031200	Chr3D	5875186	5878680	+	5876933	Chr3D	11998067	12001561	+	11999814	1.0	1.0
gene:TraesCS3D03G0031300	Chr3D	5880800	5886024	-	5883412	Chr3D	12003681	12008905	-	12006293	1.0	1.0
gene:TraesCS3D03G0031400	Chr3D	6013557	6016610	+	6015083	Chr3D	12140315	12143367	+	12141841	1.0	1.0
gene:TraesCS3D03G0031600	Chr3D	6017542	6019765	-	6018653	Chr3D	12144315	12146538	-	12145426	1.0	1.0
gene:TraesCS3D03G0031700	Chr3D	6021226	6025147	-	6023186	Chr3D	12147999	12151924	-	12149961	1.0	1.0
gene:TraesCS3D03G0031800	Chr3D	6026140	6028193	-	6027166	Chr3D	12152917	12154970	-	12153943	1.0	1.0
gene:TraesCS3D03G0031900	Chr3D	6034462	6038139	+	6036300	Chr3D	12161239	12164918	+	12163078	1.0	1.0
gene:TraesCS3D03G0032000	Chr3D	6063729	6071669	+	6067699	Chr3D	12190499	12198439	+	12194469	1.0	1.0
gene:TraesCS3D03G0032100	Chr3D	6141043	6143113	+	6142078	Chr3D	12267793	12269863	+	12268828	1.0	1.0
gene:TraesCS3D03G0032200	Chr3D	6147248	6150321	-	6148784	Chr3D	12273999	12277072	-	12275535	1.0	1.0
gene:TraesCS3D03G0032400	Chr3D	6167729	6170462	-	6169095	Chr3D	12294480	12297213	-	12295846	1.0	1.0
gene:TraesCS3D03G0032700	Chr3D	6177438	6180753	-	6179095	Chr3D	12304189	12307504	-	12305846	1.0	1.0
gene:TraesCS3D03G0032800	Chr3D	6193499	6194282	+	6193890	Chr3D	12320250	12321033	+	12320641	1.0	1.0
gene:TraesCS3D03G0032900	Chr3D	6196409	6198230	-	6197319	Chr3D	12323160	12324981	-	12324070	1.0	1.0
gene:TraesCS3D03G0033400	Chr3D	6332166	6338039	+	6335102	Chr3D	12458824	12464697	+	12461760	1.0	1.0
gene:TraesCS3D03G0033500	Chr3D	6339455	6344609	-	6342032	Chr3D	12466113	12471267	-	12468690	1.0	1.0
gene:TraesCS3D03G0033600	Chr3D	6402458	6406175	-	6404316	Chr3D	12529118	12532835	-	12530976	1.0	1.0
gene:TraesCS3D03G0033700	Chr3D	6408680	6414449	+	6411564	Chr3D	12535340	12540906	+	12538123	1.0	1.0
gene:TraesCS3D03G0033800	Chr3D	6424052	6425978	-	6425015	Chr3D	12550147	12552073	-	12551110	1.0	1.0
gene:TraesCS3D03G0033900	Chr3D	6428865	6430477	+	6429671	Chr3D	12554960	12556572	+	12555766	1.0	0.999
gene:TraesCS3D03G0034100	Chr3D	6454019	6455576	-	6454797	Chr3D	12580116	12581673	-	12580894	1.0	0.999
gene:TraesCS3D03G0034200	Chr3D	6459248	6460446	-	6459847	Chr3D	12585344	12586542	-	12585943	1.0	1.0
gene:TraesCS3D03G0034300	Chr3D	6464310	6465173	-	6464741	Chr3D	12590406	12591269	-	12590837	1.0	1.0
gene:TraesCS3D03G0034400	Chr3D	6528383	6528670	-	6528526	Chr3D	12654471	12654758	-	12654614	1.0	1.0
gene:TraesCS3D03G0034800	Chr3D	6659972	6665271	+	6662621	Chr3D	12785600	12790905	+	12788252	1.0	0.999
gene:TraesCS3D03G0034900	Chr3D	6674763	6676403	+	6675583	Chr3D	12800397	12802037	+	12801217	1.0	1.0
gene:TraesCS3D03G0035000	Chr3D	6724677	6728276	+	6726476	Chr3D	12850204	12853802	+	12852003	1.0	1.0
gene:TraesCS3D03G0035100	Chr3D	6728459	6731952	-	6730205	Chr3D	12853985	12857478	-	12855731	1.0	1.0
gene:TraesCS3D03G0035200	Chr3D	6736247	6737317	-	6736782	Chr3D	12861777	12862847	-	12862312	1.0	1.0
gene:TraesCS3D03G0035300	Chr3D	6744076	6752258	+	6748167	Chr3D	12869483	12877665	+	12873574	1.0	1.0
gene:TraesCS3D03G0035400	Chr3D	6752843	6753088	+	6752965	Chr3D	12878250	12878495	+	12878372	1.0	1.0
gene:TraesCS3D03G0035600	Chr3D	6859224	6861630	-	6860427	Chr3D	12990767	12993173	-	12991970	1.0	0.999
gene:TraesCS3D03G0035700	Chr3D	6947951	6948541	+	6948246	Chr3D	13079487	13080077	+	13079782	1.0	1.0
gene:TraesCS3D03G0035900	Chr3D	6966063	6967893	+	6966978	Chr3D	13097603	13099433	+	13098518	1.0	1.0
gene:TraesCS3D03G0036100	Chr3D	6969121	6970794	-	6969957	Chr3D	13100661	13102334	-	13101497	1.0	1.0
gene:TraesCS3D03G0036200	Chr3D	6973041	6975568	+	6974304	Chr3D	13104580	13107107	+	13105843	1.0	1.0
gene:TraesCS3D03G0036500	Chr3D	7017167	7018259	+	7017713	Chr3D	13148380	13149472	+	13148926	1.0	0.999
gene:TraesCS3D03G0036700	Chr3D	7020377	7021321	-	7020849	Chr3D	13151590	13152534	-	13152062	1.0	1.0
gene:TraesCS3D03G0036900	Chr3D	7026135	7026917	+	7026526	Chr3D	13157044	13157826	+	13157435	1.0	1.0
gene:TraesCS3D03G0037100	Chr3D	7029142	7032386	-	7030764	Chr3D	13160051	13163295	-	13161673	1.0	1.0
gene:TraesCS3D03G0037400	Chr3D	7087609	7088550	-	7088079	Chr3D	13218289	13219230	-	13218759	1.0	1.0
gene:TraesCS3D03G0037500	Chr3D	7092063	7092587	+	7092325	Chr3D	13222743	13223267	+	13223005	1.0	1.0
gene:TraesCS3D03G0037600	Chr3D	7100495	7105183	-	7102839	Chr3D	13231174	13235862	-	13233518	1.0	1.0
gene:TraesCS3D03G0037900	Chr3D	7120235	7122799	-	7121517	Chr3D	13250646	13253210	-	13251928	1.0	1.0
gene:TraesCS3D03G0038000	Chr3D	7127769	7132579	+	7130174	Chr3D	13258041	13262851	+	13260446	1.0	1.0
gene:TraesCS3D03G0038200	Chr3D	7163467	7166630	+	7165048	Chr3D	13297622	13300506	+	13299064	1.0	1.0
gene:TraesCS3D03G0038500	Chr3D	7169943	7171604	+	7170773	Chr3D	13303819	13305480	+	13304649	1.0	1.0
gene:TraesCS3D03G0038600	Chr3D	7175330	7176971	+	7176150	Chr3D	13309206	13310847	+	13310026	1.0	1.0
gene:TraesCS3D03G0038800	Chr3D	7179334	7183356	+	7181345	Chr3D	13313024	13317046	+	13315035	1.0	1.0
gene:TraesCS3D03G0039000	Chr3D	7183880	7184701	-	7184290	Chr3D	13317570	13318391	-	13317980	1.0	1.0
gene:TraesCS3D03G0039200	Chr3D	7217237	7225137	+	7221187	Chr3D	13350788	13358688	+	13354738	1.0	1.0
gene:TraesCS3D03G0039300	Chr3D	7226047	7227533	+	7226790	Chr3D	13359598	13361084	+	13360341	1.0	1.0
gene:TraesCS3D03G0039400	Chr3D	7228566	7240939	-	7234752	Chr3D	13362117	13374310	-	13368213	1.0	1.0
gene:TraesCS3D03G0039500	Chr3D	7241582	7242961	-	7242271	Chr3D	13374953	13376332	-	13375642	1.0	1.0
gene:TraesCS3D03G0039600	Chr3D	7251751	7252314	+	7252032	Chr3D	13385015	13385578	+	13385296	1.0	1.0
gene:TraesCS3D03G0039700	Chr3D	7254664	7266601	-	7260632	Chr3D	13387462	13399399	-	13393430	1.0	1.0
gene:TraesCS3D03G0040000	Chr3D	7285215	7288674	-	7286944	Chr3D	13417816	13421275	-	13419545	1.0	1.0
gene:TraesCS3D03G0040200	Chr3D	7334462	7338445	+	7336453	Chr3D	13466732	13470715	+	13468723	1.0	1.0
gene:TraesCS3D03G0040400	Chr3D	7403155	7409310	+	7406232	Chr3D	13535600	13541755	+	13538677	1.0	1.0
gene:TraesCS3D03G0040700	Chr3D	7418373	7421201	-	7419787	Chr3D	13550818	13553646	-	13552232	1.0	1.0
gene:TraesCS3D03G0040800	Chr3D	7427458	7427712	-	7427585	Chr3D	13559904	13560158	-	13560031	1.0	1.0
gene:TraesCS3D03G0040900	Chr3D	7429965	7433037	+	7431501	Chr3D	13562401	13565473	+	13563937	1.0	1.0
gene:TraesCS3D03G0041000	Chr3D	7493463	7498234	-	7495848	Chr3D	13623613	13628384	-	13625998	1.0	1.0
gene:TraesCS3D03G0041300	Chr3D	7522839	7527760	+	7525299	Chr3D	13653005	13657926	+	13655465	1.0	1.0
gene:TraesCS3D03G0041400	Chr3D	7549339	7550922	+	7550130	Chr3D	13679590	13681173	+	13680381	1.0	1.0
gene:TraesCS3D03G0041800	Chr3D	7585847	7589830	+	7587838	Chr3D	13716109	13720092	+	13718100	1.0	0.999
gene:TraesCS3D03G0041900	Chr3D	7590335	7591628	+	7590981	Chr3D	13720597	13721890	+	13721243	1.0	1.0
gene:TraesCS3D03G0042300	Chr3D	7601444	7609251	-	7605347	Chr3D	13731705	13739514	-	13735609	1.0	1.0
gene:TraesCS3D03G0042400	Chr3D	7690390	7691435	+	7690912	Chr3D	13819750	13820795	+	13820272	1.0	1.0
gene:TraesCS3D03G0043300	Chr3D	8138893	8140566	+	8139729	Chr3D	14268006	14269679	+	14268842	1.0	1.0
gene:TraesCS3D03G0043500	Chr3D	8239258	8242083	+	8240670	Chr3D	14366051	14368876	+	14367463	1.0	1.0
gene:TraesCS3D03G0043600	Chr3D	8277487	8280089	+	8278788	Chr3D	14404340	14406942	+	14405641	1.0	1.0
gene:TraesCS3D03G0043700	Chr3D	8320259	8321415	+	8320837	Chr3D	14445624	14446780	+	14446202	1.0	1.0
gene:TraesCS3D03G0043900	Chr3D	8328071	8333098	-	8330584	Chr3D	14453438	14458465	-	14455951	1.0	1.0
gene:TraesCS3D03G0044100	Chr3D	8356379	8357707	+	8357043	Chr3D	14481752	14483080	+	14482416	1.0	1.0
gene:TraesCS3D03G0044200	Chr3D	8372701	8373950	+	8373325	Chr3D	14498078	14499327	+	14498702	1.0	1.0
gene:TraesCS3D03G0044300	Chr3D	8426587	8429482	+	8428034	Chr3D	14551966	14554861	+	14553413	1.0	1.0
gene:TraesCS3D03G0044600	Chr3D	8487360	8497127	-	8492243	Chr3D	14612749	14622516	-	14617632	1.0	1.0
gene:TraesCS3D03G0044700	Chr3D	8505458	8522068	-	8513763	Chr3D	14630847	14647462	-	14639154	1.0	1.0
gene:TraesCS3D03G0045000	Chr3D	8552322	8561666	+	8556994	Chr3D	14677716	14687060	+	14682388	1.0	1.0
gene:TraesCS3D03G0045300	Chr3D	8683024	8688361	-	8685692	Chr3D	14808387	14813724	-	14811055	1.0	1.0
gene:TraesCS3D03G0045500	Chr3D	8812791	8813102	-	8812946	Chr3D	14938203	14938514	-	14938358	1.0	1.0
gene:TraesCS3D03G0045600	Chr3D	8820162	8829812	-	8824987	Chr3D	14945578	14955226	-	14950402	0.999	0.999
gene:TraesCS3D03G0045700	Chr3D	8832917	8833534	-	8833225	Chr3D	14958329	14958946	-	14958637	1.0	1.0
gene:TraesCS3D03G0045800	Chr3D	8837581	8838578	+	8838079	Chr3D	14962993	14963990	+	14963491	1.0	0.998
gene:TraesCS3D03G0046000	Chr3D	8866479	8868089	+	8867284	Chr3D	14991882	14993492	+	14992687	1.0	0.998
gene:TraesCS3D03G0046200	Chr3D	8890606	8892415	+	8891510	Chr3D	15016011	15017820	+	15016915	1.0	1.0
gene:TraesCS3D03G0046300	Chr3D	8905756	8907633	+	8906694	Chr3D	15031162	15033039	+	15032100	1.0	1.0
gene:TraesCS3D03G0046500	Chr3D	8914290	8915894	+	8915092	Chr3D	15039697	15041301	+	15040499	1.0	0.999
gene:TraesCS3D03G0046800	Chr3D	8949746	8953588	-	8951667	Chr3D	15075140	15078982	-	15077061	1.0	1.0
gene:TraesCS3D03G0047200	Chr3D	9040120	9042595	-	9041357	Chr3D	15165382	15167857	-	15166619	1.0	1.0
gene:TraesCS3D03G0047300	Chr3D	9045663	9046706	+	9046184	Chr3D	15170914	15171957	+	15171435	1.0	1.0
gene:TraesCS3D03G0047400	Chr3D	9067415	9071466	+	9069440	Chr3D	15192676	15196770	+	15194723	1.0	1.0
gene:TraesCS3D03G0047500	Chr3D	9090174	9091806	+	9090990	Chr3D	15215411	15217043	+	15216227	1.0	1.0
gene:TraesCS3D03G0047600	Chr3D	9094624	9095960	+	9095292	Chr3D	15219860	15221196	+	15220528	1.0	1.0
gene:TraesCS3D03G0047800	Chr3D	9103707	9104725	-	9104216	Chr3D	15228937	15229955	-	15229446	1.0	1.0
gene:TraesCS3D03G0048000	Chr3D	9171904	9173677	+	9172790	Chr3D	15297143	15298916	+	15298029	1.0	1.0
gene:TraesCS3D03G0048100	Chr3D	9216227	9217955	+	9217091	Chr3D	15341438	15343166	+	15342302	1.0	1.0
gene:TraesCS3D03G0048300	Chr3D	9262697	9264364	+	9263530	Chr3D	15387849	15389516	+	15388682	1.0	0.999
gene:TraesCS3D03G0048600	Chr3D	9283273	9285881	+	9284577	Chr3D	15408426	15411034	+	15409730	1.0	0.999
gene:TraesCS3D03G0048700	Chr3D	9288987	9289975	+	9289481	Chr3D	15414148	15415135	+	15414641	1.0	1.0
gene:TraesCS3D03G0048900	Chr3D	9385721	9389682	-	9387701	Chr3D	15510851	15514812	-	15512831	1.0	1.0
