gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Chuanmai104_tgt_chr	Chuanmai104_tgt_start	Chuanmai104_tgt_end	Chuanmai104_tgt_strand	Chuanmai104_tgt_midpoint	Chuanmai104_coverage	Chuanmai104_identity	segment
gene:TraesCS1A03G0019200	Chr1A	4764892	4765791	+	4765341	Chr1A	8472910	8473875	+	8473392	1.0	0.915	collinear
gene:TraesCS1A03G0019600	Chr1A	4833835	4834480	-	4834157	Chr1A	8513252	8513870	-	8513561	0.958	0.941	collinear
gene:TraesCS1A03G0019800	Chr1A	4897332	4898204	+	4897768	Chr1A	8577378	8578250	+	8577814	0.998	0.974	collinear
gene:TraesCS1A03G0020400	Chr1A	5018187	5019044	+	5018615	Chr1A	8613819	8614676	+	8614247	1.0	0.99	collinear
gene:TraesCS1A03G0020500	Chr1A	5026172	5027029	+	5026600	Chr1A	8606138	8606995	+	8606566	1.0	0.986	collinear
gene:TraesCS1A03G0020600	Chr1A	5030561	5033532	+	5032046	Chr1A	8621324	8624358	+	8622841	0.979	0.925	collinear
gene:TraesCS1A03G0020700	Chr1A	5032814	5033138	-	5032976	Chr1A	8623650	8623986	-	8623818	1.0	0.961	collinear
gene:TraesCS1A03G0020800	Chr1A	5038069	5038671	+	5038370	Chr1A	8628400	8629002	+	8628701	1.0	0.995	collinear
gene:TraesCS1A03G0020900	Chr1A	5039590	5039808	+	5039699	Chr1A	8629961	8630179	+	8630070	1.0	0.958	collinear
gene:TraesCS1A03G0021200	Chr1A	5048045	5048254	+	5048149	Chr1A	8827331	8827540	+	8827435	1.0	0.976	collinear
gene:TraesCS1A03G0021500	Chr1A	5185968	5186757	-	5186362	Chr1A	9002987	9003785	-	9003386	0.988	0.94	collinear
gene:TraesCS1A03G0023800	Chr1A	6068357	6073773	-	6071065	Chr1A	9703996	9709502	-	9706749	1.0	0.982	collinear
gene:TraesCS1A03G0024300	Chr1A	6273767	6275702	+	6274734	Chr1A	9946494	9948495	+	9947494	1.0	0.978	collinear
gene:TraesCS1A03G0024500	Chr1A	6665657	6669742	+	6667699	Chr1A	10176889	10180974	+	10178931	1.0	0.981	collinear
gene:TraesCS1A03G0028000	Chr1A	7625934	7626749	-	7626341	Chr1A	10276887	10277409	-	10277148	0.96	0.947	collinear
gene:TraesCS1A03G0028300	Chr1A	7705071	7705988	+	7705529	Chr1A	10336672	10337589	+	10337130	1.0	0.991	collinear
gene:TraesCS1A03G0028500	Chr1A	7877764	7878655	+	7878209	Chr1A	10365252	10366136	+	10365694	0.976	0.937	collinear
gene:TraesCS1A03G0029300	Chr1A	8076711	8080232	-	8078471	Chr1A	10496693	10500095	-	10498394	0.984	0.977	collinear
gene:TraesCS1A03G0029500	Chr1A	8082307	8082522	-	8082414	Chr1A	10501001	10501216	-	10501108	1.0	0.949	collinear
gene:TraesCS1A03G0029600	Chr1A	8089436	8089945	-	8089690	Chr1A	10531414	10531917	-	10531665	0.982	0.959	collinear
gene:TraesCS1A03G0031500	Chr1A	8526026	8532786	+	8529406	Chr1A	10582059	10588814	+	10585436	0.996	0.976	collinear
gene:TraesCS1A03G0031600	Chr1A	8533323	8534333	+	8533828	Chr1A	10589341	10590351	+	10589846	1.0	0.982	collinear
gene:TraesCS1A03G0031900	Chr1A	8575612	8576836	-	8576224	Chr1A	10628897	10630134	-	10629515	1.0	0.978	collinear
gene:TraesCS1A03G0032000	Chr1A	8616326	8617328	+	8616827	Chr1A	10639966	10640968	+	10640467	1.0	0.992	collinear
gene:TraesCS1A03G0032100	Chr1A	8618386	8621059	+	8619722	Chr1A	10641938	10644478	+	10643208	0.917	0.911	collinear
gene:TraesCS1A03G0032200	Chr1A	8623361	8635717	+	8629539	Chr1A	10645611	10657731	+	10651671	0.985	0.975	collinear
gene:TraesCS1A03G0032400	Chr1A	8652783	8653352	+	8653067	Chr1A	10680354	10680941	+	10680647	0.996	0.935	collinear
gene:TraesCS1A03G0032500	Chr1A	8656184	8666852	+	8661518	Chr1A	10685677	10700427	+	10693052	0.987	0.978	collinear
gene:TraesCS1A03G0033200	Chr1A	8866181	8866776	-	8866478	Chr1A	10884598	10885195	-	10884896	1.0	0.996	collinear
gene:TraesCS1A03G0033300	Chr1A	8875965	8876255	+	8876110	Chr1A	10901853	10902143	+	10901998	1.0	0.986	collinear
gene:TraesCS1A03G0033600	Chr1A	8981643	8982502	+	8982072	Chr1A	10988937	10989807	+	10989372	1.0	0.982	collinear
gene:TraesCS1A03G0033800	Chr1A	8990493	8993152	-	8991822	Chr1A	11067380	11070212	+	11068796	0.995	0.976	collinear
gene:TraesCS1A03G0033900	Chr1A	8996174	9008804	-	9002489	Chr1A	11046615	11059234	+	11052924	1.0	0.986	collinear
gene:TraesCS1A03G0034000	Chr1A	9014494	9016070	-	9015282	Chr1A	11041078	11042652	+	11041865	0.998	0.996	collinear
gene:TraesCS1A03G0034600	Chr1A	9149837	9152212	+	9151024	Chr1A	11168283	11170658	+	11169470	1.0	0.979	collinear
gene:TraesCS1A03G0034700	Chr1A	9169077	9169745	+	9169411	Chr1A	11420443	11421117	-	11420780	1.0	0.98	collinear
gene:TraesCS1A03G0034800	Chr1A	9173491	9176022	+	9174756	Chr1A	11412937	11415468	-	11414202	1.0	0.98	collinear
gene:TraesCS1A03G0036100	Chr1A	9480719	9483259	-	9481989	Chr1A	11513217	11515757	-	11514487	1.0	0.994	collinear
gene:TraesCS1A03G0036200	Chr1A	9496105	9498615	-	9497360	Chr1A	11528187	11530697	-	11529442	1.0	1.0	collinear
gene:TraesCS1A03G0036900	Chr1A	9577016	9578170	-	9577593	Chr1A	11635206	11636360	-	11635783	1.0	1.0	collinear
gene:TraesCS1A03G0037000	Chr1A	9578228	9583585	-	9580906	Chr1A	11636418	11641787	-	11639102	1.0	0.999	collinear
gene:TraesCS1A03G0037100	Chr1A	9585976	9590029	+	9588002	Chr1A	11644177	11648230	+	11646203	1.0	1.0	collinear
gene:TraesCS1A03G0037200	Chr1A	9598810	9600750	+	9599780	Chr1A	11656999	11658958	+	11657978	1.0	0.989	collinear
gene:TraesCS1A03G0037300	Chr1A	9602925	9605100	-	9604012	Chr1A	11661133	11663308	-	11662220	1.0	0.999	collinear
gene:TraesCS1A03G0037500	Chr1A	9630108	9631642	-	9630875	Chr1A	11687846	11689380	-	11688613	1.0	1.0	collinear
gene:TraesCS1A03G0037600	Chr1A	9634267	9636102	+	9635184	Chr1A	11692005	11693840	+	11692922	1.0	1.0	collinear
gene:TraesCS1A03G0037700	Chr1A	9650321	9652002	+	9651161	Chr1A	11708059	11709740	+	11708899	1.0	1.0	collinear
gene:TraesCS1A03G0037800	Chr1A	9659454	9661345	+	9660399	Chr1A	11717192	11719083	+	11718137	1.0	1.0	collinear
gene:TraesCS1A03G0037900	Chr1A	9664474	9668558	+	9666516	Chr1A	11722212	11726296	+	11724254	1.0	1.0	collinear
gene:TraesCS1A03G0038100	Chr1A	9670581	9673361	+	9671971	Chr1A	11728319	11731099	+	11729709	1.0	1.0	collinear
gene:TraesCS1A03G0038300	Chr1A	9680666	9683489	+	9682077	Chr1A	11738404	11741227	+	11739815	1.0	1.0	collinear
gene:TraesCS1A03G0038700	Chr1A	9949251	9953276	-	9951263	Chr1A	12010712	12014737	-	12012724	1.0	1.0	collinear
gene:TraesCS1A03G0038800	Chr1A	9965439	9971270	-	9968354	Chr1A	12026900	12032731	-	12029815	1.0	1.0	collinear
gene:TraesCS1A03G0038900	Chr1A	10001491	10006436	+	10003963	Chr1A	12062923	12067870	+	12065396	1.0	1.0	collinear
gene:TraesCS1A03G0039100	Chr1A	10051524	10055292	-	10053408	Chr1A	12112955	12116723	-	12114839	1.0	1.0	collinear
gene:TraesCS1A03G0039200	Chr1A	10068509	10068733	+	10068621	Chr1A	12129939	12130163	+	12130051	1.0	1.0	collinear
gene:TraesCS1A03G0039300	Chr1A	10424358	10427431	+	10425894	Chr1A	12483567	12486640	+	12485103	1.0	1.0	collinear
gene:TraesCS1A03G0039400	Chr1A	10437621	10438698	-	10438159	Chr1A	12500405	12501482	-	12500943	1.0	1.0	collinear
gene:TraesCS1A03G0039500	Chr1A	10439448	10445246	-	10442347	Chr1A	12502232	12508030	-	12505131	1.0	1.0	collinear
gene:TraesCS1A03G0039600	Chr1A	10453750	10457809	+	10455779	Chr1A	12516753	12520424	+	12518588	0.92	0.92	collinear
gene:TraesCS1A03G0039700	Chr1A	10460531	10460698	+	10460614	Chr1A	12523146	12523313	+	12523229	1.0	1.0	collinear
gene:TraesCS1A03G0039800	Chr1A	10461606	10464101	-	10462853	Chr1A	12524221	12526716	-	12525468	1.0	0.999	collinear
gene:TraesCS1A03G0040000	Chr1A	10490914	10491929	+	10491421	Chr1A	12671244	12672262	+	12671753	1.0	0.986	collinear
gene:TraesCS1A03G0040400	Chr1A	10564167	10565112	+	10564639	Chr1A	12631104	12632049	+	12631576	1.0	0.995	collinear
gene:TraesCS1A03G0040800	Chr1A	10589661	10591464	-	10590562	Chr1A	12699933	12701733	-	12700833	0.998	0.991	collinear
gene:TraesCS1A03G0040900	Chr1A	10602571	10606265	-	10604418	Chr1A	12707869	12711359	-	12709614	0.999	0.964	collinear
gene:TraesCS1A03G0041800	Chr1A	10710567	10713989	+	10712278	Chr1A	12808476	12811898	+	12810187	1.0	0.998	collinear
gene:TraesCS1A03G0041900	Chr1A	10725091	10727687	-	10726389	Chr1A	12822653	12825258	-	12823955	0.998	0.969	collinear
gene:TraesCS1A03G0042000	Chr1A	10728950	10733440	+	10731195	Chr1A	13807938	13812463	+	13810200	0.993	0.959	collinear
gene:TraesCS1A03G0042200	Chr1A	10739686	10745366	-	10742526	Chr1A	12928952	12931622	-	12930287	0.997	0.995	collinear
gene:TraesCS1A03G0042500	Chr1A	10838561	10839687	+	10839124	Chr1A	12972092	12973218	+	12972655	1.0	0.995	collinear
gene:TraesCS1A03G0043200	Chr1A	10931226	10932882	-	10932054	Chr1A	13815172	13816817	-	13815994	0.993	0.971	collinear
gene:TraesCS1A03G0043400	Chr1A	10942115	10945096	-	10943605	Chr1A	13826096	13829079	-	13827587	1.0	0.992	collinear
gene:TraesCS1A03G0043500	Chr1A	10949253	10953370	-	10951311	Chr1A	13833284	13836785	-	13835034	0.991	0.974	collinear
gene:TraesCS1A03G0043600	Chr1A	10956205	10959149	-	10957677	Chr1A	13838173	13841743	-	13839958	0.989	0.961	collinear
gene:TraesCS1A03G0044000	Chr1A	11011915	11014621	-	11013268	Chr1A	13858731	13861454	-	13860092	0.999	0.966	collinear
gene:TraesCS1A03G0045000	Chr1A	11141822	11143311	+	11142566	Chr1A	14004202	14005692	+	14004947	1.0	0.973	collinear
gene:TraesCS1A03G0045100	Chr1A	11156810	11158429	-	11157619	Chr1A	14034332	14035948	-	14035140	0.998	0.976	collinear
gene:TraesCS1A03G0045500	Chr1A	11308760	11310967	+	11309863	Chr1A	14105057	14107566	+	14106311	1.0	0.994	collinear
gene:TraesCS1A03G0045600	Chr1A	11338411	11342293	+	11340352	Chr1A	14121973	14125704	+	14123838	0.997	0.964	collinear
gene:TraesCS1A03G0045700	Chr1A	11349421	11350443	+	11349932	Chr1A	14132599	14133496	+	14133047	1.0	0.988	collinear
gene:TraesCS1A03G0045800	Chr1A	11353883	11355153	+	11354518	Chr1A	14141186	14142300	+	14141743	1.0	0.953	collinear
gene:TraesCS1A03G0045900	Chr1A	11363580	11364105	-	11363842	Chr1A	14373708	14374212	+	14373960	0.956	0.916	collinear
gene:TraesCS1A03G0046200	Chr1A	11421349	11427850	-	11424599	Chr1A	14385078	14391737	-	14388407	0.999	0.973	collinear
gene:TraesCS1A03G0046300	Chr1A	11435719	11438817	+	11437268	Chr1A	14429585	14432660	+	14431122	1.0	0.995	collinear
gene:TraesCS1A03G0046500	Chr1A	11439104	11441975	-	11440539	Chr1A	14432947	14435737	-	14434342	0.997	0.989	collinear
gene:TraesCS1A03G0046600	Chr1A	11443246	11454401	+	11448823	Chr1A	14437118	14445078	+	14441098	0.999	0.997	collinear
gene:TraesCS1A03G0046900	Chr1A	11495332	11497221	+	11496276	Chr1A	14512877	14514758	+	14513817	0.999	0.98	collinear
gene:TraesCS1A03G0047100	Chr1A	11501540	11501983	+	11501761	Chr1A	14589408	14589851	+	14589629	1.0	0.975	collinear
gene:TraesCS1A03G0047200	Chr1A	11504567	11504946	+	11504756	Chr1A	14547224	14547604	+	14547414	1.0	0.981	collinear
gene:TraesCS1A03G0047300	Chr1A	11519726	11521384	+	11520555	Chr1A	14688419	14690047	+	14689233	0.98	0.95	collinear
gene:TraesCS1A03G0047400	Chr1A	11524459	11529220	-	11526839	Chr1A	14693245	14698008	-	14695626	1.0	0.994	collinear
gene:TraesCS1A03G0047600	Chr1A	11541507	11542143	+	11541825	Chr1A	14736664	14737300	+	14736982	1.0	0.978	collinear
gene:TraesCS1A03G0048100	Chr1A	11595786	11610084	-	11602935	Chr1A	14780239	14787716	-	14783977	1.0	0.952	collinear
gene:TraesCS1A03G0049900	Chr1A	12082077	12082292	+	12082184	Chr1A	14985284	14985499	+	14985391	1.0	0.99	collinear
gene:TraesCS1A03G0050000	Chr1A	12094747	12094989	+	12094868	Chr1A	14991310	14991552	+	14991431	1.0	0.971	collinear
gene:TraesCS1A03G0050100	Chr1A	12100859	12101074	-	12100966	Chr1A	14995996	14996211	-	14996103	1.0	0.99	collinear
gene:TraesCS1A03G0050200	Chr1A	12133347	12135790	+	12134568	Chr1A	15026414	15028858	+	15027636	1.0	0.995	collinear
gene:TraesCS1A03G0050800	Chr1A	12359423	12362655	-	12361039	Chr1A	16160695	16163814	-	16162254	0.936	0.923	collinear
gene:TraesCS1A03G0051900	Chr1A	12616918	12619597	-	12618257	Chr1A	16346474	16349154	-	16347814	1.0	0.992	collinear
gene:TraesCS1A03G0052000	Chr1A	12628142	12629906	+	12629024	Chr1A	15752395	15754159	+	15753277	0.999	0.991	collinear
gene:TraesCS1A03G0053300	Chr1A	12939671	12941173	+	12940422	Chr1A	16407809	16409312	+	16408560	1.0	0.99	collinear
gene:TraesCS1A03G0053400	Chr1A	12949198	12957146	+	12953172	Chr1A	16431799	16439734	+	16435766	0.992	0.967	collinear
gene:TraesCS1A03G0053900	Chr1A	13028665	13029764	-	13029214	Chr1A	16466444	16467546	-	16466995	1.0	0.989	collinear
gene:TraesCS1A03G0054100	Chr1A	13046527	13050288	+	13048407	Chr1A	16484364	16488101	+	16486232	0.989	0.986	collinear
gene:TraesCS1A03G0054700	Chr1A	13110955	13112951	-	13111953	Chr1A	16581942	16584096	-	16583019	0.999	0.97	collinear
gene:TraesCS1A03G0054800	Chr1A	13193060	13197008	+	13195034	Chr1A	16639592	16643517	+	16641554	0.996	0.991	collinear
gene:TraesCS1A03G0054900	Chr1A	13200484	13206622	-	13203553	Chr1A	16646994	16652679	-	16649836	1.0	0.994	collinear
gene:TraesCS1A03G0055000	Chr1A	13270380	13272107	+	13271243	Chr1A	16694250	16695977	+	16695113	1.0	0.999	collinear
gene:TraesCS1A03G0055800	Chr1A	13445163	13449063	-	13447113	Chr1A	16832088	16835909	-	16833998	0.988	0.984	collinear
gene:TraesCS1A03G0056400	Chr1A	13531531	13535236	+	13533383	Chr1A	16905310	16909016	+	16907163	1.0	0.997	collinear
gene:TraesCS1A03G0056500	Chr1A	13538184	13540331	+	13539257	Chr1A	16925644	16927772	+	16926708	0.992	0.958	collinear
gene:TraesCS1A03G0056600	Chr1A	13540431	13545694	-	13543062	Chr1A	16927872	16938944	-	16933408	0.984	0.969	collinear
gene:TraesCS1A03G0057300	Chr1A	13570933	13571130	+	13571031	Chr1A	16968484	16968681	+	16968582	1.0	0.989	collinear
gene:TraesCS1A03G0057400	Chr1A	13580148	13580345	+	13580246	Chr1A	16979094	16979291	+	16979192	1.0	0.984	collinear
gene:TraesCS1A03G0057500	Chr1A	13583292	13585867	-	13584579	Chr1A	16982192	16984841	-	16983516	1.0	0.997	collinear
gene:TraesCS1A03G0057600	Chr1A	13598375	13603180	-	13600777	Chr1A	16992293	16997100	-	16994696	0.999	0.997	collinear
gene:TraesCS1A03G0057700	Chr1A	13611381	13611578	-	13611479	Chr1A	17005296	17005493	-	17005394	1.0	0.979	collinear
gene:TraesCS1A03G0057900	Chr1A	13625274	13626338	-	13625806	Chr1A	17051301	17052368	-	17051834	1.0	0.993	collinear
gene:TraesCS1A03G0058100	Chr1A	13648044	13656420	-	13652232	Chr1A	17080232	17088608	-	17084420	1.0	1.0	collinear
gene:TraesCS1A03G0059400	Chr1A	13742969	13751080	-	13747024	Chr1A	17175168	17183279	-	17179223	1.0	1.0	collinear
gene:TraesCS1A03G0059500	Chr1A	13752584	13757887	-	13755235	Chr1A	17184783	17190267	-	17187525	1.0	1.0	collinear
gene:TraesCS1A03G0059600	Chr1A	13794443	13796028	+	13795235	Chr1A	17227768	17229353	+	17228560	1.0	1.0	collinear
gene:TraesCS1A03G0059700	Chr1A	13802993	13809219	+	13806106	Chr1A	17236317	17242543	+	17239430	1.0	1.0	collinear
gene:TraesCS1A03G0059900	Chr1A	13810432	13811881	+	13811156	Chr1A	17243754	17245203	+	17244478	1.0	1.0	collinear
gene:TraesCS1A03G0060100	Chr1A	13843225	13844310	-	13843767	Chr1A	17276580	17277665	-	17277122	1.0	1.0	collinear
gene:TraesCS1A03G0060600	Chr1A	13939627	13944153	+	13941890	Chr1A	17372968	17377494	+	17375231	1.0	0.999	collinear
gene:TraesCS1A03G0060800	Chr1A	14003958	14009714	-	14006836	Chr1A	17435947	17441703	-	17438825	1.0	1.0	collinear
gene:TraesCS1A03G0061000	Chr1A	14021694	14029324	-	14025509	Chr1A	17453421	17460834	-	17457127	1.0	1.0	collinear
gene:TraesCS1A03G0061300	Chr1A	14106193	14106459	+	14106326	Chr1A	17516945	17517211	+	17517078	1.0	1.0	collinear
gene:TraesCS1A03G0061400	Chr1A	14121494	14121709	+	14121601	Chr1A	17532523	17532738	+	17532630	1.0	1.0	collinear
gene:TraesCS1A03G0061500	Chr1A	14121494	14121709	+	14121601	Chr1A	17532523	17532738	+	17532630	1.0	1.0	collinear
gene:TraesCS1A03G0061600	Chr1A	14134880	14135104	-	14134992	Chr1A	17545666	17545890	-	17545778	1.0	1.0	collinear
gene:TraesCS1A03G0061700	Chr1A	14201992	14207533	-	14204762	Chr1A	17610994	17616536	-	17613765	1.0	1.0	collinear
gene:TraesCS1A03G0062100	Chr1A	14237174	14263465	-	14250319	Chr1A	17645672	17648653	-	17647162	0.926	0.919	collinear
gene:TraesCS1A03G0062700	Chr1A	14382916	14384857	+	14383886	Chr1A	17715311	17717250	+	17716280	1.0	0.984	collinear
gene:TraesCS1A03G0062800	Chr1A	14386404	14387973	+	14387188	Chr1A	17718625	17720193	+	17719409	1.0	0.974	collinear
gene:TraesCS1A03G0063400	Chr1A	14475459	14477535	-	14476497	Chr1A	18013713	18015786	+	18014749	0.997	0.986	collinear
gene:TraesCS1A03G0063500	Chr1A	14549053	14554242	+	14551647	Chr1A	17937230	17942435	-	17939832	1.0	0.994	collinear
gene:TraesCS1A03G0064300	Chr1A	14731100	14731699	+	14731399	Chr1A	18029311	18029910	+	18029610	1.0	1.0	collinear
gene:TraesCS1A03G0064800	Chr1A	14810514	14810732	-	14810623	Chr1A	17528080	17528298	+	17528189	1.0	0.995	collinear
gene:TraesCS1A03G0066300	Chr1A	15208234	15214544	-	15211389	Chr1A	18225888	18232201	-	18229044	0.999	0.995	collinear
gene:TraesCS1A03G0066600	Chr1A	15300898	15306904	+	15303901	Chr1A	18249807	18255857	+	18252832	1.0	0.989	collinear
gene:TraesCS1A03G0066700	Chr1A	15310891	15314093	+	15312492	Chr1A	18259835	18263094	+	18261464	1.0	0.958	collinear
gene:TraesCS1A03G0067100	Chr1A	15343635	15345440	+	15344537	Chr1A	18275033	18276703	+	18275868	0.918	0.901	collinear
gene:TraesCS1A03G0067300	Chr1A	15368889	15369587	+	15369238	Chr1A	18338418	18339116	+	18338767	1.0	0.994	collinear
gene:TraesCS1A03G0067400	Chr1A	15392629	15397707	-	15395168	Chr1A	18360490	18365558	-	18363024	1.0	0.997	collinear
gene:TraesCS1A03G0067500	Chr1A	15399523	15401294	-	15400408	Chr1A	18367373	18369144	-	18368258	1.0	0.995	collinear
gene:TraesCS1A03G0068000	Chr1A	15510151	15515060	+	15512605	Chr1A	18475748	18480657	+	18478202	1.0	1.0	collinear
gene:TraesCS1A03G0068100	Chr1A	15517582	15518667	+	15518124	Chr1A	18483194	18484254	+	18483724	0.973	0.969	collinear
gene:TraesCS1A03G0068200	Chr1A	15584010	15594529	+	15589269	Chr1A	18565147	18575655	+	18570401	0.999	0.995	collinear
gene:TraesCS1A03G0068300	Chr1A	15601197	15603641	-	15602419	Chr1A	18591807	18594223	-	18593015	0.986	0.931	collinear
gene:TraesCS1A03G0068500	Chr1A	15613570	15615690	-	15614630	Chr1A	18636647	18638767	-	18637707	1.0	0.991	collinear
gene:TraesCS1A03G0068800	Chr1A	15646443	15648744	-	15647593	Chr1A	18651827	18654129	-	18652978	1.0	0.999	collinear
gene:TraesCS1A03G0069000	Chr1A	15678023	15681931	+	15679977	Chr1A	18682923	18686831	+	18684877	1.0	0.998	collinear
gene:TraesCS1A03G0069100	Chr1A	15681929	15684246	-	15683087	Chr1A	18686829	18689136	-	18687982	0.978	0.97	collinear
gene:TraesCS1A03G0069300	Chr1A	15698654	15701587	+	15700120	Chr1A	18723912	18726844	+	18725378	1.0	0.995	collinear
gene:TraesCS1A03G0070300	Chr1A	15791908	15795684	-	15793796	Chr1A	18853336	18856800	-	18855068	0.952	0.943	collinear
gene:TraesCS1A03G0070400	Chr1A	15966246	15967786	-	15967016	Chr1A	19037248	19038788	-	19038018	1.0	0.997	collinear
gene:TraesCS1A03G0070500	Chr1A	16003801	16005231	+	16004516	Chr1A	19074832	19076243	+	19075537	0.985	0.983	collinear
gene:TraesCS1A03G0070800	Chr1A	16039638	16043334	+	16041486	Chr1A	19109624	19113303	+	19111463	0.989	0.979	collinear
gene:TraesCS1A03G0071500	Chr1A	16085058	16085762	+	16085410	Chr1A	19200316	19201026	+	19200671	1.0	0.967	collinear
gene:TraesCS1A03G0071900	Chr1A	16124458	16129008	-	16126733	Chr1A	19209270	19213832	-	19211551	0.998	0.978	collinear
gene:TraesCS1A03G0072000	Chr1A	16138385	16150429	-	16144407	Chr1A	19313814	19323334	-	19318574	1.0	0.99	collinear
gene:TraesCS1A03G0072200	Chr1A	16277726	16282241	-	16279983	Chr1A	19415220	19419882	-	19417551	1.0	0.986	collinear
gene:TraesCS1A03G0072400	Chr1A	16332592	16333993	-	16333292	Chr1A	19482111	19483511	-	19482811	0.995	0.977	collinear
gene:TraesCS1A03G0072500	Chr1A	16370756	16372334	-	16371545	Chr1A	19524637	19526215	-	19525426	1.0	0.993	collinear
gene:TraesCS1A03G0072600	Chr1A	16389348	16390591	-	16389969	Chr1A	19533138	19534384	-	19533761	1.0	0.991	collinear
gene:TraesCS1A03G0073200	Chr1A	16715916	16717729	+	16716822	Chr1A	19829911	19831724	+	19830817	1.0	1.0	collinear
gene:TraesCS1A03G0073300	Chr1A	16720131	16725111	+	16722621	Chr1A	19834112	19839092	+	19836602	1.0	0.999	collinear
gene:TraesCS1A03G0073400	Chr1A	17211267	17212859	+	17212063	Chr1A	20190753	20192345	+	20191549	1.0	0.986	collinear
gene:TraesCS1A03G0073500	Chr1A	17230250	17235171	-	17232710	Chr1A	20196636	20201879	-	20199257	0.998	0.979	collinear
gene:TraesCS1A03G0073700	Chr1A	17316169	17323323	+	17319746	Chr1A	20233465	20240366	+	20236915	0.98	0.953	collinear
gene:TraesCS1A03G0073800	Chr1A	17324074	17327414	-	17325744	Chr1A	20241329	20244545	-	20242937	0.985	0.973	collinear
gene:TraesCS1A03G0074000	Chr1A	17404383	17406315	+	17405349	Chr1A	20344851	20346734	-	20345792	0.974	0.944	collinear
gene:TraesCS1A03G0074600	Chr1A	17808423	17808955	-	17808689	Chr1A	20519765	20520297	-	20520031	1.0	0.969	collinear
gene:TraesCS1A03G0075000	Chr1A	17922489	17924062	+	17923275	Chr1A	20654776	20656348	+	20655562	1.0	0.992	collinear
gene:TraesCS1A03G0075700	Chr1A	18254682	18255170	+	18254926	Chr1A	20725782	20726270	+	20726026	1.0	0.969	collinear
gene:TraesCS1A03G0076000	Chr1A	18269082	18271719	+	18270400	Chr1A	20734278	20736936	+	20735607	0.966	0.907	collinear
gene:TraesCS1A03G0076400	Chr1A	18287645	18290838	+	18289241	Chr1A	20752161	20754696	+	20753428	0.978	0.951	collinear
gene:TraesCS1A03G0076600	Chr1A	18305729	18308421	+	18307075	Chr1A	20811259	20813888	+	20812573	0.966	0.931	collinear
