gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity	segment
gene:TraesCS2A03G0000300	Chr2A	259362	263505	-	261433	Chr2A	254783	258926	-	256854	1.0	1.0	collinear
gene:TraesCS2A03G0000600	Chr2A	272656	273599	-	273127	Chr2A	268090	269033	-	268561	1.0	0.998	collinear
gene:TraesCS2A03G0000700	Chr2A	279352	289424	+	284388	Chr2A	274787	284867	+	279827	1.0	1.0	collinear
gene:TraesCS2A03G0001000	Chr2A	326315	327315	-	326815	Chr2A	321759	322759	-	322259	1.0	1.0	collinear
gene:TraesCS2A03G0001200	Chr2A	389113	391290	+	390201	Chr2A	384552	386729	+	385640	1.0	1.0	collinear
gene:TraesCS2A03G0001400	Chr2A	396069	400877	-	398473	Chr2A	391502	396302	-	393902	0.995	0.995	collinear
gene:TraesCS2A03G0001500	Chr2A	471994	473071	-	472532	Chr2A	467535	468614	-	468074	1.0	0.998	collinear
gene:TraesCS2A03G0001600	Chr2A	498907	502516	+	500711	Chr2A	494443	498052	+	496247	1.0	1.0	collinear
gene:TraesCS2A03G0001800	Chr2A	511382	514968	+	513175	Chr2A	506918	510504	+	508711	1.0	1.0	collinear
gene:TraesCS2A03G0001900	Chr2A	523708	527051	+	525379	Chr2A	519273	522616	+	520944	1.0	1.0	collinear
gene:TraesCS2A03G0002000	Chr2A	527668	531424	-	529546	Chr2A	523233	526985	-	525109	1.0	1.0	collinear
gene:TraesCS2A03G0002200	Chr2A	531622	534531	+	533076	Chr2A	529567	532476	+	531021	1.0	1.0	collinear
gene:TraesCS2A03G0002500	Chr2A	560892	563807	-	562349	Chr2A	558901	561816	-	560358	1.0	0.998	collinear
gene:TraesCS2A03G0002600	Chr2A	578869	583401	-	581135	Chr2A	576878	581410	-	579144	1.0	1.0	collinear
gene:TraesCS2A03G0003200	Chr2A	723635	725724	+	724679	Chr2A	652748	654837	+	653792	1.0	1.0	collinear
gene:TraesCS2A03G0003300	Chr2A	728142	730497	+	729319	Chr2A	656550	658905	+	657727	1.0	0.998	collinear
gene:TraesCS2A03G0003600	Chr2A	780091	780912	+	780501	Chr2A	708489	709310	+	708899	1.0	0.997	collinear
gene:TraesCS2A03G0003700	Chr2A	811926	812799	+	812362	Chr2A	740332	741205	+	740768	1.0	1.0	collinear
gene:TraesCS2A03G0003900	Chr2A	884928	885681	+	885304	Chr2A	813357	814110	+	813733	1.0	0.998	collinear
gene:TraesCS2A03G0004500	Chr2A	1228280	1229883	-	1229081	Chr2A	1208928	1210531	-	1209729	1.0	1.0	collinear
gene:TraesCS2A03G0005600	Chr2A	1423029	1424057	-	1423543	Chr2A	1381334	1382371	-	1381852	1.0	0.99	collinear
gene:TraesCS2A03G0005800	Chr2A	1428836	1440401	-	1434618	Chr2A	1387181	1398791	-	1392986	0.999	0.987	collinear
gene:TraesCS2A03G0006300	Chr2A	1665722	1666219	+	1665970	Chr2A	1766575	1767072	+	1766823	1.0	1.0	collinear
gene:TraesCS2A03G0006500	Chr2A	1751281	1752992	+	1752136	Chr2A	1869283	1870994	+	1870138	1.0	0.999	collinear
gene:TraesCS2A03G0006600	Chr2A	1841287	1843264	+	1842275	Chr2A	1959296	1961273	+	1960284	1.0	1.0	collinear
gene:TraesCS2A03G0006700	Chr2A	1848046	1849956	-	1849001	Chr2A	1966067	1967977	-	1967022	1.0	1.0	collinear
gene:TraesCS2A03G0006900	Chr2A	1921768	1927033	-	1924400	Chr2A	2039808	2045077	-	2042442	1.0	1.0	collinear
gene:TraesCS2A03G0007100	Chr2A	1935100	1941200	+	1938150	Chr2A	2053146	2059248	+	2056197	1.0	1.0	collinear
gene:TraesCS2A03G0008000	Chr2A	2289325	2293622	+	2291473	Chr2A	2274647	2278944	+	2276795	1.0	0.999	collinear
gene:TraesCS2A03G0008200	Chr2A	2335769	2337055	-	2336412	Chr2A	3211375	3212661	-	3212018	1.0	1.0	collinear
gene:TraesCS2A03G0008500	Chr2A	2383732	2387967	+	2385849	Chr2A	3256697	3260932	+	3258814	1.0	0.999	collinear
gene:TraesCS2A03G0008600	Chr2A	2393912	2399518	+	2396715	Chr2A	3266877	3272482	+	3269679	1.0	1.0	collinear
gene:TraesCS2A03G0008800	Chr2A	2414503	2415411	-	2414957	Chr2A	3287467	3288375	-	3287921	1.0	1.0	collinear
gene:TraesCS2A03G0009300	Chr2A	2428724	2429761	+	2429242	Chr2A	3301882	3302919	+	3302400	1.0	0.999	collinear
gene:TraesCS2A03G0008900	Chr2A	2418285	2444786	+	2431535	Chr2A	3291249	3317948	+	3304598	1.0	1.0	collinear
gene:TraesCS2A03G0009400	Chr2A	2435620	2439903	-	2437761	Chr2A	3308778	3313061	-	3310919	1.0	0.999	collinear
gene:TraesCS2A03G0009500	Chr2A	2440261	2441887	+	2441074	Chr2A	3313419	3315049	+	3314234	1.0	0.996	collinear
gene:TraesCS2A03G0009600	Chr2A	2465197	2465597	+	2465397	Chr2A	3338106	3338506	+	3338306	1.0	1.0	collinear
gene:TraesCS2A03G0009700	Chr2A	2468253	2470255	+	2469254	Chr2A	3341162	3343164	+	3342163	1.0	1.0	collinear
gene:TraesCS2A03G0009900	Chr2A	2525506	2529129	-	2527317	Chr2A	3398444	3402067	-	3400255	1.0	1.0	collinear
gene:TraesCS2A03G0010000	Chr2A	2539204	2544234	-	2541719	Chr2A	3411744	3416774	-	3414259	1.0	1.0	collinear
gene:TraesCS2A03G0010100	Chr2A	2544361	2549571	+	2546966	Chr2A	3416901	3422111	+	3419506	1.0	1.0	collinear
gene:TraesCS2A03G0010200	Chr2A	2551227	2557615	-	2554421	Chr2A	3423759	3430174	-	3426966	1.0	0.998	collinear
gene:TraesCS2A03G0010800	Chr2A	2813845	2818200	-	2816022	Chr2A	3671130	3675485	-	3673307	1.0	1.0	collinear
gene:TraesCS2A03G0011200	Chr2A	2838431	2839435	-	2838933	Chr2A	3695719	3696723	-	3696221	1.0	1.0	collinear
gene:TraesCS2A03G0011300	Chr2A	2881790	2887966	-	2884878	Chr2A	3739089	3745253	-	3742171	0.997	0.997	collinear
gene:TraesCS2A03G0011500	Chr2A	2906111	2907412	-	2906761	Chr2A	3763406	3764707	-	3764056	1.0	0.999	collinear
gene:TraesCS2A03G0011600	Chr2A	2908978	2910144	+	2909561	Chr2A	3766272	3767438	+	3766855	1.0	1.0	collinear
gene:TraesCS2A03G0011800	Chr2A	2917337	2922033	-	2919685	Chr2A	3774662	3779358	-	3777010	1.0	0.998	collinear
gene:TraesCS2A03G0011900	Chr2A	2924927	2926630	-	2925778	Chr2A	3782271	3783974	-	3783122	1.0	0.998	collinear
gene:TraesCS2A03G0012000	Chr2A	2940100	2941874	-	2940987	Chr2A	3797442	3799216	-	3798329	1.0	0.999	collinear
gene:TraesCS2A03G0012100	Chr2A	2947690	2962866	-	2955278	Chr2A	3805012	3820194	-	3812603	1.0	0.991	collinear
gene:TraesCS2A03G0012200	Chr2A	2981431	2983872	+	2982651	Chr2A	3838743	3841184	+	3839963	1.0	0.999	collinear
gene:TraesCS2A03G0012300	Chr2A	3008654	3011759	+	3010206	Chr2A	3864022	3867355	+	3865688	1.0	0.999	collinear
gene:TraesCS2A03G0012900	Chr2A	3062401	3063955	+	3063178	Chr2A	3910768	3912312	+	3911540	0.997	0.989	collinear
gene:TraesCS2A03G0013100	Chr2A	3075260	3076925	-	3076092	Chr2A	3915583	3917219	-	3916401	0.975	0.909	collinear
gene:TraesCS2A03G0013200	Chr2A	3088656	3089379	-	3089017	Chr2A	3928910	3929633	-	3929271	1.0	0.991	collinear
gene:TraesCS2A03G0013400	Chr2A	3094221	3094934	+	3094577	Chr2A	3934463	3935176	+	3934819	1.0	0.998	collinear
gene:TraesCS2A03G0013500	Chr2A	3102186	3102581	+	3102383	Chr2A	3942717	3943112	+	3942914	1.0	0.989	collinear
gene:TraesCS2A03G0013600	Chr2A	3105724	3109654	-	3107689	Chr2A	3946277	3950210	-	3948243	1.0	0.995	collinear
gene:TraesCS2A03G0013700	Chr2A	3141719	3145318	+	3143518	Chr2A	3965481	3969078	+	3967279	1.0	0.994	collinear
gene:TraesCS2A03G0013800	Chr2A	3145104	3146984	-	3146044	Chr2A	3968865	3970918	-	3969891	0.999	0.905	collinear
gene:TraesCS2A03G0013900	Chr2A	3148858	3164565	-	3156711	Chr2A	3972970	3988993	-	3980981	0.999	0.995	collinear
gene:TraesCS2A03G0014300	Chr2A	3917393	3917941	-	3917667	Chr2A	4268934	4269482	-	4269208	1.0	0.987	collinear
gene:TraesCS2A03G0014600	Chr2A	4108678	4111437	-	4110057	Chr2A	4451242	4454635	-	4452938	1.0	0.996	collinear
gene:TraesCS2A03G0014700	Chr2A	4122713	4124844	+	4123778	Chr2A	4475495	4477600	+	4476547	0.987	0.984	collinear
gene:TraesCS2A03G0014800	Chr2A	4609403	4612287	+	4610845	Chr2A	4971676	4974550	+	4973113	0.993	0.986	collinear
gene:TraesCS2A03G0015100	Chr2A	4835156	4836689	+	4835922	Chr2A	5182920	5184452	+	5183686	0.999	0.994	collinear
gene:TraesCS2A03G0016000	Chr2A	5071839	5073978	-	5072908	Chr2A	5415878	5418017	-	5416947	1.0	0.997	collinear
gene:TraesCS2A03G0016100	Chr2A	5074460	5079581	-	5077020	Chr2A	5418499	5423620	-	5421059	1.0	1.0	collinear
gene:TraesCS2A03G0017000	Chr2A	5190513	5193466	-	5191989	Chr2A	5454788	5457739	-	5456263	1.0	0.996	collinear
gene:TraesCS2A03G0017400	Chr2A	5208324	5208722	+	5208523	Chr2A	5472608	5473006	+	5472807	1.0	0.996	collinear
gene:TraesCS2A03G0017500	Chr2A	5257672	5262900	-	5260286	Chr2A	5521960	5527193	-	5524576	1.0	1.0	collinear
gene:TraesCS2A03G0017700	Chr2A	5297982	5303454	+	5300718	Chr2A	5562234	5567716	+	5564975	1.0	0.996	collinear
gene:TraesCS2A03G0017800	Chr2A	5304264	5306171	-	5305217	Chr2A	5568525	5570431	-	5569478	1.0	0.993	collinear
gene:TraesCS2A03G0018100	Chr2A	5378713	5380327	+	5379520	Chr2A	5634736	5636351	+	5635543	1.0	0.981	collinear
gene:TraesCS2A03G0018200	Chr2A	5388490	5390067	-	5389278	Chr2A	5644258	5645816	-	5645037	0.987	0.982	collinear
gene:TraesCS2A03G0018300	Chr2A	5393975	5395682	+	5394828	Chr2A	5649657	5651288	+	5650472	1.0	0.992	collinear
gene:TraesCS2A03G0018500	Chr2A	5449423	5450943	+	5450183	Chr2A	5690063	5691583	+	5690823	1.0	0.994	collinear
gene:TraesCS2A03G0018700	Chr2A	5479584	5484255	+	5481919	Chr2A	5703202	5708435	+	5705818	1.0	0.998	collinear
gene:TraesCS2A03G0018800	Chr2A	5483478	5484447	+	5483962	Chr2A	5707096	5708627	+	5707861	1.0	0.985	collinear
gene:TraesCS2A03G0018900	Chr2A	5485965	5487281	+	5486623	Chr2A	5710146	5711462	+	5710804	1.0	0.992	collinear
gene:TraesCS2A03G0019000	Chr2A	5489200	5490729	+	5489964	Chr2A	5713399	5714928	+	5714163	1.0	0.993	collinear
gene:TraesCS2A03G0019100	Chr2A	5493286	5494806	+	5494046	Chr2A	5717491	5719011	+	5718251	1.0	0.996	collinear
gene:TraesCS2A03G0019500	Chr2A	5605896	5606282	-	5606089	Chr2A	5812258	5812644	-	5812451	1.0	0.997	collinear
gene:TraesCS2A03G0019600	Chr2A	5610271	5613461	+	5611866	Chr2A	5816632	5819840	+	5818236	1.0	0.987	collinear
gene:TraesCS2A03G0020500	Chr2A	5645108	5647672	+	5646390	Chr2A	5855804	5858368	+	5857086	1.0	0.989	collinear
gene:TraesCS2A03G0020400	Chr2A	5645051	5651749	-	5648400	Chr2A	5855747	5862473	-	5859110	1.0	0.987	collinear
gene:TraesCS2A03G0020600	Chr2A	5667099	5668799	+	5667949	Chr2A	5877817	5879517	+	5878667	1.0	1.0	collinear
gene:TraesCS2A03G0020900	Chr2A	5684343	5694560	-	5689451	Chr2A	5895033	5905248	-	5900140	1.0	1.0	collinear
gene:TraesCS2A03G0021000	Chr2A	5698584	5706806	-	5702695	Chr2A	5909273	5917495	-	5913384	1.0	1.0	collinear
gene:TraesCS2A03G0021100	Chr2A	5712649	5714816	-	5713732	Chr2A	5923338	5925505	-	5924421	1.0	0.999	collinear
gene:TraesCS2A03G0021200	Chr2A	5754939	5780303	-	5767621	Chr2A	5965627	5990987	-	5978307	1.0	1.0	collinear
gene:TraesCS2A03G0021300	Chr2A	5804106	5804940	+	5804523	Chr2A	6014607	6015441	+	6015024	1.0	1.0	collinear
gene:TraesCS2A03G0021400	Chr2A	5808896	5812466	+	5810681	Chr2A	6019236	6022807	+	6021021	1.0	0.998	collinear
gene:TraesCS2A03G0021500	Chr2A	5814388	5817627	-	5816007	Chr2A	6024461	6027700	-	6026080	1.0	1.0	collinear
gene:TraesCS2A03G0022500	Chr2A	5886612	5890406	+	5888509	Chr2A	6096396	6100190	+	6098293	1.0	1.0	collinear
gene:TraesCS2A03G0022600	Chr2A	5891657	5893543	+	5892600	Chr2A	6101441	6103327	+	6102384	1.0	1.0	collinear
gene:TraesCS2A03G0022700	Chr2A	5895383	5896564	-	5895973	Chr2A	6105167	6106348	-	6105757	1.0	1.0	collinear
gene:TraesCS2A03G0023000	Chr2A	5932292	5938044	+	5935168	Chr2A	6142112	6147864	+	6144988	1.0	0.999	collinear
gene:TraesCS2A03G0023100	Chr2A	5940835	5942579	+	5941707	Chr2A	6150655	6152400	+	6151527	1.0	0.998	collinear
gene:TraesCS2A03G0023300	Chr2A	5961203	5961799	+	5961501	Chr2A	6179165	6179761	+	6179463	1.0	0.974	collinear
gene:TraesCS2A03G0023500	Chr2A	5985018	5989964	+	5987491	Chr2A	6207673	6212661	+	6210167	1.0	0.985	collinear
gene:TraesCS2A03G0023600	Chr2A	6008156	6012012	+	6010084	Chr2A	6294627	6298612	+	6296619	1.0	0.995	collinear
gene:TraesCS2A03G0023700	Chr2A	6014763	6019662	-	6017212	Chr2A	6301361	6306294	-	6303827	0.998	0.998	collinear
gene:TraesCS2A03G0023800	Chr2A	6027070	6029051	+	6028060	Chr2A	6330643	6332623	+	6331633	1.0	0.996	collinear
gene:TraesCS2A03G0024000	Chr2A	6056904	6060844	+	6058874	Chr2A	6356121	6360062	+	6358091	1.0	0.997	collinear
gene:TraesCS2A03G0024100	Chr2A	6062525	6068056	-	6065290	Chr2A	6361744	6367333	-	6364538	1.0	0.997	collinear
gene:TraesCS2A03G0024200	Chr2A	6138096	6140667	-	6139381	Chr2A	6433113	6435684	-	6434398	1.0	0.997	collinear
gene:TraesCS2A03G0024300	Chr2A	6156288	6160615	-	6158451	Chr2A	6451239	6455566	-	6453402	1.0	1.0	collinear
gene:TraesCS2A03G0024600	Chr2A	6195422	6196652	-	6196037	Chr2A	6490196	6491426	-	6490811	1.0	1.0	collinear
gene:TraesCS2A03G0024800	Chr2A	6209975	6210762	+	6210368	Chr2A	6504439	6505226	+	6504832	1.0	1.0	collinear
gene:TraesCS2A03G0025200	Chr2A	6489819	6490277	-	6490048	Chr2A	6771671	6772129	-	6771900	1.0	1.0	collinear
gene:TraesCS2A03G0025400	Chr2A	6543800	6547989	+	6545894	Chr2A	6825596	6829785	+	6827690	1.0	1.0	collinear
gene:TraesCS2A03G0025700	Chr2A	6601068	6601526	+	6601297	Chr2A	6882004	6882462	+	6882233	1.0	1.0	collinear
gene:TraesCS2A03G0026200	Chr2A	6713541	6720750	-	6717145	Chr2A	7007981	7015190	-	7011585	1.0	1.0	collinear
gene:TraesCS2A03G0026500	Chr2A	6833898	6836259	+	6835078	Chr2A	7127405	7129765	+	7128585	1.0	1.0	collinear
gene:TraesCS2A03G0026800	Chr2A	6847261	6865735	+	6856498	Chr2A	7140576	7159329	+	7149952	1.0	1.0	collinear
gene:TraesCS2A03G0027000	Chr2A	6870963	6874446	+	6872704	Chr2A	7164557	7168040	+	7166298	1.0	1.0	collinear
gene:TraesCS2A03G0027200	Chr2A	6876280	6885119	-	6880699	Chr2A	7169874	7178712	-	7174293	1.0	1.0	collinear
gene:TraesCS2A03G0027300	Chr2A	6891123	6896277	+	6893700	Chr2A	7184716	7189648	+	7187182	1.0	1.0	collinear
gene:TraesCS2A03G0027400	Chr2A	6897295	6903634	+	6900464	Chr2A	7190666	7196634	+	7193650	1.0	1.0	collinear
gene:TraesCS2A03G0027500	Chr2A	6904995	6909268	-	6907131	Chr2A	7197997	7202270	-	7200133	1.0	1.0	collinear
gene:TraesCS2A03G0027900	Chr2A	7114869	7118510	+	7116689	Chr2A	7417862	7421503	+	7419682	1.0	1.0	collinear
gene:TraesCS2A03G0028400	Chr2A	7216325	7216822	-	7216573	Chr2A	7519319	7519816	-	7519567	1.0	1.0	collinear
gene:TraesCS2A03G0028800	Chr2A	7233754	7237627	+	7235690	Chr2A	7536762	7540635	+	7538698	1.0	1.0	collinear
gene:TraesCS2A03G0029000	Chr2A	7328862	7329442	-	7329152	Chr2A	7631884	7632464	-	7632174	1.0	1.0	collinear
gene:TraesCS2A03G0029100	Chr2A	7406482	7410268	-	7408375	Chr2A	7709553	7713339	-	7711446	1.0	1.0	collinear
gene:TraesCS2A03G0029200	Chr2A	7448913	7452453	-	7450683	Chr2A	7751986	7755526	-	7753756	1.0	1.0	collinear
gene:TraesCS2A03G0029500	Chr2A	7555929	7559228	+	7557578	Chr2A	7858996	7862295	+	7860645	1.0	1.0	collinear
gene:TraesCS2A03G0029600	Chr2A	7563339	7564570	-	7563954	Chr2A	7866406	7867637	-	7867021	1.0	1.0	collinear
gene:TraesCS2A03G0029700	Chr2A	7569124	7569672	-	7569398	Chr2A	7872192	7872740	-	7872466	1.0	1.0	collinear
gene:TraesCS2A03G0029800	Chr2A	7574152	7575954	+	7575053	Chr2A	7877224	7879027	+	7878125	1.0	1.0	collinear
gene:TraesCS2A03G0029900	Chr2A	7585507	7588045	-	7586776	Chr2A	7888581	7891119	-	7889850	1.0	1.0	collinear
gene:TraesCS2A03G0030000	Chr2A	7594702	7595382	+	7595042	Chr2A	7897776	7898456	+	7898116	1.0	1.0	collinear
gene:TraesCS2A03G0030200	Chr2A	7598011	7601005	+	7599508	Chr2A	7901083	7904077	+	7902580	1.0	1.0	collinear
gene:TraesCS2A03G0030500	Chr2A	7611561	7614909	-	7613235	Chr2A	7914474	7917822	-	7916148	1.0	1.0	collinear
gene:TraesCS2A03G0030600	Chr2A	7629304	7633851	+	7631577	Chr2A	7932219	7936766	+	7934492	1.0	1.0	collinear
gene:TraesCS2A03G0030800	Chr2A	7703695	7706561	-	7705128	Chr2A	7994150	7997016	-	7995583	1.0	1.0	collinear
gene:TraesCS2A03G0030900	Chr2A	7708277	7709952	-	7709114	Chr2A	7998732	8000407	-	7999569	1.0	1.0	collinear
gene:TraesCS2A03G0031000	Chr2A	7821445	7821819	+	7821632	Chr2A	8113040	8113414	+	8113227	1.0	1.0	collinear
gene:TraesCS2A03G0031100	Chr2A	7828624	7832791	+	7830707	Chr2A	8120219	8124386	+	8122302	1.0	1.0	collinear
gene:TraesCS2A03G0031200	Chr2A	7847760	7850284	+	7849022	Chr2A	8139355	8141879	+	8140617	1.0	1.0	collinear
gene:TraesCS2A03G0031500	Chr2A	7974393	7974638	-	7974515	Chr2A	8265492	8265737	-	8265614	1.0	1.0	collinear
gene:TraesCS2A03G0032000	Chr2A	8046439	8047681	+	8047060	Chr2A	8331454	8332696	+	8332075	1.0	1.0	collinear
gene:TraesCS2A03G0032100	Chr2A	8053305	8054623	+	8053964	Chr2A	8291263	8292581	+	8291922	1.0	1.0	collinear
gene:TraesCS2A03G0032600	Chr2A	8161335	8161580	+	8161457	Chr2A	8446724	8446969	+	8446846	1.0	1.0	collinear
