gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity	segment
gene:TraesCS7D03G0022200	Chr7D	5069037	5070965	-	5070001	Chr7D	5254331	5256273	-	5255302	1.0	0.982	collinear
gene:TraesCS7D03G0022300	Chr7D	5080642	5082005	-	5081323	Chr7D	5296394	5297761	-	5297077	1.0	0.992	collinear
gene:TraesCS7D03G0022500	Chr7D	5156361	5160719	+	5158540	Chr7D	5356562	5360898	+	5358730	0.997	0.96	collinear
gene:TraesCS7D03G0023900	Chr7D	5240086	5241924	+	5241005	Chr7D	5376736	5378540	-	5377638	0.982	0.94	collinear
gene:TraesCS7D03G0024200	Chr7D	5347426	5350073	+	5348749	Chr7D	5554539	5557188	+	5555863	1.0	0.999	collinear
gene:TraesCS7D03G0024300	Chr7D	5350832	5357886	+	5354359	Chr7D	5557945	5564998	+	5561471	0.999	0.999	collinear
gene:TraesCS7D03G0024500	Chr7D	5358011	5359163	-	5358587	Chr7D	5565123	5566284	-	5565703	1.0	0.998	collinear
gene:TraesCS7D03G0024600	Chr7D	5370394	5375528	+	5372961	Chr7D	5656496	5661569	+	5659032	0.996	0.993	collinear
gene:TraesCS7D03G0024800	Chr7D	5386839	5388290	+	5387564	Chr7D	5671480	5672931	+	5672205	1.0	0.998	collinear
gene:TraesCS7D03G0025000	Chr7D	5397924	5398721	-	5398322	Chr7D	5684104	5684901	-	5684502	1.0	1.0	collinear
gene:TraesCS7D03G0025200	Chr7D	5441521	5445663	-	5443592	Chr7D	5727756	5731898	-	5729827	1.0	0.999	collinear
gene:TraesCS7D03G0025300	Chr7D	5447418	5450587	+	5449002	Chr7D	5733653	5736822	+	5735237	1.0	0.999	collinear
gene:TraesCS7D03G0025400	Chr7D	5453391	5454989	-	5454190	Chr7D	5739626	5741224	-	5740425	1.0	0.999	collinear
gene:TraesCS7D03G0025800	Chr7D	5525637	5531073	-	5528355	Chr7D	6051967	6057472	-	6054719	0.998	0.992	collinear
gene:TraesCS7D03G0025900	Chr7D	5533462	5539159	+	5536310	Chr7D	6059797	6066176	+	6062986	1.0	0.979	collinear
gene:TraesCS7D03G0026200	Chr7D	5548227	5549057	+	5548642	Chr7D	6250076	6250904	+	6250490	0.992	0.971	collinear
gene:TraesCS7D03G0026500	Chr7D	5558765	5567731	-	5563248	Chr7D	6255452	6264366	-	6259909	0.998	0.995	collinear
gene:TraesCS7D03G0026600	Chr7D	5660265	5660726	+	5660495	Chr7D	6336388	6336849	+	6336618	1.0	0.987	collinear
gene:TraesCS7D03G0026800	Chr7D	5667198	5670487	+	5668842	Chr7D	6342470	6346961	+	6344715	1.0	0.992	collinear
gene:TraesCS7D03G0027100	Chr7D	5684817	5685430	-	5685123	Chr7D	6361285	6361897	-	6361591	0.998	0.998	collinear
gene:TraesCS7D03G0027200	Chr7D	5689945	5696449	+	5693197	Chr7D	6366413	6372910	+	6369661	0.998	0.998	collinear
gene:TraesCS7D03G0027500	Chr7D	5709595	5711772	-	5710683	Chr7D	6386060	6388242	-	6387151	1.0	0.997	collinear
gene:TraesCS7D03G0027700	Chr7D	5736459	5739951	-	5738205	Chr7D	6408737	6412435	-	6410586	1.0	0.997	collinear
gene:TraesCS7D03G0027800	Chr7D	5745166	5749744	+	5747455	Chr7D	6417653	6422214	+	6419933	1.0	0.996	collinear
gene:TraesCS7D03G0028000	Chr7D	5782905	5784707	+	5783806	Chr7D	6457562	6459364	+	6458463	1.0	1.0	collinear
gene:TraesCS7D03G0028100	Chr7D	5801719	5806704	-	5804211	Chr7D	6476407	6481392	-	6478899	1.0	1.0	collinear
gene:TraesCS7D03G0028400	Chr7D	5816108	5821345	-	5818726	Chr7D	6697835	6698964	-	6698399	0.98	0.972	collinear
gene:TraesCS7D03G0030400	Chr7D	6188468	6190301	+	6189384	Chr7D	6758818	6760661	+	6759739	1.0	0.996	collinear
gene:TraesCS7D03G0030500	Chr7D	6333691	6333933	+	6333812	Chr7D	6918738	6918980	+	6918859	1.0	0.995	collinear
gene:TraesCS7D03G0030700	Chr7D	6363587	6369866	+	6366726	Chr7D	6948642	6954921	+	6951781	1.0	1.0	collinear
gene:TraesCS7D03G0031700	Chr7D	6451280	6455354	+	6453317	Chr7D	7032120	7036195	+	7034157	1.0	0.998	collinear
gene:TraesCS7D03G0032100	Chr7D	6702669	6703635	-	6703152	Chr7D	7232556	7233522	-	7233039	1.0	0.995	collinear
gene:TraesCS7D03G0032200	Chr7D	6725910	6728735	-	6727322	Chr7D	7255801	7258652	-	7257226	1.0	0.991	collinear
gene:TraesCS7D03G0032300	Chr7D	6737403	6739639	-	6738521	Chr7D	7291916	7294143	-	7293029	1.0	0.998	collinear
gene:TraesCS7D03G0032400	Chr7D	6749327	6749848	-	6749587	Chr7D	7303950	7304471	-	7304210	1.0	0.984	collinear
gene:TraesCS7D03G0032800	Chr7D	6818107	6820183	-	6819145	Chr7D	7351015	7352989	-	7352002	1.0	0.993	collinear
gene:TraesCS7D03G0032900	Chr7D	6820544	6827092	-	6823818	Chr7D	7353350	7359921	-	7356635	0.999	0.984	collinear
gene:TraesCS7D03G0033000	Chr7D	6827271	6831540	+	6829405	Chr7D	7360087	7364337	+	7362212	0.995	0.966	collinear
gene:TraesCS7D03G0033100	Chr7D	6831774	6834717	+	6833245	Chr7D	7364571	7367471	+	7366021	1.0	0.988	collinear
gene:TraesCS7D03G0033200	Chr7D	6839604	6841430	+	6840517	Chr7D	7372322	7374148	+	7373235	1.0	0.996	collinear
gene:TraesCS7D03G0033300	Chr7D	6930735	6932599	+	6931667	Chr7D	7436967	7438731	+	7437849	0.94	0.926	collinear
gene:TraesCS7D03G0033400	Chr7D	7042530	7045480	-	7044005	Chr7D	7640358	7643301	-	7641829	0.998	0.992	collinear
gene:TraesCS7D03G0033800	Chr7D	7097584	7102366	+	7099975	Chr7D	7688628	7693418	+	7691023	1.0	0.995	collinear
gene:TraesCS7D03G0033900	Chr7D	7115748	7119106	-	7117427	Chr7D	7699236	7702987	-	7701111	1.0	0.998	collinear
gene:TraesCS7D03G0034000	Chr7D	7126208	7129321	+	7127764	Chr7D	7710047	7713174	+	7711610	1.0	0.992	collinear
gene:TraesCS7D03G0034400	Chr7D	7139322	7141221	-	7140271	Chr7D	7721033	7722933	-	7721983	0.999	0.992	collinear
gene:TraesCS7D03G0034900	Chr7D	7429924	7430103	+	7430013	Chr7D	7858769	7858948	+	7858858	1.0	0.983	collinear
gene:TraesCS7D03G0035100	Chr7D	7432081	7432269	+	7432175	Chr7D	7912779	7912967	+	7912873	1.0	0.989	collinear
gene:TraesCS7D03G0035000	Chr7D	7431827	7434698	-	7433262	Chr7D	7912525	7915399	-	7913962	1.0	0.986	collinear
gene:TraesCS7D03G0035200	Chr7D	7436717	7439176	+	7437946	Chr7D	7919925	7922460	+	7921192	0.996	0.987	collinear
gene:TraesCS7D03G0035800	Chr7D	7530208	7532630	+	7531419	Chr7D	8019387	8021816	+	8020601	0.998	0.965	collinear
gene:TraesCS7D03G0036300	Chr7D	7658537	7660780	-	7659658	Chr7D	8088540	8090762	-	8089651	0.992	0.976	collinear
gene:TraesCS7D03G0036400	Chr7D	7661478	7665197	-	7663337	Chr7D	8091463	8095174	-	8093318	1.0	0.994	collinear
gene:TraesCS7D03G0036500	Chr7D	7801942	7803310	+	7802626	Chr7D	8244230	8245598	+	8244914	1.0	0.994	collinear
gene:TraesCS7D03G0036600	Chr7D	7803635	7806911	-	7805273	Chr7D	8245923	8248874	-	8247398	0.998	0.989	collinear
gene:TraesCS7D03G0036700	Chr7D	7811025	7813078	+	7812051	Chr7D	8252949	8254993	+	8253971	1.0	1.0	collinear
gene:TraesCS7D03G0037000	Chr7D	7822729	7823382	-	7823055	Chr7D	8264483	8265136	-	8264809	1.0	0.987	collinear
gene:TraesCS7D03G0037200	Chr7D	7851372	7852928	+	7852150	Chr7D	8293054	8294610	+	8293832	1.0	0.995	collinear
gene:TraesCS7D03G0037300	Chr7D	7891420	7892988	-	7892204	Chr7D	8331014	8332582	-	8331798	1.0	0.992	collinear
gene:TraesCS7D03G0037500	Chr7D	7904938	7907145	+	7906041	Chr7D	8341682	8343889	+	8342785	1.0	0.985	collinear
gene:TraesCS7D03G0037600	Chr7D	7917704	7919634	+	7918669	Chr7D	8354431	8356361	+	8355396	1.0	0.997	collinear
gene:TraesCS7D03G0040100	Chr7D	8527061	8529751	+	8528406	Chr7D	8517980	8520667	+	8519323	0.998	0.982	collinear
gene:TraesCS7D03G0041200	Chr7D	8600205	8601566	+	8600885	Chr7D	8733901	8735294	+	8734597	0.998	0.964	collinear
gene:TraesCS7D03G0041300	Chr7D	8602069	8606311	-	8604190	Chr7D	8735797	8740038	-	8737917	0.999	0.996	collinear
gene:TraesCS7D03G0041500	Chr7D	8641641	8683479	-	8662560	Chr7D	8752890	8784633	-	8768761	0.942	0.938	collinear
gene:TraesCS7D03G0041600	Chr7D	8692848	8697378	-	8695113	Chr7D	8800386	8804916	-	8802651	1.0	0.998	collinear
gene:TraesCS7D03G0041900	Chr7D	8703393	8706360	+	8704876	Chr7D	8810950	8813918	+	8812434	1.0	0.997	collinear
gene:TraesCS7D03G0042200	Chr7D	8729323	8731074	-	8730198	Chr7D	8913838	8915571	-	8914704	0.98	0.922	collinear
gene:TraesCS7D03G0042400	Chr7D	8764448	8772792	-	8768620	Chr7D	8878798	8887149	-	8882973	1.0	0.998	collinear
gene:TraesCS7D03G0042500	Chr7D	8780335	8781278	-	8780806	Chr7D	8894478	8895425	-	8894951	1.0	0.991	collinear
gene:TraesCS7D03G0042600	Chr7D	8783760	8784387	+	8784073	Chr7D	8897875	8898502	+	8898188	1.0	1.0	collinear
gene:TraesCS7D03G0043000	Chr7D	8809130	8810609	-	8809869	Chr7D	8923011	8924490	-	8923750	1.0	0.998	collinear
gene:TraesCS7D03G0043100	Chr7D	8812269	8816111	-	8814190	Chr7D	8925354	8929202	-	8927278	1.0	0.987	collinear
gene:TraesCS7D03G0043200	Chr7D	8825466	8828095	+	8826780	Chr7D	8942900	8945524	+	8944212	1.0	0.996	collinear
gene:TraesCS7D03G0043600	Chr7D	8906542	8908571	-	8907556	Chr7D	9022199	9024230	-	9023214	1.0	0.992	collinear
gene:TraesCS7D03G0043700	Chr7D	8945922	8946350	-	8946136	Chr7D	9075879	9076307	-	9076093	1.0	0.986	collinear
gene:TraesCS7D03G0043800	Chr7D	8989832	8990007	-	8989919	Chr7D	9130099	9130274	-	9130186	1.0	0.994	collinear
gene:TraesCS7D03G0044000	Chr7D	9007678	9008118	-	9007898	Chr7D	9164930	9165370	-	9165150	1.0	0.99	collinear
gene:TraesCS7D03G0044200	Chr7D	9015869	9016030	-	9015949	Chr7D	9170901	9171062	-	9170981	1.0	0.993	collinear
gene:TraesCS7D03G0044400	Chr7D	9038079	9038555	-	9038317	Chr7D	9226001	9226477	-	9226239	1.0	0.983	collinear
gene:TraesCS7D03G0044500	Chr7D	9082285	9083856	+	9083070	Chr7D	9384894	9386465	+	9385679	1.0	0.994	collinear
gene:TraesCS7D03G0045300	Chr7D	9368185	9368706	-	9368445	Chr7D	9540663	9541184	-	9540923	1.0	0.994	collinear
gene:TraesCS7D03G0047000	Chr7D	9636820	9641884	-	9639352	Chr7D	9617099	9622166	-	9619632	1.0	0.994	collinear
gene:TraesCS7D03G0047100	Chr7D	9642348	9647312	+	9644830	Chr7D	9622632	9627595	+	9625113	0.999	0.995	collinear
gene:TraesCS7D03G0047400	Chr7D	9709899	9711626	+	9710762	Chr7D	9690242	9691967	+	9691104	0.998	0.988	collinear
gene:TraesCS7D03G0047800	Chr7D	9730707	9731413	+	9731060	Chr7D	9730124	9730833	+	9730478	1.0	0.991	collinear
gene:TraesCS7D03G0049400	Chr7D	10356124	10358772	+	10357448	Chr7D	10008046	10010684	+	10009365	1.0	0.995	collinear
gene:TraesCS7D03G0050200	Chr7D	10377049	10378124	+	10377586	Chr7D	10016473	10017548	+	10017010	1.0	0.995	collinear
gene:TraesCS7D03G0050400	Chr7D	10405468	10406646	-	10406057	Chr7D	10071484	10072662	-	10072073	1.0	0.995	collinear
gene:TraesCS7D03G0052000	Chr7D	10866500	10871299	-	10868899	Chr7D	10097154	10102609	-	10099881	0.998	0.966	collinear
gene:TraesCS7D03G0052300	Chr7D	10902680	10904162	-	10903421	Chr7D	10131464	10132949	-	10132206	0.995	0.983	collinear
gene:TraesCS7D03G0052500	Chr7D	11019985	11021994	+	11020989	Chr7D	10182637	10184641	+	10183639	0.989	0.975	collinear
gene:TraesCS7D03G0052600	Chr7D	11022566	11024797	+	11023681	Chr7D	10185213	10187450	+	10186331	1.0	0.989	collinear
gene:TraesCS7D03G0052700	Chr7D	11024983	11025588	+	11025285	Chr7D	10187636	10188241	+	10187938	1.0	0.996	collinear
gene:TraesCS7D03G0052800	Chr7D	11111603	11112606	+	11112104	Chr7D	10259755	10260716	+	10260235	0.954	0.9	collinear
gene:TraesCS7D03G0052900	Chr7D	11117544	11119073	+	11118308	Chr7D	10271697	10273238	+	10272467	1.0	0.981	collinear
gene:TraesCS7D03G0053900	Chr7D	11323512	11328407	+	11325959	Chr7D	10501386	10506281	+	10503833	1.0	0.999	collinear
gene:TraesCS7D03G0054000	Chr7D	11376382	11377575	+	11376978	Chr7D	10554197	10555390	+	10554793	1.0	1.0	collinear
gene:TraesCS7D03G0054100	Chr7D	11379695	11382219	-	11380957	Chr7D	10557510	10560034	-	10558772	1.0	1.0	collinear
gene:TraesCS7D03G0054200	Chr7D	11435436	11436531	-	11435983	Chr7D	10613214	10614309	-	10613761	1.0	1.0	collinear
gene:TraesCS7D03G0054500	Chr7D	11569127	11570200	+	11569663	Chr7D	10746995	10748068	+	10747531	1.0	1.0	collinear
gene:TraesCS7D03G0055000	Chr7D	11627497	11634848	-	11631172	Chr7D	10805156	10812507	-	10808831	1.0	1.0	collinear
gene:TraesCS7D03G0055600	Chr7D	11725501	11727900	-	11726700	Chr7D	10903202	10905601	-	10904401	1.0	1.0	collinear
gene:TraesCS7D03G0055700	Chr7D	11728834	11730683	-	11729758	Chr7D	10906535	10908384	-	10907459	1.0	1.0	collinear
gene:TraesCS7D03G0055800	Chr7D	11731280	11736454	-	11733867	Chr7D	10908981	10914155	-	10911568	1.0	1.0	collinear
gene:TraesCS7D03G0055900	Chr7D	11787653	11788291	-	11787972	Chr7D	10965335	10965973	-	10965654	1.0	1.0	collinear
gene:TraesCS7D03G0056600	Chr7D	11905937	11909595	-	11907766	Chr7D	11083356	11087014	-	11085185	1.0	1.0	collinear
gene:TraesCS7D03G0056700	Chr7D	11934965	11938985	+	11936975	Chr7D	11112366	11116386	+	11114376	1.0	1.0	collinear
gene:TraesCS7D03G0056800	Chr7D	11942273	11943273	+	11942773	Chr7D	11119674	11120674	+	11120174	1.0	1.0	collinear
gene:TraesCS7D03G0057000	Chr7D	11963187	11972341	+	11967764	Chr7D	11140589	11149743	+	11145166	1.0	1.0	collinear
gene:TraesCS7D03G0057100	Chr7D	11973144	11977583	-	11975363	Chr7D	11150525	11154960	-	11152742	1.0	1.0	collinear
gene:TraesCS7D03G0057300	Chr7D	12005583	12006702	-	12006142	Chr7D	11182873	11183992	-	11183432	1.0	0.999	collinear
gene:TraesCS7D03G0057700	Chr7D	12026251	12027868	-	12027059	Chr7D	11203524	11205141	-	11204332	1.0	0.999	collinear
gene:TraesCS7D03G0057900	Chr7D	12331422	12333890	-	12332656	Chr7D	11495154	11497622	-	11496388	1.0	0.999	collinear
gene:TraesCS7D03G0058400	Chr7D	12593304	12594041	+	12593672	Chr7D	12162258	12162995	+	12162626	1.0	1.0	collinear
gene:TraesCS7D03G0058500	Chr7D	12649083	12649933	+	12649508	Chr7D	12217209	12218059	+	12217634	1.0	1.0	collinear
gene:TraesCS7D03G0059000	Chr7D	12710910	12711648	-	12711279	Chr7D	12276889	12277627	-	12277258	1.0	1.0	collinear
gene:TraesCS7D03G0059200	Chr7D	12901630	12902444	-	12902037	Chr7D	12467064	12467878	-	12467471	1.0	1.0	collinear
gene:TraesCS7D03G0059300	Chr7D	12909879	12910644	+	12910261	Chr7D	12475331	12476096	+	12475713	1.0	0.998	collinear
gene:TraesCS7D03G0059500	Chr7D	12942927	12943142	+	12943034	Chr7D	12508398	12508613	+	12508505	1.0	1.0	collinear
gene:TraesCS7D03G0059600	Chr7D	12978199	12982834	+	12980516	Chr7D	12543688	12548323	+	12546005	1.0	1.0	collinear
gene:TraesCS7D03G0059700	Chr7D	12987771	12991920	+	12989845	Chr7D	12553260	12557409	+	12555334	1.0	1.0	collinear
gene:TraesCS7D03G0059800	Chr7D	12996913	12997734	+	12997323	Chr7D	12562402	12563223	+	12562812	1.0	1.0	collinear
gene:TraesCS7D03G0060000	Chr7D	13067066	13067768	-	13067417	Chr7D	12632654	12633356	-	12633005	1.0	1.0	collinear
gene:TraesCS7D03G0060100	Chr7D	13069834	13070181	-	13070007	Chr7D	12635422	12635769	-	12635595	1.0	1.0	collinear
gene:TraesCS7D03G0060500	Chr7D	13254494	13256627	-	13255560	Chr7D	12805078	12807211	-	12806144	1.0	1.0	collinear
gene:TraesCS7D03G0060600	Chr7D	13398536	13421367	+	13409951	Chr7D	12948899	12971730	+	12960314	1.0	1.0	collinear
gene:TraesCS7D03G0060700	Chr7D	13427069	13428880	-	13427974	Chr7D	12977432	12979243	-	12978337	1.0	1.0	collinear
gene:TraesCS7D03G0060900	Chr7D	13463966	13465927	-	13464946	Chr7D	13014351	13016312	-	13015331	1.0	1.0	collinear
gene:TraesCS7D03G0061000	Chr7D	13494314	13495965	-	13495139	Chr7D	13044689	13046339	-	13045514	0.999	0.999	collinear
gene:TraesCS7D03G0061100	Chr7D	13849178	13853040	-	13851109	Chr7D	13399630	13403492	-	13401561	1.0	1.0	collinear
gene:TraesCS7D03G0061900	Chr7D	13963623	13966739	-	13965181	Chr7D	13514085	13517201	-	13515643	1.0	1.0	collinear
gene:TraesCS7D03G0062000	Chr7D	14007248	14014362	+	14010805	Chr7D	13557711	13564825	+	13561268	1.0	1.0	collinear
gene:TraesCS7D03G0062100	Chr7D	14028497	14031653	+	14030075	Chr7D	13578962	13582118	+	13580540	1.0	1.0	collinear
gene:TraesCS7D03G0062200	Chr7D	14057740	14064669	+	14061204	Chr7D	13608209	13615139	+	13611674	1.0	1.0	collinear
gene:TraesCS7D03G0062300	Chr7D	14148914	14157373	+	14153143	Chr7D	13721094	13729554	+	13725324	1.0	1.0	collinear
gene:TraesCS7D03G0062400	Chr7D	14160434	14161114	+	14160774	Chr7D	13732598	13733278	+	13732938	1.0	1.0	collinear
gene:TraesCS7D03G0062500	Chr7D	14162057	14168402	-	14165229	Chr7D	13734221	13740566	-	13737393	1.0	1.0	collinear
gene:TraesCS7D03G0062700	Chr7D	14206828	14211977	-	14209402	Chr7D	13780353	13785502	-	13782927	1.0	1.0	collinear
