gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity	segment
gene:TraesCS5B03G0004400	Chr5B	3564118	3565596	+	3564857	Chr5B	1360744	1362222	+	1361483	1.0	1.0	collinear
gene:TraesCS5B03G0004500	Chr5B	3593228	3597197	-	3595212	Chr5B	1409479	1413448	-	1411463	1.0	1.0	collinear
gene:TraesCS5B03G0004600	Chr5B	3603885	3607681	+	3605783	Chr5B	1420137	1423933	+	1422035	1.0	1.0	collinear
gene:TraesCS5B03G0004700	Chr5B	3614607	3619532	+	3617069	Chr5B	1430859	1435618	+	1433238	1.0	1.0	collinear
gene:TraesCS5B03G0005500	Chr5B	4505697	4508188	+	4506942	Chr5B	1823852	1826343	+	1825097	1.0	0.999	collinear
gene:TraesCS5B03G0005800	Chr5B	4542237	4546889	-	4544563	Chr5B	1860139	1864791	-	1862465	1.0	1.0	collinear
gene:TraesCS5B03G0006200	Chr5B	4719192	4725126	+	4722159	Chr5B	2035750	2041687	+	2038718	1.0	1.0	collinear
gene:TraesCS5B03G0006300	Chr5B	4727039	4730071	-	4728555	Chr5B	2043459	2046491	-	2044975	1.0	1.0	collinear
gene:TraesCS5B03G0006500	Chr5B	4731523	4732017	+	4731770	Chr5B	2047943	2048437	+	2048190	1.0	1.0	collinear
gene:TraesCS5B03G0006700	Chr5B	4736950	4739324	+	4738137	Chr5B	2053217	2055591	+	2054404	1.0	1.0	collinear
gene:TraesCS5B03G0006900	Chr5B	4745447	4747021	-	4746234	Chr5B	2061681	2063255	-	2062468	1.0	1.0	collinear
gene:TraesCS5B03G0007900	Chr5B	5090409	5094657	+	5092533	Chr5B	2720625	2724871	+	2722748	1.0	0.998	collinear
gene:TraesCS5B03G0008200	Chr5B	5592217	5592540	-	5592378	Chr5B	3562029	3562352	-	3562190	1.0	0.996	collinear
gene:TraesCS5B03G0009300	Chr5B	6274906	6278095	-	6276500	Chr5B	7480099	7483433	-	7481766	1.0	0.995	collinear
gene:TraesCS5B03G0009600	Chr5B	6421687	6425565	-	6423626	Chr5B	7593096	7596970	-	7595033	1.0	0.989	collinear
gene:TraesCS5B03G0009700	Chr5B	6450124	6464864	+	6457494	Chr5B	7621523	7636230	+	7628876	1.0	0.998	collinear
gene:TraesCS5B03G0009800	Chr5B	6475062	6478760	-	6476911	Chr5B	7646436	7650134	-	7648285	1.0	1.0	collinear
gene:TraesCS5B03G0009900	Chr5B	6523497	6531811	+	6527654	Chr5B	7694928	7703239	+	7699083	1.0	1.0	collinear
gene:TraesCS5B03G0010200	Chr5B	6557311	6558336	+	6557823	Chr5B	7728749	7729774	+	7729261	1.0	1.0	collinear
gene:TraesCS5B03G0010600	Chr5B	6627478	6644259	+	6635868	Chr5B	7791407	7808150	+	7799778	0.999	0.979	collinear
gene:TraesCS5B03G0011400	Chr5B	6701850	6705413	+	6703631	Chr5B	7863925	7867338	+	7865631	0.986	0.938	collinear
gene:TraesCS5B03G0011500	Chr5B	6706639	6711139	+	6708889	Chr5B	7868253	7872556	+	7870404	0.995	0.993	collinear
gene:TraesCS5B03G0011800	Chr5B	6715953	6734079	+	6725016	Chr5B	7876521	7901580	+	7889050	1.0	0.99	collinear
gene:TraesCS5B03G0012000	Chr5B	6891065	6894289	-	6892677	Chr5B	8039193	8042415	-	8040804	0.999	0.991	collinear
gene:TraesCS5B03G0014000	Chr5B	7204960	7205447	-	7205203	Chr5B	8516979	8517466	-	8517222	1.0	0.994	collinear
gene:TraesCS5B03G0014100	Chr5B	7240428	7241179	-	7240803	Chr5B	8538900	8539652	-	8539276	0.998	0.986	collinear
gene:TraesCS5B03G0014300	Chr5B	7359600	7360287	-	7359943	Chr5B	8702079	8702766	-	8702422	1.0	0.988	collinear
gene:TraesCS5B03G0014500	Chr5B	7437158	7437645	-	7437401	Chr5B	8759509	8760003	-	8759756	1.0	0.989	collinear
gene:TraesCS5B03G0014600	Chr5B	7592627	7597126	-	7594876	Chr5B	8886927	8891427	-	8889177	0.994	0.992	collinear
gene:TraesCS5B03G0014800	Chr5B	7755553	7759308	-	7757430	Chr5B	9018835	9022590	-	9020712	1.0	0.995	collinear
gene:TraesCS5B03G0015100	Chr5B	7985700	7994441	-	7990070	Chr5B	9112599	9121559	-	9117079	1.0	0.995	collinear
gene:TraesCS5B03G0015300	Chr5B	8044868	8056936	-	8050902	Chr5B	9193284	9217829	-	9205556	0.997	0.987	collinear
gene:TraesCS5B03G0015500	Chr5B	8136091	8146344	+	8141217	Chr5B	9342197	9358055	+	9350126	0.993	0.984	collinear
gene:TraesCS5B03G0015900	Chr5B	8231890	8236662	+	8234276	Chr5B	9429231	9433903	+	9431567	0.949	0.947	collinear
gene:TraesCS5B03G0017600	Chr5B	8929166	8931564	-	8930365	Chr5B	9544735	9547166	-	9545950	1.0	1.0	collinear
gene:TraesCS5B03G0018000	Chr5B	8959192	8973203	-	8966197	Chr5B	9571995	9586189	-	9579092	0.99	0.969	collinear
gene:TraesCS5B03G0018200	Chr5B	8987169	8989682	-	8988425	Chr5B	9591995	9594795	-	9593395	0.954	0.916	collinear
gene:TraesCS5B03G0018300	Chr5B	8990141	8990908	-	8990524	Chr5B	9595215	9595982	-	9595598	1.0	0.971	collinear
gene:TraesCS5B03G0018500	Chr5B	8999069	8999971	-	8999520	Chr5B	9603785	9604678	-	9604231	0.99	0.981	collinear
gene:TraesCS5B03G0019100	Chr5B	9063135	9063958	+	9063546	Chr5B	9672537	9673360	+	9672948	1.0	0.998	collinear
gene:TraesCS5B03G0019200	Chr5B	9094473	9094694	+	9094583	Chr5B	9703877	9704098	+	9703987	1.0	0.995	collinear
gene:TraesCS5B03G0019300	Chr5B	9098241	9101504	+	9099872	Chr5B	9707645	9710906	+	9709275	1.0	1.0	collinear
gene:TraesCS5B03G0019500	Chr5B	9128880	9132494	+	9130687	Chr5B	9738283	9741898	+	9740090	1.0	1.0	collinear
gene:TraesCS5B03G0019600	Chr5B	9270520	9274061	-	9272290	Chr5B	9879951	9883492	-	9881721	1.0	0.999	collinear
gene:TraesCS5B03G0019700	Chr5B	9291833	9292246	+	9292039	Chr5B	9901331	9901744	+	9901537	1.0	1.0	collinear
gene:TraesCS5B03G0019900	Chr5B	9309126	9311271	+	9310198	Chr5B	9918613	9920758	+	9919685	1.0	1.0	collinear
gene:TraesCS5B03G0020000	Chr5B	9311350	9315370	-	9313360	Chr5B	9920837	9924857	-	9922847	1.0	1.0	collinear
gene:TraesCS5B03G0020200	Chr5B	9331528	9333209	+	9332368	Chr5B	9941009	9942690	+	9941849	1.0	1.0	collinear
gene:TraesCS5B03G0020300	Chr5B	9336604	9337029	+	9336816	Chr5B	9946085	9946510	+	9946297	1.0	1.0	collinear
gene:TraesCS5B03G0020400	Chr5B	9346778	9347669	+	9347223	Chr5B	10007646	10008537	+	10008091	1.0	1.0	collinear
gene:TraesCS5B03G0020500	Chr5B	9350147	9351646	+	9350896	Chr5B	10011015	10012514	+	10011764	1.0	1.0	collinear
gene:TraesCS5B03G0020600	Chr5B	9380809	9382659	-	9381734	Chr5B	10041673	10043523	-	10042598	1.0	1.0	collinear
gene:TraesCS5B03G0020700	Chr5B	9403400	9406313	+	9404856	Chr5B	10064260	10067173	+	10065716	1.0	1.0	collinear
gene:TraesCS5B03G0020800	Chr5B	9468227	9470148	+	9469187	Chr5B	10129096	10131017	+	10130056	1.0	1.0	collinear
gene:TraesCS5B03G0021000	Chr5B	9571961	9572791	-	9572376	Chr5B	10232835	10233665	-	10233250	1.0	1.0	collinear
gene:TraesCS5B03G0021200	Chr5B	9587651	9588520	+	9588085	Chr5B	10248525	10249394	+	10248959	1.0	1.0	collinear
gene:TraesCS5B03G0021800	Chr5B	9717192	9720543	-	9718867	Chr5B	10381907	10385258	-	10383582	1.0	1.0	collinear
gene:TraesCS5B03G0022000	Chr5B	9855474	9864520	+	9859997	Chr5B	10520014	10529048	+	10524531	1.0	1.0	collinear
gene:TraesCS5B03G0022200	Chr5B	10106300	10110457	-	10108378	Chr5B	10770846	10774999	-	10772922	1.0	0.999	collinear
gene:TraesCS5B03G0022900	Chr5B	10391195	10392453	+	10391824	Chr5B	10932604	10933862	+	10933233	1.0	0.999	collinear
gene:TraesCS5B03G0023200	Chr5B	10474262	10476974	+	10475618	Chr5B	11008892	11011557	+	11010224	1.0	0.995	collinear
gene:TraesCS5B03G0023300	Chr5B	10483169	10487009	-	10485089	Chr5B	11017770	11021577	-	11019673	1.0	0.996	collinear
gene:TraesCS5B03G0023400	Chr5B	10487058	10495071	-	10491064	Chr5B	11021626	11029693	-	11025659	0.999	0.992	collinear
gene:TraesCS5B03G0023800	Chr5B	10569581	10572063	-	10570822	Chr5B	11103669	11106147	-	11104908	1.0	0.992	collinear
gene:TraesCS5B03G0023900	Chr5B	11094914	11095366	+	11095140	Chr5B	11404557	11405009	+	11404783	1.0	0.995	collinear
gene:TraesCS5B03G0024200	Chr5B	11126365	11127792	+	11127078	Chr5B	11428173	11429596	+	11428884	0.995	0.985	collinear
gene:TraesCS5B03G0024800	Chr5B	11356992	11359994	-	11358493	Chr5B	11496614	11499610	-	11498112	0.998	0.988	collinear
gene:TraesCS5B03G0025000	Chr5B	11505766	11509181	+	11507473	Chr5B	11650465	11653884	+	11652174	1.0	0.993	collinear
gene:TraesCS5B03G0025300	Chr5B	11528508	11529623	+	11529065	Chr5B	11673214	11674329	+	11673771	1.0	0.999	collinear
gene:TraesCS5B03G0025500	Chr5B	11553967	11555073	+	11554520	Chr5B	11698671	11699777	+	11699224	1.0	0.999	collinear
gene:TraesCS5B03G0025700	Chr5B	11563724	11567657	+	11565690	Chr5B	11708436	11712370	+	11710403	1.0	1.0	collinear
gene:TraesCS5B03G0025800	Chr5B	11599622	11605376	-	11602499	Chr5B	11744528	11750282	-	11747405	1.0	1.0	collinear
gene:TraesCS5B03G0025900	Chr5B	11653192	11653452	-	11653322	Chr5B	11798093	11798353	-	11798223	1.0	1.0	collinear
gene:TraesCS5B03G0026100	Chr5B	11812338	11822104	-	11817221	Chr5B	11965691	11975457	-	11970574	1.0	1.0	collinear
gene:TraesCS5B03G0026400	Chr5B	12310257	12315207	-	12312732	Chr5B	12443972	12448922	-	12446447	1.0	1.0	collinear
gene:TraesCS5B03G0026600	Chr5B	12370913	12372013	-	12371463	Chr5B	12507668	12508795	-	12508231	0.995	0.953	collinear
gene:TraesCS5B03G0026700	Chr5B	12374135	12378689	-	12376412	Chr5B	12510699	12515236	-	12512967	0.992	0.985	collinear
gene:TraesCS5B03G0026800	Chr5B	12379835	12384505	-	12382170	Chr5B	12516398	12521047	-	12518722	0.992	0.988	collinear
gene:TraesCS5B03G0027400	Chr5B	12612938	12617664	-	12615301	Chr5B	12761927	12766659	-	12764293	1.0	1.0	collinear
gene:TraesCS5B03G0027500	Chr5B	12619611	12627348	+	12623479	Chr5B	12768606	12776343	+	12772474	1.0	1.0	collinear
gene:TraesCS5B03G0027600	Chr5B	12629960	12631747	+	12630853	Chr5B	12778951	12780737	+	12779844	1.0	0.997	collinear
gene:TraesCS5B03G0027700	Chr5B	12708205	12708903	+	12708554	Chr5B	12893364	12894049	+	12893706	0.981	0.981	collinear
gene:TraesCS5B03G0027900	Chr5B	12894311	12907141	-	12900726	Chr5B	13058433	13071253	-	13064843	1.0	0.998	collinear
gene:TraesCS5B03G0028100	Chr5B	13129670	13134023	-	13131846	Chr5B	13329613	13333982	-	13331797	0.993	0.977	collinear
gene:TraesCS5B03G0028200	Chr5B	13220273	13224136	+	13222204	Chr5B	13469722	13473548	+	13471635	0.996	0.993	collinear
gene:TraesCS5B03G0028300	Chr5B	13224220	13225588	-	13224904	Chr5B	13473693	13475004	-	13474348	0.939	0.914	collinear
gene:TraesCS5B03G0028400	Chr5B	13232245	13237196	+	13234720	Chr5B	13489422	13494249	+	13491835	0.928	0.922	collinear
gene:TraesCS5B03G0028900	Chr5B	13269693	13271649	-	13270671	Chr5B	13545849	13547805	-	13546827	1.0	0.998	collinear
gene:TraesCS5B03G0029100	Chr5B	13314077	13314463	+	13314270	Chr5B	13577621	13578007	+	13577814	1.0	0.994	collinear
gene:TraesCS5B03G0029200	Chr5B	13317363	13325016	-	13321189	Chr5B	13580619	13588281	-	13584450	1.0	0.988	collinear
gene:TraesCS5B03G0029300	Chr5B	13396832	13400806	+	13398819	Chr5B	13645807	13649692	+	13647749	0.996	0.992	collinear
gene:TraesCS5B03G0029500	Chr5B	13403971	13404722	-	13404346	Chr5B	13652852	13653603	-	13653227	1.0	0.995	collinear
gene:TraesCS5B03G0030200	Chr5B	13526485	13533166	-	13529825	Chr5B	13792004	13798685	-	13795344	1.0	0.999	collinear
gene:TraesCS5B03G0030400	Chr5B	13538016	13539589	-	13538802	Chr5B	13804718	13806291	-	13805504	1.0	0.995	collinear
gene:TraesCS5B03G0030600	Chr5B	13739040	13742577	+	13740808	Chr5B	14022499	14026063	+	14024281	1.0	0.987	collinear
gene:TraesCS5B03G0030700	Chr5B	13742889	13746219	-	13744554	Chr5B	14026375	14029708	-	14028041	1.0	0.996	collinear
gene:TraesCS5B03G0030800	Chr5B	13753139	13756858	-	13754998	Chr5B	14036190	14039671	-	14037930	0.995	0.989	collinear
gene:TraesCS5B03G0030900	Chr5B	13761639	13766090	+	13763864	Chr5B	14235214	14239502	-	14237358	0.988	0.961	collinear
gene:TraesCS5B03G0031200	Chr5B	13813226	13815754	-	13814490	Chr5B	14350781	14353309	-	14352045	1.0	0.987	collinear
gene:TraesCS5B03G0031700	Chr5B	13897917	13901506	+	13899711	Chr5B	14937276	14940736	+	14939006	0.999	0.952	collinear
gene:TraesCS5B03G0032000	Chr5B	13958974	13962434	+	13960704	Chr5B	15024709	15028268	+	15026488	0.995	0.958	collinear
gene:TraesCS5B03G0032700	Chr5B	14442702	14446192	-	14444447	Chr5B	15342347	15345827	-	15344087	0.997	0.959	collinear
gene:TraesCS5B03G0034100	Chr5B	14735969	14739364	+	14737666	Chr5B	15632530	15635946	+	15634238	1.0	0.995	collinear
gene:TraesCS5B03G0034400	Chr5B	14964550	14964981	-	14964765	Chr5B	15857665	15858096	-	15857880	1.0	0.981	collinear
gene:TraesCS5B03G0034500	Chr5B	14967780	14968459	-	14968119	Chr5B	15860628	15861305	-	15860966	0.995	0.948	collinear
gene:TraesCS5B03G0034800	Chr5B	15060069	15060977	-	15060523	Chr5B	16043929	16044837	-	16044383	1.0	0.998	collinear
gene:TraesCS5B03G0035100	Chr5B	15104616	15105443	+	15105029	Chr5B	16103530	16104357	+	16103943	1.0	0.984	collinear
gene:TraesCS5B03G0035300	Chr5B	15107932	15108639	+	15108285	Chr5B	16106847	16107554	+	16107200	1.0	1.0	collinear
gene:TraesCS5B03G0035400	Chr5B	15128993	15130601	+	15129797	Chr5B	16127909	16129517	+	16128713	1.0	1.0	collinear
gene:TraesCS5B03G0035500	Chr5B	15147679	15148176	+	15147927	Chr5B	16146577	16147074	+	16146825	1.0	1.0	collinear
gene:TraesCS5B03G0035700	Chr5B	15178748	15179680	+	15179214	Chr5B	16177671	16178603	+	16178137	1.0	1.0	collinear
gene:TraesCS5B03G0035900	Chr5B	15240866	15241639	-	15241252	Chr5B	16231383	16232156	-	16231769	1.0	1.0	collinear
gene:TraesCS5B03G0036000	Chr5B	15245683	15246561	-	15246122	Chr5B	16236201	16237079	-	16236640	1.0	1.0	collinear
gene:TraesCS5B03G0036100	Chr5B	15251565	15252508	+	15252036	Chr5B	16241994	16242937	+	16242465	1.0	1.0	collinear
gene:TraesCS5B03G0036200	Chr5B	15309491	15314690	+	15312090	Chr5B	16298540	16303739	+	16301139	1.0	0.999	collinear
gene:TraesCS5B03G0036300	Chr5B	15319588	15320877	-	15320232	Chr5B	16308639	16309928	-	16309283	1.0	1.0	collinear
gene:TraesCS5B03G0036400	Chr5B	15325766	15326864	+	15326315	Chr5B	16314817	16315915	+	16315366	1.0	1.0	collinear
gene:TraesCS5B03G0036500	Chr5B	15384589	15388487	-	15386538	Chr5B	16373592	16377490	-	16375541	1.0	0.999	collinear
gene:TraesCS5B03G0036600	Chr5B	15400249	15401399	-	15400824	Chr5B	16389275	16390425	-	16389850	1.0	1.0	collinear
gene:TraesCS5B03G0037100	Chr5B	15579855	15586312	+	15583083	Chr5B	16596623	16603079	+	16599851	1.0	1.0	collinear
gene:TraesCS5B03G0037200	Chr5B	15590671	15594377	-	15592524	Chr5B	16607439	16611133	-	16609286	1.0	0.996	collinear
gene:TraesCS5B03G0038300	Chr5B	16028698	16032699	-	16030698	Chr5B	17279442	17283453	-	17281447	1.0	0.996	collinear
gene:TraesCS5B03G0038500	Chr5B	16038879	16039148	+	16039013	Chr5B	17289634	17289903	+	17289768	1.0	1.0	collinear
gene:TraesCS5B03G0038600	Chr5B	16060220	16065019	-	16062619	Chr5B	17310920	17315719	-	17313319	1.0	1.0	collinear
gene:TraesCS5B03G0039400	Chr5B	16411670	16412110	-	16411890	Chr5B	17649462	17649902	-	17649682	1.0	1.0	collinear
gene:TraesCS5B03G0039500	Chr5B	16437458	16437898	-	16437678	Chr5B	17675250	17675690	-	17675470	1.0	1.0	collinear
gene:TraesCS5B03G0039600	Chr5B	16555952	16556392	-	16556172	Chr5B	17765787	17766227	-	17766007	1.0	1.0	collinear
gene:TraesCS5B03G0040100	Chr5B	16607070	16609209	+	16608139	Chr5B	17815202	17817341	+	17816271	1.0	1.0	collinear
gene:TraesCS5B03G0040200	Chr5B	16609420	16617087	-	16613253	Chr5B	17817710	17825377	-	17821543	1.0	1.0	collinear
gene:TraesCS5B03G0041900	Chr5B	17977310	17987229	+	17982269	Chr5B	18841749	18851679	+	18846714	1.0	0.996	collinear
gene:TraesCS5B03G0042300	Chr5B	18073200	18074246	-	18073723	Chr5B	18937661	18938707	-	18938184	1.0	0.998	collinear
gene:TraesCS5B03G0042800	Chr5B	18208883	18210186	+	18209534	Chr5B	19073379	19074682	+	19074030	1.0	1.0	collinear
gene:TraesCS5B03G0042900	Chr5B	18221809	18225449	+	18223629	Chr5B	19086305	19089888	+	19088096	1.0	1.0	collinear
gene:TraesCS5B03G0043000	Chr5B	18227659	18230690	+	18229174	Chr5B	19092098	19095123	+	19093610	1.0	1.0	collinear
gene:TraesCS5B03G0043100	Chr5B	18235926	18240310	-	18238118	Chr5B	19100122	19104500	-	19102311	1.0	0.997	collinear
gene:TraesCS5B03G0043500	Chr5B	18359015	18360093	-	18359554	Chr5B	19209965	19211040	-	19210502	0.997	0.994	collinear
gene:TraesCS5B03G0044100	Chr5B	18442047	18442310	+	18442178	Chr5B	19317400	19317663	+	19317531	1.0	0.996	collinear
gene:TraesCS5B03G0044300	Chr5B	18446125	18447066	-	18446595	Chr5B	19321480	19322421	-	19321950	1.0	0.989	collinear
gene:TraesCS5B03G0045200	Chr5B	18667645	18668184	+	18667914	Chr5B	19628992	19629531	+	19629261	1.0	0.99	collinear
gene:TraesCS5B03G0045900	Chr5B	18965722	18966648	-	18966185	Chr5B	19973136	19974062	-	19973599	1.0	0.998	collinear
gene:TraesCS5B03G0046000	Chr5B	19030152	19032083	+	19031117	Chr5B	20050825	20052765	+	20051795	1.0	0.997	collinear
gene:TraesCS5B03G0046200	Chr5B	19263083	19264715	+	19263899	Chr5B	20285675	20287309	+	20286492	1.0	0.983	collinear
gene:TraesCS5B03G0046300	Chr5B	19685760	19687547	-	19686653	Chr5B	20727841	20729555	-	20728698	1.0	0.987	collinear
gene:TraesCS5B03G0046400	Chr5B	19702854	19704256	-	19703555	Chr5B	20861762	20863159	+	20862460	0.994	0.944	collinear
gene:TraesCS5B03G0046900	Chr5B	19794999	19798528	+	19796763	Chr5B	20769217	20772710	-	20770963	0.998	0.971	collinear
gene:TraesCS5B03G0047200	Chr5B	19833123	19835984	+	19834553	Chr5B	21015560	21018416	+	21016988	0.998	0.985	collinear
gene:TraesCS5B03G0047300	Chr5B	19837961	19839826	-	19838893	Chr5B	21020393	21022259	-	21021326	1.0	0.996	collinear
gene:TraesCS5B03G0048900	Chr5B	20252668	20252994	-	20252831	Chr5B	21900502	21900828	+	21900665	1.0	0.951	collinear
gene:TraesCS5B03G0049100	Chr5B	20275393	20275719	-	20275556	Chr5B	21916701	21917027	+	21916864	1.0	0.926	collinear
gene:TraesCS5B03G0049300	Chr5B	20304988	20305515	-	20305251	Chr5B	21961572	21962099	+	21961835	1.0	0.914	collinear
gene:TraesCS5B03G0050200	Chr5B	20863179	20864787	-	20863983	Chr5B	21797578	21799185	+	21798381	0.996	0.96	collinear
gene:TraesCS5B03G0050600	Chr5B	20903175	20905102	-	20904138	Chr5B	21895016	21896951	-	21895983	0.999	0.977	collinear
gene:TraesCS5B03G0050700	Chr5B	20906430	20907670	-	20907050	Chr5B	21930646	21931889	-	21931267	1.0	0.995	collinear
gene:TraesCS5B03G0050800	Chr5B	20908341	20909100	+	20908720	Chr5B	21932562	21933321	+	21932941	1.0	0.998	collinear
gene:TraesCS5B03G0050900	Chr5B	20924632	20925159	+	20924895	Chr5B	21977733	21978260	+	21977996	1.0	0.996	collinear
gene:TraesCS5B03G0051000	Chr5B	20962087	20966390	+	20964238	Chr5B	22023166	22027471	+	22025318	1.0	0.992	collinear
gene:TraesCS5B03G0051400	Chr5B	21063402	21066829	+	21065115	Chr5B	22031236	22034669	+	22032952	1.0	0.996	collinear
gene:TraesCS5B03G0051500	Chr5B	21067129	21068070	-	21067599	Chr5B	22034969	22035913	-	22035441	1.0	0.995	collinear
gene:TraesCS5B03G0051600	Chr5B	21267486	21269548	-	21268517	Chr5B	22383188	22385033	-	22384110	0.996	0.974	collinear
gene:TraesCS5B03G0052300	Chr5B	21339653	21339907	+	21339780	Chr5B	22472754	22473008	+	22472881	1.0	0.98	collinear
gene:TraesCS5B03G0052600	Chr5B	21384375	21386198	+	21385286	Chr5B	22570407	22572230	+	22571318	1.0	0.995	collinear
gene:TraesCS5B03G0053200	Chr5B	21412101	21417989	-	21415045	Chr5B	22599233	22605128	-	22602180	1.0	0.993	collinear
gene:TraesCS5B03G0053500	Chr5B	21627713	21632715	+	21630214	Chr5B	22746354	22751168	+	22748761	0.918	0.909	collinear
gene:TraesCS5B03G0053600	Chr5B	21637412	21640309	+	21638860	Chr5B	22754260	22757157	+	22755708	1.0	0.996	collinear
gene:TraesCS5B03G0053800	Chr5B	21751116	21753413	+	21752264	Chr5B	22898585	22900938	+	22899761	0.996	0.943	collinear
gene:TraesCS5B03G0053900	Chr5B	21758565	21761308	+	21759936	Chr5B	22906092	22908835	+	22907463	1.0	1.0	collinear
gene:TraesCS5B03G0054000	Chr5B	21761757	21765503	-	21763630	Chr5B	22909284	22913029	-	22911156	1.0	0.997	collinear
