gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity	segment
gene:TraesCS4A03G0015600	Chr4A	5485467	5489196	-	5487331	Chr4A	6153676	6157405	+	6155540	1.0	1.0	collinear
gene:TraesCS4A03G0015700	Chr4A	5511627	5512007	-	5511817	Chr4A	6131077	6131457	+	6131267	1.0	1.0	collinear
gene:TraesCS4A03G0015800	Chr4A	5512600	5512905	-	5512752	Chr4A	6130179	6130484	+	6130331	1.0	1.0	collinear
gene:TraesCS4A03G0015900	Chr4A	5623219	5629414	-	5626316	Chr4A	6013701	6019896	+	6016798	1.0	1.0	collinear
gene:TraesCS4A03G0016200	Chr4A	5665706	5666551	+	5666128	Chr4A	5976554	5977399	-	5976976	1.0	1.0	collinear
gene:TraesCS4A03G0016300	Chr4A	5701054	5702409	-	5701731	Chr4A	5940686	5942041	+	5941363	1.0	1.0	collinear
gene:TraesCS4A03G0016500	Chr4A	5770600	5771973	-	5771286	Chr4A	5871494	5872867	+	5872180	1.0	0.999	collinear
gene:TraesCS4A03G0016600	Chr4A	5774081	5775445	-	5774763	Chr4A	5868022	5869386	+	5868704	1.0	0.996	collinear
gene:TraesCS4A03G0016700	Chr4A	5791428	5792902	+	5792165	Chr4A	5850511	5851985	-	5851248	1.0	0.997	collinear
gene:TraesCS4A03G0016800	Chr4A	5793526	5798387	-	5795956	Chr4A	5845028	5849887	+	5847457	1.0	0.995	collinear
gene:TraesCS4A03G0016900	Chr4A	5930148	5930953	+	5930550	Chr4A	5712481	5713286	-	5712883	1.0	1.0	collinear
gene:TraesCS4A03G0017000	Chr4A	5940061	5940753	+	5940407	Chr4A	5702791	5703483	-	5703137	1.0	1.0	collinear
gene:TraesCS4A03G0017100	Chr4A	5940214	5949407	-	5944810	Chr4A	5694137	5703330	+	5698733	1.0	1.0	collinear
gene:TraesCS4A03G0017400	Chr4A	5961057	5965225	+	5963141	Chr4A	5678318	5682489	-	5680403	1.0	0.999	collinear
gene:TraesCS4A03G0017500	Chr4A	5966525	5968986	+	5967755	Chr4A	5674557	5677018	-	5675787	1.0	1.0	collinear
gene:TraesCS4A03G0017700	Chr4A	5973701	5975480	+	5974590	Chr4A	5668049	5669842	-	5668945	1.0	0.997	collinear
gene:TraesCS4A03G0017900	Chr4A	5975822	5976896	-	5976359	Chr4A	5666629	5667703	+	5667166	1.0	1.0	collinear
gene:TraesCS4A03G0018000	Chr4A	5977575	5989753	+	5983664	Chr4A	5653763	5665950	-	5659856	1.0	1.0	collinear
gene:TraesCS4A03G0018100	Chr4A	5990164	5990274	-	5990219	Chr4A	5653242	5653352	+	5653297	1.0	1.0	collinear
gene:TraesCS4A03G0018400	Chr4A	5991936	5995690	-	5993813	Chr4A	5647826	5651580	+	5649703	1.0	0.999	collinear
gene:TraesCS4A03G0018700	Chr4A	6296499	6302298	+	6299398	Chr4A	5337548	5343344	-	5340446	1.0	1.0	collinear
gene:TraesCS4A03G0018800	Chr4A	6391360	6391976	+	6391668	Chr4A	5247750	5248366	-	5248058	1.0	1.0	collinear
gene:TraesCS4A03G0019000	Chr4A	6416551	6417188	+	6416869	Chr4A	5222541	5223178	-	5222859	1.0	1.0	collinear
gene:TraesCS4A03G0019100	Chr4A	6432221	6432724	+	6432472	Chr4A	5206988	5207491	-	5207239	1.0	1.0	collinear
gene:TraesCS4A03G0019200	Chr4A	6438299	6438727	+	6438513	Chr4A	5200985	5201413	-	5201199	1.0	1.0	collinear
gene:TraesCS4A03G0019500	Chr4A	6590079	6593605	-	6591842	Chr4A	5047859	5051385	+	5049622	1.0	1.0	collinear
gene:TraesCS4A03G0019600	Chr4A	6757135	6758842	-	6757988	Chr4A	4889579	4891286	+	4890432	1.0	1.0	collinear
gene:TraesCS4A03G0019700	Chr4A	6771869	6772548	-	6772208	Chr4A	4875912	4876591	+	4876251	1.0	1.0	collinear
gene:TraesCS4A03G0019900	Chr4A	6838732	6842686	+	6840709	Chr4A	4808891	4812633	-	4810762	1.0	1.0	collinear
gene:TraesCS4A03G0020000	Chr4A	6843680	6847028	-	6845354	Chr4A	4804549	4807897	+	4806223	1.0	1.0	collinear
gene:TraesCS4A03G0020200	Chr4A	6875868	6877346	+	6876607	Chr4A	4774242	4775720	-	4774981	1.0	1.0	collinear
gene:TraesCS4A03G0020300	Chr4A	6886387	6891715	-	6889051	Chr4A	4759876	4765200	+	4762538	1.0	1.0	collinear
gene:TraesCS4A03G0020700	Chr4A	7109748	7111388	+	7110568	Chr4A	4547418	4549058	-	4548238	1.0	0.996	collinear
gene:TraesCS4A03G0020800	Chr4A	7112212	7113115	-	7112663	Chr4A	4545695	4546599	+	4546147	1.0	0.995	collinear
gene:TraesCS4A03G0020900	Chr4A	7114886	7115683	-	7115284	Chr4A	4543198	4543995	+	4543596	1.0	0.996	collinear
gene:TraesCS4A03G0021000	Chr4A	7120320	7123189	+	7121754	Chr4A	4535712	4538581	-	4537146	1.0	0.999	collinear
gene:TraesCS4A03G0021100	Chr4A	7132259	7132465	-	7132362	Chr4A	4526438	4526644	+	4526541	1.0	0.99	collinear
gene:TraesCS4A03G0021300	Chr4A	7278836	7280568	-	7279702	Chr4A	4378770	4380493	+	4379631	0.994	0.992	collinear
gene:TraesCS4A03G0021400	Chr4A	7354862	7358869	+	7356865	Chr4A	4297410	4301225	-	4299317	1.0	0.995	collinear
gene:TraesCS4A03G0021500	Chr4A	7361400	7362491	-	7361945	Chr4A	4293788	4294879	+	4294333	1.0	0.997	collinear
gene:TraesCS4A03G0021700	Chr4A	7416747	7419915	-	7418331	Chr4A	4236906	4239956	+	4238431	1.0	1.0	collinear
gene:TraesCS4A03G0022100	Chr4A	7567497	7568453	+	7567975	Chr4A	4073930	4074886	-	4074408	1.0	0.998	collinear
gene:TraesCS4A03G0022300	Chr4A	7706932	7710397	-	7708664	Chr4A	3932001	3935451	+	3933726	0.995	0.995	collinear
gene:TraesCS4A03G0022400	Chr4A	7713930	7717390	+	7715660	Chr4A	3925010	3928470	-	3926740	1.0	1.0	collinear
gene:TraesCS4A03G0022500	Chr4A	7717608	7718570	-	7718089	Chr4A	3923830	3924792	+	3924311	1.0	1.0	collinear
gene:TraesCS4A03G0022600	Chr4A	7732450	7737522	-	7734986	Chr4A	3904878	3909950	+	3907414	1.0	0.999	collinear
gene:TraesCS4A03G0023300	Chr4A	8170087	8173097	+	8171592	Chr4A	3470631	3473641	-	3472136	1.0	1.0	collinear
gene:TraesCS4A03G0023700	Chr4A	8476540	8477862	-	8477201	Chr4A	3166298	3167620	+	3166959	1.0	1.0	collinear
gene:TraesCS4A03G0023900	Chr4A	8546928	8548721	+	8547824	Chr4A	3095449	3097242	-	3096345	1.0	1.0	collinear
gene:TraesCS4A03G0024000	Chr4A	8550707	8553935	-	8552321	Chr4A	3090235	3093463	+	3091849	1.0	0.999	collinear
gene:TraesCS4A03G0024100	Chr4A	8557328	8562444	-	8559886	Chr4A	3081724	3086840	+	3084282	1.0	1.0	collinear
gene:TraesCS4A03G0029100	Chr4A	11591766	11594017	+	11592891	Chr4A	11620863	11623291	+	11622077	1.0	0.996	collinear
gene:TraesCS4A03G0029500	Chr4A	11616707	11621495	+	11619101	Chr4A	11652780	11657559	+	11655169	1.0	0.998	collinear
gene:TraesCS4A03G0029600	Chr4A	11622018	11624002	-	11623010	Chr4A	11658084	11660068	-	11659076	1.0	0.997	collinear
gene:TraesCS4A03G0029700	Chr4A	11651219	11652308	+	11651763	Chr4A	11687370	11688459	+	11687914	1.0	1.0	collinear
gene:TraesCS4A03G0029800	Chr4A	11656997	11658342	+	11657669	Chr4A	11693148	11694493	+	11693820	1.0	1.0	collinear
gene:TraesCS4A03G0030000	Chr4A	11661466	11663925	-	11662695	Chr4A	11697617	11700076	-	11698846	1.0	1.0	collinear
gene:TraesCS4A03G0030100	Chr4A	11716245	11720942	+	11718593	Chr4A	11752369	11757066	+	11754717	1.0	1.0	collinear
gene:TraesCS4A03G0030200	Chr4A	11717678	11720942	-	11719310	Chr4A	11753802	11757066	-	11755434	1.0	1.0	collinear
gene:TraesCS4A03G0030400	Chr4A	11752810	11756395	+	11754602	Chr4A	11788975	11792560	+	11790767	1.0	1.0	collinear
gene:TraesCS4A03G0030500	Chr4A	11756499	11758031	-	11757265	Chr4A	11792664	11794196	-	11793430	1.0	1.0	collinear
gene:TraesCS4A03G0030600	Chr4A	11761147	11761731	-	11761439	Chr4A	11797315	11797899	-	11797607	1.0	0.991	collinear
gene:TraesCS4A03G0030700	Chr4A	11785760	11786350	+	11786055	Chr4A	11842527	11843117	+	11842822	1.0	1.0	collinear
gene:TraesCS4A03G0031000	Chr4A	11924219	11925514	+	11924866	Chr4A	11966304	11967599	+	11966951	1.0	0.998	collinear
gene:TraesCS4A03G0031400	Chr4A	12089191	12090486	+	12089838	Chr4A	12184504	12185799	+	12185151	1.0	0.969	collinear
gene:TraesCS4A03G0031500	Chr4A	12097448	12098719	-	12098083	Chr4A	12192664	12193935	-	12193299	1.0	0.997	collinear
gene:TraesCS4A03G0031600	Chr4A	12101574	12105497	-	12103535	Chr4A	12196787	12200707	-	12198747	1.0	0.994	collinear
gene:TraesCS4A03G0031700	Chr4A	12144836	12147273	-	12146054	Chr4A	12246561	12249002	-	12247781	1.0	0.996	collinear
gene:TraesCS4A03G0031800	Chr4A	12308859	12309316	+	12309087	Chr4A	12410689	12411146	+	12410917	1.0	1.0	collinear
gene:TraesCS4A03G0032100	Chr4A	12324169	12326632	+	12325400	Chr4A	12426023	12428486	+	12427254	1.0	1.0	collinear
gene:TraesCS4A03G0032200	Chr4A	12327053	12331148	+	12329100	Chr4A	12428907	12433002	+	12430954	1.0	1.0	collinear
gene:TraesCS4A03G0032300	Chr4A	12331731	12334143	+	12332937	Chr4A	12433585	12435997	+	12434791	1.0	0.997	collinear
gene:TraesCS4A03G0032600	Chr4A	12528070	12529896	+	12528983	Chr4A	12640524	12642350	+	12641437	1.0	0.997	collinear
gene:TraesCS4A03G0032700	Chr4A	12532297	12534546	+	12533421	Chr4A	12644681	12646930	+	12645805	1.0	0.996	collinear
gene:TraesCS4A03G0032800	Chr4A	12551262	12553027	+	12552144	Chr4A	12662840	12664605	+	12663722	1.0	0.999	collinear
gene:TraesCS4A03G0033900	Chr4A	12608574	12613868	-	12611221	Chr4A	12711321	12716615	-	12713968	1.0	0.999	collinear
gene:TraesCS4A03G0034400	Chr4A	12920281	12923608	+	12921944	Chr4A	13033240	13037643	+	13035441	1.0	0.995	collinear
gene:TraesCS4A03G0035600	Chr4A	13576495	13578019	+	13577257	Chr4A	13663783	13665309	+	13664546	0.999	0.991	collinear
gene:TraesCS4A03G0035700	Chr4A	13578230	13581072	-	13579651	Chr4A	13665520	13668394	-	13666957	1.0	0.999	collinear
gene:TraesCS4A03G0035900	Chr4A	13667117	13670453	-	13668785	Chr4A	13758324	13761631	-	13759977	0.989	0.987	collinear
gene:TraesCS4A03G0036200	Chr4A	13678392	13680451	-	13679421	Chr4A	13772042	13774101	-	13773071	1.0	0.996	collinear
gene:TraesCS4A03G0036500	Chr4A	13939369	13943683	+	13941526	Chr4A	14029054	14033364	+	14031209	1.0	0.99	collinear
gene:TraesCS4A03G0036600	Chr4A	13944146	13947532	-	13945839	Chr4A	14033848	14037234	-	14035541	1.0	0.999	collinear
gene:TraesCS4A03G0036800	Chr4A	14082392	14082709	+	14082550	Chr4A	14171087	14171404	+	14171245	1.0	1.0	collinear
gene:TraesCS4A03G0036700	Chr4A	14081792	14086125	-	14083958	Chr4A	14170487	14174820	-	14172653	1.0	0.996	collinear
gene:TraesCS4A03G0037000	Chr4A	14098780	14102940	-	14100860	Chr4A	14187476	14191636	-	14189556	1.0	1.0	collinear
gene:TraesCS4A03G0037100	Chr4A	14178468	14182486	+	14180477	Chr4A	14267159	14271177	+	14269168	1.0	1.0	collinear
gene:TraesCS4A03G0037400	Chr4A	14256963	14260742	+	14258852	Chr4A	14346531	14350310	+	14348420	1.0	1.0	collinear
gene:TraesCS4A03G0037600	Chr4A	14270437	14275635	-	14273036	Chr4A	14360007	14365205	-	14362606	1.0	1.0	collinear
gene:TraesCS4A03G0038300	Chr4A	14738966	14740743	-	14739854	Chr4A	14827066	14828843	-	14827954	1.0	1.0	collinear
gene:TraesCS4A03G0038600	Chr4A	15024745	15026302	+	15025523	Chr4A	15107555	15109148	+	15108351	1.0	1.0	collinear
gene:TraesCS4A03G0038700	Chr4A	15026322	15028447	-	15027384	Chr4A	15109168	15111293	-	15110230	1.0	1.0	collinear
gene:TraesCS4A03G0039400	Chr4A	15536197	15539970	+	15538083	Chr4A	15609713	15613486	+	15611599	1.0	1.0	collinear
gene:TraesCS4A03G0039500	Chr4A	15545246	15548583	+	15546914	Chr4A	15618762	15622099	+	15620430	1.0	1.0	collinear
gene:TraesCS4A03G0039600	Chr4A	15550443	15552931	-	15551687	Chr4A	15623961	15626449	-	15625205	1.0	1.0	collinear
gene:TraesCS4A03G0039700	Chr4A	15657327	15658461	+	15657894	Chr4A	15724970	15726104	+	15725537	1.0	1.0	collinear
gene:TraesCS4A03G0039800	Chr4A	15664677	15675360	+	15670018	Chr4A	15732321	15743004	+	15737662	1.0	0.999	collinear
gene:TraesCS4A03G0039900	Chr4A	15786734	15788236	+	15787485	Chr4A	15854396	15855898	+	15855147	1.0	1.0	collinear
gene:TraesCS4A03G0040100	Chr4A	15814873	15829566	-	15822219	Chr4A	15882550	15897242	-	15889896	1.0	1.0	collinear
gene:TraesCS4A03G0040600	Chr4A	15943315	15946508	+	15944911	Chr4A	16010729	16013923	+	16012326	1.0	1.0	collinear
gene:TraesCS4A03G0040800	Chr4A	16080871	16087254	+	16084062	Chr4A	16148041	16154424	+	16151232	1.0	1.0	collinear
gene:TraesCS4A03G0041200	Chr4A	16100966	16101980	-	16101473	Chr4A	16168111	16169125	-	16168618	1.0	1.0	collinear
gene:TraesCS4A03G0041400	Chr4A	16139647	16143452	+	16141549	Chr4A	16207710	16211580	+	16209645	1.0	0.996	collinear
gene:TraesCS4A03G0041600	Chr4A	16143939	16150703	-	16147321	Chr4A	16212067	16218748	-	16215407	0.999	0.998	collinear
gene:TraesCS4A03G0041900	Chr4A	16353561	16356632	+	16355096	Chr4A	16434412	16437483	+	16435947	1.0	0.999	collinear
gene:TraesCS4A03G0042000	Chr4A	16357106	16366577	+	16361841	Chr4A	16437957	16447269	+	16442613	0.952	0.949	collinear
gene:TraesCS4A03G0042100	Chr4A	16390079	16393721	+	16391900	Chr4A	16472340	16475982	+	16474161	1.0	1.0	collinear
gene:TraesCS4A03G0042200	Chr4A	16393866	16395238	-	16394552	Chr4A	16476127	16477499	-	16476813	1.0	1.0	collinear
gene:TraesCS4A03G0042300	Chr4A	16398064	16399516	+	16398790	Chr4A	16487933	16489385	+	16488659	1.0	0.999	collinear
gene:TraesCS4A03G0042400	Chr4A	16401353	16405470	-	16403411	Chr4A	16491224	16495369	-	16493296	1.0	0.988	collinear
gene:TraesCS4A03G0043300	Chr4A	16847767	16849007	-	16848387	Chr4A	16911824	16913064	-	16912444	1.0	0.998	collinear
gene:TraesCS4A03G0043400	Chr4A	16854704	16857992	+	16856348	Chr4A	16918783	16922071	+	16920427	1.0	0.999	collinear
gene:TraesCS4A03G0043500	Chr4A	16858819	16861984	-	16860401	Chr4A	16922898	16926063	-	16924480	1.0	0.998	collinear
gene:TraesCS4A03G0043600	Chr4A	16863211	16867909	+	16865560	Chr4A	16927227	16931848	+	16929537	0.993	0.99	collinear
gene:TraesCS4A03G0043900	Chr4A	16882767	16883180	+	16882973	Chr4A	16963853	16964266	+	16964059	1.0	0.98	collinear
gene:TraesCS4A03G0044000	Chr4A	16906955	16907176	+	16907065	Chr4A	16986322	16986543	+	16986432	1.0	1.0	collinear
gene:TraesCS4A03G0044100	Chr4A	16912712	16912933	+	16912822	Chr4A	16992070	16992291	+	16992180	1.0	1.0	collinear
gene:TraesCS4A03G0044300	Chr4A	16921065	16921292	+	16921178	Chr4A	17016170	17016397	+	17016283	1.0	1.0	collinear
gene:TraesCS4A03G0044500	Chr4A	16983311	16983813	-	16983562	Chr4A	17054491	17054993	-	17054742	1.0	0.989	collinear
gene:TraesCS4A03G0044600	Chr4A	16983969	16984437	-	16984203	Chr4A	17055149	17055618	-	17055383	1.0	0.993	collinear
gene:TraesCS4A03G0045100	Chr4A	16986283	16986459	-	16986371	Chr4A	17057466	17057642	-	17057554	1.0	0.994	collinear
gene:TraesCS4A03G0045200	Chr4A	16986519	16986773	-	16986646	Chr4A	17057702	17057956	-	17057829	1.0	0.996	collinear
gene:TraesCS4A03G0045600	Chr4A	17133536	17134168	+	17133852	Chr4A	17195753	17196376	+	17196064	0.973	0.958	collinear
gene:TraesCS4A03G0045700	Chr4A	17144070	17144297	+	17144183	Chr4A	17206227	17206454	+	17206340	1.0	0.995	collinear
gene:TraesCS4A03G0045800	Chr4A	17146588	17149923	-	17148255	Chr4A	17208730	17212065	-	17210397	1.0	0.999	collinear
gene:TraesCS4A03G0045900	Chr4A	17150733	17155422	-	17153077	Chr4A	17212875	17217564	-	17215219	1.0	1.0	collinear
gene:TraesCS4A03G0046100	Chr4A	17274286	17277667	-	17275976	Chr4A	17336039	17340698	-	17338368	1.0	0.999	collinear
gene:TraesCS4A03G0046400	Chr4A	17363558	17366818	-	17365188	Chr4A	17416595	17419855	-	17418225	1.0	1.0	collinear
gene:TraesCS4A03G0046600	Chr4A	17557441	17559100	+	17558270	Chr4A	17603302	17604962	+	17604132	1.0	0.999	collinear
gene:TraesCS4A03G0047100	Chr4A	17641519	17643622	-	17642570	Chr4A	17687453	17689556	-	17688504	1.0	1.0	collinear
gene:TraesCS4A03G0047300	Chr4A	17683129	17686982	+	17685055	Chr4A	17729097	17732951	+	17731024	1.0	0.999	collinear
gene:TraesCS4A03G0047800	Chr4A	17768463	17769068	+	17768765	Chr4A	17814083	17814688	+	17814385	1.0	1.0	collinear
gene:TraesCS4A03G0048000	Chr4A	17778225	17779078	-	17778651	Chr4A	17823845	17824698	-	17824271	1.0	1.0	collinear
gene:TraesCS4A03G0048600	Chr4A	17889985	17893543	+	17891764	Chr4A	17935605	17939163	+	17937384	1.0	0.999	collinear
gene:TraesCS4A03G0048700	Chr4A	17897816	17899972	-	17898894	Chr4A	17943436	17945592	-	17944514	1.0	1.0	collinear
gene:TraesCS4A03G0049100	Chr4A	17994709	18004390	-	17999549	Chr4A	18040318	18049999	-	18045158	1.0	1.0	collinear
gene:TraesCS4A03G0049500	Chr4A	18143120	18146785	+	18144952	Chr4A	18188741	18192406	+	18190573	1.0	0.999	collinear
gene:TraesCS4A03G0049600	Chr4A	18149437	18149967	+	18149702	Chr4A	18195058	18195588	+	18195323	1.0	1.0	collinear
gene:TraesCS4A03G0049900	Chr4A	18178823	18180529	-	18179676	Chr4A	18224436	18226142	-	18225289	1.0	1.0	collinear
gene:TraesCS4A03G0050000	Chr4A	18526450	18528716	+	18527583	Chr4A	18566375	18568642	+	18567508	1.0	1.0	collinear
gene:TraesCS4A03G0050100	Chr4A	18558965	18561234	+	18560099	Chr4A	18598890	18601159	+	18600024	1.0	1.0	collinear
gene:TraesCS4A03G0050300	Chr4A	18613375	18614038	-	18613706	Chr4A	18653319	18653982	-	18653650	1.0	1.0	collinear
gene:TraesCS4A03G0050400	Chr4A	18619188	18619682	-	18619435	Chr4A	18659132	18659626	-	18659379	1.0	1.0	collinear
gene:TraesCS4A03G0051000	Chr4A	19041516	19042532	-	19042024	Chr4A	19080548	19081564	-	19081056	1.0	1.0	collinear
gene:TraesCS4A03G0051300	Chr4A	19321699	19324670	+	19323184	Chr4A	19360417	19363388	+	19361902	1.0	1.0	collinear
gene:TraesCS4A03G0051700	Chr4A	19399350	19399622	-	19399486	Chr4A	19438069	19438341	-	19438205	1.0	1.0	collinear
gene:TraesCS4A03G0052300	Chr4A	19492262	19494819	-	19493540	Chr4A	19529996	19532553	-	19531274	1.0	1.0	collinear
gene:TraesCS4A03G0052400	Chr4A	19498069	19501123	-	19499596	Chr4A	19535729	19538783	-	19537256	1.0	1.0	collinear
gene:TraesCS4A03G0052700	Chr4A	19530647	19532187	+	19531417	Chr4A	19568309	19569849	+	19569079	1.0	1.0	collinear
gene:TraesCS4A03G0052800	Chr4A	19817266	19829619	+	19823442	Chr4A	19853776	19866129	+	19859952	1.0	1.0	collinear
gene:TraesCS4A03G0052900	Chr4A	19858662	19873995	+	19866328	Chr4A	19895174	19910508	+	19902841	1.0	1.0	collinear
gene:TraesCS4A03G0053100	Chr4A	20119297	20120601	+	20119949	Chr4A	20155805	20157109	+	20156457	1.0	1.0	collinear
gene:TraesCS4A03G0053200	Chr4A	20124527	20126755	-	20125641	Chr4A	20161035	20163263	-	20162149	1.0	1.0	collinear
gene:TraesCS4A03G0053300	Chr4A	20160822	20163337	+	20162079	Chr4A	20197347	20199862	+	20198604	1.0	1.0	collinear
gene:TraesCS4A03G0053600	Chr4A	20873410	20874088	+	20873749	Chr4A	20907666	20908344	+	20908005	1.0	1.0	collinear
gene:TraesCS4A03G0053700	Chr4A	20899800	20901905	+	20900852	Chr4A	20934063	20936171	+	20935117	0.998	0.994	collinear
gene:TraesCS4A03G0053900	Chr4A	20905784	20906502	+	20906143	Chr4A	20940061	20940779	+	20940420	1.0	1.0	collinear
gene:TraesCS4A03G0054000	Chr4A	20910543	20914264	-	20912403	Chr4A	20944820	20948541	-	20946680	1.0	1.0	collinear
gene:TraesCS4A03G0054500	Chr4A	21052268	21061772	+	21057020	Chr4A	21086538	21095835	+	21091186	1.0	1.0	collinear
gene:TraesCS4A03G0054600	Chr4A	21061965	21067368	-	21064666	Chr4A	21096028	21101431	-	21098729	1.0	1.0	collinear
gene:TraesCS4A03G0054900	Chr4A	21088447	21088741	+	21088594	Chr4A	21122135	21122429	+	21122282	1.0	1.0	collinear
gene:TraesCS4A03G0055000	Chr4A	21299379	21302316	+	21300847	Chr4A	21333015	21335952	+	21334483	1.0	1.0	collinear
gene:TraesCS4A03G0055400	Chr4A	21469929	21474871	+	21472400	Chr4A	21503554	21508496	+	21506025	1.0	1.0	collinear
gene:TraesCS4A03G0055500	Chr4A	21477304	21477591	+	21477447	Chr4A	21510929	21511216	+	21511072	1.0	1.0	collinear
gene:TraesCS4A03G0055700	Chr4A	21479312	21482056	-	21480684	Chr4A	21512937	21515681	-	21514309	1.0	1.0	collinear
gene:TraesCS4A03G0056100	Chr4A	21688417	21688527	+	21688472	Chr4A	21722050	21722160	+	21722105	1.0	1.0	collinear
gene:TraesCS4A03G0056200	Chr4A	21689193	21698043	-	21693618	Chr4A	21722826	21731676	-	21727251	1.0	1.0	collinear
gene:TraesCS4A03G0056400	Chr4A	21925377	21926450	+	21925913	Chr4A	21958325	21959399	+	21958862	1.0	0.999	collinear
gene:TraesCS4A03G0056800	Chr4A	22565083	22567653	-	22566368	Chr4A	22603528	22606098	-	22604813	1.0	1.0	collinear
gene:TraesCS4A03G0057200	Chr4A	23430058	23432039	-	23431048	Chr4A	23474636	23476617	-	23475626	1.0	1.0	collinear
gene:TraesCS4A03G0057300	Chr4A	23443280	23443690	-	23443485	Chr4A	23487857	23488267	-	23488062	1.0	1.0	collinear
gene:TraesCS4A03G0057500	Chr4A	23446511	23446975	-	23446743	Chr4A	23491088	23491552	-	23491320	1.0	1.0	collinear
gene:TraesCS4A03G0057600	Chr4A	23675242	23675706	-	23675474	Chr4A	23718739	23719203	-	23718971	1.0	1.0	collinear
