gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity	segment
gene:TraesCS1D03G0015900	Chr1D	4161332	4165555	+	4163443	Chr1D	3613540	3617763	+	3615651	1.0	1.0	collinear
gene:TraesCS1D03G0016000	Chr1D	4168175	4172160	+	4170167	Chr1D	3620382	3624367	+	3622374	1.0	0.999	collinear
gene:TraesCS1D03G0016100	Chr1D	4172892	4176565	+	4174728	Chr1D	3625099	3628772	+	3626935	1.0	1.0	collinear
gene:TraesCS1D03G0016200	Chr1D	4177197	4182517	-	4179857	Chr1D	3629404	3634724	-	3632064	1.0	0.99	collinear
gene:TraesCS1D03G0016600	Chr1D	4286412	4287695	-	4287053	Chr1D	3738620	3739903	-	3739261	1.0	1.0	collinear
gene:TraesCS1D03G0016700	Chr1D	4386351	4395126	-	4390738	Chr1D	3835921	3844703	-	3840312	1.0	1.0	collinear
gene:TraesCS1D03G0016800	Chr1D	4395798	4401534	+	4398666	Chr1D	3845375	3851107	+	3848241	1.0	1.0	collinear
gene:TraesCS1D03G0017100	Chr1D	4441316	4442197	-	4441756	Chr1D	3890768	3891649	-	3891208	1.0	1.0	collinear
gene:TraesCS1D03G0017400	Chr1D	4485187	4486277	-	4485732	Chr1D	3934679	3935769	-	3935224	1.0	1.0	collinear
gene:TraesCS1D03G0017500	Chr1D	4511639	4512641	-	4512140	Chr1D	3961134	3962136	-	3961635	1.0	0.998	collinear
gene:TraesCS1D03G0017600	Chr1D	4546440	4547558	+	4546999	Chr1D	3995936	3997045	+	3996490	0.991	0.991	collinear
gene:TraesCS1D03G0018300	Chr1D	4940040	4941015	-	4940527	Chr1D	4384125	4385100	-	4384612	1.0	1.0	collinear
gene:TraesCS1D03G0018400	Chr1D	4950479	4952240	+	4951359	Chr1D	4422197	4423958	+	4423077	1.0	1.0	collinear
gene:TraesCS1D03G0018500	Chr1D	5055567	5056764	-	5056165	Chr1D	4527290	4528487	-	4527888	1.0	1.0	collinear
gene:TraesCS1D03G0018700	Chr1D	5085791	5087899	+	5086845	Chr1D	4556823	4558931	+	4557877	1.0	1.0	collinear
gene:TraesCS1D03G0018900	Chr1D	5217817	5223338	+	5220577	Chr1D	4688895	4694418	+	4691656	1.0	1.0	collinear
gene:TraesCS1D03G0019300	Chr1D	5269306	5276316	+	5272811	Chr1D	4740484	4747494	+	4743989	1.0	0.998	collinear
gene:TraesCS1D03G0019400	Chr1D	5314169	5316891	-	5315530	Chr1D	4785365	4788087	-	4786726	1.0	1.0	collinear
gene:TraesCS1D03G0019700	Chr1D	5321435	5327699	-	5324567	Chr1D	4792631	4798895	-	4795763	1.0	1.0	collinear
gene:TraesCS1D03G0020000	Chr1D	5416602	5418218	-	5417410	Chr1D	4886948	4888564	-	4887756	1.0	1.0	collinear
gene:TraesCS1D03G0020600	Chr1D	5575968	5580858	-	5578413	Chr1D	5046314	5051204	-	5048759	1.0	0.999	collinear
gene:TraesCS1D03G0020700	Chr1D	5584625	5585680	+	5585152	Chr1D	5054971	5056026	+	5055498	1.0	1.0	collinear
gene:TraesCS1D03G0020900	Chr1D	5619330	5620109	-	5619719	Chr1D	5089166	5089945	-	5089555	1.0	1.0	collinear
gene:TraesCS1D03G0021000	Chr1D	5687938	5689538	+	5688738	Chr1D	5157770	5159370	+	5158570	1.0	1.0	collinear
gene:TraesCS1D03G0021100	Chr1D	5695036	5696676	+	5695856	Chr1D	5164868	5166508	+	5165688	1.0	1.0	collinear
gene:TraesCS1D03G0021200	Chr1D	5734745	5736216	+	5735480	Chr1D	5204587	5206058	+	5205322	1.0	1.0	collinear
gene:TraesCS1D03G0021300	Chr1D	5787123	5792364	-	5789743	Chr1D	5256945	5262187	-	5259566	1.0	1.0	collinear
gene:TraesCS1D03G0021400	Chr1D	5800416	5801330	+	5800873	Chr1D	5270239	5271153	+	5270696	1.0	1.0	collinear
gene:TraesCS1D03G0021500	Chr1D	5850271	5855556	-	5852913	Chr1D	5314676	5319967	-	5317321	1.0	1.0	collinear
gene:TraesCS1D03G0021700	Chr1D	5866018	5869520	+	5867769	Chr1D	5330428	5333930	+	5332179	1.0	1.0	collinear
gene:TraesCS1D03G0021800	Chr1D	5870381	5874515	-	5872448	Chr1D	5334791	5338926	-	5336858	1.0	0.999	collinear
gene:TraesCS1D03G0021900	Chr1D	5887607	5888518	+	5888062	Chr1D	5352836	5353747	+	5353291	1.0	1.0	collinear
gene:TraesCS1D03G0022000	Chr1D	5889906	5894463	+	5892184	Chr1D	5355135	5359692	+	5357413	1.0	1.0	collinear
gene:TraesCS1D03G0022100	Chr1D	5895435	5897468	+	5896451	Chr1D	5360664	5362697	+	5361680	1.0	1.0	collinear
gene:TraesCS1D03G0022200	Chr1D	5899194	5901390	+	5900292	Chr1D	5364423	5366619	+	5365521	1.0	1.0	collinear
gene:TraesCS1D03G0022700	Chr1D	5955107	5961830	+	5958468	Chr1D	5420345	5426823	+	5423584	0.932	0.932	collinear
gene:TraesCS1D03G0022800	Chr1D	5962133	5963519	+	5962826	Chr1D	5427270	5428657	+	5427963	0.999	0.997	collinear
gene:TraesCS1D03G0022900	Chr1D	5965029	5967804	-	5966416	Chr1D	5430175	5432950	-	5431562	1.0	1.0	collinear
gene:TraesCS1D03G0023500	Chr1D	6574304	6577432	+	6575868	Chr1D	6038837	6041965	+	6040401	1.0	1.0	collinear
gene:TraesCS1D03G0023700	Chr1D	6607032	6641306	+	6624169	Chr1D	6071624	6105895	+	6088759	1.0	1.0	collinear
gene:TraesCS1D03G0023900	Chr1D	6664438	6678885	+	6671661	Chr1D	6129017	6143474	+	6136245	1.0	0.999	collinear
gene:TraesCS1D03G0024100	Chr1D	6702026	6705310	-	6703668	Chr1D	6166637	6169921	-	6168279	1.0	1.0	collinear
gene:TraesCS1D03G0024300	Chr1D	6717424	6717978	-	6717701	Chr1D	6182036	6182590	-	6182313	1.0	1.0	collinear
gene:TraesCS1D03G0024400	Chr1D	6734472	6735112	-	6734792	Chr1D	6199072	6199712	-	6199392	1.0	1.0	collinear
gene:TraesCS1D03G0024500	Chr1D	6762398	6765377	-	6763887	Chr1D	6226999	6229978	-	6228488	1.0	1.0	collinear
gene:TraesCS1D03G0024600	Chr1D	6768889	6782560	-	6775724	Chr1D	6233490	6247162	-	6240326	1.0	1.0	collinear
gene:TraesCS1D03G0024700	Chr1D	6788386	6789994	-	6789190	Chr1D	6252989	6254597	-	6253793	1.0	1.0	collinear
gene:TraesCS1D03G0024800	Chr1D	6803517	6804251	-	6803884	Chr1D	6268114	6268848	-	6268481	1.0	1.0	collinear
gene:TraesCS1D03G0025100	Chr1D	6836115	6836863	-	6836489	Chr1D	6300712	6301460	-	6301086	1.0	0.998	collinear
gene:TraesCS1D03G0025200	Chr1D	6847588	6847915	-	6847751	Chr1D	6312090	6312417	-	6312253	1.0	1.0	collinear
gene:TraesCS1D03G0025400	Chr1D	6896537	6898345	-	6897441	Chr1D	6348391	6350200	-	6349295	1.0	0.998	collinear
gene:TraesCS1D03G0025500	Chr1D	6910143	6911975	+	6911059	Chr1D	6362013	6363845	+	6362929	1.0	1.0	collinear
gene:TraesCS1D03G0026000	Chr1D	6974090	6976661	-	6975375	Chr1D	6425949	6428520	-	6427234	1.0	1.0	collinear
gene:TraesCS1D03G0026200	Chr1D	6981796	6982558	-	6982177	Chr1D	6433655	6434417	-	6434036	1.0	1.0	collinear
gene:TraesCS1D03G0026400	Chr1D	7025015	7028044	-	7026529	Chr1D	6476366	6479395	-	6477880	1.0	1.0	collinear
gene:TraesCS1D03G0026800	Chr1D	7142988	7145861	-	7144424	Chr1D	6592657	6595530	-	6594093	1.0	0.999	collinear
gene:TraesCS1D03G0026900	Chr1D	7150081	7152861	-	7151471	Chr1D	6599750	6602530	-	6601140	1.0	1.0	collinear
gene:TraesCS1D03G0027100	Chr1D	7162457	7164005	-	7163231	Chr1D	6612125	6613673	-	6612899	1.0	1.0	collinear
gene:TraesCS1D03G0027500	Chr1D	7198014	7203075	-	7200544	Chr1D	6647632	6652693	-	6650162	1.0	1.0	collinear
gene:TraesCS1D03G0027600	Chr1D	7205594	7209460	+	7207527	Chr1D	6655212	6659078	+	6657145	1.0	1.0	collinear
gene:TraesCS1D03G0027700	Chr1D	7209703	7211493	-	7210598	Chr1D	6659321	6661111	-	6660216	1.0	1.0	collinear
gene:TraesCS1D03G0027800	Chr1D	7217568	7219054	-	7218311	Chr1D	6666926	6668412	-	6667669	1.0	1.0	collinear
gene:TraesCS1D03G0027900	Chr1D	7220638	7226063	+	7223350	Chr1D	6670003	6675428	+	6672715	1.0	0.999	collinear
gene:TraesCS1D03G0028000	Chr1D	7248635	7250357	+	7249496	Chr1D	6697878	6699600	+	6698739	1.0	1.0	collinear
gene:TraesCS1D03G0028500	Chr1D	7329510	7332180	+	7330845	Chr1D	6769406	6772076	+	6770741	1.0	1.0	collinear
gene:TraesCS1D03G0028600	Chr1D	7344236	7345795	+	7345015	Chr1D	6785265	6786824	+	6786044	1.0	1.0	collinear
gene:TraesCS1D03G0028700	Chr1D	7346429	7346764	+	7346596	Chr1D	6787458	6787793	+	6787625	1.0	1.0	collinear
gene:TraesCS1D03G0029000	Chr1D	7444347	7445118	-	7444732	Chr1D	6885409	6886180	-	6885794	1.0	1.0	collinear
gene:TraesCS1D03G0029100	Chr1D	7448772	7453083	+	7450927	Chr1D	6889834	6894135	+	6891984	1.0	1.0	collinear
gene:TraesCS1D03G0029300	Chr1D	7458483	7460471	+	7459477	Chr1D	6899731	6901719	+	6900725	1.0	0.999	collinear
gene:TraesCS1D03G0029400	Chr1D	7461845	7465604	-	7463724	Chr1D	6903093	6906852	-	6904972	1.0	0.994	collinear
gene:TraesCS1D03G0029500	Chr1D	7469380	7470382	-	7469881	Chr1D	6910615	6911617	-	6911116	1.0	1.0	collinear
gene:TraesCS1D03G0029700	Chr1D	7485862	7490452	-	7488157	Chr1D	6927097	6931687	-	6929392	1.0	1.0	collinear
gene:TraesCS1D03G0029900	Chr1D	7495928	7498713	-	7497320	Chr1D	6937163	6939948	-	6938555	1.0	1.0	collinear
gene:TraesCS1D03G0030000	Chr1D	7504293	7508717	+	7506505	Chr1D	6945542	6949974	+	6947758	1.0	1.0	collinear
gene:TraesCS1D03G0030400	Chr1D	7557933	7558861	-	7558397	Chr1D	6999177	7000105	-	6999641	1.0	1.0	collinear
gene:TraesCS1D03G0030700	Chr1D	7584288	7585388	-	7584838	Chr1D	7025531	7026631	-	7026081	1.0	1.0	collinear
gene:TraesCS1D03G0030800	Chr1D	7609089	7610266	+	7609677	Chr1D	7050320	7051497	+	7050908	1.0	1.0	collinear
gene:TraesCS1D03G0030900	Chr1D	7632197	7635495	-	7633846	Chr1D	7073431	7076729	-	7075080	1.0	1.0	collinear
gene:TraesCS1D03G0031000	Chr1D	7636833	7639437	+	7638135	Chr1D	7078069	7080673	+	7079371	1.0	1.0	collinear
gene:TraesCS1D03G0031100	Chr1D	7640389	7642599	-	7641494	Chr1D	7081625	7083835	-	7082730	1.0	1.0	collinear
gene:TraesCS1D03G0031300	Chr1D	7703824	7706918	-	7705371	Chr1D	7145092	7148186	-	7146639	1.0	1.0	collinear
gene:TraesCS1D03G0031400	Chr1D	7742263	7744697	+	7743480	Chr1D	7183534	7185968	+	7184751	1.0	1.0	collinear
gene:TraesCS1D03G0031500	Chr1D	7766021	7767467	-	7766744	Chr1D	7207281	7208727	-	7208004	1.0	1.0	collinear
gene:TraesCS1D03G0031800	Chr1D	7772412	7776370	-	7774391	Chr1D	7213672	7217630	-	7215651	1.0	0.999	collinear
gene:TraesCS1D03G0031700	Chr1D	7771995	7779704	+	7775849	Chr1D	7213255	7220964	+	7217109	1.0	0.999	collinear
gene:TraesCS1D03G0031900	Chr1D	7797379	7799716	+	7798547	Chr1D	7238638	7240975	+	7239806	1.0	0.999	collinear
gene:TraesCS1D03G0032000	Chr1D	7806662	7810184	-	7808423	Chr1D	7247921	7251443	-	7249682	1.0	1.0	collinear
gene:TraesCS1D03G0032300	Chr1D	7843644	7847436	-	7845540	Chr1D	7284894	7288686	-	7286790	1.0	1.0	collinear
gene:TraesCS1D03G0032400	Chr1D	7854309	7869098	+	7861703	Chr1D	7295559	7310347	+	7302953	1.0	1.0	collinear
gene:TraesCS1D03G0032500	Chr1D	7890500	7891777	-	7891138	Chr1D	7331748	7333025	-	7332386	1.0	1.0	collinear
gene:TraesCS1D03G0032700	Chr1D	7896242	7902109	-	7899175	Chr1D	7337460	7343327	-	7340393	1.0	1.0	collinear
gene:TraesCS1D03G0032900	Chr1D	7925981	7929834	+	7927907	Chr1D	7367299	7371153	+	7369226	1.0	1.0	collinear
gene:TraesCS1D03G0033000	Chr1D	7933872	7935232	+	7934552	Chr1D	7375191	7376551	+	7375871	1.0	1.0	collinear
gene:TraesCS1D03G0033100	Chr1D	8006183	8010570	-	8008376	Chr1D	7446065	7450453	-	7448259	1.0	1.0	collinear
gene:TraesCS1D03G0033200	Chr1D	8015283	8031795	+	8023539	Chr1D	7455166	7471680	+	7463423	1.0	1.0	collinear
gene:TraesCS1D03G0033800	Chr1D	8093813	8098708	+	8096260	Chr1D	7533712	7538608	+	7536160	1.0	0.999	collinear
gene:TraesCS1D03G0033900	Chr1D	8101658	8103140	+	8102399	Chr1D	7541574	7543056	+	7542315	1.0	0.999	collinear
gene:TraesCS1D03G0034100	Chr1D	8116295	8117076	+	8116685	Chr1D	7556211	7556992	+	7556601	1.0	1.0	collinear
gene:TraesCS1D03G0034200	Chr1D	8137290	8139047	+	8138168	Chr1D	7577210	7578968	+	7578089	1.0	0.999	collinear
gene:TraesCS1D03G0034400	Chr1D	8166280	8177789	+	8172034	Chr1D	7604557	7616087	+	7610322	1.0	1.0	collinear
gene:TraesCS1D03G0035000	Chr1D	8189624	8191287	+	8190455	Chr1D	7627892	7629555	+	7628723	1.0	1.0	collinear
gene:TraesCS1D03G0035100	Chr1D	8241841	8244372	+	8243106	Chr1D	7680117	7682648	+	7681382	1.0	1.0	collinear
gene:TraesCS1D03G0035200	Chr1D	8254180	8255126	+	8254653	Chr1D	7692458	7693404	+	7692931	1.0	1.0	collinear
gene:TraesCS1D03G0035300	Chr1D	8287580	8291578	+	8289579	Chr1D	7725876	7729874	+	7727875	1.0	1.0	collinear
gene:TraesCS1D03G0035400	Chr1D	8293631	8295994	-	8294812	Chr1D	7731927	7734290	-	7733108	1.0	1.0	collinear
gene:TraesCS1D03G0035500	Chr1D	8296531	8299442	+	8297986	Chr1D	7734827	7737738	+	7736282	1.0	0.999	collinear
gene:TraesCS1D03G0035600	Chr1D	8315967	8318268	-	8317117	Chr1D	7754251	7756552	-	7755401	1.0	1.0	collinear
gene:TraesCS1D03G0035700	Chr1D	8318805	8321664	+	8320234	Chr1D	7757089	7759948	+	7758518	1.0	1.0	collinear
gene:TraesCS1D03G0035800	Chr1D	8324667	8326267	-	8325467	Chr1D	7762951	7764551	-	7763751	1.0	1.0	collinear
gene:TraesCS1D03G0035900	Chr1D	8332217	8336281	-	8334249	Chr1D	7770515	7774579	-	7772547	1.0	1.0	collinear
gene:TraesCS1D03G0036000	Chr1D	8337814	8340700	-	8339257	Chr1D	7776112	7778998	-	7777555	1.0	1.0	collinear
gene:TraesCS1D03G0036100	Chr1D	8363677	8369101	-	8366389	Chr1D	7801992	7807416	-	7804704	1.0	1.0	collinear
gene:TraesCS1D03G0036200	Chr1D	8425686	8428027	+	8426856	Chr1D	7864022	7866383	+	7865202	1.0	1.0	collinear
gene:TraesCS1D03G0036400	Chr1D	8513539	8514237	-	8513888	Chr1D	7951915	7952613	-	7952264	1.0	1.0	collinear
gene:TraesCS1D03G0036500	Chr1D	8591248	8594687	-	8592967	Chr1D	8029545	8032984	-	8031264	1.0	0.999	collinear
gene:TraesCS1D03G0036700	Chr1D	8633821	8637432	-	8635626	Chr1D	8072026	8075637	-	8073831	1.0	1.0	collinear
gene:TraesCS1D03G0036800	Chr1D	8667203	8668447	+	8667825	Chr1D	8105425	8106669	+	8106047	1.0	1.0	collinear
gene:TraesCS1D03G0036900	Chr1D	8676817	8678607	+	8677712	Chr1D	8115037	8116827	+	8115932	1.0	0.998	collinear
gene:TraesCS1D03G0037000	Chr1D	8686742	8689043	-	8687892	Chr1D	8124968	8127269	-	8126118	1.0	1.0	collinear
gene:TraesCS1D03G0037300	Chr1D	8727511	8729922	+	8728716	Chr1D	8165735	8168146	+	8166940	1.0	1.0	collinear
gene:TraesCS1D03G0037400	Chr1D	8799437	8803408	+	8801422	Chr1D	8237610	8241581	+	8239595	1.0	1.0	collinear
gene:TraesCS1D03G0037900	Chr1D	8922917	8923896	+	8923406	Chr1D	8358201	8359180	+	8358690	1.0	1.0	collinear
gene:TraesCS1D03G0038300	Chr1D	9016302	9021501	-	9018901	Chr1D	8450951	8456150	-	8453550	1.0	1.0	collinear
gene:TraesCS1D03G0038400	Chr1D	9022044	9027361	+	9024702	Chr1D	8456693	8462011	+	8459352	1.0	1.0	collinear
gene:TraesCS1D03G0038500	Chr1D	9029515	9030704	-	9030109	Chr1D	8464165	8465354	-	8464759	1.0	1.0	collinear
gene:TraesCS1D03G0038600	Chr1D	9033681	9040126	-	9036903	Chr1D	8468331	8474775	-	8471553	1.0	1.0	collinear
gene:TraesCS1D03G0038800	Chr1D	9121342	9124455	+	9122898	Chr1D	8555792	8558905	+	8557348	1.0	1.0	collinear
gene:TraesCS1D03G0038900	Chr1D	9124737	9127417	-	9126077	Chr1D	8559187	8561867	-	8560527	1.0	1.0	collinear
gene:TraesCS1D03G0039000	Chr1D	9129416	9137638	+	9133527	Chr1D	8563866	8572088	+	8567977	1.0	1.0	collinear
gene:TraesCS1D03G0039100	Chr1D	9154545	9157552	+	9156048	Chr1D	8588995	8592002	+	8590498	1.0	1.0	collinear
gene:TraesCS1D03G0039200	Chr1D	9206067	9207887	+	9206977	Chr1D	8640555	8642375	+	8641465	1.0	1.0	collinear
gene:TraesCS1D03G0039300	Chr1D	9227821	9228352	+	9228086	Chr1D	8662318	8662849	+	8662583	1.0	1.0	collinear
gene:TraesCS1D03G0039400	Chr1D	9245157	9246124	+	9245640	Chr1D	8679660	8680627	+	8680143	1.0	1.0	collinear
gene:TraesCS1D03G0039500	Chr1D	9247527	9249158	-	9248342	Chr1D	8682029	8683660	-	8682844	1.0	1.0	collinear
gene:TraesCS1D03G0039600	Chr1D	9262555	9264156	+	9263355	Chr1D	8697067	8698668	+	8697867	1.0	1.0	collinear
gene:TraesCS1D03G0039700	Chr1D	9327845	9334250	-	9331047	Chr1D	8762360	8768765	-	8765562	1.0	1.0	collinear
gene:TraesCS1D03G0040100	Chr1D	9396284	9405243	-	9400763	Chr1D	8830808	8839767	-	8835287	1.0	1.0	collinear
gene:TraesCS1D03G0040200	Chr1D	9435351	9444224	-	9439787	Chr1D	8869886	8878759	-	8874322	1.0	1.0	collinear
gene:TraesCS1D03G0040300	Chr1D	9461479	9465994	+	9463736	Chr1D	8896188	8900703	+	8898445	1.0	1.0	collinear
gene:TraesCS1D03G0040400	Chr1D	9493072	9498717	-	9495894	Chr1D	8927782	8933427	-	8930604	1.0	0.999	collinear
gene:TraesCS1D03G0040500	Chr1D	9623480	9623999	-	9623739	Chr1D	9058202	9058721	-	9058461	1.0	1.0	collinear
gene:TraesCS1D03G0040800	Chr1D	9677228	9681756	+	9679492	Chr1D	9111964	9116494	+	9114229	1.0	1.0	collinear
gene:TraesCS1D03G0041100	Chr1D	9688210	9693529	+	9690869	Chr1D	9122952	9128271	+	9125611	1.0	1.0	collinear
gene:TraesCS1D03G0041300	Chr1D	9722460	9732333	-	9727396	Chr1D	9157209	9167082	-	9162145	1.0	0.999	collinear
gene:TraesCS1D03G0041600	Chr1D	9742405	9753140	-	9747772	Chr1D	9177158	9187893	-	9182525	1.0	1.0	collinear
gene:TraesCS1D03G0041800	Chr1D	9768946	9769323	-	9769134	Chr1D	9203708	9204085	-	9203896	1.0	1.0	collinear
