gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Fielder_tgt_chr	Fielder_tgt_start	Fielder_tgt_end	Fielder_tgt_strand	Fielder_tgt_midpoint	Fielder_coverage	Fielder_identity	segment
gene:TraesCS2B03G0033300	Chr2B	8677011	8677322	+	8677166	Chr2B	3848264	3848575	-	3848419	1.0	0.964	collinear
gene:TraesCS2B03G0033400	Chr2B	8696627	8703483	-	8700055	Chr2B	3791104	3798365	+	3794734	1.0	0.984	collinear
gene:TraesCS2B03G0033700	Chr2B	8763728	8764291	+	8764009	Chr2B	3721160	3721723	-	3721441	1.0	0.989	collinear
gene:TraesCS2B03G0033900	Chr2B	8800833	8804126	-	8802479	Chr2B	3681293	3684586	+	3682939	1.0	0.998	collinear
gene:TraesCS2B03G0034000	Chr2B	9042175	9042552	+	9042363	Chr2B	3560332	3560715	-	3560523	1.0	0.911	collinear
gene:TraesCS2B03G0034800	Chr2B	9231046	9234494	+	9232770	Chr2B	3498821	3502272	-	3500546	0.999	0.985	collinear
gene:TraesCS2B03G0036800	Chr2B	9689277	9694655	+	9691966	Chr2B	3326195	3331483	-	3328839	1.0	0.985	collinear
gene:TraesCS2B03G0036900	Chr2B	9696616	9701784	+	9699200	Chr2B	3319220	3324157	-	3321688	1.0	0.996	collinear
gene:TraesCS2B03G0037000	Chr2B	9708622	9713131	-	9710876	Chr2B	3308296	3312808	+	3310552	1.0	0.997	collinear
gene:TraesCS2B03G0050700	Chr2B	13182204	13189613	-	13185908	Chr2B	10645137	10652329	-	10648733	1.0	0.996	collinear
gene:TraesCS2B03G0051000	Chr2B	13253976	13259260	-	13256618	Chr2B	10730124	10735686	-	10732905	1.0	0.999	collinear
gene:TraesCS2B03G0051100	Chr2B	13285094	13286551	+	13285822	Chr2B	10759206	10760667	+	10759936	1.0	0.945	collinear
gene:TraesCS2B03G0051300	Chr2B	13296175	13297080	+	13296627	Chr2B	10776319	10777223	+	10776771	1.0	0.992	collinear
gene:TraesCS2B03G0053200	Chr2B	13732514	13733128	-	13732821	Chr2B	11069234	11069848	+	11069541	1.0	0.998	collinear
gene:TraesCS2B03G0053300	Chr2B	13909547	13910761	-	13910154	Chr2B	10961224	10962438	+	10961831	1.0	0.994	collinear
gene:TraesCS2B03G0053400	Chr2B	13912472	13913471	+	13912971	Chr2B	10958619	10959618	-	10959118	1.0	0.998	collinear
gene:TraesCS2B03G0054400	Chr2B	14028498	14030981	-	14029739	Chr2B	11726367	11728848	-	11727607	1.0	0.997	collinear
gene:TraesCS2B03G0054500	Chr2B	14079067	14081658	-	14080362	Chr2B	11756563	11759154	-	11757858	1.0	0.998	collinear
gene:TraesCS2B03G0058900	Chr2B	15164970	15165835	-	15165402	Chr2B	12121648	12122489	-	12122068	0.968	0.952	collinear
gene:TraesCS2B03G0059100	Chr2B	15181002	15185195	+	15183098	Chr2B	12042231	12046437	+	12044334	1.0	0.987	collinear
gene:TraesCS2B03G0059200	Chr2B	15183375	15183677	+	15183526	Chr2B	12044617	12044919	+	12044768	1.0	0.993	collinear
gene:TraesCS2B03G0059400	Chr2B	15202297	15203277	+	15202787	Chr2B	12063620	12064600	+	12064110	1.0	0.989	collinear
gene:TraesCS2B03G0059500	Chr2B	15206589	15220051	+	15213320	Chr2B	12067924	12080383	+	12074153	1.0	0.985	collinear
gene:TraesCS2B03G0059700	Chr2B	15236750	15237704	-	15237227	Chr2B	12112655	12113605	-	12113130	0.995	0.987	collinear
gene:TraesCS2B03G0059800	Chr2B	15312884	15314326	-	15313605	Chr2B	13032974	13034418	-	13033696	1.0	0.99	collinear
gene:TraesCS2B03G0060000	Chr2B	15336749	15339104	+	15337926	Chr2B	11994530	11996895	+	11995712	0.998	0.943	collinear
gene:TraesCS2B03G0060700	Chr2B	15391038	15392507	+	15391772	Chr2B	13075878	13077347	+	13076612	1.0	0.996	collinear
gene:TraesCS2B03G0060800	Chr2B	15400720	15402557	+	15401638	Chr2B	13105275	13107112	+	13106193	1.0	1.0	collinear
gene:TraesCS2B03G0060900	Chr2B	15417072	15419414	-	15418243	Chr2B	13129900	13132236	-	13131068	0.997	0.997	collinear
gene:TraesCS2B03G0061000	Chr2B	15476370	15477194	-	15476782	Chr2B	13188926	13189750	-	13189338	1.0	1.0	collinear
gene:TraesCS2B03G0061200	Chr2B	15488914	15492486	-	15490700	Chr2B	13201478	13205050	-	13203264	1.0	1.0	collinear
gene:TraesCS2B03G0061300	Chr2B	15493665	15495325	-	15494495	Chr2B	13206229	13207889	-	13207059	1.0	1.0	collinear
gene:TraesCS2B03G0061500	Chr2B	15502335	15504197	-	15503266	Chr2B	13214900	13216762	-	13215831	1.0	1.0	collinear
gene:TraesCS2B03G0061600	Chr2B	15691603	15693102	+	15692352	Chr2B	13404302	13405801	+	13405051	1.0	1.0	collinear
gene:TraesCS2B03G0061700	Chr2B	15705799	15711751	+	15708775	Chr2B	13418510	13424459	+	13421484	1.0	1.0	collinear
gene:TraesCS2B03G0061800	Chr2B	15714189	15715772	-	15714980	Chr2B	13426898	13428481	-	13427689	1.0	1.0	collinear
gene:TraesCS2B03G0061900	Chr2B	15715800	15719528	-	15717664	Chr2B	13428509	13432237	-	13430373	1.0	0.999	collinear
gene:TraesCS2B03G0062000	Chr2B	15734666	15742419	+	15738542	Chr2B	13447366	13455119	+	13451242	1.0	0.999	collinear
gene:TraesCS2B03G0062100	Chr2B	15744804	15761068	+	15752936	Chr2B	13457503	13473766	+	13465634	1.0	0.999	collinear
gene:TraesCS2B03G0062300	Chr2B	15771452	15772210	+	15771831	Chr2B	13484151	13484909	+	13484530	1.0	1.0	collinear
gene:TraesCS2B03G0062400	Chr2B	15784449	15788634	-	15786541	Chr2B	13497187	13501372	-	13499279	1.0	1.0	collinear
gene:TraesCS2B03G0062900	Chr2B	15885181	15888466	-	15886823	Chr2B	13598062	13601347	-	13599704	1.0	1.0	collinear
gene:TraesCS2B03G0063000	Chr2B	16017616	16023460	+	16020538	Chr2B	13730173	13736017	+	13733095	1.0	0.999	collinear
gene:TraesCS2B03G0063100	Chr2B	16027451	16031718	-	16029584	Chr2B	13739761	13744027	-	13741894	1.0	1.0	collinear
gene:TraesCS2B03G0063400	Chr2B	16183726	16186214	-	16184970	Chr2B	13895646	13898134	-	13896890	1.0	1.0	collinear
gene:TraesCS2B03G0063600	Chr2B	16320725	16323530	-	16322127	Chr2B	14031310	14034115	-	14032712	1.0	0.999	collinear
gene:TraesCS2B03G0063700	Chr2B	16376422	16379328	-	16377875	Chr2B	14087055	14089960	-	14088507	0.999	0.999	collinear
gene:TraesCS2B03G0063800	Chr2B	16384086	16387128	+	16385607	Chr2B	14094061	14097103	+	14095582	1.0	1.0	collinear
gene:TraesCS2B03G0064000	Chr2B	16405168	16406778	-	16405973	Chr2B	14114939	14116549	-	14115744	1.0	1.0	collinear
gene:TraesCS2B03G0064600	Chr2B	16459531	16462754	-	16461142	Chr2B	14141926	14145149	-	14143537	1.0	1.0	collinear
gene:TraesCS2B03G0064800	Chr2B	16476596	16478267	-	16477431	Chr2B	14158997	14160668	-	14159832	1.0	1.0	collinear
gene:TraesCS2B03G0065200	Chr2B	16589219	16591647	-	16590433	Chr2B	14269548	14271976	-	14270762	1.0	0.997	collinear
gene:TraesCS2B03G0065500	Chr2B	16802889	16806438	-	16804663	Chr2B	14636583	14640132	-	14638357	0.999	0.998	collinear
gene:TraesCS2B03G0065700	Chr2B	16910638	16912587	-	16911612	Chr2B	14744392	14746341	-	14745366	1.0	1.0	collinear
gene:TraesCS2B03G0066100	Chr2B	17067715	17069496	-	17068605	Chr2B	14859109	14860890	-	14859999	1.0	0.997	collinear
gene:TraesCS2B03G0066200	Chr2B	17097251	17098928	-	17098089	Chr2B	14888428	14890105	-	14889266	1.0	0.996	collinear
gene:TraesCS2B03G0066300	Chr2B	17186539	17186802	-	17186670	Chr2B	14976489	14976752	-	14976620	1.0	1.0	collinear
gene:TraesCS2B03G0066500	Chr2B	17470385	17473608	+	17471996	Chr2B	15233560	15236782	+	15235171	1.0	0.993	collinear
gene:TraesCS2B03G0067800	Chr2B	17794264	17795398	-	17794831	Chr2B	15341066	15342200	-	15341633	1.0	0.979	collinear
gene:TraesCS2B03G0068600	Chr2B	17886739	17888851	-	17887795	Chr2B	14461225	14463337	+	14462281	1.0	0.997	collinear
gene:TraesCS2B03G0069000	Chr2B	17966416	17968132	-	17967274	Chr2B	14507166	14508882	+	14508024	1.0	0.993	collinear
gene:TraesCS2B03G0069200	Chr2B	18075997	18076383	-	18076190	Chr2B	14584827	14585213	+	14585020	1.0	1.0	collinear
gene:TraesCS2B03G0069700	Chr2B	18126681	18128720	-	18127700	Chr2B	15386142	15388196	-	15387169	0.998	0.95	collinear
gene:TraesCS2B03G0071600	Chr2B	18895753	18898711	+	18897232	Chr2B	15921966	15924957	+	15923461	1.0	0.952	collinear
gene:TraesCS2B03G0071700	Chr2B	18907811	18910613	+	18909212	Chr2B	15933354	15936167	+	15934760	0.989	0.964	collinear
gene:TraesCS2B03G0071800	Chr2B	18910934	18911453	+	18911193	Chr2B	15891814	15892333	+	15892073	1.0	0.992	collinear
gene:TraesCS2B03G0072000	Chr2B	18929037	18929414	+	18929225	Chr2B	15943466	15943850	+	15943658	1.0	0.978	collinear
gene:TraesCS2B03G0079000	Chr2B	19664252	19668117	-	19666184	Chr2B	16007429	16011280	-	16009354	0.987	0.952	collinear
gene:TraesCS2B03G0079300	Chr2B	19847863	19864430	-	19856146	Chr2B	16024003	16040151	-	16032077	0.981	0.96	collinear
gene:TraesCS2B03G0079700	Chr2B	19895885	19899631	-	19897758	Chr2B	16058081	16061847	-	16059964	1.0	0.987	collinear
gene:TraesCS2B03G0080200	Chr2B	19940441	19941727	-	19941084	Chr2B	16092702	16093988	-	16093345	1.0	0.997	collinear
gene:TraesCS2B03G0080400	Chr2B	19949339	19951089	-	19950214	Chr2B	16101609	16103359	-	16102484	1.0	0.995	collinear
gene:TraesCS2B03G0080700	Chr2B	19993367	19998150	-	19995758	Chr2B	16140047	16144827	-	16142437	1.0	0.994	collinear
gene:TraesCS2B03G0080800	Chr2B	20001150	20006521	-	20003835	Chr2B	16147803	16153173	-	16150488	1.0	0.998	collinear
gene:TraesCS2B03G0081200	Chr2B	20076275	20083982	-	20080128	Chr2B	16212762	16220475	-	16216618	1.0	0.995	collinear
gene:TraesCS2B03G0081400	Chr2B	20155219	20156193	-	20155706	Chr2B	16302083	16303057	-	16302570	1.0	0.995	collinear
gene:TraesCS2B03G0081600	Chr2B	20172877	20179171	-	20176024	Chr2B	16393818	16415967	-	16404892	0.998	0.982	collinear
gene:TraesCS2B03G0082200	Chr2B	20238865	20241034	+	20239949	Chr2B	16872537	16874719	+	16873628	1.0	0.989	collinear
gene:TraesCS2B03G0082300	Chr2B	20241048	20242667	-	20241857	Chr2B	16874733	16876352	-	16875542	1.0	0.999	collinear
gene:TraesCS2B03G0082400	Chr2B	20260490	20261879	-	20261184	Chr2B	16894161	16895550	-	16894855	1.0	0.994	collinear
gene:TraesCS2B03G0082600	Chr2B	20324578	20327381	+	20325979	Chr2B	18358485	18361306	+	18359895	1.0	0.978	collinear
gene:TraesCS2B03G0082700	Chr2B	20328298	20340185	+	20334241	Chr2B	18362221	18374522	+	18368371	0.994	0.992	collinear
gene:TraesCS2B03G0082900	Chr2B	20370257	20375297	-	20372777	Chr2B	18405524	18410530	-	18408027	0.988	0.982	collinear
gene:TraesCS2B03G0083000	Chr2B	20383222	20384914	-	20384068	Chr2B	18417972	18419667	-	18418819	1.0	0.994	collinear
gene:TraesCS2B03G0083100	Chr2B	20449626	20451293	-	20450459	Chr2B	18484820	18486490	-	18485655	1.0	0.995	collinear
gene:TraesCS2B03G0083400	Chr2B	20723134	20728421	-	20725777	Chr2B	18784349	18789645	-	18786997	1.0	0.995	collinear
gene:TraesCS2B03G0083600	Chr2B	20745976	20768177	+	20757076	Chr2B	18807206	18820874	+	18814040	1.0	0.998	collinear
gene:TraesCS2B03G0084000	Chr2B	20774062	20779041	-	20776551	Chr2B	18826762	18831742	-	18829252	1.0	0.998	collinear
gene:TraesCS2B03G0084200	Chr2B	21263746	21270294	+	21267020	Chr2B	18835260	18841822	+	18838541	1.0	0.995	collinear
gene:TraesCS2B03G0084600	Chr2B	21354510	21359355	-	21356932	Chr2B	18901379	18906225	-	18903802	1.0	0.998	collinear
gene:TraesCS2B03G0084700	Chr2B	21373691	21375933	+	21374812	Chr2B	18920315	18922245	+	18921280	1.0	0.998	collinear
gene:TraesCS2B03G0084900	Chr2B	21448932	21458912	+	21453922	Chr2B	19000322	19010291	+	19005306	1.0	0.997	collinear
gene:TraesCS2B03G0085000	Chr2B	21459954	21467951	-	21463952	Chr2B	19011329	19019179	-	19015254	1.0	0.998	collinear
gene:TraesCS2B03G0085100	Chr2B	21473256	21487855	+	21480555	Chr2B	19024480	19039127	+	19031803	0.999	0.989	collinear
gene:TraesCS2B03G0085200	Chr2B	21483804	21487258	-	21485531	Chr2B	19035131	19038530	-	19036830	0.98	0.94	collinear
gene:TraesCS2B03G0085300	Chr2B	21488153	21490714	-	21489433	Chr2B	19039424	19041983	-	19040703	1.0	0.99	collinear
gene:TraesCS2B03G0086100	Chr2B	21600781	21605826	+	21603303	Chr2B	19052680	19057662	+	19055171	0.978	0.93	collinear
gene:TraesCS2B03G0086200	Chr2B	21608410	21610352	-	21609381	Chr2B	19058635	19060564	-	19059599	0.984	0.932	collinear
gene:TraesCS2B03G0086300	Chr2B	21611707	21612433	-	21612070	Chr2B	19061965	19062700	-	19062332	1.0	0.933	collinear
gene:TraesCS2B03G0086500	Chr2B	21635943	21637760	-	21636851	Chr2B	19073335	19075152	-	19074243	1.0	0.995	collinear
gene:TraesCS2B03G0086600	Chr2B	21706944	21709923	-	21708433	Chr2B	19128357	19131336	-	19129846	1.0	1.0	collinear
gene:TraesCS2B03G0086900	Chr2B	21909828	21911610	-	21910719	Chr2B	19272270	19274055	-	19273162	1.0	0.999	collinear
gene:TraesCS2B03G0087100	Chr2B	21928523	21931900	-	21930211	Chr2B	19291018	19294395	-	19292706	1.0	0.997	collinear
gene:TraesCS2B03G0087200	Chr2B	21948115	21950923	+	21949519	Chr2B	19310612	19313420	+	19312016	1.0	1.0	collinear
gene:TraesCS2B03G0087300	Chr2B	21975258	21980212	+	21977735	Chr2B	19337751	19342705	+	19340228	1.0	0.999	collinear
gene:TraesCS2B03G0087500	Chr2B	21990421	21991596	-	21991008	Chr2B	19347608	19348772	-	19348190	0.956	0.918	collinear
gene:TraesCS2B03G0087700	Chr2B	22377297	22381286	+	22379291	Chr2B	19760791	19764785	+	19762788	1.0	1.0	collinear
gene:TraesCS2B03G0088300	Chr2B	22399655	22402599	-	22401127	Chr2B	19783157	19786110	-	19784633	1.0	0.998	collinear
gene:TraesCS2B03G0088500	Chr2B	22502241	22505769	-	22504005	Chr2B	19885810	19889328	-	19887569	0.996	0.993	collinear
gene:TraesCS2B03G0088600	Chr2B	22556786	22558943	-	22557864	Chr2B	19940035	19942192	-	19941113	1.0	0.997	collinear
gene:TraesCS2B03G0088700	Chr2B	22607776	22609707	-	22608741	Chr2B	19991009	19992940	-	19991974	1.0	1.0	collinear
gene:TraesCS2B03G0088900	Chr2B	22677481	22681335	+	22679408	Chr2B	20060733	20064590	+	20062661	1.0	1.0	collinear
gene:TraesCS2B03G0089000	Chr2B	22682353	22686949	-	22684651	Chr2B	20065608	20070204	-	20067906	1.0	0.999	collinear
gene:TraesCS2B03G0089100	Chr2B	22805370	22809970	-	22807670	Chr2B	20179781	20184381	-	20182081	1.0	1.0	collinear
gene:TraesCS2B03G0089700	Chr2B	22896795	22900123	+	22898459	Chr2B	20262353	20265681	+	20264017	1.0	1.0	collinear
gene:TraesCS2B03G0090000	Chr2B	23214061	23216124	+	23215092	Chr2B	20552005	20554061	+	20553033	0.993	0.983	collinear
gene:TraesCS2B03G0090100	Chr2B	23271032	23274088	+	23272560	Chr2B	20608448	20611504	+	20609976	1.0	1.0	collinear
gene:TraesCS2B03G0090200	Chr2B	23737194	23741033	+	23739113	Chr2B	21087181	21091020	+	21089100	1.0	1.0	collinear
gene:TraesCS2B03G0090700	Chr2B	24181619	24184071	+	24182845	Chr2B	21530070	21532527	+	21531298	1.0	1.0	collinear
gene:TraesCS2B03G0090800	Chr2B	24189115	24190232	+	24189673	Chr2B	21537582	21538699	+	21538140	1.0	1.0	collinear
gene:TraesCS2B03G0090900	Chr2B	24233798	24238362	+	24236080	Chr2B	21582310	21586874	+	21584592	1.0	1.0	collinear
gene:TraesCS2B03G0091200	Chr2B	24271279	24276088	-	24273683	Chr2B	21619796	21624605	-	21622200	1.0	1.0	collinear
gene:TraesCS2B03G0091300	Chr2B	24301080	24304106	-	24302593	Chr2B	21649326	21652352	-	21650839	1.0	1.0	collinear
gene:TraesCS2B03G0091400	Chr2B	24307436	24309750	-	24308593	Chr2B	21655681	21657995	-	21656838	1.0	1.0	collinear
gene:TraesCS2B03G0091500	Chr2B	24374977	24379053	+	24377015	Chr2B	21723230	21727306	+	21725268	1.0	1.0	collinear
gene:TraesCS2B03G0091700	Chr2B	24433425	24438407	+	24435916	Chr2B	21781746	21786728	+	21784237	1.0	0.995	collinear
gene:TraesCS2B03G0091800	Chr2B	24456778	24465363	+	24461070	Chr2B	21805093	21813677	+	21809385	0.999	0.999	collinear
gene:TraesCS2B03G0091900	Chr2B	24473398	24477709	-	24475553	Chr2B	21821712	21826023	-	21823867	1.0	0.999	collinear
gene:TraesCS2B03G0092000	Chr2B	24530164	24538242	-	24534203	Chr2B	21878488	21886566	-	21882527	1.0	0.999	collinear
gene:TraesCS2B03G0092100	Chr2B	24541340	24544822	-	24543081	Chr2B	21889664	21893146	-	21891405	1.0	1.0	collinear
gene:TraesCS2B03G0092200	Chr2B	24660876	24667968	-	24664422	Chr2B	22009173	22016265	-	22012719	1.0	1.0	collinear
gene:TraesCS2B03G0092300	Chr2B	24828189	24831796	-	24829992	Chr2B	22169583	22173190	-	22171386	1.0	1.0	collinear
gene:TraesCS2B03G0092400	Chr2B	24838478	24842336	-	24840407	Chr2B	22179872	22183730	-	22181801	1.0	1.0	collinear
gene:TraesCS2B03G0092500	Chr2B	24898851	24902515	+	24900683	Chr2B	22240233	22243897	+	22242065	1.0	1.0	collinear
gene:TraesCS2B03G0092600	Chr2B	24920657	24922985	-	24921821	Chr2B	22262037	22264363	-	22263200	0.998	0.997	collinear
gene:TraesCS2B03G0092900	Chr2B	25023327	25026275	-	25024801	Chr2B	22364714	22367662	-	22366188	1.0	1.0	collinear
gene:TraesCS2B03G0093100	Chr2B	25076901	25078558	-	25077729	Chr2B	22418284	22419940	-	22419112	1.0	1.0	collinear
gene:TraesCS2B03G0093600	Chr2B	25136805	25138279	+	25137542	Chr2B	22478191	22479665	+	22478928	1.0	1.0	collinear
gene:TraesCS2B03G0093900	Chr2B	25242044	25245519	+	25243781	Chr2B	22583467	22586942	+	22585204	1.0	1.0	collinear
gene:TraesCS2B03G0094000	Chr2B	25299769	25303959	+	25301864	Chr2B	22641592	22645782	+	22643687	0.999	0.999	collinear
gene:TraesCS2B03G0094200	Chr2B	25306521	25310233	-	25308377	Chr2B	22648358	22652012	-	22650185	0.963	0.961	collinear
gene:TraesCS2B03G0095200	Chr2B	25536825	25538651	-	25537738	Chr2B	22814141	22815967	-	22815054	1.0	0.999	collinear
gene:TraesCS2B03G0095400	Chr2B	25562864	25569143	+	25566003	Chr2B	22840215	22846494	+	22843354	1.0	1.0	collinear
