gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity	segment
gene:TraesCS1A03G0014500	Chr1A	3935056	3938039	+	3936547	Chr1A	7291869	7294375	-	7293122	1.0	0.993	collinear
gene:TraesCS1A03G0015600	Chr1A	4110192	4111500	+	4110846	Chr1A	7211399	7212724	-	7212061	0.985	0.913	collinear
gene:TraesCS1A03G0016000	Chr1A	4248617	4255576	-	4252096	Chr1A	7134604	7141084	+	7137844	0.941	0.925	collinear
gene:TraesCS1A03G0016200	Chr1A	4370836	4376697	+	4373766	Chr1A	7096045	7102116	-	7099080	0.985	0.953	collinear
gene:TraesCS1A03G0016300	Chr1A	4379285	4384806	-	4382045	Chr1A	7086791	7092269	+	7089530	1.0	0.989	collinear
gene:TraesCS1A03G0016400	Chr1A	4439929	4443198	+	4441563	Chr1A	7047236	7050513	-	7048874	0.987	0.954	collinear
gene:TraesCS1A03G0016500	Chr1A	4444852	4447770	-	4446311	Chr1A	7031502	7034407	+	7032954	0.995	0.987	collinear
gene:TraesCS1A03G0017500	Chr1A	4570594	4574086	-	4572340	Chr1A	6760228	6763660	+	6761944	0.981	0.94	collinear
gene:TraesCS1A03G0018800	Chr1A	4668102	4669750	-	4668926	Chr1A	6746829	6748477	+	6747653	1.0	0.993	collinear
gene:TraesCS1A03G0018900	Chr1A	4688180	4690620	-	4689400	Chr1A	6738343	6740783	+	6739563	1.0	0.988	collinear
gene:TraesCS1A03G0019200	Chr1A	4764892	4765791	+	4765341	Chr1A	6693341	6694291	-	6693816	1.0	0.929	collinear
gene:TraesCS1A03G0019600	Chr1A	4833835	4834480	-	4834157	Chr1A	6653340	6653958	+	6653649	0.958	0.941	collinear
gene:TraesCS1A03G0020400	Chr1A	5018187	5019044	+	5018615	Chr1A	6559632	6560489	-	6560060	1.0	0.99	collinear
gene:TraesCS1A03G0020500	Chr1A	5026172	5027029	+	5026600	Chr1A	6551950	6552807	-	6552378	1.0	0.988	collinear
gene:TraesCS1A03G0020600	Chr1A	5030561	5033532	+	5032046	Chr1A	6542268	6545302	-	6543785	0.979	0.926	collinear
gene:TraesCS1A03G0020700	Chr1A	5032814	5033138	-	5032976	Chr1A	6542640	6542976	+	6542808	1.0	0.961	collinear
gene:TraesCS1A03G0020800	Chr1A	5038069	5038671	+	5038370	Chr1A	6537624	6538226	-	6537925	1.0	0.995	collinear
gene:TraesCS1A03G0020900	Chr1A	5039590	5039808	+	5039699	Chr1A	6536447	6536665	-	6536556	1.0	0.958	collinear
gene:TraesCS1A03G0023800	Chr1A	6068357	6073773	-	6071065	Chr1A	5430324	5435830	+	5433077	1.0	0.984	collinear
gene:TraesCS1A03G0024500	Chr1A	6665657	6669742	+	6667699	Chr1A	4991339	4995424	-	4993381	1.0	0.981	collinear
gene:TraesCS1A03G0024600	Chr1A	6671158	6674613	+	6672885	Chr1A	4986389	4989921	-	4988155	0.995	0.916	collinear
gene:TraesCS1A03G0026200	Chr1A	7211036	7211731	-	7211383	Chr1A	8330298	8330991	-	8330644	0.995	0.934	collinear
gene:TraesCS1A03G0027900	Chr1A	7609720	7611140	-	7610430	Chr1A	4744048	4745402	+	4744725	0.953	0.947	collinear
gene:TraesCS1A03G0028300	Chr1A	7705071	7705988	+	7705529	Chr1A	8360836	8361750	+	8361293	0.996	0.989	collinear
gene:TraesCS1A03G0028500	Chr1A	7877764	7878655	+	7878209	Chr1A	8389624	8390487	+	8390055	0.952	0.909	collinear
gene:TraesCS1A03G0029000	Chr1A	7970519	7971449	-	7970984	Chr1A	8413446	8414377	-	8413911	0.998	0.99	collinear
gene:TraesCS1A03G0029300	Chr1A	8076711	8080232	-	8078471	Chr1A	8462912	8466416	-	8464664	0.994	0.981	collinear
gene:TraesCS1A03G0029500	Chr1A	8082307	8082522	-	8082414	Chr1A	8467869	8468084	-	8467976	1.0	0.953	collinear
gene:TraesCS1A03G0029600	Chr1A	8089436	8089945	-	8089690	Chr1A	8490823	8491326	-	8491074	0.982	0.959	collinear
gene:TraesCS1A03G0031500	Chr1A	8526026	8532786	+	8529406	Chr1A	8560306	8567048	+	8563677	0.994	0.987	collinear
gene:TraesCS1A03G0031600	Chr1A	8533323	8534333	+	8533828	Chr1A	8567585	8568595	+	8568090	1.0	0.983	collinear
gene:TraesCS1A03G0031900	Chr1A	8575612	8576836	-	8576224	Chr1A	8607204	8608440	-	8607822	1.0	0.977	collinear
gene:TraesCS1A03G0032000	Chr1A	8616326	8617328	+	8616827	Chr1A	8618208	8619210	+	8618709	1.0	0.989	collinear
gene:TraesCS1A03G0032100	Chr1A	8618386	8621059	+	8619722	Chr1A	8620275	8622952	+	8621613	1.0	0.989	collinear
gene:TraesCS1A03G0032400	Chr1A	8652783	8653352	+	8653067	Chr1A	8684980	8685567	+	8685273	0.996	0.938	collinear
gene:TraesCS1A03G0032500	Chr1A	8656184	8666852	+	8661518	Chr1A	8690119	8704989	+	8697554	0.999	0.987	collinear
gene:TraesCS1A03G0033100	Chr1A	8862666	8862860	-	8862763	Chr1A	8813791	8813985	-	8813888	1.0	0.994	collinear
gene:TraesCS1A03G0033200	Chr1A	8866181	8866776	-	8866478	Chr1A	8817310	8817907	-	8817608	1.0	0.996	collinear
gene:TraesCS1A03G0033300	Chr1A	8875965	8876255	+	8876110	Chr1A	8825602	8825892	+	8825747	1.0	0.986	collinear
gene:TraesCS1A03G0033800	Chr1A	8990493	8993152	-	8991822	Chr1A	8843789	8846583	-	8845186	0.976	0.937	collinear
gene:TraesCS1A03G0033900	Chr1A	8996174	9008804	-	9002489	Chr1A	8853295	8865887	-	8859591	1.0	0.977	collinear
gene:TraesCS1A03G0034000	Chr1A	9014494	9016070	-	9015282	Chr1A	8869856	8871444	-	8870650	1.0	0.989	collinear
gene:TraesCS1A03G0034100	Chr1A	9023921	9024508	-	9024214	Chr1A	8883311	8883898	-	8883604	1.0	0.979	collinear
gene:TraesCS1A03G0034600	Chr1A	9149837	9152212	+	9151024	Chr1A	8905006	8907381	+	8906193	1.0	0.971	collinear
gene:TraesCS1A03G0034700	Chr1A	9169077	9169745	+	9169411	Chr1A	9156676	9157350	-	9157013	1.0	0.979	collinear
gene:TraesCS1A03G0034800	Chr1A	9173491	9176022	+	9174756	Chr1A	9149190	9151721	-	9150455	1.0	0.98	collinear
gene:TraesCS1A03G0036100	Chr1A	9480719	9483259	-	9481989	Chr1A	9218871	9221411	-	9220141	1.0	0.992	collinear
gene:TraesCS1A03G0036200	Chr1A	9496105	9498615	-	9497360	Chr1A	9239882	9242392	-	9241137	1.0	0.982	collinear
gene:TraesCS1A03G0036900	Chr1A	9577016	9578170	-	9577593	Chr1A	9257021	9258196	-	9257608	0.998	0.942	collinear
gene:TraesCS1A03G0037000	Chr1A	9578228	9583585	-	9580906	Chr1A	9258254	9263637	-	9260945	1.0	0.993	collinear
gene:TraesCS1A03G0037100	Chr1A	9585976	9590029	+	9588002	Chr1A	9265976	9269964	+	9267970	0.999	0.986	collinear
gene:TraesCS1A03G0037300	Chr1A	9602925	9605100	-	9604012	Chr1A	9299737	9301845	-	9300791	1.0	0.976	collinear
gene:TraesCS1A03G0037500	Chr1A	9630108	9631642	-	9630875	Chr1A	9344376	9345834	-	9345105	0.942	0.917	collinear
gene:TraesCS1A03G0037600	Chr1A	9634267	9636102	+	9635184	Chr1A	9350938	9352727	+	9351832	1.0	0.974	collinear
gene:TraesCS1A03G0037700	Chr1A	9650321	9652002	+	9651161	Chr1A	9356948	9358629	+	9357788	1.0	0.989	collinear
gene:TraesCS1A03G0037800	Chr1A	9659454	9661345	+	9660399	Chr1A	9364195	9366104	+	9365149	0.999	0.948	collinear
gene:TraesCS1A03G0037900	Chr1A	9664474	9668558	+	9666516	Chr1A	9393108	9397197	+	9395152	1.0	0.996	collinear
gene:TraesCS1A03G0038100	Chr1A	9670581	9673361	+	9671971	Chr1A	9399259	9402038	+	9400648	0.998	0.987	collinear
gene:TraesCS1A03G0038900	Chr1A	10001491	10006436	+	10003963	Chr1A	9739012	9743507	+	9741259	1.0	0.968	collinear
gene:TraesCS1A03G0039300	Chr1A	10424358	10427431	+	10425894	Chr1A	10042197	10045271	+	10043734	1.0	0.991	collinear
gene:TraesCS1A03G0039400	Chr1A	10437621	10438698	-	10438159	Chr1A	10048454	10049535	-	10048994	1.0	0.992	collinear
gene:TraesCS1A03G0039500	Chr1A	10439448	10445246	-	10442347	Chr1A	10050288	10056383	-	10053335	0.998	0.963	collinear
gene:TraesCS1A03G0039600	Chr1A	10453750	10457809	+	10455779	Chr1A	10098333	10102012	+	10100172	0.92	0.913	collinear
gene:TraesCS1A03G0039700	Chr1A	10460531	10460698	+	10460614	Chr1A	10104190	10104357	+	10104273	1.0	0.97	collinear
gene:TraesCS1A03G0039800	Chr1A	10461606	10464101	-	10462853	Chr1A	10105264	10107774	-	10106519	1.0	0.964	collinear
gene:TraesCS1A03G0040000	Chr1A	10490914	10491929	+	10491421	Chr1A	10117382	10118397	+	10117889	1.0	0.998	collinear
gene:TraesCS1A03G0040500	Chr1A	10573150	10574930	+	10574040	Chr1A	10127282	10129062	+	10128172	1.0	0.995	collinear
gene:TraesCS1A03G0040900	Chr1A	10602571	10606265	-	10604418	Chr1A	10134412	10137896	-	10136154	1.0	0.983	collinear
gene:TraesCS1A03G0041900	Chr1A	10725091	10727687	-	10726389	Chr1A	11145657	11148250	-	11146953	0.998	0.945	collinear
gene:TraesCS1A03G0042000	Chr1A	10728950	10733440	+	10731195	Chr1A	11149520	11154045	+	11151782	0.993	0.959	collinear
gene:TraesCS1A03G0042200	Chr1A	10739686	10745366	-	10742526	Chr1A	10286453	10289130	-	10287791	0.996	0.97	collinear
gene:TraesCS1A03G0042500	Chr1A	10838561	10839687	+	10839124	Chr1A	10366217	10367343	+	10366780	1.0	0.996	collinear
gene:TraesCS1A03G0043200	Chr1A	10931226	10932882	-	10932054	Chr1A	11156742	11158387	-	11157564	0.993	0.971	collinear
gene:TraesCS1A03G0043400	Chr1A	10942115	10945096	-	10943605	Chr1A	11167773	11170745	-	11169259	0.999	0.983	collinear
gene:TraesCS1A03G0043500	Chr1A	10949253	10953370	-	10951311	Chr1A	11175142	11178649	-	11176895	1.0	0.989	collinear
gene:TraesCS1A03G0043600	Chr1A	10956205	10959149	-	10957677	Chr1A	11181484	11184428	-	11182956	1.0	0.999	collinear
gene:TraesCS1A03G0043800	Chr1A	10967522	10970432	-	10968977	Chr1A	11192942	11195781	-	11194361	1.0	0.999	collinear
gene:TraesCS1A03G0044000	Chr1A	11011915	11014621	-	11013268	Chr1A	11235945	11238651	-	11237298	1.0	1.0	collinear
gene:TraesCS1A03G0044200	Chr1A	11033138	11034392	+	11033765	Chr1A	11256466	11257720	+	11257093	1.0	1.0	collinear
gene:TraesCS1A03G0044800	Chr1A	11131772	11133821	+	11132796	Chr1A	11353911	11355960	+	11354935	1.0	1.0	collinear
gene:TraesCS1A03G0045000	Chr1A	11141822	11143311	+	11142566	Chr1A	11363861	11365350	+	11364605	1.0	0.999	collinear
gene:TraesCS1A03G0045100	Chr1A	11156810	11158429	-	11157619	Chr1A	11378223	11379842	-	11379032	1.0	1.0	collinear
gene:TraesCS1A03G0045300	Chr1A	11225627	11228111	+	11226869	Chr1A	11445918	11448402	+	11447160	1.0	1.0	collinear
gene:TraesCS1A03G0045700	Chr1A	11349421	11350443	+	11349932	Chr1A	12906156	12907178	-	12906667	1.0	1.0	collinear
gene:TraesCS1A03G0045800	Chr1A	11353883	11355153	+	11354518	Chr1A	12901446	12902716	-	12902081	1.0	1.0	collinear
gene:TraesCS1A03G0045900	Chr1A	11363580	11364105	-	11363842	Chr1A	12892887	12893412	+	12893149	1.0	0.998	collinear
gene:TraesCS1A03G0046000	Chr1A	11374596	11377413	-	11376004	Chr1A	12879579	12882396	+	12880987	1.0	1.0	collinear
gene:TraesCS1A03G0046100	Chr1A	11417412	11419979	-	11418695	Chr1A	12837494	12840061	+	12838777	1.0	1.0	collinear
gene:TraesCS1A03G0046200	Chr1A	11421349	11427850	-	11424599	Chr1A	12829594	12836095	+	12832844	1.0	1.0	collinear
gene:TraesCS1A03G0046300	Chr1A	11435719	11438817	+	11437268	Chr1A	12810833	12813931	-	12812382	1.0	0.998	collinear
gene:TraesCS1A03G0046500	Chr1A	11439104	11441975	-	11440539	Chr1A	12807674	12810546	+	12809110	1.0	1.0	collinear
gene:TraesCS1A03G0046600	Chr1A	11443246	11454401	+	11448823	Chr1A	12798429	12806375	-	12802402	0.995	0.993	collinear
gene:TraesCS1A03G0046900	Chr1A	11495332	11497221	+	11496276	Chr1A	12739608	12741490	-	12740549	1.0	0.988	collinear
gene:TraesCS1A03G0047100	Chr1A	11501540	11501983	+	11501761	Chr1A	12726571	12727014	-	12726792	1.0	0.978	collinear
gene:TraesCS1A03G0047200	Chr1A	11504567	11504946	+	11504756	Chr1A	12723510	12723894	-	12723702	1.0	0.981	collinear
gene:TraesCS1A03G0047300	Chr1A	11519726	11521384	+	11520555	Chr1A	12687729	12689387	-	12688558	1.0	0.995	collinear
gene:TraesCS1A03G0047400	Chr1A	11524459	11529220	-	11526839	Chr1A	12679770	12684531	+	12682150	1.0	0.994	collinear
gene:TraesCS1A03G0047600	Chr1A	11541507	11542143	+	11541825	Chr1A	12666930	12667566	-	12667248	1.0	0.99	collinear
gene:TraesCS1A03G0047800	Chr1A	11579525	11580104	-	11579814	Chr1A	12629325	12629911	+	12629618	1.0	0.996	collinear
gene:TraesCS1A03G0048100	Chr1A	11595786	11610084	-	11602935	Chr1A	12515539	12530247	+	12522893	1.0	0.998	collinear
gene:TraesCS1A03G0049000	Chr1A	11846705	11856506	-	11851605	Chr1A	12272903	12282560	+	12277731	0.965	0.959	collinear
gene:TraesCS1A03G0049100	Chr1A	11862706	11865339	+	11864022	Chr1A	12264047	12266706	-	12265376	1.0	0.991	collinear
gene:TraesCS1A03G0049300	Chr1A	11989634	11994688	-	11992161	Chr1A	12123296	12128366	+	12125831	1.0	1.0	collinear
gene:TraesCS1A03G0049900	Chr1A	12082077	12082292	+	12082184	Chr1A	12013392	12013607	-	12013499	1.0	0.995	collinear
gene:TraesCS1A03G0050000	Chr1A	12094747	12094989	+	12094868	Chr1A	12000636	12000877	-	12000756	0.995	0.979	collinear
gene:TraesCS1A03G0050100	Chr1A	12100859	12101074	-	12100966	Chr1A	11994634	11994849	+	11994741	1.0	0.99	collinear
gene:TraesCS1A03G0050800	Chr1A	12359423	12362655	-	12361039	Chr1A	11866470	11869589	+	11868029	0.936	0.922	collinear
gene:TraesCS1A03G0051900	Chr1A	12616918	12619597	-	12618257	Chr1A	11556641	11559332	+	11557986	0.999	0.982	collinear
gene:TraesCS1A03G0052400	Chr1A	12776082	12777463	+	12776772	Chr1A	12959956	12961338	-	12960647	1.0	1.0	collinear
gene:TraesCS1A03G0052700	Chr1A	12810363	12812123	+	12811243	Chr1A	13170727	13172487	+	13171607	1.0	0.998	collinear
gene:TraesCS1A03G0053000	Chr1A	12911047	12913620	-	12912333	Chr1A	13331678	13334326	-	13333002	1.0	0.965	collinear
gene:TraesCS1A03G0053300	Chr1A	12939671	12941173	+	12940422	Chr1A	13369222	13370724	+	13369973	1.0	1.0	collinear
gene:TraesCS1A03G0053400	Chr1A	12949198	12957146	+	12953172	Chr1A	13378753	13386701	+	13382727	1.0	0.999	collinear
gene:TraesCS1A03G0053600	Chr1A	12962294	12970310	+	12966302	Chr1A	13391846	13399862	+	13395854	1.0	1.0	collinear
gene:TraesCS1A03G0053800	Chr1A	13006883	13019051	+	13012967	Chr1A	13436433	13448601	+	13442517	1.0	1.0	collinear
gene:TraesCS1A03G0053900	Chr1A	13028665	13029764	-	13029214	Chr1A	13458215	13459314	-	13458764	1.0	1.0	collinear
gene:TraesCS1A03G0054100	Chr1A	13046527	13050288	+	13048407	Chr1A	13474363	13478123	+	13476243	1.0	1.0	collinear
gene:TraesCS1A03G0054200	Chr1A	13055322	13057434	+	13056378	Chr1A	13483145	13485257	+	13484201	1.0	0.998	collinear
gene:TraesCS1A03G0054700	Chr1A	13110955	13112951	-	13111953	Chr1A	13538330	13540326	-	13539328	1.0	1.0	collinear
gene:TraesCS1A03G0054800	Chr1A	13193060	13197008	+	13195034	Chr1A	13620158	13624106	+	13622132	1.0	1.0	collinear
gene:TraesCS1A03G0054900	Chr1A	13200484	13206622	-	13203553	Chr1A	13627582	13633720	-	13630651	1.0	0.998	collinear
gene:TraesCS1A03G0055000	Chr1A	13270380	13272107	+	13271243	Chr1A	13699716	13701443	+	13700579	1.0	1.0	collinear
gene:TraesCS1A03G0055800	Chr1A	13445163	13449063	-	13447113	Chr1A	13811293	13815193	-	13813243	1.0	1.0	collinear
gene:TraesCS1A03G0056400	Chr1A	13531531	13535236	+	13533383	Chr1A	13897583	13901288	+	13899435	1.0	1.0	collinear
gene:TraesCS1A03G0056500	Chr1A	13538184	13540331	+	13539257	Chr1A	13904238	13906387	+	13905312	1.0	0.998	collinear
gene:TraesCS1A03G0056600	Chr1A	13540431	13545694	-	13543062	Chr1A	13906487	13911750	-	13909118	1.0	1.0	collinear
gene:TraesCS1A03G0056700	Chr1A	13551171	13551368	+	13551269	Chr1A	13916692	13916889	+	13916790	1.0	1.0	collinear
gene:TraesCS1A03G0057300	Chr1A	13570933	13571130	+	13571031	Chr1A	13936287	13936484	+	13936385	1.0	1.0	collinear
gene:TraesCS1A03G0057400	Chr1A	13580148	13580345	+	13580246	Chr1A	13945503	13945700	+	13945601	1.0	1.0	collinear
gene:TraesCS1A03G0057500	Chr1A	13583292	13585867	-	13584579	Chr1A	13948647	13951222	-	13949934	1.0	0.999	collinear
gene:TraesCS1A03G0057600	Chr1A	13598375	13603180	-	13600777	Chr1A	13963733	13968540	-	13966136	1.0	0.999	collinear
gene:TraesCS1A03G0057700	Chr1A	13611381	13611578	-	13611479	Chr1A	13977050	13977247	-	13977148	1.0	1.0	collinear
gene:TraesCS1A03G0057900	Chr1A	13625274	13626338	-	13625806	Chr1A	13990938	13992002	-	13991470	1.0	1.0	collinear
gene:TraesCS1A03G0058100	Chr1A	13648044	13656420	-	13652232	Chr1A	14044103	14059118	-	14051610	1.0	0.984	collinear
gene:TraesCS1A03G0059400	Chr1A	13742969	13751080	-	13747024	Chr1A	14240185	14248067	-	14244126	0.932	0.922	collinear
gene:TraesCS1A03G0059500	Chr1A	13752584	13757887	-	13755235	Chr1A	14249726	14254783	-	14252254	0.994	0.95	collinear
gene:TraesCS1A03G0059600	Chr1A	13794443	13796028	+	13795235	Chr1A	14257382	14258978	+	14258180	0.998	0.97	collinear
gene:TraesCS1A03G0059700	Chr1A	13802993	13809219	+	13806106	Chr1A	14262235	14268478	+	14265356	0.998	0.987	collinear
gene:TraesCS1A03G0059900	Chr1A	13810432	13811881	+	13811156	Chr1A	14269689	14271139	+	14270414	1.0	0.988	collinear
gene:TraesCS1A03G0060600	Chr1A	13939627	13944153	+	13941890	Chr1A	14503528	14508053	+	14505790	1.0	0.995	collinear
gene:TraesCS1A03G0061300	Chr1A	14106193	14106459	+	14106326	Chr1A	15438778	15439044	-	15438911	1.0	0.977	collinear
gene:TraesCS1A03G0061600	Chr1A	14134880	14135104	-	14134992	Chr1A	15426154	15426378	+	15426266	1.0	0.96	collinear
gene:TraesCS1A03G0062100	Chr1A	14237174	14263465	-	14250319	Chr1A	14563014	14588962	-	14575988	1.0	0.994	collinear
gene:TraesCS1A03G0062700	Chr1A	14382916	14384857	+	14383886	Chr1A	14685081	14687028	+	14686054	1.0	0.982	collinear
gene:TraesCS1A03G0064000	Chr1A	14687049	14688908	+	14687978	Chr1A	14906018	14907884	+	14906951	1.0	0.98	collinear
gene:TraesCS1A03G0064500	Chr1A	14746688	14748301	+	14747494	Chr1A	15039426	15041028	+	15040227	1.0	0.986	collinear
gene:TraesCS1A03G0066300	Chr1A	15208234	15214544	-	15211389	Chr1A	15500587	15506894	-	15503740	1.0	0.997	collinear
gene:TraesCS1A03G0066600	Chr1A	15300898	15306904	+	15303901	Chr1A	15554673	15560698	+	15557685	1.0	0.998	collinear
gene:TraesCS1A03G0066700	Chr1A	15310891	15314093	+	15312492	Chr1A	15564702	15567962	+	15566332	1.0	0.959	collinear
gene:TraesCS1A03G0067100	Chr1A	15343635	15345440	+	15344537	Chr1A	15584793	15586459	+	15585626	0.918	0.902	collinear
gene:TraesCS1A03G0067300	Chr1A	15368889	15369587	+	15369238	Chr1A	15628564	15629262	+	15628913	1.0	1.0	collinear
gene:TraesCS1A03G0067400	Chr1A	15392629	15397707	-	15395168	Chr1A	15651892	15656970	-	15654431	1.0	1.0	collinear
gene:TraesCS1A03G0067500	Chr1A	15399523	15401294	-	15400408	Chr1A	15658786	15660557	-	15659671	1.0	1.0	collinear
gene:TraesCS1A03G0068000	Chr1A	15510151	15515060	+	15512605	Chr1A	15717305	15722216	+	15719760	1.0	0.994	collinear
gene:TraesCS1A03G0068100	Chr1A	15517582	15518667	+	15518124	Chr1A	15724750	15725800	+	15725275	0.963	0.962	collinear
gene:TraesCS1A03G0068200	Chr1A	15584010	15594529	+	15589269	Chr1A	15771977	15782603	+	15777290	0.996	0.985	collinear
gene:TraesCS1A03G0068300	Chr1A	15601197	15603641	-	15602419	Chr1A	15790662	15793094	-	15791878	0.992	0.942	collinear
gene:TraesCS1A03G0068500	Chr1A	15613570	15615690	-	15614630	Chr1A	15862190	15864310	-	15863250	1.0	0.986	collinear
