gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity	segment
gene:TraesCS7A03G0038500	Chr7A	8207938	8211349	-	8209643	Chr7A	4515070	4518495	+	4516782	0.988	0.985	collinear
gene:TraesCS7A03G0038600	Chr7A	8246254	8249389	+	8247821	Chr7A	4490335	4493468	-	4491901	0.999	0.985	collinear
gene:TraesCS7A03G0038700	Chr7A	8252788	8254596	-	8253692	Chr7A	4481453	4483268	+	4482360	0.983	0.945	collinear
gene:TraesCS7A03G0039300	Chr7A	8357539	8357709	+	8357624	Chr7A	4411952	4412122	-	4412037	1.0	0.988	collinear
gene:TraesCS7A03G0039600	Chr7A	8392590	8392778	+	8392684	Chr7A	4359352	4359540	-	4359446	1.0	0.968	collinear
gene:TraesCS7A03G0039500	Chr7A	8392181	8395198	-	8393689	Chr7A	4356891	4359950	+	4358420	1.0	0.98	collinear
gene:TraesCS7A03G0039700	Chr7A	8398645	8401230	+	8399937	Chr7A	4348851	4351374	-	4350112	1.0	0.994	collinear
gene:TraesCS7A03G0040000	Chr7A	8413816	8414663	-	8414239	Chr7A	4331042	4331888	+	4331465	0.998	0.982	collinear
gene:TraesCS7A03G0040100	Chr7A	8416437	8418697	+	8417567	Chr7A	4327028	4329278	-	4328153	0.989	0.98	collinear
gene:TraesCS7A03G0041300	Chr7A	8765956	8771484	-	8768720	Chr7A	4259750	4265279	+	4262514	1.0	0.996	collinear
gene:TraesCS7A03G0041400	Chr7A	8773031	8777173	-	8775102	Chr7A	4254050	4258254	+	4256152	0.98	0.952	collinear
gene:TraesCS7A03G0041500	Chr7A	8777742	8780742	-	8779242	Chr7A	4250345	4253346	+	4251845	1.0	0.996	collinear
gene:TraesCS7A03G0041700	Chr7A	8884574	8886768	+	8885671	Chr7A	4152235	4154422	-	4153328	0.994	0.99	collinear
gene:TraesCS7A03G0041900	Chr7A	8886782	8889674	-	8888228	Chr7A	4149308	4152221	+	4150764	0.997	0.991	collinear
gene:TraesCS7A03G0042000	Chr7A	8894178	8896509	+	8895343	Chr7A	4142636	4144968	-	4143802	1.0	0.995	collinear
gene:TraesCS7A03G0042200	Chr7A	8931580	8932227	-	8931903	Chr7A	4130810	4131457	+	4131133	1.0	0.994	collinear
gene:TraesCS7A03G0042100	Chr7A	8931580	8932227	-	8931903	Chr7A	4130810	4131457	+	4131133	1.0	0.995	collinear
gene:TraesCS7A03G0042900	Chr7A	9049554	9051183	+	9050368	Chr7A	4043512	4045141	-	4044326	1.0	0.994	collinear
gene:TraesCS7A03G0043100	Chr7A	9068681	9070066	+	9069373	Chr7A	4022881	4024266	-	4023573	1.0	0.999	collinear
gene:TraesCS7A03G0043200	Chr7A	9103921	9106031	+	9104976	Chr7A	4008902	4011019	-	4009960	1.0	0.986	collinear
gene:TraesCS7A03G0043500	Chr7A	9183618	9187813	+	9185715	Chr7A	3756252	3760618	-	3758435	0.988	0.93	collinear
gene:TraesCS7A03G0044100	Chr7A	9245682	9246275	+	9245978	Chr7A	3732165	3732745	-	3732455	0.973	0.944	collinear
gene:TraesCS7A03G0044400	Chr7A	9286939	9293503	-	9290221	Chr7A	3704554	3709590	+	3707072	1.0	0.997	collinear
gene:TraesCS7A03G0044500	Chr7A	9295865	9303787	+	9299826	Chr7A	3694253	3702190	-	3698221	0.999	0.995	collinear
gene:TraesCS7A03G0044700	Chr7A	9314587	9315742	-	9315164	Chr7A	3682433	3683588	+	3683010	1.0	1.0	collinear
gene:TraesCS7A03G0045000	Chr7A	9334923	9336269	+	9335596	Chr7A	3652782	3654128	-	3653455	1.0	0.998	collinear
gene:TraesCS7A03G0045100	Chr7A	9371627	9393491	-	9382559	Chr7A	3581525	3617296	+	3599410	1.0	0.997	collinear
gene:TraesCS7A03G0045200	Chr7A	9395491	9396856	+	9396173	Chr7A	3578164	3579529	-	3578846	1.0	0.998	collinear
gene:TraesCS7A03G0045300	Chr7A	9400168	9401949	-	9401058	Chr7A	3573040	3574821	+	3573930	0.999	0.996	collinear
gene:TraesCS7A03G0045400	Chr7A	9404289	9405672	-	9404980	Chr7A	3569321	3570702	+	3570011	0.998	0.994	collinear
gene:TraesCS7A03G0045500	Chr7A	9406277	9410400	-	9408338	Chr7A	3564592	3568715	+	3566653	1.0	0.998	collinear
gene:TraesCS7A03G0045600	Chr7A	9425387	9428390	+	9426888	Chr7A	3546459	3549461	-	3547960	1.0	0.998	collinear
gene:TraesCS7A03G0046100	Chr7A	9520738	9524766	+	9522752	Chr7A	3460254	3463066	-	3461660	0.981	0.974	collinear
gene:TraesCS7A03G0046200	Chr7A	9524922	9527287	+	9526104	Chr7A	3458596	3460057	-	3459326	1.0	0.995	collinear
gene:TraesCS7A03G0046600	Chr7A	9620795	9622824	-	9621809	Chr7A	3387161	3389190	+	3388175	1.0	0.996	collinear
gene:TraesCS7A03G0046800	Chr7A	9669894	9670379	-	9670136	Chr7A	3331768	3332253	+	3332010	1.0	0.985	collinear
gene:TraesCS7A03G0046900	Chr7A	9773436	9774540	-	9773988	Chr7A	2706656	2707754	+	2707205	0.988	0.935	collinear
gene:TraesCS7A03G0047300	Chr7A	9873692	9874324	+	9874008	Chr7A	3226289	3226943	-	3226616	1.0	0.926	collinear
gene:TraesCS7A03G0047700	Chr7A	9995310	9996637	+	9995973	Chr7A	2619360	2620687	-	2620023	1.0	0.994	collinear
gene:TraesCS7A03G0048000	Chr7A	10031736	10032905	-	10032320	Chr7A	2568938	2570106	+	2569522	0.999	0.988	collinear
gene:TraesCS7A03G0048500	Chr7A	10077967	10086020	-	10081993	Chr7A	2555216	2564421	+	2559818	1.0	0.968	collinear
gene:TraesCS7A03G0049200	Chr7A	10129853	10131022	-	10130437	Chr7A	2580196	2581365	+	2580780	1.0	0.986	collinear
gene:TraesCS7A03G0049300	Chr7A	10139367	10139822	-	10139594	Chr7A	2554561	2554987	+	2554774	0.936	0.929	collinear
gene:TraesCS7A03G0049500	Chr7A	10168005	10172803	+	10170404	Chr7A	2527333	2532105	-	2529719	0.994	0.987	collinear
gene:TraesCS7A03G0049700	Chr7A	10189124	10189933	-	10189528	Chr7A	2508710	2509519	+	2509114	1.0	0.992	collinear
gene:TraesCS7A03G0049800	Chr7A	10193757	10194669	-	10194213	Chr7A	2503615	2504527	+	2504071	1.0	0.998	collinear
gene:TraesCS7A03G0049900	Chr7A	10195282	10201051	-	10198166	Chr7A	2494635	2500437	+	2497536	1.0	0.991	collinear
gene:TraesCS7A03G0050000	Chr7A	10223940	10225376	-	10224658	Chr7A	2487972	2489349	+	2488660	0.948	0.915	collinear
gene:TraesCS7A03G0050300	Chr7A	10256757	10258745	+	10257751	Chr7A	2446180	2448166	-	2447173	1.0	0.997	collinear
gene:TraesCS7A03G0050400	Chr7A	10259322	10261592	+	10260457	Chr7A	2443333	2445603	-	2444468	0.999	0.993	collinear
gene:TraesCS7A03G0050500	Chr7A	10261761	10262519	+	10262140	Chr7A	2442406	2443164	-	2442785	1.0	0.992	collinear
gene:TraesCS7A03G0051100	Chr7A	10501878	10503003	+	10502440	Chr7A	2206112	2207237	-	2206674	1.0	1.0	collinear
gene:TraesCS7A03G0051300	Chr7A	10521773	10522593	+	10522183	Chr7A	2186523	2187343	-	2186933	1.0	1.0	collinear
gene:TraesCS7A03G0051500	Chr7A	10588165	10588653	+	10588409	Chr7A	2121477	2121965	-	2121721	1.0	1.0	collinear
gene:TraesCS7A03G0051600	Chr7A	10595601	10596839	-	10596220	Chr7A	2113538	2114776	+	2114157	1.0	1.0	collinear
gene:TraesCS7A03G0052000	Chr7A	10696426	10701381	+	10698903	Chr7A	2085734	2090532	-	2088133	0.957	0.929	collinear
gene:TraesCS7A03G0064900	Chr7A	13327550	13329038	-	13328294	Chr7A	14119503	14120991	+	14120247	1.0	1.0	collinear
gene:TraesCS7A03G0065200	Chr7A	13432412	13436403	-	13434407	Chr7A	14012113	14016103	+	14014108	1.0	0.996	collinear
gene:TraesCS7A03G0065300	Chr7A	13486400	13491161	-	13488780	Chr7A	13959099	13963833	+	13961466	1.0	1.0	collinear
gene:TraesCS7A03G0065900	Chr7A	13588226	13592166	+	13590196	Chr7A	13859925	13863865	-	13861895	1.0	0.996	collinear
gene:TraesCS7A03G0066200	Chr7A	13768093	13771466	+	13769779	Chr7A	13681430	13684803	-	13683116	1.0	0.998	collinear
gene:TraesCS7A03G0066300	Chr7A	13777499	13784071	-	13780785	Chr7A	13669074	13675485	+	13672279	1.0	0.996	collinear
gene:TraesCS7A03G0066700	Chr7A	13854396	13856424	-	13855410	Chr7A	13650473	13652501	+	13651487	1.0	0.997	collinear
gene:TraesCS7A03G0066800	Chr7A	13861957	13863159	-	13862558	Chr7A	13645741	13646980	+	13646360	1.0	0.962	collinear
gene:TraesCS7A03G0066900	Chr7A	13866291	13869696	+	13867993	Chr7A	13639206	13642603	-	13640904	0.993	0.991	collinear
gene:TraesCS7A03G0067000	Chr7A	13870454	13872668	-	13871561	Chr7A	13636196	13638448	+	13637322	1.0	0.948	collinear
gene:TraesCS7A03G0068000	Chr7A	14299093	14299583	-	14299338	Chr7A	13349608	13350098	+	13349853	1.0	1.0	collinear
gene:TraesCS7A03G0068100	Chr7A	14462840	14463800	-	14463320	Chr7A	13086407	13087367	+	13086887	1.0	0.989	collinear
gene:TraesCS7A03G0068200	Chr7A	14470383	14474121	-	14472252	Chr7A	13076007	13079615	+	13077811	1.0	0.997	collinear
gene:TraesCS7A03G0068300	Chr7A	14500043	14502820	+	14501431	Chr7A	13048023	13050800	-	13049411	1.0	0.996	collinear
gene:TraesCS7A03G0068400	Chr7A	14504479	14506724	+	14505601	Chr7A	13044117	13046363	-	13045240	1.0	0.997	collinear
gene:TraesCS7A03G0069400	Chr7A	14692589	14693822	-	14693205	Chr7A	12571659	12572893	+	12572276	1.0	0.988	collinear
gene:TraesCS7A03G0069500	Chr7A	14719025	14720065	-	14719545	Chr7A	12555288	12556328	+	12555808	1.0	0.995	collinear
gene:TraesCS7A03G0070000	Chr7A	14861151	14864884	+	14863017	Chr7A	12405224	12408337	-	12406780	1.0	0.994	collinear
gene:TraesCS7A03G0070100	Chr7A	14877971	14883248	-	14880609	Chr7A	12387174	12392013	+	12389593	0.97	0.966	collinear
gene:TraesCS7A03G0070800	Chr7A	15130801	15133613	-	15132207	Chr7A	12120110	12122930	+	12121520	0.999	0.994	collinear
gene:TraesCS7A03G0071200	Chr7A	15304593	15306470	+	15305531	Chr7A	11866945	11868665	-	11867805	0.971	0.968	collinear
gene:TraesCS7A03G0071300	Chr7A	15307162	15308867	-	15308014	Chr7A	11864546	11866251	+	11865398	1.0	0.997	collinear
gene:TraesCS7A03G0071400	Chr7A	15416541	15421598	+	15419069	Chr7A	11753636	11758665	-	11756150	0.995	0.993	collinear
gene:TraesCS7A03G0071700	Chr7A	15481455	15483012	+	15482233	Chr7A	11693615	11695172	-	11694393	1.0	1.0	collinear
gene:TraesCS7A03G0071800	Chr7A	15497252	15505831	+	15501541	Chr7A	11670796	11679375	-	11675085	1.0	1.0	collinear
gene:TraesCS7A03G0071900	Chr7A	15506826	15507974	-	15507400	Chr7A	11668653	11669801	+	11669227	1.0	1.0	collinear
gene:TraesCS7A03G0072100	Chr7A	15534564	15535097	-	15534830	Chr7A	11641658	11642191	+	11641924	1.0	1.0	collinear
gene:TraesCS7A03G0072200	Chr7A	15580843	15583046	-	15581944	Chr7A	11602450	11604653	+	11603551	1.0	1.0	collinear
gene:TraesCS7A03G0072500	Chr7A	15604834	15606875	-	15605854	Chr7A	11578992	11581033	+	11580012	1.0	1.0	collinear
gene:TraesCS7A03G0072600	Chr7A	15618337	15619481	+	15618909	Chr7A	11566386	11567530	-	11566958	1.0	1.0	collinear
gene:TraesCS7A03G0072700	Chr7A	15691872	15693601	+	15692736	Chr7A	11492991	11494720	-	11493855	1.0	1.0	collinear
gene:TraesCS7A03G0072800	Chr7A	15722397	15726530	+	15724463	Chr7A	11460359	11464492	-	11462425	1.0	1.0	collinear
gene:TraesCS7A03G0072900	Chr7A	15768328	15769413	+	15768870	Chr7A	11417906	11418991	-	11418448	1.0	1.0	collinear
gene:TraesCS7A03G0073000	Chr7A	15771716	15777122	+	15774419	Chr7A	11410197	11415603	-	11412900	1.0	1.0	collinear
gene:TraesCS7A03G0073100	Chr7A	15785851	15788765	+	15787308	Chr7A	11399067	11401981	-	11400524	1.0	1.0	collinear
gene:TraesCS7A03G0073400	Chr7A	16035402	16037174	-	16036288	Chr7A	14305765	14307537	-	14306651	1.0	1.0	collinear
gene:TraesCS7A03G0073500	Chr7A	16044286	16045383	-	16044834	Chr7A	14314457	14315554	-	14315005	1.0	1.0	collinear
gene:TraesCS7A03G0074100	Chr7A	16284624	16286740	-	16285682	Chr7A	14548160	14550276	-	14549218	1.0	1.0	collinear
gene:TraesCS7A03G0074600	Chr7A	16361313	16362588	-	16361950	Chr7A	14624307	14625582	-	14624944	1.0	1.0	collinear
gene:TraesCS7A03G0074700	Chr7A	16374628	16377243	+	16375935	Chr7A	14637394	14639917	+	14638655	0.996	0.996	collinear
gene:TraesCS7A03G0074800	Chr7A	16399872	16400723	-	16400297	Chr7A	14660481	14661332	-	14660906	1.0	1.0	collinear
gene:TraesCS7A03G0075100	Chr7A	16449599	16450441	-	16450020	Chr7A	14709989	14710831	-	14710410	1.0	1.0	collinear
gene:TraesCS7A03G0075200	Chr7A	16454940	16457666	+	16456303	Chr7A	14715300	14718026	+	14716663	1.0	1.0	collinear
gene:TraesCS7A03G0075400	Chr7A	16458362	16458889	-	16458625	Chr7A	14718722	14719249	-	14718985	1.0	1.0	collinear
gene:TraesCS7A03G0075500	Chr7A	16462566	16463087	-	16462826	Chr7A	14722926	14723447	-	14723186	1.0	1.0	collinear
gene:TraesCS7A03G0075800	Chr7A	16548483	16549655	+	16549069	Chr7A	14806211	14807383	+	14806797	1.0	1.0	collinear
gene:TraesCS7A03G0075900	Chr7A	16552885	16563085	-	16557985	Chr7A	14810613	14820832	-	14815722	1.0	1.0	collinear
gene:TraesCS7A03G0076100	Chr7A	16576366	16577538	+	16576952	Chr7A	14833160	14834332	+	14833746	1.0	1.0	collinear
gene:TraesCS7A03G0076800	Chr7A	16718082	16718320	-	16718201	Chr7A	14971761	14971999	-	14971880	1.0	1.0	collinear
gene:TraesCS7A03G0077100	Chr7A	16766882	16767521	+	16767201	Chr7A	15020260	15020899	+	15020579	1.0	1.0	collinear
gene:TraesCS7A03G0077300	Chr7A	16777220	16784261	-	16780740	Chr7A	15033795	15040836	-	15037315	1.0	1.0	collinear
gene:TraesCS7A03G0077800	Chr7A	16924346	16925578	-	16924962	Chr7A	15182114	15183346	-	15182730	1.0	1.0	collinear
gene:TraesCS7A03G0078100	Chr7A	17058996	17064283	-	17061639	Chr7A	15315977	15321264	-	15318620	1.0	1.0	collinear
gene:TraesCS7A03G0078200	Chr7A	17076693	17077817	+	17077255	Chr7A	15333562	15334686	+	15334124	1.0	1.0	collinear
gene:TraesCS7A03G0078900	Chr7A	17139468	17154479	+	17146973	Chr7A	15386513	15402064	+	15394288	1.0	1.0	collinear
gene:TraesCS7A03G0079000	Chr7A	17184678	17190232	+	17187455	Chr7A	15431565	15437119	+	15434342	1.0	1.0	collinear
gene:TraesCS7A03G0079100	Chr7A	17190915	17193088	-	17192001	Chr7A	15437802	15439975	-	15438888	1.0	1.0	collinear
gene:TraesCS7A03G0079200	Chr7A	17193818	17197118	-	17195468	Chr7A	15440705	15444005	-	15442355	1.0	0.999	collinear
gene:TraesCS7A03G0079500	Chr7A	17364461	17364934	+	17364697	Chr7A	15602162	15602635	+	15602398	1.0	1.0	collinear
gene:TraesCS7A03G0079600	Chr7A	17397774	17397989	-	17397881	Chr7A	15635447	15635662	-	15635554	1.0	1.0	collinear
gene:TraesCS7A03G0079700	Chr7A	17403474	17406256	-	17404865	Chr7A	15641147	15643929	-	15642538	1.0	1.0	collinear
gene:TraesCS7A03G0079800	Chr7A	17410795	17413512	+	17412153	Chr7A	15648468	15651185	+	15649826	1.0	1.0	collinear
gene:TraesCS7A03G0079900	Chr7A	17429993	17456945	+	17443469	Chr7A	15667120	15693807	+	15680463	1.0	1.0	collinear
gene:TraesCS7A03G0080400	Chr7A	17490226	17492299	+	17491262	Chr7A	15717575	15719648	+	15718611	1.0	0.999	collinear
gene:TraesCS7A03G0080700	Chr7A	17512061	17514425	+	17513243	Chr7A	15738965	15741329	+	15740147	1.0	1.0	collinear
gene:TraesCS7A03G0081100	Chr7A	17676893	17677780	+	17677336	Chr7A	15794839	15795726	+	15795282	1.0	1.0	collinear
gene:TraesCS7A03G0081200	Chr7A	17715396	17716681	-	17716038	Chr7A	15833545	15834830	-	15834187	1.0	1.0	collinear
gene:TraesCS7A03G0081400	Chr7A	17756468	17756770	-	17756619	Chr7A	15874982	15875284	-	15875133	1.0	1.0	collinear
gene:TraesCS7A03G0082400	Chr7A	17903241	17905184	+	17904212	Chr7A	16057502	16059444	+	16058473	1.0	1.0	collinear
gene:TraesCS7A03G0082700	Chr7A	17999100	18000386	+	17999743	Chr7A	16131562	16132820	+	16132191	0.978	0.966	collinear
gene:TraesCS7A03G0083000	Chr7A	18048565	18049342	-	18048953	Chr7A	16181011	16181788	-	16181399	1.0	0.989	collinear
gene:TraesCS7A03G0083100	Chr7A	18094811	18095257	+	18095034	Chr7A	16233677	16234124	+	16233900	1.0	0.984	collinear
gene:TraesCS7A03G0083500	Chr7A	18219357	18223145	+	18221251	Chr7A	16330867	16334638	+	16332752	0.994	0.992	collinear
gene:TraesCS7A03G0083800	Chr7A	18241826	18249713	-	18245769	Chr7A	16358938	16366826	-	16362882	1.0	0.996	collinear
gene:TraesCS7A03G0083900	Chr7A	18254021	18254242	+	18254131	Chr7A	16371143	16371364	+	16371253	1.0	0.972	collinear
gene:TraesCS7A03G0084200	Chr7A	18305593	18309230	-	18307411	Chr7A	16413536	16417281	-	16415408	1.0	0.989	collinear
gene:TraesCS7A03G0089500	Chr7A	19693342	19694953	+	19694147	Chr7A	16614178	16615789	+	16614983	1.0	0.985	collinear
gene:TraesCS7A03G0090000	Chr7A	19745790	19749056	-	19747423	Chr7A	16664901	16668157	-	16666529	0.998	0.98	collinear
gene:TraesCS7A03G0090700	Chr7A	19826502	19827554	-	19827028	Chr7A	16757856	16758908	-	16758382	1.0	0.968	collinear
gene:TraesCS7A03G0090800	Chr7A	19829374	19835632	-	19832503	Chr7A	16760652	16766915	-	16763783	1.0	0.997	collinear
gene:TraesCS7A03G0091400	Chr7A	19946079	19949732	+	19947905	Chr7A	16879803	16883456	+	16881629	1.0	1.0	collinear
gene:TraesCS7A03G0091500	Chr7A	19954544	19960142	+	19957343	Chr7A	16888268	16893866	+	16891067	1.0	1.0	collinear
gene:TraesCS7A03G0091600	Chr7A	19969271	19979214	-	19974242	Chr7A	16902995	16912938	-	16907966	1.0	1.0	collinear
gene:TraesCS7A03G0092300	Chr7A	20034137	20035520	+	20034828	Chr7A	16968155	16969538	+	16968846	1.0	1.0	collinear
gene:TraesCS7A03G0092900	Chr7A	20124934	20129628	-	20127281	Chr7A	17058237	17062931	-	17060584	1.0	0.999	collinear
gene:TraesCS7A03G0093200	Chr7A	20169560	20173080	+	20171320	Chr7A	17109050	17112570	+	17110810	1.0	1.0	collinear
gene:TraesCS7A03G0093400	Chr7A	20202211	20202976	-	20202593	Chr7A	17141671	17142436	-	17142053	1.0	1.0	collinear
gene:TraesCS7A03G0093500	Chr7A	20204402	20210250	-	20207326	Chr7A	17143862	17149710	-	17146786	1.0	1.0	collinear
gene:TraesCS7A03G0093800	Chr7A	20269355	20270678	-	20270016	Chr7A	17208834	17210157	-	17209495	1.0	1.0	collinear
gene:TraesCS7A03G0094000	Chr7A	20314491	20316331	-	20315411	Chr7A	17254130	17255970	-	17255050	1.0	1.0	collinear
gene:TraesCS7A03G0094200	Chr7A	20322502	20323169	+	20322835	Chr7A	17262141	17262808	+	17262474	1.0	1.0	collinear
gene:TraesCS7A03G0094500	Chr7A	20368121	20369146	+	20368633	Chr7A	17307804	17308829	+	17308316	1.0	1.0	collinear
gene:TraesCS7A03G0094600	Chr7A	20371001	20371883	-	20371442	Chr7A	17310684	17311566	-	17311125	1.0	1.0	collinear
gene:TraesCS7A03G0094900	Chr7A	20437061	20438827	+	20437944	Chr7A	17376382	17378148	+	17377265	1.0	1.0	collinear
gene:TraesCS7A03G0095100	Chr7A	20465434	20469386	+	20467410	Chr7A	17405247	17409199	+	17407223	1.0	0.999	collinear
gene:TraesCS7A03G0095500	Chr7A	20495821	20497634	-	20496727	Chr7A	17435634	17437447	-	17436540	1.0	1.0	collinear
gene:TraesCS7A03G0095700	Chr7A	20652453	20654178	-	20653315	Chr7A	17592703	17594428	-	17593565	1.0	1.0	collinear
gene:TraesCS7A03G0096100	Chr7A	20762824	20763607	+	20763215	Chr7A	17702411	17703194	+	17702802	1.0	1.0	collinear
gene:TraesCS7A03G0096500	Chr7A	20845078	20852051	-	20848564	Chr7A	17784006	17791037	-	17787521	1.0	1.0	collinear
gene:TraesCS7A03G0096600	Chr7A	20876619	20880305	+	20878462	Chr7A	17815952	17819638	+	17817795	1.0	1.0	collinear
gene:TraesCS7A03G0096700	Chr7A	20897753	20902124	+	20899938	Chr7A	17836753	17841124	+	17838938	1.0	1.0	collinear
gene:TraesCS7A03G0097000	Chr7A	20902340	20903533	-	20902936	Chr7A	17841340	17842533	-	17841936	1.0	1.0	collinear
gene:TraesCS7A03G0097100	Chr7A	20907170	20908551	+	20907860	Chr7A	17846173	17847554	+	17846863	1.0	1.0	collinear
gene:TraesCS7A03G0097300	Chr7A	20912698	20915655	-	20914176	Chr7A	17851701	17854658	-	17853179	1.0	1.0	collinear
gene:TraesCS7A03G0097600	Chr7A	20967580	20970082	+	20968831	Chr7A	17906625	17909127	+	17907876	1.0	1.0	collinear
gene:TraesCS7A03G0098300	Chr7A	20989688	20991985	-	20990836	Chr7A	17928733	17931030	-	17929881	1.0	1.0	collinear
gene:TraesCS7A03G0098400	Chr7A	21012294	21013016	+	21012655	Chr7A	17951418	17952143	+	17951780	1.0	0.994	collinear
gene:TraesCS7A03G0098700	Chr7A	21064412	21065149	-	21064780	Chr7A	17999862	18000599	-	18000230	1.0	1.0	collinear
gene:TraesCS7A03G0099100	Chr7A	21112733	21116518	-	21114625	Chr7A	18048184	18051969	-	18050076	1.0	1.0	collinear
gene:TraesCS7A03G0099200	Chr7A	21121569	21131721	-	21126645	Chr7A	18057020	18067172	-	18062096	1.0	1.0	collinear
gene:TraesCS7A03G0100100	Chr7A	21240050	21243426	+	21241738	Chr7A	18175668	18179045	+	18177356	1.0	0.999	collinear
gene:TraesCS7A03G0100500	Chr7A	21382603	21393267	+	21387935	Chr7A	18316107	18326761	+	18321434	1.0	0.999	collinear
gene:TraesCS7A03G0100600	Chr7A	21404128	21406704	+	21405416	Chr7A	18337010	18339586	+	18338298	1.0	1.0	collinear
gene:TraesCS7A03G0100700	Chr7A	21428795	21432138	+	21430466	Chr7A	18361724	18365067	+	18363395	1.0	1.0	collinear
gene:TraesCS7A03G0100800	Chr7A	21436129	21440599	+	21438364	Chr7A	18369058	18373528	+	18371293	1.0	1.0	collinear
gene:TraesCS7A03G0100900	Chr7A	21449423	21452840	+	21451131	Chr7A	18382352	18385769	+	18384060	1.0	0.998	collinear
gene:TraesCS7A03G0101000	Chr7A	21456371	21458924	-	21457647	Chr7A	18389300	18391853	-	18390576	1.0	1.0	collinear
gene:TraesCS7A03G0101100	Chr7A	21500633	21504024	+	21502328	Chr7A	18433601	18436992	+	18435296	1.0	1.0	collinear
gene:TraesCS7A03G0101200	Chr7A	21532184	21535471	+	21533827	Chr7A	18466868	18470155	+	18468511	1.0	1.0	collinear
gene:TraesCS7A03G0101300	Chr7A	21541671	21547510	+	21544590	Chr7A	18476355	18482194	+	18479274	1.0	1.0	collinear
gene:TraesCS7A03G0101600	Chr7A	21559217	21560203	+	21559710	Chr7A	18493720	18494706	+	18494213	1.0	0.998	collinear
gene:TraesCS7A03G0101900	Chr7A	21594250	21597000	+	21595625	Chr7A	18529046	18531796	+	18530421	1.0	1.0	collinear
gene:TraesCS7A03G0102000	Chr7A	21601770	21608132	+	21604951	Chr7A	18536563	18543001	+	18539782	0.945	0.911	collinear
