gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity	segment
gene:TraesCS1D03G0008200	Chr1D	2648853	2656401	+	2652627	Chr1D	329314	336862	-	333088	1.0	0.999	collinear
gene:TraesCS1D03G0008400	Chr1D	2658914	2664872	-	2661893	Chr1D	320843	326801	+	323822	1.0	1.0	collinear
gene:TraesCS1D03G0008500	Chr1D	2679004	2685472	+	2682238	Chr1D	300982	307449	-	304215	1.0	1.0	collinear
gene:TraesCS1D03G0008600	Chr1D	2718545	2721537	+	2720041	Chr1D	265078	268068	-	266573	0.998	0.998	collinear
gene:TraesCS1D03G0008800	Chr1D	2722891	2723820	-	2723355	Chr1D	262804	263724	+	263264	0.985	0.985	collinear
gene:TraesCS1D03G0009100	Chr1D	2796340	2799441	-	2797890	Chr1D	214727	217828	+	216277	1.0	1.0	collinear
gene:TraesCS1D03G0009200	Chr1D	2803813	2805476	+	2804644	Chr1D	207585	209248	-	208416	1.0	1.0	collinear
gene:TraesCS1D03G0009300	Chr1D	2808366	2809991	-	2809178	Chr1D	203142	204695	+	203918	0.956	0.955	collinear
gene:TraesCS1D03G0009400	Chr1D	2818068	2821589	-	2819828	Chr1D	193519	197040	+	195279	1.0	0.99	collinear
gene:TraesCS1D03G0009500	Chr1D	2850565	2852033	-	2851299	Chr1D	102385	103853	+	103119	1.0	0.997	collinear
gene:TraesCS1D03G0009900	Chr1D	2927907	2928881	+	2928394	Chr1D	48565	49548	-	49056	1.0	0.987	collinear
gene:TraesCS1D03G0010000	Chr1D	2945825	2946808	+	2946316	Chr1D	30898	31882	-	31390	1.0	0.965	collinear
gene:TraesCS1D03G0010400	Chr1D	3008174	3009061	+	3008617	Chr1D	2262486	2263382	+	2262934	1.0	0.988	collinear
gene:TraesCS1D03G0010500	Chr1D	3017359	3018255	+	3017807	Chr1D	2271440	2272336	+	2271888	1.0	0.995	collinear
gene:TraesCS1D03G0010600	Chr1D	3035516	3036070	+	3035793	Chr1D	2285737	2286291	+	2286014	1.0	0.998	collinear
gene:TraesCS1D03G0010900	Chr1D	3049234	3052252	+	3050743	Chr1D	2299840	2303077	+	2301458	1.0	0.992	collinear
gene:TraesCS1D03G0011000	Chr1D	3051473	3051794	-	3051633	Chr1D	2302296	2302617	-	2302456	1.0	0.995	collinear
gene:TraesCS1D03G0011200	Chr1D	3058505	3059110	+	3058807	Chr1D	2309098	2309703	+	2309400	1.0	0.998	collinear
gene:TraesCS1D03G0011900	Chr1D	3146520	3146738	+	3146629	Chr1D	2490062	2490280	+	2490171	1.0	0.995	collinear
gene:TraesCS1D03G0012000	Chr1D	3156660	3157255	+	3156957	Chr1D	2517947	2518559	+	2518253	0.996	0.944	collinear
gene:TraesCS1D03G0012300	Chr1D	3168296	3169363	-	3168829	Chr1D	2528203	2529339	-	2528771	1.0	0.928	collinear
gene:TraesCS1D03G0012400	Chr1D	3168296	3169363	-	3168829	Chr1D	2528203	2529339	-	2528771	1.0	0.924	collinear
gene:TraesCS1D03G0013000	Chr1D	3377746	3382876	+	3380311	Chr1D	2609940	2615070	+	2612505	1.0	0.993	collinear
gene:TraesCS1D03G0013100	Chr1D	3429890	3431151	+	3430520	Chr1D	2652986	2654267	+	2653626	1.0	0.977	collinear
gene:TraesCS1D03G0013800	Chr1D	3627105	3631812	-	3629458	Chr1D	2845899	2850606	-	2848252	1.0	1.0	collinear
gene:TraesCS1D03G0014100	Chr1D	3654017	3654448	+	3654232	Chr1D	2872636	2873067	+	2872851	1.0	1.0	collinear
gene:TraesCS1D03G0014200	Chr1D	3667788	3668400	+	3668094	Chr1D	2886203	2886815	+	2886509	1.0	1.0	collinear
gene:TraesCS1D03G0014300	Chr1D	3673182	3675464	-	3674323	Chr1D	2891343	2893625	-	2892484	1.0	1.0	collinear
gene:TraesCS1D03G0014700	Chr1D	3726798	3728037	+	3727417	Chr1D	2930785	2932024	+	2931404	1.0	1.0	collinear
gene:TraesCS1D03G0014900	Chr1D	3787854	3789079	-	3788466	Chr1D	2990341	2991566	-	2990953	1.0	1.0	collinear
gene:TraesCS1D03G0015100	Chr1D	3821069	3822598	+	3821833	Chr1D	3022828	3024357	+	3023592	1.0	1.0	collinear
gene:TraesCS1D03G0015200	Chr1D	3916114	3917013	-	3916563	Chr1D	3117585	3118484	-	3118034	1.0	1.0	collinear
gene:TraesCS1D03G0015300	Chr1D	3943302	3944607	-	3943954	Chr1D	3144250	3145555	-	3144902	1.0	1.0	collinear
gene:TraesCS1D03G0015500	Chr1D	4008439	4008696	+	4008567	Chr1D	3208753	3209010	+	3208881	1.0	1.0	collinear
gene:TraesCS1D03G0015600	Chr1D	4031888	4032790	-	4032339	Chr1D	3232263	3233165	-	3232714	1.0	1.0	collinear
gene:TraesCS1D03G0015900	Chr1D	4161332	4165555	+	4163443	Chr1D	3353755	3357978	+	3355866	1.0	1.0	collinear
gene:TraesCS1D03G0016000	Chr1D	4168175	4172160	+	4170167	Chr1D	3360597	3364582	+	3362589	1.0	0.999	collinear
gene:TraesCS1D03G0016100	Chr1D	4172892	4176565	+	4174728	Chr1D	3365314	3368986	+	3367150	1.0	1.0	collinear
gene:TraesCS1D03G0016200	Chr1D	4177197	4182517	-	4179857	Chr1D	3369618	3374938	-	3372278	1.0	0.99	collinear
gene:TraesCS1D03G0016600	Chr1D	4286412	4287695	-	4287053	Chr1D	3479071	3480354	-	3479712	1.0	1.0	collinear
gene:TraesCS1D03G0016700	Chr1D	4386351	4395126	-	4390738	Chr1D	3574783	3583571	-	3579177	1.0	1.0	collinear
gene:TraesCS1D03G0016800	Chr1D	4395798	4401534	+	4398666	Chr1D	3584243	3589975	+	3587109	1.0	1.0	collinear
gene:TraesCS1D03G0017100	Chr1D	4441316	4442197	-	4441756	Chr1D	3629777	3630658	-	3630217	1.0	1.0	collinear
gene:TraesCS1D03G0017400	Chr1D	4485187	4486277	-	4485732	Chr1D	3673781	3674871	-	3674326	1.0	1.0	collinear
gene:TraesCS1D03G0017500	Chr1D	4511639	4512641	-	4512140	Chr1D	3700168	3701170	-	3700669	1.0	0.998	collinear
gene:TraesCS1D03G0017600	Chr1D	4546440	4547558	+	4546999	Chr1D	3735034	3736149	+	3735591	0.997	0.997	collinear
gene:TraesCS1D03G0018300	Chr1D	4940040	4941015	-	4940527	Chr1D	4081684	4082659	-	4082171	1.0	1.0	collinear
gene:TraesCS1D03G0018400	Chr1D	4950479	4952240	+	4951359	Chr1D	4093332	4095093	+	4094212	1.0	1.0	collinear
gene:TraesCS1D03G0018500	Chr1D	5055567	5056764	-	5056165	Chr1D	4171950	4173147	-	4172548	1.0	1.0	collinear
gene:TraesCS1D03G0018700	Chr1D	5085791	5087899	+	5086845	Chr1D	4201477	4203585	+	4202531	1.0	1.0	collinear
gene:TraesCS1D03G0018900	Chr1D	5217817	5223338	+	5220577	Chr1D	4333793	4339376	+	4336584	1.0	1.0	collinear
gene:TraesCS1D03G0019300	Chr1D	5269306	5276316	+	5272811	Chr1D	4384998	4392008	+	4388503	1.0	0.998	collinear
gene:TraesCS1D03G0019400	Chr1D	5314169	5316891	-	5315530	Chr1D	4432451	4435173	-	4433812	1.0	1.0	collinear
gene:TraesCS1D03G0019700	Chr1D	5321435	5327699	-	5324567	Chr1D	4439717	4445981	-	4442849	1.0	1.0	collinear
gene:TraesCS1D03G0020000	Chr1D	5416602	5418218	-	5417410	Chr1D	4535790	4537406	-	4536598	1.0	1.0	collinear
gene:TraesCS1D03G0020600	Chr1D	5575968	5580858	-	5578413	Chr1D	4694994	4700047	-	4697520	1.0	0.966	collinear
gene:TraesCS1D03G0020700	Chr1D	5584625	5585680	+	5585152	Chr1D	4703814	4704869	+	4704341	1.0	1.0	collinear
gene:TraesCS1D03G0020900	Chr1D	5619330	5620109	-	5619719	Chr1D	4738127	4738906	-	4738516	1.0	1.0	collinear
gene:TraesCS1D03G0021000	Chr1D	5687938	5689538	+	5688738	Chr1D	4806739	4808339	+	4807539	1.0	1.0	collinear
gene:TraesCS1D03G0021100	Chr1D	5695036	5696676	+	5695856	Chr1D	4813837	4815477	+	4814657	1.0	1.0	collinear
gene:TraesCS1D03G0021200	Chr1D	5734745	5736216	+	5735480	Chr1D	4853600	4855071	+	4854335	1.0	1.0	collinear
gene:TraesCS1D03G0021300	Chr1D	5787123	5792364	-	5789743	Chr1D	4906670	4911984	-	4909327	1.0	1.0	collinear
gene:TraesCS1D03G0021400	Chr1D	5800416	5801330	+	5800873	Chr1D	4920036	4920950	+	4920493	1.0	1.0	collinear
gene:TraesCS1D03G0021500	Chr1D	5850271	5855556	-	5852913	Chr1D	4967623	4972969	-	4970296	1.0	1.0	collinear
gene:TraesCS1D03G0021700	Chr1D	5866018	5869520	+	5867769	Chr1D	4983431	4986933	+	4985182	1.0	1.0	collinear
gene:TraesCS1D03G0021800	Chr1D	5870381	5874515	-	5872448	Chr1D	4987794	4991928	-	4989861	1.0	1.0	collinear
gene:TraesCS1D03G0021900	Chr1D	5887607	5888518	+	5888062	Chr1D	5005992	5006903	+	5006447	1.0	1.0	collinear
gene:TraesCS1D03G0022000	Chr1D	5889906	5894463	+	5892184	Chr1D	5008291	5012848	+	5010569	1.0	1.0	collinear
gene:TraesCS1D03G0022100	Chr1D	5895435	5897468	+	5896451	Chr1D	5013820	5015853	+	5014836	1.0	1.0	collinear
gene:TraesCS1D03G0022200	Chr1D	5899194	5901390	+	5900292	Chr1D	5017567	5019763	+	5018665	1.0	1.0	collinear
gene:TraesCS1D03G0022700	Chr1D	5955107	5961830	+	5958468	Chr1D	5073510	5080233	+	5076871	1.0	1.0	collinear
gene:TraesCS1D03G0022800	Chr1D	5962133	5963519	+	5962826	Chr1D	5080536	5081922	+	5081229	1.0	1.0	collinear
gene:TraesCS1D03G0022900	Chr1D	5965029	5967804	-	5966416	Chr1D	5083486	5086261	-	5084873	1.0	1.0	collinear
gene:TraesCS1D03G0023500	Chr1D	6574304	6577432	+	6575868	Chr1D	5693244	5696372	+	5694808	1.0	1.0	collinear
gene:TraesCS1D03G0023700	Chr1D	6607032	6641306	+	6624169	Chr1D	5726072	5760459	+	5743265	1.0	1.0	collinear
gene:TraesCS1D03G0023900	Chr1D	6664438	6678885	+	6671661	Chr1D	5783590	5798083	+	5790836	0.999	0.999	collinear
gene:TraesCS1D03G0024100	Chr1D	6702026	6705310	-	6703668	Chr1D	5821927	5824886	-	5823406	0.975	0.971	collinear
gene:TraesCS1D03G0024300	Chr1D	6717424	6717978	-	6717701	Chr1D	5836875	5837429	-	5837152	1.0	1.0	collinear
gene:TraesCS1D03G0024400	Chr1D	6734472	6735112	-	6734792	Chr1D	5853971	5854611	-	5854291	1.0	1.0	collinear
gene:TraesCS1D03G0024500	Chr1D	6762398	6765377	-	6763887	Chr1D	5881890	5884869	-	5883379	1.0	1.0	collinear
gene:TraesCS1D03G0024600	Chr1D	6768889	6782560	-	6775724	Chr1D	5888381	5902052	-	5895216	1.0	0.999	collinear
gene:TraesCS1D03G0024700	Chr1D	6788386	6789994	-	6789190	Chr1D	5907844	5909452	-	5908648	1.0	1.0	collinear
gene:TraesCS1D03G0024800	Chr1D	6803517	6804251	-	6803884	Chr1D	5922917	5923651	-	5923284	1.0	1.0	collinear
gene:TraesCS1D03G0025100	Chr1D	6836115	6836863	-	6836489	Chr1D	5954989	5955737	-	5955363	1.0	0.998	collinear
gene:TraesCS1D03G0025200	Chr1D	6847588	6847915	-	6847751	Chr1D	5966530	5966857	-	5966693	1.0	1.0	collinear
gene:TraesCS1D03G0025400	Chr1D	6896537	6898345	-	6897441	Chr1D	6011889	6013697	-	6012793	1.0	1.0	collinear
gene:TraesCS1D03G0025500	Chr1D	6910143	6911975	+	6911059	Chr1D	6025501	6027333	+	6026417	1.0	1.0	collinear
gene:TraesCS1D03G0026000	Chr1D	6974090	6976661	-	6975375	Chr1D	6090224	6092795	-	6091509	1.0	1.0	collinear
gene:TraesCS1D03G0026200	Chr1D	6981796	6982558	-	6982177	Chr1D	6097969	6098731	-	6098350	1.0	1.0	collinear
gene:TraesCS1D03G0026400	Chr1D	7025015	7028044	-	7026529	Chr1D	6140807	6143836	-	6142321	1.0	1.0	collinear
gene:TraesCS1D03G0026800	Chr1D	7142988	7145861	-	7144424	Chr1D	6258324	6261197	-	6259760	1.0	0.999	collinear
gene:TraesCS1D03G0026900	Chr1D	7150081	7152861	-	7151471	Chr1D	6265417	6268197	-	6266807	1.0	1.0	collinear
gene:TraesCS1D03G0027100	Chr1D	7162457	7164005	-	7163231	Chr1D	6277810	6279358	-	6278584	1.0	1.0	collinear
gene:TraesCS1D03G0027500	Chr1D	7198014	7203075	-	7200544	Chr1D	6313166	6318227	-	6315696	1.0	1.0	collinear
gene:TraesCS1D03G0027600	Chr1D	7205594	7209460	+	7207527	Chr1D	6320746	6324612	+	6322679	1.0	1.0	collinear
gene:TraesCS1D03G0027700	Chr1D	7209703	7211493	-	7210598	Chr1D	6324855	6326645	-	6325750	1.0	1.0	collinear
gene:TraesCS1D03G0027800	Chr1D	7217568	7219054	-	7218311	Chr1D	6332451	6333937	-	6333194	1.0	1.0	collinear
gene:TraesCS1D03G0027900	Chr1D	7220638	7226063	+	7223350	Chr1D	6335522	6340947	+	6338234	1.0	1.0	collinear
gene:TraesCS1D03G0028000	Chr1D	7248635	7250357	+	7249496	Chr1D	6362203	6363925	+	6363064	1.0	1.0	collinear
gene:TraesCS1D03G0028400	Chr1D	7295347	7297250	+	7296298	Chr1D	6408662	6410565	+	6409613	1.0	1.0	collinear
gene:TraesCS1D03G0028500	Chr1D	7329510	7332180	+	7330845	Chr1D	6442352	6445022	+	6443687	1.0	0.999	collinear
gene:TraesCS1D03G0028600	Chr1D	7344236	7345795	+	7345015	Chr1D	6458187	6459746	+	6458966	1.0	1.0	collinear
gene:TraesCS1D03G0028700	Chr1D	7346429	7346764	+	7346596	Chr1D	6460380	6460715	+	6460547	1.0	1.0	collinear
gene:TraesCS1D03G0029000	Chr1D	7444347	7445118	-	7444732	Chr1D	6558942	6559713	-	6559327	1.0	1.0	collinear
gene:TraesCS1D03G0029100	Chr1D	7448772	7453083	+	7450927	Chr1D	6563367	6567621	+	6565494	1.0	1.0	collinear
gene:TraesCS1D03G0029300	Chr1D	7458483	7460471	+	7459477	Chr1D	6573021	6575009	+	6574015	1.0	1.0	collinear
gene:TraesCS1D03G0029400	Chr1D	7461845	7465604	-	7463724	Chr1D	6576383	6580142	-	6578262	1.0	1.0	collinear
gene:TraesCS1D03G0029500	Chr1D	7469380	7470382	-	7469881	Chr1D	6583944	6584946	-	6584445	1.0	1.0	collinear
gene:TraesCS1D03G0029700	Chr1D	7485862	7490452	-	7488157	Chr1D	6600426	6605016	-	6602721	1.0	1.0	collinear
gene:TraesCS1D03G0029900	Chr1D	7495928	7498713	-	7497320	Chr1D	6610492	6613277	-	6611884	1.0	1.0	collinear
gene:TraesCS1D03G0030000	Chr1D	7504293	7508717	+	7506505	Chr1D	6618904	6623318	+	6621111	1.0	1.0	collinear
gene:TraesCS1D03G0030400	Chr1D	7557933	7558861	-	7558397	Chr1D	6672339	6673267	-	6672803	1.0	1.0	collinear
gene:TraesCS1D03G0030700	Chr1D	7584288	7585388	-	7584838	Chr1D	6698773	6699873	-	6699323	1.0	1.0	collinear
gene:TraesCS1D03G0030800	Chr1D	7609089	7610266	+	7609677	Chr1D	6723714	6724891	+	6724302	1.0	1.0	collinear
gene:TraesCS1D03G0030900	Chr1D	7632197	7635495	-	7633846	Chr1D	6746876	6750157	-	6748516	0.991	0.991	collinear
gene:TraesCS1D03G0031000	Chr1D	7636833	7639437	+	7638135	Chr1D	6751520	6754124	+	6752822	1.0	1.0	collinear
gene:TraesCS1D03G0031100	Chr1D	7640389	7642599	-	7641494	Chr1D	6755076	6757286	-	6756181	1.0	0.999	collinear
gene:TraesCS1D03G0031300	Chr1D	7703824	7706918	-	7705371	Chr1D	6818179	6821273	-	6819726	1.0	1.0	collinear
gene:TraesCS1D03G0031400	Chr1D	7742263	7744697	+	7743480	Chr1D	6856836	6859270	+	6858053	1.0	1.0	collinear
gene:TraesCS1D03G0031500	Chr1D	7766021	7767467	-	7766744	Chr1D	6880642	6882088	-	6881365	1.0	1.0	collinear
gene:TraesCS1D03G0031800	Chr1D	7772412	7776370	-	7774391	Chr1D	6887033	6890991	-	6889012	1.0	0.999	collinear
gene:TraesCS1D03G0031700	Chr1D	7771995	7779704	+	7775849	Chr1D	6886616	6894325	+	6890470	1.0	0.999	collinear
gene:TraesCS1D03G0031900	Chr1D	7797379	7799716	+	7798547	Chr1D	6911999	6914336	+	6913167	1.0	0.999	collinear
gene:TraesCS1D03G0032000	Chr1D	7806662	7810184	-	7808423	Chr1D	6921324	6924846	-	6923085	1.0	1.0	collinear
gene:TraesCS1D03G0032300	Chr1D	7843644	7847436	-	7845540	Chr1D	6958483	6962275	-	6960379	1.0	1.0	collinear
gene:TraesCS1D03G0032400	Chr1D	7854309	7869098	+	7861703	Chr1D	6969148	6983807	+	6976477	1.0	1.0	collinear
gene:TraesCS1D03G0032500	Chr1D	7890500	7891777	-	7891138	Chr1D	7005287	7006564	-	7005925	1.0	1.0	collinear
gene:TraesCS1D03G0032700	Chr1D	7896242	7902109	-	7899175	Chr1D	7011029	7016896	-	7013962	1.0	1.0	collinear
gene:TraesCS1D03G0032900	Chr1D	7925981	7929834	+	7927907	Chr1D	7040109	7043963	+	7042036	1.0	1.0	collinear
gene:TraesCS1D03G0033000	Chr1D	7933872	7935232	+	7934552	Chr1D	7048001	7049361	+	7048681	1.0	1.0	collinear
gene:TraesCS1D03G0033100	Chr1D	8006183	8010570	-	8008376	Chr1D	7120501	7124888	-	7122694	1.0	0.999	collinear
gene:TraesCS1D03G0033200	Chr1D	8015283	8031795	+	8023539	Chr1D	7129601	7146112	+	7137856	1.0	1.0	collinear
gene:TraesCS1D03G0033800	Chr1D	8093813	8098708	+	8096260	Chr1D	7208170	7213065	+	7210617	1.0	0.999	collinear
gene:TraesCS1D03G0033900	Chr1D	8101658	8103140	+	8102399	Chr1D	7216088	7217570	+	7216829	1.0	0.998	collinear
gene:TraesCS1D03G0034100	Chr1D	8116295	8117076	+	8116685	Chr1D	7230725	7231506	+	7231115	1.0	1.0	collinear
gene:TraesCS1D03G0034200	Chr1D	8137290	8139047	+	8138168	Chr1D	7251893	7253650	+	7252771	1.0	1.0	collinear
gene:TraesCS1D03G0034400	Chr1D	8166280	8177789	+	8172034	Chr1D	7280883	7291684	+	7286283	1.0	1.0	collinear
gene:TraesCS1D03G0035000	Chr1D	8189624	8191287	+	8190455	Chr1D	7303608	7305271	+	7304439	1.0	1.0	collinear
gene:TraesCS1D03G0035100	Chr1D	8241841	8244372	+	8243106	Chr1D	7355834	7358365	+	7357099	1.0	1.0	collinear
gene:TraesCS1D03G0035200	Chr1D	8254180	8255126	+	8254653	Chr1D	7368108	7369055	+	7368581	1.0	0.984	collinear
gene:TraesCS1D03G0035900	Chr1D	8332217	8336281	-	8334249	Chr1D	8300861	8304926	-	8302893	0.996	0.987	collinear
gene:TraesCS1D03G0036000	Chr1D	8337814	8340700	-	8339257	Chr1D	8306515	8309423	-	8307969	1.0	0.982	collinear
gene:TraesCS1D03G0036100	Chr1D	8363677	8369101	-	8366389	Chr1D	8340291	8345713	-	8343002	0.998	0.989	collinear
gene:TraesCS1D03G0036400	Chr1D	8513539	8514237	-	8513888	Chr1D	8534227	8534925	-	8534576	1.0	0.996	collinear
gene:TraesCS1D03G0036500	Chr1D	8591248	8594687	-	8592967	Chr1D	8754425	8757907	-	8756166	1.0	0.983	collinear
gene:TraesCS1D03G0036700	Chr1D	8633821	8637432	-	8635626	Chr1D	8787973	8791589	-	8789781	0.999	0.99	collinear
gene:TraesCS1D03G0036800	Chr1D	8667203	8668447	+	8667825	Chr1D	8827707	8828951	+	8828329	1.0	0.992	collinear
gene:TraesCS1D03G0036900	Chr1D	8676817	8678607	+	8677712	Chr1D	8837408	8839198	+	8838303	1.0	0.994	collinear
gene:TraesCS1D03G0037000	Chr1D	8686742	8689043	-	8687892	Chr1D	8843540	8845837	-	8844688	0.999	0.99	collinear
gene:TraesCS1D03G0037300	Chr1D	8727511	8729922	+	8728716	Chr1D	8869705	8872138	+	8870921	0.999	0.976	collinear
gene:TraesCS1D03G0037400	Chr1D	8799437	8803408	+	8801422	Chr1D	8939813	8943772	+	8941792	1.0	0.986	collinear
gene:TraesCS1D03G0037900	Chr1D	8922917	8923896	+	8923406	Chr1D	8989596	8990575	+	8990085	1.0	0.993	collinear
gene:TraesCS1D03G0038300	Chr1D	9016302	9021501	-	9018901	Chr1D	9064369	9069568	-	9066968	1.0	1.0	collinear
gene:TraesCS1D03G0038400	Chr1D	9022044	9027361	+	9024702	Chr1D	9070111	9075428	+	9072769	1.0	1.0	collinear
gene:TraesCS1D03G0038500	Chr1D	9029515	9030704	-	9030109	Chr1D	9077582	9078771	-	9078176	1.0	1.0	collinear
gene:TraesCS1D03G0038600	Chr1D	9033681	9040126	-	9036903	Chr1D	9081748	9088192	-	9084970	1.0	1.0	collinear
gene:TraesCS1D03G0038800	Chr1D	9121342	9124455	+	9122898	Chr1D	9169368	9172481	+	9170924	1.0	1.0	collinear
gene:TraesCS1D03G0038900	Chr1D	9124737	9127417	-	9126077	Chr1D	9172763	9175444	-	9174103	1.0	0.999	collinear
gene:TraesCS1D03G0039000	Chr1D	9129416	9137638	+	9133527	Chr1D	9177443	9185666	+	9181554	1.0	0.999	collinear
gene:TraesCS1D03G0039100	Chr1D	9154545	9157552	+	9156048	Chr1D	9202668	9205675	+	9204171	1.0	1.0	collinear
gene:TraesCS1D03G0039200	Chr1D	9206067	9207887	+	9206977	Chr1D	9254340	9256160	+	9255250	1.0	1.0	collinear
gene:TraesCS1D03G0039300	Chr1D	9227821	9228352	+	9228086	Chr1D	9276048	9276579	+	9276313	1.0	1.0	collinear
gene:TraesCS1D03G0039400	Chr1D	9245157	9246124	+	9245640	Chr1D	9293456	9294423	+	9293939	1.0	1.0	collinear
gene:TraesCS1D03G0039500	Chr1D	9247527	9249158	-	9248342	Chr1D	9295825	9297456	-	9296640	1.0	1.0	collinear
gene:TraesCS1D03G0039600	Chr1D	9262555	9264156	+	9263355	Chr1D	9310462	9312063	+	9311262	1.0	1.0	collinear
gene:TraesCS1D03G0039700	Chr1D	9327845	9334250	-	9331047	Chr1D	9375877	9382282	-	9379079	1.0	1.0	collinear
gene:TraesCS1D03G0040100	Chr1D	9396284	9405243	-	9400763	Chr1D	9444511	9453510	-	9449010	1.0	1.0	collinear
gene:TraesCS1D03G0040200	Chr1D	9435351	9444224	-	9439787	Chr1D	9483807	9492680	-	9488243	1.0	1.0	collinear
gene:TraesCS1D03G0040300	Chr1D	9461479	9465994	+	9463736	Chr1D	9509948	9514463	+	9512205	1.0	1.0	collinear
gene:TraesCS1D03G0040400	Chr1D	9493072	9498717	-	9495894	Chr1D	9541542	9547187	-	9544364	1.0	0.999	collinear
gene:TraesCS1D03G0040500	Chr1D	9623480	9623999	-	9623739	Chr1D	9671915	9672434	-	9672174	1.0	1.0	collinear
gene:TraesCS1D03G0040800	Chr1D	9677228	9681756	+	9679492	Chr1D	9725822	9730332	+	9728077	1.0	1.0	collinear
gene:TraesCS1D03G0041100	Chr1D	9688210	9693529	+	9690869	Chr1D	9736808	9742128	+	9739468	1.0	1.0	collinear
gene:TraesCS1D03G0041300	Chr1D	9722460	9732333	-	9727396	Chr1D	9770632	9780505	-	9775568	1.0	1.0	collinear
gene:TraesCS1D03G0041600	Chr1D	9742405	9753140	-	9747772	Chr1D	9790563	9801298	-	9795930	1.0	1.0	collinear
gene:TraesCS1D03G0041800	Chr1D	9768946	9769323	-	9769134	Chr1D	9815626	9816003	-	9815814	1.0	1.0	collinear
gene:TraesCS1D03G0042100	Chr1D	9802988	9804033	-	9803510	Chr1D	9849875	9850920	-	9850397	1.0	1.0	collinear
gene:TraesCS1D03G0042200	Chr1D	9823512	9823727	-	9823619	Chr1D	9870282	9870497	-	9870389	1.0	1.0	collinear
gene:TraesCS1D03G0042300	Chr1D	9829325	9829540	+	9829432	Chr1D	9876095	9876310	+	9876202	1.0	1.0	collinear
gene:TraesCS1D03G0042500	Chr1D	9843831	9846538	+	9845184	Chr1D	9890689	9893396	+	9892042	1.0	1.0	collinear
gene:TraesCS1D03G0042700	Chr1D	9884257	9887556	-	9885906	Chr1D	9931275	9934574	-	9932924	1.0	1.0	collinear
gene:TraesCS1D03G0042800	Chr1D	9977550	9995153	+	9986351	Chr1D	10024783	10042576	+	10033679	1.0	1.0	collinear
gene:TraesCS1D03G0043200	Chr1D	10126307	10126930	-	10126618	Chr1D	10172997	10173620	-	10173308	1.0	1.0	collinear
gene:TraesCS1D03G0043300	Chr1D	10135325	10137987	-	10136656	Chr1D	10182015	10184820	-	10183417	1.0	0.932	collinear
