gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Norin61_tgt_chr	Norin61_tgt_start	Norin61_tgt_end	Norin61_tgt_strand	Norin61_tgt_midpoint	Norin61_coverage	Norin61_identity	segment
gene:TraesCS5B03G0700400	Chr5B	457513049	457514496	-	457513772	Chr5B	450045820	450047267	+	450046543	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0700500	Chr5B	457657546	457659290	+	457658418	Chr5B	449900920	449902664	-	449901792	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0700700	Chr5B	457673765	457678005	-	457675885	Chr5B	449882610	449886850	+	449884730	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0700800	Chr5B	457682187	457682826	+	457682506	Chr5B	449877789	449878428	-	449878108	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0701100	Chr5B	457707452	457715411	-	457711431	Chr5B	449845199	449853158	+	449849178	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0701600	Chr5B	457913307	457915926	-	457914616	Chr5B	449644796	449647415	+	449646105	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0701700	Chr5B	457918864	457921778	-	457920321	Chr5B	449638944	449641858	+	449640401	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0701900	Chr5B	457924068	457926791	-	457925429	Chr5B	449633931	449636654	+	449635292	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0702100	Chr5B	458160353	458162896	-	458161624	Chr5B	449396962	449399505	+	449398233	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0702200	Chr5B	458177344	458181527	-	458179435	Chr5B	449378294	449382514	+	449380404	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0702300	Chr5B	458183306	458187408	-	458185357	Chr5B	449372416	449376515	+	449374465	0.994	0.941	rearrangement:Chr5B_block2
gene:TraesCS5B03G0702400	Chr5B	458282888	458283350	-	458283119	Chr5B	449276450	449276912	+	449276681	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0702500	Chr5B	458286471	458287755	-	458287113	Chr5B	449272044	449273328	+	449272686	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0702900	Chr5B	458305542	458309110	-	458307326	Chr5B	449250817	449254385	+	449252601	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0703200	Chr5B	458559096	458563293	+	458561194	Chr5B	449020906	449025103	-	449023004	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0703600	Chr5B	458680831	458681085	+	458680958	Chr5B	448902991	448903245	-	448903118	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0703900	Chr5B	458682727	458683941	+	458683334	Chr5B	448900135	448901349	-	448900742	1.0	0.999	rearrangement:Chr5B_block2
gene:TraesCS5B03G0704000	Chr5B	458685284	458685652	+	458685468	Chr5B	448898424	448898792	-	448898608	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0704300	Chr5B	458786500	458793021	+	458789760	Chr5B	448793397	448799918	-	448796657	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0704400	Chr5B	458793707	458794611	-	458794159	Chr5B	448791807	448792711	+	448792259	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0704500	Chr5B	458800301	458803113	+	458801707	Chr5B	448783547	448786359	-	448784953	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0704800	Chr5B	458814269	458815272	+	458814770	Chr5B	448771261	448772264	-	448771762	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0704900	Chr5B	458817025	458817510	-	458817267	Chr5B	448769023	448769508	+	448769265	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0705400	Chr5B	458878052	458878950	+	458878501	Chr5B	448707405	448708303	-	448707854	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0705500	Chr5B	458882264	458883172	+	458882718	Chr5B	448703182	448704090	-	448703636	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0705600	Chr5B	458890500	458892253	-	458891376	Chr5B	448693894	448695647	+	448694770	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0705700	Chr5B	458935677	458937398	+	458936537	Chr5B	448648734	448650455	-	448649594	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0705800	Chr5B	459027005	459028672	-	459027838	Chr5B	448557724	448559391	+	448558557	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0705900	Chr5B	459031236	459035650	+	459033443	Chr5B	448550746	448555160	-	448552953	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0707000	Chr5B	459513334	459515855	+	459514594	Chr5B	448067704	448070225	-	448068964	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0707500	Chr5B	459689500	459693282	-	459691391	Chr5B	447890841	447894623	+	447892732	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0707800	Chr5B	460029140	460034908	+	460032024	Chr5B	447548411	447554179	-	447551295	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0708000	Chr5B	460170598	460175220	+	460172909	Chr5B	447414820	447419442	-	447417131	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0708100	Chr5B	460175404	460177295	-	460176349	Chr5B	447412745	447414636	+	447413690	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0708200	Chr5B	460177536	460178474	-	460178005	Chr5B	447411566	447412504	+	447412035	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0708300	Chr5B	460178672	460181305	-	460179988	Chr5B	447408735	447411368	+	447410051	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0708400	Chr5B	460181848	460185364	-	460183606	Chr5B	447404676	447408192	+	447406434	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0708600	Chr5B	460389725	460390432	-	460390078	Chr5B	447199619	447200326	+	447199972	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0708800	Chr5B	460393220	460397603	-	460395411	Chr5B	447192448	447196831	+	447194639	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0708900	Chr5B	460439318	460441043	-	460440180	Chr5B	447149046	447150771	+	447149908	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0709000	Chr5B	460443113	460448176	+	460445644	Chr5B	447141913	447146976	-	447144444	1.0	1.0	rearrangement:Chr5B_block2
gene:TraesCS5B03G0000300	Chr5B	16033	21153	+	18593	Chr5B	6695163	6700275	-	6697719	1.0	1.0	collinear
gene:TraesCS5B03G0000800	Chr5B	85900	87414	-	86657	Chr5B	6629929	6631443	+	6630686	1.0	0.996	collinear
gene:TraesCS5B03G0000900	Chr5B	208601	214218	+	211409	Chr5B	6503072	6508689	-	6505880	1.0	0.999	collinear
gene:TraesCS5B03G0001100	Chr5B	214767	217901	-	216334	Chr5B	6499395	6502523	+	6500959	0.998	0.998	collinear
gene:TraesCS5B03G0001200	Chr5B	227704	231809	+	229756	Chr5B	6485340	6489591	-	6487465	1.0	0.993	collinear
gene:TraesCS5B03G0001300	Chr5B	606261	606584	-	606422	Chr5B	6018626	6018949	+	6018787	1.0	1.0	collinear
gene:TraesCS5B03G0001600	Chr5B	1005121	1009642	+	1007381	Chr5B	7132479	7137028	-	7134753	1.0	1.0	collinear
gene:TraesCS5B03G0001700	Chr5B	1104112	1106464	+	1105288	Chr5B	7035889	7038241	-	7037065	1.0	1.0	collinear
gene:TraesCS5B03G0001800	Chr5B	1110422	1112273	-	1111347	Chr5B	7030078	7031931	+	7031004	1.0	1.0	collinear
gene:TraesCS5B03G0001900	Chr5B	1209448	1212378	+	1210913	Chr5B	6930124	6933054	-	6931589	1.0	1.0	collinear
gene:TraesCS5B03G0002100	Chr5B	1405738	1406672	+	1406205	Chr5B	6718327	6719261	-	6718794	1.0	1.0	collinear
gene:TraesCS5B03G0002200	Chr5B	1420063	1425391	-	1422727	Chr5B	4640960	4646288	+	4643624	1.0	1.0	collinear
gene:TraesCS5B03G0002300	Chr5B	1427312	1431238	+	1429275	Chr5B	4635113	4639039	-	4637076	1.0	1.0	collinear
gene:TraesCS5B03G0002900	Chr5B	2118597	2118959	-	2118778	Chr5B	3832068	3832430	+	3832249	1.0	1.0	collinear
gene:TraesCS5B03G0003000	Chr5B	2119731	2120270	+	2120000	Chr5B	3830757	3831296	-	3831026	1.0	1.0	collinear
gene:TraesCS5B03G0009300	Chr5B	6274906	6278095	-	6276500	Chr5B	8201299	8204488	-	8202893	1.0	1.0	collinear
gene:TraesCS5B03G0009600	Chr5B	6421687	6425565	-	6423626	Chr5B	8350878	8354756	-	8352817	1.0	1.0	collinear
gene:TraesCS5B03G0009700	Chr5B	6450124	6464864	+	6457494	Chr5B	8379319	8394051	+	8386685	1.0	0.991	collinear
gene:TraesCS5B03G0009800	Chr5B	6475062	6478760	-	6476911	Chr5B	8404244	8407942	-	8406093	1.0	1.0	collinear
gene:TraesCS5B03G0009900	Chr5B	6523497	6531811	+	6527654	Chr5B	8452970	8461398	+	8457184	1.0	1.0	collinear
gene:TraesCS5B03G0010200	Chr5B	6557311	6558336	+	6557823	Chr5B	8486999	8488024	+	8487511	1.0	1.0	collinear
gene:TraesCS5B03G0011300	Chr5B	6679420	6682699	+	6681059	Chr5B	8566458	8569737	+	8568097	1.0	0.999	collinear
gene:TraesCS5B03G0011400	Chr5B	6701850	6705413	+	6703631	Chr5B	8588740	8592179	+	8590459	0.998	0.975	collinear
gene:TraesCS5B03G0011500	Chr5B	6706639	6711139	+	6708889	Chr5B	8593148	8597162	+	8595155	0.965	0.945	collinear
gene:TraesCS5B03G0013000	Chr5B	7024791	7026752	+	7025771	Chr5B	9368503	9370470	-	9369486	1.0	0.98	collinear
gene:TraesCS5B03G0012900	Chr5B	7022108	7032100	+	7027104	Chr5B	11054018	11073175	+	11063596	1.0	0.99	collinear
gene:TraesCS5B03G0013400	Chr5B	7077724	7083197	-	7080460	Chr5B	11117385	11122857	-	11120121	1.0	0.995	collinear
gene:TraesCS5B03G0013600	Chr5B	7124941	7128118	-	7126529	Chr5B	11165229	11167590	-	11166409	0.992	0.992	collinear
gene:TraesCS5B03G0014000	Chr5B	7204960	7205447	-	7205203	Chr5B	11218939	11219426	-	11219182	1.0	0.994	collinear
gene:TraesCS5B03G0014100	Chr5B	7240428	7241179	-	7240803	Chr5B	11240861	11241613	-	11241237	0.998	0.987	collinear
gene:TraesCS5B03G0014300	Chr5B	7359600	7360287	-	7359943	Chr5B	11404864	11405551	-	11405207	1.0	0.988	collinear
gene:TraesCS5B03G0014400	Chr5B	7410008	7410495	-	7410251	Chr5B	9597687	9598175	+	9597931	1.0	0.976	collinear
gene:TraesCS5B03G0014500	Chr5B	7437158	7437645	-	7437401	Chr5B	11462469	11462964	-	11462716	1.0	0.989	collinear
gene:TraesCS5B03G0014600	Chr5B	7592627	7597126	-	7594876	Chr5B	11589956	11594456	-	11592206	0.994	0.992	collinear
gene:TraesCS5B03G0014800	Chr5B	7755553	7759308	-	7757430	Chr5B	11716825	11720580	-	11718702	1.0	0.995	collinear
gene:TraesCS5B03G0015100	Chr5B	7985700	7994441	-	7990070	Chr5B	11810504	11819510	-	11815007	1.0	0.995	collinear
gene:TraesCS5B03G0015300	Chr5B	8044868	8056936	-	8050902	Chr5B	11891529	11916036	-	11903782	0.997	0.987	collinear
gene:TraesCS5B03G0015500	Chr5B	8136091	8146344	+	8141217	Chr5B	12038161	12054019	+	12046090	0.993	0.983	collinear
gene:TraesCS5B03G0015900	Chr5B	8231890	8236662	+	8234276	Chr5B	12124702	12129426	+	12127064	0.978	0.976	collinear
gene:TraesCS5B03G0016100	Chr5B	8246419	8248728	-	8247573	Chr5B	12142005	12144703	-	12143354	1.0	0.998	collinear
gene:TraesCS5B03G0016300	Chr5B	8403122	8405146	+	8404134	Chr5B	12274503	12276516	+	12275509	0.989	0.963	collinear
gene:TraesCS5B03G0016400	Chr5B	8412291	8414400	+	8413345	Chr5B	12285108	12287187	+	12286147	0.987	0.975	collinear
gene:TraesCS5B03G0017000	Chr5B	8435064	8439898	-	8437481	Chr5B	12307903	12312738	-	12310320	1.0	0.99	collinear
gene:TraesCS5B03G0017600	Chr5B	8929166	8931564	-	8930365	Chr5B	12827843	12830274	-	12829058	1.0	1.0	collinear
gene:TraesCS5B03G0018000	Chr5B	8959192	8973203	-	8966197	Chr5B	12855735	12869916	-	12862825	0.99	0.971	collinear
gene:TraesCS5B03G0018200	Chr5B	8987169	8989682	-	8988425	Chr5B	12875722	12878522	-	12877122	0.954	0.916	collinear
gene:TraesCS5B03G0018300	Chr5B	8990141	8990908	-	8990524	Chr5B	12878942	12879709	-	12879325	1.0	0.97	collinear
gene:TraesCS5B03G0018500	Chr5B	8999069	8999971	-	8999520	Chr5B	12887610	12888503	-	12888056	0.99	0.981	collinear
gene:TraesCS5B03G0019100	Chr5B	9063135	9063958	+	9063546	Chr5B	12928923	12929746	-	12929334	1.0	0.994	collinear
gene:TraesCS5B03G0019200	Chr5B	9094473	9094694	+	9094583	Chr5B	13068316	13068537	+	13068426	1.0	0.99	collinear
gene:TraesCS5B03G0019300	Chr5B	9098241	9101504	+	9099872	Chr5B	13072088	13075354	+	13073721	0.999	0.992	collinear
gene:TraesCS5B03G0019500	Chr5B	9128880	9132494	+	9130687	Chr5B	13112672	13116293	+	13114482	1.0	0.997	collinear
gene:TraesCS5B03G0019600	Chr5B	9270520	9274061	-	9272290	Chr5B	13262592	13266069	-	13264330	0.972	0.96	collinear
gene:TraesCS5B03G0019700	Chr5B	9291833	9292246	+	9292039	Chr5B	13283921	13284334	+	13284127	1.0	1.0	collinear
gene:TraesCS5B03G0019900	Chr5B	9309126	9311271	+	9310198	Chr5B	13301279	13303424	+	13302351	1.0	0.998	collinear
gene:TraesCS5B03G0020000	Chr5B	9311350	9315370	-	9313360	Chr5B	13303503	13307523	-	13305513	1.0	1.0	collinear
gene:TraesCS5B03G0020200	Chr5B	9331528	9333209	+	9332368	Chr5B	13323824	13325505	+	13324664	1.0	1.0	collinear
gene:TraesCS5B03G0020300	Chr5B	9336604	9337029	+	9336816	Chr5B	13328900	13329325	+	13329112	1.0	1.0	collinear
gene:TraesCS5B03G0020400	Chr5B	9346778	9347669	+	9347223	Chr5B	13338054	13338945	+	13338499	1.0	1.0	collinear
gene:TraesCS5B03G0020500	Chr5B	9350147	9351646	+	9350896	Chr5B	13341423	13342922	+	13342172	1.0	1.0	collinear
gene:TraesCS5B03G0020600	Chr5B	9380809	9382659	-	9381734	Chr5B	13372222	13374072	-	13373147	1.0	1.0	collinear
gene:TraesCS5B03G0020700	Chr5B	9403400	9406313	+	9404856	Chr5B	13394925	13397838	+	13396381	1.0	1.0	collinear
gene:TraesCS5B03G0020800	Chr5B	9468227	9470148	+	9469187	Chr5B	13455034	13456955	+	13455994	1.0	1.0	collinear
gene:TraesCS5B03G0021000	Chr5B	9571961	9572791	-	9572376	Chr5B	13559318	13560148	-	13559733	1.0	1.0	collinear
gene:TraesCS5B03G0021200	Chr5B	9587651	9588520	+	9588085	Chr5B	13575008	13575877	+	13575442	1.0	1.0	collinear
gene:TraesCS5B03G0021800	Chr5B	9717192	9720543	-	9718867	Chr5B	13706462	13709813	-	13708137	1.0	1.0	collinear
gene:TraesCS5B03G0022000	Chr5B	9855474	9864520	+	9859997	Chr5B	13844584	13853673	+	13849128	1.0	1.0	collinear
gene:TraesCS5B03G0022200	Chr5B	10106300	10110457	-	10108378	Chr5B	14095673	14099720	-	14097696	1.0	0.999	collinear
gene:TraesCS5B03G0022600	Chr5B	10214304	10220355	-	10217329	Chr5B	14203739	14209790	-	14206764	1.0	1.0	collinear
gene:TraesCS5B03G0022700	Chr5B	10307002	10310651	-	10308826	Chr5B	14296683	14300319	-	14298501	1.0	0.999	collinear
gene:TraesCS5B03G0022900	Chr5B	10391195	10392453	+	10391824	Chr5B	14381652	14382910	+	14382281	1.0	1.0	collinear
gene:TraesCS5B03G0023200	Chr5B	10474262	10476974	+	10475618	Chr5B	14463931	14466643	+	14465287	1.0	0.996	collinear
gene:TraesCS5B03G0023300	Chr5B	10483169	10487009	-	10485089	Chr5B	14472851	14476657	-	14474754	1.0	0.996	collinear
gene:TraesCS5B03G0023400	Chr5B	10487058	10495071	-	10491064	Chr5B	14476706	14484779	-	14480742	0.999	0.992	collinear
gene:TraesCS5B03G0023800	Chr5B	10569581	10572063	-	10570822	Chr5B	14558713	14561191	-	14559952	1.0	0.992	collinear
gene:TraesCS5B03G0023900	Chr5B	11094914	11095366	+	11095140	Chr5B	15238065	15238517	+	15238291	1.0	0.995	collinear
gene:TraesCS5B03G0024200	Chr5B	11126365	11127792	+	11127078	Chr5B	15261638	15263061	+	15262349	0.995	0.985	collinear
gene:TraesCS5B03G0024800	Chr5B	11356992	11359994	-	11358493	Chr5B	15330078	15333070	-	15331574	0.996	0.987	collinear
gene:TraesCS5B03G0025000	Chr5B	11505766	11509181	+	11507473	Chr5B	15484524	15487943	+	15486233	1.0	0.993	collinear
gene:TraesCS5B03G0025300	Chr5B	11528508	11529623	+	11529065	Chr5B	15502220	15503332	+	15502776	0.997	0.992	collinear
gene:TraesCS5B03G0025500	Chr5B	11553967	11555073	+	11554520	Chr5B	15536547	15537654	+	15537100	1.0	0.995	collinear
gene:TraesCS5B03G0025700	Chr5B	11563724	11567657	+	11565690	Chr5B	15546304	15550226	+	15548265	1.0	0.995	collinear
gene:TraesCS5B03G0025800	Chr5B	11599622	11605376	-	11602499	Chr5B	15575338	15578867	-	15577102	1.0	0.993	collinear
gene:TraesCS5B03G0025900	Chr5B	11653192	11653452	-	11653322	Chr5B	15608103	15608363	-	15608233	1.0	0.988	collinear
gene:TraesCS5B03G0026100	Chr5B	11812338	11822104	-	11817221	Chr5B	15686162	15695920	-	15691041	1.0	0.999	collinear
gene:TraesCS5B03G0026400	Chr5B	12310257	12315207	-	12312732	Chr5B	16159267	16164217	-	16161742	1.0	1.0	collinear
gene:TraesCS5B03G0026600	Chr5B	12370913	12372013	-	12371463	Chr5B	16222961	16224058	-	16223509	0.995	0.995	collinear
gene:TraesCS5B03G0026700	Chr5B	12374135	12378689	-	12376412	Chr5B	16226180	16230734	-	16228457	1.0	1.0	collinear
gene:TraesCS5B03G0026800	Chr5B	12379835	12384505	-	12382170	Chr5B	16231880	16236550	-	16234215	1.0	1.0	collinear
gene:TraesCS5B03G0027400	Chr5B	12612938	12617664	-	12615301	Chr5B	16463369	16468104	-	16465736	1.0	1.0	collinear
gene:TraesCS5B03G0027500	Chr5B	12619611	12627348	+	12623479	Chr5B	16470051	16477789	+	16473920	1.0	0.999	collinear
gene:TraesCS5B03G0027600	Chr5B	12629960	12631747	+	12630853	Chr5B	16480395	16482182	+	16481288	1.0	1.0	collinear
gene:TraesCS5B03G0027700	Chr5B	12708205	12708903	+	12708554	Chr5B	16558647	16559345	+	16558996	1.0	1.0	collinear
gene:TraesCS5B03G0027900	Chr5B	12894311	12907141	-	12900726	Chr5B	16745142	16757987	-	16751564	1.0	1.0	collinear
gene:TraesCS5B03G0028100	Chr5B	13129670	13134023	-	13131846	Chr5B	16980663	16985010	-	16982836	0.997	0.997	collinear
gene:TraesCS5B03G0028200	Chr5B	13220273	13224136	+	13222204	Chr5B	17071955	17075797	+	17073876	0.976	0.972	collinear
gene:TraesCS5B03G0028300	Chr5B	13224220	13225588	-	13224904	Chr5B	17075882	17077265	-	17076573	1.0	0.981	collinear
gene:TraesCS5B03G0028400	Chr5B	13232245	13237196	+	13234720	Chr5B	17083926	17088878	+	17086402	1.0	0.998	collinear
gene:TraesCS5B03G0028900	Chr5B	13269693	13271649	-	13270671	Chr5B	17138874	17140267	-	17139570	1.0	0.997	collinear
gene:TraesCS5B03G0029100	Chr5B	13314077	13314463	+	13314270	Chr5B	17182141	17182527	+	17182334	1.0	0.994	collinear
gene:TraesCS5B03G0029200	Chr5B	13317363	13325016	-	13321189	Chr5B	17185176	17192583	-	17188879	0.994	0.962	collinear
gene:TraesCS5B03G0029300	Chr5B	13396832	13400806	+	13398819	Chr5B	17351681	17355650	+	17353665	0.996	0.992	collinear
gene:TraesCS5B03G0029500	Chr5B	13403971	13404722	-	13404346	Chr5B	17358797	17359548	-	17359172	1.0	0.993	collinear
gene:TraesCS5B03G0029800	Chr5B	13469112	13478889	-	13474000	Chr5B	17409425	17419202	-	17414313	1.0	1.0	collinear
gene:TraesCS5B03G0030200	Chr5B	13526485	13533166	-	13529825	Chr5B	17467308	17473989	-	17470648	1.0	1.0	collinear
gene:TraesCS5B03G0030400	Chr5B	13538016	13539589	-	13538802	Chr5B	17478684	17480257	-	17479470	1.0	1.0	collinear
gene:TraesCS5B03G0030600	Chr5B	13739040	13742577	+	13740808	Chr5B	17678454	17681991	+	17680222	1.0	1.0	collinear
gene:TraesCS5B03G0030700	Chr5B	13742889	13746219	-	13744554	Chr5B	17682303	17685633	-	17683968	1.0	1.0	collinear
