gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS5B02G007300	Chr5B	8374524	8379358	-	8376941	Chr5B	15040474	15045307	-	15042890	1.0	1.0	collinear
gene:TraesCS5B02G007400	Chr5B	8523932	8537816	+	8530874	Chr5B	15182453	15196337	+	15189395	1.0	1.0	collinear
gene:TraesCS5B02G007500	Chr5B	8538379	8545008	-	8541693	Chr5B	15196900	15203529	-	15200214	1.0	1.0	collinear
gene:TraesCS5B02G007600	Chr5B	8875269	8877667	-	8876468	Chr5B	15586634	15589032	-	15587833	1.0	1.0	collinear
gene:TraesCS5B02G007800	Chr5B	8905295	8919306	-	8912300	Chr5B	15616660	15630670	-	15623665	1.0	1.0	collinear
gene:TraesCS5B02G007900	Chr5B	8933272	8935785	-	8934528	Chr5B	15644641	15647154	-	15645897	1.0	1.0	collinear
gene:TraesCS5B02G008000	Chr5B	8936244	8937011	-	8936627	Chr5B	15647613	15648380	-	15647996	1.0	1.0	collinear
gene:TraesCS5B02G008100	Chr5B	8945172	8946074	-	8945623	Chr5B	15656541	15657443	-	15656992	1.0	1.0	collinear
gene:TraesCS5B02G008200	Chr5B	9009416	9010239	+	9009827	Chr5B	15720615	15721438	+	15721026	1.0	0.998	collinear
gene:TraesCS5B02G008300	Chr5B	9040754	9040975	+	9040864	Chr5B	15751955	15752176	+	15752065	1.0	1.0	collinear
gene:TraesCS5B02G008400	Chr5B	9044522	9047785	+	9046153	Chr5B	15755723	15758986	+	15757354	1.0	1.0	collinear
gene:TraesCS5B02G008500	Chr5B	9075440	9079212	+	9077326	Chr5B	15786376	15789992	+	15788184	1.0	1.0	collinear
gene:TraesCS5B02G008600	Chr5B	9222282	9225823	-	9224052	Chr5B	15927971	15931553	-	15929762	1.0	0.999	collinear
gene:TraesCS5B02G008700	Chr5B	9243595	9244008	+	9243801	Chr5B	15949394	15949807	+	15949600	1.0	1.0	collinear
gene:TraesCS5B02G008800	Chr5B	9261235	9263380	+	9262307	Chr5B	15966679	15968824	+	15967751	1.0	1.0	collinear
gene:TraesCS5B02G008900	Chr5B	9263459	9267479	-	9265469	Chr5B	15968903	15972923	-	15970913	1.0	1.0	collinear
gene:TraesCS5B02G009000	Chr5B	9284415	9286096	+	9285255	Chr5B	15989079	15990760	+	15989919	1.0	0.998	collinear
gene:TraesCS5B02G009100	Chr5B	9289491	9289916	+	9289703	Chr5B	15995411	15995836	+	15995623	1.0	1.0	collinear
gene:TraesCS5B02G009200	Chr5B	9298645	9299536	+	9299090	Chr5B	16007181	16008072	+	16007626	1.0	1.0	collinear
gene:TraesCS5B02G009300	Chr5B	9302014	9303513	+	9302763	Chr5B	16010550	16012049	+	16011299	1.0	1.0	collinear
gene:TraesCS5B02G009400	Chr5B	9332838	9334688	-	9333763	Chr5B	16041209	16043059	-	16042134	1.0	1.0	collinear
gene:TraesCS5B02G009500	Chr5B	9356180	9359093	+	9357636	Chr5B	16063780	16066693	+	16065236	1.0	1.0	collinear
gene:TraesCS5B02G009600	Chr5B	9416856	9418777	+	9417816	Chr5B	16125322	16127243	+	16126282	1.0	1.0	collinear
gene:TraesCS5B02G009800	Chr5B	9523414	9524244	-	9523829	Chr5B	16229097	16229927	-	16229512	1.0	1.0	collinear
gene:TraesCS5B02G009900	Chr5B	9539104	9539973	+	9539538	Chr5B	16244787	16245656	+	16245221	1.0	1.0	collinear
gene:TraesCS5B02G010000	Chr5B	9669444	9672795	-	9671119	Chr5B	16377516	16380867	-	16379191	1.0	1.0	collinear
gene:TraesCS5B02G010100	Chr5B	9807726	9816838	+	9812282	Chr5B	16515637	16524675	+	16520156	0.999	0.999	collinear
gene:TraesCS5B02G010200	Chr5B	10059659	10063814	-	10061736	Chr5B	16766490	16770637	-	16768563	1.0	0.999	collinear
gene:TraesCS5B02G010500	Chr5B	10346311	10347569	+	10346940	Chr5B	16928254	16929512	+	16928883	1.0	0.999	collinear
gene:TraesCS5B02G010600	Chr5B	10429378	10432090	+	10430734	Chr5B	17004545	17007210	+	17005877	1.0	0.995	collinear
gene:TraesCS5B02G010700	Chr5B	10438285	10442125	-	10440205	Chr5B	17013423	17017230	-	17015326	1.0	0.996	collinear
gene:TraesCS5B02G010800	Chr5B	10442174	10450187	-	10446180	Chr5B	17017279	17025345	-	17021312	0.999	0.992	collinear
gene:TraesCS5B02G010900	Chr5B	10524697	10527179	-	10525938	Chr5B	17093997	17096479	-	17095238	1.0	1.0	collinear
gene:TraesCS5B02G011000	Chr5B	11042981	11043433	+	11043207	Chr5B	17644641	17645093	+	17644867	1.0	1.0	collinear
gene:TraesCS5B02G011100	Chr5B	11071628	11072083	+	11071855	Chr5B	17673142	17673597	+	17673369	1.0	1.0	collinear
gene:TraesCS5B02G011200	Chr5B	11074579	11076006	+	11075292	Chr5B	17676093	17677520	+	17676806	1.0	0.999	collinear
gene:TraesCS5B02G011300	Chr5B	11305908	11308910	-	11307409	Chr5B	17906268	17909270	-	17907769	1.0	1.0	collinear
gene:TraesCS5B02G011400	Chr5B	11454818	11458233	+	11456525	Chr5B	18055083	18058498	+	18056790	1.0	1.0	collinear
gene:TraesCS5B02G011500	Chr5B	11477439	11478554	+	11477996	Chr5B	18072724	18073836	+	18073280	0.997	0.992	collinear
gene:TraesCS5B02G011600	Chr5B	11503284	11504390	+	11503837	Chr5B	18107268	18108375	+	18107821	1.0	0.995	collinear
gene:TraesCS5B02G011700	Chr5B	11513383	11517316	+	11515349	Chr5B	18116996	18120918	+	18118957	1.0	0.995	collinear
gene:TraesCS5B02G011800	Chr5B	11550484	11556238	-	11553361	Chr5B	18146564	18150093	-	18148328	1.0	0.993	collinear
gene:TraesCS5B02G011900	Chr5B	11604300	11604560	-	11604430	Chr5B	18179434	18179694	-	18179564	1.0	0.988	collinear
gene:TraesCS5B02G012000	Chr5B	11764765	11774531	-	11769648	Chr5B	18256774	18266536	-	18261655	1.0	0.999	collinear
gene:TraesCS5B02G012100	Chr5B	12260408	12265358	-	12262883	Chr5B	18745037	18749987	-	18747512	1.0	1.0	collinear
gene:TraesCS5B02G012200	Chr5B	12321065	12322165	-	12321615	Chr5B	18805702	18806799	-	18806250	0.995	0.995	collinear
gene:TraesCS5B02G012300	Chr5B	12324287	12328841	-	12326564	Chr5B	18808921	18813475	-	18811198	1.0	1.0	collinear
gene:TraesCS5B02G012400	Chr5B	12329987	12334657	-	12332322	Chr5B	18814621	18819291	-	18816956	1.0	1.0	collinear
gene:TraesCS5B02G012500	Chr5B	12563381	12568107	-	12565744	Chr5B	19059872	19064604	-	19062238	1.0	1.0	collinear
gene:TraesCS5B02G012600	Chr5B	12570054	12577791	+	12573922	Chr5B	19066551	19074288	+	19070419	1.0	1.0	collinear
gene:TraesCS5B02G012700	Chr5B	12580692	12582479	+	12581585	Chr5B	19076899	19078686	+	19077792	1.0	1.0	collinear
gene:TraesCS5B02G012800	Chr5B	12658937	12659635	+	12659286	Chr5B	19155152	19155850	+	19155501	1.0	1.0	collinear
gene:TraesCS5B02G012900	Chr5B	12845460	12858464	-	12851962	Chr5B	19341257	19354088	-	19347672	1.0	1.0	collinear
gene:TraesCS5B02G013000	Chr5B	13081769	13086120	-	13083944	Chr5B	19576702	19581049	-	19578875	0.998	0.998	collinear
gene:TraesCS5B02G013100	Chr5B	13174286	13178149	+	13176217	Chr5B	19667311	19671153	+	19669232	0.976	0.972	collinear
gene:TraesCS5B02G013200	Chr5B	13178233	13179601	-	13178917	Chr5B	19671238	19672621	-	19671929	1.0	0.98	collinear
gene:TraesCS5B02G013300	Chr5B	13186558	13191510	+	13189034	Chr5B	19679132	19684082	+	19681607	1.0	0.997	collinear
gene:TraesCS5B02G013400	Chr5B	13224640	13226596	-	13225618	Chr5B	19743320	19745260	-	19744290	0.979	0.972	collinear
gene:TraesCS5B02G013500	Chr5B	13269737	13270123	+	13269930	Chr5B	19794459	19794846	+	19794652	1.0	0.992	collinear
gene:TraesCS5B02G013600	Chr5B	13273023	13280676	-	13276849	Chr5B	19797479	19805115	-	19801297	1.0	0.987	collinear
gene:TraesCS5B02G013700	Chr5B	13353453	13357427	+	13355440	Chr5B	19874524	19878415	+	19876469	0.996	0.986	collinear
gene:TraesCS5B02G013800	Chr5B	13361011	13361762	-	13361386	Chr5B	19881566	19882317	-	19881941	1.0	0.993	collinear
gene:TraesCS5B02G013900	Chr5B	13426752	13436529	-	13431640	Chr5B	19967705	19977237	-	19972471	0.991	0.986	collinear
gene:TraesCS5B02G014000	Chr5B	13484986	13491667	-	13488326	Chr5B	20025695	20032376	-	20029035	1.0	0.999	collinear
gene:TraesCS5B02G014100	Chr5B	13496734	13498307	-	13497520	Chr5B	20038409	20039982	-	20039195	1.0	0.995	collinear
gene:TraesCS5B02G014200	Chr5B	13699155	13702692	+	13700923	Chr5B	20232658	20236222	+	20234440	1.0	0.987	collinear
gene:TraesCS5B02G014300	Chr5B	13703004	13706334	-	13704669	Chr5B	20236534	20239867	-	20238200	1.0	0.996	collinear
gene:TraesCS5B02G014400	Chr5B	13713254	13716973	-	13715113	Chr5B	20246354	20249835	-	20248094	0.995	0.989	collinear
gene:TraesCS5B02G014500	Chr5B	13721754	13726205	+	13723979	Chr5B	20449303	20453584	-	20451443	0.986	0.96	collinear
gene:TraesCS5B02G014600	Chr5B	13773603	13776131	-	13774867	Chr5B	20565003	20567531	-	20566267	1.0	0.987	collinear
gene:TraesCS5B02G014700	Chr5B	13858294	13861883	+	13860088	Chr5B	20983266	20986838	+	20985052	1.0	0.943	collinear
gene:TraesCS5B02G015100	Chr5B	14407480	14410970	-	14409225	Chr5B	21632512	21635981	-	21634246	0.99	0.953	collinear
gene:TraesCS5B02G015200	Chr5B	14703827	14707222	+	14705524	Chr5B	21922895	21926311	+	21924603	1.0	0.995	collinear
gene:TraesCS5B02G015300	Chr5B	14908003	14908434	-	14908218	Chr5B	22148403	22148834	-	22148618	1.0	0.981	collinear
gene:TraesCS5B02G015400	Chr5B	14911233	14911912	-	14911572	Chr5B	22151365	22152042	-	22151703	0.995	0.947	collinear
gene:TraesCS5B02G015500	Chr5B	15004986	15005894	-	15005440	Chr5B	22334878	22335786	-	22335332	1.0	0.998	collinear
gene:TraesCS5B02G015600	Chr5B	15050558	15051385	+	15050971	Chr5B	22394493	22395320	+	22394906	1.0	0.984	collinear
gene:TraesCS5B02G015700	Chr5B	15054205	15054912	+	15054558	Chr5B	22397779	22398486	+	22398132	1.0	0.971	collinear
gene:TraesCS5B02G015900	Chr5B	15094157	15094654	+	15094405	Chr5B	22441815	22442312	+	22442063	1.0	0.993	collinear
gene:TraesCS5B02G016000	Chr5B	15125537	15126469	+	15126003	Chr5B	22495800	22496732	+	22496266	1.0	0.998	collinear
gene:TraesCS5B02G016100	Chr5B	15186319	15187092	-	15186705	Chr5B	22552363	22553136	-	22552749	1.0	0.983	collinear
gene:TraesCS5B02G016200	Chr5B	15191136	15192014	-	15191575	Chr5B	22557232	22558111	-	22557671	1.0	0.986	collinear
gene:TraesCS5B02G016300	Chr5B	15197018	15197961	+	15197489	Chr5B	22562997	22563940	+	22563468	1.0	0.98	collinear
gene:TraesCS5B02G016400	Chr5B	15254944	15260143	+	15257543	Chr5B	22620040	22625220	+	22622630	0.996	0.983	collinear
gene:TraesCS5B02G016700	Chr5B	15321110	15325008	-	15323059	Chr5B	22684491	22688377	-	22686434	1.0	0.991	collinear
gene:TraesCS5B02G016800	Chr5B	15337025	15338175	-	15337600	Chr5B	22699383	22700533	-	22699958	1.0	1.0	collinear
gene:TraesCS5B02G016900	Chr5B	15546995	15553626	+	15550310	Chr5B	22903021	22909485	+	22906253	1.0	1.0	collinear
gene:TraesCS5B02G017000	Chr5B	15558098	15561926	-	15560012	Chr5B	22913841	22917546	-	22915693	1.0	1.0	collinear
gene:TraesCS5B02G017100	Chr5B	16001165	16005166	-	16003165	Chr5B	23387245	23391246	-	23389245	1.0	0.999	collinear
gene:TraesCS5B02G017200	Chr5B	16011575	16011844	+	16011709	Chr5B	23397425	23397694	+	23397559	1.0	1.0	collinear
gene:TraesCS5B02G017300	Chr5B	16032864	16037663	-	16035263	Chr5B	23418713	23423512	-	23421112	1.0	1.0	collinear
gene:TraesCS5B02G017400	Chr5B	16173861	16174301	+	16174081	Chr5B	23791141	23791581	-	23791361	1.0	1.0	collinear
gene:TraesCS5B02G017500	Chr5B	16199649	16200089	+	16199869	Chr5B	23765356	23765796	-	23765576	1.0	1.0	collinear
gene:TraesCS5B02G017600	Chr5B	16368399	16368839	-	16368619	Chr5B	23911813	23912253	-	23912033	1.0	1.0	collinear
gene:TraesCS5B02G017700	Chr5B	16419517	16421656	+	16420586	Chr5B	23961194	23963333	+	23962263	1.0	1.0	collinear
gene:TraesCS5B02G017800	Chr5B	16421867	16429534	-	16425700	Chr5B	23963544	23971211	-	23967377	1.0	1.0	collinear
gene:TraesCS5B02G017900	Chr5B	17544779	17547737	-	17546258	Chr5B	25173663	25176621	-	25175142	1.0	1.0	collinear
gene:TraesCS5B02G018000	Chr5B	17572398	17575315	+	17573856	Chr5B	25200525	25203442	+	25201983	1.0	1.0	collinear
gene:TraesCS5B02G018200	Chr5B	17718429	17728348	+	17723388	Chr5B	25340463	25350391	+	25345427	1.0	0.997	collinear
gene:TraesCS5B02G018300	Chr5B	17814998	17816044	-	17815521	Chr5B	25436341	25437387	-	25436864	1.0	0.998	collinear
gene:TraesCS5B02G018400	Chr5B	17952303	17953606	+	17952954	Chr5B	25572025	25573328	+	25572676	1.0	1.0	collinear
gene:TraesCS5B02G018500	Chr5B	17965429	17969069	+	17967249	Chr5B	25584951	25588535	+	25586743	1.0	1.0	collinear
gene:TraesCS5B02G018600	Chr5B	17971279	17974310	+	17972794	Chr5B	25590745	25593774	+	25592259	1.0	1.0	collinear
gene:TraesCS5B02G018700	Chr5B	17979546	17983930	-	17981738	Chr5B	25598776	25603139	-	25600957	0.988	0.985	collinear
gene:TraesCS5B02G018800	Chr5B	17996653	17998316	-	17997484	Chr5B	25655530	25657177	-	25656353	0.988	0.974	collinear
gene:TraesCS5B02G018900	Chr5B	18102899	18103977	-	18103438	Chr5B	25747888	25748963	-	25748425	0.997	0.992	collinear
gene:TraesCS5B02G019000	Chr5B	18185113	18185376	+	18185244	Chr5B	25820034	25820297	+	25820165	1.0	0.988	collinear
gene:TraesCS5B02G019200	Chr5B	18409420	18409959	+	18409689	Chr5B	26056359	26056898	+	26056628	1.0	1.0	collinear
gene:TraesCS5B02G019300	Chr5B	18710435	18711361	-	18710898	Chr5B	26354455	26355381	-	26354918	1.0	1.0	collinear
gene:TraesCS5B02G019400	Chr5B	18775794	18777987	+	18776890	Chr5B	26418903	26420838	+	26419870	1.0	1.0	collinear
gene:TraesCS5B02G019500	Chr5B	19010611	19012243	+	19011427	Chr5B	26651887	26653519	+	26652703	1.0	1.0	collinear
gene:TraesCS5B02G019600	Chr5B	19438473	19440260	-	19439366	Chr5B	27064917	27066704	-	27065810	1.0	1.0	collinear
gene:TraesCS5B02G019700	Chr5B	19455584	19456986	-	19456285	Chr5B	27082028	27083430	-	27082729	1.0	1.0	collinear
gene:TraesCS5B02G019800	Chr5B	19459088	19459912	-	19459500	Chr5B	27085548	27086372	-	27085960	1.0	1.0	collinear
gene:TraesCS5B02G019900	Chr5B	19548254	19551783	+	19550018	Chr5B	27174192	27177721	+	27175956	1.0	1.0	collinear
gene:TraesCS5B02G020000	Chr5B	19575522	19579464	+	19577493	Chr5B	27197966	27201908	+	27199937	1.0	1.0	collinear
gene:TraesCS5B02G020100	Chr5B	19589872	19592733	+	19591302	Chr5B	27212314	27215175	+	27213744	1.0	1.0	collinear
gene:TraesCS5B02G020200	Chr5B	19594710	19596575	-	19595642	Chr5B	27217152	27219017	-	27218084	1.0	1.0	collinear
gene:TraesCS5B02G020300	Chr5B	19790435	19792559	-	19791497	Chr5B	27420344	27422468	-	27421406	1.0	1.0	collinear
gene:TraesCS5B02G020400	Chr5B	19813818	19815270	-	19814544	Chr5B	27443740	27445192	-	27444466	1.0	1.0	collinear
gene:TraesCS5B02G020500	Chr5B	19956055	19962102	+	19959078	Chr5B	27582387	27588434	+	27585410	1.0	1.0	collinear
gene:TraesCS5B02G020600	Chr5B	20012643	20012969	-	20012806	Chr5B	27637774	27638100	-	27637937	1.0	1.0	collinear
gene:TraesCS5B02G020700	Chr5B	20013864	20014936	+	20014400	Chr5B	27638995	27640067	+	27639531	1.0	1.0	collinear
gene:TraesCS5B02G020800	Chr5B	20035409	20035735	-	20035572	Chr5B	27660536	27660862	-	27660699	1.0	1.0	collinear
gene:TraesCS5B02G020900	Chr5B	20036844	20048610	+	20042727	Chr5B	27661971	27673445	+	27667708	1.0	0.997	collinear
gene:TraesCS5B02G021000	Chr5B	20065411	20065938	-	20065674	Chr5B	27690139	27690666	-	27690402	1.0	1.0	collinear
gene:TraesCS5B02G021100	Chr5B	20072323	20073803	+	20073063	Chr5B	27697051	27698531	+	27697791	1.0	1.0	collinear
gene:TraesCS5B02G021200	Chr5B	20154717	20167306	+	20161011	Chr5B	27778553	27791346	+	27784949	1.0	1.0	collinear
gene:TraesCS5B02G021300	Chr5B	20170179	20171249	-	20170714	Chr5B	27794219	27795289	-	27794754	1.0	1.0	collinear
gene:TraesCS5B02G021400	Chr5B	20627006	20628614	-	20627810	Chr5B	28262591	28264199	-	28263395	1.0	1.0	collinear
gene:TraesCS5B02G021500	Chr5B	20645235	20651004	+	20648119	Chr5B	28280654	28286423	+	28283538	1.0	1.0	collinear
gene:TraesCS5B02G021600	Chr5B	20652758	20658107	-	20655432	Chr5B	28288177	28293526	-	28290851	1.0	1.0	collinear
gene:TraesCS5B02G021700	Chr5B	20667409	20669336	-	20668372	Chr5B	28302299	28304226	-	28303262	1.0	1.0	collinear
gene:TraesCS5B02G021800	Chr5B	20670664	20671904	-	20671284	Chr5B	28305553	28306793	-	28306173	1.0	0.996	collinear
gene:TraesCS5B02G021900	Chr5B	20672575	20673334	+	20672954	Chr5B	28323637	28324396	+	28324016	1.0	0.997	collinear
gene:TraesCS5B02G022000	Chr5B	20688885	20689412	+	20689148	Chr5B	28307558	28308084	+	28307821	0.998	0.996	collinear
gene:TraesCS5B02G022100	Chr5B	20726987	20731555	+	20729271	Chr5B	28382103	28386411	+	28384257	0.995	0.988	collinear
gene:TraesCS5B02G022200	Chr5B	20812011	20814366	-	20813188	Chr5B	28472665	28475078	-	28473871	1.0	0.995	collinear
gene:TraesCS5B02G022300	Chr5B	20829916	20833469	+	20831692	Chr5B	28491566	28493497	+	28492531	0.924	0.921	collinear
gene:TraesCS5B02G022400	Chr5B	20833769	20834710	-	20834239	Chr5B	28493797	28494740	-	28494268	1.0	0.995	collinear
gene:TraesCS5B02G022600	Chr5B	21106951	21107205	+	21107078	Chr5B	28580711	28580965	+	28580838	1.0	0.984	collinear
gene:TraesCS5B02G022700	Chr5B	21152159	21153982	+	21153070	Chr5B	28639650	28641473	+	28640561	1.0	0.993	collinear
gene:TraesCS5B02G022800	Chr5B	21180706	21186594	-	21183650	Chr5B	28667390	28673279	-	28670334	1.0	0.999	collinear
gene:TraesCS5B02G022900	Chr5B	21401120	21406122	+	21403621	Chr5B	28884612	28889613	+	28887112	1.0	0.999	collinear
gene:TraesCS5B02G023000	Chr5B	21410819	21413716	+	21412267	Chr5B	28892714	28895611	+	28894162	1.0	0.997	collinear
gene:TraesCS5B02G023100	Chr5B	21524523	21526820	+	21525671	Chr5B	29031480	29033813	+	29032646	0.996	0.96	collinear
gene:TraesCS5B02G023200	Chr5B	21531972	21534715	+	21533343	Chr5B	29038693	29041433	+	29040063	0.997	0.994	collinear
gene:TraesCS5B02G023300	Chr5B	21535164	21538910	-	21537037	Chr5B	29041894	29045639	-	29043766	1.0	0.998	collinear
gene:TraesCS5B02G023500	Chr5B	21635289	21637591	+	21636440	Chr5B	29108033	29110372	+	29109202	1.0	0.992	collinear
gene:TraesCS5B02G023600	Chr5B	21735366	21745414	+	21740390	Chr5B	29130807	29141735	+	29136271	0.998	0.985	collinear
gene:TraesCS5B02G023700	Chr5B	21749294	21752624	-	21750959	Chr5B	29556583	29559909	-	29558246	0.988	0.971	collinear
gene:TraesCS5B02G024500	Chr5B	23352259	23352937	+	23352598	Chr5B	30159199	30159883	-	30159541	1.0	0.988	collinear
gene:TraesCS5B02G024600	Chr5B	23424701	23427479	-	23426090	Chr5B	30351952	30354723	-	30353337	0.997	0.996	collinear
gene:TraesCS5B02G024700	Chr5B	23548049	23552482	-	23550265	Chr5B	30443296	30447758	-	30445527	1.0	0.981	collinear
gene:TraesCS5B02G024800	Chr5B	23677656	23680412	+	23679034	Chr5B	30637105	30639860	+	30638482	0.999	0.997	collinear
gene:TraesCS5B02G024900	Chr5B	23875860	23876485	+	23876172	Chr5B	30829888	30830513	+	30830200	1.0	0.996	collinear
gene:TraesCS5B02G025000	Chr5B	23885649	23891503	-	23888576	Chr5B	30835490	30841346	-	30838418	1.0	0.996	collinear
gene:TraesCS5B02G025100	Chr5B	24008309	24014574	-	24011441	Chr5B	30938463	30944516	-	30941489	0.999	0.99	collinear
gene:TraesCS5B02G025200	Chr5B	24097072	24100994	+	24099033	Chr5B	31032364	31036286	+	31034325	1.0	0.998	collinear
gene:TraesCS5B02G025300	Chr5B	24113073	24116626	-	24114849	Chr5B	31042888	31046734	-	31044811	1.0	0.997	collinear
gene:TraesCS5B02G025400	Chr5B	24143016	24144258	-	24143637	Chr5B	31073060	31074302	-	31073681	1.0	1.0	collinear
gene:TraesCS5B02G025500	Chr5B	24145063	24147543	-	24146303	Chr5B	31075107	31077587	-	31076347	1.0	1.0	collinear
gene:TraesCS5B02G025600	Chr5B	24313738	24316825	+	24315281	Chr5B	31243571	31246658	+	31245114	1.0	1.0	collinear
