gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS3D02G053700	Chr3D	22084926	22092885	+	22088905	Chr3D	29644446	29652331	+	29648388	1.0	1.0	collinear
gene:TraesCS3D02G053800	Chr3D	22129627	22130047	-	22129837	Chr3D	29688746	29689166	-	29688956	1.0	1.0	collinear
gene:TraesCS3D02G053900	Chr3D	22223133	22224830	+	22223981	Chr3D	29781571	29783268	+	29782419	1.0	0.988	collinear
gene:TraesCS3D02G054000	Chr3D	22272486	22274133	+	22273309	Chr3D	29830159	29831806	+	29830982	1.0	1.0	collinear
gene:TraesCS3D02G054100	Chr3D	22276322	22280672	+	22278497	Chr3D	29833701	29838051	+	29835876	1.0	1.0	collinear
gene:TraesCS3D02G054200	Chr3D	22280951	22285109	-	22283030	Chr3D	29838330	29842488	-	29840409	1.0	1.0	collinear
gene:TraesCS3D02G054300	Chr3D	22328359	22331900	-	22330129	Chr3D	29885254	29888795	-	29887024	1.0	1.0	collinear
gene:TraesCS3D02G054400	Chr3D	22363911	22369183	+	22366547	Chr3D	29920796	29926068	+	29923432	1.0	1.0	collinear
gene:TraesCS3D02G054500	Chr3D	22367249	22368199	-	22367724	Chr3D	29924134	29925084	-	29924609	1.0	1.0	collinear
gene:TraesCS3D02G054600	Chr3D	22369101	22374009	-	22371555	Chr3D	29925986	29930894	-	29928440	1.0	1.0	collinear
gene:TraesCS3D02G054700	Chr3D	22375450	22378063	+	22376756	Chr3D	29932335	29934948	+	29933641	1.0	1.0	collinear
gene:TraesCS3D02G054800	Chr3D	22383009	22387057	+	22385033	Chr3D	29939700	29943538	+	29941619	1.0	0.999	collinear
gene:TraesCS3D02G054900	Chr3D	22677705	22680424	+	22679064	Chr3D	30233209	30235928	+	30234568	1.0	1.0	collinear
gene:TraesCS3D02G055000	Chr3D	22726349	22727407	-	22726878	Chr3D	30281834	30282896	-	30282365	1.0	0.996	collinear
gene:TraesCS3D02G055100	Chr3D	22929045	22930058	+	22929551	Chr3D	30483151	30484081	+	30483616	1.0	1.0	collinear
gene:TraesCS3D02G055300	Chr3D	23054118	23056575	+	23055346	Chr3D	30605705	30608162	+	30606933	1.0	1.0	collinear
gene:TraesCS3D02G055400	Chr3D	23057692	23061395	+	23059543	Chr3D	30609279	30612982	+	30611130	1.0	1.0	collinear
gene:TraesCS3D02G055500	Chr3D	23061692	23065089	-	23063390	Chr3D	30613279	30616676	-	30614977	1.0	1.0	collinear
gene:TraesCS3D02G055600	Chr3D	23076093	23077451	-	23076772	Chr3D	30627377	30628735	-	30628056	1.0	1.0	collinear
gene:TraesCS3D02G055700	Chr3D	23081682	23085596	-	23083639	Chr3D	30632966	30636883	-	30634924	1.0	1.0	collinear
gene:TraesCS3D02G055800	Chr3D	23091795	23092602	+	23092198	Chr3D	30643083	30643890	+	30643486	1.0	1.0	collinear
gene:TraesCS3D02G055900	Chr3D	23144496	23145049	-	23144772	Chr3D	30694421	30694974	-	30694697	1.0	1.0	collinear
gene:TraesCS3D02G056000	Chr3D	23147649	23159866	-	23153757	Chr3D	30697574	30709791	-	30703682	1.0	0.999	collinear
gene:TraesCS3D02G056100	Chr3D	23173065	23175590	-	23174327	Chr3D	30722990	30725515	-	30724252	1.0	1.0	collinear
gene:TraesCS3D02G056200	Chr3D	23195014	23197330	-	23196172	Chr3D	30744648	30746954	-	30745801	0.991	0.989	collinear
gene:TraesCS3D02G056300	Chr3D	23229137	23230993	-	23230065	Chr3D	30777161	30779017	-	30778089	1.0	1.0	collinear
gene:TraesCS3D02G056400	Chr3D	23612328	23617114	+	23614721	Chr3D	31161479	31166265	+	31163872	1.0	1.0	collinear
gene:TraesCS3D02G056500	Chr3D	23665855	23669548	+	23667701	Chr3D	31214759	31218452	+	31216605	1.0	1.0	collinear
gene:TraesCS3D02G056600	Chr3D	23673037	23676997	+	23675017	Chr3D	31221941	31225901	+	31223921	1.0	1.0	collinear
gene:TraesCS3D02G056700	Chr3D	23729222	23731531	-	23730376	Chr3D	31277568	31279877	-	31278722	1.0	1.0	collinear
gene:TraesCS3D02G056800	Chr3D	23743928	23745529	+	23744728	Chr3D	31291859	31293460	+	31292659	1.0	1.0	collinear
gene:TraesCS3D02G056900	Chr3D	23746339	23747047	+	23746693	Chr3D	31294270	31294978	+	31294624	1.0	1.0	collinear
gene:TraesCS3D02G057000	Chr3D	23857642	23859519	+	23858580	Chr3D	31403721	31405598	+	31404659	1.0	1.0	collinear
gene:TraesCS3D02G057100	Chr3D	23887821	23890130	-	23888975	Chr3D	31433407	31435715	-	31434561	1.0	0.998	collinear
gene:TraesCS3D02G057200	Chr3D	23951449	23954268	+	23952858	Chr3D	31496571	31499390	+	31497980	1.0	1.0	collinear
gene:TraesCS3D02G057300	Chr3D	24055810	24059880	+	24057845	Chr3D	31599567	31603628	+	31601597	1.0	1.0	collinear
gene:TraesCS3D02G057400	Chr3D	24091127	24095431	-	24093279	Chr3D	31634875	31639179	-	31637027	1.0	1.0	collinear
gene:TraesCS3D02G057500	Chr3D	24099562	24104061	-	24101811	Chr3D	31643310	31647809	-	31645559	1.0	1.0	collinear
gene:TraesCS3D02G057700	Chr3D	24160684	24161289	-	24160986	Chr3D	31734033	31734638	-	31734335	1.0	1.0	collinear
gene:TraesCS3D02G057800	Chr3D	24167026	24167397	-	24167211	Chr3D	31738204	31738575	-	31738389	1.0	1.0	collinear
gene:TraesCS3D02G057900	Chr3D	24167527	24167970	-	24167748	Chr3D	31738705	31739148	-	31738926	1.0	1.0	collinear
gene:TraesCS3D02G058000	Chr3D	24170651	24171346	-	24170998	Chr3D	31740288	31740983	-	31740635	1.0	1.0	collinear
gene:TraesCS3D02G058100	Chr3D	24501375	24502806	-	24502090	Chr3D	32065159	32066590	-	32065874	1.0	1.0	collinear
gene:TraesCS3D02G058200	Chr3D	24871065	24873533	-	24872299	Chr3D	32433369	32435837	-	32434603	1.0	1.0	collinear
gene:TraesCS3D02G058300	Chr3D	25121982	25127028	+	25124505	Chr3D	32681414	32686460	+	32683937	1.0	0.999	collinear
gene:TraesCS3D02G058400	Chr3D	25131647	25134751	-	25133199	Chr3D	32691079	32694183	-	32692631	1.0	1.0	collinear
gene:TraesCS3D02G058500	Chr3D	25160892	25161032	-	25160962	Chr3D	32719300	32719440	-	32719370	1.0	1.0	collinear
gene:TraesCS3D02G058600	Chr3D	25190330	25190467	-	25190398	Chr3D	32748742	32748879	-	32748810	1.0	1.0	collinear
gene:TraesCS3D02G058800	Chr3D	25518311	25521605	+	25519958	Chr3D	33073172	33076466	+	33074819	1.0	1.0	collinear
gene:TraesCS3D02G058900	Chr3D	25524273	25528807	-	25526540	Chr3D	33079134	33083668	-	33081401	1.0	1.0	collinear
gene:TraesCS3D02G059000	Chr3D	25784109	25785617	-	25784863	Chr3D	33335918	33337426	-	33336672	1.0	1.0	collinear
gene:TraesCS3D02G059100	Chr3D	25965405	25971781	-	25968593	Chr3D	33513293	33519437	-	33516365	1.0	1.0	collinear
gene:TraesCS3D02G059200	Chr3D	25984402	25987828	-	25986115	Chr3D	33531493	33534919	-	33533206	1.0	1.0	collinear
gene:TraesCS3D02G059300	Chr3D	26018009	26019634	-	26018821	Chr3D	34475582	34477207	-	34476394	1.0	1.0	collinear
gene:TraesCS3D02G059400	Chr3D	26072833	26075163	+	26073998	Chr3D	34525316	34527646	+	34526481	1.0	1.0	collinear
gene:TraesCS3D02G059500	Chr3D	26117468	26118835	-	26118151	Chr3D	34569092	34570459	-	34569775	1.0	1.0	collinear
gene:TraesCS3D02G059600	Chr3D	26125959	26127356	-	26126657	Chr3D	34577583	34578980	-	34578281	1.0	1.0	collinear
gene:TraesCS3D02G059700	Chr3D	26161485	26163097	-	26162291	Chr3D	34612231	34613843	-	34613037	1.0	1.0	collinear
gene:TraesCS3D02G059800	Chr3D	26164446	26168004	-	26166225	Chr3D	34615192	34618750	-	34616971	1.0	1.0	collinear
gene:TraesCS3D02G059900	Chr3D	26174541	26176947	-	26175744	Chr3D	34624945	34627351	-	34626148	1.0	1.0	collinear
gene:TraesCS3D02G060000	Chr3D	26215280	26216063	-	26215671	Chr3D	34665254	34666037	-	34665645	1.0	1.0	collinear
gene:TraesCS3D02G060100	Chr3D	26257100	26261534	+	26259317	Chr3D	34707071	34711505	+	34709288	1.0	1.0	collinear
gene:TraesCS3D02G060200	Chr3D	26262119	26262337	+	26262228	Chr3D	34712090	34712308	+	34712199	1.0	1.0	collinear
gene:TraesCS3D02G060300	Chr3D	26270268	26274372	+	26272320	Chr3D	34720240	34724344	+	34722292	1.0	1.0	collinear
gene:TraesCS3D02G060400	Chr3D	26290206	26294113	+	26292159	Chr3D	34739708	34743621	+	34741664	1.0	0.998	collinear
gene:TraesCS3D02G060500	Chr3D	26300459	26304466	+	26302462	Chr3D	34749968	34753974	+	34751971	0.999	0.999	collinear
gene:TraesCS3D02G060600	Chr3D	26304021	26306257	-	26305139	Chr3D	34753530	34755765	-	34754647	1.0	1.0	collinear
gene:TraesCS3D02G060700	Chr3D	26313578	26324747	-	26319162	Chr3D	34762694	34773860	-	34768277	1.0	1.0	collinear
gene:TraesCS3D02G060800	Chr3D	26443482	26446505	+	26444993	Chr3D	34890296	34893319	+	34891807	1.0	1.0	collinear
gene:TraesCS3D02G060900	Chr3D	26449214	26453950	+	26451582	Chr3D	34896028	34900764	+	34898396	1.0	1.0	collinear
gene:TraesCS3D02G061000	Chr3D	26454124	26456093	-	26455108	Chr3D	34900938	34902907	-	34901922	1.0	1.0	collinear
gene:TraesCS3D02G061100	Chr3D	26578118	26579431	+	26578774	Chr3D	35024961	35026274	+	35025617	1.0	1.0	collinear
gene:TraesCS3D02G061200	Chr3D	26583638	26587073	-	26585355	Chr3D	35030481	35033916	-	35032198	1.0	0.999	collinear
gene:TraesCS3D02G061300	Chr3D	26642274	26643082	-	26642678	Chr3D	35088813	35089621	-	35089217	1.0	1.0	collinear
gene:TraesCS3D02G061400	Chr3D	26648845	26649562	-	26649203	Chr3D	35095384	35096101	-	35095742	1.0	1.0	collinear
gene:TraesCS3D02G061500	Chr3D	26681594	26683879	+	26682736	Chr3D	35127432	35129717	+	35128574	1.0	1.0	collinear
gene:TraesCS3D02G061600	Chr3D	26686700	26687196	-	26686948	Chr3D	35132538	35133034	-	35132786	1.0	1.0	collinear
gene:TraesCS3D02G061700	Chr3D	26813932	26815973	-	26814952	Chr3D	35260600	35262641	-	35261620	1.0	1.0	collinear
gene:TraesCS3D02G061800	Chr3D	27054173	27054770	+	27054471	Chr3D	35498779	35499376	+	35499077	1.0	1.0	collinear
gene:TraesCS3D02G061900	Chr3D	27058938	27061263	-	27060100	Chr3D	35503544	35505869	-	35504706	1.0	1.0	collinear
gene:TraesCS3D02G062100	Chr3D	27171625	27172098	-	27171861	Chr3D	35615978	35616452	-	35616215	1.0	1.0	collinear
gene:TraesCS3D02G062200	Chr3D	27246366	27251285	+	27248825	Chr3D	35687446	35692365	+	35689905	1.0	1.0	collinear
gene:TraesCS3D02G062300	Chr3D	27550514	27551182	-	27550848	Chr3D	35989678	35990346	-	35990012	1.0	1.0	collinear
gene:TraesCS3D02G062400	Chr3D	27559545	27564411	+	27561978	Chr3D	35998477	36003343	+	36000910	1.0	1.0	collinear
gene:TraesCS3D02G062500	Chr3D	27651652	27653793	+	27652722	Chr3D	36090571	36092712	+	36091641	1.0	0.999	collinear
gene:TraesCS3D02G062600	Chr3D	27655988	27657928	+	27656958	Chr3D	36094907	36096847	+	36095877	1.0	0.999	collinear
gene:TraesCS3D02G062700	Chr3D	27663416	27666333	+	27664874	Chr3D	36102086	36105003	+	36103544	1.0	1.0	collinear
gene:TraesCS3D02G062800	Chr3D	27680818	27681282	-	27681050	Chr3D	36119161	36119625	-	36119393	1.0	1.0	collinear
gene:TraesCS3D02G062900	Chr3D	27759756	27761451	+	27760603	Chr3D	36197209	36198905	+	36198057	1.0	1.0	collinear
gene:TraesCS3D02G063000	Chr3D	27877099	27880506	-	27878802	Chr3D	36313214	36316621	-	36314917	1.0	1.0	collinear
gene:TraesCS3D02G063100	Chr3D	27879069	27884090	+	27881579	Chr3D	36315184	36320205	+	36317694	1.0	1.0	collinear
gene:TraesCS3D02G063200	Chr3D	27889153	27890382	-	27889767	Chr3D	36325268	36326497	-	36325882	1.0	1.0	collinear
gene:TraesCS3D02G063300	Chr3D	27939449	27940594	-	27940021	Chr3D	36373644	36374789	-	36374216	1.0	1.0	collinear
gene:TraesCS3D02G063400	Chr3D	27944057	27944756	+	27944406	Chr3D	36378252	36378951	+	36378601	1.0	1.0	collinear
gene:TraesCS3D02G063500	Chr3D	27948572	27950285	+	27949428	Chr3D	36382408	36384121	+	36383264	1.0	0.999	collinear
gene:TraesCS3D02G063600	Chr3D	27951230	27956292	-	27953761	Chr3D	36385066	36390128	-	36387597	1.0	0.999	collinear
gene:TraesCS3D02G063700	Chr3D	28122301	28124109	-	28123205	Chr3D	36552938	36554746	-	36553842	1.0	1.0	collinear
gene:TraesCS3D02G063800	Chr3D	28133484	28135630	-	28134557	Chr3D	36563897	36566043	-	36564970	1.0	1.0	collinear
gene:TraesCS3D02G063900	Chr3D	28215195	28218346	-	28216770	Chr3D	36644961	36648112	-	36646536	1.0	1.0	collinear
gene:TraesCS3D02G064000	Chr3D	28233046	28236786	+	28234916	Chr3D	36662812	36666552	+	36664682	1.0	1.0	collinear
gene:TraesCS3D02G064100	Chr3D	28326340	28329337	-	28327838	Chr3D	36754356	36757353	-	36755854	1.0	0.999	collinear
gene:TraesCS3D02G064200	Chr3D	28330521	28333024	+	28331772	Chr3D	36758537	36761040	+	36759788	1.0	1.0	collinear
gene:TraesCS3D02G064300	Chr3D	28380825	28382676	-	28381750	Chr3D	36805169	36807020	-	36806094	1.0	1.0	collinear
gene:TraesCS3D02G064500	Chr3D	28478977	28479498	+	28479237	Chr3D	36902885	36903406	+	36903145	1.0	1.0	collinear
gene:TraesCS3D02G064600	Chr3D	28485518	28487806	+	28486662	Chr3D	36909263	36911551	+	36910407	1.0	1.0	collinear
gene:TraesCS3D02G064700	Chr3D	28493564	28495678	-	28494621	Chr3D	36917309	36919423	-	36918366	1.0	1.0	collinear
gene:TraesCS3D02G064800	Chr3D	28499308	28501394	-	28500351	Chr3D	36923051	36925137	-	36924094	1.0	1.0	collinear
gene:TraesCS3D02G064900	Chr3D	28505632	28510800	-	28508216	Chr3D	36929376	36934544	-	36931960	1.0	1.0	collinear
gene:TraesCS3D02G065000	Chr3D	28546602	28548106	-	28547354	Chr3D	36969818	36971322	-	36970570	1.0	1.0	collinear
gene:TraesCS3D02G065100	Chr3D	28590752	28592313	-	28591532	Chr3D	37013287	37014848	-	37014067	1.0	1.0	collinear
gene:TraesCS3D02G065200	Chr3D	28593535	28596986	-	28595260	Chr3D	37016070	37019521	-	37017795	1.0	1.0	collinear
gene:TraesCS3D02G065300	Chr3D	28733081	28735558	+	28734319	Chr3D	37156539	37159016	+	37157777	1.0	1.0	collinear
gene:TraesCS3D02G065400	Chr3D	28744988	28746874	+	28745931	Chr3D	37167728	37169614	+	37168671	1.0	1.0	collinear
gene:TraesCS3D02G065500	Chr3D	28944365	28945568	+	28944966	Chr3D	37360453	37361656	+	37361054	1.0	1.0	collinear
gene:TraesCS3D02G065600	Chr3D	28965940	28967059	+	28966499	Chr3D	37381565	37382684	+	37382124	1.0	1.0	collinear
gene:TraesCS3D02G065700	Chr3D	28991394	28992136	+	28991765	Chr3D	37406378	37407120	+	37406749	1.0	1.0	collinear
gene:TraesCS3D02G065800	Chr3D	29165377	29172091	-	29168734	Chr3D	37574593	37581019	-	37577806	1.0	1.0	collinear
gene:TraesCS3D02G065900	Chr3D	29249262	29250493	-	29249877	Chr3D	37657165	37658396	-	37657780	1.0	1.0	collinear
gene:TraesCS3D02G066000	Chr3D	29275568	29278280	+	29276924	Chr3D	37681019	37683731	+	37682375	1.0	1.0	collinear
gene:TraesCS3D02G066100	Chr3D	29281632	29282828	+	29282230	Chr3D	37687081	37688277	+	37687679	1.0	0.999	collinear
gene:TraesCS3D02G066200	Chr3D	29307961	29309437	-	29308699	Chr3D	37713410	37714886	-	37714148	1.0	1.0	collinear
gene:TraesCS3D02G066300	Chr3D	29382878	29383454	+	29383166	Chr3D	37787591	37788167	+	37787879	1.0	1.0	collinear
gene:TraesCS3D02G066400	Chr3D	29608002	29608399	+	29608200	Chr3D	38071396	38071793	+	38071594	1.0	1.0	collinear
gene:TraesCS3D02G066500	Chr3D	29610051	29613355	+	29611703	Chr3D	38073446	38076750	+	38075098	1.0	1.0	collinear
gene:TraesCS3D02G066600	Chr3D	29620224	29620918	+	29620571	Chr3D	38083499	38084193	+	38083846	1.0	1.0	collinear
gene:TraesCS3D02G066700	Chr3D	29623870	29624245	+	29624057	Chr3D	38087145	38087520	+	38087332	1.0	1.0	collinear
gene:TraesCS3D02G066800	Chr3D	29645018	29645639	+	29645328	Chr3D	38107989	38108610	+	38108299	1.0	1.0	collinear
gene:TraesCS3D02G066900	Chr3D	29689549	29702772	+	29696160	Chr3D	38152517	38165473	+	38158995	1.0	1.0	collinear
gene:TraesCS3D02G067000	Chr3D	29703340	29705895	+	29704617	Chr3D	38166041	38168596	+	38167318	1.0	1.0	collinear
gene:TraesCS3D02G067100	Chr3D	29789480	29789653	-	29789566	Chr3D	38252234	38252407	-	38252320	1.0	1.0	collinear
gene:TraesCS3D02G067200	Chr3D	29800661	29800831	-	29800746	Chr3D	38263417	38263587	-	38263502	1.0	1.0	collinear
gene:TraesCS3D02G067300	Chr3D	29812169	29812339	-	29812254	Chr3D	38274772	38274942	-	38274857	1.0	1.0	collinear
gene:TraesCS3D02G067400	Chr3D	29861234	29861404	-	29861319	Chr3D	38323146	38323316	-	38323231	1.0	1.0	collinear
gene:TraesCS3D02G067500	Chr3D	29880033	29882190	-	29881111	Chr3D	38341692	38343849	-	38342770	1.0	1.0	collinear
gene:TraesCS3D02G067600	Chr3D	29882969	29888439	-	29885704	Chr3D	38344628	38350098	-	38347363	1.0	1.0	collinear
gene:TraesCS3D02G067700	Chr3D	29940293	29942461	+	29941377	Chr3D	38401804	38403972	+	38402888	1.0	1.0	collinear
gene:TraesCS3D02G067800	Chr3D	29945453	29947483	+	29946468	Chr3D	38406964	38408994	+	38407979	1.0	0.999	collinear
gene:TraesCS3D02G067900	Chr3D	29951188	29953260	+	29952224	Chr3D	38412699	38414771	+	38413735	1.0	1.0	collinear
gene:TraesCS3D02G068000	Chr3D	29967361	29969360	+	29968360	Chr3D	38428446	38430445	+	38429445	1.0	1.0	collinear
gene:TraesCS3D02G068100	Chr3D	30005733	30011241	+	30008487	Chr3D	38465624	38471132	+	38468378	1.0	1.0	collinear
gene:TraesCS3D02G068200	Chr3D	30052701	30060285	+	30056493	Chr3D	38511016	38518600	+	38514808	1.0	1.0	collinear
gene:TraesCS3D02G068300	Chr3D	30060494	30061507	+	30061000	Chr3D	38518809	38519822	+	38519315	1.0	1.0	collinear
gene:TraesCS3D02G068400	Chr3D	30085076	30088314	-	30086695	Chr3D	38543393	38546631	-	38545012	1.0	1.0	collinear
gene:TraesCS3D02G068500	Chr3D	30219780	30232628	-	30226204	Chr3D	38676613	38689239	-	38682926	1.0	1.0	collinear
gene:TraesCS3D02G068600	Chr3D	30235692	30239665	-	30237678	Chr3D	38692076	38696049	-	38694062	1.0	1.0	collinear
gene:TraesCS3D02G068700	Chr3D	30265195	30265945	-	30265570	Chr3D	38721262	38722012	-	38721637	1.0	1.0	collinear
gene:TraesCS3D02G068800	Chr3D	30277230	30281540	+	30279385	Chr3D	38733122	38737432	+	38735277	1.0	1.0	collinear
gene:TraesCS3D02G068900	Chr3D	30293140	30301298	+	30297219	Chr3D	38749032	38757190	+	38753111	1.0	1.0	collinear
gene:TraesCS3D02G069000	Chr3D	30359215	30360960	+	30360087	Chr3D	38814397	38816142	+	38815269	1.0	0.999	collinear
gene:TraesCS3D02G069100	Chr3D	30370827	30372234	-	30371530	Chr3D	38825754	38827161	-	38826457	1.0	0.999	collinear
gene:TraesCS3D02G069200	Chr3D	30374304	30374705	-	30374504	Chr3D	38829231	38829632	-	38829431	1.0	1.0	collinear
gene:TraesCS3D02G069300	Chr3D	30409836	30416591	-	30413213	Chr3D	38864821	38871115	-	38867968	1.0	1.0	collinear
gene:TraesCS3D02G069400	Chr3D	30417691	30418909	-	30418300	Chr3D	38872215	38873433	-	38872824	1.0	1.0	collinear
gene:TraesCS3D02G069500	Chr3D	30424017	30430326	+	30427171	Chr3D	38878541	38884850	+	38881695	1.0	1.0	collinear
gene:TraesCS3D02G069600	Chr3D	30670956	30673240	+	30672098	Chr3D	39120789	39123073	+	39121931	1.0	1.0	collinear
gene:TraesCS3D02G069700	Chr3D	30674023	30681419	-	30677721	Chr3D	39123856	39131258	-	39127557	1.0	1.0	collinear
gene:TraesCS3D02G069800	Chr3D	30926440	30928725	-	30927582	Chr3D	39372883	39375168	-	39374025	1.0	1.0	collinear
gene:TraesCS3D02G069900	Chr3D	30983003	30987611	-	30985307	Chr3D	39429387	39433995	-	39431691	1.0	1.0	collinear
gene:TraesCS3D02G070100	Chr3D	31392138	31394285	+	31393211	Chr3D	39835601	39837748	+	39836674	1.0	1.0	collinear
gene:TraesCS3D02G070200	Chr3D	31429907	31437305	+	31433606	Chr3D	39873310	39880709	+	39877009	1.0	0.999	collinear
gene:TraesCS3D02G070300	Chr3D	31446743	31448587	+	31447665	Chr3D	39889731	39891575	+	39890653	1.0	1.0	collinear
gene:TraesCS3D02G070400	Chr3D	31648164	31650708	+	31649436	Chr3D	40089951	40092495	+	40091223	1.0	1.0	collinear
gene:TraesCS3D02G070600	Chr3D	31690334	31694647	+	31692490	Chr3D	40131940	40136253	+	40134096	1.0	1.0	collinear
gene:TraesCS3D02G070700	Chr3D	31716241	31724528	+	31720384	Chr3D	40157365	40165173	+	40161269	1.0	1.0	collinear
gene:TraesCS3D02G070800	Chr3D	31725216	31727540	-	31726378	Chr3D	40165861	40168185	-	40167023	1.0	1.0	collinear
gene:TraesCS3D02G070900	Chr3D	31775155	31777508	-	31776331	Chr3D	40213840	40216193	-	40215016	1.0	1.0	collinear
gene:TraesCS3D02G071000	Chr3D	31803291	31806438	-	31804864	Chr3D	40241285	40244432	-	40242858	1.0	1.0	collinear
gene:TraesCS3D02G071100	Chr3D	31846146	31848153	+	31847149	Chr3D	40283743	40285750	+	40284746	1.0	1.0	collinear
gene:TraesCS3D02G071200	Chr3D	31849385	31850209	-	31849797	Chr3D	40287000	40287824	-	40287412	1.0	0.998	collinear
gene:TraesCS3D02G071300	Chr3D	31868148	31868939	+	31868543	Chr3D	40305603	40306394	+	40305998	1.0	1.0	collinear
gene:TraesCS3D02G071400	Chr3D	31889685	31889960	-	31889822	Chr3D	40326912	40327187	-	40327049	1.0	1.0	collinear
gene:TraesCS3D02G071500	Chr3D	31909626	31911305	+	31910465	Chr3D	40346535	40348214	+	40347374	1.0	1.0	collinear
gene:TraesCS3D02G071600	Chr3D	31963107	31963559	+	31963333	Chr3D	40398970	40399422	+	40399196	1.0	1.0	collinear
gene:TraesCS3D02G071700	Chr3D	32006442	32009318	-	32007880	Chr3D	40442307	40445183	-	40443745	1.0	1.0	collinear
gene:TraesCS3D02G071800	Chr3D	32082949	32085728	-	32084338	Chr3D	40518602	40521381	-	40519991	1.0	0.999	collinear
gene:TraesCS3D02G071900	Chr3D	32146664	32148880	+	32147772	Chr3D	40581622	40583838	+	40582730	1.0	1.0	collinear
gene:TraesCS3D02G072000	Chr3D	32265565	32272759	+	32269162	Chr3D	40699180	40706374	+	40702777	1.0	0.999	collinear
gene:TraesCS3D02G072100	Chr3D	32277653	32282175	+	32279914	Chr3D	40711268	40715790	+	40713529	1.0	1.0	collinear
gene:TraesCS3D02G072200	Chr3D	32298766	32302915	+	32300840	Chr3D	40735139	40739288	+	40737213	1.0	1.0	collinear
gene:TraesCS3D02G072300	Chr3D	32342186	32345478	+	32343832	Chr3D	40778957	40782258	+	40780607	1.0	0.99	collinear
gene:TraesCS3D02G072400	Chr3D	32418402	32421839	-	32420120	Chr3D	40854164	40857601	-	40855882	1.0	1.0	collinear
