gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS3B02G014800	Chr3B	6234140	6241848	+	6237994	Chr3B	6564121	6571828	+	6567974	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G014900	Chr3B	6250392	6253500	-	6251946	Chr3B	6581364	6584472	-	6582918	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G015000	Chr3B	6294081	6303451	+	6298766	Chr3B	6625423	6634745	+	6630084	0.995	0.994	rearrangement:Chr3B_block1
gene:TraesCS3B02G015100	Chr3B	6307476	6309708	-	6308592	Chr3B	6638776	6641008	-	6639892	1.0	0.999	rearrangement:Chr3B_block1
gene:TraesCS3B02G015200	Chr3B	6336915	6337852	+	6337383	Chr3B	6668217	6669153	+	6668685	1.0	0.99	rearrangement:Chr3B_block1
gene:TraesCS3B02G015300	Chr3B	6378848	6381034	-	6379941	Chr3B	6710116	6712302	-	6711209	1.0	0.999	rearrangement:Chr3B_block1
gene:TraesCS3B02G015400	Chr3B	6390297	6393323	-	6391810	Chr3B	6723536	6726562	-	6725049	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G015500	Chr3B	6389692	6396146	+	6392919	Chr3B	6722931	6729385	+	6726158	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G015600	Chr3B	6406013	6407183	+	6406598	Chr3B	6741558	6742728	+	6742143	1.0	0.998	rearrangement:Chr3B_block1
gene:TraesCS3B02G015700	Chr3B	6468576	6470121	+	6469348	Chr3B	6808977	6810505	+	6809741	1.0	1.0	rearrangement:Chr3B_block1
gene:TraesCS3B02G015800	Chr3B	6533011	6534111	+	6533561	Chr3B	6875672	6876772	+	6876222	1.0	0.998	rearrangement:Chr3B_block1
gene:TraesCS3B02G015900	Chr3B	6544864	6546867	+	6545865	Chr3B	6887527	6889530	+	6888528	1.0	0.999	rearrangement:Chr3B_block1
gene:TraesCS3B02G016000	Chr3B	6554790	6558914	+	6556852	Chr3B	6897454	6901578	+	6899516	1.0	0.998	rearrangement:Chr3B_block1
gene:TraesCS3B02G016300	Chr3B	6665622	6667420	-	6666521	Chr3B	6970466	6972264	-	6971365	1.0	0.996	rearrangement:Chr3B_block1
gene:TraesCS3B02G016400	Chr3B	6670118	6673010	-	6671564	Chr3B	6975552	6978447	-	6976999	1.0	0.997	rearrangement:Chr3B_block1
gene:TraesCS3B02G016500	Chr3B	6676947	6681225	+	6679086	Chr3B	6982384	6986658	+	6984521	1.0	0.996	rearrangement:Chr3B_block1
gene:TraesCS3B02G235000	Chr3B	367675660	367680490	+	367678075	Chr3B	405294890	405299730	-	405297310	1.0	0.998	rearrangement:Chr3B_block2
gene:TraesCS3B02G235100	Chr3B	367835721	367844295	-	367840008	Chr3B	405129943	405138536	+	405134239	1.0	0.993	rearrangement:Chr3B_block2
gene:TraesCS3B02G235200	Chr3B	368089992	368103621	+	368096806	Chr3B	404868834	404882436	-	404875635	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B02G235400	Chr3B	368115717	368116106	-	368115911	Chr3B	404856692	404857081	+	404856886	1.0	0.996	rearrangement:Chr3B_block2
gene:TraesCS3B02G235500	Chr3B	368539168	368546919	-	368543043	Chr3B	404402918	404410669	+	404406793	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B02G235600	Chr3B	368591767	368616468	-	368604117	Chr3B	404335362	404358248	+	404346805	0.961	0.959	rearrangement:Chr3B_block2
gene:TraesCS3B02G235700	Chr3B	368726297	368726617	+	368726457	Chr3B	404199736	404200056	-	404199896	1.0	0.99	rearrangement:Chr3B_block2
gene:TraesCS3B02G235800	Chr3B	368727829	368728518	+	368728173	Chr3B	404197835	404198524	-	404198179	1.0	0.992	rearrangement:Chr3B_block2
gene:TraesCS3B02G235900	Chr3B	368743273	368743494	+	368743383	Chr3B	404182854	404183075	-	404182964	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B02G236000	Chr3B	368846565	368846798	+	368846681	Chr3B	404091688	404091920	-	404091804	0.995	0.991	rearrangement:Chr3B_block2
gene:TraesCS3B02G236100	Chr3B	368852960	368853328	-	368853144	Chr3B	404085165	404085533	+	404085349	1.0	0.989	rearrangement:Chr3B_block2
gene:TraesCS3B02G236200	Chr3B	368866208	368866462	-	368866335	Chr3B	404072039	404072293	+	404072166	1.0	0.988	rearrangement:Chr3B_block2
gene:TraesCS3B02G236300	Chr3B	368882364	368883062	-	368882713	Chr3B	404049294	404049992	+	404049643	1.0	0.995	rearrangement:Chr3B_block2
gene:TraesCS3B02G236600	Chr3B	369284103	369286021	+	369285062	Chr3B	403614917	403616835	-	403615876	1.0	1.0	rearrangement:Chr3B_block2
gene:TraesCS3B02G000100	Chr3B	212892	214491	-	213691	Chr3B	1812454	1814053	+	1813253	1.0	1.0	collinear
gene:TraesCS3B02G000200	Chr3B	218045	222328	+	220186	Chr3B	1804584	1808867	-	1806725	1.0	1.0	collinear
gene:TraesCS3B02G000300	Chr3B	264854	267987	+	266420	Chr3B	1759593	1762726	-	1761159	1.0	0.999	collinear
gene:TraesCS3B02G000500	Chr3B	369389	373754	-	371571	Chr3B	1613037	1617407	+	1615222	0.994	0.99	collinear
gene:TraesCS3B02G006300	Chr3B	3307037	3308316	-	3307676	Chr3B	4939869	4941148	+	4940508	1.0	0.999	collinear
gene:TraesCS3B02G006400	Chr3B	3309907	3310290	-	3310098	Chr3B	4937895	4938278	+	4938086	1.0	1.0	collinear
gene:TraesCS3B02G006500	Chr3B	3407143	3409183	+	3408163	Chr3B	4840675	4842715	-	4841695	1.0	1.0	collinear
gene:TraesCS3B02G006600	Chr3B	3410634	3412172	-	3411403	Chr3B	4837686	4839224	+	4838455	1.0	1.0	collinear
gene:TraesCS3B02G016600	Chr3B	6945399	6945875	+	6945637	Chr3B	11609056	11609532	-	11609294	1.0	1.0	collinear
gene:TraesCS3B02G016700	Chr3B	6951445	6952122	+	6951783	Chr3B	11602750	11603427	-	11603088	1.0	0.998	collinear
gene:TraesCS3B02G016800	Chr3B	6956995	6958436	+	6957715	Chr3B	11592638	11594107	-	11593372	0.995	0.944	collinear
gene:TraesCS3B02G016900	Chr3B	6961765	6963273	-	6962519	Chr3B	11587799	11589307	+	11588553	1.0	0.995	collinear
gene:TraesCS3B02G017000	Chr3B	6966996	6968352	+	6967674	Chr3B	11582720	11584076	-	11583398	1.0	0.997	collinear
gene:TraesCS3B02G017100	Chr3B	7063270	7069210	-	7066240	Chr3B	11490689	11496631	+	11493660	0.999	0.996	collinear
gene:TraesCS3B02G017200	Chr3B	7073390	7077378	+	7075384	Chr3B	11482586	11486574	-	11484580	0.999	0.993	collinear
gene:TraesCS3B02G017300	Chr3B	7181115	7184815	+	7182965	Chr3B	11368082	11371781	-	11369931	1.0	0.995	collinear
gene:TraesCS3B02G017400	Chr3B	7186251	7187167	-	7186709	Chr3B	11365733	11366649	+	11366191	1.0	0.994	collinear
gene:TraesCS3B02G017500	Chr3B	7187456	7191390	-	7189423	Chr3B	11361510	11365444	+	11363477	1.0	0.997	collinear
gene:TraesCS3B02G017700	Chr3B	7333726	7334256	+	7333991	Chr3B	11066758	11067305	-	11067031	0.986	0.917	collinear
gene:TraesCS3B02G017900	Chr3B	7375918	7376883	-	7376400	Chr3B	10838692	10839656	+	10839174	0.991	0.932	collinear
gene:TraesCS3B02G018000	Chr3B	7382432	7384642	-	7383537	Chr3B	10829625	10831814	+	10830719	1.0	0.971	collinear
gene:TraesCS3B02G018100	Chr3B	7481916	7490063	-	7485989	Chr3B	10737286	10745463	+	10741374	1.0	0.995	collinear
gene:TraesCS3B02G018200	Chr3B	7594451	7597855	-	7596153	Chr3B	10647727	10651127	+	10649427	0.997	0.992	collinear
gene:TraesCS3B02G018300	Chr3B	7598907	7600882	+	7599894	Chr3B	10644699	10646674	-	10645686	1.0	0.995	collinear
gene:TraesCS3B02G018400	Chr3B	7603365	7606088	+	7604726	Chr3B	10639522	10642247	-	10640884	1.0	0.995	collinear
gene:TraesCS3B02G018500	Chr3B	7607769	7611311	+	7609540	Chr3B	10634220	10637783	-	10636001	0.998	0.995	collinear
gene:TraesCS3B02G018600	Chr3B	7611649	7614877	-	7613263	Chr3B	10630823	10633882	+	10632352	1.0	0.995	collinear
gene:TraesCS3B02G018700	Chr3B	8004562	8004912	-	8004737	Chr3B	12019103	12019453	-	12019278	1.0	0.988	collinear
gene:TraesCS3B02G018800	Chr3B	8024553	8030703	+	8027628	Chr3B	12038926	12044135	+	12041530	0.976	0.948	collinear
gene:TraesCS3B02G019200	Chr3B	8129928	8133466	+	8131697	Chr3B	12221056	12224698	+	12222877	0.98	0.932	collinear
gene:TraesCS3B02G019300	Chr3B	8133504	8137586	-	8135545	Chr3B	12224736	12228801	-	12226768	1.0	0.997	collinear
gene:TraesCS3B02G019400	Chr3B	8153373	8154210	-	8153791	Chr3B	12231878	12232715	-	12232296	1.0	0.992	collinear
gene:TraesCS3B02G019500	Chr3B	8339237	8346552	+	8342894	Chr3B	12433979	12441317	+	12437648	1.0	0.999	collinear
gene:TraesCS3B02G019800	Chr3B	8512071	8513081	+	8512576	Chr3B	12651363	12652371	+	12651867	0.996	0.974	collinear
gene:TraesCS3B02G019900	Chr3B	8526623	8529426	+	8528024	Chr3B	12675587	12678370	+	12676978	0.983	0.976	collinear
gene:TraesCS3B02G020100	Chr3B	8633795	8635033	-	8634414	Chr3B	12781107	12782345	-	12781726	1.0	0.997	collinear
gene:TraesCS3B02G020200	Chr3B	8643329	8646420	-	8644874	Chr3B	12793009	12795930	-	12794469	0.944	0.942	collinear
gene:TraesCS3B02G020300	Chr3B	8684815	8687011	-	8685913	Chr3B	12834362	12836558	-	12835460	1.0	0.997	collinear
gene:TraesCS3B02G020400	Chr3B	8733389	8737836	+	8735612	Chr3B	12864297	12869042	+	12866669	1.0	0.996	collinear
gene:TraesCS3B02G020500	Chr3B	8781155	8782591	+	8781873	Chr3B	12910871	12912307	+	12911589	0.999	0.996	collinear
gene:TraesCS3B02G020600	Chr3B	8786051	8786864	+	8786457	Chr3B	12915770	12916577	+	12916173	0.991	0.987	collinear
gene:TraesCS3B02G020700	Chr3B	8792815	8794132	+	8793473	Chr3B	12921702	12923019	+	12922360	1.0	0.997	collinear
gene:TraesCS3B02G020800	Chr3B	8797025	8800390	+	8798707	Chr3B	12925931	12929297	+	12927614	1.0	0.997	collinear
gene:TraesCS3B02G020900	Chr3B	8800886	8801737	-	8801311	Chr3B	12929793	12930644	-	12930218	1.0	0.996	collinear
gene:TraesCS3B02G021000	Chr3B	8804356	8812022	+	8808189	Chr3B	12933231	12940889	+	12937060	1.0	0.998	collinear
gene:TraesCS3B02G021100	Chr3B	8812942	8814417	+	8813679	Chr3B	12941803	12943277	+	12942540	1.0	0.997	collinear
gene:TraesCS3B02G021200	Chr3B	8816276	8826946	-	8821611	Chr3B	12945137	12955614	-	12950375	1.0	0.997	collinear
gene:TraesCS3B02G021500	Chr3B	9097656	9099110	-	9098383	Chr3B	13027379	13028738	-	13028058	0.927	0.925	collinear
gene:TraesCS3B02G021600	Chr3B	9165564	9177438	-	9171501	Chr3B	13095350	13107011	-	13101180	0.997	0.996	collinear
gene:TraesCS3B02G021700	Chr3B	9187694	9191071	-	9189382	Chr3B	13116992	13120371	-	13118681	1.0	0.999	collinear
gene:TraesCS3B02G021800	Chr3B	9349697	9350059	-	9349878	Chr3B	13271010	13271372	-	13271191	1.0	1.0	collinear
gene:TraesCS3B02G021900	Chr3B	9396614	9400783	+	9398698	Chr3B	13328034	13332203	+	13330118	1.0	1.0	collinear
gene:TraesCS3B02G022000	Chr3B	9404342	9408751	+	9406546	Chr3B	13335772	13340181	+	13337976	1.0	0.995	collinear
gene:TraesCS3B02G022100	Chr3B	9417779	9420607	-	9419193	Chr3B	13348821	13351649	-	13350235	1.0	0.995	collinear
gene:TraesCS3B02G022200	Chr3B	9427199	9427495	-	9427347	Chr3B	13358240	13358536	-	13358388	1.0	1.0	collinear
gene:TraesCS3B02G022300	Chr3B	9439165	9442301	+	9440733	Chr3B	13369919	13373055	+	13371487	1.0	0.999	collinear
gene:TraesCS3B02G022400	Chr3B	9568439	9573009	-	9570724	Chr3B	13525023	13529669	-	13527346	1.0	0.995	collinear
gene:TraesCS3B02G022500	Chr3B	9776149	9782832	+	9779490	Chr3B	13739646	13746011	+	13742828	0.99	0.974	collinear
gene:TraesCS3B02G022900	Chr3B	9913916	9917749	+	9915832	Chr3B	13781639	13786800	+	13784219	0.999	0.967	collinear
gene:TraesCS3B02G023000	Chr3B	9922993	9923391	-	9923192	Chr3B	13792220	13792618	-	13792419	1.0	0.994	collinear
gene:TraesCS3B02G023100	Chr3B	9930559	9931345	-	9930952	Chr3B	13799502	13800288	-	13799895	1.0	1.0	collinear
gene:TraesCS3B02G023200	Chr3B	9931500	9939414	-	9935457	Chr3B	13800443	13808358	-	13804400	1.0	0.999	collinear
gene:TraesCS3B02G023300	Chr3B	10013879	10014906	+	10014392	Chr3B	13877097	13878124	+	13877610	1.0	1.0	collinear
gene:TraesCS3B02G023400	Chr3B	10045662	10048767	+	10047214	Chr3B	13908796	13911901	+	13910348	1.0	0.999	collinear
gene:TraesCS3B02G023500	Chr3B	10050287	10051117	-	10050702	Chr3B	13913421	13914251	-	13913836	1.0	1.0	collinear
gene:TraesCS3B02G023600	Chr3B	10170580	10175005	+	10172792	Chr3B	14032345	14036769	+	14034557	1.0	1.0	collinear
gene:TraesCS3B02G023700	Chr3B	10198656	10202090	-	10200373	Chr3B	14060418	14063853	-	14062135	1.0	0.998	collinear
gene:TraesCS3B02G023800	Chr3B	10221325	10222509	+	10221917	Chr3B	14093017	14094201	+	14093609	1.0	0.998	collinear
gene:TraesCS3B02G023900	Chr3B	10231065	10234756	+	10232910	Chr3B	14102788	14106477	+	14104632	0.999	0.994	collinear
gene:TraesCS3B02G024000	Chr3B	10248796	10251587	-	10250191	Chr3B	14127812	14130613	-	14129212	0.998	0.98	collinear
gene:TraesCS3B02G024100	Chr3B	10301553	10309014	-	10305283	Chr3B	14394168	14401613	-	14397890	0.99	0.972	collinear
gene:TraesCS3B02G024200	Chr3B	10325132	10343880	-	10334506	Chr3B	14440523	14451435	-	14445979	1.0	0.989	collinear
gene:TraesCS3B02G024300	Chr3B	10388175	10392856	+	10390515	Chr3B	14486426	14491023	+	14488724	0.964	0.959	collinear
gene:TraesCS3B02G024400	Chr3B	10406614	10407459	+	10407036	Chr3B	14514203	14515048	+	14514625	1.0	0.996	collinear
gene:TraesCS3B02G024500	Chr3B	10562122	10573523	-	10567822	Chr3B	14669681	14681063	-	14675372	1.0	0.997	collinear
gene:TraesCS3B02G024600	Chr3B	10627150	10632531	-	10629840	Chr3B	14746801	14752166	-	14749483	1.0	0.998	collinear
gene:TraesCS3B02G024800	Chr3B	10664871	10665179	-	10665025	Chr3B	14783287	14783595	-	14783441	1.0	0.996	collinear
gene:TraesCS3B02G024900	Chr3B	10707583	10717161	-	10712372	Chr3B	14825754	14835331	-	14830542	1.0	1.0	collinear
gene:TraesCS3B02G025000	Chr3B	10733741	10734945	-	10734343	Chr3B	14851866	14853070	-	14852468	1.0	0.999	collinear
gene:TraesCS3B02G025100	Chr3B	10921798	10923562	+	10922680	Chr3B	15040409	15042173	+	15041291	1.0	0.995	collinear
gene:TraesCS3B02G025200	Chr3B	10953564	10957184	+	10955374	Chr3B	15077093	15080668	+	15078880	0.976	0.972	collinear
gene:TraesCS3B02G025300	Chr3B	10961858	10963832	-	10962845	Chr3B	15085268	15087245	-	15086256	1.0	0.981	collinear
gene:TraesCS3B02G025400	Chr3B	11008480	11010266	-	11009373	Chr3B	15109171	15110961	-	15110066	1.0	0.996	collinear
gene:TraesCS3B02G025500	Chr3B	11065288	11067073	-	11066180	Chr3B	15167204	15168989	-	15168096	1.0	0.998	collinear
gene:TraesCS3B02G025600	Chr3B	11086781	11090389	-	11088585	Chr3B	15184383	15187992	-	15186187	1.0	0.988	collinear
gene:TraesCS3B02G025800	Chr3B	11128485	11129633	+	11129059	Chr3B	15214537	15215687	+	15215112	1.0	0.994	collinear
gene:TraesCS3B02G026000	Chr3B	11229873	11230831	-	11230352	Chr3B	15298066	15299024	-	15298545	1.0	0.997	collinear
gene:TraesCS3B02G026100	Chr3B	11231523	11232945	+	11232234	Chr3B	15299715	15301136	+	15300425	0.999	0.993	collinear
gene:TraesCS3B02G026200	Chr3B	11239743	11241564	+	11240653	Chr3B	15306847	15308668	+	15307757	1.0	0.992	collinear
gene:TraesCS3B02G026300	Chr3B	11466398	11468225	+	11467311	Chr3B	15582600	15584427	+	15583513	1.0	0.993	collinear
gene:TraesCS3B02G026400	Chr3B	11469547	11471022	+	11470284	Chr3B	15585757	15587232	+	15586494	0.999	0.995	collinear
gene:TraesCS3B02G026500	Chr3B	11510662	11512512	+	11511587	Chr3B	15625874	15627723	+	15626798	1.0	0.995	collinear
gene:TraesCS3B02G026600	Chr3B	11561317	11563129	+	11562223	Chr3B	15661458	15663270	+	15662364	1.0	0.993	collinear
gene:TraesCS3B02G026700	Chr3B	11601482	11603437	+	11602459	Chr3B	15694984	15696939	+	15695961	1.0	0.996	collinear
gene:TraesCS3B02G026800	Chr3B	11653172	11658098	+	11655635	Chr3B	15745132	15750319	+	15747725	1.0	0.99	collinear
gene:TraesCS3B02G027200	Chr3B	11882824	11884486	+	11883655	Chr3B	15925608	15927348	+	15926478	1.0	0.915	collinear
gene:TraesCS3B02G027300	Chr3B	11908458	11909565	+	11909011	Chr3B	15951280	15952386	+	15951833	0.998	0.988	collinear
gene:TraesCS3B02G027500	Chr3B	11927748	11928939	+	11928343	Chr3B	15974250	15975441	+	15974845	1.0	0.995	collinear
gene:TraesCS3B02G027600	Chr3B	11943060	11944197	-	11943628	Chr3B	15989375	15990512	-	15989943	1.0	0.993	collinear
gene:TraesCS3B02G027800	Chr3B	12086550	12088184	-	12087367	Chr3B	16146704	16148338	-	16147521	1.0	0.994	collinear
gene:TraesCS3B02G027900	Chr3B	12100374	12104292	-	12102333	Chr3B	16160238	16163837	-	16162037	1.0	0.99	collinear
gene:TraesCS3B02G028000	Chr3B	12108159	12109513	-	12108836	Chr3B	16167304	16168658	-	16167981	1.0	0.992	collinear
gene:TraesCS3B02G028400	Chr3B	12180347	12181852	-	12181099	Chr3B	16252498	16253999	-	16253248	0.997	0.995	collinear
gene:TraesCS3B02G028500	Chr3B	12302917	12305457	-	12304187	Chr3B	16402110	16404650	-	16403380	1.0	0.996	collinear
gene:TraesCS3B02G028600	Chr3B	12309422	12309643	+	12309532	Chr3B	16408231	16408452	+	16408341	1.0	0.977	collinear
gene:TraesCS3B02G028700	Chr3B	12317225	12321252	+	12319238	Chr3B	16415339	16419419	+	16417379	1.0	0.998	collinear
gene:TraesCS3B02G028800	Chr3B	12399968	12401363	-	12400665	Chr3B	16487893	16489288	-	16488590	1.0	0.996	collinear
gene:TraesCS3B02G028900	Chr3B	12404016	12408859	+	12406437	Chr3B	16491945	16496789	+	16494367	1.0	0.998	collinear
gene:TraesCS3B02G029000	Chr3B	12472486	12476081	+	12474283	Chr3B	16564777	16568784	+	16566780	1.0	0.995	collinear
gene:TraesCS3B02G029100	Chr3B	12839465	12843097	-	12841281	Chr3B	16943034	16946663	-	16944848	0.998	0.997	collinear
gene:TraesCS3B02G029300	Chr3B	13415870	13416517	+	13416193	Chr3B	18016204	18016851	+	18016527	1.0	0.933	collinear
gene:TraesCS3B02G029600	Chr3B	13510569	13511438	+	13511003	Chr3B	18132141	18133008	+	18132574	0.995	0.984	collinear
gene:TraesCS3B02G029700	Chr3B	13511460	13511762	+	13511611	Chr3B	18133030	18133332	+	18133181	1.0	1.0	collinear
gene:TraesCS3B02G029800	Chr3B	13731936	13734151	+	13733043	Chr3B	18339931	18342160	+	18341045	1.0	0.996	collinear
gene:TraesCS3B02G029900	Chr3B	13744964	13749320	+	13747142	Chr3B	18352878	18357209	+	18355043	1.0	0.99	collinear
gene:TraesCS3B02G030000	Chr3B	13814087	13817475	+	13815781	Chr3B	18428386	18431775	+	18430080	1.0	0.998	collinear
gene:TraesCS3B02G030100	Chr3B	13819964	13821144	-	13820554	Chr3B	18434265	18435445	-	18434855	1.0	0.991	collinear
gene:TraesCS3B02G030200	Chr3B	13825093	13825701	-	13825397	Chr3B	18439379	18439987	-	18439683	1.0	0.986	collinear
gene:TraesCS3B02G030400	Chr3B	13920028	13920998	+	13920513	Chr3B	18526453	18527423	+	18526938	1.0	0.993	collinear
gene:TraesCS3B02G030500	Chr3B	13961374	13964727	-	13963050	Chr3B	18572239	18575592	-	18573915	1.0	1.0	collinear
gene:TraesCS3B02G030600	Chr3B	13960570	13967611	+	13964090	Chr3B	18571435	18578476	+	18574955	1.0	1.0	collinear
gene:TraesCS3B02G030700	Chr3B	13992978	13994298	-	13993638	Chr3B	18603198	18604518	-	18603858	1.0	1.0	collinear
gene:TraesCS3B02G030800	Chr3B	14022297	14023737	-	14023017	Chr3B	18631552	18632992	-	18632272	1.0	1.0	collinear
gene:TraesCS3B02G030900	Chr3B	14064574	14065888	-	14065231	Chr3B	18674994	18676307	-	18675650	0.999	0.997	collinear
gene:TraesCS3B02G031000	Chr3B	14111279	14112657	-	14111968	Chr3B	18720088	18721464	-	18720776	0.998	0.995	collinear
gene:TraesCS3B02G031100	Chr3B	14162064	14164236	-	14163150	Chr3B	18773909	18776101	-	18775005	1.0	0.994	collinear
gene:TraesCS3B02G031200	Chr3B	14201533	14204974	-	14203253	Chr3B	18779968	18783425	-	18781696	1.0	0.986	collinear
gene:TraesCS3B02G031300	Chr3B	14222281	14223663	-	14222972	Chr3B	18800770	18802152	-	18801461	1.0	0.969	collinear
gene:TraesCS3B02G031400	Chr3B	14327973	14329141	+	14328557	Chr3B	18872806	18873971	+	18873388	0.997	0.968	collinear
gene:TraesCS3B02G031500	Chr3B	14329207	14330814	+	14330010	Chr3B	18874036	18875646	+	18874841	1.0	0.955	collinear
gene:TraesCS3B02G032000	Chr3B	14524035	14526526	-	14525280	Chr3B	18891771	18894349	-	18893060	0.989	0.922	collinear
gene:TraesCS3B02G032100	Chr3B	14547111	14548665	+	14547888	Chr3B	18914739	18916293	+	18915516	1.0	1.0	collinear
gene:TraesCS3B02G032200	Chr3B	14702451	14703844	-	14703147	Chr3B	19069163	19070556	-	19069859	1.0	1.0	collinear
gene:TraesCS3B02G032300	Chr3B	14963926	14964528	+	14964227	Chr3B	19328754	19329356	+	19329055	1.0	1.0	collinear
gene:TraesCS3B02G032400	Chr3B	14983253	14986446	+	14984849	Chr3B	19347853	19351046	+	19349449	1.0	1.0	collinear
gene:TraesCS3B02G032500	Chr3B	15076446	15077448	+	15076947	Chr3B	19454314	19455316	+	19454815	1.0	1.0	collinear
gene:TraesCS3B02G032700	Chr3B	15140715	15141590	-	15141152	Chr3B	19475585	19476459	+	19476022	0.998	0.988	collinear
gene:TraesCS3B02G032600	Chr3B	15139170	15151072	+	15145121	Chr3B	19510624	19522120	+	19516372	0.946	0.932	collinear
gene:TraesCS3B02G032800	Chr3B	15166116	15167103	-	15166609	Chr3B	19537187	19538174	-	19537680	1.0	0.998	collinear
gene:TraesCS3B02G032900	Chr3B	15864214	15865335	-	15864774	Chr3B	20220290	20221411	-	20220850	1.0	0.995	collinear
gene:TraesCS3B02G033000	Chr3B	16035816	16037449	+	16036632	Chr3B	20690992	20692625	+	20691808	1.0	0.99	collinear
gene:TraesCS3B02G033100	Chr3B	16038550	16040849	-	16039699	Chr3B	20693726	20696025	-	20694875	1.0	0.998	collinear
gene:TraesCS3B02G033200	Chr3B	16049143	16050606	+	16049874	Chr3B	20699415	20700878	+	20700146	1.0	0.996	collinear
gene:TraesCS3B02G033300	Chr3B	16056140	16057123	+	16056631	Chr3B	20706315	20707298	+	20706806	1.0	0.994	collinear
gene:TraesCS3B02G033400	Chr3B	16078276	16079730	-	16079003	Chr3B	20728046	20729500	-	20728773	1.0	0.989	collinear
gene:TraesCS3B02G033500	Chr3B	16078282	16079748	+	16079015	Chr3B	20728052	20729518	+	20728785	1.0	0.989	collinear
gene:TraesCS3B02G033600	Chr3B	16123174	16123437	-	16123305	Chr3B	20771221	20771484	-	20771352	1.0	1.0	collinear
gene:TraesCS3B02G033700	Chr3B	16129137	16130949	+	16130043	Chr3B	20777181	20778991	+	20778086	1.0	0.98	collinear
gene:TraesCS3B02G033800	Chr3B	16133129	16137429	-	16135279	Chr3B	20781205	20785504	-	20783354	1.0	0.995	collinear
gene:TraesCS3B02G033900	Chr3B	16180088	16180376	-	16180232	Chr3B	20884124	20884412	-	20884268	1.0	0.99	collinear
gene:TraesCS3B02G034000	Chr3B	16202219	16202482	-	16202350	Chr3B	20904601	20904870	-	20904735	1.0	0.974	collinear
gene:TraesCS3B02G034100	Chr3B	16212873	16215454	+	16214163	Chr3B	20915177	20917815	+	20916496	0.995	0.969	collinear
gene:TraesCS3B02G034200	Chr3B	16333353	16334691	+	16334022	Chr3B	21045204	21046542	+	21045873	1.0	0.993	collinear
