gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS6D02G004400	Chr6D	2134352	2137355	+	2135853	Chr6D	2516932	2519935	+	2518433	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G004600	Chr6D	2169654	2171773	+	2170713	Chr6D	2551686	2553805	+	2552745	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G004700	Chr6D	2239978	2245529	+	2242753	Chr6D	2615635	2621186	+	2618410	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G004800	Chr6D	2246243	2250596	-	2248419	Chr6D	2621900	2626253	-	2624076	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G004900	Chr6D	2265038	2269578	+	2267308	Chr6D	2640696	2645236	+	2642966	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G005000	Chr6D	2269919	2272267	+	2271093	Chr6D	2645577	2647925	+	2646751	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G005100	Chr6D	2272280	2274449	+	2273364	Chr6D	2647938	2650107	+	2649022	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G005200	Chr6D	2274408	2279710	-	2277059	Chr6D	2650066	2655359	-	2652712	0.995	0.994	rearrangement:Chr6D_block1
gene:TraesCS6D02G005300	Chr6D	2320839	2326861	-	2323850	Chr6D	2695949	2701967	-	2698958	0.999	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D02G005400	Chr6D	2334453	2336729	-	2335591	Chr6D	2709435	2711711	-	2710573	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G005500	Chr6D	2354128	2357801	-	2355964	Chr6D	2730057	2733697	-	2731877	0.998	0.99	rearrangement:Chr6D_block1
gene:TraesCS6D02G005600	Chr6D	2399592	2409297	+	2404444	Chr6D	2774260	2783966	+	2779113	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G005700	Chr6D	2439023	2439708	+	2439365	Chr6D	2842255	2842940	+	2842597	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G006200	Chr6D	2672960	2674495	-	2673727	Chr6D	2977696	2979231	-	2978463	1.0	0.995	rearrangement:Chr6D_block1
gene:TraesCS6D02G006300	Chr6D	2817834	2820066	+	2818950	Chr6D	3226406	3228638	+	3227522	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G006400	Chr6D	2831900	2833094	+	2832497	Chr6D	3240651	3241845	+	3241248	1.0	0.996	rearrangement:Chr6D_block1
gene:TraesCS6D02G006500	Chr6D	2855162	2872133	-	2863647	Chr6D	3263547	3280248	-	3271897	1.0	0.997	rearrangement:Chr6D_block1
gene:TraesCS6D02G006600	Chr6D	2887251	2891221	+	2889236	Chr6D	3294922	3298892	+	3296907	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G006700	Chr6D	2896248	2898694	+	2897471	Chr6D	3303918	3306364	+	3305141	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G006900	Chr6D	2911306	2914246	+	2912776	Chr6D	3318976	3321916	+	3320446	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G007000	Chr6D	2919542	2921422	+	2920482	Chr6D	3327212	3329092	+	3328152	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G007100	Chr6D	2955577	2958340	-	2956958	Chr6D	3362069	3364832	-	3363450	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G007200	Chr6D	2980284	2993598	-	2986941	Chr6D	3386219	3399458	-	3392838	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G007300	Chr6D	3015087	3017855	-	3016471	Chr6D	3420286	3423054	-	3421670	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G007400	Chr6D	3024701	3026206	-	3025453	Chr6D	3429908	3431413	-	3430660	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G007500	Chr6D	3037396	3040207	-	3038801	Chr6D	3442395	3445206	-	3443800	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G007600	Chr6D	3046943	3052872	-	3049907	Chr6D	3451942	3457871	-	3454906	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G007700	Chr6D	3074482	3077022	-	3075752	Chr6D	3482849	3485389	-	3484119	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G007800	Chr6D	3141651	3143737	-	3142694	Chr6D	3549077	3551163	-	3550120	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G007900	Chr6D	3160181	3164060	+	3162120	Chr6D	3567268	3570831	+	3569049	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G008000	Chr6D	3272765	3277194	+	3274979	Chr6D	3678731	3683160	+	3680945	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G008100	Chr6D	3314820	3318351	+	3316585	Chr6D	3720439	3723969	+	3722204	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G008200	Chr6D	3344863	3347265	-	3346064	Chr6D	3750483	3752885	-	3751684	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G008300	Chr6D	3420603	3421512	-	3421057	Chr6D	3826523	3827432	-	3826977	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G008400	Chr6D	3445034	3445988	-	3445511	Chr6D	3850995	3851949	-	3851472	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G008500	Chr6D	3459498	3460459	-	3459978	Chr6D	3865459	3866420	-	3865939	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G008600	Chr6D	3462546	3463345	-	3462945	Chr6D	3868509	3869308	-	3868908	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G008700	Chr6D	3471206	3471568	-	3471387	Chr6D	3876960	3877322	-	3877141	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G008800	Chr6D	3475640	3476263	-	3475951	Chr6D	3881211	3881825	-	3881518	0.985	0.983	rearrangement:Chr6D_block1
gene:TraesCS6D02G008900	Chr6D	3480867	3482759	-	3481813	Chr6D	3886429	3888321	-	3887375	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G009000	Chr6D	3488493	3491678	-	3490085	Chr6D	3914295	3917480	-	3915887	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G009100	Chr6D	3586682	3592585	+	3589633	Chr6D	4012484	4018388	+	4015436	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G009200	Chr6D	3596359	3597942	+	3597150	Chr6D	4022162	4023745	+	4022953	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G009300	Chr6D	3599914	3602757	-	3601335	Chr6D	4025445	4028288	-	4026866	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G009400	Chr6D	3606942	3607337	-	3607139	Chr6D	4032473	4032868	-	4032670	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G009500	Chr6D	3712832	3714865	+	3713848	Chr6D	5067539	5069572	-	5068555	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G009600	Chr6D	3725865	3728018	+	3726941	Chr6D	5054755	5056910	-	5055832	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G009700	Chr6D	3738920	3741139	+	3740029	Chr6D	5042383	5044602	-	5043492	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G009800	Chr6D	3815688	3818435	-	3817061	Chr6D	4966732	4969477	+	4968104	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G009900	Chr6D	3818514	3820884	-	3819699	Chr6D	4964283	4966653	+	4965468	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G010000	Chr6D	3833199	3837861	-	3835530	Chr6D	4947305	4951967	+	4949636	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G010100	Chr6D	3851841	3855843	+	3853842	Chr6D	4929790	4933790	-	4931790	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G010200	Chr6D	3888575	3913170	+	3900872	Chr6D	4873664	4897392	-	4885528	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G010300	Chr6D	3926181	3927525	+	3926853	Chr6D	4859309	4860653	-	4859981	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G010400	Chr6D	3932579	3933375	+	3932977	Chr6D	4853459	4854255	-	4853857	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G010500	Chr6D	3937281	3937682	+	3937481	Chr6D	4849526	4849927	-	4849726	1.0	0.995	rearrangement:Chr6D_block1
gene:TraesCS6D02G010600	Chr6D	3977692	3982016	-	3979854	Chr6D	4808392	4812657	+	4810524	1.0	0.985	rearrangement:Chr6D_block1
gene:TraesCS6D02G010700	Chr6D	3999621	4000817	-	4000219	Chr6D	4779048	4780238	+	4779643	0.994	0.974	rearrangement:Chr6D_block1
gene:TraesCS6D02G010900	Chr6D	4208530	4211483	+	4210006	Chr6D	4652622	4655582	-	4654102	1.0	0.994	rearrangement:Chr6D_block1
gene:TraesCS6D02G011000	Chr6D	4279920	4283685	-	4281802	Chr6D	4606654	4610421	+	4608537	0.998	0.99	rearrangement:Chr6D_block1
gene:TraesCS6D02G011100	Chr6D	4290127	4290729	+	4290428	Chr6D	4599152	4599754	-	4599453	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D02G011200	Chr6D	4291453	4292310	+	4291881	Chr6D	4597571	4598428	-	4597999	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G011300	Chr6D	4292443	4294942	-	4293692	Chr6D	4594939	4597438	+	4596188	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G011400	Chr6D	4373061	4391029	+	4382045	Chr6D	4499879	4517829	-	4508854	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G011500	Chr6D	4403984	4411139	+	4407561	Chr6D	4479831	4486986	-	4483408	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G011600	Chr6D	4517315	4521435	+	4519375	Chr6D	4371113	4375229	-	4373171	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G011700	Chr6D	4629188	4635636	+	4632412	Chr6D	4257648	4264095	-	4260871	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G011800	Chr6D	4646869	4648398	+	4647633	Chr6D	4245132	4246661	-	4245896	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G011900	Chr6D	4677193	4678250	-	4677721	Chr6D	4215904	4216961	+	4216432	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G012000	Chr6D	4697985	4701213	+	4699599	Chr6D	4192899	4196169	-	4194534	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G012100	Chr6D	4720370	4722721	-	4721545	Chr6D	5106962	5109313	-	5108137	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G012200	Chr6D	4773457	4775769	-	4774613	Chr6D	5159085	5161397	-	5160241	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G012300	Chr6D	4778237	4779343	-	4778790	Chr6D	5163865	5164971	-	5164418	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G012400	Chr6D	4838653	4840305	+	4839479	Chr6D	5223993	5225645	+	5224819	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G012500	Chr6D	4937161	4939465	+	4938313	Chr6D	5320795	5323099	+	5321947	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G012600	Chr6D	5058868	5066947	+	5062907	Chr6D	5441403	5449482	+	5445442	0.999	0.996	rearrangement:Chr6D_block1
gene:TraesCS6D02G012700	Chr6D	5078407	5084396	+	5081401	Chr6D	5460980	5466969	+	5463974	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G012800	Chr6D	5090832	5094788	-	5092810	Chr6D	5473225	5476952	-	5475088	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G012900	Chr6D	5149646	5153289	-	5151467	Chr6D	5531461	5535175	-	5533318	1.0	0.986	rearrangement:Chr6D_block1
gene:TraesCS6D02G013000	Chr6D	5176529	5183564	-	5180046	Chr6D	5558134	5565169	-	5561651	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D02G013300	Chr6D	5446476	5447036	-	5446756	Chr6D	5800677	5801237	-	5800957	1.0	0.995	rearrangement:Chr6D_block1
gene:TraesCS6D02G013400	Chr6D	5477924	5481671	-	5479797	Chr6D	5831925	5835672	-	5833798	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G013500	Chr6D	5493565	5495912	+	5494738	Chr6D	5847566	5849913	+	5848739	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G013600	Chr6D	5562123	5566425	+	5564274	Chr6D	5915113	5919415	+	5917264	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G013700	Chr6D	5723637	5726189	+	5724913	Chr6D	6351770	6354322	+	6353046	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G013800	Chr6D	5838587	5839309	+	5838948	Chr6D	6465185	6465907	+	6465546	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G013900	Chr6D	5844543	5845856	-	5845199	Chr6D	6471141	6472454	-	6471797	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G014000	Chr6D	5909964	5912742	-	5911353	Chr6D	6535194	6537972	-	6536583	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G014100	Chr6D	5940883	5942499	-	5941691	Chr6D	6565838	6567454	-	6566646	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G014200	Chr6D	5976319	5979473	-	5977896	Chr6D	6721033	6724187	-	6722610	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G014300	Chr6D	5980828	5982258	-	5981543	Chr6D	6725542	6726972	-	6726257	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G014400	Chr6D	5987202	5987870	-	5987536	Chr6D	6731916	6732584	-	6732250	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G014500	Chr6D	6001437	6003277	-	6002357	Chr6D	6745976	6747820	-	6746898	1.0	0.997	rearrangement:Chr6D_block1
gene:TraesCS6D02G014600	Chr6D	6012843	6020283	+	6016563	Chr6D	6757285	6764414	+	6760849	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G014700	Chr6D	6107726	6135028	-	6121377	Chr6D	6850550	6877718	-	6864134	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G014800	Chr6D	6156126	6159148	-	6157637	Chr6D	6897756	6900778	-	6899267	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G014900	Chr6D	6254865	6261284	-	6258074	Chr6D	6995717	7002136	-	6998926	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G015000	Chr6D	6274077	6276905	+	6275491	Chr6D	7014312	7017140	+	7015726	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G015100	Chr6D	6314769	6316761	-	6315765	Chr6D	7054651	7056644	-	7055647	1.0	0.998	rearrangement:Chr6D_block1
gene:TraesCS6D02G015200	Chr6D	6319338	6321386	+	6320362	Chr6D	7059221	7061269	+	7060245	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G015300	Chr6D	6328264	6328920	+	6328592	Chr6D	7068148	7068804	+	7068476	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G015400	Chr6D	6342582	6344284	-	6343433	Chr6D	7082468	7084170	-	7083319	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G015500	Chr6D	6351577	6353794	+	6352685	Chr6D	7090960	7093249	+	7092104	1.0	0.968	rearrangement:Chr6D_block1
gene:TraesCS6D02G015600	Chr6D	6354023	6354982	+	6354502	Chr6D	7093478	7094437	+	7093957	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G015700	Chr6D	6370264	6373164	+	6371714	Chr6D	7109719	7112619	+	7111169	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G015800	Chr6D	6425195	6426922	+	6426058	Chr6D	7164101	7165828	+	7164964	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G015900	Chr6D	6426980	6428089	+	6427534	Chr6D	7165886	7166995	+	7166440	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G016000	Chr6D	6441826	6443688	+	6442757	Chr6D	7179990	7181852	+	7180921	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G016100	Chr6D	6496165	6501558	+	6498861	Chr6D	7234574	7239967	+	7237270	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G016300	Chr6D	6571365	6574744	-	6573054	Chr6D	7308839	7312218	-	7310528	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G016500	Chr6D	6963495	6970978	-	6967236	Chr6D	7696066	7703161	-	7699613	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G016600	Chr6D	6977348	6980077	-	6978712	Chr6D	7709531	7712260	-	7710895	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G016700	Chr6D	6982048	6983620	+	6982834	Chr6D	7714231	7715803	+	7715017	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G016800	Chr6D	7032180	7035207	+	7033693	Chr6D	7764209	7767236	+	7765722	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G016900	Chr6D	7085611	7089107	+	7087359	Chr6D	7817146	7820642	+	7818894	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G017000	Chr6D	7094960	7098896	+	7096928	Chr6D	7826496	7830432	+	7828464	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G017100	Chr6D	7099573	7107559	+	7103566	Chr6D	7831109	7839098	+	7835103	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G017200	Chr6D	7157307	7157996	-	7157651	Chr6D	7887737	7888426	-	7888081	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G017300	Chr6D	7164027	7164729	+	7164378	Chr6D	7894090	7894792	+	7894441	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G017400	Chr6D	7209606	7212000	-	7210803	Chr6D	7938466	7940860	-	7939663	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G017500	Chr6D	7280447	7285137	-	7282792	Chr6D	8008733	8013423	-	8011078	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G017600	Chr6D	7290076	7293584	-	7291830	Chr6D	8018458	8021966	-	8020212	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G017700	Chr6D	7343818	7345738	-	7344778	Chr6D	8920599	8922519	-	8921559	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G017800	Chr6D	7357357	7358970	-	7358163	Chr6D	8933603	8935216	-	8934409	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G017900	Chr6D	7396394	7399570	+	7397982	Chr6D	8972663	8975839	+	8974251	1.0	0.999	rearrangement:Chr6D_block1
gene:TraesCS6D02G018000	Chr6D	7403819	7404367	-	7404093	Chr6D	8980088	8980636	-	8980362	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G018100	Chr6D	7422813	7424067	-	7423440	Chr6D	8998854	9000108	-	8999481	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G018200	Chr6D	7473036	7477253	-	7475144	Chr6D	9048126	9052343	-	9050234	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G018300	Chr6D	7481510	7484857	-	7483183	Chr6D	9056597	9059944	-	9058270	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G018400	Chr6D	7517093	7518875	-	7517984	Chr6D	9097220	9099002	-	9098111	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G018500	Chr6D	7551848	7553694	+	7552771	Chr6D	9130841	9132687	+	9131764	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G018600	Chr6D	7566041	7567941	-	7566991	Chr6D	9145041	9146941	-	9145991	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G018700	Chr6D	7644605	7650615	+	7647610	Chr6D	9223398	9229408	+	9226403	1.0	1.0	rearrangement:Chr6D_block1
gene:TraesCS6D02G018800	Chr6D	7651461	7653022	+	7652241	Chr6D	9230254	9231815	+	9231034	1.0	1.0	rearrangement:Chr6D_block1
