gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Paragon_v3_tgt_chr	Paragon_v3_tgt_start	Paragon_v3_tgt_end	Paragon_v3_tgt_strand	Paragon_v3_tgt_midpoint	Paragon_v3_coverage	Paragon_v3_identity	segment
gene:TraesCS2A02G240900	Chr2A	335825312	335825562	-	335825437	Chr2A	340348788	340349038	+	340348913	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G241000	Chr2A	335826549	335826670	-	335826609	Chr2A	340347680	340347801	+	340347740	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G241100	Chr2A	335826693	335826806	+	335826749	Chr2A	340347544	340347657	-	340347600	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G241200	Chr2A	335826985	335827098	+	335827041	Chr2A	340347252	340347365	-	340347308	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G241300	Chr2A	335828438	335828914	-	335828676	Chr2A	340345436	340345912	+	340345674	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G241400	Chr2A	335829027	335829419	-	335829223	Chr2A	340344931	340345323	+	340345127	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G241500	Chr2A	335829496	335829711	-	335829603	Chr2A	340344639	340344854	+	340344746	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G241600	Chr2A	335830275	335830468	-	335830371	Chr2A	340343882	340344075	+	340343978	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G241700	Chr2A	335831613	335832664	+	335832138	Chr2A	340341686	340342737	-	340342211	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G241800	Chr2A	335837242	335837457	-	335837349	Chr2A	340336894	340337109	+	340337001	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G241900	Chr2A	335837772	335838269	-	335838020	Chr2A	340336082	340336579	+	340336330	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G242000	Chr2A	335837878	335838978	+	335838428	Chr2A	340335373	340336473	-	340335923	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G242100	Chr2A	335839117	335839278	+	335839197	Chr2A	340335073	340335234	-	340335153	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G242200	Chr2A	335843890	335844066	-	335843978	Chr2A	340330285	340330461	+	340330373	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G242300	Chr2A	335844126	335844380	-	335844253	Chr2A	340329971	340330225	+	340330098	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G242400	Chr2A	335848335	335848879	+	335848607	Chr2A	340325475	340326019	-	340325747	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G242500	Chr2A	337663688	337670268	+	337666978	Chr2A	338510879	338517459	-	338514169	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G242600	Chr2A	337721632	337723055	+	337722343	Chr2A	338458085	338459508	-	338458796	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G242800	Chr2A	338279491	338280635	+	338280063	Chr2A	337915059	337916203	-	337915631	1.0	0.998	rearrangement:Chr2A_block1
gene:TraesCS2A02G242900	Chr2A	338517188	338522392	+	338519790	Chr2A	337678234	337683436	-	337680835	0.998	0.998	rearrangement:Chr2A_block1
gene:TraesCS2A02G243000	Chr2A	338545715	338547482	+	338546598	Chr2A	337653744	337655511	-	337654627	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G243400	Chr2A	342542932	342547024	-	342544978	Chr2A	371667111	371671203	+	371669157	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G243500	Chr2A	342645279	342649755	-	342647517	Chr2A	371566775	371571097	+	371568936	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G243600	Chr2A	343417184	343419557	+	343418370	Chr2A	370795343	370797716	-	370796529	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G243700	Chr2A	343444970	343445803	-	343445386	Chr2A	370769802	370770635	+	370770218	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G243800	Chr2A	344447847	344450383	+	344449115	Chr2A	369772756	369775292	-	369774024	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G243900	Chr2A	345461885	345462175	-	345462030	Chr2A	368771208	368771498	+	368771353	1.0	0.996	rearrangement:Chr2A_block1
gene:TraesCS2A02G244000	Chr2A	345477820	345496291	+	345487055	Chr2A	368737456	368755561	-	368746508	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G244100	Chr2A	346203235	346211680	+	346207457	Chr2A	368020411	368028855	-	368024633	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G244200	Chr2A	348089209	348093743	-	348091476	Chr2A	366131908	366136441	+	366134174	0.999	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A02G244300	Chr2A	348245733	348246443	-	348246088	Chr2A	365981128	365981838	+	365981483	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G244400	Chr2A	349224534	349224902	-	349224718	Chr2A	365010338	365010706	+	365010522	1.0	0.996	rearrangement:Chr2A_block1
gene:TraesCS2A02G245700	Chr2A	355454121	355461260	+	355457690	Chr2A	358785694	358792624	-	358789159	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A02G245800	Chr2A	356678716	356723446	+	356701081	Chr2A	357542281	357586399	-	357564340	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G245900	Chr2A	357324378	357327171	+	357325774	Chr2A	356943123	356945916	-	356944519	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G246000	Chr2A	358939874	358957906	-	358948890	Chr2A	355389098	355406761	+	355397929	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G246100	Chr2A	360414893	360425430	+	360420161	Chr2A	379205570	379216107	-	379210838	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A02G246200	Chr2A	360428438	360436954	-	360432696	Chr2A	379194047	379202563	+	379198305	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A02G246300	Chr2A	360738362	360748707	+	360743534	Chr2A	378884854	378895199	-	378890026	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G246400	Chr2A	360749773	360750993	-	360750383	Chr2A	378882568	378883788	+	378883178	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G246600	Chr2A	360868372	360871806	+	360870089	Chr2A	378763818	378767252	-	378765535	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G246700	Chr2A	361380371	361385861	+	361383116	Chr2A	378244805	378250295	-	378247550	1.0	0.999	rearrangement:Chr2A_block1
gene:TraesCS2A02G246800	Chr2A	362043105	362055121	+	362049113	Chr2A	377581266	377593280	-	377587273	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G247600	Chr2A	367579841	367580134	-	367579987	Chr2A	372125454	372125747	+	372125600	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G247700	Chr2A	367579855	367588508	+	367584181	Chr2A	372117080	372125733	-	372121406	1.0	1.0	rearrangement:Chr2A_block1
gene:TraesCS2A02G019200	Chr2A	8799491	8800345	-	8799918	Chr2A	12554972	12555827	+	12555399	1.0	0.995	collinear
gene:TraesCS2A02G025500	Chr2A	12047084	12048689	-	12047886	Chr2A	15167801	15169406	-	15168603	1.0	0.999	collinear
gene:TraesCS2A02G025600	Chr2A	12072202	12073480	-	12072841	Chr2A	15192919	15194197	-	15193558	1.0	1.0	collinear
gene:TraesCS2A02G025700	Chr2A	12101768	12103434	-	12102601	Chr2A	15222232	15223898	-	15223065	1.0	1.0	collinear
gene:TraesCS2A02G025800	Chr2A	12129445	12131634	-	12130539	Chr2A	15249909	15252098	-	15251003	1.0	1.0	collinear
gene:TraesCS2A02G025900	Chr2A	12139589	12141691	-	12140640	Chr2A	15260054	15262156	-	15261105	1.0	1.0	collinear
gene:TraesCS2A02G026000	Chr2A	12159656	12162710	-	12161183	Chr2A	15279087	15282141	-	15280614	0.998	0.979	collinear
gene:TraesCS2A02G026100	Chr2A	12162888	12171818	-	12167353	Chr2A	15282319	15291089	-	15286704	1.0	0.999	collinear
gene:TraesCS2A02G026200	Chr2A	12175809	12190631	-	12183220	Chr2A	15295080	15309312	-	15302196	1.0	0.999	collinear
gene:TraesCS2A02G026300	Chr2A	12208825	12209721	-	12209273	Chr2A	15326705	15327601	-	15327153	1.0	1.0	collinear
gene:TraesCS2A02G026400	Chr2A	12220907	12225388	-	12223147	Chr2A	15338600	15343318	-	15340959	1.0	1.0	collinear
gene:TraesCS2A02G026500	Chr2A	12247083	12249990	-	12248536	Chr2A	15364692	15367599	-	15366145	1.0	1.0	collinear
gene:TraesCS2A02G026600	Chr2A	12287484	12289174	+	12288329	Chr2A	15420441	15422131	+	15421286	1.0	1.0	collinear
gene:TraesCS2A02G026700	Chr2A	12289478	12291551	-	12290514	Chr2A	15422435	15424508	-	15423471	1.0	1.0	collinear
gene:TraesCS2A02G026800	Chr2A	12315023	12316569	-	12315796	Chr2A	15446230	15447776	-	15447003	1.0	0.999	collinear
gene:TraesCS2A02G026900	Chr2A	12324869	12327912	+	12326390	Chr2A	15456076	15459119	+	15457597	1.0	1.0	collinear
gene:TraesCS2A02G027000	Chr2A	12330288	12342627	+	12336457	Chr2A	15461313	15473410	+	15467361	1.0	1.0	collinear
gene:TraesCS2A02G027100	Chr2A	12363966	12368707	-	12366336	Chr2A	15493971	15498714	-	15496342	1.0	1.0	collinear
gene:TraesCS2A02G027200	Chr2A	12426515	12434635	-	12430575	Chr2A	15555528	15563138	-	15559333	1.0	1.0	collinear
gene:TraesCS2A02G027300	Chr2A	12588007	12590197	-	12589102	Chr2A	15716144	15718334	-	15717239	1.0	0.999	collinear
gene:TraesCS2A02G027400	Chr2A	12610082	12611933	-	12611007	Chr2A	15738078	15739929	-	15739003	1.0	1.0	collinear
gene:TraesCS2A02G027500	Chr2A	12698384	12702381	-	12700382	Chr2A	15825440	15829311	-	15827375	1.0	1.0	collinear
gene:TraesCS2A02G027600	Chr2A	12737989	12742737	+	12740363	Chr2A	15864723	15869187	+	15866955	1.0	1.0	collinear
gene:TraesCS2A02G027700	Chr2A	12803704	12805614	-	12804659	Chr2A	15932385	15934295	-	15933340	1.0	1.0	collinear
gene:TraesCS2A02G027800	Chr2A	12893128	12897700	+	12895414	Chr2A	16137350	16141922	+	16139636	1.0	0.999	collinear
gene:TraesCS2A02G027900	Chr2A	12903588	12904622	-	12904105	Chr2A	16147810	16148844	-	16148327	1.0	1.0	collinear
gene:TraesCS2A02G028000	Chr2A	12911511	12913256	-	12912383	Chr2A	16155735	16157480	-	16156607	1.0	1.0	collinear
gene:TraesCS2A02G028100	Chr2A	12960290	12965216	-	12962753	Chr2A	16204145	16209071	-	16206608	1.0	1.0	collinear
gene:TraesCS2A02G028200	Chr2A	12967943	12978807	+	12973375	Chr2A	16211653	16222128	+	16216890	1.0	1.0	collinear
gene:TraesCS2A02G028300	Chr2A	12981652	12986530	+	12984091	Chr2A	16224780	16229658	+	16227219	1.0	1.0	collinear
gene:TraesCS2A02G028400	Chr2A	12990103	12992210	+	12991156	Chr2A	16233231	16235338	+	16234284	1.0	1.0	collinear
gene:TraesCS2A02G028500	Chr2A	13002991	13004793	-	13003892	Chr2A	16248216	16250018	-	16249117	1.0	1.0	collinear
gene:TraesCS2A02G028600	Chr2A	13010050	13012283	+	13011166	Chr2A	16255285	16257518	+	16256401	1.0	1.0	collinear
gene:TraesCS2A02G028700	Chr2A	13013184	13015074	+	13014129	Chr2A	16258419	16260309	+	16259364	1.0	1.0	collinear
gene:TraesCS2A02G028800	Chr2A	13015388	13028531	-	13021959	Chr2A	16260623	16273752	-	16267187	1.0	1.0	collinear
gene:TraesCS2A02G028900	Chr2A	13030465	13036991	+	13033728	Chr2A	16275686	16282212	+	16278949	1.0	1.0	collinear
gene:TraesCS2A02G029000	Chr2A	13037565	13039464	-	13038514	Chr2A	16282786	16284685	-	16283735	1.0	1.0	collinear
gene:TraesCS2A02G029100	Chr2A	13067452	13067766	-	13067609	Chr2A	16312676	16312990	-	16312833	1.0	1.0	collinear
gene:TraesCS2A02G029200	Chr2A	13068412	13068952	-	13068682	Chr2A	16313636	16314176	-	16313906	1.0	1.0	collinear
gene:TraesCS2A02G029300	Chr2A	13101063	13107546	-	13104304	Chr2A	16346395	16352600	-	16349497	1.0	1.0	collinear
gene:TraesCS2A02G029400	Chr2A	13115653	13116909	+	13116281	Chr2A	16360722	16361963	+	16361342	0.98	0.975	collinear
gene:TraesCS2A02G029500	Chr2A	13128490	13132838	+	13130664	Chr2A	16516045	16520394	+	16518219	1.0	0.999	collinear
gene:TraesCS2A02G029600	Chr2A	13134946	13136883	-	13135914	Chr2A	16522502	16524439	-	16523470	1.0	1.0	collinear
gene:TraesCS2A02G029700	Chr2A	13251624	13254979	-	13253301	Chr2A	16638858	16642213	-	16640535	1.0	1.0	collinear
gene:TraesCS2A02G029800	Chr2A	13405669	13409022	+	13407345	Chr2A	16789772	16793125	+	16791448	1.0	1.0	collinear
gene:TraesCS2A02G029900	Chr2A	13435301	13438975	+	13437138	Chr2A	16819245	16822919	+	16821082	1.0	0.999	collinear
gene:TraesCS2A02G030000	Chr2A	13811772	13816321	+	13814046	Chr2A	17189385	17193934	+	17191659	1.0	1.0	collinear
gene:TraesCS2A02G030100	Chr2A	13827879	13834769	-	13831324	Chr2A	17205493	17212383	-	17208938	1.0	0.999	collinear
gene:TraesCS2A02G030200	Chr2A	13847469	13850306	-	13848887	Chr2A	17225084	17227921	-	17226502	1.0	1.0	collinear
gene:TraesCS2A02G030300	Chr2A	13913291	13917147	-	13915219	Chr2A	17291564	17295420	-	17293492	1.0	1.0	collinear
gene:TraesCS2A02G030400	Chr2A	14024982	14025842	+	14025412	Chr2A	17402880	17403740	+	17403310	1.0	1.0	collinear
gene:TraesCS2A02G030500	Chr2A	14046752	14047300	+	14047026	Chr2A	17424213	17424761	+	17424487	1.0	1.0	collinear
gene:TraesCS2A02G030600	Chr2A	14060340	14064952	+	14062646	Chr2A	17437801	17442413	+	17440107	1.0	1.0	collinear
gene:TraesCS2A02G030700	Chr2A	14069433	14071940	+	14070686	Chr2A	17446894	17449401	+	17448147	1.0	1.0	collinear
gene:TraesCS2A02G030800	Chr2A	14213120	14215559	-	14214339	Chr2A	17589525	17591964	-	17590744	1.0	1.0	collinear
gene:TraesCS2A02G030900	Chr2A	14285791	14290075	+	14287933	Chr2A	17661758	17666042	+	17663900	1.0	1.0	collinear
gene:TraesCS2A02G031000	Chr2A	14299384	14302725	+	14301054	Chr2A	17675083	17678424	+	17676753	1.0	1.0	collinear
gene:TraesCS2A02G031100	Chr2A	14327617	14331579	-	14329598	Chr2A	17704063	17708024	-	17706043	1.0	1.0	collinear
gene:TraesCS2A02G031200	Chr2A	14405726	14408514	-	14407120	Chr2A	17782205	17784993	-	17783599	1.0	1.0	collinear
gene:TraesCS2A02G031300	Chr2A	14424757	14426709	-	14425733	Chr2A	17801063	17803015	-	17802039	1.0	1.0	collinear
gene:TraesCS2A02G031400	Chr2A	14468158	14485592	-	14476875	Chr2A	17844115	17861389	-	17852752	1.0	0.999	collinear
gene:TraesCS2A02G031500	Chr2A	14529282	14533746	+	14531514	Chr2A	17903686	17908150	+	17905918	1.0	1.0	collinear
gene:TraesCS2A02G031600	Chr2A	14575803	14577565	+	14576684	Chr2A	17949085	17950847	+	17949966	1.0	1.0	collinear
gene:TraesCS2A02G031700	Chr2A	14628242	14628505	-	14628373	Chr2A	18000886	18001149	-	18001017	1.0	1.0	collinear
gene:TraesCS2A02G031800	Chr2A	14676530	14681036	+	14678783	Chr2A	18048673	18053179	+	18050926	1.0	1.0	collinear
gene:TraesCS2A02G031900	Chr2A	14682128	14683464	-	14682796	Chr2A	18054271	18055610	-	18054940	1.0	1.0	collinear
gene:TraesCS2A02G032000	Chr2A	14710475	14713996	-	14712235	Chr2A	18082073	18085594	-	18083833	1.0	0.999	collinear
gene:TraesCS2A02G032100	Chr2A	14719737	14723380	-	14721558	Chr2A	18091335	18094979	-	18093157	1.0	1.0	collinear
gene:TraesCS2A02G032200	Chr2A	14729078	14730418	-	14729748	Chr2A	18100677	18102017	-	18101347	1.0	1.0	collinear
gene:TraesCS2A02G032300	Chr2A	14731739	14732932	-	14732335	Chr2A	18103338	18104531	-	18103934	1.0	1.0	collinear
gene:TraesCS2A02G032400	Chr2A	14749613	14755704	+	14752658	Chr2A	18121212	18127303	+	18124257	1.0	1.0	collinear
gene:TraesCS2A02G032500	Chr2A	14808977	14813420	+	14811198	Chr2A	18180325	18184768	+	18182546	1.0	1.0	collinear
gene:TraesCS2A02G032600	Chr2A	14813952	14819567	+	14816759	Chr2A	18185300	18190724	+	18188012	1.0	1.0	collinear
gene:TraesCS2A02G032800	Chr2A	14879949	14881387	-	14880668	Chr2A	18249657	18251095	-	18250376	1.0	1.0	collinear
gene:TraesCS2A02G032900	Chr2A	14889279	14890085	-	14889682	Chr2A	18258987	18259793	-	18259390	1.0	1.0	collinear
gene:TraesCS2A02G033000	Chr2A	14897250	14898288	+	14897769	Chr2A	18266676	18267714	+	18267195	1.0	1.0	collinear
gene:TraesCS2A02G033100	Chr2A	14939774	14940145	-	14939959	Chr2A	18307790	18308161	-	18307975	1.0	1.0	collinear
gene:TraesCS2A02G033200	Chr2A	14946604	14951599	+	14949101	Chr2A	18314620	18319615	+	18317117	1.0	0.999	collinear
gene:TraesCS2A02G033300	Chr2A	14955059	14958494	-	14956776	Chr2A	18323075	18326510	-	18324792	1.0	1.0	collinear
gene:TraesCS2A02G033400	Chr2A	14967085	14972029	-	14969557	Chr2A	18334874	18339818	-	18337346	1.0	1.0	collinear
gene:TraesCS2A02G033500	Chr2A	14976663	14978691	-	14977677	Chr2A	18344439	18346467	-	18345453	1.0	1.0	collinear
gene:TraesCS2A02G033600	Chr2A	14997322	15001086	+	14999204	Chr2A	18365114	18368642	+	18366878	1.0	1.0	collinear
gene:TraesCS2A02G033700	Chr2A	15001542	15004849	-	15003195	Chr2A	18369098	18372405	-	18370751	1.0	1.0	collinear
gene:TraesCS2A02G033800	Chr2A	15007339	15010436	+	15008887	Chr2A	18374895	18377992	+	18376443	1.0	1.0	collinear
gene:TraesCS2A02G033900	Chr2A	15011079	15012919	-	15011999	Chr2A	18378655	18380495	-	18379575	1.0	1.0	collinear
gene:TraesCS2A02G034000	Chr2A	15030578	15033456	-	15032017	Chr2A	18398008	18400886	-	18399447	1.0	1.0	collinear
gene:TraesCS2A02G034100	Chr2A	15077447	15077734	-	15077590	Chr2A	18442367	18442654	-	18442510	1.0	1.0	collinear
gene:TraesCS2A02G034200	Chr2A	15099650	15099937	-	15099793	Chr2A	18464362	18464649	-	18464505	1.0	1.0	collinear
gene:TraesCS2A02G034300	Chr2A	15115436	15115723	-	15115579	Chr2A	18479507	18479794	-	18479650	1.0	1.0	collinear
gene:TraesCS2A02G034400	Chr2A	15149592	15150833	-	15150212	Chr2A	18509742	18510983	-	18510362	1.0	1.0	collinear
gene:TraesCS2A02G034500	Chr2A	15152936	15153721	-	15153328	Chr2A	18513086	18513871	-	18513478	1.0	1.0	collinear
gene:TraesCS2A02G034600	Chr2A	15155874	15156802	-	15156338	Chr2A	18515715	18516643	-	18516179	1.0	1.0	collinear
gene:TraesCS2A02G034700	Chr2A	15185525	15223170	-	15204347	Chr2A	18544753	18581159	-	18562956	1.0	1.0	collinear
gene:TraesCS2A02G034800	Chr2A	15227140	15229089	-	15228114	Chr2A	18584819	18586768	-	18585793	1.0	1.0	collinear
gene:TraesCS2A02G034900	Chr2A	15229946	15230920	-	15230433	Chr2A	18587625	18588599	-	18588112	1.0	1.0	collinear
gene:TraesCS2A02G035000	Chr2A	15235753	15237752	+	15236752	Chr2A	18593432	18595431	+	18594431	1.0	1.0	collinear
gene:TraesCS2A02G035100	Chr2A	15269852	15270683	+	15270267	Chr2A	18627337	18628168	+	18627752	1.0	1.0	collinear
gene:TraesCS2A02G035200	Chr2A	15355425	15358311	+	15356868	Chr2A	18711325	18714211	+	18712768	1.0	1.0	collinear
gene:TraesCS2A02G035300	Chr2A	15394765	15396518	+	15395641	Chr2A	18747996	18749749	+	18748872	1.0	1.0	collinear
gene:TraesCS2A02G035400	Chr2A	15399725	15402232	-	15400978	Chr2A	18752936	18755443	-	18754189	1.0	1.0	collinear
gene:TraesCS2A02G035500	Chr2A	15407720	15410057	-	15408888	Chr2A	18760198	18762535	-	18761366	1.0	1.0	collinear
gene:TraesCS2A02G035600	Chr2A	15448679	15449536	-	15449107	Chr2A	18800411	18801268	-	18800839	1.0	0.998	collinear
gene:TraesCS2A02G035700	Chr2A	15451031	15454016	-	15452523	Chr2A	18802756	18805741	-	18804248	1.0	1.0	collinear
gene:TraesCS2A02G035800	Chr2A	15458643	15460318	-	15459480	Chr2A	18810384	18812059	-	18811221	1.0	1.0	collinear
gene:TraesCS2A02G035900	Chr2A	15466216	15467988	-	15467102	Chr2A	18817957	18819723	-	18818840	0.996	0.996	collinear
