gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS5B03G0031200	Chr5B	13813226	13815754	-	13814490	Chr5B	16953618	16956146	-	16954882	1.0	0.987
gene:TraesCS5B03G0031700	Chr5B	13897917	13901506	+	13899711	Chr5B	17540122	17543582	+	17541852	0.999	0.952
gene:TraesCS5B03G0032000	Chr5B	13958974	13962434	+	13960704	Chr5B	17627560	17631119	+	17629339	0.995	0.958
gene:TraesCS5B03G0032700	Chr5B	14442702	14446192	-	14444447	Chr5B	17945199	17948679	-	17946939	0.997	0.959
gene:TraesCS5B03G0034100	Chr5B	14735969	14739364	+	14737666	Chr5B	18235390	18238806	+	18237098	1.0	0.995
gene:TraesCS5B03G0034400	Chr5B	14964550	14964981	-	14964765	Chr5B	18460535	18460966	-	18460750	1.0	0.981
gene:TraesCS5B03G0034500	Chr5B	14967780	14968459	-	14968119	Chr5B	18463497	18464174	-	18463835	0.995	0.948
gene:TraesCS5B03G0034800	Chr5B	15060069	15060977	-	15060523	Chr5B	18646797	18647705	-	18647251	1.0	0.998
gene:TraesCS5B03G0035100	Chr5B	15104616	15105443	+	15105029	Chr5B	18706394	18707221	+	18706807	1.0	0.984
gene:TraesCS5B03G0035300	Chr5B	15107932	15108639	+	15108285	Chr5B	18709708	18710415	+	18710061	1.0	1.0
gene:TraesCS5B03G0035400	Chr5B	15128993	15130601	+	15129797	Chr5B	18730770	18732378	+	18731574	1.0	1.0
gene:TraesCS5B03G0035500	Chr5B	15147679	15148176	+	15147927	Chr5B	18749439	18749936	+	18749687	1.0	1.0
gene:TraesCS5B03G0035700	Chr5B	15178748	15179680	+	15179214	Chr5B	18780537	18781469	+	18781003	1.0	1.0
gene:TraesCS5B03G0035900	Chr5B	15240866	15241639	-	15241252	Chr5B	18834316	18835089	-	18834702	1.0	1.0
gene:TraesCS5B03G0036000	Chr5B	15245683	15246561	-	15246122	Chr5B	18839134	18840012	-	18839573	1.0	1.0
gene:TraesCS5B03G0036100	Chr5B	15251565	15252508	+	15252036	Chr5B	18844927	18845870	+	18845398	1.0	1.0
gene:TraesCS5B03G0036200	Chr5B	15309491	15314690	+	15312090	Chr5B	18901472	18906671	+	18904071	1.0	0.999
gene:TraesCS5B03G0036300	Chr5B	15319588	15320877	-	15320232	Chr5B	18911571	18912860	-	18912215	1.0	1.0
gene:TraesCS5B03G0036400	Chr5B	15325766	15326864	+	15326315	Chr5B	18917749	18918847	+	18918298	1.0	1.0
gene:TraesCS5B03G0036500	Chr5B	15384589	15388487	-	15386538	Chr5B	18976529	18980427	-	18978478	1.0	0.999
gene:TraesCS5B03G0036600	Chr5B	15400249	15401399	-	15400824	Chr5B	18992214	18993364	-	18992789	1.0	1.0
gene:TraesCS5B03G0037100	Chr5B	15579855	15586312	+	15583083	Chr5B	19199564	19206020	+	19202792	1.0	1.0
gene:TraesCS5B03G0037200	Chr5B	15590671	15594377	-	15592524	Chr5B	19210382	19214070	-	19212226	1.0	1.0
gene:TraesCS5B03G0038300	Chr5B	16028698	16032699	-	16030698	Chr5B	19885120	19889121	-	19887120	1.0	0.999
gene:TraesCS5B03G0038500	Chr5B	16038879	16039148	+	16039013	Chr5B	19895302	19895571	+	19895436	1.0	1.0
gene:TraesCS5B03G0038600	Chr5B	16060220	16065019	-	16062619	Chr5B	19916587	19921386	-	19918986	1.0	1.0
gene:TraesCS5B03G0039400	Chr5B	16411670	16412110	-	16411890	Chr5B	20255130	20255570	-	20255350	1.0	1.0
gene:TraesCS5B03G0039500	Chr5B	16437458	16437898	-	16437678	Chr5B	20280920	20281360	-	20281140	1.0	1.0
gene:TraesCS5B03G0039600	Chr5B	16555952	16556392	-	16556172	Chr5B	20371459	20371899	-	20371679	1.0	1.0
gene:TraesCS5B03G0040100	Chr5B	16607070	16609209	+	16608139	Chr5B	20420872	20423011	+	20421941	1.0	1.0
gene:TraesCS5B03G0040200	Chr5B	16609420	16617087	-	16613253	Chr5B	20423380	20431047	-	20427213	1.0	1.0
gene:TraesCS5B03G0040800	Chr5B	17805901	17808859	-	17807380	Chr5B	21728425	21731383	-	21729904	1.0	1.0
gene:TraesCS5B03G0041000	Chr5B	17832779	17835696	+	17834237	Chr5B	21755313	21758230	+	21756771	1.0	1.0
gene:TraesCS5B03G0041900	Chr5B	17977310	17987229	+	17982269	Chr5B	21895548	21905478	+	21900513	1.0	0.996
gene:TraesCS5B03G0042300	Chr5B	18073200	18074246	-	18073723	Chr5B	21991463	21992509	-	21991986	1.0	0.998
gene:TraesCS5B03G0042800	Chr5B	18208883	18210186	+	18209534	Chr5B	22127195	22128498	+	22127846	1.0	1.0
gene:TraesCS5B03G0042900	Chr5B	18221809	18225449	+	18223629	Chr5B	22140121	22143705	+	22141913	1.0	1.0
gene:TraesCS5B03G0043000	Chr5B	18227659	18230690	+	18229174	Chr5B	22145915	22148940	+	22147427	1.0	1.0
gene:TraesCS5B03G0043100	Chr5B	18235926	18240310	-	18238118	Chr5B	22153939	22158317	-	22156128	1.0	0.997
gene:TraesCS5B03G0043500	Chr5B	18359015	18360093	-	18359554	Chr5B	22263783	22264858	-	22264320	0.997	0.994
gene:TraesCS5B03G0044100	Chr5B	18442047	18442310	+	18442178	Chr5B	22371224	22371487	+	22371355	1.0	0.996
gene:TraesCS5B03G0044300	Chr5B	18446125	18447066	-	18446595	Chr5B	22375304	22376245	-	22375774	1.0	0.989
gene:TraesCS5B03G0045200	Chr5B	18667645	18668184	+	18667914	Chr5B	22682818	22683357	+	22683087	1.0	0.99
gene:TraesCS5B03G0045900	Chr5B	18965722	18966648	-	18966185	Chr5B	23026967	23027893	-	23027430	1.0	0.998
gene:TraesCS5B03G0046000	Chr5B	19030152	19032083	+	19031117	Chr5B	23104665	23106606	+	23105635	1.0	0.997
gene:TraesCS5B03G0046200	Chr5B	19263083	19264715	+	19263899	Chr5B	23339521	23341155	+	23340338	1.0	0.983
gene:TraesCS5B03G0046300	Chr5B	19685760	19687547	-	19686653	Chr5B	23781602	23783316	-	23782459	1.0	0.987
gene:TraesCS5B03G0046400	Chr5B	19702854	19704256	-	19703555	Chr5B	23915526	23916923	+	23916224	0.994	0.944
gene:TraesCS5B03G0046900	Chr5B	19794999	19798528	+	19796763	Chr5B	23822978	23826471	-	23824724	0.998	0.971
gene:TraesCS5B03G0047200	Chr5B	19833123	19835984	+	19834553	Chr5B	24069321	24072177	+	24070749	0.998	0.985
gene:TraesCS5B03G0047300	Chr5B	19837961	19839826	-	19838893	Chr5B	24074154	24076020	-	24075087	1.0	0.996
gene:TraesCS5B03G0048900	Chr5B	20252668	20252994	-	20252831	Chr5B	24954275	24954601	+	24954438	1.0	0.951
gene:TraesCS5B03G0049100	Chr5B	20275393	20275719	-	20275556	Chr5B	24970474	24970800	+	24970637	1.0	0.926
gene:TraesCS5B03G0049300	Chr5B	20304988	20305515	-	20305251	Chr5B	25015345	25015872	+	25015608	1.0	0.914
gene:TraesCS5B03G0050200	Chr5B	20863179	20864787	-	20863983	Chr5B	24851343	24852950	+	24852146	0.996	0.96
gene:TraesCS5B03G0050600	Chr5B	20903175	20905102	-	20904138	Chr5B	24948789	24950724	-	24949756	0.999	0.977
gene:TraesCS5B03G0050700	Chr5B	20906430	20907670	-	20907050	Chr5B	24984419	24985662	-	24985040	1.0	0.995
gene:TraesCS5B03G0050800	Chr5B	20908341	20909100	+	20908720	Chr5B	24986335	24987094	+	24986714	1.0	0.998
gene:TraesCS5B03G0050900	Chr5B	20924632	20925159	+	20924895	Chr5B	25031506	25032033	+	25031769	1.0	0.996
gene:TraesCS5B03G0051000	Chr5B	20962087	20966390	+	20964238	Chr5B	25076940	25081246	+	25079093	1.0	0.992
gene:TraesCS5B03G0051400	Chr5B	21063402	21066829	+	21065115	Chr5B	25085011	25088444	+	25086727	1.0	0.996
gene:TraesCS5B03G0051500	Chr5B	21067129	21068070	-	21067599	Chr5B	25088744	25089688	-	25089216	1.0	0.995
gene:TraesCS5B03G0051600	Chr5B	21267486	21269548	-	21268517	Chr5B	25437064	25438909	-	25437986	0.996	0.974
gene:TraesCS5B03G0052300	Chr5B	21339653	21339907	+	21339780	Chr5B	25526630	25526884	+	25526757	1.0	0.98
gene:TraesCS5B03G0052600	Chr5B	21384375	21386198	+	21385286	Chr5B	25624285	25626108	+	25625196	1.0	0.995
gene:TraesCS5B03G0053200	Chr5B	21412101	21417989	-	21415045	Chr5B	25653113	25659008	-	25656060	1.0	0.993
gene:TraesCS5B03G0053500	Chr5B	21627713	21632715	+	21630214	Chr5B	25800238	25805052	+	25802645	0.918	0.909
gene:TraesCS5B03G0053600	Chr5B	21637412	21640309	+	21638860	Chr5B	25808144	25811041	+	25809592	1.0	0.996
gene:TraesCS5B03G0053800	Chr5B	21751116	21753413	+	21752264	Chr5B	25952474	25954827	+	25953650	0.996	0.943
gene:TraesCS5B03G0053900	Chr5B	21758565	21761308	+	21759936	Chr5B	25959981	25962724	+	25961352	1.0	1.0
gene:TraesCS5B03G0054000	Chr5B	21761757	21765503	-	21763630	Chr5B	25963173	25966918	-	25965045	1.0	0.997
gene:TraesCS5B03G0054300	Chr5B	21823716	21831254	-	21827485	Chr5B	25985633	25993164	-	25989398	1.0	0.998
gene:TraesCS5B03G0054500	Chr5B	21859825	21862127	+	21860976	Chr5B	26021732	26024034	+	26022883	1.0	1.0
gene:TraesCS5B03G0055400	Chr5B	21959340	21969388	+	21964364	Chr5B	26121260	26131322	+	26126291	1.0	1.0
gene:TraesCS5B03G0055500	Chr5B	21973268	21976598	-	21974933	Chr5B	26135202	26138532	-	26136867	1.0	1.0
gene:TraesCS5B03G0055700	Chr5B	22255074	22256283	-	22255678	Chr5B	27571988	27573197	-	27572592	1.0	1.0
gene:TraesCS5B03G0055800	Chr5B	22258802	22267208	+	22263005	Chr5B	27575716	27583792	+	27579754	1.0	1.0
gene:TraesCS5B03G0056400	Chr5B	22336680	22338890	+	22337785	Chr5B	27644072	27646282	+	27645177	1.0	1.0
gene:TraesCS5B03G0056600	Chr5B	22723032	22726300	-	22724666	Chr5B	28008420	28011688	-	28010054	1.0	1.0
gene:TraesCS5B03G0056700	Chr5B	22728877	22734097	-	22731487	Chr5B	28014265	28019485	-	28016875	1.0	0.999
gene:TraesCS5B03G0057400	Chr5B	23570781	23571459	+	23571120	Chr5B	28815828	28816506	+	28816167	1.0	1.0
gene:TraesCS5B03G0057700	Chr5B	23643223	23646001	-	23644612	Chr5B	28846066	28848837	-	28847451	0.997	0.996
gene:TraesCS5B03G0057900	Chr5B	23766570	23771003	-	23768786	Chr5B	28937732	28942194	-	28939963	1.0	0.981
gene:TraesCS5B03G0058100	Chr5B	23896000	23898756	+	23897378	Chr5B	29131523	29134278	+	29132900	0.999	0.997
gene:TraesCS5B03G0058300	Chr5B	24092985	24093610	+	24093297	Chr5B	29325901	29326526	+	29326213	1.0	0.996
gene:TraesCS5B03G0058400	Chr5B	24102774	24108628	-	24105701	Chr5B	29331503	29337359	-	29334431	1.0	0.996
gene:TraesCS5B03G0058600	Chr5B	24225104	24231144	-	24228124	Chr5B	29434492	29440541	-	29437516	1.0	0.991
gene:TraesCS5B03G0058800	Chr5B	24313329	24317251	+	24315290	Chr5B	29528356	29532278	+	29530317	1.0	0.998
gene:TraesCS5B03G0059100	Chr5B	24329330	24332883	-	24331106	Chr5B	29538872	29542721	-	29540796	1.0	0.997
gene:TraesCS5B03G0059200	Chr5B	24359273	24360515	-	24359894	Chr5B	29569045	29570287	-	29569666	1.0	1.0
gene:TraesCS5B03G0059300	Chr5B	24361320	24363800	-	24362560	Chr5B	29571092	29573572	-	29572332	1.0	1.0
gene:TraesCS5B03G0060100	Chr5B	24529782	24532869	+	24531325	Chr5B	29765869	29768956	+	29767412	1.0	0.983
gene:TraesCS5B03G0060200	Chr5B	24546971	24550124	+	24548547	Chr5B	29827406	29830559	+	29828982	0.997	0.979
gene:TraesCS5B03G0060400	Chr5B	24588998	24591733	+	24590365	Chr5B	29809863	29812939	+	29811401	1.0	0.991
gene:TraesCS5B03G0060500	Chr5B	24632975	24633778	-	24633376	Chr5B	29883624	29884427	-	29884025	1.0	1.0
gene:TraesCS5B03G0061000	Chr5B	24879869	24891541	-	24885705	Chr5B	30228362	30235552	-	30231957	0.999	0.996
gene:TraesCS5B03G0061100	Chr5B	24987156	24990543	-	24988849	Chr5B	30342793	30346192	-	30344492	0.992	0.98
gene:TraesCS5B03G0061600	Chr5B	25131444	25139111	-	25135277	Chr5B	30485856	30493485	-	30489670	0.996	0.992
gene:TraesCS5B03G0061700	Chr5B	25275644	25276760	+	25276202	Chr5B	30620208	30621324	+	30620766	1.0	0.999
gene:TraesCS5B03G0062000	Chr5B	25479122	25484045	-	25481583	Chr5B	30823927	30828853	-	30826390	1.0	0.998
gene:TraesCS5B03G0062200	Chr5B	25539190	25547210	-	25543200	Chr5B	30884014	30892101	-	30888057	1.0	1.0
gene:TraesCS5B03G0062500	Chr5B	25873183	25878594	+	25875888	Chr5B	31216314	31221725	+	31219019	1.0	1.0
gene:TraesCS5B03G0062600	Chr5B	25878810	25879603	-	25879206	Chr5B	31221941	31222734	-	31222337	1.0	1.0
gene:TraesCS5B03G0062800	Chr5B	26202637	26205342	+	26203989	Chr5B	31546017	31548722	+	31547369	1.0	1.0
gene:TraesCS5B03G0062900	Chr5B	26215358	26218402	+	26216880	Chr5B	31558738	31561782	+	31560260	1.0	0.999
gene:TraesCS5B03G0063100	Chr5B	26267246	26267794	-	26267520	Chr5B	31610616	31611164	-	31610890	1.0	0.997
gene:TraesCS5B03G0063400	Chr5B	26512558	26516276	-	26514417	Chr5B	31843544	31847262	-	31845403	1.0	1.0
gene:TraesCS5B03G0063500	Chr5B	26529461	26533325	-	26531393	Chr5B	31860447	31864323	-	31862385	1.0	0.996
gene:TraesCS5B03G0063900	Chr5B	26652551	26654273	-	26653412	Chr5B	31983557	31985279	-	31984418	1.0	1.0
gene:TraesCS5B03G0064100	Chr5B	26816233	26816676	-	26816454	Chr5B	32147308	32147751	-	32147529	1.0	1.0
