gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity	segment
gene:TraesCS3B03G0008500	Chr3B	2644992	2648624	+	2646808	Chr3B	3896714	3900341	+	3898527	1.0	0.992	collinear
gene:TraesCS3B03G0008700	Chr3B	2650047	2654817	+	2652432	Chr3B	3901590	3906377	+	3903983	1.0	0.998	collinear
gene:TraesCS3B03G0008900	Chr3B	3142976	3145283	+	3144129	Chr3B	4378294	4380410	+	4379352	1.0	0.995	collinear
gene:TraesCS3B03G0009200	Chr3B	3160490	3162733	+	3161611	Chr3B	4387901	4390162	+	4389031	1.0	0.984	collinear
gene:TraesCS3B03G0011200	Chr3B	3456099	3457541	+	3456820	Chr3B	4829379	4830852	+	4830115	0.988	0.945	collinear
gene:TraesCS3B03G0011700	Chr3B	3476475	3479401	+	3477938	Chr3B	4849718	4852636	+	4851177	0.99	0.985	collinear
gene:TraesCS3B03G0011800	Chr3B	3481462	3493401	+	3487431	Chr3B	4854682	4866621	+	4860651	0.999	0.995	collinear
gene:TraesCS3B03G0011900	Chr3B	3509554	3512426	-	3510990	Chr3B	4884363	4887235	-	4885799	0.999	0.994	collinear
gene:TraesCS3B03G0012000	Chr3B	3519251	3522305	+	3520778	Chr3B	4893964	4897017	+	4895490	0.999	0.996	collinear
gene:TraesCS3B03G0012200	Chr3B	3646467	3646898	+	3646682	Chr3B	4940057	4940497	+	4940277	1.0	0.972	collinear
gene:TraesCS3B03G0012800	Chr3B	3758382	3758978	-	3758680	Chr3B	5079760	5080355	-	5080057	1.0	1.0	collinear
gene:TraesCS3B03G0012900	Chr3B	3760385	3761643	-	3761014	Chr3B	5082037	5083294	-	5082665	0.995	0.986	collinear
gene:TraesCS3B03G0013400	Chr3B	3821480	3821881	+	3821680	Chr3B	5109978	5110379	+	5110178	1.0	0.98	collinear
gene:TraesCS3B03G0013500	Chr3B	3852505	3853085	+	3852795	Chr3B	5129871	5130445	+	5130158	0.987	0.962	collinear
gene:TraesCS3B03G0013600	Chr3B	3877659	3878072	+	3877865	Chr3B	5137268	5137681	+	5137474	1.0	0.983	collinear
gene:TraesCS3B03G0014100	Chr3B	3975265	3975989	+	3975627	Chr3B	5228758	5229483	+	5229120	1.0	0.972	collinear
gene:TraesCS3B03G0014400	Chr3B	3982981	3987045	-	3985013	Chr3B	5236989	5241026	-	5239007	1.0	0.995	collinear
gene:TraesCS3B03G0014500	Chr3B	4042103	4049664	+	4045883	Chr3B	5294336	5301596	+	5297966	0.999	0.999	collinear
gene:TraesCS3B03G0014700	Chr3B	4088058	4088845	-	4088451	Chr3B	5339916	5340703	-	5340309	1.0	1.0	collinear
gene:TraesCS3B03G0014800	Chr3B	4094363	4094890	-	4094626	Chr3B	5346221	5346748	-	5346484	1.0	1.0	collinear
gene:TraesCS3B03G0014900	Chr3B	4102252	4103050	+	4102651	Chr3B	5353382	5354180	+	5353781	1.0	1.0	collinear
gene:TraesCS3B03G0015000	Chr3B	4129338	4130978	-	4130158	Chr3B	5379497	5381137	-	5380317	1.0	1.0	collinear
gene:TraesCS3B03G0015500	Chr3B	4396775	4398430	+	4397602	Chr3B	5650093	5651748	+	5650920	1.0	1.0	collinear
gene:TraesCS3B03G0015700	Chr3B	4408492	4410230	-	4409361	Chr3B	5661810	5663548	-	5662679	1.0	1.0	collinear
gene:TraesCS3B03G0015800	Chr3B	4412479	4415438	-	4413958	Chr3B	5665797	5668756	-	5667276	1.0	1.0	collinear
gene:TraesCS3B03G0015900	Chr3B	4428801	4430849	+	4429825	Chr3B	5682034	5684082	+	5683058	1.0	1.0	collinear
gene:TraesCS3B03G0016000	Chr3B	4440305	4445340	+	4442822	Chr3B	5693565	5698378	+	5695971	1.0	0.979	collinear
gene:TraesCS3B03G0016300	Chr3B	4501021	4504396	-	4502708	Chr3B	5754128	5757503	-	5755815	1.0	0.999	collinear
gene:TraesCS3B03G0016800	Chr3B	4642661	4644619	+	4643640	Chr3B	5904687	5906645	+	5905666	1.0	1.0	collinear
gene:TraesCS3B03G0016900	Chr3B	4645981	4646856	+	4646418	Chr3B	5908007	5908882	+	5908444	1.0	1.0	collinear
gene:TraesCS3B03G0017100	Chr3B	4647867	4648654	+	4648260	Chr3B	5909893	5910680	+	5910286	1.0	0.998	collinear
gene:TraesCS3B03G0017600	Chr3B	4701822	4707580	-	4704701	Chr3B	5963573	5967886	-	5965729	0.999	0.985	collinear
gene:TraesCS3B03G0018000	Chr3B	4894499	4896037	+	4895268	Chr3B	6177892	6179430	+	6178661	1.0	0.995	collinear
gene:TraesCS3B03G0018100	Chr3B	4897488	4899528	-	4898508	Chr3B	6180894	6182934	-	6181914	1.0	1.0	collinear
gene:TraesCS3B03G0018800	Chr3B	5416010	5420829	-	5418419	Chr3B	6609304	6614125	-	6611714	1.0	0.998	collinear
gene:TraesCS3B03G0018900	Chr3B	5468707	5469726	+	5469216	Chr3B	6662296	6663315	+	6662805	1.0	1.0	collinear
gene:TraesCS3B03G0019600	Chr3B	5706385	5712424	+	5709404	Chr3B	6827253	6833160	+	6830206	0.983	0.946	collinear
gene:TraesCS3B03G0019700	Chr3B	5714448	5715228	+	5714838	Chr3B	6837040	6837815	+	6837427	0.989	0.936	collinear
gene:TraesCS3B03G0020300	Chr3B	5725847	5727412	-	5726629	Chr3B	6847328	6848893	-	6848110	1.0	0.982	collinear
gene:TraesCS3B03G0020400	Chr3B	5797705	5802507	+	5800106	Chr3B	6911244	6915763	+	6913503	0.997	0.985	collinear
gene:TraesCS3B03G0020500	Chr3B	5801269	5802494	+	5801881	Chr3B	6914513	6915750	+	6915131	1.0	0.986	collinear
gene:TraesCS3B03G0020700	Chr3B	5822740	5826312	-	5824526	Chr3B	7013708	7017336	-	7015522	1.0	0.993	collinear
gene:TraesCS3B03G0021000	Chr3B	5914421	5915600	-	5915010	Chr3B	7086443	7087618	-	7087030	1.0	1.0	collinear
gene:TraesCS3B03G0021600	Chr3B	5974245	5974995	-	5974620	Chr3B	7143616	7144366	-	7143991	1.0	0.99	collinear
gene:TraesCS3B03G0021900	Chr3B	5987469	5988446	-	5987957	Chr3B	7157432	7158409	-	7157920	1.0	0.995	collinear
gene:TraesCS3B03G0022700	Chr3B	6063054	6064845	+	6063949	Chr3B	7250278	7252069	+	7251173	1.0	0.998	collinear
gene:TraesCS3B03G0022800	Chr3B	6073695	6077105	+	6075400	Chr3B	7260292	7263710	+	7262001	1.0	0.996	collinear
gene:TraesCS3B03G0022900	Chr3B	6077386	6080144	-	6078765	Chr3B	7263991	7266746	-	7265368	0.998	0.994	collinear
gene:TraesCS3B03G0023400	Chr3B	6125716	6126018	+	6125867	Chr3B	7311118	7311420	+	7311269	1.0	1.0	collinear
gene:TraesCS3B03G0023700	Chr3B	6128967	6129555	-	6129261	Chr3B	7314368	7314956	-	7314662	1.0	1.0	collinear
gene:TraesCS3B03G0023800	Chr3B	6129008	6129558	-	6129283	Chr3B	7314409	7314959	-	7314684	1.0	1.0	collinear
gene:TraesCS3B03G0024400	Chr3B	6134186	6134377	-	6134281	Chr3B	7319587	7319778	-	7319682	1.0	1.0	collinear
gene:TraesCS3B03G0024300	Chr3B	6134186	6134377	-	6134281	Chr3B	7319587	7319778	-	7319682	1.0	1.0	collinear
gene:TraesCS3B03G0024600	Chr3B	6134991	6135455	-	6135223	Chr3B	7320392	7320856	-	7320624	1.0	1.0	collinear
gene:TraesCS3B03G0024500	Chr3B	6134991	6135455	-	6135223	Chr3B	7320392	7320856	-	7320624	1.0	1.0	collinear
gene:TraesCS3B03G0025400	Chr3B	6157129	6157991	+	6157560	Chr3B	7342528	7343390	+	7342959	1.0	1.0	collinear
gene:TraesCS3B03G0025500	Chr3B	6157134	6157991	+	6157562	Chr3B	7342533	7343390	+	7342961	1.0	1.0	collinear
gene:TraesCS3B03G0025600	Chr3B	6157505	6157991	+	6157748	Chr3B	7342904	7343390	+	7343147	1.0	1.0	collinear
gene:TraesCS3B03G0025900	Chr3B	6167831	6168413	+	6168122	Chr3B	7353230	7353812	+	7353521	1.0	1.0	collinear
gene:TraesCS3B03G0026000	Chr3B	6167845	6168530	+	6168187	Chr3B	7353244	7353929	+	7353586	1.0	1.0	collinear
gene:TraesCS3B03G0026300	Chr3B	6210118	6210479	+	6210298	Chr3B	7394642	7395003	+	7394822	1.0	1.0	collinear
gene:TraesCS3B03G0026700	Chr3B	6220771	6222888	-	6221829	Chr3B	7405289	7407406	-	7406347	1.0	1.0	collinear
gene:TraesCS3B03G0026800	Chr3B	6220941	6222881	-	6221911	Chr3B	7405459	7407399	-	7406429	1.0	1.0	collinear
gene:TraesCS3B03G0026900	Chr3B	6239266	6239636	+	6239451	Chr3B	7423784	7424154	+	7423969	1.0	0.996	collinear
gene:TraesCS3B03G0027000	Chr3B	6242148	6243598	+	6242873	Chr3B	7426665	7428115	+	7427390	1.0	1.0	collinear
gene:TraesCS3B03G0027100	Chr3B	6250940	6252156	+	6251548	Chr3B	7435457	7436673	+	7436065	1.0	1.0	collinear
gene:TraesCS3B03G0027300	Chr3B	6302591	6303316	-	6302953	Chr3B	7488686	7489411	-	7489048	1.0	1.0	collinear
gene:TraesCS3B03G0027400	Chr3B	6305961	6306274	+	6306117	Chr3B	7492056	7492369	+	7492212	1.0	1.0	collinear
gene:TraesCS3B03G0027600	Chr3B	6344582	6345667	-	6345124	Chr3B	7530500	7531585	-	7531042	1.0	1.0	collinear
gene:TraesCS3B03G0027700	Chr3B	6358750	6366458	+	6362604	Chr3B	7565584	7573293	+	7569438	1.0	1.0	collinear
gene:TraesCS3B03G0028100	Chr3B	6375001	6378109	-	6376555	Chr3B	7581984	7585092	-	7583538	1.0	1.0	collinear
gene:TraesCS3B03G0028200	Chr3B	6418690	6428060	+	6423375	Chr3B	7626068	7635434	+	7630751	1.0	0.999	collinear
gene:TraesCS3B03G0028300	Chr3B	6423173	6427989	+	6425581	Chr3B	7630547	7635363	+	7632955	1.0	0.999	collinear
gene:TraesCS3B03G0028500	Chr3B	6432085	6434317	-	6433201	Chr3B	7639465	7641697	-	7640581	1.0	0.999	collinear
gene:TraesCS3B03G0028600	Chr3B	6461524	6462461	+	6461992	Chr3B	7668907	7669844	+	7669375	1.0	0.998	collinear
gene:TraesCS3B03G0029000	Chr3B	6503456	6505642	-	6504549	Chr3B	7710838	7713024	-	7711931	1.0	0.999	collinear
gene:TraesCS3B03G0029200	Chr3B	6514905	6517931	-	6516418	Chr3B	7724266	7727292	-	7725779	1.0	1.0	collinear
gene:TraesCS3B03G0029100	Chr3B	6514300	6520754	+	6517527	Chr3B	7723661	7730115	+	7726888	1.0	1.0	collinear
gene:TraesCS3B03G0029300	Chr3B	6530621	6531791	+	6531206	Chr3B	7742211	7743381	+	7742796	1.0	0.998	collinear
gene:TraesCS3B03G0029700	Chr3B	6593184	6594729	+	6593956	Chr3B	7809625	7811171	+	7810398	1.0	1.0	collinear
gene:TraesCS3B03G0029800	Chr3B	6659713	6660813	+	6660263	Chr3B	7876348	7877448	+	7876898	1.0	0.998	collinear
gene:TraesCS3B03G0029900	Chr3B	6671564	6673567	+	6672565	Chr3B	7888205	7890208	+	7889206	1.0	0.998	collinear
gene:TraesCS3B03G0030000	Chr3B	6681490	6685614	+	6683552	Chr3B	7898249	7902500	+	7900374	1.0	0.994	collinear
gene:TraesCS3B03G0030300	Chr3B	6764757	6776638	-	6770697	Chr3B	7944220	7948260	-	7946240	0.95	0.904	collinear
gene:TraesCS3B03G0031200	Chr3B	6803638	6807916	+	6805777	Chr3B	8015326	8019791	+	8017558	0.989	0.977	collinear
gene:TraesCS3B03G0031400	Chr3B	10011961	10013468	-	10012714	Chr3B	10675183	10676667	+	10675925	0.999	0.973	collinear
gene:TraesCS3B03G0031700	Chr3B	10462654	10466557	+	10464605	Chr3B	11074462	11078549	-	11076505	1.0	0.963	collinear
gene:TraesCS3B03G0031800	Chr3B	10972258	10977458	-	10974858	Chr3B	11347986	11352750	-	11350368	0.99	0.964	collinear
gene:TraesCS3B03G0038900	Chr3B	12176373	12178583	+	12177478	Chr3B	11548810	11550990	+	11549900	0.998	0.959	collinear
gene:TraesCS3B03G0039100	Chr3B	12184132	12185097	+	12184614	Chr3B	11552274	11553233	+	11552753	0.993	0.939	collinear
gene:TraesCS3B03G0039400	Chr3B	12225935	12226465	-	12226200	Chr3B	11948770	11949308	-	11949039	0.992	0.942	collinear
gene:TraesCS3B03G0040400	Chr3B	12369257	12370173	+	12369715	Chr3B	12167072	12167986	+	12167529	0.974	0.925	collinear
gene:TraesCS3B03G0040500	Chr3B	12371609	12375309	-	12373459	Chr3B	12168608	12172379	-	12170493	0.991	0.937	collinear
gene:TraesCS3B03G0041000	Chr3B	12477307	12481295	-	12479301	Chr3B	12300931	12304879	-	12302905	0.979	0.906	collinear
gene:TraesCS3B03G0041100	Chr3B	12485475	12491384	+	12488429	Chr3B	12307539	12313478	+	12310508	0.987	0.951	collinear
gene:TraesCS3B03G0041300	Chr3B	12590773	12592281	+	12591527	Chr3B	12469660	12471168	+	12470414	1.0	0.971	collinear
gene:TraesCS3B03G0041600	Chr3B	12608171	12608647	-	12608409	Chr3B	12564386	12564841	-	12564613	0.955	0.928	collinear
gene:TraesCS3B03G0042000	Chr3B	13140448	13146598	+	13143523	Chr3B	12778549	12784729	+	12781639	0.986	0.949	collinear
gene:TraesCS3B03G0042100	Chr3B	13150614	13151953	+	13151283	Chr3B	12786174	12787471	+	12786822	0.972	0.944	collinear
gene:TraesCS3B03G0042200	Chr3B	13155850	13159257	+	13157553	Chr3B	12790367	12793774	+	12792070	1.0	0.984	collinear
gene:TraesCS3B03G0042500	Chr3B	13244270	13247808	+	13246039	Chr3B	12833608	12837097	+	12835352	0.965	0.929	collinear
gene:TraesCS3B03G0042700	Chr3B	13247846	13251928	-	13249887	Chr3B	12837135	12841137	-	12839136	0.979	0.957	collinear
gene:TraesCS3B03G0044100	Chr3B	13452540	13459855	+	13456197	Chr3B	12857203	12864972	+	12861087	0.999	0.983	collinear
gene:TraesCS3B03G0044600	Chr3B	13624135	13625145	+	13624640	Chr3B	13183623	13184591	+	13184107	0.958	0.91	collinear
gene:TraesCS3B03G0045000	Chr3B	13638687	13641490	+	13640088	Chr3B	13190717	13193648	+	13192182	0.992	0.938	collinear
gene:TraesCS3B03G0046200	Chr3B	13794541	13796737	-	13795639	Chr3B	13476940	13479129	-	13478034	0.978	0.934	collinear
gene:TraesCS3B03G0047500	Chr3B	13908853	13909704	-	13909278	Chr3B	13610775	13611605	-	13611190	0.971	0.93	collinear
gene:TraesCS3B03G0047600	Chr3B	13912323	13919989	+	13916156	Chr3B	13619476	13628583	+	13624029	1.0	0.984	collinear
gene:TraesCS3B03G0047700	Chr3B	13920909	13922384	+	13921646	Chr3B	13629419	13630906	+	13630162	1.0	0.96	collinear
gene:TraesCS3B03G0049200	Chr3B	14197012	14200919	+	14198965	Chr3B	14519851	14523430	+	14521640	0.986	0.952	collinear
gene:TraesCS3B03G0049300	Chr3B	14204526	14205980	-	14205253	Chr3B	14526793	14528250	-	14527521	0.977	0.928	collinear
gene:TraesCS3B03G0049400	Chr3B	14272431	14284305	-	14278368	Chr3B	14577491	14588264	-	14582877	0.941	0.913	collinear
gene:TraesCS3B03G0050900	Chr3B	14518868	14523037	+	14520952	Chr3B	14714886	14719698	+	14717292	0.994	0.935	collinear
gene:TraesCS3B03G0051000	Chr3B	14526596	14531005	+	14528800	Chr3B	14724634	14729108	+	14726871	0.984	0.935	collinear
gene:TraesCS3B03G0051100	Chr3B	14539683	14542511	-	14541097	Chr3B	14739495	14742320	-	14740907	0.998	0.974	collinear
gene:TraesCS3B03G0051200	Chr3B	14549103	14549399	-	14549251	Chr3B	14747241	14747537	-	14747389	1.0	0.989	collinear
gene:TraesCS3B03G0051500	Chr3B	14560796	14563932	+	14562364	Chr3B	14755159	14758313	+	14756736	0.999	0.933	collinear
gene:TraesCS3B03G0052800	Chr3B	15051800	15059713	-	15055756	Chr3B	14901755	14909504	-	14905629	0.979	0.958	collinear
gene:TraesCS3B03G0053800	Chr3B	15334364	15335548	+	15334956	Chr3B	15151532	15152696	+	15152114	0.975	0.923	collinear
gene:TraesCS3B03G0054200	Chr3B	15361834	15364625	-	15363229	Chr3B	15190596	15193385	-	15191990	0.993	0.967	collinear
gene:TraesCS3B03G0054900	Chr3B	15413768	15421229	-	15417498	Chr3B	15436920	15446026	-	15441473	1.0	0.973	collinear
gene:TraesCS3B03G0055400	Chr3B	15517604	15518449	+	15518026	Chr3B	15556838	15557684	+	15557261	1.0	0.987	collinear
gene:TraesCS3B03G0055900	Chr3B	15673079	15684480	-	15678779	Chr3B	15613362	15624124	-	15618743	1.0	0.985	collinear
gene:TraesCS3B03G0056000	Chr3B	15737539	15742920	-	15740229	Chr3B	15645141	15650531	-	15647836	0.995	0.958	collinear
gene:TraesCS3B03G0056300	Chr3B	15774884	15775192	-	15775038	Chr3B	15678731	15679039	-	15678885	1.0	0.97	collinear
gene:TraesCS3B03G0056500	Chr3B	15817353	15827081	-	15822217	Chr3B	15723621	15733306	-	15728463	0.952	0.927	collinear
gene:TraesCS3B03G0056800	Chr3B	15843661	15844865	-	15844263	Chr3B	15745606	15746816	-	15746211	0.995	0.926	collinear
gene:TraesCS3B03G0057200	Chr3B	16030592	16032356	+	16031474	Chr3B	15934248	15936011	+	15935129	0.995	0.954	collinear
gene:TraesCS3B03G0057600	Chr3B	16069780	16071754	-	16070767	Chr3B	16036964	16038908	+	16037936	0.977	0.928	collinear
gene:TraesCS3B03G0057700	Chr3B	16116348	16118134	-	16117241	Chr3B	15949842	15951601	+	15950721	0.983	0.935	collinear
gene:TraesCS3B03G0058000	Chr3B	16194029	16197637	-	16195833	Chr3B	16064260	16069775	-	16067017	0.994	0.961	collinear
gene:TraesCS3B03G0058200	Chr3B	16220505	16234337	-	16227421	Chr3B	16100565	16103269	-	16101917	0.979	0.951	collinear
gene:TraesCS3B03G0058300	Chr3B	16234949	16236097	+	16235523	Chr3B	16104234	16105382	+	16104808	1.0	0.967	collinear
gene:TraesCS3B03G0058800	Chr3B	16336336	16337294	-	16336815	Chr3B	16109453	16110416	-	16109934	0.997	0.93	collinear
gene:TraesCS3B03G0058900	Chr3B	16337986	16339408	+	16338697	Chr3B	16189698	16191131	+	16190414	0.991	0.929	collinear
gene:TraesCS3B03G0060600	Chr3B	16689738	16691550	+	16690644	Chr3B	16275557	16277374	+	16276465	0.957	0.901	collinear
gene:TraesCS3B03G0060700	Chr3B	16729361	16731316	+	16730338	Chr3B	16327738	16329655	+	16328696	0.984	0.931	collinear
gene:TraesCS3B03G0067400	Chr3B	18817045	18822850	+	18819947	Chr3B	16364278	16370142	+	16367210	0.984	0.929	collinear
gene:TraesCS3B03G0069100	Chr3B	19137455	19140843	+	19139149	Chr3B	16430482	16433879	+	16432180	0.999	0.928	collinear
gene:TraesCS3B03G0069200	Chr3B	19143332	19144512	-	19143922	Chr3B	16436939	16438404	-	16437671	1.0	0.937	collinear
gene:TraesCS3B03G0071000	Chr3B	19384383	19385697	-	19385040	Chr3B	16512979	16514277	-	16513628	0.98	0.927	collinear
gene:TraesCS3B03G0071300	Chr3B	19430787	19432165	-	19431476	Chr3B	16528014	16529366	-	16528690	0.979	0.905	collinear
gene:TraesCS3B03G0071600	Chr3B	19481029	19483201	-	19482115	Chr3B	16732646	16734784	-	16733715	0.963	0.908	collinear
gene:TraesCS3B03G0071700	Chr3B	19520499	19523940	-	19522219	Chr3B	16737330	16740174	-	16738752	1.0	0.969	collinear
gene:TraesCS3B03G0071900	Chr3B	19541070	19542452	-	19541761	Chr3B	16744323	16745705	-	16745014	1.0	0.965	collinear
gene:TraesCS3B03G0072400	Chr3B	19648187	19649355	+	19648771	Chr3B	16831934	16833102	+	16832518	1.0	0.994	collinear
gene:TraesCS3B03G0072500	Chr3B	19649420	19651027	+	19650223	Chr3B	16833168	16834775	+	16833971	1.0	0.998	collinear
gene:TraesCS3B03G0072800	Chr3B	19665266	19666456	-	19665861	Chr3B	16849014	16850204	-	16849609	1.0	1.0	collinear
gene:TraesCS3B03G0072900	Chr3B	19687842	19690473	-	19689157	Chr3B	16871602	16874233	-	16872917	1.0	1.0	collinear
gene:TraesCS3B03G0073000	Chr3B	19700179	19701107	-	19700643	Chr3B	16883940	16884868	-	16884404	1.0	1.0	collinear
gene:TraesCS3B03G0073500	Chr3B	19782341	19784490	+	19783415	Chr3B	16965810	16967959	+	16966884	1.0	1.0	collinear
gene:TraesCS3B03G0073800	Chr3B	20045694	20048185	-	20046939	Chr3B	17208570	17211061	-	17209815	1.0	1.0	collinear
gene:TraesCS3B03G0074100	Chr3B	20068534	20070088	+	20069311	Chr3B	17231406	17232960	+	17232183	1.0	1.0	collinear
gene:TraesCS3B03G0074200	Chr3B	20223862	20225255	-	20224558	Chr3B	17387711	17389104	-	17388407	1.0	0.998	collinear
gene:TraesCS3B03G0074600	Chr3B	20483628	20484230	+	20483929	Chr3B	17647303	17647905	+	17647604	1.0	0.998	collinear
gene:TraesCS3B03G0074800	Chr3B	20502731	20505924	+	20504327	Chr3B	17666407	17669600	+	17668003	1.0	1.0	collinear
gene:TraesCS3B03G0075200	Chr3B	20595526	20596528	+	20596027	Chr3B	17759201	17760203	+	17759702	1.0	1.0	collinear
gene:TraesCS3B03G0075700	Chr3B	20658901	20659776	-	20659338	Chr3B	17780471	17781345	+	17780908	0.998	0.989	collinear
gene:TraesCS3B03G0075600	Chr3B	20657356	20668905	+	20663130	Chr3B	17815536	17827033	+	17821284	0.946	0.932	collinear
gene:TraesCS3B03G0076000	Chr3B	20683949	20684936	-	20684442	Chr3B	17842081	17843068	-	17842574	1.0	0.998	collinear
gene:TraesCS3B03G0076400	Chr3B	21371734	21372855	-	21372294	Chr3B	18537004	18538125	-	18537564	1.0	0.995	collinear
gene:TraesCS3B03G0076600	Chr3B	21574147	21575780	+	21574963	Chr3B	18993956	18995589	+	18994772	1.0	0.99	collinear
gene:TraesCS3B03G0076700	Chr3B	21576881	21579180	-	21578030	Chr3B	18996690	18998989	-	18997839	1.0	0.998	collinear
gene:TraesCS3B03G0076800	Chr3B	21587475	21588938	+	21588206	Chr3B	19002379	19003842	+	19003110	1.0	0.996	collinear
gene:TraesCS3B03G0077000	Chr3B	21594367	21595350	+	21594858	Chr3B	19009277	19010260	+	19009768	1.0	0.994	collinear
gene:TraesCS3B03G0077100	Chr3B	21615959	21617413	-	21616686	Chr3B	19031036	19032490	-	19031763	1.0	0.989	collinear
