gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity	segment
gene:TraesCS2D03G0011500	Chr2D	3130021	3133870	-	3131945	Chr2D	5623741	5627589	-	5625665	1.0	1.0	collinear
gene:TraesCS2D03G0011600	Chr2D	3147424	3149486	-	3148455	Chr2D	5641145	5643207	-	5642176	1.0	1.0	collinear
gene:TraesCS2D03G0011700	Chr2D	3193684	3196985	+	3195334	Chr2D	5684946	5688247	+	5686596	1.0	1.0	collinear
gene:TraesCS2D03G0011800	Chr2D	3197099	3201360	-	3199229	Chr2D	5688361	5692622	-	5690491	1.0	1.0	collinear
gene:TraesCS2D03G0011900	Chr2D	3232730	3235889	+	3234309	Chr2D	5723994	5727153	+	5725573	1.0	1.0	collinear
gene:TraesCS2D03G0012200	Chr2D	3369355	3371216	-	3370285	Chr2D	5860625	5862486	-	5861555	1.0	1.0	collinear
gene:TraesCS2D03G0012800	Chr2D	3895658	3906170	+	3900914	Chr2D	6395702	6406214	+	6400958	1.0	1.0	collinear
gene:TraesCS2D03G0013000	Chr2D	3919356	3935917	-	3927636	Chr2D	6418830	6434773	-	6426801	0.957	0.957	collinear
gene:TraesCS2D03G0013300	Chr2D	4109808	4114155	-	4111981	Chr2D	6605054	6609401	-	6607227	1.0	0.999	collinear
gene:TraesCS2D03G0013800	Chr2D	4166648	4170990	-	4168819	Chr2D	6661847	6666189	-	6664018	1.0	0.998	collinear
gene:TraesCS2D03G0013900	Chr2D	4172256	4174273	+	4173264	Chr2D	6667455	6669472	+	6668463	1.0	1.0	collinear
gene:TraesCS2D03G0014000	Chr2D	4179944	4184680	+	4182312	Chr2D	6675143	6679879	+	6677511	1.0	0.999	collinear
gene:TraesCS2D03G0014100	Chr2D	4243317	4245051	-	4244184	Chr2D	6738531	6740265	-	6739398	1.0	0.999	collinear
gene:TraesCS2D03G0014200	Chr2D	4250619	4254195	-	4252407	Chr2D	6745833	6749409	-	6747621	1.0	1.0	collinear
gene:TraesCS2D03G0014300	Chr2D	4328200	4329737	+	4328968	Chr2D	6822837	6824374	+	6823605	1.0	1.0	collinear
gene:TraesCS2D03G0014700	Chr2D	4492798	4494856	+	4493827	Chr2D	6992764	6994822	+	6993793	1.0	1.0	collinear
gene:TraesCS2D03G0015000	Chr2D	4524318	4526340	+	4525329	Chr2D	7023294	7025316	+	7024305	1.0	0.999	collinear
gene:TraesCS2D03G0015200	Chr2D	4596216	4598522	-	4597369	Chr2D	7093021	7095327	-	7094174	1.0	1.0	collinear
gene:TraesCS2D03G0015300	Chr2D	4599137	4603767	-	4601452	Chr2D	7095942	7100572	-	7098257	1.0	1.0	collinear
gene:TraesCS2D03G0015600	Chr2D	4734305	4735695	-	4735000	Chr2D	7215577	7216967	-	7216272	1.0	0.999	collinear
gene:TraesCS2D03G0016000	Chr2D	4809320	4809583	-	4809451	Chr2D	7290491	7290754	-	7290622	1.0	1.0	collinear
gene:TraesCS2D03G0016200	Chr2D	4823399	4823803	-	4823601	Chr2D	7304382	7304786	-	7304584	1.0	1.0	collinear
gene:TraesCS2D03G0016100	Chr2D	4823061	4829071	-	4826066	Chr2D	7304044	7309968	-	7307006	1.0	0.999	collinear
gene:TraesCS2D03G0016300	Chr2D	4843466	4849235	-	4846350	Chr2D	7324118	7329909	-	7327013	1.0	1.0	collinear
gene:TraesCS2D03G0016500	Chr2D	4911154	4954649	+	4932901	Chr2D	7390975	7433473	+	7412224	1.0	1.0	collinear
gene:TraesCS2D03G0016700	Chr2D	5299121	5301121	+	5300121	Chr2D	7722559	7724559	+	7723559	1.0	1.0	collinear
gene:TraesCS2D03G0016800	Chr2D	5306442	5309418	-	5307930	Chr2D	7729880	7732872	-	7731376	1.0	0.995	collinear
gene:TraesCS2D03G0017000	Chr2D	5317537	5320348	-	5318942	Chr2D	7740993	7743804	-	7742398	1.0	1.0	collinear
gene:TraesCS2D03G0017100	Chr2D	5336121	5337314	+	5336717	Chr2D	7759067	7760260	+	7759663	1.0	1.0	collinear
gene:TraesCS2D03G0017200	Chr2D	5338281	5338646	-	5338463	Chr2D	7761227	7761592	-	7761409	1.0	1.0	collinear
gene:TraesCS2D03G0017700	Chr2D	5370754	5371234	-	5370994	Chr2D	7793705	7794185	-	7793945	1.0	1.0	collinear
gene:TraesCS2D03G0017800	Chr2D	5378053	5383627	+	5380840	Chr2D	7801004	7806578	+	7803791	1.0	0.999	collinear
gene:TraesCS2D03G0017900	Chr2D	5384334	5386356	-	5385345	Chr2D	7807286	7809308	-	7808297	1.0	1.0	collinear
gene:TraesCS2D03G0018000	Chr2D	5393682	5394353	+	5394017	Chr2D	7816637	7817308	+	7816972	1.0	1.0	collinear
gene:TraesCS2D03G0018200	Chr2D	5395959	5397491	-	5396725	Chr2D	7818914	7820446	-	7819680	1.0	1.0	collinear
gene:TraesCS2D03G0018300	Chr2D	5398923	5403947	-	5401435	Chr2D	7821878	7826904	-	7824391	1.0	1.0	collinear
gene:TraesCS2D03G0018400	Chr2D	5409881	5411556	-	5410718	Chr2D	7832842	7834517	-	7833679	1.0	1.0	collinear
gene:TraesCS2D03G0018600	Chr2D	5448384	5451246	+	5449815	Chr2D	7871357	7874219	+	7872788	1.0	1.0	collinear
gene:TraesCS2D03G0018700	Chr2D	5451607	5454771	-	5453189	Chr2D	7874580	7877744	-	7876162	1.0	1.0	collinear
gene:TraesCS2D03G0019000	Chr2D	5498066	5508787	-	5503426	Chr2D	7921054	7931793	-	7926423	1.0	1.0	collinear
gene:TraesCS2D03G0019100	Chr2D	5512669	5527505	-	5520087	Chr2D	7935674	7950509	-	7943091	1.0	1.0	collinear
gene:TraesCS2D03G0019200	Chr2D	5533600	5534335	+	5533967	Chr2D	7956604	7957339	+	7956971	1.0	1.0	collinear
gene:TraesCS2D03G0019300	Chr2D	5538783	5542500	+	5540641	Chr2D	7961787	7965504	+	7963645	1.0	1.0	collinear
gene:TraesCS2D03G0019400	Chr2D	5543921	5547104	-	5545512	Chr2D	7966925	7970108	-	7968516	1.0	1.0	collinear
gene:TraesCS2D03G0019500	Chr2D	5606740	5610279	+	5608509	Chr2D	8029747	8033286	+	8031516	1.0	1.0	collinear
gene:TraesCS2D03G0020100	Chr2D	5637453	5638947	+	5638200	Chr2D	8060461	8061955	+	8061208	1.0	1.0	collinear
gene:TraesCS2D03G0020200	Chr2D	5641197	5642366	-	5641781	Chr2D	8064205	8065374	-	8064789	1.0	1.0	collinear
gene:TraesCS2D03G0020300	Chr2D	5651827	5657640	+	5654733	Chr2D	8074794	8080607	+	8077700	1.0	1.0	collinear
gene:TraesCS2D03G0020500	Chr2D	5796717	5798322	-	5797519	Chr2D	8209826	8211431	-	8210628	1.0	1.0	collinear
gene:TraesCS2D03G0020600	Chr2D	5800176	5803002	+	5801589	Chr2D	8213285	8216111	+	8214698	1.0	1.0	collinear
gene:TraesCS2D03G0020800	Chr2D	5829699	5830322	-	5830010	Chr2D	8243161	8243784	-	8243472	1.0	1.0	collinear
gene:TraesCS2D03G0021200	Chr2D	5856192	5856611	-	5856401	Chr2D	8269642	8270061	-	8269851	1.0	1.0	collinear
gene:TraesCS2D03G0021400	Chr2D	5882001	5887060	+	5884530	Chr2D	8295458	8300507	+	8297982	1.0	1.0	collinear
gene:TraesCS2D03G0021500	Chr2D	5893759	5898807	-	5896283	Chr2D	8307204	8312252	-	8309728	1.0	1.0	collinear
gene:TraesCS2D03G0021600	Chr2D	5901903	5903808	+	5902855	Chr2D	8315348	8317232	+	8316290	0.988	0.984	collinear
gene:TraesCS2D03G0022000	Chr2D	5940840	5945135	+	5942987	Chr2D	8353934	8358229	+	8356081	1.0	1.0	collinear
gene:TraesCS2D03G0022100	Chr2D	5960082	5961948	+	5961015	Chr2D	8373184	8375050	+	8374117	1.0	1.0	collinear
gene:TraesCS2D03G0022200	Chr2D	5974338	5981406	+	5977872	Chr2D	8387442	8394510	+	8390976	1.0	1.0	collinear
gene:TraesCS2D03G0022500	Chr2D	6088431	6089039	-	6088735	Chr2D	8501570	8502178	-	8501874	1.0	1.0	collinear
gene:TraesCS2D03G0022600	Chr2D	6094171	6094876	+	6094523	Chr2D	8507310	8508015	+	8507662	1.0	1.0	collinear
gene:TraesCS2D03G0022800	Chr2D	6109221	6109928	+	6109574	Chr2D	8522371	8523078	+	8522724	1.0	1.0	collinear
gene:TraesCS2D03G0023000	Chr2D	6132790	6133436	+	6133113	Chr2D	8545940	8546586	+	8546263	1.0	1.0	collinear
gene:TraesCS2D03G0023100	Chr2D	6135778	6136523	+	6136150	Chr2D	8548927	8549672	+	8549299	1.0	1.0	collinear
gene:TraesCS2D03G0023900	Chr2D	6414298	6417163	+	6415730	Chr2D	8826522	8829387	+	8827954	1.0	1.0	collinear
gene:TraesCS2D03G0024400	Chr2D	6632578	6639770	-	6636174	Chr2D	9044688	9051880	-	9048284	1.0	1.0	collinear
gene:TraesCS2D03G0024700	Chr2D	6714610	6716551	+	6715580	Chr2D	9130453	9132394	+	9131423	1.0	0.999	collinear
gene:TraesCS2D03G0024800	Chr2D	6729129	6732626	+	6730877	Chr2D	9144981	9148478	+	9146729	1.0	1.0	collinear
gene:TraesCS2D03G0025100	Chr2D	6799868	6803674	+	6801771	Chr2D	9215760	9219566	+	9217663	1.0	0.996	collinear
gene:TraesCS2D03G0025200	Chr2D	6805875	6809559	+	6807717	Chr2D	9221766	9225450	+	9223608	1.0	1.0	collinear
gene:TraesCS2D03G0025700	Chr2D	6841213	6849674	-	6845443	Chr2D	9260226	9268664	-	9264445	1.0	0.986	collinear
gene:TraesCS2D03G0026100	Chr2D	6864392	6870222	+	6867307	Chr2D	9283376	9289206	+	9286291	1.0	1.0	collinear
gene:TraesCS2D03G0026200	Chr2D	6870573	6877556	+	6874064	Chr2D	9289557	9296538	+	9293047	1.0	1.0	collinear
gene:TraesCS2D03G0026500	Chr2D	6909158	6910618	-	6909888	Chr2D	9328028	9329488	-	9328758	1.0	1.0	collinear
gene:TraesCS2D03G0026400	Chr2D	6907843	6912185	+	6910014	Chr2D	9326715	9331055	+	9328885	0.999	0.999	collinear
gene:TraesCS2D03G0026900	Chr2D	7031556	7033022	-	7032289	Chr2D	9450719	9452185	-	9451452	1.0	1.0	collinear
gene:TraesCS2D03G0027100	Chr2D	7101625	7102485	-	7102055	Chr2D	9519183	9520043	-	9519613	1.0	1.0	collinear
gene:TraesCS2D03G0027200	Chr2D	7105740	7108299	-	7107019	Chr2D	9523124	9525683	-	9524403	1.0	1.0	collinear
gene:TraesCS2D03G0027500	Chr2D	7201869	7205584	+	7203726	Chr2D	9619334	9623049	+	9621191	1.0	1.0	collinear
gene:TraesCS2D03G0027600	Chr2D	7251969	7253899	+	7252934	Chr2D	9669449	9671379	+	9670414	1.0	1.0	collinear
gene:TraesCS2D03G0027700	Chr2D	7263382	7267488	+	7265435	Chr2D	9680866	9684972	+	9682919	1.0	1.0	collinear
gene:TraesCS2D03G0027800	Chr2D	7272717	7275277	-	7273997	Chr2D	9690201	9692761	-	9691481	1.0	1.0	collinear
gene:TraesCS2D03G0028000	Chr2D	7285820	7288487	-	7287153	Chr2D	9703309	9705976	-	9704642	1.0	1.0	collinear
gene:TraesCS2D03G0028100	Chr2D	7289911	7293329	-	7291620	Chr2D	9707397	9710815	-	9709106	1.0	1.0	collinear
gene:TraesCS2D03G0028200	Chr2D	7347583	7351762	+	7349672	Chr2D	9767247	9771426	+	9769336	1.0	1.0	collinear
gene:TraesCS2D03G0028400	Chr2D	7366138	7369068	+	7367603	Chr2D	9785802	9788732	+	9787267	1.0	1.0	collinear
gene:TraesCS2D03G0028500	Chr2D	7396463	7399033	-	7397748	Chr2D	9816111	9818681	-	9817396	1.0	1.0	collinear
gene:TraesCS2D03G0028600	Chr2D	7400814	7402150	-	7401482	Chr2D	9820475	9821811	-	9821143	1.0	1.0	collinear
gene:TraesCS2D03G0028700	Chr2D	7425485	7426330	-	7425907	Chr2D	9899432	9900277	-	9899854	1.0	1.0	collinear
gene:TraesCS2D03G0028800	Chr2D	7437076	7437874	-	7437475	Chr2D	9911027	9911825	-	9911426	1.0	1.0	collinear
gene:TraesCS2D03G0029200	Chr2D	7719358	7720682	-	7720020	Chr2D	10190747	10192071	-	10191409	1.0	0.998	collinear
gene:TraesCS2D03G0029300	Chr2D	7721116	7723894	-	7722505	Chr2D	10192505	10195283	-	10193894	1.0	1.0	collinear
gene:TraesCS2D03G0029400	Chr2D	7781817	7783372	-	7782594	Chr2D	10252439	10253994	-	10253216	1.0	0.998	collinear
gene:TraesCS2D03G0029500	Chr2D	7838509	7840832	-	7839670	Chr2D	10309116	10311439	-	10310277	1.0	1.0	collinear
gene:TraesCS2D03G0029700	Chr2D	7859966	7860990	-	7860478	Chr2D	10330574	10331598	-	10331086	1.0	1.0	collinear
gene:TraesCS2D03G0029900	Chr2D	7889041	7890652	+	7889846	Chr2D	10359649	10361260	+	10360454	1.0	1.0	collinear
gene:TraesCS2D03G0030300	Chr2D	8025468	8027834	+	8026651	Chr2D	10494371	10496737	+	10495554	1.0	1.0	collinear
gene:TraesCS2D03G0030400	Chr2D	8031338	8032874	-	8032106	Chr2D	10500241	10501777	-	10501009	1.0	1.0	collinear
gene:TraesCS2D03G0030500	Chr2D	8068712	8081589	+	8075150	Chr2D	11097941	11110825	+	11104383	1.0	0.999	collinear
gene:TraesCS2D03G0030700	Chr2D	8158483	8162726	+	8160604	Chr2D	11187735	11191978	+	11189856	1.0	0.999	collinear
gene:TraesCS2D03G0030800	Chr2D	8163605	8165722	-	8164663	Chr2D	11192857	11194974	-	11193915	1.0	1.0	collinear
gene:TraesCS2D03G0031100	Chr2D	8185145	8186923	-	8186034	Chr2D	11214390	11216168	-	11215279	1.0	1.0	collinear
gene:TraesCS2D03G0031600	Chr2D	8357241	8362457	+	8359849	Chr2D	11386524	11391740	+	11389132	1.0	1.0	collinear
gene:TraesCS2D03G0031700	Chr2D	8410031	8414492	+	8412261	Chr2D	11439319	11443780	+	11441549	1.0	1.0	collinear
gene:TraesCS2D03G0031900	Chr2D	8470510	8478428	-	8474469	Chr2D	11499803	11507721	-	11503762	1.0	1.0	collinear
gene:TraesCS2D03G0032000	Chr2D	8479292	8486593	+	8482942	Chr2D	11508587	11515888	+	11512237	1.0	1.0	collinear
gene:TraesCS2D03G0032100	Chr2D	8490113	8491258	+	8490685	Chr2D	11519402	11520547	+	11519974	1.0	1.0	collinear
gene:TraesCS2D03G0032200	Chr2D	8516246	8516506	+	8516376	Chr2D	11545518	11545778	+	11545648	1.0	1.0	collinear
gene:TraesCS2D03G0032300	Chr2D	8525474	8527518	+	8526496	Chr2D	11554751	11556795	+	11555773	1.0	1.0	collinear
gene:TraesCS2D03G0032400	Chr2D	8534095	8537131	-	8535613	Chr2D	11563371	11566407	-	11564889	1.0	0.999	collinear
gene:TraesCS2D03G0032600	Chr2D	8565304	8566825	-	8566064	Chr2D	11594588	11596109	-	11595348	1.0	0.999	collinear
gene:TraesCS2D03G0033000	Chr2D	8601873	8606771	-	8604322	Chr2D	11631159	11636057	-	11633608	1.0	0.999	collinear
gene:TraesCS2D03G0033600	Chr2D	8659658	8660806	-	8660232	Chr2D	11688953	11690101	-	11689527	1.0	1.0	collinear
gene:TraesCS2D03G0033700	Chr2D	8667786	8668577	+	8668181	Chr2D	11697081	11697872	+	11697476	1.0	1.0	collinear
gene:TraesCS2D03G0033800	Chr2D	8676450	8683655	-	8680052	Chr2D	11706269	11713476	-	11709872	1.0	0.997	collinear
gene:TraesCS2D03G0034000	Chr2D	8747170	8753100	-	8750135	Chr2D	11792432	11798350	-	11795391	1.0	1.0	collinear
gene:TraesCS2D03G0034400	Chr2D	8843539	8845264	+	8844401	Chr2D	11888850	11890575	+	11889712	1.0	1.0	collinear
gene:TraesCS2D03G0034500	Chr2D	8849983	8850835	+	8850409	Chr2D	11895294	11896146	+	11895720	1.0	1.0	collinear
gene:TraesCS2D03G0034800	Chr2D	8854271	8855941	+	8855106	Chr2D	11899582	11901252	+	11900417	1.0	1.0	collinear
gene:TraesCS2D03G0035300	Chr2D	8869866	8870537	+	8870201	Chr2D	11915219	11915890	+	11915554	1.0	1.0	collinear
gene:TraesCS2D03G0035500	Chr2D	8879365	8880543	+	8879954	Chr2D	11924722	11925900	+	11925311	1.0	1.0	collinear
gene:TraesCS2D03G0035600	Chr2D	8899155	8901666	+	8900410	Chr2D	11944512	11947023	+	11945767	1.0	1.0	collinear
gene:TraesCS2D03G0035700	Chr2D	8951451	8962051	-	8956751	Chr2D	12174899	12185502	-	12180200	1.0	1.0	collinear
gene:TraesCS2D03G0036000	Chr2D	9070785	9073543	+	9072164	Chr2D	12293753	12296511	+	12295132	1.0	1.0	collinear
gene:TraesCS2D03G0036600	Chr2D	9155668	9159173	+	9157420	Chr2D	12378643	12382148	+	12380395	1.0	0.999	collinear
gene:TraesCS2D03G0036700	Chr2D	9161054	9162385	-	9161719	Chr2D	12384029	12385360	-	12384694	1.0	1.0	collinear
gene:TraesCS2D03G0036800	Chr2D	9188083	9189411	+	9188747	Chr2D	12411055	12412383	+	12411719	1.0	1.0	collinear
gene:TraesCS2D03G0036900	Chr2D	9258485	9259538	+	9259011	Chr2D	12481464	12482517	+	12481990	1.0	1.0	collinear
gene:TraesCS2D03G0038300	Chr2D	9539575	9541245	+	9540410	Chr2D	12762624	12764294	+	12763459	1.0	1.0	collinear
gene:TraesCS2D03G0038400	Chr2D	9548546	9550006	+	9549276	Chr2D	12771595	12773055	+	12772325	1.0	1.0	collinear
gene:TraesCS2D03G0038500	Chr2D	9560490	9570556	+	9565523	Chr2D	12783539	12793609	+	12788574	1.0	1.0	collinear
gene:TraesCS2D03G0038700	Chr2D	9669862	9670584	+	9670223	Chr2D	12892923	12893645	+	12893284	1.0	1.0	collinear
gene:TraesCS2D03G0038900	Chr2D	9740013	9743019	+	9741516	Chr2D	12963100	12966106	+	12964603	1.0	1.0	collinear
gene:TraesCS2D03G0039200	Chr2D	9754263	9755835	+	9755049	Chr2D	12977349	12978921	+	12978135	1.0	1.0	collinear
gene:TraesCS2D03G0039300	Chr2D	9770715	9772196	+	9771455	Chr2D	12993800	12995281	+	12994540	1.0	1.0	collinear
gene:TraesCS2D03G0039500	Chr2D	9791865	9794992	-	9793428	Chr2D	13014951	13018091	-	13016521	1.0	1.0	collinear
gene:TraesCS2D03G0039600	Chr2D	9800909	9805270	+	9803089	Chr2D	13024012	13028373	+	13026192	1.0	1.0	collinear
gene:TraesCS2D03G0039700	Chr2D	9808522	9810012	+	9809267	Chr2D	13031625	13033115	+	13032370	1.0	1.0	collinear
gene:TraesCS2D03G0039900	Chr2D	9828802	9830274	-	9829538	Chr2D	13051905	13053377	-	13052641	1.0	1.0	collinear
gene:TraesCS2D03G0040100	Chr2D	9902575	9903054	+	9902814	Chr2D	13125710	13126189	+	13125949	1.0	1.0	collinear
gene:TraesCS2D03G0040300	Chr2D	9914901	9916447	-	9915674	Chr2D	13138046	13139592	-	13138819	1.0	1.0	collinear
gene:TraesCS2D03G0040400	Chr2D	9920142	9921557	-	9920849	Chr2D	13143281	13144696	-	13143988	1.0	1.0	collinear
