gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity	segment
gene:TraesCS5D03G0005300	Chr5D	2814456	2815962	+	2815209	Chr5D	3076539	3078045	+	3077292	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0005400	Chr5D	3027689	3029129	+	3028409	Chr5D	3287976	3289416	+	3288696	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0005700	Chr5D	3085495	3086987	+	3086241	Chr5D	3345762	3347254	+	3346508	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0006000	Chr5D	3150676	3151507	+	3151091	Chr5D	3410942	3411771	+	3411356	0.997	0.997	rearrangement:Chr5D_block1
gene:TraesCS5D03G0007100	Chr5D	3285989	3291185	-	3288587	Chr5D	3546216	3551419	-	3548817	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0007600	Chr5D	3553643	3558815	+	3556229	Chr5D	3812331	3817503	+	3814917	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0007700	Chr5D	3560879	3562605	-	3561742	Chr5D	3819567	3821293	-	3820430	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0007800	Chr5D	3566317	3566982	+	3566649	Chr5D	3825005	3825670	+	3825337	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0007900	Chr5D	3568816	3570710	-	3569763	Chr5D	3827504	3829398	-	3828451	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0008000	Chr5D	3579222	3582239	-	3580730	Chr5D	3837909	3840926	-	3839417	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0008100	Chr5D	3584251	3584745	+	3584498	Chr5D	3842938	3843432	+	3843185	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0008300	Chr5D	3604593	3605039	+	3604816	Chr5D	3863280	3863726	+	3863503	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0008400	Chr5D	3608804	3611113	-	3609958	Chr5D	3867491	3869800	-	3868645	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0008600	Chr5D	3622739	3623188	+	3622963	Chr5D	3881429	3881878	+	3881653	1.0	0.997	rearrangement:Chr5D_block1
gene:TraesCS5D03G0008900	Chr5D	3646131	3647699	+	3646915	Chr5D	3904800	3906368	+	3905584	1.0	0.997	rearrangement:Chr5D_block1
gene:TraesCS5D03G0009200	Chr5D	3649092	3650582	+	3649837	Chr5D	3907761	3909251	+	3908506	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0009100	Chr5D	3649059	3653270	-	3651164	Chr5D	3907728	3911939	-	3909833	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0009400	Chr5D	3672490	3674058	-	3673274	Chr5D	3931160	3932728	-	3931944	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0009800	Chr5D	3763968	3767732	-	3765850	Chr5D	4022510	4026274	-	4024392	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0009900	Chr5D	3777701	3780330	+	3779015	Chr5D	4036243	4038872	+	4037557	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0010200	Chr5D	4128339	4134929	+	4131634	Chr5D	4368416	4375006	+	4371711	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0010300	Chr5D	4138928	4139406	+	4139167	Chr5D	4379006	4379484	+	4379245	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0010400	Chr5D	4139960	4143802	+	4141881	Chr5D	4380038	4383880	+	4381959	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0010500	Chr5D	4143972	4149511	-	4146741	Chr5D	4384050	4389589	-	4386819	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0010700	Chr5D	4214914	4215624	+	4215269	Chr5D	4455004	4455714	+	4455359	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0010800	Chr5D	4236946	4237494	+	4237220	Chr5D	4477059	4477607	+	4477333	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0010900	Chr5D	4321657	4325110	+	4323383	Chr5D	4561808	4565261	+	4563534	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0011400	Chr5D	4601728	4604250	+	4602989	Chr5D	4846314	4848836	+	4847575	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0011500	Chr5D	4657637	4660576	+	4659106	Chr5D	4902198	4905137	+	4903667	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0011600	Chr5D	4661997	4662533	+	4662265	Chr5D	4906556	4907092	+	4906824	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0011700	Chr5D	4662688	4663563	+	4663125	Chr5D	4907247	4908122	+	4907684	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D03G0011800	Chr5D	4685322	4688315	-	4686818	Chr5D	4929880	4932875	-	4931377	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0012000	Chr5D	4692650	4697978	-	4695314	Chr5D	4937215	4942546	-	4939880	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0012500	Chr5D	4781972	4785327	+	4783649	Chr5D	5031897	5035252	+	5033574	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0012700	Chr5D	4872332	4872634	+	4872483	Chr5D	5121182	5121484	+	5121333	1.0	0.996	rearrangement:Chr5D_block1
gene:TraesCS5D03G0013000	Chr5D	4874080	4874303	-	4874191	Chr5D	5122930	5123153	-	5123041	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0014100	Chr5D	4882647	4883390	+	4883018	Chr5D	5130462	5131205	+	5130833	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D03G0014300	Chr5D	4884121	4884294	-	4884207	Chr5D	5131936	5132109	-	5132022	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0014400	Chr5D	4884966	4885211	+	4885088	Chr5D	5132783	5133028	+	5132905	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0014500	Chr5D	4886766	4887029	+	4886897	Chr5D	5134583	5134846	+	5134714	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0014600	Chr5D	4887121	4888287	+	4887704	Chr5D	5134938	5136104	+	5135521	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0014800	Chr5D	4891913	4894165	-	4893039	Chr5D	5139730	5141982	-	5140856	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0015100	Chr5D	4897812	4898401	-	4898106	Chr5D	5145629	5146218	-	5145923	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0015300	Chr5D	4901060	4901539	-	4901299	Chr5D	5148878	5149357	-	5149117	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0015400	Chr5D	4901640	4902071	-	4901855	Chr5D	5149458	5149889	-	5149673	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0015500	Chr5D	4902366	4902728	-	4902547	Chr5D	5150184	5150546	-	5150365	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0015700	Chr5D	4904704	4905117	-	4904910	Chr5D	5152522	5152935	-	5152728	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0016000	Chr5D	4919446	4920810	+	4920128	Chr5D	5167264	5168628	+	5167946	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0016400	Chr5D	4925715	4926272	+	4925993	Chr5D	5169750	5170307	+	5170028	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D03G0016800	Chr5D	4929412	4929555	-	4929483	Chr5D	5173447	5173590	-	5173518	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0016900	Chr5D	4929660	4929776	-	4929718	Chr5D	5173695	5173811	-	5173753	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0017400	Chr5D	4932349	4932477	+	4932413	Chr5D	5176384	5176512	+	5176448	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0017500	Chr5D	4932918	4933118	+	4933018	Chr5D	5176953	5177153	+	5177053	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018000	Chr5D	4935300	4936013	-	4935656	Chr5D	5179336	5180049	-	5179692	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018400	Chr5D	4938361	4938492	-	4938426	Chr5D	5182397	5182528	-	5182462	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018500	Chr5D	4938596	4938832	+	4938714	Chr5D	5182632	5182868	+	5182750	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0018700	Chr5D	4939644	4939925	+	4939784	Chr5D	5183680	5183961	+	5183820	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0019200	Chr5D	4943192	4945435	+	4944313	Chr5D	5187230	5189473	+	5188351	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0019300	Chr5D	4945761	4945971	+	4945866	Chr5D	5189799	5190009	+	5189904	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020000	Chr5D	4949293	4950393	-	4949843	Chr5D	5193331	5194431	-	5193881	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020100	Chr5D	4950002	4950451	+	4950226	Chr5D	5194040	5194489	+	5194264	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020300	Chr5D	4950827	4951042	+	4950934	Chr5D	5194865	5195080	+	5194972	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020400	Chr5D	4951153	4952147	-	4951650	Chr5D	5195191	5196185	-	5195688	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0020800	Chr5D	4955589	4956654	-	4956121	Chr5D	5199627	5200692	-	5200159	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0021000	Chr5D	4957788	4957982	+	4957885	Chr5D	5201826	5202020	+	5201923	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0021100	Chr5D	4958384	4958494	+	4958439	Chr5D	5202422	5202532	+	5202477	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0021400	Chr5D	4960287	4960754	+	4960520	Chr5D	5204325	5204792	+	5204558	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0021800	Chr5D	4962707	4962894	+	4962800	Chr5D	5206745	5206932	+	5206838	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0022300	Chr5D	4967601	4967705	+	4967653	Chr5D	5211639	5211743	+	5211691	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0022700	Chr5D	4973102	4973800	+	4973451	Chr5D	5217140	5217838	+	5217489	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0023300	Chr5D	5013765	5020319	-	5017042	Chr5D	5257805	5264359	-	5261082	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0023600	Chr5D	5033927	5038681	+	5036304	Chr5D	5277976	5282730	+	5280353	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024000	Chr5D	5126830	5130716	-	5128773	Chr5D	5370413	5374299	-	5372356	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024200	Chr5D	5310399	5319110	+	5314754	Chr5D	5554023	5562730	+	5558376	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024300	Chr5D	5323991	5339694	+	5331842	Chr5D	5567627	5583330	+	5575478	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024400	Chr5D	5339945	5343217	-	5341581	Chr5D	5583581	5586853	-	5585217	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024600	Chr5D	5501293	5503036	+	5502164	Chr5D	5744937	5746680	+	5745808	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024700	Chr5D	5534695	5546126	+	5540410	Chr5D	5778331	5789766	+	5784048	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024800	Chr5D	5567761	5575868	-	5571814	Chr5D	5816378	5824485	-	5820431	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0024900	Chr5D	5706212	5708783	-	5707497	Chr5D	5954641	5957212	-	5955926	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025100	Chr5D	5762415	5764094	-	5763254	Chr5D	6010844	6012522	-	6011683	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025200	Chr5D	5772359	5775824	-	5774091	Chr5D	6020788	6024253	-	6022520	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025300	Chr5D	5853737	5856897	+	5855317	Chr5D	6102188	6105348	+	6103768	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025400	Chr5D	5906666	5910254	+	5908460	Chr5D	6155134	6158722	+	6156928	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025500	Chr5D	5943007	5947183	+	5945095	Chr5D	6190741	6194917	+	6192829	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025600	Chr5D	5953081	5963542	+	5958311	Chr5D	6200815	6211282	+	6206048	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025700	Chr5D	5997418	5999830	+	5998624	Chr5D	6245170	6247582	+	6246376	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0025800	Chr5D	6012640	6017851	+	6015245	Chr5D	6260395	6265606	+	6263000	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0026800	Chr5D	6773112	6787820	-	6780466	Chr5D	7018786	7033494	-	7026140	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0026900	Chr5D	6799651	6803622	+	6801636	Chr5D	7044881	7048852	+	7046866	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0027000	Chr5D	6841065	6847662	+	6844363	Chr5D	7086302	7092898	+	7089600	0.999	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0027100	Chr5D	6850565	6862517	+	6856541	Chr5D	7095801	7107724	+	7101762	0.992	0.992	rearrangement:Chr5D_block1
gene:TraesCS5D03G0027200	Chr5D	7052743	7068887	+	7060815	Chr5D	7305471	7320918	+	7313194	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0028000	Chr5D	7176715	7179793	+	7178254	Chr5D	7428767	7431845	+	7430306	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0028200	Chr5D	7225425	7226098	-	7225761	Chr5D	7477472	7478143	-	7477807	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D03G0028300	Chr5D	7225573	7226071	-	7225822	Chr5D	7477620	7478116	-	7477868	1.0	0.997	rearrangement:Chr5D_block1
gene:TraesCS5D03G0028400	Chr5D	7249912	7250434	-	7250173	Chr5D	7501959	7502481	-	7502220	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0028600	Chr5D	7542108	7547074	-	7544591	Chr5D	7792500	7797483	-	7794991	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0028900	Chr5D	7632009	7635649	-	7633829	Chr5D	7882676	7886316	-	7884496	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0029100	Chr5D	7690081	7698179	+	7694130	Chr5D	8103542	8111640	+	8107591	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0029200	Chr5D	7717853	7730573	-	7724213	Chr5D	8131315	8144090	-	8137702	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0029700	Chr5D	7759289	7761729	-	7760509	Chr5D	8172807	8175247	-	8174027	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0029900	Chr5D	7860986	7877389	-	7869187	Chr5D	8274527	8290083	-	8282305	0.9	0.9	rearrangement:Chr5D_block1
gene:TraesCS5D03G0030400	Chr5D	8051479	8054654	+	8053066	Chr5D	8464540	8467716	+	8466128	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0030600	Chr5D	8086114	8088828	-	8087471	Chr5D	8498863	8501577	-	8500220	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0030800	Chr5D	8141689	8143688	+	8142688	Chr5D	8554472	8556471	+	8555471	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0030900	Chr5D	8154875	8157233	+	8156054	Chr5D	8567658	8570016	+	8568837	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0031100	Chr5D	8169523	8175293	-	8172408	Chr5D	8582305	8588075	-	8585190	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0031300	Chr5D	8354136	8383522	+	8368829	Chr5D	8766770	8796099	+	8781434	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0032500	Chr5D	8526442	8532020	+	8529231	Chr5D	8938521	8944099	+	8941310	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0032700	Chr5D	8534121	8540085	-	8537103	Chr5D	8946198	8952162	-	8949180	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0032800	Chr5D	8611516	8614138	-	8612827	Chr5D	9023603	9026225	-	9024914	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0032900	Chr5D	8614789	8615043	-	8614916	Chr5D	9026876	9027130	-	9027003	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0033000	Chr5D	8649559	8663338	-	8656448	Chr5D	9061648	9075427	-	9068537	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0033100	Chr5D	8665040	8668025	-	8666532	Chr5D	9076937	9079922	-	9078429	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0033700	Chr5D	8760580	8761485	-	8761032	Chr5D	9171321	9172226	-	9171773	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0033600	Chr5D	8760550	8761728	+	8761139	Chr5D	9171291	9172469	+	9171880	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0034100	Chr5D	9055345	9056199	+	9055772	Chr5D	9466131	9466985	+	9466558	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0034200	Chr5D	9072954	9076493	+	9074723	Chr5D	9483731	9487276	+	9485503	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0034500	Chr5D	9130463	9132648	-	9131555	Chr5D	9541281	9543466	-	9542373	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0034800	Chr5D	9185614	9186012	+	9185813	Chr5D	9596445	9596843	+	9596644	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0035100	Chr5D	9225900	9231687	+	9228793	Chr5D	9636760	9642546	+	9639653	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0035300	Chr5D	9235784	9237983	+	9236883	Chr5D	9646644	9648843	+	9647743	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0035400	Chr5D	9238099	9242366	-	9240232	Chr5D	9648959	9653226	-	9651092	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0035600	Chr5D	9333018	9343813	-	9338415	Chr5D	9743167	9753969	-	9748568	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0035800	Chr5D	9395161	9395820	+	9395490	Chr5D	9805317	9805976	+	9805646	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0035900	Chr5D	9406057	9407312	+	9406684	Chr5D	9816104	9817359	+	9816731	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0036100	Chr5D	9446443	9447447	+	9446945	Chr5D	9855601	9856605	+	9856103	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0036200	Chr5D	9499846	9501662	-	9500754	Chr5D	9909070	9910886	-	9909978	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0036300	Chr5D	9515824	9518741	-	9517282	Chr5D	9925054	9927971	-	9926512	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0036400	Chr5D	9583881	9585814	+	9584847	Chr5D	9993122	9995055	+	9994088	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0036600	Chr5D	9639722	9640204	-	9639963	Chr5D	10049074	10049556	-	10049315	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0036700	Chr5D	9660913	9661794	+	9661353	Chr5D	10070266	10071147	+	10070706	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0037100	Chr5D	9688115	9689533	-	9688824	Chr5D	10097469	10098887	-	10098178	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0037600	Chr5D	9835169	9837618	-	9836393	Chr5D	10244567	10247016	-	10245791	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0037700	Chr5D	9839250	9844749	-	9841999	Chr5D	10248647	10253911	-	10251279	1.0	0.999	rearrangement:Chr5D_block1
gene:TraesCS5D03G0037800	Chr5D	10011395	10018127	-	10014761	Chr5D	10420558	10427302	-	10423930	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0038000	Chr5D	10056183	10057176	+	10056679	Chr5D	10465351	10466344	+	10465847	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0038100	Chr5D	10058326	10066268	-	10062297	Chr5D	10467497	10475439	-	10471468	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0038300	Chr5D	10149912	10152613	+	10151262	Chr5D	10561035	10563736	+	10562385	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0038400	Chr5D	10173441	10177390	+	10175415	Chr5D	10584566	10588537	+	10586551	0.999	0.996	rearrangement:Chr5D_block1
gene:TraesCS5D03G0038600	Chr5D	10573532	10577805	+	10575668	Chr5D	10984268	10988541	+	10986404	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0038700	Chr5D	10576248	10576604	-	10576426	Chr5D	10986984	10987340	-	10987162	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0038900	Chr5D	10600401	10601132	-	10600766	Chr5D	11011141	11011872	-	11011506	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0039000	Chr5D	10627124	10633383	+	10630253	Chr5D	11037940	11044199	+	11041069	1.0	0.998	rearrangement:Chr5D_block1
gene:TraesCS5D03G0039300	Chr5D	10642695	10648565	+	10645630	Chr5D	11053511	11059381	+	11056446	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0039400	Chr5D	10730194	10730646	+	10730420	Chr5D	11141015	11141467	+	11141241	1.0	1.0	rearrangement:Chr5D_block1
gene:TraesCS5D03G0039500	Chr5D	10783165	10783956	+	10783560	Chr5D	11193985	11194776	+	11194380	1.0	1.0	rearrangement:Chr5D_block1
