gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity	segment
gene:TraesCS6A03G0076200	Chr6A	18660688	18661448	-	18661068	Chr6A	588474	589235	-	588854	0.99	0.941	rearrangement:Chr6A_block1
gene:TraesCS6A03G0076600	Chr6A	18688813	18689739	+	18689276	Chr6A	759220	760076	+	759648	0.987	0.964	rearrangement:Chr6A_block1
gene:TraesCS6A03G0076800	Chr6A	18706400	18707231	+	18706815	Chr6A	767043	767873	+	767458	1.0	0.97	rearrangement:Chr6A_block1
gene:TraesCS6A03G0076900	Chr6A	18710870	18711304	+	18711087	Chr6A	771547	771981	+	771764	1.0	0.972	rearrangement:Chr6A_block1
gene:TraesCS6A03G0000400	Chr6A	117718	120689	-	119203	Chr6A	2349062	2352030	-	2350546	0.998	0.994	collinear
gene:TraesCS6A03G0000500	Chr6A	120701	122577	-	121639	Chr6A	2352042	2353917	-	2352979	0.999	0.996	collinear
gene:TraesCS6A03G0000900	Chr6A	298705	305357	-	302031	Chr6A	2541021	2547682	-	2544351	1.0	0.994	collinear
gene:TraesCS6A03G0001000	Chr6A	350333	351902	-	351117	Chr6A	2591291	2592860	-	2592075	1.0	0.997	collinear
gene:TraesCS6A03G0001100	Chr6A	1025042	1029912	+	1027477	Chr6A	3371146	3376262	+	3373704	0.999	0.99	collinear
gene:TraesCS6A03G0001200	Chr6A	1092697	1097130	+	1094913	Chr6A	3443332	3447758	+	3445545	0.994	0.975	collinear
gene:TraesCS6A03G0001400	Chr6A	1270594	1272612	-	1271603	Chr6A	4068442	4070504	-	4069473	1.0	0.969	collinear
gene:TraesCS6A03G0001500	Chr6A	1298952	1300428	-	1299690	Chr6A	4096917	4098393	-	4097655	1.0	0.996	collinear
gene:TraesCS6A03G0001600	Chr6A	1304914	1305519	-	1305216	Chr6A	4102879	4103484	-	4103181	1.0	0.993	collinear
gene:TraesCS6A03G0001800	Chr6A	1330327	1332348	+	1331337	Chr6A	4175832	4177848	+	4176840	0.997	0.992	collinear
gene:TraesCS6A03G0002000	Chr6A	1392825	1393762	+	1393293	Chr6A	4238194	4239130	+	4238662	1.0	0.993	collinear
gene:TraesCS6A03G0002100	Chr6A	1401147	1405507	-	1403327	Chr6A	4248691	4253114	-	4250902	0.986	0.965	collinear
gene:TraesCS6A03G0002200	Chr6A	1413772	1418469	+	1416120	Chr6A	4289226	4293738	+	4291482	1.0	0.993	collinear
gene:TraesCS6A03G0002300	Chr6A	1427419	1428465	-	1427942	Chr6A	4302216	4303262	-	4302739	1.0	0.993	collinear
gene:TraesCS6A03G0002400	Chr6A	1434457	1434844	+	1434650	Chr6A	4309263	4309650	+	4309456	1.0	1.0	collinear
gene:TraesCS6A03G0002600	Chr6A	1442347	1442844	-	1442595	Chr6A	4317048	4317545	-	4317296	1.0	0.996	collinear
gene:TraesCS6A03G0002700	Chr6A	1444853	1445827	+	1445340	Chr6A	4319534	4320508	+	4320021	0.987	0.959	collinear
gene:TraesCS6A03G0003000	Chr6A	1535307	1542220	+	1538763	Chr6A	4340184	4347089	+	4343636	1.0	0.994	collinear
gene:TraesCS6A03G0003100	Chr6A	1544392	1548820	-	1546606	Chr6A	4353086	4357535	-	4355310	0.999	0.997	collinear
gene:TraesCS6A03G0003300	Chr6A	1558341	1564627	+	1561484	Chr6A	4366816	4373094	+	4369955	0.997	0.979	collinear
gene:TraesCS6A03G0003500	Chr6A	1571628	1573212	-	1572420	Chr6A	4380228	4381812	-	4381020	1.0	0.998	collinear
gene:TraesCS6A03G0003600	Chr6A	1584804	1587503	+	1586153	Chr6A	4393362	4396294	+	4394828	1.0	0.998	collinear
gene:TraesCS6A03G0004300	Chr6A	1712278	1718977	+	1715627	Chr6A	4558170	4564757	+	4561463	0.995	0.978	collinear
gene:TraesCS6A03G0004400	Chr6A	1717372	1719718	-	1718545	Chr6A	4563145	4565483	-	4564314	0.978	0.949	collinear
gene:TraesCS6A03G0004500	Chr6A	1720510	1722005	-	1721257	Chr6A	4566304	4567841	-	4567072	1.0	0.991	collinear
gene:TraesCS6A03G0004800	Chr6A	1722453	1727315	-	1724884	Chr6A	4568326	4573177	-	4570751	0.996	0.991	collinear
gene:TraesCS6A03G0004900	Chr6A	1735764	1739970	+	1737867	Chr6A	4600097	4604300	+	4602198	1.0	0.996	collinear
gene:TraesCS6A03G0005000	Chr6A	1741213	1746701	-	1743957	Chr6A	4605342	4611028	-	4608185	0.999	0.983	collinear
gene:TraesCS6A03G0006500	Chr6A	2049229	2059125	-	2054177	Chr6A	4800681	4810591	-	4805636	0.999	0.997	collinear
gene:TraesCS6A03G0006700	Chr6A	2144282	2144913	+	2144597	Chr6A	4882408	4882972	+	4882690	1.0	0.994	collinear
gene:TraesCS6A03G0007100	Chr6A	2203802	2204371	+	2204086	Chr6A	4919236	4919794	+	4919515	1.0	0.988	collinear
gene:TraesCS6A03G0007500	Chr6A	2212597	2221548	-	2217072	Chr6A	4929020	4938097	-	4933558	1.0	0.994	collinear
gene:TraesCS6A03G0007800	Chr6A	2268384	2269573	+	2268978	Chr6A	5025822	5027014	+	5026418	1.0	0.988	collinear
gene:TraesCS6A03G0007900	Chr6A	2282496	2284138	-	2283317	Chr6A	5041170	5042777	-	5041973	0.976	0.961	collinear
gene:TraesCS6A03G0008200	Chr6A	2360136	2366375	+	2363255	Chr6A	5061827	5063113	+	5062470	0.986	0.982	collinear
gene:TraesCS6A03G0009100	Chr6A	2436943	2441208	+	2439075	Chr6A	5071509	5076415	+	5073962	1.0	0.998	collinear
gene:TraesCS6A03G0009400	Chr6A	2451784	2453964	+	2452874	Chr6A	5087264	5089444	+	5088354	1.0	0.998	collinear
gene:TraesCS6A03G0009500	Chr6A	2472064	2474776	+	2473420	Chr6A	5093597	5096277	+	5094937	0.984	0.977	collinear
gene:TraesCS6A03G0010100	Chr6A	2492564	2499034	+	2495799	Chr6A	5170739	5177214	+	5173976	0.999	0.992	collinear
gene:TraesCS6A03G0010200	Chr6A	2510567	2511779	+	2511173	Chr6A	5188773	5189985	+	5189379	1.0	0.997	collinear
gene:TraesCS6A03G0010300	Chr6A	2522326	2525232	+	2523779	Chr6A	5214143	5217057	+	5215600	0.999	0.99	collinear
gene:TraesCS6A03G0010400	Chr6A	2534695	2537409	+	2536052	Chr6A	5227815	5230518	+	5229166	0.982	0.968	collinear
gene:TraesCS6A03G0010800	Chr6A	2677756	2680999	+	2679377	Chr6A	5489461	5492687	+	5491074	1.0	0.988	collinear
gene:TraesCS6A03G0010900	Chr6A	2692132	2692392	-	2692262	Chr6A	5503871	5504131	-	5504001	1.0	1.0	collinear
gene:TraesCS6A03G0011100	Chr6A	2724971	2727654	-	2726312	Chr6A	5536315	5538821	-	5537568	0.996	0.977	collinear
gene:TraesCS6A03G0011500	Chr6A	2767759	2769038	-	2768398	Chr6A	5596806	5598088	-	5597447	1.0	0.992	collinear
gene:TraesCS6A03G0011700	Chr6A	2780187	2780928	-	2780557	Chr6A	5624059	5624800	-	5624429	1.0	0.992	collinear
gene:TraesCS6A03G0011900	Chr6A	2793785	2794712	-	2794248	Chr6A	5637702	5638651	-	5638176	1.0	0.966	collinear
gene:TraesCS6A03G0012000	Chr6A	2809641	2810003	-	2809822	Chr6A	5650429	5650791	-	5650610	1.0	0.985	collinear
gene:TraesCS6A03G0012100	Chr6A	2811038	2811415	-	2811226	Chr6A	5651825	5652202	-	5652013	1.0	1.0	collinear
gene:TraesCS6A03G0012200	Chr6A	2819892	2823290	-	2821591	Chr6A	5777470	5780853	-	5779161	0.988	0.984	collinear
gene:TraesCS6A03G0012600	Chr6A	2942228	2947777	+	2945002	Chr6A	5912297	5917734	+	5915015	1.0	0.997	collinear
gene:TraesCS6A03G0012800	Chr6A	2952615	2956528	-	2954571	Chr6A	5922562	5926474	-	5924518	1.0	0.997	collinear
gene:TraesCS6A03G0013300	Chr6A	3493875	3497254	-	3495564	Chr6A	7422081	7425461	-	7423771	1.0	0.995	collinear
gene:TraesCS6A03G0013400	Chr6A	3501820	3502695	-	3502257	Chr6A	7435795	7436671	-	7436233	1.0	0.996	collinear
gene:TraesCS6A03G0013500	Chr6A	3505130	3509572	-	3507351	Chr6A	7439082	7442867	-	7440974	1.0	0.995	collinear
gene:TraesCS6A03G0013700	Chr6A	3526852	3527448	+	3527150	Chr6A	7456104	7456700	+	7456402	1.0	1.0	collinear
gene:TraesCS6A03G0013800	Chr6A	3528505	3529406	+	3528955	Chr6A	7457756	7458603	+	7458179	0.94	0.937	collinear
gene:TraesCS6A03G0014100	Chr6A	3568117	3572740	+	3570428	Chr6A	7621312	7625967	+	7623639	1.0	0.97	collinear
gene:TraesCS6A03G0014200	Chr6A	3576627	3578939	+	3577783	Chr6A	7629841	7632155	+	7630998	1.0	0.994	collinear
gene:TraesCS6A03G0014800	Chr6A	3702665	3706690	+	3704677	Chr6A	7745890	7749983	+	7747936	1.0	0.996	collinear
gene:TraesCS6A03G0015000	Chr6A	3729503	3735623	+	3732563	Chr6A	7780210	7786331	+	7783270	1.0	0.996	collinear
gene:TraesCS6A03G0015200	Chr6A	3748307	3752517	+	3750412	Chr6A	7788992	7793202	+	7791097	1.0	0.996	collinear
gene:TraesCS6A03G0015300	Chr6A	3778599	3780690	+	3779644	Chr6A	7803633	7805730	+	7804681	1.0	0.982	collinear
gene:TraesCS6A03G0015400	Chr6A	3791624	3795065	+	3793344	Chr6A	7816700	7820020	+	7818360	1.0	0.996	collinear
gene:TraesCS6A03G0015500	Chr6A	3983778	3984395	+	3984086	Chr6A	7991024	7991641	+	7991332	1.0	0.998	collinear
gene:TraesCS6A03G0015600	Chr6A	4015558	4016051	+	4015804	Chr6A	8023053	8023546	+	8023299	1.0	0.991	collinear
gene:TraesCS6A03G0015800	Chr6A	4066078	4066922	+	4066500	Chr6A	8085675	8086522	+	8086098	1.0	0.991	collinear
gene:TraesCS6A03G0016600	Chr6A	4307131	4307625	+	4307378	Chr6A	8307086	8307580	+	8307333	1.0	0.983	collinear
gene:TraesCS6A03G0017000	Chr6A	4373883	4374647	-	4374265	Chr6A	8374198	8374962	-	8374580	1.0	0.996	collinear
gene:TraesCS6A03G0017500	Chr6A	4465472	4467836	+	4466654	Chr6A	8458755	8461134	+	8459944	1.0	0.994	collinear
gene:TraesCS6A03G0017600	Chr6A	4467915	4470370	+	4469142	Chr6A	8461213	8463667	+	8462440	1.0	0.978	collinear
gene:TraesCS6A03G0017800	Chr6A	4482773	4484432	+	4483602	Chr6A	8471774	8473331	+	8472552	0.933	0.917	collinear
gene:TraesCS6A03G0017900	Chr6A	4540850	4543144	-	4541997	Chr6A	8532187	8534484	-	8533335	1.0	0.967	collinear
gene:TraesCS6A03G0018100	Chr6A	4566908	4568998	-	4567953	Chr6A	8556617	8558717	-	8557667	0.997	0.988	collinear
gene:TraesCS6A03G0019500	Chr6A	4996845	4997894	+	4997369	Chr6A	9046069	9047100	-	9046584	0.982	0.959	collinear
gene:TraesCS6A03G0020500	Chr6A	5805544	5807529	+	5806536	Chr6A	9713760	9715745	+	9714752	1.0	0.981	collinear
gene:TraesCS6A03G0022200	Chr6A	6352582	6353978	-	6353280	Chr6A	9114518	9115932	-	9115225	0.979	0.968	collinear
gene:TraesCS6A03G0023100	Chr6A	6509916	6510644	+	6510280	Chr6A	9787380	9788108	+	9787744	1.0	0.984	collinear
gene:TraesCS6A03G0023200	Chr6A	6524784	6526124	-	6525454	Chr6A	9793690	9795030	-	9794360	1.0	0.982	collinear
gene:TraesCS6A03G0023700	Chr6A	6596976	6599759	-	6598367	Chr6A	9826939	9830013	-	9828476	0.997	0.985	collinear
gene:TraesCS6A03G0023800	Chr6A	6622241	6625659	-	6623950	Chr6A	9851151	9854577	-	9852864	0.994	0.965	collinear
gene:TraesCS6A03G0023900	Chr6A	6626599	6627983	-	6627291	Chr6A	9855267	9856652	-	9855959	1.0	0.962	collinear
gene:TraesCS6A03G0024000	Chr6A	6629538	6630206	-	6629872	Chr6A	9858190	9858858	-	9858524	1.0	0.971	collinear
gene:TraesCS6A03G0024300	Chr6A	6660567	6667306	+	6663936	Chr6A	9872828	9879517	+	9876172	0.968	0.957	collinear
gene:TraesCS6A03G0024600	Chr6A	6774114	6781537	-	6777825	Chr6A	9972886	9980314	-	9976600	1.0	0.982	collinear
gene:TraesCS6A03G0024900	Chr6A	6804836	6805735	-	6805285	Chr6A	10000409	10001302	-	10000855	1.0	0.98	collinear
gene:TraesCS6A03G0025400	Chr6A	6851548	6858477	-	6855012	Chr6A	10087046	10093091	-	10090068	1.0	0.989	collinear
gene:TraesCS6A03G0025600	Chr6A	6902719	6905185	+	6903952	Chr6A	10131792	10133960	+	10132876	1.0	0.988	collinear
gene:TraesCS6A03G0025800	Chr6A	6905399	6906874	-	6906136	Chr6A	10134179	10135896	-	10135037	1.0	0.984	collinear
gene:TraesCS6A03G0027100	Chr6A	7152663	7153604	-	7153133	Chr6A	10141041	10141983	-	10141512	1.0	0.974	collinear
gene:TraesCS6A03G0027200	Chr6A	7157642	7159485	+	7158563	Chr6A	10146068	10147879	+	10146973	0.975	0.959	collinear
gene:TraesCS6A03G0027300	Chr6A	7168596	7170287	-	7169441	Chr6A	10210814	10212505	-	10211659	1.0	0.988	collinear
gene:TraesCS6A03G0027400	Chr6A	7196854	7200678	+	7198766	Chr6A	10225101	10228929	+	10227015	0.999	0.983	collinear
gene:TraesCS6A03G0028000	Chr6A	7235005	7238338	+	7236671	Chr6A	10467265	10470593	+	10468929	0.998	0.989	collinear
gene:TraesCS6A03G0028200	Chr6A	7482648	7485990	+	7484319	Chr6A	10642788	10646138	+	10644463	0.991	0.955	collinear
gene:TraesCS6A03G0029200	Chr6A	7851077	7857869	+	7854473	Chr6A	10809461	10816194	+	10812827	1.0	0.985	collinear
gene:TraesCS6A03G0029300	Chr6A	7884487	7896338	-	7890412	Chr6A	10832258	10844074	-	10838166	1.0	0.989	collinear
gene:TraesCS6A03G0029900	Chr6A	8006338	8010273	+	8008305	Chr6A	11078133	11081934	+	11080033	0.972	0.94	collinear
gene:TraesCS6A03G0030000	Chr6A	8012421	8019811	+	8016116	Chr6A	11082921	11090298	+	11086609	0.995	0.97	collinear
gene:TraesCS6A03G0030500	Chr6A	8088519	8089226	-	8088872	Chr6A	11108615	11109329	-	11108972	1.0	0.974	collinear
gene:TraesCS6A03G0030700	Chr6A	8173780	8176435	-	8175107	Chr6A	11262422	11265059	-	11263740	0.971	0.926	collinear
gene:TraesCS6A03G0032100	Chr6A	8453662	8456939	-	8455300	Chr6A	11363423	11366700	-	11365061	1.0	1.0	collinear
gene:TraesCS6A03G0032400	Chr6A	8464780	8465505	-	8465142	Chr6A	11374510	11375235	-	11374872	1.0	1.0	collinear
gene:TraesCS6A03G0032500	Chr6A	8465688	8466935	-	8466311	Chr6A	11375418	11376665	-	11376041	1.0	1.0	collinear
gene:TraesCS6A03G0032600	Chr6A	8480777	8483787	+	8482282	Chr6A	11390509	11393519	+	11392014	1.0	1.0	collinear
gene:TraesCS6A03G0033800	Chr6A	8672781	8673413	-	8673097	Chr6A	11578355	11578987	-	11578671	1.0	0.995	collinear
gene:TraesCS6A03G0034000	Chr6A	8675368	8676936	-	8676152	Chr6A	11580935	11582506	-	11581720	1.0	0.995	collinear
gene:TraesCS6A03G0034100	Chr6A	8871064	8872769	-	8871916	Chr6A	11760273	11761978	-	11761125	1.0	0.995	collinear
gene:TraesCS6A03G0034200	Chr6A	8972166	8973845	+	8973005	Chr6A	11863641	11865311	+	11864476	0.994	0.991	collinear
gene:TraesCS6A03G0034300	Chr6A	8997549	8999123	+	8998336	Chr6A	11888270	11889847	+	11889058	1.0	0.987	collinear
gene:TraesCS6A03G0034500	Chr6A	9005874	9007685	-	9006779	Chr6A	11896690	11898501	-	11897595	1.0	0.997	collinear
gene:TraesCS6A03G0034700	Chr6A	9243241	9251040	+	9247140	Chr6A	12091275	12097550	+	12094412	1.0	0.996	collinear
gene:TraesCS6A03G0034800	Chr6A	9251429	9255197	+	9253313	Chr6A	12097966	12101950	+	12099958	1.0	0.992	collinear
gene:TraesCS6A03G0034900	Chr6A	9257732	9258127	+	9257929	Chr6A	12104486	12104881	+	12104683	1.0	0.997	collinear
gene:TraesCS6A03G0035000	Chr6A	9258228	9258707	+	9258467	Chr6A	12104982	12105462	+	12105222	1.0	0.989	collinear
gene:TraesCS6A03G0035100	Chr6A	9260463	9263599	+	9262031	Chr6A	12106836	12109975	+	12108405	1.0	0.996	collinear
gene:TraesCS6A03G0035200	Chr6A	9265010	9266230	+	9265620	Chr6A	12111391	12112611	+	12112001	1.0	0.987	collinear
gene:TraesCS6A03G0035400	Chr6A	9271095	9276490	+	9273792	Chr6A	12117297	12124008	+	12120652	1.0	0.997	collinear
gene:TraesCS6A03G0035500	Chr6A	9283912	9284858	-	9284385	Chr6A	12131442	12132388	-	12131915	1.0	0.994	collinear
gene:TraesCS6A03G0035900	Chr6A	9444032	9445186	+	9444609	Chr6A	12315413	12316567	+	12315990	1.0	0.998	collinear
gene:TraesCS6A03G0036100	Chr6A	9448531	9449670	+	9449100	Chr6A	12319404	12320514	+	12319959	0.97	0.944	collinear
gene:TraesCS6A03G0036500	Chr6A	9470666	9471235	-	9470950	Chr6A	12346219	12346788	-	12346503	1.0	1.0	collinear
gene:TraesCS6A03G0036600	Chr6A	9473682	9475429	-	9474555	Chr6A	12349234	12350981	-	12350107	1.0	1.0	collinear
gene:TraesCS6A03G0036700	Chr6A	9481564	9485669	-	9483616	Chr6A	12357115	12361220	-	12359167	1.0	1.0	collinear
gene:TraesCS6A03G0037100	Chr6A	9658772	9660162	+	9659467	Chr6A	12534343	12535733	+	12535038	1.0	1.0	collinear
gene:TraesCS6A03G0037200	Chr6A	9665556	9666056	-	9665806	Chr6A	12541123	12541623	-	12541373	1.0	1.0	collinear
gene:TraesCS6A03G0037400	Chr6A	9668873	9669166	+	9669019	Chr6A	12544440	12544733	+	12544586	1.0	1.0	collinear
gene:TraesCS6A03G0037500	Chr6A	9867419	9868633	+	9868026	Chr6A	12743334	12744548	+	12743941	1.0	1.0	collinear
gene:TraesCS6A03G0037600	Chr6A	9877826	9879013	+	9878419	Chr6A	12753741	12754928	+	12754334	1.0	1.0	collinear
gene:TraesCS6A03G0037700	Chr6A	9888984	9893419	-	9891201	Chr6A	12764898	12769333	-	12767115	1.0	1.0	collinear
gene:TraesCS6A03G0038200	Chr6A	9962522	9968219	-	9965370	Chr6A	12838467	12844247	-	12841357	1.0	0.974	collinear
gene:TraesCS6A03G0038400	Chr6A	9979995	9980516	+	9980255	Chr6A	12856029	12856550	+	12856289	1.0	1.0	collinear
gene:TraesCS6A03G0038500	Chr6A	9980644	9981150	+	9980897	Chr6A	12856678	12857184	+	12856931	1.0	1.0	collinear
gene:TraesCS6A03G0038700	Chr6A	9982202	9982945	-	9982573	Chr6A	12858236	12858979	-	12858607	1.0	1.0	collinear
gene:TraesCS6A03G0038800	Chr6A	10020588	10022382	-	10021485	Chr6A	12896687	12898481	-	12897584	1.0	1.0	collinear
gene:TraesCS6A03G0038900	Chr6A	10058301	10060057	-	10059179	Chr6A	12934133	12935889	-	12935011	1.0	1.0	collinear
gene:TraesCS6A03G0039300	Chr6A	10070593	10071054	-	10070823	Chr6A	12946426	12946887	-	12946656	1.0	1.0	collinear
gene:TraesCS6A03G0039500	Chr6A	10195542	10197545	-	10196543	Chr6A	13040500	13042503	-	13041501	1.0	1.0	collinear
gene:TraesCS6A03G0039900	Chr6A	10318880	10322522	-	10320701	Chr6A	13163055	13166697	-	13164876	1.0	0.999	collinear
gene:TraesCS6A03G0040000	Chr6A	10339644	10342926	-	10341285	Chr6A	13183818	13187100	-	13185459	1.0	1.0	collinear
gene:TraesCS6A03G0040300	Chr6A	10363470	10373065	-	10368267	Chr6A	13207651	13217228	-	13212439	0.991	0.991	collinear
gene:TraesCS6A03G0040500	Chr6A	10376015	10380589	+	10378302	Chr6A	13220178	13224752	+	13222465	1.0	0.999	collinear
gene:TraesCS6A03G0040700	Chr6A	10422946	10423200	+	10423073	Chr6A	13228702	13228956	+	13228829	1.0	0.949	collinear
gene:TraesCS6A03G0041000	Chr6A	10428638	10429207	+	10428922	Chr6A	13243397	13243966	+	13243681	1.0	0.97	collinear
gene:TraesCS6A03G0041300	Chr6A	10440680	10441222	+	10440951	Chr6A	13240423	13240965	+	13240694	1.0	0.966	collinear
gene:TraesCS6A03G0041500	Chr6A	10443656	10447229	+	10445442	Chr6A	13246400	13249972	+	13248186	1.0	0.973	collinear
gene:TraesCS6A03G0041800	Chr6A	10500342	10501771	+	10501056	Chr6A	13299689	13301124	+	13300406	1.0	0.993	collinear
gene:TraesCS6A03G0042300	Chr6A	10631402	10634755	+	10633078	Chr6A	13380729	13384226	+	13382477	0.991	0.93	collinear
gene:TraesCS6A03G0042400	Chr6A	10635627	10643113	+	10639370	Chr6A	13385999	13393696	+	13389847	0.999	0.954	collinear
gene:TraesCS6A03G0042600	Chr6A	10650636	10652928	+	10651782	Chr6A	13395289	13397654	+	13396471	0.999	0.972	collinear
gene:TraesCS6A03G0043100	Chr6A	10670192	10670905	+	10670548	Chr6A	13405533	13406246	+	13405889	1.0	0.991	collinear
gene:TraesCS6A03G0043200	Chr6A	10679442	10679948	+	10679695	Chr6A	13413101	13413607	+	13413354	1.0	0.992	collinear
gene:TraesCS6A03G0043400	Chr6A	10775341	10776267	-	10775804	Chr6A	13511985	13512918	-	13512451	1.0	0.991	collinear
gene:TraesCS6A03G0043500	Chr6A	10775806	10779357	+	10777581	Chr6A	13512457	13515994	+	13514225	0.991	0.987	collinear
gene:TraesCS6A03G0044100	Chr6A	10796602	10800559	+	10798580	Chr6A	13676749	13680703	+	13678726	1.0	0.989	collinear
gene:TraesCS6A03G0044400	Chr6A	10833081	10833551	+	10833316	Chr6A	13699845	13700312	+	13700078	0.993	0.976	collinear
gene:TraesCS6A03G0045600	Chr6A	11259162	11259797	+	11259479	Chr6A	13929128	13929763	+	13929445	1.0	0.973	collinear
gene:TraesCS6A03G0046100	Chr6A	11376539	11377272	+	11376905	Chr6A	14001652	14002385	+	14002018	1.0	0.974	collinear
gene:TraesCS6A03G0046500	Chr6A	11448235	11448726	-	11448480	Chr6A	14037550	14038041	-	14037795	1.0	0.985	collinear
gene:TraesCS6A03G0047100	Chr6A	11710351	11716441	-	11713396	Chr6A	14185075	14190627	-	14187851	0.972	0.953	collinear
gene:TraesCS6A03G0047200	Chr6A	11732357	11734791	+	11733574	Chr6A	14219231	14221614	+	14220422	0.959	0.928	collinear
gene:TraesCS6A03G0047500	Chr6A	11813604	11822722	+	11818163	Chr6A	14223913	14233030	+	14228471	0.992	0.968	collinear
gene:TraesCS6A03G0047600	Chr6A	11824823	11827423	-	11826123	Chr6A	14236013	14239034	-	14237523	0.977	0.926	collinear
gene:TraesCS6A03G0048200	Chr6A	12064955	12067107	+	12066031	Chr6A	14293590	14295879	+	14294734	0.998	0.983	collinear
gene:TraesCS6A03G0048400	Chr6A	12068383	12073209	-	12070796	Chr6A	14297147	14301920	-	14299533	0.993	0.983	collinear
gene:TraesCS6A03G0048500	Chr6A	12083942	12088123	-	12086032	Chr6A	14310333	14314533	-	14312433	1.0	0.974	collinear
gene:TraesCS6A03G0048700	Chr6A	12094210	12095265	+	12094737	Chr6A	14451651	14452706	+	14452178	1.0	0.982	collinear
gene:TraesCS6A03G0048900	Chr6A	12136731	12137926	+	12137328	Chr6A	14539832	14541026	+	14540429	0.999	0.966	collinear
gene:TraesCS6A03G0049100	Chr6A	12493877	12494758	+	12494317	Chr6A	14828403	14829284	+	14828843	1.0	0.981	collinear
gene:TraesCS6A03G0050400	Chr6A	12818166	12818997	-	12818581	Chr6A	15119796	15120635	-	15120215	1.0	0.917	collinear
gene:TraesCS6A03G0050600	Chr6A	12837260	12838301	-	12837780	Chr6A	15122780	15123804	-	15123292	0.984	0.937	collinear
gene:TraesCS6A03G0050900	Chr6A	12958683	12962150	-	12960416	Chr6A	15408399	15411775	-	15410087	0.999	0.975	collinear
gene:TraesCS6A03G0051000	Chr6A	12972559	12975757	-	12974158	Chr6A	15441013	15444206	-	15442609	1.0	0.98	collinear
gene:TraesCS6A03G0051100	Chr6A	12991754	12995043	-	12993398	Chr6A	15451700	15454963	-	15453331	0.993	0.933	collinear
gene:TraesCS6A03G0051900	Chr6A	13191572	13192475	-	13192023	Chr6A	15554226	15555131	-	15554678	0.983	0.947	collinear
gene:TraesCS6A03G0052000	Chr6A	13240709	13241887	-	13241298	Chr6A	15631347	15632525	-	15631936	1.0	0.985	collinear
gene:TraesCS6A03G0052200	Chr6A	13283523	13286022	-	13284772	Chr6A	15675072	15677571	-	15676321	1.0	0.987	collinear
gene:TraesCS6A03G0052500	Chr6A	13363237	13365679	+	13364458	Chr6A	15764424	15766876	+	15765650	1.0	0.995	collinear
gene:TraesCS6A03G0052800	Chr6A	13452977	13456276	+	13454626	Chr6A	15829747	15832967	+	15831357	0.974	0.934	collinear
gene:TraesCS6A03G0053100	Chr6A	13514651	13516894	-	13515772	Chr6A	15849193	15851447	-	15850320	0.993	0.96	collinear
gene:TraesCS6A03G0053200	Chr6A	13528644	13530113	+	13529378	Chr6A	15864422	15865891	+	15865156	1.0	0.987	collinear
