gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS4A03G0005500	Chr4A	2783068	2789950	-	2786509	Chr4A	3193104	3199984	-	3196544	0.999	0.999
gene:TraesCS4A03G0005700	Chr4A	2896900	2897945	-	2897422	Chr4A	3311492	3312578	-	3312035	1.0	0.957
gene:TraesCS4A03G0005800	Chr4A	2930585	2932852	+	2931718	Chr4A	3342171	3344438	+	3343304	1.0	0.998
gene:TraesCS4A03G0006100	Chr4A	2934653	2937212	+	2935932	Chr4A	3346331	3348893	+	3347612	1.0	0.999
gene:TraesCS4A03G0006200	Chr4A	2936960	2940182	-	2938571	Chr4A	3348641	3351871	-	3350256	1.0	0.996
gene:TraesCS4A03G0006300	Chr4A	2942998	2949575	-	2946286	Chr4A	3354703	3361501	-	3358102	0.999	0.998
gene:TraesCS4A03G0006700	Chr4A	2964010	2964348	+	2964179	Chr4A	3375975	3376313	+	3376144	1.0	1.0
gene:TraesCS4A03G0006900	Chr4A	2973914	2984600	-	2979257	Chr4A	3387271	3397953	-	3392612	1.0	0.998
gene:TraesCS4A03G0007100	Chr4A	3050569	3055204	-	3052886	Chr4A	3476670	3481312	-	3478991	1.0	0.997
gene:TraesCS4A03G0007300	Chr4A	3066937	3070613	-	3068775	Chr4A	3494348	3498024	-	3496186	1.0	0.999
gene:TraesCS4A03G0007500	Chr4A	3096625	3101109	-	3098867	Chr4A	3535904	3540411	-	3538157	1.0	0.998
gene:TraesCS4A03G0007600	Chr4A	3101459	3105097	-	3103278	Chr4A	3540761	3544415	-	3542588	0.999	0.993
gene:TraesCS4A03G0007700	Chr4A	3107379	3109574	-	3108476	Chr4A	3546498	3548727	-	3547612	0.976	0.929
gene:TraesCS4A03G0008000	Chr4A	3121834	3127155	-	3124494	Chr4A	3560910	3566162	-	3563536	1.0	0.999
gene:TraesCS4A03G0008100	Chr4A	3129258	3135283	+	3132270	Chr4A	3568283	3574320	+	3571301	1.0	0.998
gene:TraesCS4A03G0008200	Chr4A	3134254	3140594	-	3137424	Chr4A	3573291	3579624	-	3576457	1.0	1.0
gene:TraesCS4A03G0008300	Chr4A	3205933	3206955	+	3206444	Chr4A	3641052	3642074	+	3641563	1.0	0.989
gene:TraesCS4A03G0008600	Chr4A	3261415	3263213	+	3262314	Chr4A	3672877	3674666	+	3673771	0.973	0.952
gene:TraesCS4A03G0008700	Chr4A	3326425	3327669	+	3327047	Chr4A	3722004	3723248	+	3722626	1.0	1.0
gene:TraesCS4A03G0009200	Chr4A	3354842	3356422	+	3355632	Chr4A	3750334	3751823	+	3751078	0.936	0.935
gene:TraesCS4A03G0009300	Chr4A	3365529	3365927	-	3365728	Chr4A	3762715	3763113	-	3762914	1.0	1.0
gene:TraesCS4A03G0009500	Chr4A	3372257	3373213	+	3372735	Chr4A	3768800	3769756	+	3769278	1.0	0.997
gene:TraesCS4A03G0010000	Chr4A	3426660	3429932	+	3428296	Chr4A	3823210	3826457	+	3824833	1.0	0.997
gene:TraesCS4A03G0010100	Chr4A	3430702	3432528	+	3431615	Chr4A	3827228	3829052	+	3828140	1.0	0.998
gene:TraesCS4A03G0010400	Chr4A	3781940	3782996	+	3782468	Chr4A	4187246	4188302	+	4187774	1.0	0.995
gene:TraesCS4A03G0010500	Chr4A	3851393	3859754	-	3855573	Chr4A	4257353	4265682	-	4261517	1.0	0.999
gene:TraesCS4A03G0010700	Chr4A	3982734	3986342	-	3984538	Chr4A	4400682	4404307	-	4402494	1.0	0.991
gene:TraesCS4A03G0011000	Chr4A	4137896	4141435	+	4139665	Chr4A	4569843	4573383	+	4571613	1.0	0.996
gene:TraesCS4A03G0011100	Chr4A	4172321	4175894	-	4174107	Chr4A	4604275	4607849	-	4606062	1.0	0.999
gene:TraesCS4A03G0011200	Chr4A	4219071	4222355	-	4220713	Chr4A	4651066	4654350	-	4652708	1.0	1.0
gene:TraesCS4A03G0011700	Chr4A	4444831	4448386	-	4446608	Chr4A	4876830	4880379	-	4878604	0.998	0.985
gene:TraesCS4A03G0011800	Chr4A	4499291	4504470	-	4501880	Chr4A	4931307	4936487	-	4933897	1.0	1.0
gene:TraesCS4A03G0011900	Chr4A	4560580	4567056	-	4563818	Chr4A	4992949	4999400	-	4996174	1.0	0.999
gene:TraesCS4A03G0012300	Chr4A	4591425	4593909	-	4592667	Chr4A	5023713	5026197	-	5024955	1.0	0.999
gene:TraesCS4A03G0012400	Chr4A	4596684	4602109	-	4599396	Chr4A	5028987	5034412	-	5031699	1.0	0.997
gene:TraesCS4A03G0012600	Chr4A	4608919	4609802	+	4609360	Chr4A	5053146	5053875	+	5053510	0.928	0.928
gene:TraesCS4A03G0012700	Chr4A	4613865	4615981	+	4614923	Chr4A	5057970	5060086	+	5059028	1.0	0.999
gene:TraesCS4A03G0012800	Chr4A	4746764	4750893	-	4748828	Chr4A	5190872	5195008	-	5192940	1.0	1.0
gene:TraesCS4A03G0013000	Chr4A	4765486	4768837	-	4767161	Chr4A	5204548	5207899	-	5206223	1.0	0.999
gene:TraesCS4A03G0013100	Chr4A	4788667	4792278	+	4790472	Chr4A	5227744	5231355	+	5229549	1.0	0.996
gene:TraesCS4A03G0013200	Chr4A	4793797	4794162	+	4793979	Chr4A	5232874	5233239	+	5233056	1.0	0.997
gene:TraesCS4A03G0013400	Chr4A	4804208	4805190	-	4804699	Chr4A	5243297	5244264	-	5243780	0.984	0.984
gene:TraesCS4A03G0013500	Chr4A	4813813	4815493	-	4814653	Chr4A	5252885	5254565	-	5253725	1.0	0.999
gene:TraesCS4A03G0013600	Chr4A	4817972	4819251	+	4818611	Chr4A	5257044	5258323	+	5257683	1.0	1.0
gene:TraesCS4A03G0013700	Chr4A	4836842	4840913	+	4838877	Chr4A	5278208	5282279	+	5280243	1.0	0.999
gene:TraesCS4A03G0014400	Chr4A	5028278	5031575	+	5029926	Chr4A	5468539	5471836	+	5470187	1.0	1.0
gene:TraesCS4A03G0014600	Chr4A	5084326	5085797	+	5085061	Chr4A	5533804	5535275	+	5534539	1.0	0.992
gene:TraesCS4A03G0014700	Chr4A	5155150	5161485	+	5158317	Chr4A	5604619	5610956	+	5607787	1.0	1.0
gene:TraesCS4A03G0014800	Chr4A	5181978	5189544	-	5185761	Chr4A	5631187	5638574	-	5634880	1.0	0.999
gene:TraesCS4A03G0014900	Chr4A	5308550	5310305	+	5309427	Chr4A	5757105	5758860	+	5757982	1.0	1.0
gene:TraesCS4A03G0015000	Chr4A	5364132	5366668	+	5365400	Chr4A	5812678	5815214	+	5813946	1.0	1.0
gene:TraesCS4A03G0015100	Chr4A	5422681	5425025	+	5423853	Chr4A	5871012	5873356	+	5872184	1.0	1.0
gene:TraesCS4A03G0015500	Chr4A	5483729	5485212	+	5484470	Chr4A	5929923	5931406	+	5930664	1.0	1.0
gene:TraesCS4A03G0015600	Chr4A	5485467	5489196	-	5487331	Chr4A	5931661	5935390	-	5933525	1.0	1.0
gene:TraesCS4A03G0015700	Chr4A	5511627	5512007	-	5511817	Chr4A	5957617	5957997	-	5957807	1.0	1.0
gene:TraesCS4A03G0015800	Chr4A	5512600	5512905	-	5512752	Chr4A	5958590	5958895	-	5958742	1.0	1.0
gene:TraesCS4A03G0015900	Chr4A	5623219	5629414	-	5626316	Chr4A	6069179	6075374	-	6072276	1.0	1.0
gene:TraesCS4A03G0016200	Chr4A	5665706	5666551	+	5666128	Chr4A	6111668	6112513	+	6112090	1.0	1.0
gene:TraesCS4A03G0016300	Chr4A	5701054	5702409	-	5701731	Chr4A	6147031	6148386	-	6147708	1.0	1.0
gene:TraesCS4A03G0016500	Chr4A	5770600	5771973	-	5771286	Chr4A	6216217	6217590	-	6216903	1.0	0.999
gene:TraesCS4A03G0016600	Chr4A	5774081	5775445	-	5774763	Chr4A	6219698	6221062	-	6220380	1.0	0.996
gene:TraesCS4A03G0016700	Chr4A	5791428	5792902	+	5792165	Chr4A	6237101	6238575	+	6237838	1.0	0.997
gene:TraesCS4A03G0016800	Chr4A	5793526	5798387	-	5795956	Chr4A	6239199	6244059	-	6241629	1.0	0.996
gene:TraesCS4A03G0016900	Chr4A	5930148	5930953	+	5930550	Chr4A	6375802	6376607	+	6376204	1.0	1.0
gene:TraesCS4A03G0017000	Chr4A	5940061	5940753	+	5940407	Chr4A	6385604	6386296	+	6385950	1.0	1.0
gene:TraesCS4A03G0017100	Chr4A	5940214	5949407	-	5944810	Chr4A	6385757	6394950	-	6390353	1.0	1.0
gene:TraesCS4A03G0017400	Chr4A	5961057	5965225	+	5963141	Chr4A	6406607	6410775	+	6408691	1.0	0.999
gene:TraesCS4A03G0017500	Chr4A	5966525	5968986	+	5967755	Chr4A	6412075	6414536	+	6413305	1.0	1.0
gene:TraesCS4A03G0017700	Chr4A	5973701	5975480	+	5974590	Chr4A	6419251	6421044	+	6420147	1.0	0.997
gene:TraesCS4A03G0017900	Chr4A	5975822	5976896	-	5976359	Chr4A	6421390	6422464	-	6421927	1.0	1.0
gene:TraesCS4A03G0018000	Chr4A	5977575	5989753	+	5983664	Chr4A	6423143	6435924	+	6429533	1.0	1.0
gene:TraesCS4A03G0018100	Chr4A	5990164	5990274	-	5990219	Chr4A	6436335	6436445	-	6436390	1.0	1.0
gene:TraesCS4A03G0018400	Chr4A	5991936	5995690	-	5993813	Chr4A	6438107	6441861	-	6439984	1.0	0.999
gene:TraesCS4A03G0018700	Chr4A	6296499	6302298	+	6299398	Chr4A	6746362	6752161	+	6749261	1.0	1.0
gene:TraesCS4A03G0018800	Chr4A	6391360	6391976	+	6391668	Chr4A	6841347	6841963	+	6841655	1.0	1.0
gene:TraesCS4A03G0019000	Chr4A	6416551	6417188	+	6416869	Chr4A	6866535	6867172	+	6866853	1.0	1.0
gene:TraesCS4A03G0019100	Chr4A	6432221	6432724	+	6432472	Chr4A	6882223	6882726	+	6882474	1.0	1.0
gene:TraesCS4A03G0019200	Chr4A	6438299	6438727	+	6438513	Chr4A	6888301	6888729	+	6888515	1.0	1.0
gene:TraesCS4A03G0019500	Chr4A	6590079	6593605	-	6591842	Chr4A	7038293	7041819	-	7040056	1.0	1.0
gene:TraesCS4A03G0019600	Chr4A	6757135	6758842	-	6757988	Chr4A	7198383	7200090	-	7199236	1.0	1.0
gene:TraesCS4A03G0019700	Chr4A	6771869	6772548	-	6772208	Chr4A	7213077	7213756	-	7213416	1.0	1.0
gene:TraesCS4A03G0019900	Chr4A	6838732	6842686	+	6840709	Chr4A	7277026	7280768	+	7278897	1.0	1.0
gene:TraesCS4A03G0020000	Chr4A	6843680	6847028	-	6845354	Chr4A	7281762	7285110	-	7283436	1.0	1.0
gene:TraesCS4A03G0020200	Chr4A	6875868	6877346	+	6876607	Chr4A	7313954	7315432	+	7314693	1.0	0.996
gene:TraesCS4A03G0020300	Chr4A	6886387	6891715	-	6889051	Chr4A	7324797	7330125	-	7327461	1.0	1.0
gene:TraesCS4A03G0020700	Chr4A	7109748	7111388	+	7110568	Chr4A	7545738	7547378	+	7546558	1.0	0.999
gene:TraesCS4A03G0020800	Chr4A	7112212	7113115	-	7112663	Chr4A	7548202	7549105	-	7548653	1.0	1.0
gene:TraesCS4A03G0020900	Chr4A	7114886	7115683	-	7115284	Chr4A	7550876	7551673	-	7551274	1.0	1.0
gene:TraesCS4A03G0021000	Chr4A	7120320	7123189	+	7121754	Chr4A	7556310	7559179	+	7557744	1.0	1.0
gene:TraesCS4A03G0021100	Chr4A	7132259	7132465	-	7132362	Chr4A	7568244	7568450	-	7568347	1.0	1.0
gene:TraesCS4A03G0021300	Chr4A	7278836	7280568	-	7279702	Chr4A	7714747	7716479	-	7715613	1.0	1.0
gene:TraesCS4A03G0021400	Chr4A	7354862	7358869	+	7356865	Chr4A	7794024	7797839	+	7795931	1.0	0.995
gene:TraesCS4A03G0021500	Chr4A	7361400	7362491	-	7361945	Chr4A	7800370	7801461	-	7800915	1.0	0.997
gene:TraesCS4A03G0021700	Chr4A	7416747	7419915	-	7418331	Chr4A	7855294	7858345	-	7856819	1.0	1.0
gene:TraesCS4A03G0022100	Chr4A	7567497	7568453	+	7567975	Chr4A	8020368	8021324	+	8020846	1.0	0.998
gene:TraesCS4A03G0022300	Chr4A	7706932	7710397	-	7708664	Chr4A	8159801	8163251	-	8161526	0.995	0.995
gene:TraesCS4A03G0022400	Chr4A	7713930	7717390	+	7715660	Chr4A	8166782	8170242	+	8168512	1.0	1.0
gene:TraesCS4A03G0022500	Chr4A	7717608	7718570	-	7718089	Chr4A	8170460	8171422	-	8170941	1.0	1.0
gene:TraesCS4A03G0022600	Chr4A	7732450	7737522	-	7734986	Chr4A	8185302	8190374	-	8187838	1.0	0.999
gene:TraesCS4A03G0023300	Chr4A	8170087	8173097	+	8171592	Chr4A	8621614	8624624	+	8623119	1.0	1.0
gene:TraesCS4A03G0023700	Chr4A	8476540	8477862	-	8477201	Chr4A	8927644	8928966	-	8928305	1.0	1.0
gene:TraesCS4A03G0023900	Chr4A	8546928	8548721	+	8547824	Chr4A	8998021	8999814	+	8998917	1.0	1.0
gene:TraesCS4A03G0024000	Chr4A	8550707	8553935	-	8552321	Chr4A	9001800	9005028	-	9003414	1.0	0.999
gene:TraesCS4A03G0024100	Chr4A	8557328	8562444	-	8559886	Chr4A	9008423	9013539	-	9010981	1.0	1.0
gene:TraesCS4A03G0024300	Chr4A	9019138	9022576	+	9020857	Chr4A	9468998	9472436	+	9470717	1.0	1.0
gene:TraesCS4A03G0024500	Chr4A	9336564	9336944	+	9336754	Chr4A	9786510	9786890	+	9786700	1.0	1.0
gene:TraesCS4A03G0024600	Chr4A	9339825	9343573	+	9341699	Chr4A	9789771	9793519	+	9791645	1.0	1.0
gene:TraesCS4A03G0024700	Chr4A	9358737	9361433	+	9360085	Chr4A	9808679	9811375	+	9810027	1.0	0.998
gene:TraesCS4A03G0025000	Chr4A	9410835	9413485	-	9412160	Chr4A	9860789	9863439	-	9862114	1.0	0.999
gene:TraesCS4A03G0025100	Chr4A	9414522	9417382	-	9415952	Chr4A	9864476	9867336	-	9865906	1.0	1.0
gene:TraesCS4A03G0025200	Chr4A	9418818	9419593	+	9419205	Chr4A	9868772	9869547	+	9869159	1.0	1.0
gene:TraesCS4A03G0025300	Chr4A	9429774	9430286	+	9430030	Chr4A	9879728	9880240	+	9879984	1.0	1.0
gene:TraesCS4A03G0025400	Chr4A	9446191	9446717	+	9446454	Chr4A	9896144	9896670	+	9896407	1.0	0.998
gene:TraesCS4A03G0025500	Chr4A	9511958	9512320	+	9512139	Chr4A	9961517	9961879	+	9961698	1.0	1.0
gene:TraesCS4A03G0025600	Chr4A	9516751	9517572	+	9517161	Chr4A	9966312	9967133	+	9966722	1.0	1.0
gene:TraesCS4A03G0025700	Chr4A	9575947	9581895	+	9578921	Chr4A	10025517	10031472	+	10028494	1.0	1.0
gene:TraesCS4A03G0025800	Chr4A	9584030	9584740	-	9584385	Chr4A	10033607	10034317	-	10033962	1.0	1.0
gene:TraesCS4A03G0025900	Chr4A	9586948	9587602	-	9587275	Chr4A	10036524	10037178	-	10036851	1.0	1.0
gene:TraesCS4A03G0026200	Chr4A	9866494	9867996	-	9867245	Chr4A	10316124	10317626	-	10316875	1.0	1.0
gene:TraesCS4A03G0026300	Chr4A	9868737	9873493	-	9871115	Chr4A	10318368	10323124	-	10320746	1.0	1.0
gene:TraesCS4A03G0026400	Chr4A	9889203	9892646	-	9890924	Chr4A	10338649	10342092	-	10340370	1.0	0.999
gene:TraesCS4A03G0026800	Chr4A	10123284	10124347	-	10123815	Chr4A	10572080	10573143	-	10572611	1.0	1.0
gene:TraesCS4A03G0026900	Chr4A	10491113	10491433	-	10491273	Chr4A	10939842	10940162	-	10940002	1.0	0.996
gene:TraesCS4A03G0027000	Chr4A	10588371	10591656	-	10590013	Chr4A	11037842	11041132	-	11039487	1.0	1.0
gene:TraesCS4A03G0027200	Chr4A	10887798	10889674	+	10888736	Chr4A	11337207	11339082	+	11338144	1.0	0.998
gene:TraesCS4A03G0027400	Chr4A	11132761	11138297	+	11135529	Chr4A	11587346	11592878	+	11590112	0.999	0.998
gene:TraesCS4A03G0027700	Chr4A	11221347	11222722	-	11222034	Chr4A	11688535	11689910	-	11689222	1.0	0.998
gene:TraesCS4A03G0027800	Chr4A	11245317	11247817	+	11246567	Chr4A	11712412	11714912	+	11713662	1.0	1.0
gene:TraesCS4A03G0028000	Chr4A	11266047	11266965	+	11266506	Chr4A	11756231	11757150	+	11756690	1.0	0.993
gene:TraesCS4A03G0028100	Chr4A	11308483	11312047	+	11310265	Chr4A	11799826	11803417	+	11801621	0.998	0.986
gene:TraesCS4A03G0028300	Chr4A	11312152	11315724	-	11313938	Chr4A	11803531	11807100	-	11805315	1.0	0.997
gene:TraesCS4A03G0028900	Chr4A	11545835	11546206	+	11546020	Chr4A	12038440	12038811	+	12038625	1.0	0.997
gene:TraesCS4A03G0029000	Chr4A	11568182	11568292	-	11568237	Chr4A	12060869	12060979	-	12060924	1.0	0.99
gene:TraesCS4A03G0029100	Chr4A	11591766	11594017	+	11592891	Chr4A	12106538	12108966	+	12107752	1.0	0.996
gene:TraesCS4A03G0029500	Chr4A	11616707	11621495	+	11619101	Chr4A	12138456	12143235	+	12140845	1.0	0.998
gene:TraesCS4A03G0029600	Chr4A	11622018	11624002	-	11623010	Chr4A	12143760	12145744	-	12144752	1.0	0.997
gene:TraesCS4A03G0029700	Chr4A	11651219	11652308	+	11651763	Chr4A	12173022	12174111	+	12173566	1.0	1.0
gene:TraesCS4A03G0029800	Chr4A	11656997	11658342	+	11657669	Chr4A	12178800	12180145	+	12179472	1.0	1.0
gene:TraesCS4A03G0030000	Chr4A	11661466	11663925	-	11662695	Chr4A	12183269	12185728	-	12184498	1.0	1.0
gene:TraesCS4A03G0030100	Chr4A	11716245	11720942	+	11718593	Chr4A	12238022	12242719	+	12240370	1.0	1.0
gene:TraesCS4A03G0030200	Chr4A	11717678	11720942	-	11719310	Chr4A	12239455	12242719	-	12241087	1.0	1.0
gene:TraesCS4A03G0030400	Chr4A	11752810	11756395	+	11754602	Chr4A	12274630	12278215	+	12276422	1.0	1.0
gene:TraesCS4A03G0030500	Chr4A	11756499	11758031	-	11757265	Chr4A	12278319	12279851	-	12279085	1.0	1.0
gene:TraesCS4A03G0030600	Chr4A	11761147	11761731	-	11761439	Chr4A	12282970	12283554	-	12283262	1.0	0.991
gene:TraesCS4A03G0030700	Chr4A	11785760	11786350	+	11786055	Chr4A	12328186	12328776	+	12328481	1.0	1.0
gene:TraesCS4A03G0031000	Chr4A	11924219	11925514	+	11924866	Chr4A	12451968	12453263	+	12452615	1.0	0.998
gene:TraesCS4A03G0031400	Chr4A	12089191	12090486	+	12089838	Chr4A	12670175	12671470	+	12670822	1.0	0.969
gene:TraesCS4A03G0031500	Chr4A	12097448	12098719	-	12098083	Chr4A	12678335	12679606	-	12678970	1.0	0.997
gene:TraesCS4A03G0031600	Chr4A	12101574	12105497	-	12103535	Chr4A	12682458	12686378	-	12684418	1.0	0.994
gene:TraesCS4A03G0031700	Chr4A	12144836	12147273	-	12146054	Chr4A	12732233	12734674	-	12733453	1.0	0.996
gene:TraesCS4A03G0031800	Chr4A	12308859	12309316	+	12309087	Chr4A	12896358	12896815	+	12896586	1.0	1.0
gene:TraesCS4A03G0032100	Chr4A	12324169	12326632	+	12325400	Chr4A	12911690	12914153	+	12912921	1.0	1.0
gene:TraesCS4A03G0032200	Chr4A	12327053	12331148	+	12329100	Chr4A	12914574	12918669	+	12916621	1.0	1.0
gene:TraesCS4A03G0032300	Chr4A	12331731	12334143	+	12332937	Chr4A	12919252	12921664	+	12920458	1.0	0.997
gene:TraesCS4A03G0032600	Chr4A	12528070	12529896	+	12528983	Chr4A	13126198	13128024	+	13127111	1.0	0.997
gene:TraesCS4A03G0032700	Chr4A	12532297	12534546	+	12533421	Chr4A	13130354	13132603	+	13131478	1.0	0.997
gene:TraesCS4A03G0032800	Chr4A	12551262	12553027	+	12552144	Chr4A	13148517	13150282	+	13149399	1.0	0.999
gene:TraesCS4A03G0033900	Chr4A	12608574	12613868	-	12611221	Chr4A	13196995	13202289	-	13199642	1.0	0.999
gene:TraesCS4A03G0034400	Chr4A	12920281	12923608	+	12921944	Chr4A	13518911	13523314	+	13521112	1.0	0.995
gene:TraesCS4A03G0035600	Chr4A	13576495	13578019	+	13577257	Chr4A	14149455	14150981	+	14150218	0.999	0.991
gene:TraesCS4A03G0035700	Chr4A	13578230	13581072	-	13579651	Chr4A	14151192	14154066	-	14152629	1.0	0.999
gene:TraesCS4A03G0035900	Chr4A	13667117	13670453	-	13668785	Chr4A	14243997	14247304	-	14245650	0.989	0.987
gene:TraesCS4A03G0036200	Chr4A	13678392	13680451	-	13679421	Chr4A	14257716	14259775	-	14258745	1.0	0.996
gene:TraesCS4A03G0036500	Chr4A	13939369	13943683	+	13941526	Chr4A	14514731	14519041	+	14516886	1.0	0.99
gene:TraesCS4A03G0036600	Chr4A	13944146	13947532	-	13945839	Chr4A	14519526	14522912	-	14521219	1.0	0.999
gene:TraesCS4A03G0036800	Chr4A	14082392	14082709	+	14082550	Chr4A	14656770	14657087	+	14656928	1.0	1.0
gene:TraesCS4A03G0036700	Chr4A	14081792	14086125	-	14083958	Chr4A	14656170	14660503	-	14658336	1.0	0.996
gene:TraesCS4A03G0037000	Chr4A	14098780	14102940	-	14100860	Chr4A	14673160	14677320	-	14675240	1.0	1.0
gene:TraesCS4A03G0037100	Chr4A	14178468	14182486	+	14180477	Chr4A	14752846	14756864	+	14754855	1.0	1.0
gene:TraesCS4A03G0037400	Chr4A	14256963	14260742	+	14258852	Chr4A	14832218	14835997	+	14834107	1.0	1.0
gene:TraesCS4A03G0037600	Chr4A	14270437	14275635	-	14273036	Chr4A	14845694	14850892	-	14848293	1.0	1.0
gene:TraesCS4A03G0038300	Chr4A	14738966	14740743	-	14739854	Chr4A	15312749	15314526	-	15313637	1.0	1.0
gene:TraesCS4A03G0038600	Chr4A	15024745	15026302	+	15025523	Chr4A	15593238	15594829	+	15594033	1.0	1.0
gene:TraesCS4A03G0038700	Chr4A	15026322	15028447	-	15027384	Chr4A	15594849	15596974	-	15595911	1.0	1.0
gene:TraesCS4A03G0039400	Chr4A	15536197	15539970	+	15538083	Chr4A	16095403	16099176	+	16097289	1.0	1.0
gene:TraesCS4A03G0039500	Chr4A	15545246	15548583	+	15546914	Chr4A	16104452	16107789	+	16106120	1.0	1.0
gene:TraesCS4A03G0039600	Chr4A	15550443	15552931	-	15551687	Chr4A	16109651	16112139	-	16110895	1.0	1.0
gene:TraesCS4A03G0039700	Chr4A	15657327	15658461	+	15657894	Chr4A	16210659	16211793	+	16211226	1.0	1.0
gene:TraesCS4A03G0039800	Chr4A	15664677	15675360	+	15670018	Chr4A	16218014	16228697	+	16223355	1.0	0.999
gene:TraesCS4A03G0039900	Chr4A	15786734	15788236	+	15787485	Chr4A	16340092	16341594	+	16340843	1.0	1.0
gene:TraesCS4A03G0040100	Chr4A	15814873	15829566	-	15822219	Chr4A	16368246	16382938	-	16375592	1.0	1.0
gene:TraesCS4A03G0040600	Chr4A	15943315	15946508	+	15944911	Chr4A	16496426	16499620	+	16498023	1.0	1.0
