gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Kariega_tgt_chr	Kariega_tgt_start	Kariega_tgt_end	Kariega_tgt_strand	Kariega_tgt_midpoint	Kariega_coverage	Kariega_identity
gene:TraesCS7D03G0025400	Chr7D	5453391	5454989	-	5454190	Chr7D	5477290	5478888	-	5478089	1.0	1.0
gene:TraesCS7D03G0025800	Chr7D	5525637	5531073	-	5528355	Chr7D	5549541	5554977	-	5552259	1.0	1.0
gene:TraesCS7D03G0025900	Chr7D	5533462	5539159	+	5536310	Chr7D	5557366	5563702	+	5560534	1.0	1.0
gene:TraesCS7D03G0026100	Chr7D	5539351	5546645	-	5542998	Chr7D	5563894	5571188	-	5567541	1.0	1.0
gene:TraesCS7D03G0026200	Chr7D	5548227	5549057	+	5548642	Chr7D	5572755	5573585	+	5573170	1.0	1.0
gene:TraesCS7D03G0026500	Chr7D	5558765	5567731	-	5563248	Chr7D	5583293	5592259	-	5587776	1.0	1.0
gene:TraesCS7D03G0026600	Chr7D	5660265	5660726	+	5660495	Chr7D	5684766	5685227	+	5684996	1.0	1.0
gene:TraesCS7D03G0026800	Chr7D	5667198	5670487	+	5668842	Chr7D	5691690	5694979	+	5693334	1.0	1.0
gene:TraesCS7D03G0027100	Chr7D	5684817	5685430	-	5685123	Chr7D	5709309	5709922	-	5709615	1.0	1.0
gene:TraesCS7D03G0027500	Chr7D	5709595	5711772	-	5710683	Chr7D	5734573	5736750	-	5735661	1.0	0.999
gene:TraesCS7D03G0027700	Chr7D	5736459	5739951	-	5738205	Chr7D	5761430	5764922	-	5763176	1.0	1.0
gene:TraesCS7D03G0027800	Chr7D	5745166	5749744	+	5747455	Chr7D	5770137	5774715	+	5772426	1.0	0.998
gene:TraesCS7D03G0028000	Chr7D	5782905	5784707	+	5783806	Chr7D	5807876	5809678	+	5808777	1.0	1.0
gene:TraesCS7D03G0028100	Chr7D	5801719	5806704	-	5804211	Chr7D	5826838	5831824	-	5829331	1.0	1.0
gene:TraesCS7D03G0028400	Chr7D	5816108	5821345	-	5818726	Chr7D	5841229	5846466	-	5843847	1.0	1.0
gene:TraesCS7D03G0028700	Chr7D	5839445	5843405	-	5841425	Chr7D	5864572	5868532	-	5866552	1.0	1.0
gene:TraesCS7D03G0028800	Chr7D	5866173	5874086	-	5870129	Chr7D	5891289	5899196	-	5895242	1.0	1.0
gene:TraesCS7D03G0029200	Chr7D	5989386	5992001	-	5990693	Chr7D	6015773	6018388	-	6017080	1.0	0.997
gene:TraesCS7D03G0029400	Chr7D	6001014	6003809	-	6002411	Chr7D	6027401	6030196	-	6028798	1.0	1.0
gene:TraesCS7D03G0029700	Chr7D	6091786	6093056	-	6092421	Chr7D	6118168	6119438	-	6118803	1.0	1.0
gene:TraesCS7D03G0030000	Chr7D	6139297	6143157	-	6141227	Chr7D	6165837	6169697	-	6167767	1.0	0.999
gene:TraesCS7D03G0030400	Chr7D	6188468	6190301	+	6189384	Chr7D	6214999	6216834	+	6215916	1.0	1.0
gene:TraesCS7D03G0030500	Chr7D	6333691	6333933	+	6333812	Chr7D	6360200	6360442	+	6360321	1.0	1.0
gene:TraesCS7D03G0030700	Chr7D	6363587	6369866	+	6366726	Chr7D	6390100	6396379	+	6393239	1.0	1.0
gene:TraesCS7D03G0031700	Chr7D	6451280	6455354	+	6453317	Chr7D	6478112	6482186	+	6480149	1.0	1.0
gene:TraesCS7D03G0032100	Chr7D	6702669	6703635	-	6703152	Chr7D	6763019	6763985	-	6763502	1.0	1.0
gene:TraesCS7D03G0032200	Chr7D	6725910	6728735	-	6727322	Chr7D	6786313	6789138	-	6787725	1.0	1.0
gene:TraesCS7D03G0032300	Chr7D	6737403	6739639	-	6738521	Chr7D	6797818	6800054	-	6798936	1.0	1.0
gene:TraesCS7D03G0032400	Chr7D	6749327	6749848	-	6749587	Chr7D	6809740	6810261	-	6810000	1.0	1.0
gene:TraesCS7D03G0032500	Chr7D	6786659	6787027	-	6786843	Chr7D	6847085	6847453	-	6847269	1.0	1.0
gene:TraesCS7D03G0032700	Chr7D	6794039	6794913	+	6794476	Chr7D	6854465	6855339	+	6854902	1.0	1.0
gene:TraesCS7D03G0032800	Chr7D	6818107	6820183	-	6819145	Chr7D	6884577	6886653	-	6885615	1.0	1.0
gene:TraesCS7D03G0032900	Chr7D	6820544	6827092	-	6823818	Chr7D	6887014	6893490	-	6890252	0.981	0.981
gene:TraesCS7D03G0033000	Chr7D	6827271	6831540	+	6829405	Chr7D	6893669	6897938	+	6895803	1.0	0.999
gene:TraesCS7D03G0033100	Chr7D	6831774	6834717	+	6833245	Chr7D	6898172	6901115	+	6899643	1.0	1.0
gene:TraesCS7D03G0033200	Chr7D	6839604	6841430	+	6840517	Chr7D	6906002	6907828	+	6906915	1.0	1.0
gene:TraesCS7D03G0033300	Chr7D	6930735	6932599	+	6931667	Chr7D	6993531	6995395	+	6994463	1.0	1.0
gene:TraesCS7D03G0033400	Chr7D	7042530	7045480	-	7044005	Chr7D	7105335	7108285	-	7106810	1.0	1.0
gene:TraesCS7D03G0033800	Chr7D	7097584	7102366	+	7099975	Chr7D	7160496	7165281	+	7162888	1.0	1.0
gene:TraesCS7D03G0033900	Chr7D	7115748	7119106	-	7117427	Chr7D	7178662	7182405	-	7180533	1.0	0.999
gene:TraesCS7D03G0034000	Chr7D	7126208	7129321	+	7127764	Chr7D	7189507	7192620	+	7191063	1.0	1.0
gene:TraesCS7D03G0034400	Chr7D	7139322	7141221	-	7140271	Chr7D	7202620	7204519	-	7203569	1.0	1.0
gene:TraesCS7D03G0034500	Chr7D	7165452	7165685	+	7165568	Chr7D	7228719	7228952	+	7228835	1.0	1.0
gene:TraesCS7D03G0034900	Chr7D	7429924	7430103	+	7430013	Chr7D	7493164	7493343	+	7493253	1.0	0.994
gene:TraesCS7D03G0035100	Chr7D	7432081	7432269	+	7432175	Chr7D	7495321	7495509	+	7495415	1.0	1.0
gene:TraesCS7D03G0035000	Chr7D	7431827	7434698	-	7433262	Chr7D	7495067	7497938	-	7496502	1.0	1.0
gene:TraesCS7D03G0035200	Chr7D	7436717	7439176	+	7437946	Chr7D	7499957	7502416	+	7501186	1.0	1.0
gene:TraesCS7D03G0035800	Chr7D	7530208	7532630	+	7531419	Chr7D	7593235	7595657	+	7594446	1.0	1.0
gene:TraesCS7D03G0036200	Chr7D	7651162	7658087	-	7654624	Chr7D	7715545	7722470	-	7719007	1.0	1.0
gene:TraesCS7D03G0036300	Chr7D	7658537	7660780	-	7659658	Chr7D	7722920	7725163	-	7724041	1.0	1.0
gene:TraesCS7D03G0036400	Chr7D	7661478	7665197	-	7663337	Chr7D	7725861	7729580	-	7727720	1.0	0.999
gene:TraesCS7D03G0036500	Chr7D	7801942	7803310	+	7802626	Chr7D	7866364	7867732	+	7867048	1.0	1.0
gene:TraesCS7D03G0036600	Chr7D	7803635	7806911	-	7805273	Chr7D	7868057	7871333	-	7869695	1.0	1.0
gene:TraesCS7D03G0036700	Chr7D	7811025	7813078	+	7812051	Chr7D	7875447	7877500	+	7876473	1.0	1.0
gene:TraesCS7D03G0037000	Chr7D	7822729	7823382	-	7823055	Chr7D	7887151	7887804	-	7887477	1.0	1.0
gene:TraesCS7D03G0037200	Chr7D	7851372	7852928	+	7852150	Chr7D	7915813	7917369	+	7916591	1.0	1.0
gene:TraesCS7D03G0037300	Chr7D	7891420	7892988	-	7892204	Chr7D	7955907	7957475	-	7956691	1.0	1.0
gene:TraesCS7D03G0037500	Chr7D	7904938	7907145	+	7906041	Chr7D	7969425	7971632	+	7970528	1.0	1.0
gene:TraesCS7D03G0037600	Chr7D	7917704	7919634	+	7918669	Chr7D	7982191	7984121	+	7983156	1.0	1.0
gene:TraesCS7D03G0038000	Chr7D	7952280	7954613	+	7953446	Chr7D	8016905	8019238	+	8018071	1.0	1.0
gene:TraesCS7D03G0038400	Chr7D	8103516	8107984	+	8105750	Chr7D	8167383	8171851	+	8169617	1.0	0.999
gene:TraesCS7D03G0038900	Chr7D	8276395	8277516	+	8276955	Chr7D	8340146	8341267	+	8340706	1.0	1.0
gene:TraesCS7D03G0039100	Chr7D	8381661	8385122	+	8383391	Chr7D	8445423	8448884	+	8447153	1.0	1.0
gene:TraesCS7D03G0040100	Chr7D	8527061	8529751	+	8528406	Chr7D	8591394	8594084	+	8592739	1.0	1.0
gene:TraesCS7D03G0040500	Chr7D	8539749	8544003	-	8541876	Chr7D	8604083	8608337	-	8606210	1.0	1.0
gene:TraesCS7D03G0040700	Chr7D	8573567	8574532	+	8574049	Chr7D	8637251	8638216	+	8637733	1.0	1.0
gene:TraesCS7D03G0041000	Chr7D	8583576	8585258	+	8584417	Chr7D	8647262	8648944	+	8648103	1.0	0.999
gene:TraesCS7D03G0041200	Chr7D	8600205	8601566	+	8600885	Chr7D	8663891	8665252	+	8664571	1.0	1.0
gene:TraesCS7D03G0041300	Chr7D	8602069	8606311	-	8604190	Chr7D	8665755	8669996	-	8667875	0.999	0.999
gene:TraesCS7D03G0043800	Chr7D	8989832	8990007	-	8989919	Chr7D	8778128	8778303	-	8778215	1.0	1.0
gene:TraesCS7D03G0044000	Chr7D	9007678	9008118	-	9007898	Chr7D	8742696	8743136	-	8742916	1.0	1.0
gene:TraesCS7D03G0044100	Chr7D	9010010	9010315	-	9010162	Chr7D	8745028	8745333	-	8745180	1.0	0.996
gene:TraesCS7D03G0044200	Chr7D	9015869	9016030	-	9015949	Chr7D	8750887	8751048	-	8750967	1.0	1.0
gene:TraesCS7D03G0044400	Chr7D	9038079	9038555	-	9038317	Chr7D	8773094	8773570	-	8773332	1.0	1.0
gene:TraesCS7D03G0044500	Chr7D	9082285	9083856	+	9083070	Chr7D	8817298	8818869	+	8818083	1.0	1.0
gene:TraesCS7D03G0044600	Chr7D	9154755	9156732	+	9155743	Chr7D	8889753	8891730	+	8890741	1.0	1.0
gene:TraesCS7D03G0049400	Chr7D	10356124	10358772	+	10357448	Chr7D	10688843	10691491	+	10690167	1.0	1.0
gene:TraesCS7D03G0050000	Chr7D	10367467	10374182	+	10370824	Chr7D	10700186	10706901	+	10703543	1.0	0.999
gene:TraesCS7D03G0050200	Chr7D	10377049	10378124	+	10377586	Chr7D	10709768	10710843	+	10710305	1.0	0.999
gene:TraesCS7D03G0050400	Chr7D	10405468	10406646	-	10406057	Chr7D	10738195	10739373	-	10738784	1.0	1.0
gene:TraesCS7D03G0050700	Chr7D	10463530	10464935	-	10464232	Chr7D	10797551	10798956	-	10798253	1.0	1.0
gene:TraesCS7D03G0050900	Chr7D	10773951	10776019	-	10774985	Chr7D	11107954	11110022	-	11108988	1.0	1.0
gene:TraesCS7D03G0051000	Chr7D	10779290	10780750	-	10780020	Chr7D	11113293	11114753	-	11114023	1.0	1.0
gene:TraesCS7D03G0051200	Chr7D	10783546	10784888	-	10784217	Chr7D	11117549	11118891	-	11118220	1.0	1.0
gene:TraesCS7D03G0051300	Chr7D	10787556	10790240	-	10788898	Chr7D	11121559	11124243	-	11122901	1.0	1.0
gene:TraesCS7D03G0051400	Chr7D	10790355	10793167	-	10791761	Chr7D	11124358	11127170	-	11125764	1.0	1.0
gene:TraesCS7D03G0051500	Chr7D	10805169	10811238	-	10808203	Chr7D	11139177	11145246	-	11142211	1.0	1.0
gene:TraesCS7D03G0051600	Chr7D	10813724	10818596	+	10816160	Chr7D	11147732	11152604	+	11150168	1.0	1.0
gene:TraesCS7D03G0052000	Chr7D	10866500	10871299	-	10868899	Chr7D	11200349	11205148	-	11202748	1.0	1.0
gene:TraesCS7D03G0052300	Chr7D	10902680	10904162	-	10903421	Chr7D	11236531	11238013	-	11237272	1.0	1.0
gene:TraesCS7D03G0052500	Chr7D	11019985	11021994	+	11020989	Chr7D	11353642	11355651	+	11354646	1.0	1.0
gene:TraesCS7D03G0052600	Chr7D	11022566	11024797	+	11023681	Chr7D	11356223	11358454	+	11357338	1.0	1.0
gene:TraesCS7D03G0052700	Chr7D	11024983	11025588	+	11025285	Chr7D	11358640	11359245	+	11358942	1.0	1.0
gene:TraesCS7D03G0052800	Chr7D	11111603	11112606	+	11112104	Chr7D	11445127	11446130	+	11445628	1.0	1.0
gene:TraesCS7D03G0052900	Chr7D	11117544	11119073	+	11118308	Chr7D	11451068	11452597	+	11451832	1.0	1.0
gene:TraesCS7D03G0053500	Chr7D	11174031	11176281	-	11175156	Chr7D	11507491	11509741	-	11508616	1.0	1.0
gene:TraesCS7D03G0053700	Chr7D	11266157	11267776	-	11266966	Chr7D	11599374	11600993	-	11600183	1.0	1.0
gene:TraesCS7D03G0053800	Chr7D	11277143	11277790	-	11277466	Chr7D	11610360	11611007	-	11610683	1.0	1.0
gene:TraesCS7D03G0053900	Chr7D	11323512	11328407	+	11325959	Chr7D	11655177	11660072	+	11657624	1.0	1.0
gene:TraesCS7D03G0054000	Chr7D	11376382	11377575	+	11376978	Chr7D	11707972	11709165	+	11708568	1.0	1.0
gene:TraesCS7D03G0054100	Chr7D	11379695	11382219	-	11380957	Chr7D	11711285	11713809	-	11712547	1.0	1.0
gene:TraesCS7D03G0054200	Chr7D	11435436	11436531	-	11435983	Chr7D	11767018	11768113	-	11767565	1.0	1.0
gene:TraesCS7D03G0054500	Chr7D	11569127	11570200	+	11569663	Chr7D	11900810	11901883	+	11901346	1.0	1.0
gene:TraesCS7D03G0055000	Chr7D	11627497	11634848	-	11631172	Chr7D	11958995	11966345	-	11962670	1.0	1.0
gene:TraesCS7D03G0055600	Chr7D	11725501	11727900	-	11726700	Chr7D	12057771	12060170	-	12058970	1.0	1.0
gene:TraesCS7D03G0055700	Chr7D	11728834	11730683	-	11729758	Chr7D	12061104	12062953	-	12062028	1.0	1.0
gene:TraesCS7D03G0055800	Chr7D	11731280	11736454	-	11733867	Chr7D	12063550	12068724	-	12066137	1.0	1.0
gene:TraesCS7D03G0055900	Chr7D	11787653	11788291	-	11787972	Chr7D	12119889	12120527	-	12120208	1.0	1.0
gene:TraesCS7D03G0056600	Chr7D	11905937	11909595	-	11907766	Chr7D	12237875	12241533	-	12239704	1.0	1.0
gene:TraesCS7D03G0056700	Chr7D	11934965	11938985	+	11936975	Chr7D	12266907	12270927	+	12268917	1.0	1.0
gene:TraesCS7D03G0056800	Chr7D	11942273	11943273	+	11942773	Chr7D	12274215	12275215	+	12274715	1.0	1.0
gene:TraesCS7D03G0057000	Chr7D	11963187	11972341	+	11967764	Chr7D	12295130	12304284	+	12299707	1.0	1.0
