gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity	segment
gene:TraesCS1A02G002500	Chr1A	1232354	1238469	-	1235411	Chr1A	1136006	1142144	-	1139075	0.999	0.985	collinear
gene:TraesCS1A02G002700	Chr1A	1336841	1348326	-	1342583	Chr1A	1239875	1251358	-	1245616	1.0	0.999	collinear
gene:TraesCS1A02G002800	Chr1A	1565963	1567220	-	1566591	Chr1A	1426038	1427295	-	1426666	1.0	0.993	collinear
gene:TraesCS1A02G003800	Chr1A	2377713	2379143	-	2378428	Chr1A	2035481	2036911	-	2036196	1.0	1.0	collinear
gene:TraesCS1A02G003900	Chr1A	2391500	2393497	+	2392498	Chr1A	2048975	2050972	+	2049973	1.0	0.999	collinear
gene:TraesCS1A02G004000	Chr1A	2437843	2441540	-	2439691	Chr1A	2094403	2098101	-	2096252	1.0	0.993	collinear
gene:TraesCS1A02G004100	Chr1A	2474575	2481205	+	2477890	Chr1A	2131118	2137748	+	2134433	1.0	0.986	collinear
gene:TraesCS1A02G004126	Chr1A	2490452	2519369	+	2504910	Chr1A	2146689	2175437	+	2161063	0.984	0.961	collinear
gene:TraesCS1A02G004200	Chr1A	2540491	2540958	-	2540724	Chr1A	2196351	2196818	-	2196584	1.0	0.997	collinear
gene:TraesCS1A02G004300	Chr1A	2550647	2569820	+	2560233	Chr1A	2206504	2224995	+	2215749	1.0	0.993	collinear
gene:TraesCS1A02G004400	Chr1A	2642460	2648016	-	2645238	Chr1A	2296970	2302511	-	2299740	1.0	0.995	collinear
gene:TraesCS1A02G004500	Chr1A	2661957	2667052	-	2664504	Chr1A	2316453	2321548	-	2319000	1.0	1.0	collinear
gene:TraesCS1A02G004600	Chr1A	2837094	2843854	-	2840474	Chr1A	2489187	2495943	-	2492565	1.0	0.998	collinear
gene:TraesCS1A02G004700	Chr1A	2847902	2850951	+	2849426	Chr1A	2499990	2503039	+	2501514	1.0	0.998	collinear
gene:TraesCS1A02G004800	Chr1A	2934676	2938176	+	2936426	Chr1A	2586170	2589668	+	2587919	0.998	0.996	collinear
gene:TraesCS1A02G004900	Chr1A	2942044	2945027	+	2943535	Chr1A	2593536	2596520	+	2595028	1.0	0.999	collinear
gene:TraesCS1A02G005000	Chr1A	2975187	2976767	+	2975977	Chr1A	2627419	2628999	+	2628209	1.0	0.996	collinear
gene:TraesCS1A02G005100	Chr1A	2978903	2981121	-	2980012	Chr1A	2631135	2633353	-	2632244	1.0	1.0	collinear
gene:TraesCS1A02G005200	Chr1A	2982629	2986266	+	2984447	Chr1A	2634861	2638492	+	2636676	1.0	0.979	collinear
gene:TraesCS1A02G005400	Chr1A	3117194	3118502	+	3117848	Chr1A	2784098	2785394	+	2784746	0.99	0.974	collinear
gene:TraesCS1A02G005500	Chr1A	3119378	3122276	-	3120827	Chr1A	2786270	2789186	-	2787728	0.992	0.967	collinear
gene:TraesCS1A02G005600	Chr1A	3255618	3262577	-	3259097	Chr1A	2897534	2905506	-	2901520	0.941	0.933	collinear
gene:TraesCS1A02G005700	Chr1A	3377838	3383699	+	3380768	Chr1A	3052756	3058837	+	3055796	0.992	0.978	collinear
gene:TraesCS1A02G005800	Chr1A	3386287	3391808	-	3389047	Chr1A	3061424	3066933	-	3064178	1.0	0.997	collinear
gene:TraesCS1A02G005900	Chr1A	3446931	3450200	+	3448565	Chr1A	3114263	3117534	+	3115898	1.0	0.998	collinear
gene:TraesCS1A02G006000	Chr1A	3451854	3454772	-	3453313	Chr1A	3119186	3122104	-	3120645	1.0	0.99	collinear
gene:TraesCS1A02G006100	Chr1A	3462554	3465581	-	3464067	Chr1A	3129882	3132914	-	3131398	1.0	0.984	collinear
gene:TraesCS1A02G006200	Chr1A	3488355	3491814	-	3490084	Chr1A	3155567	3159026	-	3157296	0.998	0.973	collinear
gene:TraesCS1A02G006300	Chr1A	3500137	3503929	-	3502033	Chr1A	3167369	3171157	-	3169263	0.998	0.985	collinear
gene:TraesCS1A02G006400	Chr1A	3531339	3532796	-	3532067	Chr1A	3198456	3199913	-	3199184	1.0	0.995	collinear
gene:TraesCS1A02G006500	Chr1A	3579010	3582502	-	3580756	Chr1A	3244763	3248255	-	3246509	1.0	1.0	collinear
gene:TraesCS1A02G006700	Chr1A	3614659	3618613	-	3616636	Chr1A	3279569	3283523	-	3281546	1.0	0.998	collinear
gene:TraesCS1A02G006800	Chr1A	3653512	3657388	-	3655450	Chr1A	3317634	3321510	-	3319572	1.0	0.995	collinear
gene:TraesCS1A02G007200	Chr1A	3776339	3777238	+	3776788	Chr1A	3351943	3352881	+	3352412	1.0	0.958	collinear
gene:TraesCS1A02G007236	Chr1A	3795056	3795948	+	3795502	Chr1A	3370651	3371543	+	3371097	1.0	0.989	collinear
gene:TraesCS1A02G007344	Chr1A	3910395	3911267	+	3910831	Chr1A	3507097	3507940	+	3507518	0.965	0.955	collinear
gene:TraesCS1A02G007400	Chr1A	4033339	4034196	+	4033767	Chr1A	3606656	3607513	+	3607084	1.0	0.996	collinear
gene:TraesCS1A02G007405	Chr1A	4041324	4042181	+	4041752	Chr1A	3614378	3615237	+	3614807	0.997	0.974	collinear
gene:TraesCS1A02G007500	Chr1A	4045713	4048684	+	4047198	Chr1A	3618673	3621643	+	3620158	1.0	0.998	collinear
gene:TraesCS1A02G007600	Chr1A	4047966	4048290	-	4048128	Chr1A	3620925	3621249	-	3621087	1.0	1.0	collinear
gene:TraesCS1A02G007700	Chr1A	4053221	4053823	+	4053522	Chr1A	3626182	3626784	+	3626483	1.0	1.0	collinear
gene:TraesCS1A02G007800	Chr1A	4054742	4054960	+	4054851	Chr1A	3627697	3627915	+	3627806	1.0	0.986	collinear
gene:TraesCS1A02G007900	Chr1A	4063197	4063406	+	4063301	Chr1A	3635834	3636043	+	3635938	1.0	0.995	collinear
gene:TraesCS1A02G008300	Chr1A	4549622	4554906	+	4552264	Chr1A	4453334	4458618	+	4455976	1.0	0.997	collinear
gene:TraesCS1A02G008400	Chr1A	4804101	4805663	+	4804882	Chr1A	4622747	4624252	+	4623499	0.958	0.945	collinear
gene:TraesCS1A02G008600	Chr1A	5023873	5029289	-	5026581	Chr1A	4788410	4793828	-	4791119	1.0	0.994	collinear
gene:TraesCS1A02G008700	Chr1A	5132497	5132754	+	5132625	Chr1A	4896294	4896551	+	4896422	1.0	0.996	collinear
gene:TraesCS1A02G008900	Chr1A	5233610	5235545	+	5234577	Chr1A	5245941	5247976	+	5246958	1.0	0.989	collinear
gene:TraesCS1A02G009000	Chr1A	5491027	5495112	+	5493069	Chr1A	5382476	5386564	+	5384520	1.0	0.995	collinear
gene:TraesCS1A02G009100	Chr1A	5496528	5499983	+	5498255	Chr1A	5387987	5391442	+	5389714	0.968	0.912	collinear
gene:TraesCS1A02G010000	Chr1A	6223835	6224092	-	6223963	Chr1A	4863391	4863648	+	4863519	1.0	0.91	collinear
gene:TraesCS1A02G010500	Chr1A	6422072	6423492	-	6422782	Chr1A	6286868	6288222	-	6287545	0.953	0.952	collinear
gene:TraesCS1A02G010600	Chr1A	6438286	6439101	-	6438693	Chr1A	6302210	6303025	-	6302617	1.0	1.0	collinear
gene:TraesCS1A02G010800	Chr1A	6497878	6500095	-	6498986	Chr1A	6360139	6362356	-	6361247	1.0	1.0	collinear
gene:TraesCS1A02G010900	Chr1A	6517423	6518340	+	6517881	Chr1A	6380407	6381321	+	6380864	0.996	0.996	collinear
gene:TraesCS1A02G010905	Chr1A	6561797	6562688	+	6562242	Chr1A	6471373	6472264	+	6471818	1.0	1.0	collinear
gene:TraesCS1A02G011100	Chr1A	6566139	6567972	+	6567055	Chr1A	6475463	6477296	+	6476379	1.0	1.0	collinear
gene:TraesCS1A02G011200	Chr1A	6569388	6576401	-	6572894	Chr1A	6478712	6485263	-	6481987	1.0	0.995	collinear
gene:TraesCS1A02G011300	Chr1A	6654552	6655482	-	6655017	Chr1A	6561335	6562265	-	6561800	1.0	1.0	collinear
gene:TraesCS1A02G011400	Chr1A	6760744	6764265	-	6762504	Chr1A	6666270	6669791	-	6668030	1.0	1.0	collinear
gene:TraesCS1A02G011600	Chr1A	6766340	6766555	-	6766447	Chr1A	6671188	6671403	-	6671295	1.0	1.0	collinear
gene:TraesCS1A02G011700	Chr1A	6773469	6773978	-	6773723	Chr1A	6678318	6678827	-	6678572	1.0	1.0	collinear
gene:TraesCS1A02G011800	Chr1A	6788571	6793542	+	6791056	Chr1A	6696267	6700944	+	6698605	1.0	0.962	collinear
gene:TraesCS1A02G011900	Chr1A	6883652	6887141	-	6885396	Chr1A	6865544	6869033	-	6867288	1.0	1.0	collinear
gene:TraesCS1A02G012000	Chr1A	6899512	6903022	-	6901267	Chr1A	6881162	6884678	-	6882920	1.0	0.988	collinear
gene:TraesCS1A02G012100	Chr1A	6914044	6915989	-	6915016	Chr1A	6895468	6897413	-	6896440	0.998	0.983	collinear
gene:TraesCS1A02G012200	Chr1A	7100687	7101431	-	7101059	Chr1A	7074787	7075531	-	7075159	1.0	1.0	collinear
gene:TraesCS1A02G012300	Chr1A	7108623	7109053	-	7108838	Chr1A	7082705	7083135	-	7082920	1.0	0.983	collinear
gene:TraesCS1A02G012400	Chr1A	7109888	7115465	-	7112676	Chr1A	7083969	7089303	-	7086636	1.0	0.987	collinear
gene:TraesCS1A02G012500	Chr1A	7178200	7184960	+	7181580	Chr1A	7152003	7158763	+	7155383	1.0	0.997	collinear
gene:TraesCS1A02G012600	Chr1A	7185497	7186507	+	7186002	Chr1A	7159300	7160310	+	7159805	1.0	1.0	collinear
gene:TraesCS1A02G012700	Chr1A	7228719	7229943	-	7229331	Chr1A	7192870	7194094	-	7193482	1.0	0.997	collinear
gene:TraesCS1A02G012800	Chr1A	7274801	7275803	+	7275302	Chr1A	7216317	7217319	+	7216818	1.0	0.995	collinear
gene:TraesCS1A02G012900	Chr1A	7276861	7279534	+	7278197	Chr1A	7218417	7221174	+	7219795	1.0	0.995	collinear
gene:TraesCS1A02G013000	Chr1A	7281836	7294634	+	7288235	Chr1A	7223626	7238020	+	7230823	0.999	0.996	collinear
gene:TraesCS1A02G013100	Chr1A	7311700	7312269	+	7311984	Chr1A	7256841	7257410	+	7257125	1.0	1.0	collinear
gene:TraesCS1A02G013200	Chr1A	7315101	7325769	+	7320435	Chr1A	7260243	7270911	+	7265577	1.0	1.0	collinear
gene:TraesCS1A02G013300	Chr1A	7522337	7522531	-	7522434	Chr1A	7459302	7459496	-	7459399	1.0	1.0	collinear
gene:TraesCS1A02G013400	Chr1A	7525852	7526447	-	7526149	Chr1A	7462817	7463412	-	7463114	1.0	1.0	collinear
gene:TraesCS1A02G013500	Chr1A	7536155	7536445	+	7536300	Chr1A	7472557	7472847	+	7472702	1.0	1.0	collinear
gene:TraesCS1A02G013600	Chr1A	7642614	7643473	+	7643043	Chr1A	7586190	7587049	+	7586619	1.0	1.0	collinear
gene:TraesCS1A02G013700	Chr1A	7651464	7654123	-	7652793	Chr1A	7595043	7597702	-	7596372	1.0	1.0	collinear
gene:TraesCS1A02G013800	Chr1A	7657145	7669998	-	7663571	Chr1A	7600724	7613349	-	7607036	1.0	0.985	collinear
gene:TraesCS1A02G013900	Chr1A	7675688	7677264	-	7676476	Chr1A	7619038	7620614	-	7619826	1.0	1.0	collinear
gene:TraesCS1A02G014000	Chr1A	7685115	7685702	-	7685408	Chr1A	7628356	7628943	-	7628649	1.0	0.979	collinear
gene:TraesCS1A02G014100	Chr1A	7697292	7698190	-	7697741	Chr1A	7640239	7641137	-	7640688	1.0	1.0	collinear
gene:TraesCS1A02G014200	Chr1A	7777149	7778389	-	7777769	Chr1A	7719478	7720718	-	7720098	1.0	1.0	collinear
gene:TraesCS1A02G014300	Chr1A	7811031	7813406	+	7812218	Chr1A	7752791	7755166	+	7753978	1.0	1.0	collinear
gene:TraesCS1A02G014400	Chr1A	7830271	7830939	+	7830605	Chr1A	7773944	7774612	+	7774278	1.0	1.0	collinear
gene:TraesCS1A02G014500	Chr1A	7834685	7837216	+	7835950	Chr1A	7778358	7780889	+	7779623	1.0	0.981	collinear
gene:TraesCS1A02G014700	Chr1A	7956960	7957283	+	7957121	Chr1A	7899409	7899732	+	7899570	1.0	0.987	collinear
gene:TraesCS1A02G014800	Chr1A	7962375	7963154	+	7962764	Chr1A	7904824	7905603	+	7905213	1.0	1.0	collinear
gene:TraesCS1A02G014900	Chr1A	8141960	8144500	-	8143230	Chr1A	8097102	8099642	-	8098372	1.0	1.0	collinear
gene:TraesCS1A02G015000	Chr1A	8157346	8159856	-	8158601	Chr1A	8112065	8114575	-	8113320	1.0	0.999	collinear
gene:TraesCS1A02G015100	Chr1A	8238257	8239411	-	8238834	Chr1A	8190019	8191173	-	8190596	1.0	1.0	collinear
gene:TraesCS1A02G015200	Chr1A	8239469	8244826	-	8242147	Chr1A	8191231	8196596	-	8193913	0.999	0.994	collinear
gene:TraesCS1A02G015300	Chr1A	8247217	8251270	+	8249243	Chr1A	8198987	8203040	+	8201013	1.0	1.0	collinear
gene:TraesCS1A02G015378	Chr1A	8260051	8261991	+	8261021	Chr1A	8213580	8215539	+	8214559	1.0	0.989	collinear
gene:TraesCS1A02G015400	Chr1A	8264166	8266341	-	8265253	Chr1A	8217714	8219889	-	8218801	1.0	0.999	collinear
gene:TraesCS1A02G015500	Chr1A	8291349	8292883	-	8292116	Chr1A	8244345	8245879	-	8245112	1.0	1.0	collinear
gene:TraesCS1A02G015600	Chr1A	8295508	8297343	+	8296425	Chr1A	8248504	8250339	+	8249421	1.0	1.0	collinear
gene:TraesCS1A02G015700	Chr1A	8311562	8313243	+	8312402	Chr1A	8264552	8266233	+	8265392	1.0	1.0	collinear
gene:TraesCS1A02G015800	Chr1A	8320695	8322586	+	8321640	Chr1A	8273692	8275583	+	8274637	1.0	0.997	collinear
gene:TraesCS1A02G015900	Chr1A	8325715	8329799	+	8327757	Chr1A	8278712	8282793	+	8280752	0.999	0.992	collinear
gene:TraesCS1A02G016000	Chr1A	8331822	8334602	+	8333212	Chr1A	8284816	8287596	+	8286206	1.0	1.0	collinear
gene:TraesCS1A02G016100	Chr1A	8341907	8344730	+	8343318	Chr1A	8294901	8297722	+	8296311	0.999	0.984	collinear
gene:TraesCS1A02G016203	Chr1A	8611945	8615970	-	8613957	Chr1A	8509366	8513391	-	8511378	1.0	0.999	collinear
gene:TraesCS1A02G016200	Chr1A	8628133	8633964	-	8631048	Chr1A	8525553	8531384	-	8528468	1.0	0.998	collinear
gene:TraesCS1A02G016300	Chr1A	8665006	8669951	+	8667478	Chr1A	8561617	8566562	+	8564089	1.0	0.999	collinear
gene:TraesCS1A02G016400	Chr1A	8715361	8719129	-	8717245	Chr1A	8731271	8735037	-	8733154	0.994	0.972	collinear
gene:TraesCS1A02G016600	Chr1A	9089751	9092824	+	9091287	Chr1A	8841390	8844464	+	8842927	1.0	0.977	collinear
gene:TraesCS1A02G016800	Chr1A	9103014	9104091	-	9103552	Chr1A	8847646	8848721	-	8848183	0.992	0.955	collinear
gene:TraesCS1A02G016900	Chr1A	9104841	9110639	-	9107740	Chr1A	8849474	8855585	-	8852529	0.997	0.96	collinear
gene:TraesCS1A02G017100	Chr1A	9125924	9126091	+	9126007	Chr1A	8873688	8873855	+	8873771	1.0	0.988	collinear
gene:TraesCS1A02G017200	Chr1A	9126999	9129494	-	9128246	Chr1A	8874730	8877257	-	8875993	0.997	0.924	collinear
gene:TraesCS1A02G017300	Chr1A	9156307	9157322	+	9156814	Chr1A	8934655	8935676	+	8935165	0.995	0.915	collinear
gene:TraesCS1A02G017600	Chr1A	9219941	9221744	-	9220842	Chr1A	8957953	8959756	-	8958854	1.0	0.997	collinear
gene:TraesCS1A02G017700	Chr1A	9232851	9236545	-	9234698	Chr1A	8967026	8970712	-	8968869	0.999	0.986	collinear
gene:TraesCS1A02G017800	Chr1A	9340848	9344270	+	9342559	Chr1A	9042718	9046148	+	9044433	1.0	0.989	collinear
gene:TraesCS1A02G018100	Chr1A	9369967	9375647	-	9372807	Chr1A	9077460	9080129	-	9078794	0.996	0.978	collinear
gene:TraesCS1A02G018800	Chr1A	9572396	9575377	-	9573886	Chr1A	9327014	9329931	-	9328472	0.976	0.959	collinear
gene:TraesCS1A02G018900	Chr1A	9579534	9583651	-	9581592	Chr1A	9334087	9338327	-	9336207	1.0	0.988	collinear
gene:TraesCS1A02G019000	Chr1A	9586486	9589430	-	9587958	Chr1A	9341160	9344108	-	9342634	1.0	0.988	collinear
gene:TraesCS1A02G019100	Chr1A	9597803	9600713	-	9599258	Chr1A	9352481	9355271	-	9353876	1.0	0.999	collinear
gene:TraesCS1A02G019200	Chr1A	9642195	9644901	-	9643548	Chr1A	9395641	9398351	-	9396996	1.0	1.0	collinear
gene:TraesCS1A02G019300	Chr1A	9663418	9664672	+	9664045	Chr1A	9416814	9418053	+	9417433	1.0	0.989	collinear
gene:TraesCS1A02G019400	Chr1A	9762052	9764101	+	9763076	Chr1A	9532791	9534837	+	9533814	1.0	0.985	collinear
gene:TraesCS1A02G019500	Chr1A	9772102	9773591	+	9772846	Chr1A	9542680	9544169	+	9543424	1.0	0.999	collinear
gene:TraesCS1A02G019600	Chr1A	9787090	9788709	-	9787899	Chr1A	9557098	9558717	-	9557907	1.0	1.0	collinear
gene:TraesCS1A02G019700	Chr1A	9855921	9858405	+	9857163	Chr1A	9625144	9627630	+	9626387	1.0	1.0	collinear
gene:TraesCS1A02G019800	Chr1A	9939053	9941260	+	9940156	Chr1A	9699983	9702190	+	9701086	1.0	1.0	collinear
gene:TraesCS1A02G019900	Chr1A	9968704	9972586	+	9970645	Chr1A	9728196	9732078	+	9730137	1.0	1.0	collinear
gene:TraesCS1A02G020000	Chr1A	9979714	9980736	+	9980225	Chr1A	9738685	9739707	+	9739196	1.0	1.0	collinear
gene:TraesCS1A02G020100	Chr1A	9984176	9985446	+	9984811	Chr1A	9743146	9744416	+	9743781	1.0	1.0	collinear
gene:TraesCS1A02G020153	Chr1A	9993873	9994398	-	9994135	Chr1A	9752356	9752881	-	9752618	1.0	1.0	collinear
gene:TraesCS1A02G020200	Chr1A	10004889	10007706	-	10006297	Chr1A	9763374	9766191	-	9764782	1.0	1.0	collinear
gene:TraesCS1A02G020300	Chr1A	10047783	10050350	-	10049066	Chr1A	9805718	9808285	-	9807001	1.0	1.0	collinear
gene:TraesCS1A02G020400	Chr1A	10051720	10058221	-	10054970	Chr1A	9809684	9816185	-	9812934	1.0	1.0	collinear
gene:TraesCS1A02G020500	Chr1A	10066113	10069211	+	10067662	Chr1A	9823710	9826808	+	9825259	1.0	0.983	collinear
gene:TraesCS1A02G020600	Chr1A	10069498	10072370	-	10070934	Chr1A	9827095	9830050	-	9828572	1.0	1.0	collinear
gene:TraesCS1A02G020700	Chr1A	10074020	10085175	+	10079597	Chr1A	9831321	9839276	+	9835298	0.999	0.997	collinear
gene:TraesCS1A02G020800	Chr1A	10126424	10128313	+	10127368	Chr1A	9905675	9907557	+	9906616	1.0	0.988	collinear
gene:TraesCS1A02G020900	Chr1A	10132632	10133075	+	10132853	Chr1A	9919884	9920327	+	9920105	1.0	0.978	collinear
gene:TraesCS1A02G021000	Chr1A	10135659	10136038	+	10135848	Chr1A	9923004	9923388	+	9923196	1.0	0.981	collinear
gene:TraesCS1A02G021100	Chr1A	10150818	10152476	+	10151647	Chr1A	9957359	9959017	+	9958188	1.0	0.994	collinear
gene:TraesCS1A02G021200	Chr1A	10155551	10160312	-	10157931	Chr1A	9962215	9966976	-	9964595	1.0	0.994	collinear
gene:TraesCS1A02G021300	Chr1A	10172635	10173271	+	10172953	Chr1A	9979288	9979924	+	9979606	1.0	0.99	collinear
gene:TraesCS1A02G021400	Chr1A	10210714	10211293	-	10211003	Chr1A	10017343	10017924	-	10017633	0.981	0.977	collinear
gene:TraesCS1A02G021500	Chr1A	10227258	10241556	-	10234407	Chr1A	10117796	10132504	-	10125150	1.0	0.998	collinear
gene:TraesCS1A02G022100	Chr1A	10696702	10696917	+	10696809	Chr1A	10575206	10575421	+	10575313	1.0	0.99	collinear
gene:TraesCS1A02G022200	Chr1A	10709502	10709744	+	10709623	Chr1A	10581217	10581459	+	10581338	1.0	0.971	collinear
gene:TraesCS1A02G022300	Chr1A	10715760	10715975	-	10715867	Chr1A	10585903	10586118	-	10586010	1.0	0.99	collinear
gene:TraesCS1A02G022400	Chr1A	10748820	10751263	+	10750041	Chr1A	10616290	10618734	+	10617512	1.0	0.995	collinear
gene:TraesCS1A02G022500	Chr1A	10969660	10972892	-	10971276	Chr1A	11718608	11721719	-	11720163	0.936	0.913	collinear
gene:TraesCS1A02G022700	Chr1A	11229095	11231774	-	11230434	Chr1A	11904308	11906988	-	11905648	1.0	0.992	collinear
gene:TraesCS1A02G022800	Chr1A	11240483	11242247	+	11241365	Chr1A	11310308	11312072	+	11311190	0.999	0.991	collinear
gene:TraesCS1A02G023300	Chr1A	11554673	11556175	+	11555424	Chr1A	11965504	11967007	+	11966255	1.0	0.99	collinear
gene:TraesCS1A02G023400	Chr1A	11564200	11572148	+	11568174	Chr1A	11989492	11997400	+	11993446	0.989	0.957	collinear
gene:TraesCS1A02G023700	Chr1A	11643654	11644753	-	11644203	Chr1A	12024056	12025134	-	12024595	1.0	0.967	collinear
gene:TraesCS1A02G023800	Chr1A	11661682	11665443	+	11663562	Chr1A	12041579	12045328	+	12043453	0.989	0.979	collinear
gene:TraesCS1A02G024000	Chr1A	11729437	11731433	-	11730435	Chr1A	12136261	12138416	-	12137338	1.0	0.972	collinear
gene:TraesCS1A02G024100	Chr1A	11811881	11815829	+	11813855	Chr1A	12189489	12193431	+	12191460	0.996	0.988	collinear
gene:TraesCS1A02G024200	Chr1A	11819305	11825443	-	11822374	Chr1A	12196911	12202595	-	12199753	1.0	0.992	collinear
gene:TraesCS1A02G024300	Chr1A	11894091	11895818	+	11894954	Chr1A	12251161	12252888	+	12252024	1.0	0.997	collinear
gene:TraesCS1A02G024400	Chr1A	12002939	12006839	-	12004889	Chr1A	12376097	12379995	-	12378046	0.999	0.995	collinear
gene:TraesCS1A02G024500	Chr1A	12089718	12093423	+	12091570	Chr1A	12462500	12466084	+	12464292	1.0	1.0	collinear
gene:TraesCS1A02G024600	Chr1A	12096371	12098518	+	12097444	Chr1A	12469030	12471183	+	12470106	1.0	0.988	collinear
gene:TraesCS1A02G024700	Chr1A	12098618	12103881	-	12101249	Chr1A	12471283	12476561	-	12473922	1.0	0.981	collinear
gene:TraesCS1A02G025000	Chr1A	12138837	12139034	+	12138935	Chr1A	12516747	12516944	+	12516845	1.0	0.994	collinear
gene:TraesCS1A02G025100	Chr1A	12141981	12144556	-	12143268	Chr1A	12519881	12522536	-	12521208	0.997	0.978	collinear
gene:TraesCS1A02G025200	Chr1A	12157064	12161869	-	12159466	Chr1A	12529765	12534570	-	12532167	1.0	0.998	collinear
gene:TraesCS1A02G025300	Chr1A	12170678	12170875	-	12170776	Chr1A	12545649	12545846	-	12545747	1.0	0.979	collinear
gene:TraesCS1A02G025400	Chr1A	12184799	12185863	-	12185331	Chr1A	12551861	12552928	-	12552394	1.0	0.996	collinear
gene:TraesCS1A02G025600	Chr1A	12303354	12311465	-	12307409	Chr1A	13268395	13273006	-	13270700	0.932	0.918	collinear
gene:TraesCS1A02G025700	Chr1A	12312969	12318272	-	12315620	Chr1A	13274504	13279810	-	13277157	1.0	0.981	collinear
gene:TraesCS1A02G025800	Chr1A	12355116	12356701	+	12355908	Chr1A	13378717	13380308	+	13379512	1.0	0.983	collinear
gene:TraesCS1A02G025900	Chr1A	12363666	12369892	+	12366779	Chr1A	13387297	13393487	+	13390392	0.988	0.959	collinear
gene:TraesCS1A02G026000	Chr1A	12371105	12372554	+	12371829	Chr1A	13394712	13396164	+	13395438	1.0	0.991	collinear
gene:TraesCS1A02G026200	Chr1A	12502526	12507052	+	12504789	Chr1A	13558606	13563131	+	13560868	1.0	0.996	collinear
gene:TraesCS1A02G026300	Chr1A	12567299	12573055	-	12570177	Chr1A	13621520	13627273	-	13624396	1.0	0.982	collinear
gene:TraesCS1A02G026600	Chr1A	12669534	12669800	+	12669667	Chr1A	13690450	13690716	+	13690583	1.0	0.992	collinear
