gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity	segment
gene:TraesCS1D02G000300	Chr1D	99355	100422	+	99888	Chr1D	5801265	5802332	+	5801798	1.0	0.99	collinear
gene:TraesCS1D02G000400	Chr1D	111463	112058	-	111760	Chr1D	5813373	5813968	-	5813670	1.0	1.0	collinear
gene:TraesCS1D02G000500	Chr1D	121980	122198	-	122089	Chr1D	5823890	5824108	-	5823999	1.0	1.0	collinear
gene:TraesCS1D02G000524	Chr1D	133936	134199	+	134067	Chr1D	5835418	5835681	+	5835549	1.0	1.0	collinear
gene:TraesCS1D02G000600	Chr1D	208450	208668	-	208559	Chr1D	5909793	5910011	-	5909902	1.0	1.0	collinear
gene:TraesCS1D02G000700	Chr1D	209608	210213	-	209910	Chr1D	5910903	5911508	-	5911205	1.0	1.0	collinear
gene:TraesCS1D02G000900	Chr1D	216924	217245	+	217084	Chr1D	5917941	5918262	+	5918101	1.0	1.0	collinear
gene:TraesCS1D02G000800	Chr1D	216466	219484	-	217975	Chr1D	5917483	5920514	-	5918998	0.991	0.985	collinear
gene:TraesCS1D02G000906	Chr1D	232648	233202	-	232925	Chr1D	5933668	5934222	-	5933945	1.0	1.0	collinear
gene:TraesCS1D02G001000	Chr1D	250463	251359	-	250911	Chr1D	5947539	5948435	-	5947987	1.0	1.0	collinear
gene:TraesCS1D02G001100	Chr1D	259657	260544	-	260100	Chr1D	5956317	5957213	-	5956765	1.0	0.988	collinear
gene:TraesCS1D02G001200	Chr1D	321910	322893	-	322401	Chr1D	6022735	6023718	-	6023226	1.0	0.984	collinear
gene:TraesCS1D02G001300	Chr1D	339837	340811	-	340324	Chr1D	6040351	6041334	-	6040842	1.0	0.987	collinear
gene:TraesCS1D02G001600	Chr1D	415385	418153	+	416769	Chr1D	6092516	6095284	+	6093900	1.0	0.978	collinear
gene:TraesCS1D02G001700	Chr1D	447129	462647	+	454888	Chr1D	6185644	6199187	+	6192415	1.0	0.992	collinear
gene:TraesCS1D02G001800	Chr1D	458727	460352	+	459539	Chr1D	6195267	6196892	+	6196079	1.0	0.998	collinear
gene:TraesCS1D02G001900	Chr1D	463242	464905	-	464073	Chr1D	6199782	6201445	-	6200613	1.0	1.0	collinear
gene:TraesCS1D02G002000	Chr1D	469277	472378	+	470827	Chr1D	6205399	6208500	+	6206949	1.0	0.993	collinear
gene:TraesCS1D02G002100	Chr1D	509821	510750	+	510285	Chr1D	6258051	6258983	+	6258517	1.0	0.98	collinear
gene:TraesCS1D02G002200	Chr1D	512104	515096	-	513600	Chr1D	6260343	6263348	-	6261845	0.989	0.982	collinear
gene:TraesCS1D02G002300	Chr1D	548169	554637	-	551403	Chr1D	6302454	6308931	-	6305692	0.98	0.966	collinear
gene:TraesCS1D02G002400	Chr1D	568769	574727	+	571748	Chr1D	6328627	6334599	+	6331613	1.0	0.996	collinear
gene:TraesCS1D02G002500	Chr1D	577240	584788	-	581014	Chr1D	6337110	6344759	-	6340934	1.0	0.991	collinear
gene:TraesCS1D02G002600	Chr1D	613482	616505	+	614993	Chr1D	6374912	6377937	+	6376424	1.0	0.987	collinear
gene:TraesCS1D02G002700	Chr1D	617337	621178	-	619257	Chr1D	6378769	6382610	-	6380689	1.0	0.999	collinear
gene:TraesCS1D02G002800	Chr1D	625154	628216	-	626685	Chr1D	6386538	6389599	-	6388068	1.0	0.989	collinear
gene:TraesCS1D02G003000	Chr1D	694529	697208	-	695868	Chr1D	6448381	6451015	-	6449698	0.996	0.986	collinear
gene:TraesCS1D02G003100	Chr1D	829734	830595	+	830164	Chr1D	6868327	6869166	+	6868746	1.0	0.98	collinear
gene:TraesCS1D02G003200	Chr1D	893853	897135	-	895494	Chr1D	6916334	6919617	-	6917975	1.0	0.993	collinear
gene:TraesCS1D02G003700	Chr1D	2066324	2067459	+	2066891	Chr1D	113529	114674	+	114101	0.993	0.967	collinear
gene:TraesCS1D02G003800	Chr1D	2074711	2076549	+	2075630	Chr1D	121926	123764	+	122845	1.0	1.0	collinear
gene:TraesCS1D02G003900	Chr1D	2076917	2080837	-	2078877	Chr1D	124130	128050	-	126090	1.0	1.0	collinear
gene:TraesCS1D02G004000	Chr1D	2081281	2084780	-	2083030	Chr1D	128494	131993	-	130243	1.0	1.0	collinear
gene:TraesCS1D02G004100	Chr1D	2087759	2094728	+	2091243	Chr1D	134974	142062	+	138518	1.0	0.994	collinear
gene:TraesCS1D02G004200	Chr1D	2101598	2103387	+	2102492	Chr1D	148679	150464	+	149571	0.993	0.969	collinear
gene:TraesCS1D02G004300	Chr1D	2108471	2112601	+	2110536	Chr1D	155157	159285	+	157221	1.0	0.999	collinear
gene:TraesCS1D02G004400	Chr1D	2113015	2116037	-	2114526	Chr1D	159699	162721	-	161210	1.0	1.0	collinear
gene:TraesCS1D02G004500	Chr1D	2119146	2122106	-	2120626	Chr1D	165830	168789	-	167309	1.0	1.0	collinear
gene:TraesCS1D02G004600	Chr1D	2124693	2127355	-	2126024	Chr1D	171376	174038	-	172707	1.0	1.0	collinear
gene:TraesCS1D02G004700	Chr1D	2139321	2145297	-	2142309	Chr1D	185601	191585	-	188593	0.999	0.992	collinear
gene:TraesCS1D02G004800	Chr1D	2164355	2167632	+	2165993	Chr1D	210253	213530	+	211891	1.0	1.0	collinear
gene:TraesCS1D02G004900	Chr1D	2218698	2230622	-	2224660	Chr1D	7155	18916	-	13035	1.0	0.994	collinear
gene:TraesCS1D02G005000	Chr1D	2436388	2448831	-	2442609	Chr1D	478796	491238	-	485017	1.0	1.0	collinear
gene:TraesCS1D02G005100	Chr1D	2458987	2461044	-	2460015	Chr1D	501396	503453	-	502424	1.0	0.989	collinear
gene:TraesCS1D02G005200	Chr1D	2468451	2472420	-	2470435	Chr1D	510543	514529	-	512536	1.0	0.995	collinear
gene:TraesCS1D02G005300	Chr1D	2482275	2489362	+	2485818	Chr1D	524384	531130	+	527757	0.997	0.968	collinear
gene:TraesCS1D02G005400	Chr1D	2495367	2499785	-	2497576	Chr1D	535804	540222	-	538013	1.0	0.992	collinear
gene:TraesCS1D02G005500	Chr1D	2505660	2509566	+	2507613	Chr1D	546104	549685	+	547894	1.0	1.0	collinear
gene:TraesCS1D02G005600	Chr1D	2516670	2517788	-	2517229	Chr1D	556790	557908	-	557349	1.0	0.998	collinear
gene:TraesCS1D02G005700	Chr1D	2586760	2589065	-	2587912	Chr1D	841720	844025	-	842872	1.0	1.0	collinear
gene:TraesCS1D02G005800	Chr1D	2671267	2672425	+	2671846	Chr1D	1079118	1080276	+	1079697	1.0	1.0	collinear
gene:TraesCS1D02G006300	Chr1D	2885245	2888849	-	2887047	Chr1D	1308715	1312324	-	1310519	0.995	0.951	collinear
gene:TraesCS1D02G006400	Chr1D	3115248	3116541	+	3115894	Chr1D	5655204	5656493	-	5655848	0.998	0.974	collinear
gene:TraesCS1D02G006464	Chr1D	3148456	3150326	+	3149391	Chr1D	5621786	5623656	-	5622721	1.0	0.989	collinear
gene:TraesCS1D02G006500	Chr1D	3175880	3181010	+	3178445	Chr1D	5589439	5594563	-	5592001	0.998	0.992	collinear
gene:TraesCS1D02G006600	Chr1D	3228024	3229285	+	3228654	Chr1D	5543706	5544987	-	5544346	1.0	0.98	collinear
gene:TraesCS1D02G006800	Chr1D	3425239	3429946	-	3427592	Chr1D	5347056	5351763	+	5349409	1.0	1.0	collinear
gene:TraesCS1D02G006900	Chr1D	3452151	3452582	+	3452366	Chr1D	5324545	5324976	-	5324760	1.0	1.0	collinear
gene:TraesCS1D02G007000	Chr1D	3465922	3466534	+	3466228	Chr1D	5310886	5311498	-	5311192	1.0	1.0	collinear
gene:TraesCS1D02G007100	Chr1D	3471316	3473598	-	3472457	Chr1D	5304100	5306382	+	5305241	1.0	1.0	collinear
gene:TraesCS1D02G007153	Chr1D	3520304	3521543	+	3520923	Chr1D	5251704	5252943	-	5252323	1.0	1.0	collinear
gene:TraesCS1D02G007200	Chr1D	3581360	3582585	-	3581972	Chr1D	5150176	5151397	+	5150786	1.0	0.944	collinear
gene:TraesCS1D02G007300	Chr1D	3614575	3616104	+	3615339	Chr1D	5117387	5118916	-	5118151	1.0	1.0	collinear
gene:TraesCS1D02G007400	Chr1D	3709621	3710520	-	3710070	Chr1D	5023464	5024363	+	5023913	1.0	1.0	collinear
gene:TraesCS1D02G007500	Chr1D	3736809	3738114	-	3737461	Chr1D	4996475	4997780	+	4997127	1.0	0.977	collinear
gene:TraesCS1D02G007600	Chr1D	3801946	3802203	+	3802074	Chr1D	4933401	4933658	-	4933529	1.0	1.0	collinear
gene:TraesCS1D02G007626	Chr1D	3825395	3826297	-	3825846	Chr1D	4909310	4910212	+	4909761	1.0	1.0	collinear
gene:TraesCS1D02G007700	Chr1D	3954518	3958741	+	3956629	Chr1D	4777502	4781725	-	4779613	1.0	1.0	collinear
gene:TraesCS1D02G007800	Chr1D	3961361	3965346	+	3963353	Chr1D	4770897	4774882	-	4772889	1.0	1.0	collinear
gene:TraesCS1D02G007900	Chr1D	3966078	3969751	+	3967914	Chr1D	4766492	4770165	-	4768328	1.0	1.0	collinear
gene:TraesCS1D02G008000	Chr1D	3970383	3975703	-	3973043	Chr1D	4760540	4765860	+	4763200	1.0	0.99	collinear
gene:TraesCS1D02G008200	Chr1D	4179395	4188321	-	4183858	Chr1D	4550655	4559444	+	4555049	1.0	0.999	collinear
gene:TraesCS1D02G008300	Chr1D	4188993	4194729	+	4191861	Chr1D	4544251	4549983	-	4547117	1.0	0.999	collinear
gene:TraesCS1D02G008400	Chr1D	4234991	4235872	-	4235431	Chr1D	4503726	4504607	+	4504166	1.0	1.0	collinear
gene:TraesCS1D02G008472	Chr1D	4279561	4280651	-	4280106	Chr1D	4459632	4460722	+	4460177	1.0	1.0	collinear
gene:TraesCS1D02G008500	Chr1D	4306735	4307737	-	4307236	Chr1D	4433287	4434289	+	4433788	1.0	0.998	collinear
gene:TraesCS1D02G008600	Chr1D	4341746	4342864	+	4342305	Chr1D	4398398	4399510	-	4398954	0.994	0.994	collinear
gene:TraesCS1D02G008700	Chr1D	4525134	4526895	+	4526014	Chr1D	3988031	3989792	-	3988911	1.0	1.0	collinear
gene:TraesCS1D02G008800	Chr1D	4604730	4605927	-	4605328	Chr1D	3883587	3884796	+	3884191	1.0	0.952	collinear
gene:TraesCS1D02G008900	Chr1D	4635249	4637357	+	4636303	Chr1D	3853148	3855256	-	3854202	1.0	0.993	collinear
gene:TraesCS1D02G009000	Chr1D	4769129	4774849	+	4771989	Chr1D	3717706	3723215	-	3720460	0.999	0.995	collinear
gene:TraesCS1D02G009100	Chr1D	4821093	4828103	+	4824598	Chr1D	3664657	3671655	-	3668156	0.997	0.981	collinear
gene:TraesCS1D02G009192	Chr1D	4866795	4869517	-	4868156	Chr1D	3624080	3626801	+	3625440	0.998	0.986	collinear
gene:TraesCS1D02G009300	Chr1D	4874061	4880325	-	4877193	Chr1D	3613275	3619539	+	3616407	1.0	1.0	collinear
gene:TraesCS1D02G009345	Chr1D	4969766	4971382	-	4970574	Chr1D	3523871	3525486	+	3524678	0.999	0.995	collinear
gene:TraesCS1D02G009406	Chr1D	5130474	5135364	-	5132919	Chr1D	3361275	3366153	+	3363714	0.997	0.997	collinear
gene:TraesCS1D02G009400	Chr1D	5139131	5140186	+	5139658	Chr1D	3356453	3357508	-	3356980	1.0	1.0	collinear
gene:TraesCS1D02G009443	Chr1D	5174270	5175049	-	5174659	Chr1D	3322603	3323382	+	3322992	1.0	1.0	collinear
gene:TraesCS1D02G009500	Chr1D	5243664	5245264	+	5244464	Chr1D	3253212	3254812	-	3254012	1.0	1.0	collinear
gene:TraesCS1D02G009600	Chr1D	5250762	5252402	+	5251582	Chr1D	3246076	3247716	-	3246896	1.0	1.0	collinear
gene:TraesCS1D02G009700	Chr1D	5290638	5292109	+	5291373	Chr1D	3206561	3208032	-	3207296	1.0	1.0	collinear
gene:TraesCS1D02G009800	Chr1D	5343240	5348712	-	5345976	Chr1D	3150455	3155695	+	3153075	0.999	0.97	collinear
gene:TraesCS1D02G009900	Chr1D	5356764	5357678	+	5357221	Chr1D	3141498	3142412	-	3141955	1.0	1.0	collinear
gene:TraesCS1D02G010000	Chr1D	5405428	5410957	-	5408192	Chr1D	3092765	3098042	+	3095403	0.992	0.992	collinear
gene:TraesCS1D02G010100	Chr1D	5421419	5424921	+	5423170	Chr1D	3078812	3082309	-	3080560	0.997	0.976	collinear
gene:TraesCS1D02G010300	Chr1D	5443299	5444210	+	5443754	Chr1D	3059038	3059948	-	3059493	0.998	0.993	collinear
gene:TraesCS1D02G010400	Chr1D	5445598	5450155	+	5447876	Chr1D	3053091	3057650	-	3055370	1.0	0.975	collinear
gene:TraesCS1D02G010500	Chr1D	5451127	5453160	+	5452143	Chr1D	3050086	3052119	-	3051102	1.0	1.0	collinear
gene:TraesCS1D02G010600	Chr1D	5454886	5457082	+	5455984	Chr1D	3046164	3048360	-	3047262	1.0	0.996	collinear
gene:TraesCS1D02G010700	Chr1D	5511254	5517977	+	5514615	Chr1D	2985812	2992535	-	2989173	1.0	0.998	collinear
gene:TraesCS1D02G010800	Chr1D	5518280	5519666	+	5518973	Chr1D	2984123	2985509	-	2984816	1.0	0.996	collinear
gene:TraesCS1D02G010900	Chr1D	5521399	5524174	-	5522786	Chr1D	2979856	2982613	+	2981234	0.993	0.986	collinear
gene:TraesCS1D02G013600	Chr1D	6817464	6819186	+	6818325	Chr1D	8578233	8579955	+	8579094	1.0	0.979	collinear
gene:TraesCS1D02G013700	Chr1D	6864265	6866168	+	6865216	Chr1D	8624931	8626832	+	8625881	0.994	0.964	collinear
gene:TraesCS1D02G013900	Chr1D	6913154	6914713	+	6913933	Chr1D	8674572	8676130	+	8675351	0.997	0.935	collinear
gene:TraesCS1D02G014000	Chr1D	6915347	6915682	+	6915514	Chr1D	8676765	8677100	+	8676932	1.0	0.961	collinear
gene:TraesCS1D02G014100	Chr1D	7013497	7014268	-	7013882	Chr1D	8774435	8775206	-	8774820	1.0	0.973	collinear
gene:TraesCS1D02G014200	Chr1D	7017922	7022354	+	7020138	Chr1D	8778860	8783187	+	8781023	1.0	0.999	collinear
gene:TraesCS1D02G014300	Chr1D	7027754	7029742	+	7028748	Chr1D	8788587	8790575	+	8789581	1.0	1.0	collinear
gene:TraesCS1D02G014400	Chr1D	7031116	7034875	-	7032995	Chr1D	8791949	8795708	-	8793828	1.0	1.0	collinear
gene:TraesCS1D02G014500	Chr1D	7038659	7039661	-	7039160	Chr1D	8799471	8800473	-	8799972	1.0	1.0	collinear
gene:TraesCS1D02G014600	Chr1D	7055141	7059731	-	7057436	Chr1D	8815947	8820537	-	8818242	1.0	0.996	collinear
gene:TraesCS1D02G014700	Chr1D	7065207	7067992	-	7066599	Chr1D	8826009	8828794	-	8827401	1.0	1.0	collinear
gene:TraesCS1D02G014900	Chr1D	7073574	7077996	+	7075785	Chr1D	8834384	8838795	+	8836589	1.0	0.994	collinear
gene:TraesCS1D02G015000	Chr1D	7129017	7129945	-	7129481	Chr1D	8887911	8888839	-	8888375	1.0	1.0	collinear
gene:TraesCS1D02G015100	Chr1D	7155530	7156630	-	7156080	Chr1D	8914260	8915360	-	8914810	1.0	1.0	collinear
gene:TraesCS1D02G015200	Chr1D	7180893	7182070	+	7181481	Chr1D	8939034	8940211	+	8939622	1.0	0.993	collinear
gene:TraesCS1D02G015300	Chr1D	7204336	7207634	-	7205985	Chr1D	8962143	8965425	-	8963784	1.0	0.967	collinear
gene:TraesCS1D02G015400	Chr1D	7209284	7211888	+	7210586	Chr1D	8966747	8969351	+	8968049	1.0	0.99	collinear
gene:TraesCS1D02G015412	Chr1D	7212840	7215050	-	7213945	Chr1D	8972628	8974645	-	8973636	0.911	0.91	collinear
gene:TraesCS1D02G015500	Chr1D	7277369	7280463	-	7278916	Chr1D	9036322	9039413	-	9037867	0.998	0.991	collinear
gene:TraesCS1D02G015600	Chr1D	7316111	7318545	+	7317328	Chr1D	9074780	9077213	+	9075996	0.999	0.999	collinear
gene:TraesCS1D02G015700	Chr1D	7340643	7342089	-	7341366	Chr1D	9098384	9099830	-	9099107	1.0	0.997	collinear
gene:TraesCS1D02G015900	Chr1D	7347034	7350992	-	7349013	Chr1D	9104814	9108773	-	9106793	1.0	0.999	collinear
gene:TraesCS1D02G015800	Chr1D	7346617	7354326	+	7350471	Chr1D	9104397	9112138	+	9108267	1.0	0.974	collinear
gene:TraesCS1D02G016000	Chr1D	7372001	7374338	+	7373169	Chr1D	9129813	9132150	+	9130981	1.0	1.0	collinear
gene:TraesCS1D02G016026	Chr1D	7381284	7384806	-	7383045	Chr1D	9139138	9142660	-	9140899	1.0	0.999	collinear
gene:TraesCS1D02G016100	Chr1D	7419157	7422949	-	7421053	Chr1D	9176119	9179911	-	9178015	1.0	1.0	collinear
gene:TraesCS1D02G016200	Chr1D	7429822	7445013	+	7437417	Chr1D	9186781	9201380	+	9194080	0.999	0.993	collinear
gene:TraesCS1D02G016400	Chr1D	7467148	7468425	-	7467786	Chr1D	9222789	9224066	-	9223427	1.0	1.0	collinear
gene:TraesCS1D02G016500	Chr1D	7472890	7478757	-	7475823	Chr1D	9228519	9234391	-	9231455	1.0	0.999	collinear
gene:TraesCS1D02G016600	Chr1D	7502196	7506050	+	7504123	Chr1D	9258297	9262155	+	9260226	1.0	0.993	collinear
gene:TraesCS1D02G016700	Chr1D	7510088	7511448	+	7510768	Chr1D	9266193	9267553	+	9266873	1.0	1.0	collinear
gene:TraesCS1D02G016800	Chr1D	7583590	7587977	-	7585783	Chr1D	9334061	9338448	-	9336254	1.0	1.0	collinear
gene:TraesCS1D02G016900	Chr1D	7592690	7609204	+	7600947	Chr1D	9343161	9359651	+	9351406	1.0	0.997	collinear
gene:TraesCS1D02G016983	Chr1D	7671168	7676063	+	7673615	Chr1D	9421657	9426552	+	9424104	1.0	0.999	collinear
gene:TraesCS1D02G017000	Chr1D	7694093	7694874	+	7694483	Chr1D	9444108	9444889	+	9444498	1.0	0.985	collinear
gene:TraesCS1D02G017100	Chr1D	7715652	7717409	+	7716530	Chr1D	9464567	9466324	+	9465445	1.0	1.0	collinear
gene:TraesCS1D02G017200	Chr1D	7745049	7756461	+	7750755	Chr1D	9493585	9505128	+	9499356	1.0	1.0	collinear
gene:TraesCS1D02G017300	Chr1D	7768698	7770361	+	7769529	Chr1D	9516901	9518564	+	9517732	1.0	1.0	collinear
gene:TraesCS1D02G017400	Chr1D	7820918	7823449	+	7822183	Chr1D	9569128	9571659	+	9570393	1.0	1.0	collinear
gene:TraesCS1D02G017500	Chr1D	7833433	7834379	+	7833906	Chr1D	9581453	9582399	+	9581926	1.0	1.0	collinear
gene:TraesCS1D02G017600	Chr1D	7868467	7872465	+	7870466	Chr1D	9614835	9618831	+	9616833	0.999	0.988	collinear
gene:TraesCS1D02G017700	Chr1D	7874518	7876881	-	7875699	Chr1D	9620884	9623247	-	9622065	1.0	1.0	collinear
gene:TraesCS1D02G017800	Chr1D	7877418	7880329	+	7878873	Chr1D	9623784	9626695	+	9625239	1.0	0.998	collinear
gene:TraesCS1D02G017900	Chr1D	7896854	7899155	-	7898004	Chr1D	9643263	9645614	-	9644438	0.998	0.919	collinear
gene:TraesCS1D02G018100	Chr1D	7905554	7907154	-	7906354	Chr1D	9652824	9654425	-	9653624	1.0	0.968	collinear
gene:TraesCS1D02G018200	Chr1D	7913104	7917168	-	7915136	Chr1D	9771321	9775386	-	9773353	0.996	0.987	collinear
gene:TraesCS1D02G018300	Chr1D	7918701	7921587	-	7920144	Chr1D	9776975	9779883	-	9778429	1.0	0.966	collinear
gene:TraesCS1D02G018400	Chr1D	7944751	7950175	-	7947463	Chr1D	9807834	9813240	-	9810537	0.998	0.981	collinear
gene:TraesCS1D02G018600	Chr1D	8104295	8104993	-	8104644	Chr1D	10002858	10003556	-	10003207	1.0	0.996	collinear
gene:TraesCS1D02G018700	Chr1D	8182627	8186066	-	8184346	Chr1D	10243289	10246771	-	10245030	1.0	0.983	collinear
gene:TraesCS1D02G018800	Chr1D	8226547	8230158	-	8228352	Chr1D	10276705	10280321	-	10278513	0.999	0.99	collinear
gene:TraesCS1D02G019000	Chr1D	8259962	8261206	+	8260584	Chr1D	10316335	10317588	+	10316961	1.0	0.962	collinear
gene:TraesCS1D02G019100	Chr1D	8269576	8271366	+	8270471	Chr1D	10326054	10327844	+	10326949	1.0	0.994	collinear
gene:TraesCS1D02G019200	Chr1D	8279639	8281940	-	8280789	Chr1D	10331936	10334233	-	10333084	0.999	0.99	collinear
gene:TraesCS1D02G019300	Chr1D	8320720	8323131	+	8321925	Chr1D	10358106	10360539	+	10359322	0.999	0.976	collinear
gene:TraesCS1D02G019400	Chr1D	8388080	8392051	+	8390065	Chr1D	10429245	10433204	+	10431224	1.0	0.978	collinear
gene:TraesCS1D02G019500	Chr1D	8473982	8474961	+	8474471	Chr1D	10479388	10480367	+	10479877	1.0	0.993	collinear
gene:TraesCS1D02G019600	Chr1D	8605145	8610344	-	8607744	Chr1D	10553709	10558770	-	10556239	0.954	0.946	collinear
gene:TraesCS1D02G019700	Chr1D	8610887	8616204	+	8613545	Chr1D	10559282	10564623	+	10561952	1.0	0.991	collinear
gene:TraesCS1D02G019800	Chr1D	8618358	8619547	-	8618952	Chr1D	10566776	10567933	-	10567354	0.987	0.979	collinear
gene:TraesCS1D02G019900	Chr1D	8622524	8629139	-	8625831	Chr1D	10570902	10577208	-	10574055	1.0	0.995	collinear
gene:TraesCS1D02G020000	Chr1D	8711647	8714760	+	8713203	Chr1D	10651066	10654233	+	10652649	0.999	0.998	collinear
gene:TraesCS1D02G020100	Chr1D	8715042	8717722	-	8716382	Chr1D	10654514	10657192	-	10655853	0.999	0.992	collinear
gene:TraesCS1D02G020200	Chr1D	8719721	8727943	+	8723832	Chr1D	10658938	10667161	+	10663049	1.0	0.998	collinear
gene:TraesCS1D02G020300	Chr1D	8744977	8747984	+	8746480	Chr1D	10684109	10687129	+	10685619	1.0	0.954	collinear
gene:TraesCS1D02G020700	Chr1D	8854239	8855840	+	8855039	Chr1D	10855234	10856819	+	10856026	0.981	0.962	collinear
gene:TraesCS1D02G020800	Chr1D	8919896	8926301	-	8923098	Chr1D	10894817	10901220	-	10898018	0.997	0.99	collinear
gene:TraesCS1D02G020900	Chr1D	8988695	8997868	-	8993281	Chr1D	10983532	10992371	-	10987951	1.0	0.979	collinear
gene:TraesCS1D02G021000	Chr1D	9028322	9037195	-	9032758	Chr1D	11027718	11038243	-	11032980	1.0	0.996	collinear
gene:TraesCS1D02G021100	Chr1D	9054631	9059146	+	9056888	Chr1D	11055167	11059676	+	11057421	1.0	0.996	collinear
gene:TraesCS1D02G021400	Chr1D	9217396	9217915	-	9217655	Chr1D	11218065	11218584	-	11218324	1.0	1.0	collinear
gene:TraesCS1D02G021600	Chr1D	9271902	9276824	+	9274363	Chr1D	11271207	11275674	+	11273440	1.0	0.999	collinear
gene:TraesCS1D02G021700	Chr1D	9283505	9288824	+	9286164	Chr1D	11282099	11287409	+	11284754	1.0	0.986	collinear
