gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity	segment
gene:TraesCS3B02G061600	Chr3B	33485378	33486334	+	33485856	Chr3B	43012662	43013618	+	43013140	1.0	0.968	collinear
gene:TraesCS3B02G061700	Chr3B	33955369	33956554	+	33955961	Chr3B	43475315	43476500	+	43475907	1.0	0.993	collinear
gene:TraesCS3B02G061800	Chr3B	34009491	34011318	-	34010404	Chr3B	43523034	43524864	-	43523949	1.0	0.991	collinear
gene:TraesCS3B02G061900	Chr3B	34012476	34012846	+	34012661	Chr3B	43525739	43526108	+	43525923	0.996	0.988	collinear
gene:TraesCS3B02G062200	Chr3B	34149770	34151482	-	34150626	Chr3B	44065654	44067351	-	44066502	0.991	0.985	collinear
gene:TraesCS3B02G062300	Chr3B	34158361	34158731	+	34158546	Chr3B	43946732	43947102	+	43946917	1.0	0.946	collinear
gene:TraesCS3B02G062400	Chr3B	34194781	34198523	-	34196652	Chr3B	44100648	44102257	-	44101452	0.99	0.966	collinear
gene:TraesCS3B02G062500	Chr3B	34214240	34214610	+	34214425	Chr3B	44109048	44109418	+	44109233	1.0	0.996	collinear
gene:TraesCS3B02G062600	Chr3B	34465986	34467232	-	34466609	Chr3B	44338212	44339458	-	44338835	1.0	1.0	collinear
gene:TraesCS3B02G062700	Chr3B	34522061	34522513	-	34522287	Chr3B	44675191	44675643	-	44675417	1.0	0.949	collinear
gene:TraesCS3B02G062800	Chr3B	35037705	35038052	+	35037878	Chr3B	45068764	45069111	-	45068937	1.0	0.994	collinear
gene:TraesCS3B02G062900	Chr3B	35119171	35119518	+	35119344	Chr3B	44938021	44938368	-	44938194	1.0	0.997	collinear
gene:TraesCS3B02G063000	Chr3B	35212403	35212750	+	35212576	Chr3B	44421178	44421525	-	44421351	1.0	0.988	collinear
gene:TraesCS3B02G063100	Chr3B	35288587	35288934	+	35288760	Chr3B	44845851	44846198	-	44846024	1.0	0.997	collinear
gene:TraesCS3B02G063300	Chr3B	35517977	35518273	+	35518125	Chr3B	44636669	44636965	-	44636817	1.0	0.969	collinear
gene:TraesCS3B02G063500	Chr3B	35640294	35640641	+	35640467	Chr3B	44581857	44582204	-	44582030	1.0	0.988	collinear
gene:TraesCS3B02G063600	Chr3B	35697822	35698169	+	35697995	Chr3B	44461486	44461833	-	44461659	1.0	0.994	collinear
gene:TraesCS3B02G063700	Chr3B	35701446	35701793	+	35701619	Chr3B	44457867	44458214	-	44458040	1.0	0.988	collinear
gene:TraesCS3B02G063800	Chr3B	35732236	35732532	+	35732384	Chr3B	44427927	44428223	-	44428075	1.0	0.983	collinear
gene:TraesCS3B02G064000	Chr3B	35769759	35770106	+	35769932	Chr3B	44520951	44521298	-	44521124	1.0	0.991	collinear
gene:TraesCS3B02G064100	Chr3B	35773298	35774035	+	35773666	Chr3B	44517062	44517793	-	44517427	0.99	0.974	collinear
gene:TraesCS3B02G064500	Chr3B	35873903	35876936	-	35875419	Chr3B	45476271	45479280	-	45477775	0.984	0.971	collinear
gene:TraesCS3B02G064600	Chr3B	36464360	36467871	-	36466115	Chr3B	46036364	46039878	-	46038121	1.0	0.996	collinear
gene:TraesCS3B02G064700	Chr3B	36542350	36544671	-	36543510	Chr3B	46112938	46115230	-	46114084	0.984	0.966	collinear
gene:TraesCS3B02G064800	Chr3B	37250238	37256456	+	37253347	Chr3B	46737841	46744053	+	46740947	0.994	0.976	collinear
gene:TraesCS3B02G064900	Chr3B	37970741	37971811	+	37971276	Chr3B	47574895	47575980	+	47575437	1.0	0.976	collinear
gene:TraesCS3B02G065000	Chr3B	38212573	38213229	+	38212901	Chr3B	47827686	47828342	+	47828014	1.0	0.993	collinear
gene:TraesCS3B02G065100	Chr3B	38793852	38795321	+	38794586	Chr3B	48387138	48388606	+	48387872	0.999	0.994	collinear
gene:TraesCS3B02G065200	Chr3B	38861118	38868603	-	38864860	Chr3B	48459470	48466941	-	48463205	1.0	0.997	collinear
gene:TraesCS3B02G065300	Chr3B	39140885	39141613	-	39141249	Chr3B	48725081	48725809	-	48725445	1.0	0.998	collinear
gene:TraesCS3B02G065500	Chr3B	39303982	39304311	-	39304146	Chr3B	48909106	48909432	-	48909269	0.99	0.987	collinear
gene:TraesCS3B02G065600	Chr3B	39334982	39335311	-	39335146	Chr3B	48886286	48886615	-	48886450	1.0	1.0	collinear
gene:TraesCS3B02G065700	Chr3B	39359356	39360826	-	39360091	Chr3B	48957533	48958999	-	48958266	0.995	0.99	collinear
gene:TraesCS3B02G065800	Chr3B	39384926	39389446	-	39387186	Chr3B	48932897	48937380	-	48935138	1.0	0.994	collinear
gene:TraesCS3B02G065900	Chr3B	39440891	39442404	+	39441647	Chr3B	49012776	49014289	+	49013532	1.0	0.998	collinear
gene:TraesCS3B02G066000	Chr3B	39451770	39453285	+	39452527	Chr3B	49023995	49025519	+	49024757	1.0	0.963	collinear
gene:TraesCS3B02G066100	Chr3B	39455183	39459872	+	39457527	Chr3B	49027479	49032176	+	49029827	0.975	0.944	collinear
gene:TraesCS3B02G066200	Chr3B	39460072	39464202	-	39462137	Chr3B	49032374	49036508	-	49034441	0.996	0.973	collinear
gene:TraesCS3B02G066300	Chr3B	39545184	39546200	+	39545692	Chr3B	49157602	49158618	+	49158110	1.0	0.97	collinear
gene:TraesCS3B02G066500	Chr3B	39603450	39604274	-	39603862	Chr3B	49247054	49247879	-	49247466	1.0	0.995	collinear
gene:TraesCS3B02G067000	Chr3B	39817108	39818163	+	39817635	Chr3B	49451075	49452127	+	49451601	0.996	0.985	collinear
gene:TraesCS3B02G067100	Chr3B	39844947	39846340	-	39845643	Chr3B	49478965	49480362	-	49479663	1.0	0.988	collinear
gene:TraesCS3B02G067300	Chr3B	39900638	39905366	+	39903002	Chr3B	49534544	49539268	+	49536906	0.998	0.98	collinear
gene:TraesCS3B02G067400	Chr3B	39905297	39910826	-	39908061	Chr3B	49539199	49544469	-	49541834	0.994	0.979	collinear
gene:TraesCS3B02G067500	Chr3B	40163776	40164991	+	40164383	Chr3B	49782020	49783236	+	49782628	1.0	0.995	collinear
gene:TraesCS3B02G067600	Chr3B	40183582	40185532	-	40184557	Chr3B	49845139	49847101	-	49846120	1.0	0.998	collinear
gene:TraesCS3B02G067700	Chr3B	40225004	40225545	+	40225274	Chr3B	49902754	49903304	+	49903029	1.0	0.969	collinear
gene:TraesCS3B02G067800	Chr3B	40231539	40234054	+	40232796	Chr3B	49909097	49911620	+	49910358	0.99	0.969	collinear
gene:TraesCS3B02G067900	Chr3B	40235659	40239384	+	40237521	Chr3B	49913051	49916857	+	49914954	0.998	0.989	collinear
gene:TraesCS3B02G068000	Chr3B	40243799	40247161	-	40245480	Chr3B	49921241	49924587	-	49922914	0.999	0.989	collinear
gene:TraesCS3B02G068100	Chr3B	40246155	40246814	-	40246484	Chr3B	49923594	49924250	-	49923922	0.99	0.945	collinear
gene:TraesCS3B02G068200	Chr3B	40250915	40251370	-	40251142	Chr3B	49933912	49934367	-	49934139	1.0	0.991	collinear
gene:TraesCS3B02G068300	Chr3B	40525947	40529789	-	40527868	Chr3B	50244762	50248604	-	50246683	1.0	0.98	collinear
gene:TraesCS3B02G068400	Chr3B	40535199	40535741	+	40535470	Chr3B	50253993	50254535	+	50254264	1.0	0.994	collinear
gene:TraesCS3B02G068500	Chr3B	40773361	40778748	+	40776054	Chr3B	50485259	50490643	+	50487951	1.0	0.997	collinear
gene:TraesCS3B02G068600	Chr3B	40847189	40847941	-	40847565	Chr3B	50557746	50558500	-	50558123	0.998	0.964	collinear
gene:TraesCS3B02G068700	Chr3B	40848613	40854170	-	40851391	Chr3B	50559172	50564728	-	50561950	1.0	0.997	collinear
gene:TraesCS3B02G068800	Chr3B	40865186	40867006	-	40866096	Chr3B	50580233	50582053	-	50581143	1.0	0.996	collinear
gene:TraesCS3B02G068900	Chr3B	40908134	40910354	-	40909244	Chr3B	50630166	50632388	-	50631277	1.0	0.995	collinear
gene:TraesCS3B02G069000	Chr3B	40911181	40912095	+	40911638	Chr3B	50632673	50633585	+	50633129	0.997	0.989	collinear
gene:TraesCS3B02G069100	Chr3B	41014129	41015973	-	41015051	Chr3B	50747043	50748892	-	50747967	1.0	0.986	collinear
gene:TraesCS3B02G069200	Chr3B	41251453	41255396	+	41253424	Chr3B	51736951	51740759	-	51738855	0.995	0.965	collinear
gene:TraesCS3B02G069300	Chr3B	41301953	41304119	-	41303036	Chr3B	51703653	51705805	+	51704729	0.967	0.931	collinear
gene:TraesCS3B02G069400	Chr3B	41351591	41356658	-	41354124	Chr3B	51651468	51656533	+	51654000	1.0	0.992	collinear
gene:TraesCS3B02G069500	Chr3B	41426784	41430213	-	41428498	Chr3B	51578181	51581610	+	51579895	1.0	0.999	collinear
gene:TraesCS3B02G069600	Chr3B	41508687	41510881	-	41509784	Chr3B	51541929	51544070	+	51542999	0.971	0.966	collinear
gene:TraesCS3B02G069700	Chr3B	41518789	41519702	-	41519245	Chr3B	51533086	51534009	+	51533547	1.0	0.963	collinear
gene:TraesCS3B02G069800	Chr3B	41667931	41669877	-	41668904	Chr3B	51384425	51386375	+	51385400	1.0	0.992	collinear
gene:TraesCS3B02G069900	Chr3B	41800392	41802109	+	41801250	Chr3B	51252010	51253727	-	51252868	1.0	0.995	collinear
gene:TraesCS3B02G070100	Chr3B	41857022	41858323	+	41857672	Chr3B	51177633	51178932	-	51178282	1.0	0.98	collinear
gene:TraesCS3B02G070200	Chr3B	42124849	42127351	+	42126100	Chr3B	50943559	50945978	-	50944768	0.964	0.927	collinear
gene:TraesCS3B02G070400	Chr3B	42368753	42369970	-	42369361	Chr3B	52413909	52415126	-	52414517	1.0	1.0	collinear
gene:TraesCS3B02G070500	Chr3B	42473236	42475770	-	42474503	Chr3B	52518098	52520625	-	52519361	0.996	0.983	collinear
gene:TraesCS3B02G070600	Chr3B	42561253	42566257	+	42563755	Chr3B	52596216	52601194	+	52598705	1.0	0.993	collinear
gene:TraesCS3B02G070700	Chr3B	42629432	42632619	-	42631025	Chr3B	52664366	52667449	-	52665907	1.0	1.0	collinear
gene:TraesCS3B02G070800	Chr3B	42700981	42701124	-	42701052	Chr3B	52734286	52734429	-	52734357	1.0	1.0	collinear
gene:TraesCS3B02G070900	Chr3B	42707218	42707358	-	42707288	Chr3B	52740511	52740651	-	52740581	1.0	1.0	collinear
gene:TraesCS3B02G071000	Chr3B	42867357	42869219	-	42868288	Chr3B	52898307	52900169	-	52899238	1.0	1.0	collinear
gene:TraesCS3B02G071100	Chr3B	43041678	43047066	-	43044372	Chr3B	53070739	53076085	-	53073412	0.977	0.958	collinear
gene:TraesCS3B02G071200	Chr3B	43057272	43058117	+	43057694	Chr3B	53086136	53086981	+	53086558	1.0	0.996	collinear
gene:TraesCS3B02G071500	Chr3B	43191059	43192742	-	43191900	Chr3B	53201177	53202860	-	53202018	1.0	0.999	collinear
gene:TraesCS3B02G071600	Chr3B	43256536	43256874	+	43256705	Chr3B	53266193	53266529	+	53266361	0.994	0.976	collinear
gene:TraesCS3B02G071700	Chr3B	43274513	43278009	-	43276261	Chr3B	53275198	53278341	-	53276769	1.0	0.995	collinear
gene:TraesCS3B02G071800	Chr3B	43312959	43314365	+	43313662	Chr3B	53306698	53308113	+	53307405	0.999	0.969	collinear
gene:TraesCS3B02G071900	Chr3B	43345132	43346598	-	43345865	Chr3B	53338728	53340194	-	53339461	1.0	1.0	collinear
gene:TraesCS3B02G072000	Chr3B	43421703	43423640	-	43422671	Chr3B	53414452	53416389	-	53415420	1.0	1.0	collinear
gene:TraesCS3B02G072100	Chr3B	43525406	43527816	-	43526611	Chr3B	53736634	53739041	-	53737837	0.998	0.998	collinear
gene:TraesCS3B02G072200	Chr3B	43555844	43559298	-	43557571	Chr3B	53766608	53770062	-	53768335	1.0	0.993	collinear
gene:TraesCS3B02G072300	Chr3B	43679420	43681251	+	43680335	Chr3B	53888496	53890321	+	53889408	0.996	0.995	collinear
gene:TraesCS3B02G072400	Chr3B	43735144	43735356	-	43735250	Chr3B	53943758	53943970	-	53943864	1.0	1.0	collinear
gene:TraesCS3B02G072500	Chr3B	43736095	43740400	-	43738247	Chr3B	53944709	53949014	-	53946861	1.0	1.0	collinear
gene:TraesCS3B02G072600	Chr3B	43819109	43820563	+	43819836	Chr3B	54027138	54028592	+	54027865	1.0	1.0	collinear
gene:TraesCS3B02G072700	Chr3B	43831593	43838389	+	43834991	Chr3B	54039528	54045982	+	54042755	1.0	1.0	collinear
gene:TraesCS3B02G072800	Chr3B	43844304	43852108	+	43848206	Chr3B	54051916	54059568	+	54055742	1.0	0.993	collinear
gene:TraesCS3B02G072900	Chr3B	43925732	43937749	+	43931740	Chr3B	54138658	54142483	+	54140570	0.906	0.906	collinear
gene:TraesCS3B02G073200	Chr3B	44043534	44045483	-	44044508	Chr3B	54142788	54144737	-	54143762	1.0	1.0	collinear
gene:TraesCS3B02G073300	Chr3B	44202715	44203773	+	44203244	Chr3B	54301022	54302080	+	54301551	1.0	0.999	collinear
gene:TraesCS3B02G073500	Chr3B	44259561	44262764	+	44261162	Chr3B	54351596	54354798	+	54353197	1.0	0.999	collinear
gene:TraesCS3B02G073600	Chr3B	44279336	44282573	+	44280954	Chr3B	54371228	54374466	+	54372847	0.996	0.991	collinear
gene:TraesCS3B02G073700	Chr3B	44282750	44284540	-	44283645	Chr3B	54374643	54376433	-	54375538	1.0	0.997	collinear
gene:TraesCS3B02G073900	Chr3B	44773110	44774501	-	44773805	Chr3B	54820978	54822372	-	54821675	0.995	0.967	collinear
gene:TraesCS3B02G074000	Chr3B	44783942	44787631	-	44785786	Chr3B	54862526	54866216	-	54864371	1.0	0.986	collinear
gene:TraesCS3B02G074100	Chr3B	44856819	44857576	-	44857197	Chr3B	54926178	54926935	-	54926556	1.0	0.997	collinear
gene:TraesCS3B02G074200	Chr3B	45198012	45198720	-	45198366	Chr3B	55313137	55313844	-	55313490	0.994	0.941	collinear
gene:TraesCS3B02G074400	Chr3B	45285594	45286154	+	45285874	Chr3B	55416135	55416695	+	55416415	1.0	0.994	collinear
gene:TraesCS3B02G074500	Chr3B	45303575	45304230	-	45303902	Chr3B	55891161	55891836	-	55891498	1.0	0.918	collinear
gene:TraesCS3B02G074600	Chr3B	45366638	45367186	-	45366912	Chr3B	55929744	55930294	-	55930019	0.993	0.936	collinear
gene:TraesCS3B02G074800	Chr3B	45541948	45543229	+	45542588	Chr3B	55967541	55968822	+	55968181	1.0	1.0	collinear
gene:TraesCS3B02G074900	Chr3B	46007493	46007975	-	46007734	Chr3B	56445310	56445792	-	56445551	1.0	0.997	collinear
gene:TraesCS3B02G075000	Chr3B	46032672	46033340	-	46033006	Chr3B	57353044	57353711	+	57353377	0.998	0.98	collinear
gene:TraesCS3B02G075100	Chr3B	46060044	46063788	+	46061916	Chr3B	56497627	56501371	+	56499499	1.0	1.0	collinear
gene:TraesCS3B02G075200	Chr3B	46101570	46104641	-	46103105	Chr3B	56538584	56541655	-	56540119	1.0	1.0	collinear
gene:TraesCS3B02G075300	Chr3B	46281462	46282709	+	46282085	Chr3B	56730041	56731288	+	56730664	1.0	0.988	collinear
gene:TraesCS3B02G075400	Chr3B	46363982	46365946	-	46364964	Chr3B	56812044	56813790	-	56812917	1.0	1.0	collinear
gene:TraesCS3B02G075500	Chr3B	46394700	46395248	-	46394974	Chr3B	56842300	56842848	-	56842574	1.0	0.985	collinear
gene:TraesCS3B02G075600	Chr3B	46468546	46469656	-	46469101	Chr3B	56915486	56916596	-	56916041	1.0	1.0	collinear
gene:TraesCS3B02G075700	Chr3B	46612459	46613792	-	46613125	Chr3B	57057893	57059226	-	57058559	1.0	0.961	collinear
gene:TraesCS3B02G075800	Chr3B	46766151	46768214	+	46767182	Chr3B	57209209	57211236	+	57210222	0.968	0.944	collinear
gene:TraesCS3B02G075900	Chr3B	46787309	46788448	-	46787878	Chr3B	57230110	57231249	-	57230679	1.0	1.0	collinear
gene:TraesCS3B02G076100	Chr3B	46932288	46932764	+	46932526	Chr3B	57381257	57381733	+	57381495	1.0	0.997	collinear
gene:TraesCS3B02G076200	Chr3B	47121348	47122487	+	47121917	Chr3B	57567717	57568856	+	57568286	1.0	1.0	collinear
gene:TraesCS3B02G076300	Chr3B	47124082	47129070	-	47126576	Chr3B	57570433	57575442	-	57572937	0.998	0.976	collinear
gene:TraesCS3B02G076400	Chr3B	47192635	47195839	+	47194237	Chr3B	57639794	57642694	+	57641244	1.0	0.999	collinear
gene:TraesCS3B02G076500	Chr3B	47201784	47205328	+	47203556	Chr3B	57648638	57651916	+	57650277	1.0	1.0	collinear
gene:TraesCS3B02G076600	Chr3B	47208256	47211366	-	47209811	Chr3B	57654840	57657979	-	57656409	0.998	0.96	collinear
gene:TraesCS3B02G076700	Chr3B	47262694	47263449	+	47263071	Chr3B	57724881	57725637	+	57725259	1.0	0.99	collinear
gene:TraesCS3B02G076900	Chr3B	47452833	47454761	-	47453797	Chr3B	57912258	57914186	-	57913222	0.998	0.966	collinear
gene:TraesCS3B02G077000	Chr3B	47458881	47460803	-	47459842	Chr3B	57918307	57920229	-	57919268	1.0	0.986	collinear
gene:TraesCS3B02G077100	Chr3B	47463248	47468255	-	47465751	Chr3B	57922674	57927681	-	57925177	1.0	0.998	collinear
gene:TraesCS3B02G077200	Chr3B	47475912	47476634	-	47476273	Chr3B	57935336	57936058	-	57935697	1.0	1.0	collinear
gene:TraesCS3B02G077400	Chr3B	47681276	47683862	-	47682569	Chr3B	58137956	58140542	-	58139249	1.0	0.983	collinear
gene:TraesCS3B02G077500	Chr3B	48024311	48026875	-	48025593	Chr3B	58485304	58487874	-	58486589	1.0	0.994	collinear
gene:TraesCS3B02G077600	Chr3B	48667966	48668528	-	48668247	Chr3B	59130492	59131054	-	59130773	1.0	1.0	collinear
gene:TraesCS3B02G077700	Chr3B	48707874	48709052	-	48708463	Chr3B	59169801	59170979	-	59170390	1.0	0.998	collinear
gene:TraesCS3B02G077800	Chr3B	48786654	48788677	-	48787665	Chr3B	59247236	59249251	-	59248243	1.0	1.0	collinear
gene:TraesCS3B02G077900	Chr3B	48885976	48889542	-	48887759	Chr3B	59345781	59349351	-	59347566	1.0	0.994	collinear
gene:TraesCS3B02G078000	Chr3B	49116628	49118882	+	49117755	Chr3B	59587979	59590233	+	59589106	1.0	0.999	collinear
gene:TraesCS3B02G078100	Chr3B	49151469	49153338	+	49152403	Chr3B	59623243	59625111	+	59624177	1.0	0.976	collinear
gene:TraesCS3B02G078200	Chr3B	49426638	49427156	+	49426897	Chr3B	59902123	59902641	+	59902382	1.0	1.0	collinear
gene:TraesCS3B02G078300	Chr3B	49466669	49467052	+	49466860	Chr3B	59941246	59941629	+	59941437	1.0	0.996	collinear
gene:TraesCS3B02G078400	Chr3B	49568368	49569046	+	49568707	Chr3B	60101330	60102007	+	60101668	0.998	0.998	collinear
gene:TraesCS3B02G078500	Chr3B	49606413	49609083	+	49607748	Chr3B	60078946	60081616	+	60080281	1.0	0.997	collinear
gene:TraesCS3B02G078600	Chr3B	49748062	49754522	-	49751292	Chr3B	60219849	60226304	-	60223076	0.999	0.998	collinear
gene:TraesCS3B02G078700	Chr3B	49779291	49780430	-	49779860	Chr3B	60266643	60267782	-	60267212	1.0	1.0	collinear
gene:TraesCS3B02G078800	Chr3B	49857874	49858791	-	49858332	Chr3B	60343255	60344181	-	60343718	1.0	0.981	collinear
gene:TraesCS3B02G078900	Chr3B	49859137	49861654	+	49860395	Chr3B	60344527	60347043	+	60345785	1.0	0.997	collinear
gene:TraesCS3B02G079000	Chr3B	49866399	49867785	-	49867092	Chr3B	60356114	60357500	-	60356807	1.0	1.0	collinear
gene:TraesCS3B02G079100	Chr3B	50020798	50022010	+	50021404	Chr3B	60510756	60511971	+	60511363	1.0	0.974	collinear
gene:TraesCS3B02G079200	Chr3B	50033581	50039710	-	50036645	Chr3B	60523546	60530057	-	60526801	1.0	0.996	collinear
gene:TraesCS3B02G079300	Chr3B	50231155	50231504	+	50231329	Chr3B	60705652	60706001	+	60705826	1.0	0.996	collinear
