gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity	segment
gene:TraesCS5D02G002900	Chr5D	2691719	2696635	+	2694177	Chr5D	2960856	2965772	+	2963314	1.0	1.0	collinear
gene:TraesCS5D02G003000	Chr5D	2797228	2798734	+	2797981	Chr5D	3079117	3080634	+	3079875	0.987	0.936	collinear
gene:TraesCS5D02G003100	Chr5D	3012448	3013888	+	3013168	Chr5D	3290561	3292001	+	3291281	1.0	1.0	collinear
gene:TraesCS5D02G003200	Chr5D	3070546	3072038	+	3071292	Chr5D	3348365	3349857	+	3349111	1.0	1.0	collinear
gene:TraesCS5D02G003300	Chr5D	3135889	3136720	+	3136304	Chr5D	3413536	3414366	+	3413951	0.998	0.99	collinear
gene:TraesCS5D02G003400	Chr5D	3271656	3276929	-	3274292	Chr5D	3554706	3559897	-	3557301	1.0	0.993	collinear
gene:TraesCS5D02G003500	Chr5D	3540352	3545524	+	3542938	Chr5D	3822027	3827198	+	3824612	1.0	0.997	collinear
gene:TraesCS5D02G003600	Chr5D	3547588	3549314	-	3548451	Chr5D	3829262	3830988	-	3830125	1.0	1.0	collinear
gene:TraesCS5D02G003700	Chr5D	3553026	3553691	+	3553358	Chr5D	3834701	3835366	+	3835033	1.0	0.995	collinear
gene:TraesCS5D02G003800	Chr5D	3555525	3557419	-	3556472	Chr5D	3837200	3839094	-	3838147	1.0	0.999	collinear
gene:TraesCS5D02G003900	Chr5D	3566155	3569172	-	3567663	Chr5D	3847604	3850621	-	3849112	1.0	0.999	collinear
gene:TraesCS5D02G004000	Chr5D	3571184	3571678	+	3571431	Chr5D	3852633	3853127	+	3852880	1.0	1.0	collinear
gene:TraesCS5D02G004100	Chr5D	3591526	3591972	+	3591749	Chr5D	3872973	3873419	+	3873196	1.0	1.0	collinear
gene:TraesCS5D02G004200	Chr5D	3595737	3598046	-	3596891	Chr5D	3877175	3879479	-	3878327	0.995	0.986	collinear
gene:TraesCS5D02G004300	Chr5D	3609672	3610121	+	3609896	Chr5D	3891104	3891553	+	3891328	1.0	0.997	collinear
gene:TraesCS5D02G004400	Chr5D	3632895	3634463	+	3633679	Chr5D	3914455	3916020	+	3915237	0.998	0.989	collinear
gene:TraesCS5D02G004500	Chr5D	3635856	3637346	+	3636601	Chr5D	3917413	3918903	+	3918158	1.0	1.0	collinear
gene:TraesCS5D02G004600	Chr5D	3635823	3640034	-	3637928	Chr5D	3917380	3921575	-	3919477	1.0	0.997	collinear
gene:TraesCS5D02G004700	Chr5D	3659254	3660822	-	3660038	Chr5D	3940785	3942353	-	3941569	1.0	1.0	collinear
gene:TraesCS5D02G004800	Chr5D	3751055	3754819	-	3752937	Chr5D	4035965	4039735	-	4037850	1.0	0.991	collinear
gene:TraesCS5D02G004900	Chr5D	3764987	3767616	+	3766301	Chr5D	4049731	4052360	+	4051045	1.0	1.0	collinear
gene:TraesCS5D02G005000	Chr5D	3869802	3870474	+	3870138	Chr5D	7490843	7491514	-	7491178	1.0	0.991	collinear
gene:TraesCS5D02G005100	Chr5D	3875414	3875906	+	3875660	Chr5D	7485663	7486155	-	7485909	1.0	1.0	collinear
gene:TraesCS5D02G005300	Chr5D	4040337	4056481	-	4048409	Chr5D	7308619	7324011	+	7316315	1.0	0.997	collinear
gene:TraesCS5D02G005400	Chr5D	4248045	4260277	-	4254161	Chr5D	7107806	7119754	+	7113780	1.0	0.999	collinear
gene:TraesCS5D02G005416	Chr5D	4263180	4269905	-	4266542	Chr5D	7098309	7104903	+	7101606	0.98	0.966	collinear
gene:TraesCS5D02G005500	Chr5D	4308644	4312615	-	4310629	Chr5D	7057017	7061016	+	7059016	1.0	1.0	collinear
gene:TraesCS5D02G005600	Chr5D	4324446	4339154	+	4331800	Chr5D	7030912	7045608	-	7038260	1.0	0.999	collinear
gene:TraesCS5D02G005700	Chr5D	5098667	5103878	-	5101272	Chr5D	6272720	6277915	+	6275317	1.0	0.99	collinear
gene:TraesCS5D02G005800	Chr5D	5116756	5119168	-	5117962	Chr5D	6257496	6259902	+	6258699	0.991	0.973	collinear
gene:TraesCS5D02G005900	Chr5D	5153833	5164389	-	5159111	Chr5D	6213224	6223662	+	6218443	1.0	1.0	collinear
gene:TraesCS5D02G006000	Chr5D	5170287	5174463	-	5172375	Chr5D	6203232	6207408	+	6205320	1.0	0.994	collinear
gene:TraesCS5D02G006100	Chr5D	5219358	5222946	-	5221152	Chr5D	6172100	6175688	+	6173894	1.0	1.0	collinear
gene:TraesCS5D02G006300	Chr5D	5355307	5358772	+	5357039	Chr5D	6037808	6041265	-	6039536	1.0	0.964	collinear
gene:TraesCS5D02G006400	Chr5D	5367331	5369010	+	5368170	Chr5D	6027868	6029547	-	6028707	1.0	1.0	collinear
gene:TraesCS5D02G006500	Chr5D	5423121	5425692	+	5424406	Chr5D	5971679	5974250	-	5972964	1.0	0.999	collinear
gene:TraesCS5D02G006600	Chr5D	5557189	5565296	+	5561242	Chr5D	5833221	5841328	-	5837274	1.0	0.999	collinear
gene:TraesCS5D02G006700	Chr5D	5586931	5598362	-	5592646	Chr5D	5799245	5810662	+	5804953	1.0	1.0	collinear
gene:TraesCS5D02G006800	Chr5D	5630638	5632381	-	5631509	Chr5D	5765852	5767595	+	5766723	1.0	1.0	collinear
gene:TraesCS5D02G006900	Chr5D	5792275	5795547	+	5793911	Chr5D	5604694	5607966	-	5606330	1.0	1.0	collinear
gene:TraesCS5D02G007000	Chr5D	5795798	5811501	-	5803649	Chr5D	5588710	5604452	+	5596581	1.0	0.997	collinear
gene:TraesCS5D02G007100	Chr5D	5816382	5825369	-	5820875	Chr5D	5575104	5583811	+	5579457	1.0	0.988	collinear
gene:TraesCS5D02G007200	Chr5D	6005545	6009431	+	6007488	Chr5D	5391543	5395431	-	5393487	1.0	0.999	collinear
gene:TraesCS5D02G007300	Chr5D	6086019	6087311	-	6086665	Chr5D	5314806	5316098	+	5315452	1.0	1.0	collinear
gene:TraesCS5D02G007400	Chr5D	6098712	6103466	-	6101089	Chr5D	5299153	5303908	+	5301530	1.0	0.998	collinear
gene:TraesCS5D02G007500	Chr5D	6117352	6123906	+	6120629	Chr5D	5278994	5285547	-	5282270	0.999	0.978	collinear
gene:TraesCS5D02G007600	Chr5D	6164783	6165481	-	6165132	Chr5D	5144325	5145023	+	5144674	1.0	0.992	collinear
gene:TraesCS5D02G007700	Chr5D	6170878	6170982	-	6170930	Chr5D	5138898	5139002	+	5138950	1.0	0.99	collinear
gene:TraesCS5D02G008300	Chr5D	6186436	6187430	+	6186933	Chr5D	5216407	5217405	-	5216906	1.0	0.989	collinear
gene:TraesCS5D02G008400	Chr5D	6187541	6187756	-	6187648	Chr5D	5216080	5216295	+	5216187	1.0	0.995	collinear
gene:TraesCS5D02G008500	Chr5D	6188132	6188581	-	6188356	Chr5D	5215255	5215703	+	5215479	0.997	0.988	collinear
gene:TraesCS5D02G008600	Chr5D	6188190	6189290	+	6188740	Chr5D	5214546	5215646	-	5215096	1.0	0.989	collinear
gene:TraesCS5D02G008700	Chr5D	6189429	6189590	+	6189509	Chr5D	5214246	5214407	-	5214326	1.0	0.993	collinear
gene:TraesCS5D02G009100	Chr5D	6198658	6198939	-	6198798	Chr5D	5205249	5205530	+	5205389	1.0	1.0	collinear
gene:TraesCS5D02G009200	Chr5D	6199751	6199987	-	6199869	Chr5D	5204199	5204435	+	5204317	1.0	0.987	collinear
gene:TraesCS5D02G009300	Chr5D	6200091	6200222	+	6200156	Chr5D	5203964	5204095	-	5204029	1.0	0.977	collinear
gene:TraesCS5D02G009400	Chr5D	6202570	6203283	+	6202926	Chr5D	5200899	5201613	-	5201256	1.0	0.986	collinear
gene:TraesCS5D02G009500	Chr5D	6205465	6205665	-	6205565	Chr5D	5198511	5198711	+	5198611	1.0	0.985	collinear
gene:TraesCS5D02G010200	Chr5D	6217773	6219137	-	6218455	Chr5D	5188809	5190173	+	5189491	1.0	0.998	collinear
gene:TraesCS5D02G010300	Chr5D	6220148	6232655	+	6226401	Chr5D	5175300	5187800	-	5181550	1.0	0.995	collinear
gene:TraesCS5D02G010500	Chr5D	6235855	6236217	+	6236036	Chr5D	5171753	5172115	-	5171934	1.0	0.991	collinear
gene:TraesCS5D02G010700	Chr5D	6237044	6237523	+	6237283	Chr5D	5170445	5170924	-	5170684	1.0	0.997	collinear
gene:TraesCS5D02G010900	Chr5D	6244418	6246670	+	6245544	Chr5D	5161339	5163591	-	5162465	1.0	0.992	collinear
gene:TraesCS5D02G011100	Chr5D	6251554	6251817	-	6251685	Chr5D	5156188	5156451	+	5156319	1.0	0.984	collinear
gene:TraesCS5D02G011200	Chr5D	6253372	6253617	-	6253494	Chr5D	5154379	5154624	+	5154501	1.0	0.995	collinear
gene:TraesCS5D02G011300	Chr5D	6254289	6254462	+	6254375	Chr5D	5153540	5153713	-	5153626	1.0	0.988	collinear
gene:TraesCS5D02G011500	Chr5D	6264280	6264503	+	6264391	Chr5D	5238437	5238660	-	5238548	1.0	0.994	collinear
gene:TraesCS5D02G011700	Chr5D	6353951	6357306	-	6355628	Chr5D	5053461	5056816	+	5055138	1.0	0.994	collinear
gene:TraesCS5D02G011800	Chr5D	6377964	6391459	-	6384711	Chr5D	5014085	5027588	+	5020836	1.0	0.998	collinear
gene:TraesCS5D02G012100	Chr5D	6479893	6480768	-	6480330	Chr5D	4928881	4929756	+	4929318	1.0	0.998	collinear
gene:TraesCS5D02G012300	Chr5D	6482884	6485823	-	6484353	Chr5D	4923821	4926758	+	4925289	0.999	0.997	collinear
gene:TraesCS5D02G012400	Chr5D	6540332	6542854	-	6541593	Chr5D	4868115	4870637	+	4869376	1.0	1.0	collinear
gene:TraesCS5D02G012500	Chr5D	6820550	6824003	-	6822276	Chr5D	4583729	4587182	+	4585455	1.0	0.992	collinear
gene:TraesCS5D02G013200	Chr5D	7119476	7119998	-	7119737	Chr5D	7504670	7505192	-	7504931	1.0	1.0	collinear
gene:TraesCS5D02G013300	Chr5D	7410320	7415303	-	7412811	Chr5D	8122032	8127006	-	8124519	0.998	0.995	collinear
gene:TraesCS5D02G013400	Chr5D	7501291	7504931	-	7503111	Chr5D	7884096	7887736	-	7885916	1.0	0.993	collinear
gene:TraesCS5D02G013500	Chr5D	7562165	7570263	+	7566214	Chr5D	8373362	8381460	+	8377411	1.0	1.0	collinear
gene:TraesCS5D02G013600	Chr5D	7590258	7602982	-	7596620	Chr5D	8401117	8413866	-	8407491	1.0	0.998	collinear
gene:TraesCS5D02G013800	Chr5D	7631699	7634139	-	7632919	Chr5D	8442586	8445026	-	8443806	1.0	1.0	collinear
gene:TraesCS5D02G014000	Chr5D	7929257	7932751	+	7931004	Chr5D	8727286	8730459	+	8728872	1.0	1.0	collinear
gene:TraesCS5D02G014100	Chr5D	7964211	7966925	-	7965568	Chr5D	8761558	8764272	-	8762915	1.0	1.0	collinear
gene:TraesCS5D02G014200	Chr5D	8020016	8022015	+	8021015	Chr5D	8817129	8819128	+	8818128	1.0	1.0	collinear
gene:TraesCS5D02G014300	Chr5D	8033202	8035560	+	8034381	Chr5D	8830312	8832670	+	8831491	1.0	1.0	collinear
gene:TraesCS5D02G014400	Chr5D	8047850	8053620	-	8050735	Chr5D	8844957	8850727	-	8847842	1.0	0.998	collinear
gene:TraesCS5D02G014600	Chr5D	8406632	8412210	+	8409421	Chr5D	9201012	9206594	+	9203803	1.0	0.998	collinear
gene:TraesCS5D02G014700	Chr5D	8414311	8420275	-	8417293	Chr5D	9208695	9214659	-	9211677	1.0	0.999	collinear
gene:TraesCS5D02G014800	Chr5D	8492429	8495051	-	8493740	Chr5D	9286104	9288726	-	9287415	1.0	0.998	collinear
gene:TraesCS5D02G014900	Chr5D	8495702	8495956	-	8495829	Chr5D	9289386	9289640	-	9289513	1.0	0.988	collinear
gene:TraesCS5D02G015000	Chr5D	8530472	8544251	-	8537361	Chr5D	9324150	9337934	-	9331042	1.0	0.994	collinear
gene:TraesCS5D02G015100	Chr5D	8545953	8548938	-	8547445	Chr5D	9339444	9342435	-	9340939	1.0	0.986	collinear
gene:TraesCS5D02G015300	Chr5D	8641493	8642398	-	8641945	Chr5D	9433686	9434591	-	9434138	1.0	0.985	collinear
gene:TraesCS5D02G015200	Chr5D	8641463	8642641	+	8642052	Chr5D	9433656	9434834	+	9434245	1.0	0.988	collinear
gene:TraesCS5D02G015400	Chr5D	8937076	8937930	+	8937503	Chr5D	9728330	9729184	+	9728757	1.0	1.0	collinear
gene:TraesCS5D02G015500	Chr5D	8954898	8958528	+	8956713	Chr5D	9745893	9749433	+	9747663	1.0	1.0	collinear
gene:TraesCS5D02G015600	Chr5D	9012655	9014840	-	9013747	Chr5D	9803423	9805608	-	9804515	1.0	1.0	collinear
gene:TraesCS5D02G015700	Chr5D	9068619	9069017	+	9068818	Chr5D	9858545	9858943	+	9858744	1.0	1.0	collinear
gene:TraesCS5D02G015800	Chr5D	9109448	9115234	+	9112341	Chr5D	9898772	9904566	+	9901669	1.0	0.992	collinear
gene:TraesCS5D02G015900	Chr5D	9119331	9121530	+	9120430	Chr5D	9908657	9910856	+	9909756	1.0	0.993	collinear
gene:TraesCS5D02G016000	Chr5D	9121646	9125913	-	9123779	Chr5D	9910972	9915240	-	9913106	0.996	0.984	collinear
gene:TraesCS5D02G016069	Chr5D	9217355	9228487	-	9222921	Chr5D	10005196	10015986	-	10010591	1.0	0.997	collinear
gene:TraesCS5D02G016200	Chr5D	9290731	9291986	+	9291358	Chr5D	10078017	10079270	+	10078643	0.998	0.996	collinear
gene:TraesCS5D02G016300	Chr5D	9331390	9332394	+	9331892	Chr5D	10117466	10118470	+	10117968	1.0	1.0	collinear
gene:TraesCS5D02G016400	Chr5D	9385542	9387358	-	9386450	Chr5D	10184568	10186384	-	10185476	1.0	1.0	collinear
gene:TraesCS5D02G016500	Chr5D	9401858	9404775	-	9403316	Chr5D	10200551	10203465	-	10202008	0.994	0.969	collinear
gene:TraesCS5D02G016600	Chr5D	9470928	9472861	+	9471894	Chr5D	10268606	10270539	+	10269572	1.0	0.986	collinear
gene:TraesCS5D02G016800	Chr5D	9526298	9526780	-	9526539	Chr5D	10324545	10325027	-	10324786	1.0	1.0	collinear
gene:TraesCS5D02G016900	Chr5D	9548029	9548910	+	9548469	Chr5D	10345721	10346602	+	10346161	1.0	1.0	collinear
gene:TraesCS5D02G017000	Chr5D	9575231	9576649	-	9575940	Chr5D	10372861	10374279	-	10373570	1.0	0.999	collinear
gene:TraesCS5D02G017100	Chr5D	9723921	9726370	-	9725145	Chr5D	10519816	10522229	-	10521022	0.962	0.953	collinear
gene:TraesCS5D02G017300	Chr5D	9900719	9907651	-	9904185	Chr5D	10695738	10702468	-	10699103	1.0	0.998	collinear
gene:TraesCS5D02G017404	Chr5D	9946271	9947264	+	9946767	Chr5D	10740486	10741479	+	10740982	1.0	1.0	collinear
gene:TraesCS5D02G017400	Chr5D	9948738	9956680	-	9952709	Chr5D	10742626	10750572	-	10746599	1.0	1.0	collinear
gene:TraesCS5D02G017500	Chr5D	10041108	10043809	+	10042458	Chr5D	10834431	10837128	+	10835779	1.0	1.0	collinear
gene:TraesCS5D02G017600	Chr5D	10065011	10068982	+	10066996	Chr5D	10857948	10861916	+	10859932	1.0	0.985	collinear
gene:TraesCS5D02G017700	Chr5D	10468037	10472310	+	10470173	Chr5D	11257293	11261566	+	11259429	1.0	1.0	collinear
gene:TraesCS5D02G017800	Chr5D	10470753	10471109	-	10470931	Chr5D	11260009	11260365	-	11260187	1.0	1.0	collinear
gene:TraesCS5D02G018000	Chr5D	10520893	10527152	+	10524022	Chr5D	11310819	11317031	+	11313925	1.0	0.998	collinear
gene:TraesCS5D02G018100	Chr5D	10536464	10542334	+	10539399	Chr5D	11326324	11332194	+	11329259	1.0	1.0	collinear
gene:TraesCS5D02G018200	Chr5D	10624291	10624743	+	10624517	Chr5D	11413819	11414271	+	11414045	1.0	1.0	collinear
gene:TraesCS5D02G018300	Chr5D	10677829	10678620	+	10678224	Chr5D	11466727	11467518	+	11467122	1.0	1.0	collinear
gene:TraesCS5D02G018500	Chr5D	10773429	10776416	+	10774922	Chr5D	11560876	11563869	+	11562372	1.0	0.989	collinear
gene:TraesCS5D02G018600	Chr5D	10897105	10900888	+	10898996	Chr5D	11683417	11687200	+	11685308	1.0	0.999	collinear
gene:TraesCS5D02G018700	Chr5D	11008289	11009193	-	11008741	Chr5D	11792742	11793643	-	11793192	1.0	0.986	collinear
gene:TraesCS5D02G018800	Chr5D	11301422	11304114	-	11302768	Chr5D	12080721	12083413	-	12082067	1.0	1.0	collinear
gene:TraesCS5D02G018900	Chr5D	11306982	11308916	-	11307949	Chr5D	12086281	12088215	-	12087248	1.0	0.995	collinear
gene:TraesCS5D02G019000	Chr5D	11364861	11365985	+	11365423	Chr5D	12143886	12145010	+	12144448	1.0	1.0	collinear
gene:TraesCS5D02G019200	Chr5D	11575690	11576796	-	11576243	Chr5D	12351326	12352432	-	12351879	1.0	1.0	collinear
gene:TraesCS5D02G019300	Chr5D	11613091	11614209	-	11613650	Chr5D	12388173	12389291	-	12388732	1.0	0.999	collinear
gene:TraesCS5D02G019400	Chr5D	11949643	11952687	-	11951165	Chr5D	12719260	12722290	-	12720775	0.993	0.985	collinear
gene:TraesCS5D02G019500	Chr5D	12166885	12168315	-	12167600	Chr5D	12928766	12930187	-	12929476	0.989	0.933	collinear
gene:TraesCS5D02G019600	Chr5D	12221732	12229224	-	12225478	Chr5D	12983596	12991079	-	12987337	0.999	0.988	collinear
gene:TraesCS5D02G019700	Chr5D	12591750	12596115	+	12593932	Chr5D	13356364	13360678	+	13358521	1.0	0.989	collinear
gene:TraesCS5D02G019800	Chr5D	12596338	12601344	+	12598841	Chr5D	13360901	13365615	+	13363258	1.0	0.997	collinear
gene:TraesCS5D02G019900	Chr5D	12602740	12603738	+	12603239	Chr5D	13367011	13368009	+	13367510	1.0	0.995	collinear
gene:TraesCS5D02G020000	Chr5D	12605724	12606684	-	12606204	Chr5D	13369995	13370955	-	13370475	1.0	0.996	collinear
gene:TraesCS5D02G020100	Chr5D	12923445	12929648	+	12926546	Chr5D	13685606	13691805	+	13688705	1.0	0.999	collinear
gene:TraesCS5D02G020200	Chr5D	12936174	12936329	-	12936251	Chr5D	13698327	13698482	-	13698404	1.0	1.0	collinear
gene:TraesCS5D02G020400	Chr5D	12977178	12992933	-	12985055	Chr5D	13739519	13755274	-	13747396	1.0	0.992	collinear
gene:TraesCS5D02G020500	Chr5D	13171604	13172703	-	13172153	Chr5D	13931744	13932844	-	13932294	1.0	1.0	collinear
gene:TraesCS5D02G020600	Chr5D	13313304	13318505	-	13315904	Chr5D	14071605	14076285	-	14073945	1.0	1.0	collinear
gene:TraesCS5D02G020800	Chr5D	13715586	13718281	+	13716933	Chr5D	14469007	14471702	+	14470354	1.0	1.0	collinear
gene:TraesCS5D02G020900	Chr5D	13718498	13719750	-	13719124	Chr5D	14471919	14473171	-	14472545	1.0	1.0	collinear
gene:TraesCS5D02G021000	Chr5D	13726961	13732036	+	13729498	Chr5D	14480381	14485452	+	14482916	1.0	0.997	collinear
gene:TraesCS5D02G021100	Chr5D	13789476	13791126	-	13790301	Chr5D	14542430	14544085	-	14543257	0.998	0.957	collinear
gene:TraesCS5D02G021200	Chr5D	13891992	13901263	-	13896627	Chr5D	14642927	14651800	-	14647363	1.0	0.994	collinear
gene:TraesCS5D02G021300	Chr5D	13922712	13926513	+	13924612	Chr5D	14672956	14676699	+	14674827	0.966	0.962	collinear
gene:TraesCS5D02G021400	Chr5D	13928597	13929915	-	13929256	Chr5D	14678800	14680118	-	14679459	1.0	1.0	collinear
gene:TraesCS5D02G021500	Chr5D	14030514	14031796	+	14031155	Chr5D	14780075	14781357	+	14780716	1.0	1.0	collinear
gene:TraesCS5D02G021600	Chr5D	14116551	14125512	-	14121031	Chr5D	14865683	14874644	-	14870163	1.0	0.997	collinear
gene:TraesCS5D02G021700	Chr5D	14390136	14396588	-	14393362	Chr5D	15137874	15144326	-	15141100	1.0	1.0	collinear
gene:TraesCS5D02G021800	Chr5D	14534683	14536188	-	14535435	Chr5D	15281257	15282762	-	15282009	1.0	1.0	collinear
gene:TraesCS5D02G021900	Chr5D	14740391	14740969	+	14740680	Chr5D	15482653	15483231	+	15482942	1.0	0.994	collinear
gene:TraesCS5D02G022000	Chr5D	14965354	14968913	+	14967133	Chr5D	15706088	15709652	+	15707870	1.0	0.995	collinear
gene:TraesCS5D02G022100	Chr5D	14969229	14972424	-	14970826	Chr5D	15709968	15713163	-	15711565	1.0	1.0	collinear
gene:TraesCS5D02G022200	Chr5D	14972574	14977696	-	14975135	Chr5D	15713313	15718435	-	15715874	1.0	0.999	collinear
gene:TraesCS5D02G022400	Chr5D	15228674	15230280	-	15229477	Chr5D	15969691	15971178	-	15970434	1.0	1.0	collinear
gene:TraesCS5D02G022500	Chr5D	15352713	15355426	+	15354069	Chr5D	16092759	16095472	+	16094115	1.0	1.0	collinear
gene:TraesCS5D02G022600	Chr5D	15569690	15570556	-	15570123	Chr5D	16307941	16308807	-	16308374	1.0	1.0	collinear
gene:TraesCS5D02G022800	Chr5D	16174912	16175519	-	16175215	Chr5D	16935836	16936443	-	16936139	1.0	0.997	collinear
gene:TraesCS5D02G022900	Chr5D	16197433	16203095	-	16200264	Chr5D	16957699	16963361	-	16960530	1.0	1.0	collinear
gene:TraesCS5D02G023000	Chr5D	16593243	16594113	-	16593678	Chr5D	17343007	17343877	-	17343442	1.0	1.0	collinear
gene:TraesCS5D02G023100	Chr5D	17237799	17244814	-	17241306	Chr5D	17988709	17995733	-	17992221	0.998	0.994	collinear
gene:TraesCS5D02G023200	Chr5D	18083563	18085269	+	18084416	Chr5D	18825760	18827466	+	18826613	1.0	0.999	collinear
gene:TraesCS5D02G023300	Chr5D	18085428	18086357	+	18085892	Chr5D	18827625	18828554	+	18828089	1.0	0.994	collinear
gene:TraesCS5D02G023400	Chr5D	18172943	18177040	+	18174991	Chr5D	18914362	18918438	+	18916400	1.0	0.978	collinear
gene:TraesCS5D02G023500	Chr5D	18189069	18193311	+	18191190	Chr5D	18930384	18934626	+	18932505	1.0	1.0	collinear
gene:TraesCS5D02G023600	Chr5D	18338493	18339298	-	18338895	Chr5D	19078246	19079051	-	19078648	1.0	1.0	collinear
gene:TraesCS5D02G023700	Chr5D	18749419	18749796	-	18749607	Chr5D	19479497	19479874	-	19479685	1.0	1.0	collinear
gene:TraesCS5D02G023800	Chr5D	18998303	18998680	-	18998491	Chr5D	19726268	19726645	-	19726456	1.0	0.985	collinear
gene:TraesCS5D02G024300	Chr5D	21216289	21220136	+	21218212	Chr5D	21951357	21955204	+	21953280	1.0	1.0	collinear
gene:TraesCS5D02G024400	Chr5D	21248842	21249168	+	21249005	Chr5D	21983483	21983809	+	21983646	1.0	0.993	collinear
gene:TraesCS5D02G024600	Chr5D	21462272	21465956	-	21464114	Chr5D	22195422	22199107	-	22197264	1.0	0.983	collinear
gene:TraesCS5D02G024700	Chr5D	21558034	21559197	-	21558615	Chr5D	22289955	22291118	-	22290536	1.0	1.0	collinear
gene:TraesCS5D02G025000	Chr5D	22374511	22381253	+	22377882	Chr5D	23202700	23209167	+	23205933	1.0	0.989	collinear
gene:TraesCS5D02G025100	Chr5D	22399302	22403545	-	22401423	Chr5D	23226135	23230372	-	23228253	0.999	0.997	collinear
gene:TraesCS5D02G025200	Chr5D	22433045	22436705	-	22434875	Chr5D	23258739	23262436	-	23260587	1.0	0.983	collinear
gene:TraesCS5D02G025300	Chr5D	22439933	22444983	-	22442458	Chr5D	23265665	23270712	-	23268188	0.999	0.98	collinear
gene:TraesCS5D02G025400	Chr5D	22796109	22797959	+	22797034	Chr5D	23619083	23620933	+	23620008	1.0	0.998	collinear
gene:TraesCS5D02G025500	Chr5D	22859354	22861870	-	22860612	Chr5D	23682207	23684724	-	23683465	1.0	0.999	collinear
gene:TraesCS5D02G025600	Chr5D	23010777	23011217	-	23010997	Chr5D	23832604	23833044	-	23832824	1.0	1.0	collinear
gene:TraesCS5D02G025700	Chr5D	23057444	23058043	-	23057743	Chr5D	23878266	23878857	-	23878561	0.986	0.951	collinear
