gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Renan_v2_tgt_chr	Renan_v2_tgt_start	Renan_v2_tgt_end	Renan_v2_tgt_strand	Renan_v2_tgt_midpoint	Renan_v2_coverage	Renan_v2_identity	segment
gene:TraesCS6B02G004300	Chr6B	3382812	3384623	+	3383717	Chr6B	5709501	5711354	+	5710427	0.988	0.947	collinear
gene:TraesCS6B02G005000	Chr6B	3870164	3871495	+	3870829	Chr6B	5932240	5933199	-	5932719	1.0	0.971	collinear
gene:TraesCS6B02G005200	Chr6B	3881179	3883043	-	3882111	Chr6B	137315	139136	-	138225	0.963	0.937	collinear
gene:TraesCS6B02G005300	Chr6B	3886559	3890912	-	3888735	Chr6B	142544	146808	-	144676	0.921	0.901	collinear
gene:TraesCS6B02G005400	Chr6B	4124091	4128342	+	4126216	Chr6B	355150	359367	+	357258	0.968	0.938	collinear
gene:TraesCS6B02G006100	Chr6B	4375489	4378583	-	4377036	Chr6B	6025437	6027934	-	6026685	1.0	0.975	collinear
gene:TraesCS6B02G006400	Chr6B	4489898	4495887	-	4492892	Chr6B	737099	743448	-	740273	0.996	0.974	collinear
gene:TraesCS6B02G006500	Chr6B	4508418	4516029	+	4512223	Chr6B	785176	789867	+	787521	0.996	0.967	collinear
gene:TraesCS6B02G006600	Chr6B	4532464	4538566	-	4535515	Chr6B	815686	821789	-	818737	1.0	0.996	collinear
gene:TraesCS6B02G006700	Chr6B	4547022	4547699	-	4547360	Chr6B	843469	844146	-	843807	1.0	0.995	collinear
gene:TraesCS6B02G006800	Chr6B	4553661	4560345	-	4557003	Chr6B	850107	856827	-	853467	1.0	0.996	collinear
gene:TraesCS6B02G006900	Chr6B	4580994	4585934	-	4583464	Chr6B	877009	881762	-	879385	0.998	0.989	collinear
gene:TraesCS6B02G007000	Chr6B	4825776	4826747	-	4826261	Chr6B	1145211	1146206	-	1145708	1.0	0.951	collinear
gene:TraesCS6B02G007100	Chr6B	4849557	4849971	-	4849764	Chr6B	1169227	1169641	-	1169434	1.0	1.0	collinear
gene:TraesCS6B02G007200	Chr6B	4856455	4857452	+	4856953	Chr6B	1176107	1177104	+	1176605	1.0	0.995	collinear
gene:TraesCS6B02G007300	Chr6B	4859436	4863659	-	4861547	Chr6B	1179077	1183281	-	1181179	1.0	0.999	collinear
gene:TraesCS6B02G007400	Chr6B	4873125	4877529	+	4875327	Chr6B	1192575	1196972	+	1194773	0.992	0.985	collinear
gene:TraesCS6B02G007500	Chr6B	4884362	4885288	-	4884825	Chr6B	1203813	1204739	-	1204276	1.0	0.992	collinear
gene:TraesCS6B02G007600	Chr6B	4888821	4889779	-	4889300	Chr6B	1208065	1209015	-	1208540	0.988	0.986	collinear
gene:TraesCS6B02G007700	Chr6B	4943133	4944595	+	4943864	Chr6B	1246511	1247973	+	1247242	0.987	0.912	collinear
gene:TraesCS6B02G008000	Chr6B	5071319	5072906	-	5072112	Chr6B	2911464	2912811	-	2912137	0.967	0.941	collinear
gene:TraesCS6B02G008500	Chr6B	5554405	5555202	-	5554803	Chr6B	2762858	2763655	+	2763256	1.0	0.988	collinear
gene:TraesCS6B02G008700	Chr6B	5682863	5689708	+	5686285	Chr6B	5005763	5012464	+	5009113	0.973	0.971	collinear
gene:TraesCS6B02G009000	Chr6B	5765119	5770034	+	5767576	Chr6B	3038255	3043172	+	3040713	0.999	0.961	collinear
gene:TraesCS6B02G009100	Chr6B	5790320	5793270	+	5791795	Chr6B	5355187	5358091	+	5356639	0.973	0.959	collinear
gene:TraesCS6B02G009700	Chr6B	6023940	6026666	+	6025303	Chr6B	7699450	7702176	+	7700813	1.0	0.983	collinear
gene:TraesCS6B02G009900	Chr6B	6040668	6042119	+	6041393	Chr6B	7769430	7770882	+	7770156	1.0	0.974	collinear
gene:TraesCS6B02G010000	Chr6B	6166197	6168942	-	6167569	Chr6B	7877107	7879897	-	7878502	0.983	0.934	collinear
gene:TraesCS6B02G010100	Chr6B	6193997	6195368	-	6194682	Chr6B	7981586	7982960	-	7982273	0.997	0.969	collinear
gene:TraesCS6B02G010200	Chr6B	6196020	6197612	+	6196816	Chr6B	7983676	7985251	+	7984463	0.989	0.955	collinear
gene:TraesCS6B02G010400	Chr6B	6219689	6225495	-	6222592	Chr6B	7988640	7994279	-	7991459	0.999	0.994	collinear
gene:TraesCS6B02G010500	Chr6B	6269353	6271813	-	6270583	Chr6B	8039903	8042363	-	8041133	1.0	0.999	collinear
gene:TraesCS6B02G010600	Chr6B	6337591	6344270	+	6340930	Chr6B	8117704	8124361	+	8121032	0.991	0.983	collinear
gene:TraesCS6B02G010700	Chr6B	6509869	6510250	+	6510059	Chr6B	8329340	8329721	+	8329530	1.0	1.0	collinear
gene:TraesCS6B02G010800	Chr6B	6511804	6516693	+	6514248	Chr6B	8331275	8336166	+	8333720	1.0	0.993	collinear
gene:TraesCS6B02G010900	Chr6B	6537247	6541509	+	6539378	Chr6B	8356719	8360977	+	8358848	1.0	0.983	collinear
gene:TraesCS6B02G011000	Chr6B	6602494	6606071	+	6604282	Chr6B	8418913	8422490	+	8420701	1.0	1.0	collinear
gene:TraesCS6B02G011100	Chr6B	6628271	6630588	-	6629429	Chr6B	8444427	8446745	-	8445586	1.0	1.0	collinear
gene:TraesCS6B02G011200	Chr6B	6681104	6683155	-	6682129	Chr6B	8496556	8498607	-	8497581	1.0	1.0	collinear
gene:TraesCS6B02G011300	Chr6B	6785886	6786554	-	6786220	Chr6B	8598584	8599259	-	8598921	1.0	0.955	collinear
gene:TraesCS6B02G011400	Chr6B	6789213	6790062	-	6789637	Chr6B	8601919	8602768	-	8602343	1.0	1.0	collinear
gene:TraesCS6B02G011500	Chr6B	6801204	6802304	-	6801754	Chr6B	8613202	8614302	-	8613752	1.0	1.0	collinear
gene:TraesCS6B02G011600	Chr6B	6814323	6815710	-	6815016	Chr6B	8626307	8627694	-	8627000	1.0	1.0	collinear
gene:TraesCS6B02G011700	Chr6B	6833607	6834239	-	6833923	Chr6B	8645417	8646049	-	8645733	1.0	1.0	collinear
gene:TraesCS6B02G011800	Chr6B	6848477	6853318	+	6850897	Chr6B	8660065	8664906	+	8662485	1.0	0.998	collinear
gene:TraesCS6B02G011900	Chr6B	6866682	6869319	+	6868000	Chr6B	8678265	8680902	+	8679583	1.0	1.0	collinear
gene:TraesCS6B02G012000	Chr6B	7099050	7102019	-	7100534	Chr6B	8945756	8948639	-	8947197	1.0	0.999	collinear
gene:TraesCS6B02G012100	Chr6B	7151215	7156609	-	7153912	Chr6B	9041701	9047094	-	9044397	1.0	1.0	collinear
gene:TraesCS6B02G012200	Chr6B	7179918	7180222	+	7180070	Chr6B	9107131	9107435	+	9107283	1.0	1.0	collinear
gene:TraesCS6B02G012300	Chr6B	7220494	7221058	+	7220776	Chr6B	9069126	9069690	+	9069408	1.0	1.0	collinear
gene:TraesCS6B02G012400	Chr6B	7553164	7555277	-	7554220	Chr6B	9395950	9398063	-	9397006	1.0	0.999	collinear
gene:TraesCS6B02G012500	Chr6B	7894377	7895312	-	7894844	Chr6B	10308683	10309618	-	10309150	1.0	1.0	collinear
gene:TraesCS6B02G012600	Chr6B	7899663	7902729	-	7901196	Chr6B	10313618	10316684	-	10315151	1.0	0.997	collinear
gene:TraesCS6B02G012700	Chr6B	7937459	7944132	-	7940795	Chr6B	10376118	10382791	-	10379454	1.0	1.0	collinear
gene:TraesCS6B02G012800	Chr6B	8045847	8049871	-	8047859	Chr6B	10481767	10485779	-	10483773	1.0	1.0	collinear
gene:TraesCS6B02G012900	Chr6B	8123320	8129270	-	8126295	Chr6B	10558469	10564419	-	10561444	1.0	1.0	collinear
gene:TraesCS6B02G013000	Chr6B	8138326	8140897	-	8139611	Chr6B	10573470	10576041	-	10574755	1.0	0.997	collinear
gene:TraesCS6B02G013100	Chr6B	8234408	8236549	+	8235478	Chr6B	10668937	10671078	+	10670007	1.0	0.984	collinear
gene:TraesCS6B02G013200	Chr6B	8372877	8375684	-	8374280	Chr6B	10827098	10829903	-	10828500	0.999	0.997	collinear
gene:TraesCS6B02G013300	Chr6B	8385071	8389993	+	8387532	Chr6B	10839291	10844208	+	10841749	0.998	0.975	collinear
gene:TraesCS6B02G013400	Chr6B	8399893	8410107	+	8405000	Chr6B	10854114	10864170	+	10859142	1.0	0.991	collinear
gene:TraesCS6B02G013500	Chr6B	8410503	8411114	-	8410808	Chr6B	10864566	10865177	-	10864871	1.0	1.0	collinear
gene:TraesCS6B02G013600	Chr6B	8411736	8412335	-	8412035	Chr6B	10865799	10866398	-	10866098	1.0	1.0	collinear
gene:TraesCS6B02G013700	Chr6B	8416766	8420620	+	8418693	Chr6B	10870829	10874683	+	10872756	1.0	1.0	collinear
gene:TraesCS6B02G013800	Chr6B	8428648	8429338	+	8428993	Chr6B	10882709	10883399	+	10883054	1.0	1.0	collinear
gene:TraesCS6B02G013900	Chr6B	8432591	8434592	-	8433591	Chr6B	10886664	10888465	-	10887564	1.0	1.0	collinear
gene:TraesCS6B02G014000	Chr6B	8436183	8436731	+	8436457	Chr6B	10890056	10890604	+	10890330	1.0	1.0	collinear
gene:TraesCS6B02G014100	Chr6B	8583241	8596356	+	8589798	Chr6B	11035438	11048373	+	11041905	1.0	1.0	collinear
gene:TraesCS6B02G014200	Chr6B	8773330	8773830	-	8773580	Chr6B	11186545	11187045	-	11186795	1.0	1.0	collinear
gene:TraesCS6B02G014300	Chr6B	8780943	8782484	-	8781713	Chr6B	11194158	11195689	-	11194923	1.0	0.991	collinear
gene:TraesCS6B02G014500	Chr6B	8814059	8814811	+	8814435	Chr6B	11235182	11235934	+	11235558	1.0	0.996	collinear
gene:TraesCS6B02G014600	Chr6B	8888006	8889789	-	8888897	Chr6B	5604030	5605769	+	5604899	0.978	0.916	collinear
gene:TraesCS6B02G014700	Chr6B	8900793	8902453	-	8901623	Chr6B	11657713	11659369	+	11658541	0.995	0.975	collinear
gene:TraesCS6B02G014800	Chr6B	8906667	8909507	+	8908087	Chr6B	11391318	11394157	+	11392737	1.0	0.986	collinear
gene:TraesCS6B02G014900	Chr6B	8997088	8997894	+	8997491	Chr6B	11470821	11471627	+	11471224	1.0	0.991	collinear
gene:TraesCS6B02G015000	Chr6B	9001734	9004009	+	9002871	Chr6B	11475472	11477747	+	11476609	1.0	0.995	collinear
gene:TraesCS6B02G015100	Chr6B	9034339	9036577	+	9035458	Chr6B	11509525	11511763	+	11510644	1.0	0.997	collinear
gene:TraesCS6B02G015200	Chr6B	9057979	9060200	+	9059089	Chr6B	11533393	11535545	+	11534469	1.0	0.986	collinear
gene:TraesCS6B02G015300	Chr6B	9079286	9081397	+	9080341	Chr6B	11554870	11556979	+	11555924	1.0	0.99	collinear
gene:TraesCS6B02G015400	Chr6B	9095289	9097832	-	9096560	Chr6B	11585017	11587560	-	11586288	1.0	0.994	collinear
gene:TraesCS6B02G015500	Chr6B	9144082	9146213	-	9145147	Chr6B	11633155	11635286	-	11634220	1.0	0.993	collinear
gene:TraesCS6B02G015700	Chr6B	9169588	9171221	+	9170404	Chr6B	11385368	11386990	-	11386179	0.991	0.982	collinear
gene:TraesCS6B02G015800	Chr6B	9281806	9286139	-	9283972	Chr6B	11823931	11828233	-	11826082	0.995	0.938	collinear
gene:TraesCS6B02G016700	Chr6B	10744852	10746514	-	10745683	Chr6B	12460570	12462233	-	12461401	1.0	0.998	collinear
gene:TraesCS6B02G016800	Chr6B	10747395	10751909	-	10749652	Chr6B	12463115	12467617	-	12465366	1.0	0.996	collinear
gene:TraesCS6B02G016900	Chr6B	10903690	10905165	+	10904427	Chr6B	12630138	12631586	-	12630862	0.981	0.961	collinear
gene:TraesCS6B02G017000	Chr6B	10926195	10928285	+	10927240	Chr6B	12621803	12623897	+	12622850	1.0	0.981	collinear
gene:TraesCS6B02G017100	Chr6B	10934559	10936034	-	10935296	Chr6B	12614703	12616156	+	12615429	0.985	0.971	collinear
gene:TraesCS6B02G017400	Chr6B	11173220	11174669	+	11173944	Chr6B	13164503	13165952	+	13165227	1.0	0.992	collinear
gene:TraesCS6B02G017500	Chr6B	11244847	11246731	-	11245789	Chr6B	13329941	13331804	-	13330872	0.988	0.977	collinear
gene:TraesCS6B02G017600	Chr6B	11257895	11261008	-	11259451	Chr6B	13559937	13562714	-	13561325	0.998	0.932	collinear
gene:TraesCS6B02G017700	Chr6B	11286117	11289669	-	11287893	Chr6B	13618091	13621876	-	13619983	0.992	0.944	collinear
gene:TraesCS6B02G017800	Chr6B	11298628	11299302	-	11298965	Chr6B	13625348	13626022	-	13625685	1.0	0.997	collinear
gene:TraesCS6B02G017900	Chr6B	11317464	11326092	-	11321778	Chr6B	13643650	13651788	-	13647719	0.99	0.976	collinear
gene:TraesCS6B02G018000	Chr6B	11408601	11409227	-	11408914	Chr6B	13685205	13685855	-	13685530	1.0	0.921	collinear
gene:TraesCS6B02G018100	Chr6B	11427868	11428770	-	11428319	Chr6B	13738858	13739740	-	13739299	0.989	0.915	collinear
gene:TraesCS6B02G018200	Chr6B	11469680	11470453	-	11470066	Chr6B	13767833	13768607	-	13768220	1.0	0.946	collinear
gene:TraesCS6B02G018300	Chr6B	11513863	11514513	-	11514188	Chr6B	13784197	13784847	-	13784522	1.0	0.976	collinear
gene:TraesCS6B02G018400	Chr6B	11520311	11525880	-	11523095	Chr6B	13790468	13796251	-	13793359	1.0	0.981	collinear
gene:TraesCS6B02G018500	Chr6B	11537907	11540117	+	11539012	Chr6B	13810651	13812863	+	13811757	1.0	0.995	collinear
gene:TraesCS6B02G018600	Chr6B	11540333	11542012	-	11541172	Chr6B	13836588	13838279	-	13837433	1.0	0.984	collinear
gene:TraesCS6B02G018700	Chr6B	11572059	11573488	-	11572773	Chr6B	13861802	13863235	-	13862518	0.99	0.977	collinear
gene:TraesCS6B02G018800	Chr6B	11574704	11578183	+	11576443	Chr6B	13864451	13867965	+	13866208	1.0	0.995	collinear
gene:TraesCS6B02G018900	Chr6B	11584758	11586346	-	11585552	Chr6B	13874377	13875965	-	13875171	1.0	0.993	collinear
gene:TraesCS6B02G019000	Chr6B	11592859	11593605	+	11593232	Chr6B	13882182	13882901	+	13882541	0.963	0.962	collinear
gene:TraesCS6B02G019200	Chr6B	11600271	11600858	+	11600564	Chr6B	13884671	13885258	+	13884964	1.0	1.0	collinear
gene:TraesCS6B02G020100	Chr6B	12115521	12119099	-	12117310	Chr6B	14093395	14096979	-	14095187	0.987	0.96	collinear
gene:TraesCS6B02G020400	Chr6B	12631429	12634346	-	12632887	Chr6B	14618200	14621117	+	14619658	0.999	0.975	collinear
gene:TraesCS6B02G020500	Chr6B	12641159	12643123	+	12642141	Chr6B	14597524	14599413	-	14598468	0.973	0.956	collinear
gene:TraesCS6B02G020600	Chr6B	12645711	12647206	+	12646458	Chr6B	14595246	14596722	-	14595984	0.985	0.923	collinear
gene:TraesCS6B02G020800	Chr6B	12659391	12663320	+	12661355	Chr6B	14714482	14718442	+	14716462	0.991	0.967	collinear
gene:TraesCS6B02G020900	Chr6B	12666214	12673718	+	12669966	Chr6B	14721339	14728595	+	14724967	0.99	0.98	collinear
gene:TraesCS6B02G021100	Chr6B	12731162	12731614	+	12731388	Chr6B	14798612	14799064	+	14798838	1.0	0.96	collinear
gene:TraesCS6B02G021205	Chr6B	12887830	12888525	+	12888177	Chr6B	15270101	15270797	-	15270449	1.0	0.952	collinear
gene:TraesCS6B02G021900	Chr6B	13930319	13934113	-	13932216	Chr6B	15452968	15456763	-	15454865	1.0	0.994	collinear
gene:TraesCS6B02G022000	Chr6B	13949481	13951662	-	13950571	Chr6B	15468912	15471080	-	15469996	0.988	0.96	collinear
gene:TraesCS6B02G022100	Chr6B	13959902	13961457	+	13960679	Chr6B	15477742	15479297	+	15478519	1.0	0.974	collinear
gene:TraesCS6B02G022300	Chr6B	13973930	13975699	-	13974814	Chr6B	15491452	15493218	-	15492335	1.0	0.996	collinear
gene:TraesCS6B02G022400	Chr6B	14093434	14095106	-	14094270	Chr6B	15587783	15589458	-	15588620	1.0	0.994	collinear
gene:TraesCS6B02G022500	Chr6B	14126103	14127816	+	14126959	Chr6B	15620645	15622415	+	15621530	0.996	0.952	collinear
gene:TraesCS6B02G022600	Chr6B	14164757	14166198	+	14165477	Chr6B	15657529	15658972	+	15658250	1.0	0.974	collinear
gene:TraesCS6B02G022800	Chr6B	14294080	14300052	+	14297066	Chr6B	15696103	15702069	+	15699086	0.989	0.97	collinear
gene:TraesCS6B02G022900	Chr6B	14303201	14308037	+	14305619	Chr6B	15704732	15709517	+	15707124	0.985	0.979	collinear
gene:TraesCS6B02G023000	Chr6B	14311122	14312288	+	14311705	Chr6B	15712421	15713587	+	15713004	1.0	1.0	collinear
gene:TraesCS6B02G023100	Chr6B	14323460	14324997	+	14324228	Chr6B	15716330	15717867	+	15717098	1.0	0.981	collinear
gene:TraesCS6B02G023200	Chr6B	14330391	14331879	+	14331135	Chr6B	15732376	15733873	+	15733124	1.0	0.987	collinear
gene:TraesCS6B02G023300	Chr6B	14333374	14334800	+	14334087	Chr6B	15737345	15738771	+	15738058	1.0	0.958	collinear
gene:TraesCS6B02G023400	Chr6B	14340453	14341879	+	14341166	Chr6B	15744268	15745658	+	15744963	0.973	0.939	collinear
gene:TraesCS6B02G023500	Chr6B	14398711	14399250	-	14398980	Chr6B	15819327	15819866	-	15819596	1.0	0.94	collinear
gene:TraesCS6B02G023600	Chr6B	14453672	14455088	-	14454380	Chr6B	15865619	15866999	-	15866309	0.974	0.968	collinear
gene:TraesCS6B02G023700	Chr6B	14456486	14456868	-	14456677	Chr6B	15868389	15868771	-	15868580	1.0	0.983	collinear
gene:TraesCS6B02G023800	Chr6B	14461084	14461676	-	14461380	Chr6B	15872932	15873530	-	15873231	1.0	0.987	collinear
gene:TraesCS6B02G023900	Chr6B	14522066	14527173	-	14524619	Chr6B	16000292	16005393	-	16002842	0.969	0.964	collinear
gene:TraesCS6B02G024100	Chr6B	14549045	14549506	-	14549275	Chr6B	16033843	16034304	-	16034073	1.0	1.0	collinear
gene:TraesCS6B02G024200	Chr6B	14621579	14622040	-	14621809	Chr6B	17505568	17506029	-	17505798	1.0	0.982	collinear
gene:TraesCS6B02G024300	Chr6B	14622150	14622740	-	14622445	Chr6B	17506139	17506759	-	17506449	1.0	0.94	collinear
gene:TraesCS6B02G024400	Chr6B	14627445	14629672	-	14628558	Chr6B	17510295	17512498	-	17511396	0.97	0.915	collinear
gene:TraesCS6B02G024500	Chr6B	14867475	14867741	-	14867608	Chr6B	18015486	18015752	-	18015619	1.0	1.0	collinear
gene:TraesCS6B02G024600	Chr6B	14879336	14879602	+	14879469	Chr6B	18027665	18027931	+	18027798	1.0	1.0	collinear
gene:TraesCS6B02G024700	Chr6B	15105970	15107374	+	15106672	Chr6B	18341306	18342718	+	18342012	0.993	0.929	collinear
gene:TraesCS6B02G024800	Chr6B	15110467	15115316	-	15112891	Chr6B	18346235	18350830	-	18348532	0.936	0.924	collinear
gene:TraesCS6B02G024900	Chr6B	15128191	15134280	+	15131235	Chr6B	18363844	18369864	+	18366854	0.973	0.954	collinear
gene:TraesCS6B02G025000	Chr6B	15218582	15219043	-	15218812	Chr6B	18953516	18953977	-	18953746	1.0	0.93	collinear
gene:TraesCS6B02G025100	Chr6B	15233412	15234940	-	15234176	Chr6B	18979854	18981364	-	18980609	0.988	0.98	collinear
gene:TraesCS6B02G025200	Chr6B	15246665	15249626	-	15248145	Chr6B	18996420	18999306	-	18997863	0.962	0.954	collinear
gene:TraesCS6B02G025500	Chr6B	15380376	15381050	-	15380713	Chr6B	19322725	19323399	-	19323062	1.0	0.997	collinear
gene:TraesCS6B02G025600	Chr6B	15396088	15398075	-	15397081	Chr6B	19336742	19338729	-	19337735	1.0	0.993	collinear
gene:TraesCS6B02G025700	Chr6B	15714061	15715194	-	15714627	Chr6B	19642397	19643530	-	19642963	1.0	0.992	collinear
gene:TraesCS6B02G025800	Chr6B	15742915	15744075	-	15743495	Chr6B	19670631	19671791	-	19671211	1.0	0.993	collinear
gene:TraesCS6B02G025900	Chr6B	15749846	15751000	-	15750423	Chr6B	19675936	19677090	-	19676513	1.0	0.98	collinear
gene:TraesCS6B02G026100	Chr6B	15780439	15788214	-	15784326	Chr6B	19706472	19714210	-	19710341	0.989	0.969	collinear
gene:TraesCS6B02G026200	Chr6B	15790147	15793405	-	15791776	Chr6B	19715960	19719148	-	19717554	0.968	0.946	collinear
gene:TraesCS6B02G026600	Chr6B	15918673	15919411	-	15919042	Chr6B	19782305	19783043	-	19782674	1.0	0.963	collinear
gene:TraesCS6B02G026800	Chr6B	15927816	15928385	-	15928100	Chr6B	19772601	19773170	-	19772885	1.0	0.959	collinear
gene:TraesCS6B02G026900	Chr6B	15929467	15933792	-	15931629	Chr6B	19784105	19788393	-	19786249	0.971	0.947	collinear
gene:TraesCS6B02G027000	Chr6B	15937196	15941917	+	15939556	Chr6B	19791759	19796461	+	19794110	0.981	0.941	collinear
gene:TraesCS6B02G027100	Chr6B	16237310	16256410	+	16246860	Chr6B	20047281	20066274	+	20056777	1.0	0.983	collinear
gene:TraesCS6B02G027200	Chr6B	16247175	16247915	+	16247545	Chr6B	18733280	18734020	-	18733650	0.998	0.959	collinear
gene:TraesCS6B02G027300	Chr6B	16264464	16265999	+	16265231	Chr6B	20074323	20075857	+	20075090	1.0	0.991	collinear
gene:TraesCS6B02G027400	Chr6B	16321280	16321741	+	16321510	Chr6B	20130760	20131221	+	20130990	1.0	0.987	collinear
gene:TraesCS6B02G027500	Chr6B	16339418	16340392	+	16339905	Chr6B	20148446	20149419	+	20148932	0.998	0.998	collinear
gene:TraesCS6B02G027600	Chr6B	16428857	16430161	+	16429509	Chr6B	20237552	20238854	+	20238203	0.997	0.97	collinear
gene:TraesCS6B02G027700	Chr6B	16433007	16434303	+	16433655	Chr6B	20241700	20242996	+	20242348	1.0	0.982	collinear
gene:TraesCS6B02G027900	Chr6B	16546325	16547008	-	16546666	Chr6B	20340821	20341504	-	20341162	1.0	0.953	collinear
gene:TraesCS6B02G028000	Chr6B	16607883	16609466	+	16608674	Chr6B	20402070	20403653	+	20402861	1.0	1.0	collinear
gene:TraesCS6B02G028100	Chr6B	16683849	16684415	+	16684132	Chr6B	20422912	20423478	+	20423195	1.0	1.0	collinear
gene:TraesCS6B02G028400	Chr6B	17036810	17037146	-	17036978	Chr6B	20823231	20823567	-	20823399	1.0	0.985	collinear
gene:TraesCS6B02G028500	Chr6B	17090967	17091737	-	17091352	Chr6B	20877189	20877959	-	20877574	1.0	0.995	collinear
gene:TraesCS6B02G028600	Chr6B	17226532	17232198	-	17229365	Chr6B	21011628	21017279	-	21014453	1.0	0.988	collinear
gene:TraesCS6B02G028700	Chr6B	17377119	17379387	+	17378253	Chr6B	21162012	21164292	+	21163152	1.0	0.994	collinear
gene:TraesCS6B02G028800	Chr6B	17395787	17405580	+	17400683	Chr6B	21179843	21189637	+	21184740	1.0	0.993	collinear
gene:TraesCS6B02G028900	Chr6B	17414402	17416910	+	17415656	Chr6B	21198284	21200796	+	21199540	1.0	0.973	collinear
gene:TraesCS6B02G029000	Chr6B	17417292	17421228	-	17419260	Chr6B	21201178	21205108	-	21203143	1.0	0.98	collinear
gene:TraesCS6B02G029300	Chr6B	17703175	17704083	-	17703629	Chr6B	21478155	21479063	-	21478609	1.0	1.0	collinear
gene:TraesCS6B02G029400	Chr6B	17726474	17729598	-	17728036	Chr6B	21793427	21796542	+	21794984	1.0	0.987	collinear
gene:TraesCS6B02G029500	Chr6B	17801415	17803865	-	17802640	Chr6B	21575242	21577692	-	21576467	1.0	1.0	collinear
gene:TraesCS6B02G029600	Chr6B	17899337	17917782	+	17908559	Chr6B	21671980	21690129	+	21681054	1.0	0.993	collinear
gene:TraesCS6B02G029700	Chr6B	17958982	17960617	+	17959799	Chr6B	21730973	21732608	+	21731790	1.0	0.994	collinear
gene:TraesCS6B02G029800	Chr6B	17998140	18002318	+	18000229	Chr6B	21776477	21780655	+	21778566	1.0	0.998	collinear
gene:TraesCS6B02G029900	Chr6B	18014716	18019567	+	18017141	Chr6B	21499920	21504624	-	21502272	0.998	0.95	collinear
gene:TraesCS6B02G030000	Chr6B	18042369	18042881	-	18042625	Chr6B	21820421	21820933	-	21820677	1.0	1.0	collinear
gene:TraesCS6B02G030100	Chr6B	18134950	18135478	-	18135214	Chr6B	21911890	21912418	-	21912154	1.0	1.0	collinear
gene:TraesCS6B02G030200	Chr6B	18138188	18138586	-	18138387	Chr6B	21915128	21915526	-	21915327	1.0	1.0	collinear
gene:TraesCS6B02G030300	Chr6B	18148060	18149769	-	18148914	Chr6B	21925266	21926942	-	21926104	0.978	0.961	collinear
gene:TraesCS6B02G030400	Chr6B	18164279	18169450	+	18166864	Chr6B	21941213	21946381	+	21943797	0.999	0.991	collinear
gene:TraesCS6B02G030500	Chr6B	18223876	18230089	+	18226982	Chr6B	22059222	22065435	+	22062328	1.0	1.0	collinear
gene:TraesCS6B02G030600	Chr6B	18242397	18242627	+	18242512	Chr6B	22077746	22077976	+	22077861	1.0	1.0	collinear
gene:TraesCS6B02G030700	Chr6B	18263854	18267366	+	18265610	Chr6B	22099014	22102525	+	22100769	1.0	1.0	collinear
gene:TraesCS6B02G030800	Chr6B	18298225	18299968	-	18299096	Chr6B	22133373	22135116	-	22134244	1.0	0.993	collinear
