gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	SY_Mattis_tgt_chr	SY_Mattis_tgt_start	SY_Mattis_tgt_end	SY_Mattis_tgt_strand	SY_Mattis_tgt_midpoint	SY_Mattis_coverage	SY_Mattis_identity	segment
gene:TraesCS2D03G0010800	Chr2D	3041119	3041313	+	3041216	Chr2D	4045191	4045385	+	4045288	1.0	1.0	collinear
gene:TraesCS2D03G0011000	Chr2D	3054024	3055544	-	3054784	Chr2D	4060183	4061703	-	4060943	1.0	1.0	collinear
gene:TraesCS2D03G0011100	Chr2D	3074555	3074998	-	3074776	Chr2D	4080690	4081133	-	4080911	1.0	1.0	collinear
gene:TraesCS2D03G0011300	Chr2D	3118810	3119517	+	3119163	Chr2D	4124963	4125670	+	4125316	1.0	1.0	collinear
gene:TraesCS2D03G0011400	Chr2D	3126359	3126751	+	3126555	Chr2D	4132494	4132886	+	4132690	1.0	1.0	collinear
gene:TraesCS2D03G0011500	Chr2D	3130021	3133870	-	3131945	Chr2D	4136156	4140004	-	4138080	1.0	1.0	collinear
gene:TraesCS2D03G0011600	Chr2D	3147424	3149486	-	3148455	Chr2D	4153276	4155338	-	4154307	1.0	1.0	collinear
gene:TraesCS2D03G0011700	Chr2D	3193684	3196985	+	3195334	Chr2D	4197282	4200568	+	4198925	0.992	0.992	collinear
gene:TraesCS2D03G0011800	Chr2D	3197099	3201360	-	3199229	Chr2D	4200682	4204943	-	4202812	1.0	1.0	collinear
gene:TraesCS2D03G0011900	Chr2D	3232730	3235889	+	3234309	Chr2D	4236180	4239339	+	4237759	1.0	1.0	collinear
gene:TraesCS2D03G0012200	Chr2D	3369355	3371216	-	3370285	Chr2D	4372776	4374637	-	4373706	1.0	1.0	collinear
gene:TraesCS2D03G0012800	Chr2D	3895658	3906170	+	3900914	Chr2D	4907407	4917919	+	4912663	1.0	1.0	collinear
gene:TraesCS2D03G0013300	Chr2D	4109808	4114155	-	4111981	Chr2D	5116222	5120569	-	5118395	1.0	0.999	collinear
gene:TraesCS2D03G0013800	Chr2D	4166648	4170990	-	4168819	Chr2D	5173254	5177596	-	5175425	1.0	0.997	collinear
gene:TraesCS2D03G0013900	Chr2D	4172256	4174273	+	4173264	Chr2D	5178862	5180879	+	5179870	1.0	0.999	collinear
gene:TraesCS2D03G0014000	Chr2D	4179944	4184680	+	4182312	Chr2D	5186550	5191287	+	5188918	1.0	1.0	collinear
gene:TraesCS2D03G0014100	Chr2D	4243317	4245051	-	4244184	Chr2D	5250329	5252063	-	5251196	1.0	0.999	collinear
gene:TraesCS2D03G0014200	Chr2D	4250619	4254195	-	4252407	Chr2D	5257631	5261207	-	5259419	1.0	1.0	collinear
gene:TraesCS2D03G0014300	Chr2D	4328200	4329737	+	4328968	Chr2D	5334875	5336412	+	5335643	1.0	1.0	collinear
gene:TraesCS2D03G0014700	Chr2D	4492798	4494856	+	4493827	Chr2D	5478979	5481037	+	5480008	1.0	0.999	collinear
gene:TraesCS2D03G0015000	Chr2D	4524318	4526340	+	4525329	Chr2D	5509639	5511661	+	5510650	1.0	1.0	collinear
gene:TraesCS2D03G0015200	Chr2D	4596216	4598522	-	4597369	Chr2D	5610380	5612686	-	5611533	1.0	1.0	collinear
gene:TraesCS2D03G0015300	Chr2D	4599137	4603767	-	4601452	Chr2D	5613301	5617931	-	5615616	1.0	1.0	collinear
gene:TraesCS2D03G0015600	Chr2D	4734305	4735695	-	4735000	Chr2D	5733577	5734967	-	5734272	1.0	0.999	collinear
gene:TraesCS2D03G0016000	Chr2D	4809320	4809583	-	4809451	Chr2D	5808375	5808638	-	5808506	1.0	1.0	collinear
gene:TraesCS2D03G0016200	Chr2D	4823399	4823803	-	4823601	Chr2D	5822241	5822645	-	5822443	1.0	1.0	collinear
gene:TraesCS2D03G0016100	Chr2D	4823061	4829071	-	4826066	Chr2D	5821903	5827551	-	5824727	0.917	0.913	collinear
gene:TraesCS2D03G0016300	Chr2D	4843466	4849235	-	4846350	Chr2D	5841696	5847463	-	5844579	1.0	1.0	collinear
gene:TraesCS2D03G0016500	Chr2D	4911154	4954649	+	4932901	Chr2D	5908524	5951047	+	5929785	1.0	1.0	collinear
gene:TraesCS2D03G0016700	Chr2D	5299121	5301121	+	5300121	Chr2D	6237622	6239622	+	6238622	1.0	1.0	collinear
gene:TraesCS2D03G0016800	Chr2D	5306442	5309418	-	5307930	Chr2D	6244943	6247915	-	6246429	0.998	0.998	collinear
gene:TraesCS2D03G0017000	Chr2D	5317537	5320348	-	5318942	Chr2D	6256026	6258837	-	6257431	1.0	1.0	collinear
gene:TraesCS2D03G0017100	Chr2D	5336121	5337314	+	5336717	Chr2D	6274193	6275386	+	6274789	1.0	1.0	collinear
gene:TraesCS2D03G0017200	Chr2D	5338281	5338646	-	5338463	Chr2D	6276353	6276718	-	6276535	1.0	1.0	collinear
gene:TraesCS2D03G0017700	Chr2D	5370754	5371234	-	5370994	Chr2D	6308992	6309472	-	6309232	1.0	1.0	collinear
gene:TraesCS2D03G0017800	Chr2D	5378053	5383627	+	5380840	Chr2D	6316291	6321865	+	6319078	1.0	1.0	collinear
gene:TraesCS2D03G0017900	Chr2D	5384334	5386356	-	5385345	Chr2D	6322573	6324595	-	6323584	1.0	1.0	collinear
gene:TraesCS2D03G0018000	Chr2D	5393682	5394353	+	5394017	Chr2D	6331945	6332616	+	6332280	1.0	0.998	collinear
gene:TraesCS2D03G0018200	Chr2D	5395959	5397491	-	5396725	Chr2D	6334222	6335754	-	6334988	1.0	1.0	collinear
gene:TraesCS2D03G0018300	Chr2D	5398923	5403947	-	5401435	Chr2D	6337186	6342295	-	6339740	1.0	1.0	collinear
gene:TraesCS2D03G0018400	Chr2D	5409881	5411556	-	5410718	Chr2D	6348229	6349904	-	6349066	1.0	1.0	collinear
gene:TraesCS2D03G0018600	Chr2D	5448384	5451246	+	5449815	Chr2D	6386865	6389727	+	6388296	1.0	1.0	collinear
gene:TraesCS2D03G0018700	Chr2D	5451607	5454771	-	5453189	Chr2D	6390088	6393252	-	6391670	1.0	1.0	collinear
gene:TraesCS2D03G0019000	Chr2D	5498066	5508787	-	5503426	Chr2D	6442237	6452970	-	6447603	1.0	1.0	collinear
gene:TraesCS2D03G0019100	Chr2D	5512669	5527505	-	5520087	Chr2D	6456851	6471686	-	6464268	1.0	1.0	collinear
gene:TraesCS2D03G0019200	Chr2D	5533600	5534335	+	5533967	Chr2D	6477782	6478517	+	6478149	1.0	1.0	collinear
gene:TraesCS2D03G0019300	Chr2D	5538783	5542500	+	5540641	Chr2D	6482965	6486682	+	6484823	1.0	1.0	collinear
gene:TraesCS2D03G0019400	Chr2D	5543921	5547104	-	5545512	Chr2D	6488103	6491286	-	6489694	1.0	0.999	collinear
gene:TraesCS2D03G0019500	Chr2D	5606740	5610279	+	5608509	Chr2D	6550745	6554284	+	6552514	1.0	1.0	collinear
gene:TraesCS2D03G0020100	Chr2D	5637453	5638947	+	5638200	Chr2D	6580484	6581978	+	6581231	1.0	1.0	collinear
gene:TraesCS2D03G0020200	Chr2D	5641197	5642366	-	5641781	Chr2D	6584228	6585397	-	6584812	1.0	1.0	collinear
gene:TraesCS2D03G0020300	Chr2D	5651827	5657640	+	5654733	Chr2D	6594941	6600754	+	6597847	1.0	0.999	collinear
gene:TraesCS2D03G0020500	Chr2D	5796717	5798322	-	5797519	Chr2D	6717252	6718857	-	6718054	1.0	1.0	collinear
gene:TraesCS2D03G0020600	Chr2D	5800176	5803002	+	5801589	Chr2D	6720711	6723537	+	6722124	1.0	1.0	collinear
gene:TraesCS2D03G0020800	Chr2D	5829699	5830322	-	5830010	Chr2D	6750577	6751200	-	6750888	1.0	1.0	collinear
gene:TraesCS2D03G0021200	Chr2D	5856192	5856611	-	5856401	Chr2D	6777064	6777483	-	6777273	1.0	1.0	collinear
gene:TraesCS2D03G0021400	Chr2D	5882001	5887060	+	5884530	Chr2D	6802725	6807858	+	6805291	1.0	1.0	collinear
gene:TraesCS2D03G0021500	Chr2D	5893759	5898807	-	5896283	Chr2D	6814551	6819599	-	6817075	1.0	1.0	collinear
gene:TraesCS2D03G0021600	Chr2D	5901903	5903808	+	5902855	Chr2D	6822695	6824579	+	6823637	0.988	0.984	collinear
gene:TraesCS2D03G0022000	Chr2D	5940840	5945135	+	5942987	Chr2D	6861455	6865750	+	6863602	1.0	1.0	collinear
gene:TraesCS2D03G0022100	Chr2D	5960082	5961948	+	5961015	Chr2D	6880780	6882646	+	6881713	1.0	1.0	collinear
gene:TraesCS2D03G0022200	Chr2D	5974338	5981406	+	5977872	Chr2D	6895036	6902104	+	6898570	1.0	1.0	collinear
gene:TraesCS2D03G0022500	Chr2D	6088431	6089039	-	6088735	Chr2D	7009514	7010122	-	7009818	1.0	1.0	collinear
gene:TraesCS2D03G0022600	Chr2D	6094171	6094876	+	6094523	Chr2D	7015254	7015959	+	7015606	1.0	1.0	collinear
gene:TraesCS2D03G0022800	Chr2D	6109221	6109928	+	6109574	Chr2D	7030338	7031045	+	7030691	1.0	1.0	collinear
gene:TraesCS2D03G0023000	Chr2D	6132790	6133436	+	6133113	Chr2D	7053907	7054553	+	7054230	1.0	1.0	collinear
gene:TraesCS2D03G0023100	Chr2D	6135778	6136523	+	6136150	Chr2D	7056894	7057639	+	7057266	1.0	1.0	collinear
gene:TraesCS2D03G0023900	Chr2D	6414298	6417163	+	6415730	Chr2D	7322987	7325852	+	7324419	1.0	1.0	collinear
gene:TraesCS2D03G0024400	Chr2D	6632578	6639770	-	6636174	Chr2D	7534270	7541462	-	7537866	1.0	1.0	collinear
gene:TraesCS2D03G0024700	Chr2D	6714610	6716551	+	6715580	Chr2D	7616777	7618718	+	7617747	1.0	1.0	collinear
gene:TraesCS2D03G0024800	Chr2D	6729129	6732626	+	6730877	Chr2D	7631315	7634812	+	7633063	1.0	1.0	collinear
gene:TraesCS2D03G0025100	Chr2D	6799868	6803674	+	6801771	Chr2D	7702281	7706087	+	7704184	1.0	0.996	collinear
gene:TraesCS2D03G0025200	Chr2D	6805875	6809559	+	6807717	Chr2D	7708286	7711970	+	7710128	1.0	1.0	collinear
gene:TraesCS2D03G0025700	Chr2D	6841213	6849674	-	6845443	Chr2D	7743720	7752158	-	7747939	1.0	0.986	collinear
gene:TraesCS2D03G0026100	Chr2D	6864392	6870222	+	6867307	Chr2D	7766911	7772741	+	7769826	1.0	1.0	collinear
gene:TraesCS2D03G0026200	Chr2D	6870573	6877556	+	6874064	Chr2D	7773092	7780073	+	7776582	1.0	1.0	collinear
gene:TraesCS2D03G0026500	Chr2D	6909158	6910618	-	6909888	Chr2D	7811339	7812799	-	7812069	1.0	1.0	collinear
gene:TraesCS2D03G0026400	Chr2D	6907843	6912185	+	6910014	Chr2D	7810028	7814366	+	7812197	0.998	0.998	collinear
gene:TraesCS2D03G0026900	Chr2D	7031556	7033022	-	7032289	Chr2D	7933289	7934755	-	7934022	1.0	1.0	collinear
gene:TraesCS2D03G0027100	Chr2D	7101625	7102485	-	7102055	Chr2D	8001408	8002268	-	8001838	1.0	1.0	collinear
gene:TraesCS2D03G0027200	Chr2D	7105740	7108299	-	7107019	Chr2D	8005470	8008029	-	8006749	1.0	1.0	collinear
gene:TraesCS2D03G0027500	Chr2D	7201869	7205584	+	7203726	Chr2D	8101669	8105384	+	8103526	1.0	1.0	collinear
gene:TraesCS2D03G0027600	Chr2D	7251969	7253899	+	7252934	Chr2D	8151787	8153717	+	8152752	1.0	1.0	collinear
gene:TraesCS2D03G0027700	Chr2D	7263382	7267488	+	7265435	Chr2D	8163200	8167306	+	8165253	1.0	1.0	collinear
gene:TraesCS2D03G0027800	Chr2D	7272717	7275277	-	7273997	Chr2D	8172535	8175095	-	8173815	1.0	1.0	collinear
gene:TraesCS2D03G0028000	Chr2D	7285820	7288487	-	7287153	Chr2D	8185758	8188425	-	8187091	1.0	1.0	collinear
gene:TraesCS2D03G0028100	Chr2D	7289911	7293329	-	7291620	Chr2D	8189843	8193261	-	8191552	1.0	0.999	collinear
gene:TraesCS2D03G0028200	Chr2D	7347583	7351762	+	7349672	Chr2D	8247709	8251888	+	8249798	1.0	1.0	collinear
gene:TraesCS2D03G0028400	Chr2D	7366138	7369068	+	7367603	Chr2D	8266264	8269194	+	8267729	1.0	1.0	collinear
gene:TraesCS2D03G0028500	Chr2D	7396463	7399033	-	7397748	Chr2D	8296128	8298698	-	8297413	1.0	1.0	collinear
gene:TraesCS2D03G0028600	Chr2D	7400814	7402150	-	7401482	Chr2D	8300671	8302007	-	8301339	1.0	1.0	collinear
gene:TraesCS2D03G0028700	Chr2D	7425485	7426330	-	7425907	Chr2D	8325348	8326193	-	8325770	1.0	1.0	collinear
gene:TraesCS2D03G0028800	Chr2D	7437076	7437874	-	7437475	Chr2D	8336938	8337736	-	8337337	1.0	1.0	collinear
gene:TraesCS2D03G0029200	Chr2D	7719358	7720682	-	7720020	Chr2D	8616812	8618136	-	8617474	1.0	0.998	collinear
gene:TraesCS2D03G0029300	Chr2D	7721116	7723894	-	7722505	Chr2D	8618570	8621295	-	8619932	0.958	0.958	collinear
gene:TraesCS2D03G0029400	Chr2D	7781817	7783372	-	7782594	Chr2D	8678510	8680065	-	8679287	1.0	0.998	collinear
gene:TraesCS2D03G0029500	Chr2D	7838509	7840832	-	7839670	Chr2D	8735412	8737735	-	8736573	1.0	1.0	collinear
gene:TraesCS2D03G0029700	Chr2D	7859966	7860990	-	7860478	Chr2D	8756927	8757951	-	8757439	1.0	1.0	collinear
gene:TraesCS2D03G0029900	Chr2D	7889041	7890652	+	7889846	Chr2D	8786003	8787614	+	8786808	1.0	1.0	collinear
gene:TraesCS2D03G0030700	Chr2D	8158483	8162726	+	8160604	Chr2D	8908307	8912550	+	8910428	1.0	1.0	collinear
gene:TraesCS2D03G0030800	Chr2D	8163605	8165722	-	8164663	Chr2D	8913429	8915546	-	8914487	1.0	1.0	collinear
gene:TraesCS2D03G0031100	Chr2D	8185145	8186923	-	8186034	Chr2D	8934952	8936730	-	8935841	1.0	1.0	collinear
gene:TraesCS2D03G0031600	Chr2D	8357241	8362457	+	8359849	Chr2D	9104182	9109398	+	9106790	1.0	1.0	collinear
gene:TraesCS2D03G0031700	Chr2D	8410031	8414492	+	8412261	Chr2D	9155385	9159846	+	9157615	1.0	1.0	collinear
gene:TraesCS2D03G0031900	Chr2D	8470510	8478428	-	8474469	Chr2D	9215901	9223819	-	9219860	1.0	1.0	collinear
gene:TraesCS2D03G0032000	Chr2D	8479292	8486593	+	8482942	Chr2D	9224683	9231984	+	9228333	1.0	1.0	collinear
gene:TraesCS2D03G0032100	Chr2D	8490113	8491258	+	8490685	Chr2D	9235704	9236849	+	9236276	1.0	1.0	collinear
gene:TraesCS2D03G0032200	Chr2D	8516246	8516506	+	8516376	Chr2D	9261931	9262191	+	9262061	1.0	1.0	collinear
gene:TraesCS2D03G0032300	Chr2D	8525474	8527518	+	8526496	Chr2D	9271159	9273203	+	9272181	1.0	1.0	collinear
gene:TraesCS2D03G0032400	Chr2D	8534095	8537131	-	8535613	Chr2D	9279898	9282934	-	9281416	1.0	0.999	collinear
gene:TraesCS2D03G0032600	Chr2D	8565304	8566825	-	8566064	Chr2D	9310674	9312195	-	9311434	1.0	0.999	collinear
gene:TraesCS2D03G0033000	Chr2D	8601873	8606771	-	8604322	Chr2D	9347218	9352261	-	9349739	1.0	0.928	collinear
gene:TraesCS2D03G0033600	Chr2D	8659658	8660806	-	8660232	Chr2D	9405228	9406376	-	9405802	1.0	1.0	collinear
gene:TraesCS2D03G0033700	Chr2D	8667786	8668577	+	8668181	Chr2D	9413388	9414179	+	9413783	1.0	1.0	collinear
gene:TraesCS2D03G0033800	Chr2D	8676450	8683655	-	8680052	Chr2D	9422576	9429783	-	9426179	1.0	0.997	collinear
gene:TraesCS2D03G0034000	Chr2D	8747170	8753100	-	8750135	Chr2D	9507748	9513682	-	9510715	1.0	1.0	collinear
gene:TraesCS2D03G0034400	Chr2D	8843539	8845264	+	8844401	Chr2D	9605056	9606781	+	9605918	1.0	1.0	collinear
gene:TraesCS2D03G0034500	Chr2D	8849983	8850835	+	8850409	Chr2D	9611500	9612352	+	9611926	1.0	1.0	collinear
gene:TraesCS2D03G0034800	Chr2D	8854271	8855941	+	8855106	Chr2D	9615788	9617458	+	9616623	1.0	1.0	collinear
gene:TraesCS2D03G0035300	Chr2D	8869866	8870537	+	8870201	Chr2D	9631407	9632078	+	9631742	1.0	1.0	collinear
gene:TraesCS2D03G0035500	Chr2D	8879365	8880543	+	8879954	Chr2D	9640867	9642045	+	9641456	1.0	1.0	collinear
gene:TraesCS2D03G0035600	Chr2D	8899155	8901666	+	8900410	Chr2D	9660672	9663183	+	9661927	1.0	1.0	collinear
gene:TraesCS2D03G0035700	Chr2D	8951451	8962051	-	8956751	Chr2D	9768419	9779021	-	9773720	1.0	1.0	collinear
gene:TraesCS2D03G0036000	Chr2D	9070785	9073543	+	9072164	Chr2D	9887361	9890119	+	9888740	1.0	1.0	collinear
gene:TraesCS2D03G0036600	Chr2D	9155668	9159173	+	9157420	Chr2D	9972612	9976117	+	9974364	1.0	0.999	collinear
gene:TraesCS2D03G0036700	Chr2D	9161054	9162385	-	9161719	Chr2D	9977998	9979324	-	9978661	0.996	0.995	collinear
gene:TraesCS2D03G0036800	Chr2D	9188083	9189411	+	9188747	Chr2D	10005138	10006466	+	10005802	1.0	1.0	collinear
gene:TraesCS2D03G0036900	Chr2D	9258485	9259538	+	9259011	Chr2D	10075658	10076711	+	10076184	1.0	1.0	collinear
gene:TraesCS2D03G0038300	Chr2D	9539575	9541245	+	9540410	Chr2D	10355588	10357258	+	10356423	1.0	1.0	collinear
gene:TraesCS2D03G0038400	Chr2D	9548546	9550006	+	9549276	Chr2D	10364559	10366019	+	10365289	1.0	1.0	collinear
gene:TraesCS2D03G0038500	Chr2D	9560490	9570556	+	9565523	Chr2D	10376503	10386675	+	10381589	1.0	1.0	collinear
gene:TraesCS2D03G0038700	Chr2D	9669862	9670584	+	9670223	Chr2D	10486088	10486810	+	10486449	1.0	1.0	collinear
gene:TraesCS2D03G0038900	Chr2D	9740013	9743019	+	9741516	Chr2D	10556094	10559100	+	10557597	1.0	1.0	collinear
gene:TraesCS2D03G0039200	Chr2D	9754263	9755835	+	9755049	Chr2D	10570376	10571948	+	10571162	1.0	1.0	collinear
gene:TraesCS2D03G0039300	Chr2D	9770715	9772196	+	9771455	Chr2D	10586900	10588381	+	10587640	1.0	1.0	collinear
gene:TraesCS2D03G0039500	Chr2D	9791865	9794992	-	9793428	Chr2D	10608050	10611191	-	10609620	1.0	1.0	collinear
gene:TraesCS2D03G0039600	Chr2D	9800909	9805270	+	9803089	Chr2D	10617187	10621548	+	10619367	1.0	1.0	collinear
gene:TraesCS2D03G0039700	Chr2D	9808522	9810012	+	9809267	Chr2D	10624800	10626290	+	10625545	1.0	1.0	collinear
gene:TraesCS2D03G0039900	Chr2D	9828802	9830274	-	9829538	Chr2D	10645226	10646698	-	10645962	1.0	1.0	collinear
gene:TraesCS2D03G0040100	Chr2D	9902575	9903054	+	9902814	Chr2D	10719266	10719745	+	10719505	1.0	1.0	collinear
gene:TraesCS2D03G0040300	Chr2D	9914901	9916447	-	9915674	Chr2D	10731643	10733189	-	10732416	1.0	1.0	collinear
gene:TraesCS2D03G0040400	Chr2D	9920142	9921557	-	9920849	Chr2D	10736963	10738378	-	10737670	1.0	1.0	collinear
gene:TraesCS2D03G0040500	Chr2D	9948356	9948550	+	9948453	Chr2D	10765178	10765372	+	10765275	1.0	1.0	collinear
gene:TraesCS2D03G0040800	Chr2D	9950121	9951434	+	9950777	Chr2D	10766943	10768256	+	10767599	1.0	0.998	collinear
gene:TraesCS2D03G0041000	Chr2D	10019303	10021756	+	10020529	Chr2D	10836389	10838842	+	10837615	1.0	0.999	collinear
gene:TraesCS2D03G0041100	Chr2D	10025412	10032959	-	10029185	Chr2D	10842498	10850045	-	10846271	1.0	0.999	collinear
gene:TraesCS2D03G0041500	Chr2D	10035956	10037437	+	10036696	Chr2D	10853042	10854523	+	10853782	1.0	1.0	collinear
gene:TraesCS2D03G0041600	Chr2D	10040939	10041987	-	10041463	Chr2D	10858025	10859073	-	10858549	1.0	0.999	collinear
gene:TraesCS2D03G0041800	Chr2D	10045408	10047305	-	10046356	Chr2D	10862494	10864391	-	10863442	1.0	1.0	collinear
gene:TraesCS2D03G0041900	Chr2D	10062398	10064247	+	10063322	Chr2D	10879478	10881327	+	10880402	1.0	1.0	collinear
gene:TraesCS2D03G0042000	Chr2D	10074431	10075015	-	10074723	Chr2D	10891509	10892093	-	10891801	1.0	1.0	collinear
gene:TraesCS2D03G0043100	Chr2D	10184508	10186580	-	10185544	Chr2D	11024795	11026867	-	11025831	1.0	0.999	collinear
