gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	tgt_chr	tgt_start	tgt_end	tgt_strand	tgt_midpoint	coverage	identity	segment
gene:TraesCS1D03G0021100	Chr1D	5695036	5696676	+	5695856	Chr1D	5704834	5706474	-	5705654	1.0	0.999	collinear
gene:TraesCS1D03G0021200	Chr1D	5734745	5736216	+	5735480	Chr1D	5665272	5666743	-	5666007	1.0	1.0	collinear
gene:TraesCS1D03G0021300	Chr1D	5787123	5792364	-	5789743	Chr1D	5609393	5614652	+	5612022	1.0	1.0	collinear
gene:TraesCS1D03G0021400	Chr1D	5800416	5801330	+	5800873	Chr1D	5600427	5601341	-	5600884	1.0	0.998	collinear
gene:TraesCS1D03G0021500	Chr1D	5850271	5855556	-	5852913	Chr1D	5556077	5561409	+	5558743	1.0	1.0	collinear
gene:TraesCS1D03G0021700	Chr1D	5866018	5869520	+	5867769	Chr1D	5542113	5545615	-	5543864	1.0	1.0	collinear
gene:TraesCS1D03G0021800	Chr1D	5870381	5874515	-	5872448	Chr1D	5537118	5541252	+	5539185	1.0	1.0	collinear
gene:TraesCS1D03G0021900	Chr1D	5887607	5888518	+	5888062	Chr1D	5522079	5522990	-	5522534	1.0	1.0	collinear
gene:TraesCS1D03G0022000	Chr1D	5889906	5894463	+	5892184	Chr1D	5516134	5520691	-	5518412	1.0	1.0	collinear
gene:TraesCS1D03G0022100	Chr1D	5895435	5897468	+	5896451	Chr1D	5513129	5515162	-	5514145	1.0	1.0	collinear
gene:TraesCS1D03G0022200	Chr1D	5899194	5901390	+	5900292	Chr1D	5509219	5511415	-	5510317	1.0	1.0	collinear
gene:TraesCS1D03G0022700	Chr1D	5955107	5961830	+	5958468	Chr1D	5448735	5455458	-	5452096	1.0	1.0	collinear
gene:TraesCS1D03G0022800	Chr1D	5962133	5963519	+	5962826	Chr1D	5447046	5448432	-	5447739	1.0	1.0	collinear
gene:TraesCS1D03G0022900	Chr1D	5965029	5967804	-	5966416	Chr1D	5442724	5445499	+	5444111	1.0	1.0	collinear
gene:TraesCS1D03G0023500	Chr1D	6574304	6577432	+	6575868	Chr1D	4829586	4832714	-	4831150	1.0	1.0	collinear
gene:TraesCS1D03G0023700	Chr1D	6607032	6641306	+	6624169	Chr1D	4765008	4799407	-	4782207	1.0	1.0	collinear
gene:TraesCS1D03G0023900	Chr1D	6664438	6678885	+	6671661	Chr1D	4727427	4741900	-	4734663	1.0	1.0	collinear
gene:TraesCS1D03G0024100	Chr1D	6702026	6705310	-	6703668	Chr1D	4701184	4704275	+	4702729	0.999	0.996	collinear
gene:TraesCS1D03G0024300	Chr1D	6717424	6717978	-	6717701	Chr1D	4688515	4689069	+	4688792	1.0	1.0	collinear
gene:TraesCS1D03G0024400	Chr1D	6734472	6735112	-	6734792	Chr1D	4671208	4671848	+	4671528	1.0	1.0	collinear
gene:TraesCS1D03G0024500	Chr1D	6762398	6765377	-	6763887	Chr1D	4640927	4643906	+	4642416	1.0	1.0	collinear
gene:TraesCS1D03G0024600	Chr1D	6768889	6782560	-	6775724	Chr1D	4623744	4637415	+	4630579	1.0	0.999	collinear
gene:TraesCS1D03G0024700	Chr1D	6788386	6789994	-	6789190	Chr1D	4616344	4617952	+	4617148	1.0	1.0	collinear
gene:TraesCS1D03G0024800	Chr1D	6803517	6804251	-	6803884	Chr1D	4600776	4601510	+	4601143	1.0	1.0	collinear
gene:TraesCS1D03G0025100	Chr1D	6836115	6836863	-	6836489	Chr1D	4568184	4568912	+	4568548	0.968	0.967	collinear
gene:TraesCS1D03G0025200	Chr1D	6847588	6847915	-	6847751	Chr1D	4557023	4557350	+	4557186	1.0	1.0	collinear
gene:TraesCS1D03G0025400	Chr1D	6896537	6898345	-	6897441	Chr1D	4515687	4517495	+	4516591	1.0	1.0	collinear
gene:TraesCS1D03G0025500	Chr1D	6910143	6911975	+	6911059	Chr1D	4502045	4503877	-	4502961	1.0	1.0	collinear
gene:TraesCS1D03G0026000	Chr1D	6974090	6976661	-	6975375	Chr1D	4437367	4439938	+	4438652	1.0	1.0	collinear
gene:TraesCS1D03G0026200	Chr1D	6981796	6982558	-	6982177	Chr1D	4431407	4432169	+	4431788	1.0	1.0	collinear
gene:TraesCS1D03G0026400	Chr1D	7025015	7028044	-	7026529	Chr1D	4386298	4389327	+	4387812	1.0	1.0	collinear
gene:TraesCS1D03G0026800	Chr1D	7142988	7145861	-	7144424	Chr1D	4271585	4274458	+	4273021	1.0	0.999	collinear
gene:TraesCS1D03G0026900	Chr1D	7150081	7152861	-	7151471	Chr1D	4264585	4267365	+	4265975	1.0	1.0	collinear
gene:TraesCS1D03G0027100	Chr1D	7162457	7164005	-	7163231	Chr1D	4253442	4254990	+	4254216	1.0	1.0	collinear
gene:TraesCS1D03G0027500	Chr1D	7198014	7203075	-	7200544	Chr1D	4214236	4219297	+	4216766	1.0	1.0	collinear
gene:TraesCS1D03G0027600	Chr1D	7205594	7209460	+	7207527	Chr1D	4207851	4211717	-	4209784	1.0	1.0	collinear
gene:TraesCS1D03G0027700	Chr1D	7209703	7211493	-	7210598	Chr1D	4205818	4207608	+	4206713	1.0	1.0	collinear
gene:TraesCS1D03G0027800	Chr1D	7217568	7219054	-	7218311	Chr1D	4198540	4200026	+	4199283	1.0	1.0	collinear
gene:TraesCS1D03G0027900	Chr1D	7220638	7226063	+	7223350	Chr1D	4191530	4196955	-	4194242	1.0	1.0	collinear
gene:TraesCS1D03G0028000	Chr1D	7248635	7250357	+	7249496	Chr1D	4168550	4170272	-	4169411	1.0	1.0	collinear
gene:TraesCS1D03G0028400	Chr1D	7295347	7297250	+	7296298	Chr1D	4121739	4123642	-	4122690	1.0	1.0	collinear
gene:TraesCS1D03G0028500	Chr1D	7329510	7332180	+	7330845	Chr1D	4086982	4089652	-	4088317	1.0	0.999	collinear
gene:TraesCS1D03G0028600	Chr1D	7344236	7345795	+	7345015	Chr1D	4072555	4074114	-	4073334	1.0	1.0	collinear
gene:TraesCS1D03G0028700	Chr1D	7346429	7346764	+	7346596	Chr1D	4071586	4071921	-	4071753	1.0	1.0	collinear
gene:TraesCS1D03G0029000	Chr1D	7444347	7445118	-	7444732	Chr1D	3974433	3975204	+	3974818	1.0	1.0	collinear
gene:TraesCS1D03G0029100	Chr1D	7448772	7453083	+	7450927	Chr1D	3964852	3970779	-	3967815	1.0	0.999	collinear
gene:TraesCS1D03G0029300	Chr1D	7458483	7460471	+	7459477	Chr1D	3957464	3959452	-	3958458	1.0	1.0	collinear
gene:TraesCS1D03G0029400	Chr1D	7461845	7465604	-	7463724	Chr1D	3952331	3956090	+	3954210	1.0	1.0	collinear
gene:TraesCS1D03G0029500	Chr1D	7469380	7470382	-	7469881	Chr1D	3947524	3948526	+	3948025	1.0	1.0	collinear
gene:TraesCS1D03G0029700	Chr1D	7485862	7490452	-	7488157	Chr1D	3927454	3932044	+	3929749	1.0	1.0	collinear
gene:TraesCS1D03G0029900	Chr1D	7495928	7498713	-	7497320	Chr1D	3919193	3921978	+	3920585	1.0	1.0	collinear
gene:TraesCS1D03G0030000	Chr1D	7504293	7508717	+	7506505	Chr1D	3909154	3913570	-	3911362	1.0	1.0	collinear
gene:TraesCS1D03G0030400	Chr1D	7557933	7558861	-	7558397	Chr1D	3858034	3858962	+	3858498	1.0	1.0	collinear
gene:TraesCS1D03G0030700	Chr1D	7584288	7585388	-	7584838	Chr1D	3831456	3832556	+	3832006	1.0	1.0	collinear
gene:TraesCS1D03G0030800	Chr1D	7609089	7610266	+	7609677	Chr1D	3806424	3807601	-	3807012	1.0	1.0	collinear
gene:TraesCS1D03G0030900	Chr1D	7632197	7635495	-	7633846	Chr1D	3781069	3784367	+	3782718	1.0	1.0	collinear
gene:TraesCS1D03G0031000	Chr1D	7636833	7639437	+	7638135	Chr1D	3777051	3779655	-	3778353	1.0	1.0	collinear
gene:TraesCS1D03G0031100	Chr1D	7640389	7642599	-	7641494	Chr1D	3773889	3776099	+	3774994	1.0	1.0	collinear
gene:TraesCS1D03G0031300	Chr1D	7703824	7706918	-	7705371	Chr1D	3707676	3710770	+	3709223	1.0	1.0	collinear
gene:TraesCS1D03G0031400	Chr1D	7742263	7744697	+	7743480	Chr1D	3669772	3672206	-	3670989	1.0	1.0	collinear
gene:TraesCS1D03G0031500	Chr1D	7766021	7767467	-	7766744	Chr1D	3647067	3648513	+	3647790	1.0	1.0	collinear
gene:TraesCS1D03G0031800	Chr1D	7772412	7776370	-	7774391	Chr1D	3638164	3642122	+	3640143	1.0	0.999	collinear
gene:TraesCS1D03G0031700	Chr1D	7771995	7779704	+	7775849	Chr1D	3634830	3642539	-	3638684	1.0	0.999	collinear
gene:TraesCS1D03G0031900	Chr1D	7797379	7799716	+	7798547	Chr1D	3614819	3617156	-	3615987	1.0	0.999	collinear
gene:TraesCS1D03G0032000	Chr1D	7806662	7810184	-	7808423	Chr1D	3604309	3607831	+	3606070	1.0	1.0	collinear
gene:TraesCS1D03G0032300	Chr1D	7843644	7847436	-	7845540	Chr1D	3567008	3570800	+	3568904	1.0	1.0	collinear
gene:TraesCS1D03G0032400	Chr1D	7854309	7869098	+	7861703	Chr1D	3545433	3560135	-	3552784	1.0	1.0	collinear
gene:TraesCS1D03G0032500	Chr1D	7890500	7891777	-	7891138	Chr1D	3522774	3524051	+	3523412	1.0	1.0	collinear
gene:TraesCS1D03G0032700	Chr1D	7896242	7902109	-	7899175	Chr1D	3512442	3518309	+	3515375	1.0	1.0	collinear
gene:TraesCS1D03G0032900	Chr1D	7925981	7929834	+	7927907	Chr1D	3485425	3489279	-	3487352	1.0	1.0	collinear
gene:TraesCS1D03G0033000	Chr1D	7933872	7935232	+	7934552	Chr1D	3480027	3481387	-	3480707	1.0	1.0	collinear
gene:TraesCS1D03G0033100	Chr1D	8006183	8010570	-	8008376	Chr1D	3403992	3408379	+	3406185	1.0	1.0	collinear
gene:TraesCS1D03G0033200	Chr1D	8015283	8031795	+	8023539	Chr1D	3382768	3399279	-	3391023	1.0	1.0	collinear
gene:TraesCS1D03G0033800	Chr1D	8093813	8098708	+	8096260	Chr1D	3315945	3320840	-	3318392	1.0	0.999	collinear
gene:TraesCS1D03G0033900	Chr1D	8101658	8103140	+	8102399	Chr1D	3311200	3312682	-	3311941	1.0	0.999	collinear
gene:TraesCS1D03G0034100	Chr1D	8116295	8117076	+	8116685	Chr1D	3297264	3298045	-	3297654	1.0	1.0	collinear
gene:TraesCS1D03G0034200	Chr1D	8137290	8139047	+	8138168	Chr1D	3275046	3276803	-	3275924	1.0	1.0	collinear
gene:TraesCS1D03G0034400	Chr1D	8166280	8177789	+	8172034	Chr1D	3237504	3247924	-	3242714	1.0	1.0	collinear
gene:TraesCS1D03G0035000	Chr1D	8189624	8191287	+	8190455	Chr1D	3223945	3225608	-	3224776	1.0	1.0	collinear
gene:TraesCS1D03G0035100	Chr1D	8241841	8244372	+	8243106	Chr1D	3170859	3173390	-	3172124	1.0	1.0	collinear
gene:TraesCS1D03G0035200	Chr1D	8254180	8255126	+	8254653	Chr1D	3160108	3161055	-	3160581	1.0	0.984	collinear
gene:TraesCS1D03G0035300	Chr1D	8287580	8291578	+	8289579	Chr1D	3097690	3101531	-	3099610	0.956	0.931	collinear
gene:TraesCS1D03G0035400	Chr1D	8293631	8295994	-	8294812	Chr1D	3093274	3095637	+	3094455	1.0	1.0	collinear
gene:TraesCS1D03G0035500	Chr1D	8296531	8299442	+	8297986	Chr1D	3089826	3092737	-	3091281	1.0	1.0	collinear
gene:TraesCS1D03G0035600	Chr1D	8315967	8318268	-	8317117	Chr1D	3071000	3073301	+	3072150	1.0	1.0	collinear
gene:TraesCS1D03G0035700	Chr1D	8318805	8321664	+	8320234	Chr1D	3067604	3070463	-	3069033	1.0	1.0	collinear
gene:TraesCS1D03G0035800	Chr1D	8324667	8326267	-	8325467	Chr1D	3063001	3064601	+	3063801	1.0	1.0	collinear
gene:TraesCS1D03G0035900	Chr1D	8332217	8336281	-	8334249	Chr1D	3052961	3057025	+	3054993	1.0	1.0	collinear
gene:TraesCS1D03G0036000	Chr1D	8337814	8340700	-	8339257	Chr1D	3048542	3051428	+	3049985	1.0	1.0	collinear
gene:TraesCS1D03G0036100	Chr1D	8363677	8369101	-	8366389	Chr1D	3020821	3026245	+	3023533	1.0	1.0	collinear
gene:TraesCS1D03G0036200	Chr1D	8425686	8428027	+	8426856	Chr1D	2959331	2961646	-	2960488	1.0	1.0	collinear
gene:TraesCS1D03G0036400	Chr1D	8513539	8514237	-	8513888	Chr1D	2873085	2873783	+	2873434	1.0	1.0	collinear
gene:TraesCS1D03G0036500	Chr1D	8591248	8594687	-	8592967	Chr1D	2792722	2796161	+	2794441	1.0	0.999	collinear
gene:TraesCS1D03G0036700	Chr1D	8633821	8637432	-	8635626	Chr1D	2740173	2743784	+	2741978	1.0	1.0	collinear
gene:TraesCS1D03G0036800	Chr1D	8667203	8668447	+	8667825	Chr1D	2709140	2710384	-	2709762	1.0	1.0	collinear
gene:TraesCS1D03G0036900	Chr1D	8676817	8678607	+	8677712	Chr1D	2698931	2700721	-	2699826	1.0	1.0	collinear
gene:TraesCS1D03G0037000	Chr1D	8686742	8689043	-	8687892	Chr1D	2688418	2690719	+	2689568	1.0	1.0	collinear
gene:TraesCS1D03G0037300	Chr1D	8727511	8729922	+	8728716	Chr1D	2647449	2649860	-	2648654	1.0	1.0	collinear
gene:TraesCS1D03G0037400	Chr1D	8799437	8803408	+	8801422	Chr1D	2574534	2578505	-	2576519	1.0	1.0	collinear
gene:TraesCS1D03G0037900	Chr1D	8922917	8923896	+	8923406	Chr1D	2493799	2494778	-	2494288	1.0	0.998	collinear
gene:TraesCS1D03G0038500	Chr1D	9029515	9030704	-	9030109	Chr1D	8041300	8042489	-	8041894	1.0	1.0	collinear
gene:TraesCS1D03G0038600	Chr1D	9033681	9040126	-	9036903	Chr1D	8045466	8051911	-	8048688	1.0	1.0	collinear
gene:TraesCS1D03G0038800	Chr1D	9121342	9124455	+	9122898	Chr1D	8133178	8136291	+	8134734	1.0	1.0	collinear
gene:TraesCS1D03G0038900	Chr1D	9124737	9127417	-	9126077	Chr1D	8136573	8139253	-	8137913	1.0	1.0	collinear
gene:TraesCS1D03G0039000	Chr1D	9129416	9137638	+	9133527	Chr1D	8141252	8149474	+	8145363	1.0	1.0	collinear
gene:TraesCS1D03G0039100	Chr1D	9154545	9157552	+	9156048	Chr1D	8166493	8169500	+	8167996	1.0	1.0	collinear
gene:TraesCS1D03G0039200	Chr1D	9206067	9207887	+	9206977	Chr1D	8218398	8220218	+	8219308	1.0	1.0	collinear
gene:TraesCS1D03G0039300	Chr1D	9227821	9228352	+	9228086	Chr1D	8240838	8241369	+	8241103	1.0	1.0	collinear
gene:TraesCS1D03G0039400	Chr1D	9245157	9246124	+	9245640	Chr1D	8258150	8259117	+	8258633	1.0	1.0	collinear
gene:TraesCS1D03G0039500	Chr1D	9247527	9249158	-	9248342	Chr1D	8260519	8262150	-	8261334	1.0	1.0	collinear
gene:TraesCS1D03G0039600	Chr1D	9262555	9264156	+	9263355	Chr1D	8275598	8277199	+	8276398	1.0	1.0	collinear
gene:TraesCS1D03G0039700	Chr1D	9327845	9334250	-	9331047	Chr1D	8340805	8347210	-	8344007	1.0	1.0	collinear
gene:TraesCS1D03G0040100	Chr1D	9396284	9405243	-	9400763	Chr1D	8409420	8418378	-	8413899	1.0	1.0	collinear
gene:TraesCS1D03G0040200	Chr1D	9435351	9444224	-	9439787	Chr1D	8448208	8457081	-	8452644	1.0	1.0	collinear
gene:TraesCS1D03G0040300	Chr1D	9461479	9465994	+	9463736	Chr1D	8474360	8478875	+	8476617	1.0	1.0	collinear
gene:TraesCS1D03G0040400	Chr1D	9493072	9498717	-	9495894	Chr1D	8505953	8511598	-	8508775	1.0	0.999	collinear
gene:TraesCS1D03G0040500	Chr1D	9623480	9623999	-	9623739	Chr1D	8636895	8637414	-	8637154	1.0	1.0	collinear
gene:TraesCS1D03G0040800	Chr1D	9677228	9681756	+	9679492	Chr1D	8690848	8695382	+	8693115	1.0	1.0	collinear
gene:TraesCS1D03G0041100	Chr1D	9688210	9693529	+	9690869	Chr1D	8701855	8707174	+	8704514	1.0	1.0	collinear
gene:TraesCS1D03G0041300	Chr1D	9722460	9732333	-	9727396	Chr1D	8736374	8746247	-	8741310	1.0	1.0	collinear
gene:TraesCS1D03G0041600	Chr1D	9742405	9753140	-	9747772	Chr1D	8756295	8767030	-	8761662	1.0	1.0	collinear
gene:TraesCS1D03G0041800	Chr1D	9768946	9769323	-	9769134	Chr1D	8781505	8781882	-	8781693	1.0	1.0	collinear
gene:TraesCS1D03G0042100	Chr1D	9802988	9804033	-	9803510	Chr1D	8815583	8816628	-	8816105	1.0	1.0	collinear
gene:TraesCS1D03G0042200	Chr1D	9823512	9823727	-	9823619	Chr1D	8836237	8836452	-	8836344	1.0	1.0	collinear
gene:TraesCS1D03G0042300	Chr1D	9829325	9829540	+	9829432	Chr1D	8842050	8842265	+	8842157	1.0	1.0	collinear
gene:TraesCS1D03G0042500	Chr1D	9843831	9846538	+	9845184	Chr1D	8856554	8859261	+	8857907	1.0	1.0	collinear
gene:TraesCS1D03G0042700	Chr1D	9884257	9887556	-	9885906	Chr1D	8897086	8900385	-	8898735	1.0	1.0	collinear
gene:TraesCS1D03G0042800	Chr1D	9977550	9995153	+	9986351	Chr1D	8990676	9008344	+	8999510	1.0	1.0	collinear
gene:TraesCS1D03G0043200	Chr1D	10126307	10126930	-	10126618	Chr1D	9142318	9142941	-	9142629	1.0	1.0	collinear
gene:TraesCS1D03G0043300	Chr1D	10135325	10137987	-	10136656	Chr1D	9151335	9154083	-	9152709	1.0	0.937	collinear
gene:TraesCS1D03G0043400	Chr1D	10144230	10145801	+	10145015	Chr1D	9160326	9161897	+	9161111	1.0	1.0	collinear
gene:TraesCS1D03G0043500	Chr1D	10157489	10165721	+	10161605	Chr1D	9173585	9181817	+	9177701	1.0	1.0	collinear
gene:TraesCS1D03G0043600	Chr1D	10173955	10179362	+	10176658	Chr1D	9190531	9195938	+	9193234	1.0	1.0	collinear
gene:TraesCS1D03G0043800	Chr1D	10199037	10210936	+	10204986	Chr1D	9215613	9227575	+	9221594	0.997	0.966	collinear
gene:TraesCS1D03G0044000	Chr1D	10256969	10257223	+	10257096	Chr1D	9273689	9273943	+	9273816	1.0	1.0	collinear
gene:TraesCS1D03G0044100	Chr1D	10261405	10262472	-	10261938	Chr1D	9278125	9279192	-	9278658	1.0	1.0	collinear
gene:TraesCS1D03G0044200	Chr1D	10270654	10274452	+	10272553	Chr1D	9287376	9291174	+	9289275	1.0	1.0	collinear
gene:TraesCS1D03G0044300	Chr1D	10284018	10286281	+	10285149	Chr1D	9300740	9303003	+	9301871	1.0	1.0	collinear
gene:TraesCS1D03G0044600	Chr1D	10328353	10330651	+	10329502	Chr1D	9345046	9347291	+	9346168	0.961	0.961	collinear
gene:TraesCS1D03G0044700	Chr1D	10422975	10426120	+	10424547	Chr1D	9439780	9442925	+	9441352	1.0	1.0	collinear
gene:TraesCS1D03G0044800	Chr1D	10427768	10430080	-	10428924	Chr1D	9444573	9446885	-	9445729	1.0	1.0	collinear
gene:TraesCS1D03G0045000	Chr1D	10460749	10462774	-	10461761	Chr1D	9477618	9479643	-	9478630	1.0	1.0	collinear
gene:TraesCS1D03G0045100	Chr1D	10467171	10467863	-	10467517	Chr1D	9484039	9484731	-	9484385	1.0	1.0	collinear
gene:TraesCS1D03G0045300	Chr1D	10564890	10567566	-	10566228	Chr1D	9583661	9586337	-	9584999	1.0	1.0	collinear
gene:TraesCS1D03G0045400	Chr1D	10581352	10585193	+	10583272	Chr1D	9600095	9603936	+	9602015	1.0	1.0	collinear
gene:TraesCS1D03G0045500	Chr1D	10590733	10597060	-	10593896	Chr1D	9609517	9615844	-	9612680	1.0	1.0	collinear
gene:TraesCS1D03G0046000	Chr1D	10666814	10678260	-	10672537	Chr1D	9686094	9697540	-	9691817	1.0	1.0	collinear
gene:TraesCS1D03G0046200	Chr1D	10702255	10705142	-	10703698	Chr1D	9721214	9724100	-	9722657	0.999	0.998	collinear
gene:TraesCS1D03G0046400	Chr1D	10776701	10781413	+	10779057	Chr1D	9795580	9800296	+	9797938	0.998	0.994	collinear
gene:TraesCS1D03G0046500	Chr1D	10789220	10791288	+	10790254	Chr1D	9808473	9810547	+	9809510	1.0	0.988	collinear
gene:TraesCS1D03G0046600	Chr1D	10791391	10796390	-	10793890	Chr1D	9810622	9815613	-	9813117	0.994	0.99	collinear
