gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	SY_Mattis_tgt_chr	SY_Mattis_tgt_start	SY_Mattis_tgt_end	SY_Mattis_tgt_strand	SY_Mattis_tgt_midpoint	SY_Mattis_coverage	SY_Mattis_identity	segment
gene:TraesCS5D03G0004700	Chr5D	2665098	2671307	+	2668202	Chr5D	4840750	4846959	-	4843854	1.0	1.0	collinear
gene:TraesCS5D03G0004800	Chr5D	2672766	2677982	-	2675374	Chr5D	4834091	4839291	+	4836691	0.991	0.987	collinear
gene:TraesCS5D03G0004900	Chr5D	2679349	2683430	-	2681389	Chr5D	4828643	4832724	+	4830683	1.0	1.0	collinear
gene:TraesCS5D03G0005100	Chr5D	2688714	2693084	+	2690899	Chr5D	4818989	4823359	-	4821174	1.0	1.0	collinear
gene:TraesCS5D03G0005200	Chr5D	2696120	2701036	+	2698578	Chr5D	4811035	4815951	-	4813493	1.0	1.0	collinear
gene:TraesCS5D03G0005300	Chr5D	2814456	2815962	+	2815209	Chr5D	4689356	4690862	-	4690109	1.0	0.999	collinear
gene:TraesCS5D03G0005400	Chr5D	3027689	3029129	+	3028409	Chr5D	4479293	4480733	-	4480013	1.0	1.0	collinear
gene:TraesCS5D03G0005700	Chr5D	3085495	3086987	+	3086241	Chr5D	4421461	4422953	-	4422207	1.0	1.0	collinear
gene:TraesCS5D03G0006000	Chr5D	3150676	3151507	+	3151091	Chr5D	4356943	4357772	-	4357357	0.997	0.997	collinear
gene:TraesCS5D03G0007600	Chr5D	3553643	3558815	+	3556229	Chr5D	3950325	3955497	-	3952911	1.0	1.0	collinear
gene:TraesCS5D03G0007700	Chr5D	3560879	3562605	-	3561742	Chr5D	3946535	3948261	+	3947398	1.0	1.0	collinear
gene:TraesCS5D03G0007800	Chr5D	3566317	3566982	+	3566649	Chr5D	3942158	3942823	-	3942490	1.0	1.0	collinear
gene:TraesCS5D03G0007900	Chr5D	3568816	3570710	-	3569763	Chr5D	3938430	3940324	+	3939377	1.0	1.0	collinear
gene:TraesCS5D03G0008000	Chr5D	3579222	3582239	-	3580730	Chr5D	3926904	3929921	+	3928412	1.0	1.0	collinear
gene:TraesCS5D03G0008100	Chr5D	3584251	3584745	+	3584498	Chr5D	3924398	3924892	-	3924645	1.0	1.0	collinear
gene:TraesCS5D03G0008300	Chr5D	3604593	3605039	+	3604816	Chr5D	3904102	3904548	-	3904325	1.0	1.0	collinear
gene:TraesCS5D03G0008400	Chr5D	3608804	3611113	-	3609958	Chr5D	3898028	3900337	+	3899182	1.0	1.0	collinear
gene:TraesCS5D03G0008600	Chr5D	3622739	3623188	+	3622963	Chr5D	3885953	3886402	-	3886177	1.0	0.997	collinear
gene:TraesCS5D03G0008900	Chr5D	3646131	3647699	+	3646915	Chr5D	3861477	3863045	-	3862261	1.0	0.997	collinear
gene:TraesCS5D03G0009200	Chr5D	3649092	3650582	+	3649837	Chr5D	3858594	3860084	-	3859339	1.0	1.0	collinear
gene:TraesCS5D03G0009100	Chr5D	3649059	3653270	-	3651164	Chr5D	3855906	3860117	+	3858011	1.0	1.0	collinear
gene:TraesCS5D03G0009400	Chr5D	3672490	3674058	-	3673274	Chr5D	3835117	3836685	+	3835901	1.0	1.0	collinear
gene:TraesCS5D03G0009800	Chr5D	3763968	3767732	-	3765850	Chr5D	3741577	3745341	+	3743459	1.0	1.0	collinear
gene:TraesCS5D03G0009900	Chr5D	3777701	3780330	+	3779015	Chr5D	3728923	3731552	-	3730237	1.0	1.0	collinear
gene:TraesCS5D03G0010200	Chr5D	4128339	4134929	+	4131634	Chr5D	3390453	3397043	-	3393748	1.0	1.0	collinear
gene:TraesCS5D03G0010300	Chr5D	4138928	4139406	+	4139167	Chr5D	3385975	3386453	-	3386214	1.0	1.0	collinear
gene:TraesCS5D03G0010400	Chr5D	4139960	4143802	+	4141881	Chr5D	3381579	3385421	-	3383500	1.0	1.0	collinear
gene:TraesCS5D03G0010500	Chr5D	4143972	4149511	-	4146741	Chr5D	3375870	3381409	+	3378639	1.0	1.0	collinear
gene:TraesCS5D03G0010700	Chr5D	4214914	4215624	+	4215269	Chr5D	3309802	3310512	-	3310157	1.0	1.0	collinear
gene:TraesCS5D03G0010800	Chr5D	4236946	4237494	+	4237220	Chr5D	3288041	3288589	-	3288315	1.0	1.0	collinear
gene:TraesCS5D03G0010900	Chr5D	4321657	4325110	+	4323383	Chr5D	3198431	3201884	-	3200157	1.0	1.0	collinear
gene:TraesCS5D03G0011400	Chr5D	4601728	4604250	+	4602989	Chr5D	2914414	2916936	-	2915675	1.0	1.0	collinear
gene:TraesCS5D03G0011500	Chr5D	4657637	4660576	+	4659106	Chr5D	2858020	2860959	-	2859489	1.0	1.0	collinear
gene:TraesCS5D03G0011600	Chr5D	4661997	4662533	+	4662265	Chr5D	2856065	2856601	-	2856333	1.0	1.0	collinear
gene:TraesCS5D03G0011700	Chr5D	4662688	4663563	+	4663125	Chr5D	2855035	2855910	-	2855472	1.0	0.998	collinear
gene:TraesCS5D03G0011800	Chr5D	4685322	4688315	-	4686818	Chr5D	2830224	2833219	+	2831721	1.0	1.0	collinear
gene:TraesCS5D03G0012000	Chr5D	4692650	4697978	-	4695314	Chr5D	2820521	2825851	+	2823186	1.0	1.0	collinear
gene:TraesCS5D03G0012500	Chr5D	4781972	4785327	+	4783649	Chr5D	2732487	2735842	-	2734164	1.0	1.0	collinear
gene:TraesCS5D03G0012700	Chr5D	4872332	4872634	+	4872483	Chr5D	2645730	2646032	-	2645881	1.0	0.996	collinear
gene:TraesCS5D03G0013000	Chr5D	4874080	4874303	-	4874191	Chr5D	2644061	2644284	+	2644172	1.0	1.0	collinear
gene:TraesCS5D03G0014100	Chr5D	4882647	4883390	+	4883018	Chr5D	2635494	2636237	-	2635865	1.0	0.994	collinear
gene:TraesCS5D03G0014300	Chr5D	4884121	4884294	-	4884207	Chr5D	2634262	2634435	+	2634348	1.0	1.0	collinear
gene:TraesCS5D03G0014400	Chr5D	4884966	4885211	+	4885088	Chr5D	2633343	2633588	-	2633465	1.0	1.0	collinear
gene:TraesCS5D03G0014500	Chr5D	4886766	4887029	+	4886897	Chr5D	2631525	2631788	-	2631656	1.0	1.0	collinear
gene:TraesCS5D03G0014600	Chr5D	4887121	4888287	+	4887704	Chr5D	2630267	2631433	-	2630850	1.0	0.999	collinear
gene:TraesCS5D03G0014800	Chr5D	4891913	4894165	-	4893039	Chr5D	2624389	2626641	+	2625515	1.0	0.999	collinear
gene:TraesCS5D03G0015100	Chr5D	4897812	4898401	-	4898106	Chr5D	2620153	2620742	+	2620447	1.0	1.0	collinear
gene:TraesCS5D03G0015300	Chr5D	4901060	4901539	-	4901299	Chr5D	2617014	2617493	+	2617253	1.0	1.0	collinear
gene:TraesCS5D03G0015400	Chr5D	4901640	4902071	-	4901855	Chr5D	2616482	2616913	+	2616697	1.0	1.0	collinear
gene:TraesCS5D03G0015500	Chr5D	4902366	4902728	-	4902547	Chr5D	2615825	2616187	+	2616006	1.0	1.0	collinear
gene:TraesCS5D03G0015700	Chr5D	4904704	4905117	-	4904910	Chr5D	2613436	2613849	+	2613642	1.0	1.0	collinear
gene:TraesCS5D03G0016000	Chr5D	4919446	4920810	+	4920128	Chr5D	2597744	2599108	-	2598426	1.0	1.0	collinear
gene:TraesCS5D03G0016400	Chr5D	4925715	4926272	+	4925993	Chr5D	2596065	2596622	-	2596343	1.0	0.998	collinear
gene:TraesCS5D03G0016800	Chr5D	4929412	4929555	-	4929483	Chr5D	2592782	2592925	+	2592853	1.0	1.0	collinear
gene:TraesCS5D03G0016900	Chr5D	4929660	4929776	-	4929718	Chr5D	2592561	2592677	+	2592619	1.0	1.0	collinear
gene:TraesCS5D03G0017400	Chr5D	4932349	4932477	+	4932413	Chr5D	2589860	2589988	-	2589924	1.0	1.0	collinear
gene:TraesCS5D03G0017500	Chr5D	4932918	4933118	+	4933018	Chr5D	2589219	2589419	-	2589319	1.0	1.0	collinear
gene:TraesCS5D03G0018000	Chr5D	4935300	4936013	-	4935656	Chr5D	2586323	2587036	+	2586679	1.0	1.0	collinear
gene:TraesCS5D03G0018400	Chr5D	4938361	4938492	-	4938426	Chr5D	2583844	2583975	+	2583909	1.0	1.0	collinear
gene:TraesCS5D03G0018500	Chr5D	4938596	4938832	+	4938714	Chr5D	2583504	2583740	-	2583622	1.0	1.0	collinear
gene:TraesCS5D03G0018700	Chr5D	4939644	4939925	+	4939784	Chr5D	2582411	2582692	-	2582551	1.0	1.0	collinear
gene:TraesCS5D03G0019200	Chr5D	4943192	4945435	+	4944313	Chr5D	2576899	2579142	-	2578020	1.0	1.0	collinear
gene:TraesCS5D03G0019300	Chr5D	4945761	4945971	+	4945866	Chr5D	2576363	2576573	-	2576468	1.0	1.0	collinear
gene:TraesCS5D03G0020000	Chr5D	4949293	4950393	-	4949843	Chr5D	2571941	2573041	+	2572491	1.0	1.0	collinear
gene:TraesCS5D03G0020100	Chr5D	4950002	4950451	+	4950226	Chr5D	2571883	2572332	-	2572107	1.0	1.0	collinear
gene:TraesCS5D03G0020300	Chr5D	4950827	4951042	+	4950934	Chr5D	2571292	2571507	-	2571399	1.0	1.0	collinear
gene:TraesCS5D03G0020400	Chr5D	4951153	4952147	-	4951650	Chr5D	2570187	2571181	+	2570684	1.0	1.0	collinear
gene:TraesCS5D03G0020800	Chr5D	4955589	4956654	-	4956121	Chr5D	2565680	2566745	+	2566212	1.0	1.0	collinear
gene:TraesCS5D03G0021000	Chr5D	4957788	4957982	+	4957885	Chr5D	2564352	2564546	-	2564449	1.0	1.0	collinear
gene:TraesCS5D03G0021100	Chr5D	4958384	4958494	+	4958439	Chr5D	2563840	2563950	-	2563895	1.0	1.0	collinear
gene:TraesCS5D03G0021400	Chr5D	4960287	4960754	+	4960520	Chr5D	2561580	2562047	-	2561813	1.0	1.0	collinear
gene:TraesCS5D03G0021800	Chr5D	4962707	4962894	+	4962800	Chr5D	2559440	2559627	-	2559533	1.0	1.0	collinear
gene:TraesCS5D03G0022300	Chr5D	4967601	4967705	+	4967653	Chr5D	2554629	2554733	-	2554681	1.0	1.0	collinear
gene:TraesCS5D03G0022700	Chr5D	4973102	4973800	+	4973451	Chr5D	2548534	2549232	-	2548883	1.0	1.0	collinear
gene:TraesCS5D03G0023300	Chr5D	5013765	5020319	-	5017042	Chr5D	2501768	2508322	+	2505045	1.0	1.0	collinear
gene:TraesCS5D03G0023600	Chr5D	5033927	5038681	+	5036304	Chr5D	2483361	2488115	-	2485738	1.0	0.999	collinear
gene:TraesCS5D03G0024000	Chr5D	5126830	5130716	-	5128773	Chr5D	2391288	2395174	+	2393231	1.0	1.0	collinear
gene:TraesCS5D03G0024200	Chr5D	5310399	5319110	+	5314754	Chr5D	2202715	2211465	-	2207090	1.0	1.0	collinear
gene:TraesCS5D03G0024300	Chr5D	5323991	5339694	+	5331842	Chr5D	2182115	2197818	-	2189966	1.0	1.0	collinear
gene:TraesCS5D03G0024400	Chr5D	5339945	5343217	-	5341581	Chr5D	2178592	2181864	+	2180228	1.0	1.0	collinear
gene:TraesCS5D03G0024600	Chr5D	5501293	5503036	+	5502164	Chr5D	2019013	2020756	-	2019884	1.0	1.0	collinear
gene:TraesCS5D03G0024700	Chr5D	5534695	5546126	+	5540410	Chr5D	1975724	1987155	-	1981439	1.0	1.0	collinear
gene:TraesCS5D03G0024800	Chr5D	5567761	5575868	-	5571814	Chr5D	1946264	1954371	+	1950317	1.0	1.0	collinear
gene:TraesCS5D03G0024900	Chr5D	5706212	5708783	-	5707497	Chr5D	1813446	1816017	+	1814731	1.0	0.999	collinear
gene:TraesCS5D03G0025100	Chr5D	5762415	5764094	-	5763254	Chr5D	1758534	1760213	+	1759373	1.0	1.0	collinear
gene:TraesCS5D03G0025200	Chr5D	5772359	5775824	-	5774091	Chr5D	1746807	1750272	+	1748539	1.0	1.0	collinear
gene:TraesCS5D03G0029100	Chr5D	7690081	7698179	+	7694130	Chr5D	7644427	7652525	+	7648476	1.0	1.0	collinear
gene:TraesCS5D03G0029200	Chr5D	7717853	7730573	-	7724213	Chr5D	7672311	7685058	-	7678684	1.0	1.0	collinear
gene:TraesCS5D03G0029700	Chr5D	7759289	7761729	-	7760509	Chr5D	7713771	7716211	-	7714991	1.0	1.0	collinear
gene:TraesCS5D03G0029900	Chr5D	7860986	7877389	-	7869187	Chr5D	7814506	7830062	-	7822284	0.9	0.9	collinear
gene:TraesCS5D03G0030400	Chr5D	8051479	8054654	+	8053066	Chr5D	8004804	8008090	+	8006447	1.0	1.0	collinear
gene:TraesCS5D03G0030600	Chr5D	8086114	8088828	-	8087471	Chr5D	8039315	8042029	-	8040672	1.0	1.0	collinear
gene:TraesCS5D03G0030800	Chr5D	8141689	8143688	+	8142688	Chr5D	8094933	8096932	+	8095932	1.0	1.0	collinear
gene:TraesCS5D03G0030900	Chr5D	8154875	8157233	+	8156054	Chr5D	8108119	8110477	+	8109298	1.0	1.0	collinear
gene:TraesCS5D03G0031100	Chr5D	8169523	8175293	-	8172408	Chr5D	8122766	8128536	-	8125651	1.0	1.0	collinear
gene:TraesCS5D03G0031300	Chr5D	8354136	8383522	+	8368829	Chr5D	8306538	8336050	+	8321294	1.0	1.0	collinear
gene:TraesCS5D03G0032500	Chr5D	8526442	8532020	+	8529231	Chr5D	8478441	8484019	+	8481230	1.0	1.0	collinear
gene:TraesCS5D03G0032700	Chr5D	8534121	8540085	-	8537103	Chr5D	8486122	8492086	-	8489104	1.0	1.0	collinear
gene:TraesCS5D03G0032800	Chr5D	8611516	8614138	-	8612827	Chr5D	8563789	8566411	-	8565100	1.0	1.0	collinear
gene:TraesCS5D03G0032900	Chr5D	8614789	8615043	-	8614916	Chr5D	8567062	8567316	-	8567189	1.0	1.0	collinear
gene:TraesCS5D03G0033000	Chr5D	8649559	8663338	-	8656448	Chr5D	8601835	8615614	-	8608724	1.0	1.0	collinear
gene:TraesCS5D03G0033100	Chr5D	8665040	8668025	-	8666532	Chr5D	8617124	8620109	-	8618616	1.0	1.0	collinear
gene:TraesCS5D03G0033700	Chr5D	8760580	8761485	-	8761032	Chr5D	8711564	8712469	-	8712016	1.0	1.0	collinear
gene:TraesCS5D03G0033600	Chr5D	8760550	8761728	+	8761139	Chr5D	8711534	8712712	+	8712123	1.0	1.0	collinear
gene:TraesCS5D03G0034100	Chr5D	9055345	9056199	+	9055772	Chr5D	9005145	9005999	+	9005572	1.0	1.0	collinear
gene:TraesCS5D03G0034200	Chr5D	9072954	9076493	+	9074723	Chr5D	9022802	9026415	+	9024608	1.0	1.0	collinear
gene:TraesCS5D03G0034500	Chr5D	9130463	9132648	-	9131555	Chr5D	9080433	9082618	-	9081525	1.0	1.0	collinear
gene:TraesCS5D03G0034800	Chr5D	9185614	9186012	+	9185813	Chr5D	9135657	9136055	+	9135856	1.0	1.0	collinear
gene:TraesCS5D03G0035100	Chr5D	9225900	9231687	+	9228793	Chr5D	9176004	9181790	+	9178897	1.0	1.0	collinear
gene:TraesCS5D03G0035300	Chr5D	9235784	9237983	+	9236883	Chr5D	9185888	9188087	+	9186987	1.0	1.0	collinear
gene:TraesCS5D03G0035400	Chr5D	9238099	9242366	-	9240232	Chr5D	9188203	9192470	-	9190336	1.0	1.0	collinear
gene:TraesCS5D03G0035600	Chr5D	9333018	9343813	-	9338415	Chr5D	9282369	9293242	-	9287805	1.0	0.999	collinear
gene:TraesCS5D03G0035800	Chr5D	9395161	9395820	+	9395490	Chr5D	9344607	9345266	+	9344936	1.0	1.0	collinear
gene:TraesCS5D03G0035900	Chr5D	9406057	9407312	+	9406684	Chr5D	9355448	9356703	+	9356075	1.0	1.0	collinear
gene:TraesCS5D03G0036100	Chr5D	9446443	9447447	+	9446945	Chr5D	9394972	9395976	+	9395474	1.0	1.0	collinear
gene:TraesCS5D03G0036200	Chr5D	9499846	9501662	-	9500754	Chr5D	9448527	9450343	-	9449435	1.0	0.999	collinear
gene:TraesCS5D03G0036300	Chr5D	9515824	9518741	-	9517282	Chr5D	9464603	9467520	-	9466061	1.0	1.0	collinear
gene:TraesCS5D03G0036400	Chr5D	9583881	9585814	+	9584847	Chr5D	9532821	9534754	+	9533787	1.0	1.0	collinear
gene:TraesCS5D03G0036600	Chr5D	9639722	9640204	-	9639963	Chr5D	9587565	9588047	-	9587806	1.0	1.0	collinear
gene:TraesCS5D03G0036700	Chr5D	9660913	9661794	+	9661353	Chr5D	9608757	9609638	+	9609197	1.0	1.0	collinear
gene:TraesCS5D03G0037100	Chr5D	9688115	9689533	-	9688824	Chr5D	9635960	9637378	-	9636669	1.0	0.999	collinear
gene:TraesCS5D03G0037600	Chr5D	9835169	9837618	-	9836393	Chr5D	9784304	9786753	-	9785528	1.0	1.0	collinear
gene:TraesCS5D03G0037700	Chr5D	9839250	9844749	-	9841999	Chr5D	9788383	9793728	-	9791055	1.0	1.0	collinear
gene:TraesCS5D03G0037800	Chr5D	10011395	10018127	-	10014761	Chr5D	9960395	9967196	-	9963795	1.0	1.0	collinear
gene:TraesCS5D03G0038000	Chr5D	10056183	10057176	+	10056679	Chr5D	10005337	10006330	+	10005833	1.0	1.0	collinear
gene:TraesCS5D03G0038100	Chr5D	10058326	10066268	-	10062297	Chr5D	10007574	10015516	-	10011545	1.0	1.0	collinear
gene:TraesCS5D03G0038300	Chr5D	10149912	10152613	+	10151262	Chr5D	10099358	10102059	+	10100708	1.0	1.0	collinear
gene:TraesCS5D03G0038400	Chr5D	10173441	10177390	+	10175415	Chr5D	10122889	10126860	+	10124874	0.999	0.996	collinear
gene:TraesCS5D03G0038600	Chr5D	10573532	10577805	+	10575668	Chr5D	10521617	10525890	+	10523753	1.0	1.0	collinear
gene:TraesCS5D03G0038700	Chr5D	10576248	10576604	-	10576426	Chr5D	10524333	10524689	-	10524511	1.0	1.0	collinear
gene:TraesCS5D03G0038900	Chr5D	10600401	10601132	-	10600766	Chr5D	10548489	10549220	-	10548854	1.0	1.0	collinear
gene:TraesCS5D03G0039000	Chr5D	10627124	10633383	+	10630253	Chr5D	10574736	10580995	+	10577865	1.0	0.998	collinear
gene:TraesCS5D03G0039300	Chr5D	10642695	10648565	+	10645630	Chr5D	10590307	10596177	+	10593242	1.0	0.999	collinear
gene:TraesCS5D03G0039400	Chr5D	10730194	10730646	+	10730420	Chr5D	10678002	10678454	+	10678228	1.0	1.0	collinear
gene:TraesCS5D03G0039500	Chr5D	10783165	10783956	+	10783560	Chr5D	10730871	10731662	+	10731266	1.0	1.0	collinear
gene:TraesCS5D03G0039900	Chr5D	10878352	10881339	+	10879845	Chr5D	10825186	10828173	+	10826679	1.0	1.0	collinear
gene:TraesCS5D03G0040000	Chr5D	11002028	11005811	+	11003919	Chr5D	10948187	10951879	+	10950033	0.959	0.959	collinear
gene:TraesCS5D03G0040100	Chr5D	11112799	11113703	-	11113251	Chr5D	11055753	11056657	-	11056205	1.0	1.0	collinear
gene:TraesCS5D03G0040700	Chr5D	11400698	11403390	-	11402044	Chr5D	11345614	11348306	-	11346960	1.0	1.0	collinear
gene:TraesCS5D03G0040800	Chr5D	11406258	11408192	-	11407225	Chr5D	11351174	11353108	-	11352141	1.0	1.0	collinear
gene:TraesCS5D03G0041100	Chr5D	11463934	11465058	+	11464496	Chr5D	11408886	11410010	+	11409448	1.0	0.989	collinear
gene:TraesCS5D03G0041200	Chr5D	11529869	11533644	+	11531756	Chr5D	11474888	11478663	+	11476775	1.0	1.0	collinear
gene:TraesCS5D03G0041400	Chr5D	11671444	11672550	-	11671997	Chr5D	11616620	11617726	-	11617173	1.0	1.0	collinear
gene:TraesCS5D03G0041500	Chr5D	11708289	11709407	-	11708848	Chr5D	11653534	11654652	-	11654093	1.0	0.999	collinear
gene:TraesCS5D03G0041900	Chr5D	12041353	12044397	-	12042875	Chr5D	11982568	11985612	-	11984090	1.0	1.0	collinear
gene:TraesCS5D03G0042200	Chr5D	12251169	12252599	-	12251884	Chr5D	12192360	12193790	-	12193075	1.0	1.0	collinear
gene:TraesCS5D03G0042500	Chr5D	12306016	12313508	-	12309762	Chr5D	12247209	12254701	-	12250955	1.0	0.999	collinear
gene:TraesCS5D03G0043100	Chr5D	12674557	12678922	+	12676739	Chr5D	12610698	12615063	+	12612880	1.0	0.999	collinear
gene:TraesCS5D03G0043200	Chr5D	12679145	12684151	+	12681648	Chr5D	12615286	12620045	+	12617665	1.0	1.0	collinear
gene:TraesCS5D03G0043300	Chr5D	12685547	12686545	+	12686046	Chr5D	12621441	12622439	+	12621940	1.0	1.0	collinear
gene:TraesCS5D03G0043400	Chr5D	12688531	12689491	-	12689011	Chr5D	12624425	12625385	-	12624905	1.0	1.0	collinear
gene:TraesCS5D03G0044100	Chr5D	13005661	13010693	+	13008177	Chr5D	12940118	12945154	+	12942636	0.998	0.993	collinear
gene:TraesCS5D03G0044400	Chr5D	13018386	13018541	-	13018463	Chr5D	12952848	12953003	-	12952925	1.0	1.0	collinear
gene:TraesCS5D03G0044600	Chr5D	13049822	13051510	+	13050666	Chr5D	12984290	12985978	+	12985134	1.0	1.0	collinear
gene:TraesCS5D03G0044700	Chr5D	13059576	13075331	-	13067453	Chr5D	12993798	13009553	-	13001675	1.0	1.0	collinear
gene:TraesCS5D03G0044800	Chr5D	13252970	13254069	-	13253519	Chr5D	13186226	13187325	-	13186775	1.0	1.0	collinear
gene:TraesCS5D03G0045700	Chr5D	13791828	13794523	+	13793175	Chr5D	13548599	13551294	+	13549946	1.0	1.0	collinear
gene:TraesCS5D03G0045900	Chr5D	13794740	13795992	-	13795366	Chr5D	13551511	13552763	-	13552137	1.0	1.0	collinear
gene:TraesCS5D03G0046000	Chr5D	13803203	13808278	+	13805740	Chr5D	13559973	13565048	+	13562510	1.0	1.0	collinear
gene:TraesCS5D03G0046500	Chr5D	13865255	13866905	-	13866080	Chr5D	13622081	13623731	-	13622906	1.0	1.0	collinear
gene:TraesCS5D03G0047000	Chr5D	13967581	13976852	-	13972216	Chr5D	13723581	13732484	-	13728032	1.0	1.0	collinear
gene:TraesCS5D03G0047300	Chr5D	13998301	14002102	+	14000201	Chr5D	13753621	13757422	+	13755521	1.0	1.0	collinear
gene:TraesCS5D03G0047500	Chr5D	14004186	14005504	-	14004845	Chr5D	13759506	13760824	-	13760165	1.0	1.0	collinear
gene:TraesCS5D03G0047800	Chr5D	14105647	14106929	+	14106288	Chr5D	13860786	13862068	+	13861427	1.0	1.0	collinear
gene:TraesCS5D03G0047900	Chr5D	14191472	14200433	-	14195952	Chr5D	13946453	13955414	-	13950933	1.0	1.0	collinear
gene:TraesCS5D03G0048200	Chr5D	14462958	14469410	-	14466184	Chr5D	14217146	14223598	-	14220372	1.0	1.0	collinear
gene:TraesCS5D03G0048500	Chr5D	14606373	14607878	-	14607125	Chr5D	14360527	14362032	-	14361279	1.0	1.0	collinear
gene:TraesCS5D03G0048800	Chr5D	14809040	14809618	+	14809329	Chr5D	14561178	14561756	+	14561467	1.0	1.0	collinear
gene:TraesCS5D03G0049100	Chr5D	15033130	15036689	+	15034909	Chr5D	14786089	14789675	+	14787882	1.0	0.987	collinear
gene:TraesCS5D03G0049300	Chr5D	15037005	15040200	-	15038602	Chr5D	14789991	14793186	-	14791588	1.0	1.0	collinear
gene:TraesCS5D03G0049400	Chr5D	15040350	15045472	-	15042911	Chr5D	14793336	14798458	-	14795897	1.0	0.999	collinear
gene:TraesCS5D03G0050600	Chr5D	15295196	15296683	-	15295939	Chr5D	15046828	15048475	-	15047651	1.0	1.0	collinear
gene:TraesCS5D03G0050900	Chr5D	15418339	15421052	+	15419695	Chr5D	15171302	15174015	+	15172658	1.0	1.0	collinear
gene:TraesCS5D03G0052400	Chr5D	15633620	15634486	-	15634053	Chr5D	15385897	15386763	-	15386330	1.0	1.0	collinear
gene:TraesCS5D03G0053100	Chr5D	16333012	16333619	-	16333315	Chr5D	16068636	16069243	-	16068939	1.0	1.0	collinear
gene:TraesCS5D03G0053400	Chr5D	16354843	16360505	-	16357674	Chr5D	16090616	16096278	-	16093447	1.0	1.0	collinear
gene:TraesCS5D03G0054000	Chr5D	16741808	16742678	-	16742243	Chr5D	16478715	16479585	-	16479150	1.0	1.0	collinear
gene:TraesCS5D03G0054400	Chr5D	17382788	17389803	-	17386295	Chr5D	17119641	17126656	-	17123148	1.0	1.0	collinear
gene:TraesCS5D03G0055100	Chr5D	18224451	18226157	+	18225304	Chr5D	17955349	17957055	+	17956202	1.0	1.0	collinear
gene:TraesCS5D03G0055200	Chr5D	18226316	18227245	+	18226780	Chr5D	17957214	17958143	+	17957678	1.0	1.0	collinear
gene:TraesCS5D03G0055600	Chr5D	18313071	18317168	+	18315119	Chr5D	18043939	18048036	+	18045987	1.0	1.0	collinear
gene:TraesCS5D03G0056100	Chr5D	18329197	18333439	+	18331318	Chr5D	18060064	18064306	+	18062185	1.0	1.0	collinear
gene:TraesCS5D03G0056300	Chr5D	18477814	18478619	-	18478216	Chr5D	18208015	18208820	-	18208417	1.0	1.0	collinear
gene:TraesCS5D03G0056500	Chr5D	18886296	18886673	-	18886484	Chr5D	18613964	18614341	-	18614152	1.0	1.0	collinear
