gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	SY_Mattis_tgt_chr	SY_Mattis_tgt_start	SY_Mattis_tgt_end	SY_Mattis_tgt_strand	SY_Mattis_tgt_midpoint	SY_Mattis_coverage	SY_Mattis_identity	segment
gene:TraesCS7A03G0004800	Chr7A	1288480	1289699	+	1289089	Chr7A	1263129	1264348	+	1263738	1.0	1.0	collinear
gene:TraesCS7A03G0004900	Chr7A	1292673	1293108	-	1292890	Chr7A	1267322	1267757	-	1267539	1.0	1.0	collinear
gene:TraesCS7A03G0005000	Chr7A	1295626	1310738	-	1303182	Chr7A	1270275	1285294	-	1277784	1.0	0.999	collinear
gene:TraesCS7A03G0005100	Chr7A	1331278	1332098	-	1331688	Chr7A	1305282	1306102	-	1305692	1.0	1.0	collinear
gene:TraesCS7A03G0005200	Chr7A	1335552	1337332	-	1336442	Chr7A	1309556	1311336	-	1310446	1.0	1.0	collinear
gene:TraesCS7A03G0006500	Chr7A	1536839	1539713	+	1538276	Chr7A	1365648	1368522	+	1367085	1.0	1.0	collinear
gene:TraesCS7A03G0006900	Chr7A	1705137	1706808	+	1705972	Chr7A	1540940	1542611	+	1541775	1.0	1.0	collinear
gene:TraesCS7A03G0007000	Chr7A	1709690	1715064	+	1712377	Chr7A	1545493	1550636	+	1548064	1.0	0.996	collinear
gene:TraesCS7A03G0007200	Chr7A	1727345	1733016	+	1730180	Chr7A	1555035	1560608	+	1557821	0.984	0.975	collinear
gene:TraesCS7A03G0007300	Chr7A	1733546	1738771	-	1736158	Chr7A	1561138	1566384	-	1563761	1.0	0.995	collinear
gene:TraesCS7A03G0007400	Chr7A	1757255	1763142	-	1760198	Chr7A	1583855	1589850	-	1586852	1.0	0.994	collinear
gene:TraesCS7A03G0007600	Chr7A	1963947	1966400	-	1965173	Chr7A	1708235	1710688	-	1709461	1.0	1.0	collinear
gene:TraesCS7A03G0007500	Chr7A	1963777	1966710	-	1965243	Chr7A	1708065	1710998	-	1709531	1.0	1.0	collinear
gene:TraesCS7A03G0007700	Chr7A	1984711	1990302	-	1987506	Chr7A	1728829	1734420	-	1731624	0.999	0.992	collinear
gene:TraesCS7A03G0007900	Chr7A	1999166	2001559	+	2000362	Chr7A	1740913	1743235	+	1742074	0.999	0.932	collinear
gene:TraesCS7A03G0008000	Chr7A	2002174	2006210	-	2004192	Chr7A	1743853	1747882	-	1745867	0.992	0.985	collinear
gene:TraesCS7A03G0010100	Chr7A	2684032	2686882	-	2685457	Chr7A	2300769	2303759	+	2302264	0.995	0.92	collinear
gene:TraesCS7A03G0010800	Chr7A	2805162	2809572	+	2807367	Chr7A	2460568	2464880	+	2462724	0.957	0.939	collinear
gene:TraesCS7A03G0015400	Chr7A	3535034	3539531	+	3537282	Chr7A	2491293	2495777	-	2493535	0.987	0.933	collinear
gene:TraesCS7A03G0016100	Chr7A	3692034	3695203	-	3693618	Chr7A	2237894	2241065	-	2239479	1.0	0.997	collinear
gene:TraesCS7A03G0016200	Chr7A	3702171	3706803	+	3704487	Chr7A	2248274	2252900	+	2250587	0.976	0.951	collinear
gene:TraesCS7A03G0017000	Chr7A	3922888	3926902	-	3924895	Chr7A	2886023	2890037	-	2888030	1.0	1.0	collinear
gene:TraesCS7A03G0017300	Chr7A	3958659	3963485	-	3961072	Chr7A	2921833	2926659	-	2924246	1.0	1.0	collinear
gene:TraesCS7A03G0017400	Chr7A	3964572	3969793	-	3967182	Chr7A	2927746	2932971	-	2930358	1.0	0.998	collinear
gene:TraesCS7A03G0017500	Chr7A	3969939	3972006	+	3970972	Chr7A	2933117	2935184	+	2934150	1.0	1.0	collinear
gene:TraesCS7A03G0017700	Chr7A	3977724	3980995	-	3979359	Chr7A	2940954	2944225	-	2942589	1.0	0.999	collinear
gene:TraesCS7A03G0017900	Chr7A	4025082	4030195	-	4027638	Chr7A	2988311	2993438	-	2990874	1.0	0.991	collinear
gene:TraesCS7A03G0018100	Chr7A	4100967	4104780	-	4102873	Chr7A	3054280	3058095	-	3056187	1.0	0.972	collinear
gene:TraesCS7A03G0018600	Chr7A	4132285	4134938	-	4133611	Chr7A	3108745	3111402	-	3110073	1.0	0.985	collinear
gene:TraesCS7A03G0018700	Chr7A	4138504	4139672	+	4139088	Chr7A	3114917	3116086	+	3115501	1.0	0.985	collinear
gene:TraesCS7A03G0018900	Chr7A	4184804	4189871	-	4187337	Chr7A	3161795	3167318	-	3164556	1.0	0.993	collinear
gene:TraesCS7A03G0019200	Chr7A	4325829	4328918	-	4327373	Chr7A	3274751	3277799	-	3276275	0.998	0.991	collinear
gene:TraesCS7A03G0019300	Chr7A	4371114	4374524	-	4372819	Chr7A	3295194	3298582	-	3296888	0.999	0.985	collinear
gene:TraesCS7A03G0019500	Chr7A	4446713	4449380	-	4448046	Chr7A	3347153	3349802	-	3348477	1.0	0.98	collinear
gene:TraesCS7A03G0019700	Chr7A	4547141	4552873	-	4550007	Chr7A	3404297	3410070	-	3407183	0.992	0.988	collinear
gene:TraesCS7A03G0019800	Chr7A	4588855	4599542	-	4594198	Chr7A	3439220	3449863	-	3444541	1.0	0.997	collinear
gene:TraesCS7A03G0020200	Chr7A	4644533	4647335	-	4645934	Chr7A	3523986	3534720	-	3529353	1.0	0.996	collinear
gene:TraesCS7A03G0020500	Chr7A	4671373	4675527	-	4673450	Chr7A	3559180	3563418	-	3561299	1.0	0.997	collinear
gene:TraesCS7A03G0020800	Chr7A	4740206	4744501	+	4742353	Chr7A	3609738	3613975	+	3611856	0.977	0.968	collinear
gene:TraesCS7A03G0021000	Chr7A	4800287	4802889	-	4801588	Chr7A	3677387	3679906	-	3678646	0.958	0.955	collinear
gene:TraesCS7A03G0021500	Chr7A	4856737	4859672	+	4858204	Chr7A	3745992	3748696	+	3747344	0.914	0.91	collinear
gene:TraesCS7A03G0021600	Chr7A	4864229	4867081	-	4865655	Chr7A	3754771	3757595	-	3756183	0.972	0.925	collinear
gene:TraesCS7A03G0022400	Chr7A	5009654	5015968	+	5012811	Chr7A	4107408	4113937	+	4110672	1.0	0.971	collinear
gene:TraesCS7A03G0025300	Chr7A	5496403	5499150	-	5497776	Chr7A	4262991	4265738	-	4264364	1.0	0.994	collinear
gene:TraesCS7A03G0025400	Chr7A	5507071	5509862	+	5508466	Chr7A	4273648	4276434	+	4275041	0.997	0.996	collinear
gene:TraesCS7A03G0025500	Chr7A	5511051	5512881	-	5511966	Chr7A	4277668	4279498	-	4278583	1.0	0.999	collinear
gene:TraesCS7A03G0025600	Chr7A	5564288	5566143	+	5565215	Chr7A	4392795	4394644	-	4393719	1.0	0.918	collinear
gene:TraesCS7A03G0026800	Chr7A	5755527	5757899	-	5756713	Chr7A	4036923	4039582	+	4038252	1.0	0.909	collinear
gene:TraesCS7A03G0029100	Chr7A	6494615	6499171	+	6496893	Chr7A	4433347	4437899	+	4435623	0.998	0.967	collinear
gene:TraesCS7A03G0029300	Chr7A	6606264	6607268	+	6606766	Chr7A	4458683	4459687	+	4459185	1.0	0.982	collinear
gene:TraesCS7A03G0029600	Chr7A	6631147	6634045	-	6632596	Chr7A	4564525	4567420	-	4565972	1.0	0.977	collinear
gene:TraesCS7A03G0029800	Chr7A	6653409	6656928	-	6655168	Chr7A	4581493	4584982	-	4583237	1.0	0.995	collinear
gene:TraesCS7A03G0029900	Chr7A	6658548	6661327	+	6659937	Chr7A	4586602	4589448	+	4588025	1.0	0.997	collinear
gene:TraesCS7A03G0030000	Chr7A	6662289	6666108	-	6664198	Chr7A	4590406	4594229	-	4592317	0.997	0.986	collinear
gene:TraesCS7A03G0030900	Chr7A	6822543	6827726	-	6825134	Chr7A	4709090	4714251	-	4711670	0.994	0.987	collinear
gene:TraesCS7A03G0031000	Chr7A	6830243	6836892	+	6833567	Chr7A	4715392	4721729	+	4718560	0.996	0.952	collinear
gene:TraesCS7A03G0031700	Chr7A	6862393	6871357	-	6866875	Chr7A	4783162	4792270	-	4787716	0.993	0.979	collinear
gene:TraesCS7A03G0031800	Chr7A	6921839	6925305	+	6923572	Chr7A	4855773	4859225	+	4857499	0.996	0.964	collinear
gene:TraesCS7A03G0033300	Chr7A	7128421	7129914	+	7129167	Chr7A	4910040	4911545	+	4910792	0.997	0.968	collinear
gene:TraesCS7A03G0033500	Chr7A	7170906	7174675	-	7172790	Chr7A	4926057	4929660	-	4927858	1.0	0.989	collinear
gene:TraesCS7A03G0033700	Chr7A	7189004	7192565	+	7190784	Chr7A	5062711	5066255	+	5064483	0.993	0.982	collinear
gene:TraesCS7A03G0033900	Chr7A	7207592	7209410	+	7208501	Chr7A	5079227	5081034	+	5080130	0.993	0.96	collinear
gene:TraesCS7A03G0037400	Chr7A	8065119	8067440	-	8066279	Chr7A	5880682	5883003	-	5881842	1.0	0.997	collinear
gene:TraesCS7A03G0037500	Chr7A	8067789	8074281	-	8071035	Chr7A	5883356	5889845	-	5886600	0.998	0.993	collinear
gene:TraesCS7A03G0037600	Chr7A	8074507	8078975	+	8076741	Chr7A	5890081	5894536	+	5892308	0.975	0.954	collinear
gene:TraesCS7A03G0037700	Chr7A	8079325	8081812	+	8080568	Chr7A	5894885	5897371	+	5896128	0.999	0.997	collinear
gene:TraesCS7A03G0037800	Chr7A	8109989	8111788	+	8110888	Chr7A	5933963	5935762	+	5934862	1.0	0.997	collinear
gene:TraesCS7A03G0037900	Chr7A	8115358	8116697	+	8116027	Chr7A	5939304	5940630	+	5939967	0.974	0.922	collinear
gene:TraesCS7A03G0038300	Chr7A	8183400	8185152	+	8184276	Chr7A	6022561	6024312	+	6023436	0.998	0.98	collinear
gene:TraesCS7A03G0038500	Chr7A	8207938	8211349	-	8209643	Chr7A	6053267	6056729	-	6054998	0.987	0.978	collinear
gene:TraesCS7A03G0038600	Chr7A	8246254	8249389	+	8247821	Chr7A	6064744	6067879	+	6066311	1.0	0.992	collinear
gene:TraesCS7A03G0038700	Chr7A	8252788	8254596	-	8253692	Chr7A	6071352	6073160	-	6072256	1.0	0.998	collinear
gene:TraesCS7A03G0039600	Chr7A	8392590	8392778	+	8392684	Chr7A	6180061	6180249	+	6180155	1.0	0.978	collinear
gene:TraesCS7A03G0039500	Chr7A	8392181	8395198	-	8393689	Chr7A	6179651	6182708	-	6181179	1.0	0.982	collinear
gene:TraesCS7A03G0039700	Chr7A	8398645	8401230	+	8399937	Chr7A	6186661	6189246	+	6187953	1.0	0.997	collinear
gene:TraesCS7A03G0040000	Chr7A	8413816	8414663	-	8414239	Chr7A	6206141	6206984	-	6206562	0.994	0.979	collinear
gene:TraesCS7A03G0040100	Chr7A	8416437	8418697	+	8417567	Chr7A	6208729	6210996	+	6209862	0.997	0.989	collinear
gene:TraesCS7A03G0041300	Chr7A	8765956	8771484	-	8768720	Chr7A	6272496	6278022	-	6275259	0.999	0.994	collinear
gene:TraesCS7A03G0041400	Chr7A	8773031	8777173	-	8775102	Chr7A	6279131	6283056	-	6281093	0.998	0.995	collinear
gene:TraesCS7A03G0041500	Chr7A	8777742	8780742	-	8779242	Chr7A	6283615	6286617	-	6285116	1.0	0.993	collinear
gene:TraesCS7A03G0041700	Chr7A	8884574	8886768	+	8885671	Chr7A	6408624	6410813	+	6409718	0.998	0.995	collinear
gene:TraesCS7A03G0041900	Chr7A	8886782	8889674	-	8888228	Chr7A	6410827	6413784	-	6412305	0.997	0.962	collinear
gene:TraesCS7A03G0042000	Chr7A	8894178	8896509	+	8895343	Chr7A	6418201	6420634	+	6419417	1.0	0.904	collinear
gene:TraesCS7A03G0042100	Chr7A	8931580	8932227	-	8931903	Chr7A	6431217	6431864	-	6431540	1.0	0.993	collinear
gene:TraesCS7A03G0042200	Chr7A	8931580	8932227	-	8931903	Chr7A	6431217	6431864	-	6431540	1.0	0.993	collinear
gene:TraesCS7A03G0042900	Chr7A	9049554	9051183	+	9050368	Chr7A	6462983	6464612	+	6463797	1.0	0.993	collinear
gene:TraesCS7A03G0043400	Chr7A	9166827	9169280	+	9168053	Chr7A	6635185	6637639	+	6636412	0.998	0.991	collinear
gene:TraesCS7A03G0044700	Chr7A	9314587	9315742	-	9315164	Chr7A	6746471	6747629	-	6747050	1.0	0.971	collinear
gene:TraesCS7A03G0045400	Chr7A	9404289	9405672	-	9404980	Chr7A	6890333	6891714	-	6891023	0.998	0.993	collinear
gene:TraesCS7A03G0045500	Chr7A	9406277	9410400	-	9408338	Chr7A	6892319	6896422	-	6894370	0.994	0.965	collinear
gene:TraesCS7A03G0045600	Chr7A	9425387	9428390	+	9426888	Chr7A	6920442	6923435	+	6921938	1.0	0.985	collinear
gene:TraesCS7A03G0046100	Chr7A	9520738	9524766	+	9522752	Chr7A	6947832	6950650	+	6949241	0.981	0.956	collinear
gene:TraesCS7A03G0046200	Chr7A	9524922	9527287	+	9526104	Chr7A	6950847	6952308	+	6951577	0.996	0.987	collinear
gene:TraesCS7A03G0046600	Chr7A	9620795	9622824	-	9621809	Chr7A	7055985	7058010	-	7056997	0.997	0.989	collinear
gene:TraesCS7A03G0046900	Chr7A	9773436	9774540	-	9773988	Chr7A	7527206	7528310	-	7527758	1.0	0.991	collinear
gene:TraesCS7A03G0047000	Chr7A	9828187	9828844	-	9828515	Chr7A	7562291	7562948	-	7562619	1.0	0.971	collinear
gene:TraesCS7A03G0047100	Chr7A	9837698	9845560	+	9841629	Chr7A	7579793	7587898	+	7583845	1.0	0.994	collinear
gene:TraesCS7A03G0047300	Chr7A	9873692	9874324	+	9874008	Chr7A	7597314	7597946	+	7597630	1.0	0.992	collinear
gene:TraesCS7A03G0047600	Chr7A	9920525	9922493	+	9921509	Chr7A	7652621	7654592	+	7653606	1.0	0.992	collinear
gene:TraesCS7A03G0049700	Chr7A	10189124	10189933	-	10189528	Chr7A	7966944	7967753	-	7967348	1.0	0.988	collinear
gene:TraesCS7A03G0049800	Chr7A	10193757	10194669	-	10194213	Chr7A	7971949	7972860	-	7972404	0.998	0.986	collinear
gene:TraesCS7A03G0049900	Chr7A	10195282	10201051	-	10198166	Chr7A	8038284	8044244	-	8041264	0.954	0.924	collinear
gene:TraesCS7A03G0050000	Chr7A	10223940	10225376	-	10224658	Chr7A	8056276	8057661	-	8056968	0.947	0.906	collinear
gene:TraesCS7A03G0050300	Chr7A	10256757	10258745	+	10257751	Chr7A	8080916	8082901	+	8081908	1.0	0.997	collinear
gene:TraesCS7A03G0050400	Chr7A	10259322	10261592	+	10260457	Chr7A	8083478	8085741	+	8084609	0.998	0.991	collinear
gene:TraesCS7A03G0050500	Chr7A	10261761	10262519	+	10262140	Chr7A	8085910	8086668	+	8086289	1.0	0.993	collinear
gene:TraesCS7A03G0051600	Chr7A	10595601	10596839	-	10596220	Chr7A	8354693	8355923	-	8355308	0.989	0.905	collinear
gene:TraesCS7A03G0052000	Chr7A	10696426	10701381	+	10698903	Chr7A	8422351	8427191	+	8424771	0.957	0.929	collinear
gene:TraesCS7A03G0053100	Chr7A	10856183	10858905	-	10857544	Chr7A	8520289	8522969	-	8521629	0.991	0.929	collinear
gene:TraesCS7A03G0053200	Chr7A	10862271	10863675	-	10862973	Chr7A	8527127	8528531	-	8527829	1.0	0.974	collinear
gene:TraesCS7A03G0053500	Chr7A	10885217	10886303	+	10885760	Chr7A	8548018	8549094	+	8548556	0.994	0.969	collinear
gene:TraesCS7A03G0055600	Chr7A	11406320	11407464	+	11406892	Chr7A	8625190	8626446	+	8625818	0.992	0.909	collinear
gene:TraesCS7A03G0056600	Chr7A	11573067	11574346	-	11573706	Chr7A	8695862	8697135	-	8696498	0.994	0.964	collinear
gene:TraesCS7A03G0057100	Chr7A	11604432	11608352	+	11606392	Chr7A	8708904	8712824	+	8710864	1.0	0.992	collinear
gene:TraesCS7A03G0057200	Chr7A	11611051	11620641	+	11615846	Chr7A	8737305	8746887	+	8742096	0.998	0.994	collinear
gene:TraesCS7A03G0057300	Chr7A	11621570	11624837	-	11623203	Chr7A	8747819	8750854	-	8749336	1.0	0.989	collinear
gene:TraesCS7A03G0058100	Chr7A	11784664	11785275	+	11784969	Chr7A	8833259	8833856	+	8833557	0.977	0.947	collinear
gene:TraesCS7A03G0058200	Chr7A	11830012	11830882	-	11830447	Chr7A	8866149	8867030	-	8866589	1.0	0.97	collinear
gene:TraesCS7A03G0059900	Chr7A	12250407	12251235	-	12250821	Chr7A	9604174	9605002	-	9604588	1.0	0.971	collinear
gene:TraesCS7A03G0061600	Chr7A	12514056	12514367	+	12514211	Chr7A	9633759	9634070	+	9633914	1.0	1.0	collinear
gene:TraesCS7A03G0062000	Chr7A	12552015	12553213	+	12552614	Chr7A	9618463	9619665	+	9619064	0.997	0.96	collinear
gene:TraesCS7A03G0062700	Chr7A	12659607	12660420	-	12660013	Chr7A	9688186	9689000	-	9688593	1.0	0.984	collinear
gene:TraesCS7A03G0062800	Chr7A	12668339	12669068	+	12668703	Chr7A	9708488	9709242	+	9708865	0.998	0.928	collinear
gene:TraesCS7A03G0062900	Chr7A	12764894	12769384	+	12767139	Chr7A	9850603	9855084	+	9852843	1.0	0.993	collinear
gene:TraesCS7A03G0063200	Chr7A	12796670	12797020	+	12796845	Chr7A	9896720	9897070	+	9896895	1.0	0.965	collinear
gene:TraesCS7A03G0063300	Chr7A	12845309	12849558	+	12847433	Chr7A	9899276	9903568	+	9901422	1.0	0.997	collinear
gene:TraesCS7A03G0063400	Chr7A	12850446	12851294	+	12850870	Chr7A	9904457	9905305	+	9904881	1.0	0.995	collinear
gene:TraesCS7A03G0063600	Chr7A	12866792	12871068	-	12868930	Chr7A	9936969	9941259	-	9939114	0.991	0.93	collinear
gene:TraesCS7A03G0064200	Chr7A	12976293	12978504	-	12977398	Chr7A	10040459	10042681	-	10041570	1.0	0.981	collinear
gene:TraesCS7A03G0064400	Chr7A	13065682	13088211	+	13076946	Chr7A	10111539	10134362	+	10122950	1.0	0.994	collinear
gene:TraesCS7A03G0064600	Chr7A	13093937	13095572	-	13094754	Chr7A	10140262	10141899	-	10141080	1.0	0.995	collinear
gene:TraesCS7A03G0064900	Chr7A	13327550	13329038	-	13328294	Chr7A	10336844	10338299	-	10337571	0.971	0.966	collinear
gene:TraesCS7A03G0065200	Chr7A	13432412	13436403	-	13434407	Chr7A	10513183	10517173	-	10515178	1.0	0.999	collinear
gene:TraesCS7A03G0065300	Chr7A	13486400	13491161	-	13488780	Chr7A	10575879	10580608	-	10578243	1.0	0.991	collinear
gene:TraesCS7A03G0065900	Chr7A	13588226	13592166	+	13590196	Chr7A	10659129	10663031	+	10661080	0.995	0.992	collinear
gene:TraesCS7A03G0066200	Chr7A	13768093	13771466	+	13769779	Chr7A	10846480	10849853	+	10848166	1.0	0.998	collinear
gene:TraesCS7A03G0066300	Chr7A	13777499	13784071	-	13780785	Chr7A	10855894	10862468	-	10859181	1.0	1.0	collinear
gene:TraesCS7A03G0066400	Chr7A	13791411	13792670	-	13792040	Chr7A	10869808	10871067	-	10870437	1.0	1.0	collinear
gene:TraesCS7A03G0066600	Chr7A	13808735	13810131	-	13809433	Chr7A	10887148	10888544	-	10887846	1.0	1.0	collinear
gene:TraesCS7A03G0066700	Chr7A	13854396	13856424	-	13855410	Chr7A	10935836	10937864	-	10936850	1.0	1.0	collinear
gene:TraesCS7A03G0066800	Chr7A	13861957	13863159	-	13862558	Chr7A	10943410	10944612	-	10944011	1.0	1.0	collinear
gene:TraesCS7A03G0066900	Chr7A	13866291	13869696	+	13867993	Chr7A	10947744	10951149	+	10949446	1.0	1.0	collinear
gene:TraesCS7A03G0067000	Chr7A	13870454	13872668	-	13871561	Chr7A	10951907	10954121	-	10953014	1.0	0.998	collinear
gene:TraesCS7A03G0067200	Chr7A	13892221	13905458	-	13898839	Chr7A	10973772	10987119	-	10980445	1.0	1.0	collinear
gene:TraesCS7A03G0067300	Chr7A	13909585	13922098	+	13915841	Chr7A	10995002	11002322	+	10998662	0.937	0.937	collinear
gene:TraesCS7A03G0068000	Chr7A	14299093	14299583	-	14299338	Chr7A	11377560	11378050	-	11377805	1.0	1.0	collinear
gene:TraesCS7A03G0068100	Chr7A	14462840	14463800	-	14463320	Chr7A	11538787	11539747	-	11539267	1.0	1.0	collinear
gene:TraesCS7A03G0068200	Chr7A	14470383	14474121	-	14472252	Chr7A	11546330	11550093	-	11548211	1.0	1.0	collinear
gene:TraesCS7A03G0068300	Chr7A	14500043	14502820	+	14501431	Chr7A	11575948	11578725	+	11577336	1.0	1.0	collinear
gene:TraesCS7A03G0068400	Chr7A	14504479	14506724	+	14505601	Chr7A	11580384	11582629	+	11581506	1.0	0.999	collinear
gene:TraesCS7A03G0069400	Chr7A	14692589	14693822	-	14693205	Chr7A	11769956	11771189	-	11770572	1.0	1.0	collinear
gene:TraesCS7A03G0069500	Chr7A	14719025	14720065	-	14719545	Chr7A	11796074	11797114	-	11796594	1.0	1.0	collinear
gene:TraesCS7A03G0070000	Chr7A	14861151	14864884	+	14863017	Chr7A	11947492	11951225	+	11949358	1.0	0.999	collinear
gene:TraesCS7A03G0070100	Chr7A	14877971	14883248	-	14880609	Chr7A	11964365	11969642	-	11967003	1.0	1.0	collinear
gene:TraesCS7A03G0070800	Chr7A	15130801	15133613	-	15132207	Chr7A	12214945	12217758	-	12216351	1.0	1.0	collinear
gene:TraesCS7A03G0071200	Chr7A	15304593	15306470	+	15305531	Chr7A	12387934	12389811	+	12388872	1.0	1.0	collinear
gene:TraesCS7A03G0071300	Chr7A	15307162	15308867	-	15308014	Chr7A	12390503	12392208	-	12391355	1.0	1.0	collinear
gene:TraesCS7A03G0071400	Chr7A	15416541	15421598	+	15419069	Chr7A	12498949	12504006	+	12501477	1.0	0.999	collinear
gene:TraesCS7A03G0071700	Chr7A	15481455	15483012	+	15482233	Chr7A	12561028	12562584	+	12561806	0.999	0.995	collinear
gene:TraesCS7A03G0071800	Chr7A	15497252	15505831	+	15501541	Chr7A	12576714	12585272	+	12580993	1.0	0.998	collinear
gene:TraesCS7A03G0071900	Chr7A	15506826	15507974	-	15507400	Chr7A	12586267	12587415	-	12586841	1.0	0.994	collinear
gene:TraesCS7A03G0072100	Chr7A	15534564	15535097	-	15534830	Chr7A	13060659	13061192	+	13060925	1.0	0.994	collinear
gene:TraesCS7A03G0072500	Chr7A	15604834	15606875	-	15605854	Chr7A	13004587	13006650	+	13005618	0.999	0.948	collinear
gene:TraesCS7A03G0072600	Chr7A	15618337	15619481	+	15618909	Chr7A	12947161	12948305	-	12947733	1.0	0.989	collinear
gene:TraesCS7A03G0072700	Chr7A	15691872	15693601	+	15692736	Chr7A	12919563	12921318	-	12920440	0.987	0.904	collinear
gene:TraesCS7A03G0072800	Chr7A	15722397	15726530	+	15724463	Chr7A	12885785	12889947	-	12887866	1.0	0.974	collinear
gene:TraesCS7A03G0073000	Chr7A	15771716	15777122	+	15774419	Chr7A	12871353	12876767	-	12874060	0.998	0.989	collinear
gene:TraesCS7A03G0073500	Chr7A	16044286	16045383	-	16044834	Chr7A	13100017	13101114	-	13100565	1.0	0.981	collinear
gene:TraesCS7A03G0074100	Chr7A	16284624	16286740	-	16285682	Chr7A	13268992	13271068	-	13270030	0.983	0.925	collinear
gene:TraesCS7A03G0074800	Chr7A	16399872	16400723	-	16400297	Chr7A	13318496	13319350	-	13318923	1.0	0.991	collinear
gene:TraesCS7A03G0075100	Chr7A	16449599	16450441	-	16450020	Chr7A	13371319	13372161	-	13371740	1.0	0.988	collinear
gene:TraesCS7A03G0075200	Chr7A	16454940	16457666	+	16456303	Chr7A	13376507	13379233	+	13377870	1.0	0.997	collinear
gene:TraesCS7A03G0075400	Chr7A	16458362	16458889	-	16458625	Chr7A	13379929	13380456	-	13380192	1.0	0.998	collinear
gene:TraesCS7A03G0075500	Chr7A	16462566	16463087	-	16462826	Chr7A	13384133	13384651	-	13384392	0.994	0.994	collinear
gene:TraesCS7A03G0075800	Chr7A	16548483	16549655	+	16549069	Chr7A	13477807	13478979	+	13478393	1.0	0.993	collinear
gene:TraesCS7A03G0076100	Chr7A	16576366	16577538	+	16576952	Chr7A	13497692	13498864	+	13498278	1.0	0.993	collinear
gene:TraesCS7A03G0076800	Chr7A	16718082	16718320	-	16718201	Chr7A	13644059	13644298	-	13644178	1.0	0.995	collinear
gene:TraesCS7A03G0077300	Chr7A	16777220	16784261	-	16780740	Chr7A	13694537	13701438	-	13697987	1.0	0.998	collinear
gene:TraesCS7A03G0077800	Chr7A	16924346	16925578	-	16924962	Chr7A	13809065	13810297	-	13809681	1.0	0.999	collinear
gene:TraesCS7A03G0078100	Chr7A	17058996	17064283	-	17061639	Chr7A	13952342	13957590	-	13954966	0.985	0.983	collinear
gene:TraesCS7A03G0078200	Chr7A	17076693	17077817	+	17077255	Chr7A	13969790	13970914	+	13970352	1.0	1.0	collinear
gene:TraesCS7A03G0078900	Chr7A	17139468	17154479	+	17146973	Chr7A	14031936	14046542	+	14039239	1.0	1.0	collinear
gene:TraesCS7A03G0079000	Chr7A	17184678	17190232	+	17187455	Chr7A	14076469	14082023	+	14079246	1.0	0.999	collinear
gene:TraesCS7A03G0079100	Chr7A	17190915	17193088	-	17192001	Chr7A	14082706	14084879	-	14083792	1.0	1.0	collinear
gene:TraesCS7A03G0079200	Chr7A	17193818	17197118	-	17195468	Chr7A	14085609	14088909	-	14087259	1.0	1.0	collinear
gene:TraesCS7A03G0079500	Chr7A	17364461	17364934	+	17364697	Chr7A	14254731	14255204	+	14254967	1.0	1.0	collinear
gene:TraesCS7A03G0079600	Chr7A	17397774	17397989	-	17397881	Chr7A	14287938	14288153	-	14288045	1.0	1.0	collinear
gene:TraesCS7A03G0079700	Chr7A	17403474	17406256	-	17404865	Chr7A	14293638	14296420	-	14295029	1.0	1.0	collinear
