gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	SY_Mattis_tgt_chr	SY_Mattis_tgt_start	SY_Mattis_tgt_end	SY_Mattis_tgt_strand	SY_Mattis_tgt_midpoint	SY_Mattis_coverage	SY_Mattis_identity	segment
gene:TraesCS3B03G0015900	Chr3B	4428801	4430849	+	4429825	Chr3B	3988863	3990911	+	3989887	1.0	1.0	collinear
gene:TraesCS3B03G0016000	Chr3B	4440305	4445340	+	4442822	Chr3B	4000430	4005242	+	4002836	1.0	0.979	collinear
gene:TraesCS3B03G0016300	Chr3B	4501021	4504396	-	4502708	Chr3B	4060699	4064074	-	4062386	1.0	0.999	collinear
gene:TraesCS3B03G0016800	Chr3B	4642661	4644619	+	4643640	Chr3B	4203835	4205793	+	4204814	1.0	1.0	collinear
gene:TraesCS3B03G0016900	Chr3B	4645981	4646856	+	4646418	Chr3B	4207155	4208030	+	4207592	1.0	1.0	collinear
gene:TraesCS3B03G0017100	Chr3B	4647867	4648654	+	4648260	Chr3B	4209041	4209828	+	4209434	1.0	0.998	collinear
gene:TraesCS3B03G0017200	Chr3B	4672356	4674432	+	4673394	Chr3B	4233541	4235536	+	4234538	1.0	0.997	collinear
gene:TraesCS3B03G0017300	Chr3B	4680357	4681117	+	4680737	Chr3B	4241610	4242370	+	4241990	1.0	1.0	collinear
gene:TraesCS3B03G0017600	Chr3B	4701822	4707580	-	4704701	Chr3B	4264650	4269991	-	4267320	1.0	0.999	collinear
gene:TraesCS3B03G0018000	Chr3B	4894499	4896037	+	4895268	Chr3B	4460802	4462340	+	4461571	1.0	1.0	collinear
gene:TraesCS3B03G0018100	Chr3B	4897488	4899528	-	4898508	Chr3B	4463791	4465831	-	4464811	1.0	1.0	collinear
gene:TraesCS3B03G0018200	Chr3B	4994718	4995101	+	4994909	Chr3B	4561240	4561623	+	4561431	1.0	0.997	collinear
gene:TraesCS3B03G0018300	Chr3B	4996692	4997971	+	4997331	Chr3B	4563214	4564493	+	4563853	1.0	0.999	collinear
gene:TraesCS3B03G0018800	Chr3B	5416010	5420829	-	5418419	Chr3B	4915320	4920139	-	4917729	1.0	0.998	collinear
gene:TraesCS3B03G0019600	Chr3B	5706385	5712424	+	5709404	Chr3B	5449451	5455209	+	5452330	1.0	0.985	collinear
gene:TraesCS3B03G0019700	Chr3B	5714448	5715228	+	5714838	Chr3B	5457299	5458079	+	5457689	1.0	0.996	collinear
gene:TraesCS3B03G0020400	Chr3B	5797705	5802507	+	5800106	Chr3B	5556928	5561729	+	5559328	0.997	0.993	collinear
gene:TraesCS3B03G0020500	Chr3B	5801269	5802494	+	5801881	Chr3B	5560490	5561716	+	5561103	1.0	0.996	collinear
gene:TraesCS3B03G0022700	Chr3B	6063054	6064845	+	6063949	Chr3B	5626194	5627985	-	5627089	1.0	0.988	collinear
gene:TraesCS3B03G0022800	Chr3B	6073695	6077105	+	6075400	Chr3B	5612734	5616144	-	5614439	1.0	0.997	collinear
gene:TraesCS3B03G0022900	Chr3B	6077386	6080144	-	6078765	Chr3B	5609699	5612454	+	5611076	0.998	0.995	collinear
gene:TraesCS3B03G0026300	Chr3B	6210118	6210479	+	6210298	Chr3B	5720486	5720850	+	5720668	1.0	0.95	collinear
gene:TraesCS3B03G0026700	Chr3B	6220771	6222888	-	6221829	Chr3B	5738028	5740152	-	5739090	1.0	0.978	collinear
gene:TraesCS3B03G0026800	Chr3B	6220941	6222881	-	6221911	Chr3B	5738200	5740145	-	5739172	1.0	0.979	collinear
gene:TraesCS3B03G0026900	Chr3B	6239266	6239636	+	6239451	Chr3B	5750322	5750692	+	5750507	1.0	0.98	collinear
gene:TraesCS3B03G0027000	Chr3B	6242148	6243598	+	6242873	Chr3B	5753203	5754613	+	5753908	0.961	0.957	collinear
gene:TraesCS3B03G0027100	Chr3B	6250940	6252156	+	6251548	Chr3B	5761952	5763175	+	5762563	1.0	0.986	collinear
gene:TraesCS3B03G0027300	Chr3B	6302591	6303316	-	6302953	Chr3B	5803623	5804348	-	5803985	1.0	1.0	collinear
gene:TraesCS3B03G0027400	Chr3B	6305961	6306274	+	6306117	Chr3B	5806992	5807305	+	5807148	1.0	1.0	collinear
gene:TraesCS3B03G0027600	Chr3B	6344582	6345667	-	6345124	Chr3B	5845174	5846259	-	5845716	1.0	1.0	collinear
gene:TraesCS3B03G0027700	Chr3B	6358750	6366458	+	6362604	Chr3B	5856401	5864195	+	5860298	1.0	1.0	collinear
gene:TraesCS3B03G0028100	Chr3B	6375001	6378109	-	6376555	Chr3B	5873894	5877002	-	5875448	1.0	1.0	collinear
gene:TraesCS3B03G0028200	Chr3B	6418690	6428060	+	6423375	Chr3B	5918139	5927461	+	5922800	0.995	0.994	collinear
gene:TraesCS3B03G0028300	Chr3B	6423173	6427989	+	6425581	Chr3B	5922618	5927390	+	5925004	0.996	0.995	collinear
gene:TraesCS3B03G0028500	Chr3B	6432085	6434317	-	6433201	Chr3B	5931522	5933754	-	5932638	1.0	0.999	collinear
gene:TraesCS3B03G0028600	Chr3B	6461524	6462461	+	6461992	Chr3B	5963846	5964782	+	5964314	1.0	0.992	collinear
gene:TraesCS3B03G0029000	Chr3B	6503456	6505642	-	6504549	Chr3B	6005745	6007931	-	6006838	1.0	0.999	collinear
gene:TraesCS3B03G0029200	Chr3B	6514905	6517931	-	6516418	Chr3B	6023323	6026349	-	6024836	1.0	1.0	collinear
gene:TraesCS3B03G0029100	Chr3B	6514300	6520754	+	6517527	Chr3B	6022718	6029172	+	6025945	1.0	1.0	collinear
gene:TraesCS3B03G0029300	Chr3B	6530621	6531791	+	6531206	Chr3B	6041329	6042499	+	6041914	1.0	0.998	collinear
gene:TraesCS3B03G0029700	Chr3B	6593184	6594729	+	6593956	Chr3B	6105149	6106695	+	6105922	1.0	1.0	collinear
gene:TraesCS3B03G0029800	Chr3B	6659713	6660813	+	6660263	Chr3B	6171897	6172997	+	6172447	1.0	0.998	collinear
gene:TraesCS3B03G0029900	Chr3B	6671564	6673567	+	6672565	Chr3B	6183802	6185805	+	6184803	1.0	0.999	collinear
gene:TraesCS3B03G0030000	Chr3B	6681490	6685614	+	6683552	Chr3B	6193729	6197853	+	6195791	1.0	0.998	collinear
gene:TraesCS3B03G0030900	Chr3B	6792313	6794111	-	6793212	Chr3B	6266979	6268777	-	6267878	1.0	0.996	collinear
gene:TraesCS3B03G0031100	Chr3B	6796809	6799701	-	6798255	Chr3B	6272065	6274960	-	6273512	1.0	0.997	collinear
gene:TraesCS3B03G0031200	Chr3B	6803638	6807916	+	6805777	Chr3B	6278897	6283171	+	6281034	1.0	0.996	collinear
gene:TraesCS3B03G0031400	Chr3B	10011961	10013468	-	10012714	Chr3B	8997335	8998841	-	8998088	1.0	0.992	collinear
gene:TraesCS3B03G0031700	Chr3B	10462654	10466557	+	10464605	Chr3B	9301381	9305257	+	9303319	1.0	0.994	collinear
gene:TraesCS3B03G0031800	Chr3B	10972258	10977458	-	10974858	Chr3B	9846580	9851774	-	9849177	1.0	0.995	collinear
gene:TraesCS3B03G0033200	Chr3B	11064590	11065892	-	11065241	Chr3B	3666504	3667794	-	3667149	0.989	0.989	collinear
gene:TraesCS3B03G0035700	Chr3B	11460688	11462059	+	11461373	Chr3B	4104169	4105540	+	4104854	1.0	0.991	collinear
gene:TraesCS3B03G0037900	Chr3B	11947904	11950970	+	11949437	Chr3B	9945216	9948359	+	9946787	1.0	0.996	collinear
gene:TraesCS3B03G0038000	Chr3B	11951308	11954850	-	11953079	Chr3B	9948697	9952266	-	9950481	0.998	0.996	collinear
gene:TraesCS3B03G0038200	Chr3B	11956531	11958854	-	11957692	Chr3B	9954003	9956046	-	9955024	0.948	0.933	collinear
gene:TraesCS3B03G0038500	Chr3B	11961737	11963712	-	11962724	Chr3B	9959018	9960993	-	9960005	1.0	0.995	collinear
gene:TraesCS3B03G0038800	Chr3B	12071707	12079854	+	12075780	Chr3B	10048386	10056402	+	10052394	1.0	0.996	collinear
gene:TraesCS3B03G0038900	Chr3B	12176373	12178583	+	12177478	Chr3B	10146654	10148797	+	10147725	1.0	0.983	collinear
gene:TraesCS3B03G0039100	Chr3B	12184132	12185097	+	12184614	Chr3B	10154331	10155296	+	10154813	1.0	0.994	collinear
gene:TraesCS3B03G0039200	Chr3B	12185415	12189726	-	12187570	Chr3B	10155614	10159932	-	10157773	1.0	0.992	collinear
gene:TraesCS3B03G0039400	Chr3B	12225935	12226465	-	12226200	Chr3B	10217612	10218142	-	10217877	1.0	0.99	collinear
gene:TraesCS3B03G0040300	Chr3B	12365034	12368968	+	12367001	Chr3B	10331183	10335118	+	10333150	1.0	0.995	collinear
gene:TraesCS3B03G0040400	Chr3B	12369257	12370173	+	12369715	Chr3B	10335407	10336311	+	10335859	0.986	0.983	collinear
gene:TraesCS3B03G0040500	Chr3B	12371609	12375309	-	12373459	Chr3B	10337744	10341444	-	10339594	1.0	0.997	collinear
gene:TraesCS3B03G0041000	Chr3B	12477307	12481295	-	12479301	Chr3B	10445696	10449692	-	10447694	1.0	0.991	collinear
gene:TraesCS3B03G0041100	Chr3B	12485475	12491384	+	12488429	Chr3B	10453956	10459880	+	10456918	0.999	0.993	collinear
gene:TraesCS3B03G0041200	Chr3B	12585694	12587050	-	12586372	Chr3B	10596822	10598178	-	10597500	1.0	0.995	collinear
gene:TraesCS3B03G0041300	Chr3B	12590773	12592281	+	12591527	Chr3B	10601902	10603410	+	10602656	1.0	0.993	collinear
gene:TraesCS3B03G0041400	Chr3B	12595610	12597051	-	12596330	Chr3B	10606740	10608182	-	10607461	1.0	0.997	collinear
gene:TraesCS3B03G0041500	Chr3B	12601924	12602601	-	12602262	Chr3B	10613912	10614589	-	10614250	1.0	1.0	collinear
gene:TraesCS3B03G0041600	Chr3B	12608171	12608647	-	12608409	Chr3B	10620217	10620693	-	10620455	1.0	1.0	collinear
gene:TraesCS3B03G0041800	Chr3B	13120457	13120807	-	13120632	Chr3B	11068679	11069029	-	11068854	1.0	0.985	collinear
gene:TraesCS3B03G0042000	Chr3B	13140448	13146598	+	13143523	Chr3B	11093714	11099851	+	11096782	0.988	0.983	collinear
gene:TraesCS3B03G0042100	Chr3B	13150614	13151953	+	13151283	Chr3B	11112298	11113636	+	11112967	0.999	0.993	collinear
gene:TraesCS3B03G0042200	Chr3B	13155850	13159257	+	13157553	Chr3B	11118829	11122248	+	11120538	1.0	0.978	collinear
gene:TraesCS3B03G0042500	Chr3B	13244270	13247808	+	13246039	Chr3B	11178171	11181691	+	11179931	0.98	0.929	collinear
gene:TraesCS3B03G0042700	Chr3B	13247846	13251928	-	13249887	Chr3B	11181729	11185740	-	11183734	0.957	0.946	collinear
gene:TraesCS3B03G0044100	Chr3B	13452540	13459855	+	13456197	Chr3B	11198623	11205733	+	11202178	0.996	0.995	collinear
gene:TraesCS3B03G0044600	Chr3B	13624135	13625145	+	13624640	Chr3B	11389792	11390800	+	11390296	0.996	0.977	collinear
gene:TraesCS3B03G0045000	Chr3B	13638687	13641490	+	13640088	Chr3B	11415386	11418169	+	11416777	0.983	0.976	collinear
gene:TraesCS3B03G0045900	Chr3B	13743583	13744821	-	13744202	Chr3B	11520007	11521245	-	11520626	1.0	0.996	collinear
gene:TraesCS3B03G0046100	Chr3B	13753742	13756833	-	13755287	Chr3B	11536779	11539700	-	11538239	0.944	0.942	collinear
gene:TraesCS3B03G0046200	Chr3B	13794541	13796737	-	13795639	Chr3B	11578118	11580314	-	11579216	1.0	0.997	collinear
gene:TraesCS3B03G0046600	Chr3B	13842867	13847314	+	13845090	Chr3B	11610377	11615122	+	11612749	1.0	0.996	collinear
gene:TraesCS3B03G0046900	Chr3B	13889123	13890558	+	13889840	Chr3B	11656373	11657809	+	11657091	1.0	0.997	collinear
gene:TraesCS3B03G0047100	Chr3B	13894018	13894831	+	13894424	Chr3B	11661272	11662079	+	11661675	0.991	0.987	collinear
gene:TraesCS3B03G0047200	Chr3B	13900782	13902099	+	13901440	Chr3B	11667204	11668521	+	11667862	1.0	0.997	collinear
gene:TraesCS3B03G0047300	Chr3B	13904992	13908357	+	13906674	Chr3B	11671432	11674798	+	11673115	1.0	0.997	collinear
gene:TraesCS3B03G0047500	Chr3B	13908853	13909704	-	13909278	Chr3B	11675294	11676145	-	11675719	1.0	0.995	collinear
gene:TraesCS3B03G0047600	Chr3B	13912323	13919989	+	13916156	Chr3B	11678733	11686391	+	11682562	1.0	0.998	collinear
gene:TraesCS3B03G0047700	Chr3B	13920909	13922384	+	13921646	Chr3B	11687305	11688779	+	11688042	1.0	0.997	collinear
gene:TraesCS3B03G0047800	Chr3B	13924243	13934714	-	13929478	Chr3B	11690639	11701117	-	11695878	1.0	0.997	collinear
gene:TraesCS3B03G0049300	Chr3B	14204526	14205980	-	14205253	Chr3B	11770794	11772151	-	11771472	0.927	0.926	collinear
gene:TraesCS3B03G0049400	Chr3B	14272431	14284305	-	14278368	Chr3B	11829547	11841233	-	11835390	0.997	0.996	collinear
gene:TraesCS3B03G0050500	Chr3B	14456299	14456661	-	14456480	Chr3B	12009876	12010238	-	12010057	1.0	1.0	collinear
gene:TraesCS3B03G0050900	Chr3B	14518868	14523037	+	14520952	Chr3B	12063191	12067362	+	12065276	1.0	0.998	collinear
gene:TraesCS3B03G0051000	Chr3B	14526596	14531005	+	14528800	Chr3B	12070956	12075365	+	12073160	1.0	0.999	collinear
gene:TraesCS3B03G0051100	Chr3B	14539683	14542511	-	14541097	Chr3B	12083986	12086814	-	12085400	1.0	1.0	collinear
gene:TraesCS3B03G0051200	Chr3B	14549103	14549399	-	14549251	Chr3B	12093348	12093644	-	12093496	0.989	0.963	collinear
gene:TraesCS3B03G0051500	Chr3B	14560796	14563932	+	14562364	Chr3B	12138884	12142093	+	12140488	0.99	0.929	collinear
gene:TraesCS3B03G0051600	Chr3B	14690068	14694638	-	14692353	Chr3B	12243703	12248273	-	12245988	1.0	0.997	collinear
gene:TraesCS3B03G0052000	Chr3B	14897747	14904386	+	14901066	Chr3B	12422132	12428642	+	12425387	0.975	0.959	collinear
gene:TraesCS3B03G0052400	Chr3B	15034510	15038343	+	15036426	Chr3B	12519064	12524236	+	12521650	0.999	0.966	collinear
gene:TraesCS3B03G0052500	Chr3B	15043587	15043985	-	15043786	Chr3B	12529946	12530344	-	12530145	1.0	0.994	collinear
gene:TraesCS3B03G0052700	Chr3B	15050859	15051645	-	15051252	Chr3B	12535776	12536536	-	12536156	0.96	0.906	collinear
gene:TraesCS3B03G0052800	Chr3B	15051800	15059713	-	15055756	Chr3B	12536752	12547718	-	12542235	0.976	0.959	collinear
gene:TraesCS3B03G0053700	Chr3B	15311739	15315173	-	15313456	Chr3B	12886668	12890108	-	12888388	1.0	0.994	collinear
gene:TraesCS3B03G0053800	Chr3B	15334364	15335548	+	15334956	Chr3B	12909233	12910417	+	12909825	1.0	0.995	collinear
gene:TraesCS3B03G0053900	Chr3B	15344103	15347794	+	15345948	Chr3B	12918978	12922657	+	12920817	1.0	0.993	collinear
gene:TraesCS3B03G0054200	Chr3B	15361834	15364625	-	15363229	Chr3B	12934018	12936809	-	12935413	1.0	0.998	collinear
gene:TraesCS3B03G0054900	Chr3B	15413768	15421229	-	15417498	Chr3B	12990236	12997638	-	12993937	1.0	0.997	collinear
gene:TraesCS3B03G0055000	Chr3B	15437025	15455773	-	15446399	Chr3B	13013332	13032139	-	13022735	1.0	0.997	collinear
gene:TraesCS3B03G0056000	Chr3B	15737539	15742920	-	15740229	Chr3B	13076965	13082330	-	13079647	1.0	0.998	collinear
gene:TraesCS3B03G0056300	Chr3B	15774884	15775192	-	15775038	Chr3B	13187067	13187375	-	13187221	1.0	0.99	collinear
gene:TraesCS3B03G0056500	Chr3B	15817353	15827081	-	15822217	Chr3B	13228323	13237902	-	13233112	1.0	0.996	collinear
gene:TraesCS3B03G0056800	Chr3B	15843661	15844865	-	15844263	Chr3B	13254334	13255538	-	13254936	1.0	0.999	collinear
gene:TraesCS3B03G0057200	Chr3B	16030592	16032356	+	16031474	Chr3B	13448958	13450722	+	13449840	1.0	0.997	collinear
gene:TraesCS3B03G0057500	Chr3B	16061723	16065343	+	16063533	Chr3B	13478858	13482470	+	13480664	0.991	0.953	collinear
gene:TraesCS3B03G0057600	Chr3B	16069780	16071754	-	16070767	Chr3B	13483365	13485244	-	13484304	0.946	0.923	collinear
gene:TraesCS3B03G0057700	Chr3B	16116348	16118134	-	16117241	Chr3B	13530000	13531786	-	13530893	1.0	0.998	collinear
gene:TraesCS3B03G0057800	Chr3B	16172883	16174668	-	16173775	Chr3B	13584407	13586189	-	13585298	0.998	0.997	collinear
gene:TraesCS3B03G0058000	Chr3B	16194029	16197637	-	16195833	Chr3B	13606045	13609654	-	13607849	1.0	0.997	collinear
gene:TraesCS3B03G0058200	Chr3B	16220505	16234337	-	16227421	Chr3B	13633868	13636374	-	13635121	1.0	0.995	collinear
gene:TraesCS3B03G0058900	Chr3B	16337986	16339408	+	16338697	Chr3B	13702463	13703890	+	13703176	0.991	0.948	collinear
gene:TraesCS3B03G0059100	Chr3B	16346206	16348027	+	16347116	Chr3B	13709565	13711386	+	13710475	1.0	0.991	collinear
gene:TraesCS3B03G0059900	Chr3B	16595969	16597796	+	16596882	Chr3B	13976266	13978095	+	13977180	1.0	0.991	collinear
gene:TraesCS3B03G0060000	Chr3B	16599118	16600593	+	16599855	Chr3B	13979425	13980900	+	13980162	0.999	0.995	collinear
gene:TraesCS3B03G0060100	Chr3B	16639543	16641393	+	16640468	Chr3B	14019708	14021557	+	14020632	1.0	0.995	collinear
gene:TraesCS3B03G0060700	Chr3B	16729361	16731316	+	16730338	Chr3B	14045637	14047592	+	14046614	1.0	0.995	collinear
gene:TraesCS3B03G0061200	Chr3B	16791104	16792637	+	16791870	Chr3B	14130802	14132336	+	14131569	1.0	0.992	collinear
gene:TraesCS3B03G0061700	Chr3B	17050106	17051521	+	17050813	Chr3B	9468840	9470278	-	9469559	0.996	0.95	collinear
gene:TraesCS3B03G0061800	Chr3B	17053569	17054760	+	17054164	Chr3B	14182704	14183895	+	14183299	1.0	0.995	collinear
gene:TraesCS3B03G0062200	Chr3B	17068676	17069813	-	17069244	Chr3B	14197792	14198929	-	14198360	1.0	0.993	collinear
gene:TraesCS3B03G0063100	Chr3B	17216773	17218407	-	17217590	Chr3B	14318073	14319707	-	14318890	1.0	0.991	collinear
gene:TraesCS3B03G0063200	Chr3B	17230424	17233961	-	17232192	Chr3B	14331713	14335312	-	14333512	1.0	0.99	collinear
gene:TraesCS3B03G0063300	Chr3B	17237828	17239182	-	17238505	Chr3B	14338779	14340133	-	14339456	1.0	0.992	collinear
gene:TraesCS3B03G0063700	Chr3B	17487044	17487576	+	17487310	Chr3B	9154275	9154798	+	9154536	1.0	0.935	collinear
gene:TraesCS3B03G0064400	Chr3B	17646958	17649498	-	17648228	Chr3B	14548330	14550967	-	14549648	1.0	0.993	collinear
gene:TraesCS3B03G0064500	Chr3B	17653463	17653684	+	17653573	Chr3B	14554548	14554769	+	14554658	1.0	0.977	collinear
gene:TraesCS3B03G0064600	Chr3B	17661266	17665293	+	17663279	Chr3B	14562670	14566685	+	14564677	0.996	0.996	collinear
