gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	SY_Mattis_tgt_chr	SY_Mattis_tgt_start	SY_Mattis_tgt_end	SY_Mattis_tgt_strand	SY_Mattis_tgt_midpoint	SY_Mattis_coverage	SY_Mattis_identity	segment
gene:TraesCS4B03G0007800	Chr4B	3611489	3612627	+	3612058	Chr4B	8939084	8940221	+	8939652	1.0	0.988	rearrangement:Chr4B_block2
gene:TraesCS4B03G0009600	Chr4B	4394789	4395654	-	4395221	Chr4B	10025371	10026225	+	10025798	0.987	0.967	rearrangement:Chr4B_block2
gene:TraesCS4B03G0010200	Chr4B	4649709	4654096	+	4651902	Chr4B	9690047	9694480	+	9692263	0.997	0.914	rearrangement:Chr4B_block2
gene:TraesCS4B03G0010500	Chr4B	4702115	4703499	+	4702807	Chr4B	8981921	8983285	-	8982603	0.985	0.962	rearrangement:Chr4B_block2
gene:TraesCS4B03G0010700	Chr4B	4748349	4751329	-	4749839	Chr4B	9809676	9812647	+	9811161	0.994	0.967	rearrangement:Chr4B_block2
gene:TraesCS4B03G0010800	Chr4B	4757354	4758546	-	4757950	Chr4B	9840048	9841245	+	9840646	1.0	0.962	rearrangement:Chr4B_block2
gene:TraesCS4B03G0011200	Chr4B	5005176	5006735	+	5005955	Chr4B	8888836	8890381	-	8889608	0.991	0.924	rearrangement:Chr4B_block2
gene:TraesCS4B03G0011300	Chr4B	5013958	5015724	-	5014841	Chr4B	8878593	8880366	+	8879479	1.0	0.973	rearrangement:Chr4B_block2
gene:TraesCS4B03G0011400	Chr4B	5016147	5018598	+	5017372	Chr4B	8875615	8878171	-	8876893	0.998	0.963	rearrangement:Chr4B_block2
gene:TraesCS4B03G0012100	Chr4B	5077523	5082200	+	5079861	Chr4B	8845869	8850571	+	8848220	0.996	0.91	rearrangement:Chr4B_block2
gene:TraesCS4B03G0012200	Chr4B	5087164	5091352	-	5089258	Chr4B	8854142	8858347	-	8856244	0.994	0.955	rearrangement:Chr4B_block2
gene:TraesCS4B03G0012400	Chr4B	5318530	5319996	-	5319263	Chr4B	8836024	8837453	+	8836738	0.974	0.922	rearrangement:Chr4B_block2
gene:TraesCS4B03G0013100	Chr4B	5665779	5670020	-	5667899	Chr4B	8549415	8553485	+	8551450	0.966	0.927	rearrangement:Chr4B_block2
gene:TraesCS4B03G0026600	Chr4B	10847041	10851294	+	10849167	Chr4B	3567283	3571536	-	3569409	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0027200	Chr4B	10931857	10935497	-	10933677	Chr4B	3481815	3485455	+	3483635	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0027400	Chr4B	11093025	11100708	+	11096866	Chr4B	3319335	3327037	-	3323186	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0027500	Chr4B	11107511	11109226	+	11108368	Chr4B	3310819	3312534	-	3311676	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0027600	Chr4B	11111048	11113357	+	11112202	Chr4B	3306688	3308997	-	3307842	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0027900	Chr4B	11120139	11124482	-	11122310	Chr4B	3295480	3299823	+	3297651	1.0	0.999	rearrangement:Chr4B_block1
gene:TraesCS4B03G0028100	Chr4B	11668860	11670629	-	11669744	Chr4B	2831040	2832809	+	2831924	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0028200	Chr4B	11672668	11675712	-	11674190	Chr4B	2824697	2827740	+	2826218	0.999	0.999	rearrangement:Chr4B_block1
gene:TraesCS4B03G0028300	Chr4B	11677119	11681241	+	11679180	Chr4B	2819169	2823290	-	2821229	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0028500	Chr4B	12157687	12158558	+	12158122	Chr4B	2345855	2346726	-	2346290	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0029700	Chr4B	12236367	12238738	+	12237552	Chr4B	2265500	2267871	-	2266685	1.0	0.999	rearrangement:Chr4B_block1
gene:TraesCS4B03G0029800	Chr4B	12242993	12245251	-	12244122	Chr4B	2258973	2261231	+	2260102	1.0	0.999	rearrangement:Chr4B_block1
gene:TraesCS4B03G0030000	Chr4B	12307140	12311868	+	12309504	Chr4B	2190263	2194991	-	2192627	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0030100	Chr4B	12311772	12313549	-	12312660	Chr4B	2188879	2190163	+	2189521	0.921	0.918	rearrangement:Chr4B_block1
gene:TraesCS4B03G0030200	Chr4B	12327262	12328629	-	12327945	Chr4B	2182180	2183547	+	2182863	1.0	0.998	rearrangement:Chr4B_block1
gene:TraesCS4B03G0030300	Chr4B	12329369	12332339	-	12330854	Chr4B	2178479	2181448	+	2179963	1.0	0.998	rearrangement:Chr4B_block1
gene:TraesCS4B03G0031300	Chr4B	13064511	13066817	-	13065664	Chr4B	1566360	1568671	+	1567515	1.0	0.997	rearrangement:Chr4B_block1
gene:TraesCS4B03G0031400	Chr4B	13150070	13152283	+	13151176	Chr4B	1480078	1482291	-	1481184	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0031700	Chr4B	13283883	13286103	+	13284993	Chr4B	1390597	1392817	-	1391707	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0032100	Chr4B	13326019	13326527	+	13326273	Chr4B	1350000	1350508	-	1350254	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0032200	Chr4B	13371547	13375209	-	13373378	Chr4B	1301725	1305387	+	1303556	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0032300	Chr4B	13387538	13391363	+	13389450	Chr4B	1285480	1289305	-	1287392	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0032400	Chr4B	13425673	13430257	+	13427965	Chr4B	1246585	1251169	-	1248877	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0032700	Chr4B	13449724	13450466	+	13450095	Chr4B	1226497	1227239	-	1226868	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0032800	Chr4B	13450549	13454028	-	13452288	Chr4B	1222935	1226414	+	1224674	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0032900	Chr4B	13455718	13461325	-	13458521	Chr4B	1215825	1221245	+	1218535	0.939	0.939	rearrangement:Chr4B_block1
gene:TraesCS4B03G0033000	Chr4B	13464420	13467636	+	13466028	Chr4B	1209362	1212740	-	1211051	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0033100	Chr4B	13613526	13625103	-	13619314	Chr4B	1071483	1082933	+	1077208	0.985	0.985	rearrangement:Chr4B_block1
gene:TraesCS4B03G0033200	Chr4B	13619936	13622133	+	13621034	Chr4B	1074538	1076523	-	1075530	1.0	0.998	rearrangement:Chr4B_block1
gene:TraesCS4B03G0033300	Chr4B	13627329	13635247	-	13631288	Chr4B	1061404	1069197	+	1065300	0.996	0.994	rearrangement:Chr4B_block1
gene:TraesCS4B03G0033400	Chr4B	13643817	13644143	-	13643980	Chr4B	1052139	1052465	+	1052302	1.0	0.996	rearrangement:Chr4B_block1
gene:TraesCS4B03G0033600	Chr4B	13731974	13732261	+	13732117	Chr4B	998480	998764	-	998622	0.989	0.965	rearrangement:Chr4B_block1
gene:TraesCS4B03G0033700	Chr4B	13767289	13767576	+	13767432	Chr4B	950275	950562	-	950418	1.0	0.993	rearrangement:Chr4B_block1
gene:TraesCS4B03G0034700	Chr4B	13857744	13859586	-	13858665	Chr4B	855173	856997	+	856085	0.984	0.962	rearrangement:Chr4B_block1
gene:TraesCS4B03G0034900	Chr4B	13970511	13974126	+	13972318	Chr4B	755025	758641	-	756833	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0035200	Chr4B	13994176	13995863	+	13995019	Chr4B	733230	734917	-	734073	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0035500	Chr4B	14234601	14235387	-	14234994	Chr4B	469624	470410	+	470017	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0035600	Chr4B	14269259	14273323	+	14271291	Chr4B	431740	435804	-	433772	1.0	1.0	rearrangement:Chr4B_block1
gene:TraesCS4B03G0282700	Chr4B	148458745	148459848	+	148459296	Chr4B	155761276	155762379	-	155761827	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0282800	Chr4B	148462193	148464810	-	148463501	Chr4B	155756449	155759066	+	155757757	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0282900	Chr4B	148616367	148618687	-	148617527	Chr4B	155602497	155604817	+	155603657	1.0	0.999	rearrangement:Chr4B_block4
gene:TraesCS4B03G0283000	Chr4B	148620419	148621529	+	148620974	Chr4B	155599655	155600765	-	155600210	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0283300	Chr4B	148888780	148892428	-	148890604	Chr4B	155328951	155332599	+	155330775	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0283400	Chr4B	148926438	148934004	-	148930221	Chr4B	155287529	155295097	+	155291313	1.0	0.999	rearrangement:Chr4B_block4
gene:TraesCS4B03G0283800	Chr4B	149558655	149562561	+	149560608	Chr4B	154666130	154670036	-	154668083	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0284000	Chr4B	149572065	149581284	+	149576674	Chr4B	154647537	154656626	-	154652081	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0284300	Chr4B	149584335	149585000	-	149584667	Chr4B	154643487	154644152	+	154643819	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0284400	Chr4B	149586426	149589923	-	149588174	Chr4B	154638564	154642061	+	154640312	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0284600	Chr4B	149648122	149650502	-	149649312	Chr4B	154494557	154496937	-	154495747	1.0	0.999	rearrangement:Chr4B_block4
gene:TraesCS4B03G0284700	Chr4B	149777497	149780867	-	149779182	Chr4B	154446776	154450146	+	154448461	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0285100	Chr4B	150153015	150153749	-	150153382	Chr4B	154074108	154074842	+	154074475	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0285500	Chr4B	150411702	150414790	-	150413246	Chr4B	153813307	153816395	+	153814851	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0285800	Chr4B	150466243	150468736	+	150467489	Chr4B	153768284	153770777	-	153769530	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0285900	Chr4B	150469600	150470013	-	150469806	Chr4B	153767007	153767420	+	153767213	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0286000	Chr4B	150479053	150483786	-	150481419	Chr4B	153753166	153757899	+	153755532	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0286200	Chr4B	150792083	150803168	-	150797625	Chr4B	153433786	153444873	+	153439329	1.0	1.0	rearrangement:Chr4B_block4
gene:TraesCS4B03G0291200	Chr4B	157170110	157174841	-	157172475	Chr4B	147122716	147127447	+	147125081	1.0	0.999	rearrangement:Chr4B_block3
gene:TraesCS4B03G0291800	Chr4B	158151809	158152237	+	158152023	Chr4B	146151991	146152419	-	146152205	1.0	1.0	rearrangement:Chr4B_block3
gene:TraesCS4B03G0292000	Chr4B	158425030	158429636	+	158427333	Chr4B	145875304	145879910	-	145877607	1.0	0.999	rearrangement:Chr4B_block3
gene:TraesCS4B03G0292100	Chr4B	158430834	158433704	-	158432269	Chr4B	145871236	145874106	+	145872671	1.0	1.0	rearrangement:Chr4B_block3
gene:TraesCS4B03G0292400	Chr4B	159113739	159114769	+	159114254	Chr4B	145190432	145191462	-	145190947	1.0	1.0	rearrangement:Chr4B_block3
gene:TraesCS4B03G0292700	Chr4B	159576364	159583513	-	159579938	Chr4B	144722362	144729511	+	144725936	1.0	0.999	rearrangement:Chr4B_block3
gene:TraesCS4B03G0013300	Chr4B	5730119	5731654	-	5730886	Chr4B	8436770	8438305	+	8437537	1.0	0.97	collinear
gene:TraesCS4B03G0013400	Chr4B	5753494	5754438	-	5753966	Chr4B	8377824	8378776	+	8378300	0.991	0.901	collinear
gene:TraesCS4B03G0013700	Chr4B	5784701	5785668	-	5785184	Chr4B	8332101	8333063	+	8332582	0.993	0.951	collinear
gene:TraesCS4B03G0013900	Chr4B	5803248	5807228	-	5805238	Chr4B	8322092	8325926	+	8324009	0.982	0.942	collinear
gene:TraesCS4B03G0014100	Chr4B	5878408	5881448	+	5879928	Chr4B	8247737	8250777	-	8249257	1.0	1.0	collinear
gene:TraesCS4B03G0014600	Chr4B	6029853	6032274	+	6031063	Chr4B	8097456	8099876	-	8098666	1.0	1.0	collinear
gene:TraesCS4B03G0015000	Chr4B	6269662	6271092	+	6270377	Chr4B	7857903	7859333	-	7858618	1.0	1.0	collinear
gene:TraesCS4B03G0015100	Chr4B	6272493	6273128	+	6272810	Chr4B	7855867	7856502	-	7856184	1.0	1.0	collinear
gene:TraesCS4B03G0015200	Chr4B	6274207	6274850	-	6274528	Chr4B	7854145	7854788	+	7854466	1.0	1.0	collinear
gene:TraesCS4B03G0015300	Chr4B	6276095	6276960	+	6276527	Chr4B	7852035	7852900	-	7852467	1.0	1.0	collinear
gene:TraesCS4B03G0015500	Chr4B	6283520	6284166	-	6283843	Chr4B	7844796	7845442	+	7845119	1.0	1.0	collinear
gene:TraesCS4B03G0015700	Chr4B	6338082	6340667	-	6339374	Chr4B	7787825	7790411	+	7789118	1.0	1.0	collinear
gene:TraesCS4B03G0015800	Chr4B	6346102	6348397	+	6347249	Chr4B	7780102	7782397	-	7781249	1.0	1.0	collinear
gene:TraesCS4B03G0015900	Chr4B	6349266	6350916	-	6350091	Chr4B	7777583	7779233	+	7778408	1.0	1.0	collinear
gene:TraesCS4B03G0016000	Chr4B	6396293	6400437	-	6398365	Chr4B	7728066	7732210	+	7730138	1.0	1.0	collinear
gene:TraesCS4B03G0016200	Chr4B	6438288	6442488	-	6440388	Chr4B	7686257	7690487	+	7688372	1.0	1.0	collinear
gene:TraesCS4B03G0016500	Chr4B	6542399	6542847	+	6542623	Chr4B	7585860	7586308	-	7586084	1.0	1.0	collinear
gene:TraesCS4B03G0016700	Chr4B	6603474	6606350	+	6604912	Chr4B	7523039	7525915	-	7524477	1.0	1.0	collinear
gene:TraesCS4B03G0016800	Chr4B	6622209	6624334	+	6623271	Chr4B	7505050	7507175	-	7506112	1.0	1.0	collinear
gene:TraesCS4B03G0017400	Chr4B	6779772	6782952	+	6781362	Chr4B	7345693	7348873	-	7347283	1.0	0.999	collinear
gene:TraesCS4B03G0017700	Chr4B	6802311	6806219	-	6804265	Chr4B	7322607	7326515	+	7324561	1.0	1.0	collinear
gene:TraesCS4B03G0017800	Chr4B	6841063	6845077	+	6843070	Chr4B	7283692	7287705	-	7285698	1.0	0.995	collinear
gene:TraesCS4B03G0017900	Chr4B	6898433	6901748	-	6900090	Chr4B	7272398	7275731	+	7274064	1.0	0.98	collinear
gene:TraesCS4B03G0018100	Chr4B	6943116	6947537	-	6945326	Chr4B	7225504	7230007	+	7227755	0.985	0.951	collinear
gene:TraesCS4B03G0018300	Chr4B	7074978	7077800	-	7076389	Chr4B	7106155	7108977	+	7107566	1.0	0.998	collinear
gene:TraesCS4B03G0018400	Chr4B	7084337	7087845	+	7086091	Chr4B	7096110	7099618	-	7097864	1.0	1.0	collinear
gene:TraesCS4B03G0019500	Chr4B	7253579	7257515	+	7255547	Chr4B	6925785	6929759	-	6927772	1.0	0.99	collinear
gene:TraesCS4B03G0019600	Chr4B	7266869	7273008	+	7269938	Chr4B	6910279	6916424	-	6913351	1.0	0.999	collinear
gene:TraesCS4B03G0020000	Chr4B	7459008	7461775	+	7460391	Chr4B	6705635	6708409	-	6707022	1.0	0.987	collinear
gene:TraesCS4B03G0020300	Chr4B	7681207	7683033	+	7682120	Chr4B	6578215	6579927	-	6579071	0.937	0.93	collinear
gene:TraesCS4B03G0020400	Chr4B	7684152	7686148	+	7685150	Chr4B	6567142	6569137	-	6568139	0.999	0.992	collinear
gene:TraesCS4B03G0020500	Chr4B	7857196	7862596	-	7859896	Chr4B	6420695	6426081	+	6423388	1.0	0.998	collinear
gene:TraesCS4B03G0020700	Chr4B	7957320	7962746	-	7960033	Chr4B	6339278	6344726	+	6342002	1.0	0.999	collinear
gene:TraesCS4B03G0020900	Chr4B	8273296	8276777	-	8275036	Chr4B	6012754	6016237	+	6014495	1.0	0.994	collinear
gene:TraesCS4B03G0021100	Chr4B	8349077	8352483	-	8350780	Chr4B	5919077	5922483	+	5920780	1.0	1.0	collinear
gene:TraesCS4B03G0021200	Chr4B	8354847	8360894	-	8357870	Chr4B	5910689	5916714	+	5913701	1.0	0.999	collinear
gene:TraesCS4B03G0021300	Chr4B	8360912	8364647	-	8362779	Chr4B	5906936	5910671	+	5908803	1.0	1.0	collinear
gene:TraesCS4B03G0021400	Chr4B	8419281	8420199	+	8419740	Chr4B	5851422	5852340	-	5851881	1.0	1.0	collinear
gene:TraesCS4B03G0021500	Chr4B	8487556	8490533	+	8489044	Chr4B	5781680	5784654	-	5783167	0.997	0.997	collinear
gene:TraesCS4B03G0021600	Chr4B	8534247	8537334	+	8535790	Chr4B	5735250	5738336	-	5736793	1.0	1.0	collinear
gene:TraesCS4B03G0021700	Chr4B	8578630	8581537	+	8580083	Chr4B	5691203	5694110	-	5692656	1.0	1.0	collinear
gene:TraesCS4B03G0021800	Chr4B	8623962	8626909	+	8625435	Chr4B	5645902	5648849	-	5647375	1.0	1.0	collinear
gene:TraesCS4B03G0021900	Chr4B	8668879	8671759	+	8670319	Chr4B	5602432	5605312	-	5603872	1.0	1.0	collinear
gene:TraesCS4B03G0022000	Chr4B	8690949	8694149	+	8692549	Chr4B	5581035	5584235	-	5582635	1.0	1.0	collinear
gene:TraesCS4B03G0022100	Chr4B	8696794	8699786	+	8698290	Chr4B	5575398	5578390	-	5576894	1.0	1.0	collinear
gene:TraesCS4B03G0022200	Chr4B	8713800	8721462	+	8717631	Chr4B	5553863	5561384	-	5557623	1.0	1.0	collinear
gene:TraesCS4B03G0022300	Chr4B	8778184	8781081	+	8779632	Chr4B	5464837	5467734	-	5466285	1.0	0.998	collinear
gene:TraesCS4B03G0022400	Chr4B	8928149	8930990	+	8929569	Chr4B	5444994	5447835	-	5446414	1.0	0.998	collinear
gene:TraesCS4B03G0022600	Chr4B	8969015	8972206	+	8970610	Chr4B	5405422	5408613	-	5407017	1.0	1.0	collinear
gene:TraesCS4B03G0022900	Chr4B	9188963	9190624	+	9189793	Chr4B	5186063	5187724	-	5186893	1.0	0.997	collinear
gene:TraesCS4B03G0023000	Chr4B	9197152	9202090	+	9199621	Chr4B	5174598	5179536	-	5177067	1.0	1.0	collinear
gene:TraesCS4B03G0023200	Chr4B	9235129	9243483	-	9239306	Chr4B	5133238	5141558	+	5137398	1.0	1.0	collinear
gene:TraesCS4B03G0023300	Chr4B	9242541	9249609	-	9246075	Chr4B	5127113	5134180	+	5130646	1.0	1.0	collinear
gene:TraesCS4B03G0023500	Chr4B	9257978	9259039	-	9258508	Chr4B	5117683	5118744	+	5118213	1.0	1.0	collinear
gene:TraesCS4B03G0023700	Chr4B	9284155	9286184	+	9285169	Chr4B	5090196	5092225	-	5091210	1.0	1.0	collinear
gene:TraesCS4B03G0024000	Chr4B	9312201	9316723	-	9314462	Chr4B	5059620	5064142	+	5061881	1.0	1.0	collinear
gene:TraesCS4B03G0024100	Chr4B	9321836	9323497	-	9322666	Chr4B	5052846	5054507	+	5053676	1.0	0.997	collinear
gene:TraesCS4B03G0024400	Chr4B	9542136	9544219	+	9543177	Chr4B	4834832	4836911	-	4835871	1.0	0.991	collinear
gene:TraesCS4B03G0024500	Chr4B	9631181	9633297	+	9632239	Chr4B	4746116	4748232	-	4747174	1.0	1.0	collinear
gene:TraesCS4B03G0024800	Chr4B	9790333	9792797	+	9791565	Chr4B	4584455	4586919	-	4585687	1.0	1.0	collinear
gene:TraesCS4B03G0025600	Chr4B	10400582	10403964	-	10402273	Chr4B	3979635	3983013	+	3981324	1.0	1.0	collinear
gene:TraesCS4B03G0026100	Chr4B	10803185	10805569	+	10804377	Chr4B	3613098	3615482	-	3614290	1.0	1.0	collinear
gene:TraesCS4B03G0036600	Chr4B	14793756	14795965	-	14794860	Chr4B	13944068	13946362	+	13945215	0.974	0.964	collinear
gene:TraesCS4B03G0037000	Chr4B	14819047	14821688	+	14820367	Chr4B	13918050	13920739	-	13919394	1.0	0.973	collinear
gene:TraesCS4B03G0037100	Chr4B	14829643	14834893	+	14832268	Chr4B	13904602	13909852	-	13907227	1.0	1.0	collinear
gene:TraesCS4B03G0037200	Chr4B	14835047	14839810	+	14837428	Chr4B	13899685	13904448	-	13902066	1.0	1.0	collinear
gene:TraesCS4B03G0037300	Chr4B	14866669	14868524	-	14867596	Chr4B	13870992	13872847	+	13871919	1.0	0.998	collinear
gene:TraesCS4B03G0037700	Chr4B	15018264	15019321	+	15018792	Chr4B	13711628	13712693	-	13712160	1.0	0.99	collinear
gene:TraesCS4B03G0037800	Chr4B	15020905	15022023	+	15021464	Chr4B	13708926	13710044	-	13709485	1.0	1.0	collinear
gene:TraesCS4B03G0037900	Chr4B	15022046	15026127	-	15024086	Chr4B	13704822	13708903	+	13706862	1.0	1.0	collinear
gene:TraesCS4B03G0038000	Chr4B	15038365	15039493	+	15038929	Chr4B	13691501	13692629	-	13692065	1.0	0.998	collinear
gene:TraesCS4B03G0038100	Chr4B	15040448	15043277	-	15041862	Chr4B	13687717	13690546	+	13689131	1.0	1.0	collinear
gene:TraesCS4B03G0038200	Chr4B	15136397	15136759	+	15136578	Chr4B	13595220	13595582	-	13595401	1.0	0.991	collinear
gene:TraesCS4B03G0038300	Chr4B	15149172	15152263	+	15150717	Chr4B	13589800	13592888	-	13591344	1.0	0.996	collinear
gene:TraesCS4B03G0038400	Chr4B	15156746	15162716	+	15159731	Chr4B	13579363	13585335	-	13582349	0.999	0.998	collinear
gene:TraesCS4B03G0038500	Chr4B	15162926	15167293	-	15165109	Chr4B	13574785	13579153	+	13576969	1.0	0.996	collinear
gene:TraesCS4B03G0038900	Chr4B	15684259	15687307	+	15685783	Chr4B	13072829	13075889	-	13074359	1.0	0.987	collinear
gene:TraesCS4B03G0039100	Chr4B	15712104	15715791	+	15713947	Chr4B	13052792	13056596	-	13054694	1.0	0.928	collinear
gene:TraesCS4B03G0039300	Chr4B	15716043	15720952	-	15718497	Chr4B	13047560	13052540	+	13050050	1.0	0.945	collinear
gene:TraesCS4B03G0039400	Chr4B	15732613	15734448	-	15733530	Chr4B	13034337	13036173	+	13035255	1.0	0.995	collinear
gene:TraesCS4B03G0039500	Chr4B	15737018	15740036	-	15738527	Chr4B	13028947	13031705	+	13030326	1.0	0.986	collinear
gene:TraesCS4B03G0039700	Chr4B	15751071	15753626	+	15752348	Chr4B	13019662	13022293	-	13020977	1.0	0.985	collinear
gene:TraesCS4B03G0040200	Chr4B	15766863	15767150	-	15767006	Chr4B	13006144	13006431	+	13006287	1.0	0.989	collinear
