gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	tgt_chr	tgt_start	tgt_end	tgt_strand	tgt_midpoint	coverage	identity	segment
gene:TraesCS5B03G0003900	Chr5B	2728736	2729284	+	2729010	Chr5B	871740	872288	+	872014	1.0	1.0	collinear
gene:TraesCS5B03G0004100	Chr5B	3293517	3295022	-	3294269	Chr5B	1395581	1397086	-	1396333	1.0	1.0	collinear
gene:TraesCS5B03G0004200	Chr5B	3371571	3373018	-	3372294	Chr5B	1472768	1474215	-	1473491	1.0	1.0	collinear
gene:TraesCS5B03G0004400	Chr5B	3564118	3565596	+	3564857	Chr5B	1660778	1662256	+	1661517	1.0	1.0	collinear
gene:TraesCS5B03G0004500	Chr5B	3593228	3597197	-	3595212	Chr5B	1689689	1693658	-	1691673	1.0	1.0	collinear
gene:TraesCS5B03G0004600	Chr5B	3603885	3607681	+	3605783	Chr5B	1700346	1704142	+	1702244	1.0	0.999	collinear
gene:TraesCS5B03G0004700	Chr5B	3614607	3619532	+	3617069	Chr5B	1711068	1715876	+	1713472	1.0	1.0	collinear
gene:TraesCS5B03G0007900	Chr5B	5090409	5094657	+	5092533	Chr5B	2298189	2302435	+	2300312	1.0	0.998	collinear
gene:TraesCS5B03G0008200	Chr5B	5592217	5592540	-	5592378	Chr5B	3029285	3029608	-	3029446	1.0	0.996	collinear
gene:TraesCS5B03G0013600	Chr5B	7124941	7128118	-	7126529	Chr5B	11184093	11186455	+	11185274	0.997	0.997	collinear
gene:TraesCS5B03G0014000	Chr5B	7204960	7205447	-	7205203	Chr5B	11070323	11070810	+	11070566	1.0	0.994	collinear
gene:TraesCS5B03G0014100	Chr5B	7240428	7241179	-	7240803	Chr5B	11048085	11048838	+	11048461	1.0	0.987	collinear
gene:TraesCS5B03G0014300	Chr5B	7359600	7360287	-	7359943	Chr5B	10938198	10938883	+	10938540	1.0	0.986	collinear
gene:TraesCS5B03G0014400	Chr5B	7410008	7410495	-	7410251	Chr5B	10881755	10882242	+	10881998	1.0	0.992	collinear
gene:TraesCS5B03G0014500	Chr5B	7437158	7437645	-	7437401	Chr5B	10858189	10858676	+	10858432	1.0	0.989	collinear
gene:TraesCS5B03G0014600	Chr5B	7592627	7597126	-	7594876	Chr5B	10680522	10685021	+	10682771	1.0	0.999	collinear
gene:TraesCS5B03G0014800	Chr5B	7755553	7759308	-	7757430	Chr5B	10518098	10521853	+	10519975	1.0	0.999	collinear
gene:TraesCS5B03G0015100	Chr5B	7985700	7994441	-	7990070	Chr5B	10283363	10292101	+	10287732	1.0	1.0	collinear
gene:TraesCS5B03G0015300	Chr5B	8044868	8056936	-	8050902	Chr5B	10221143	10233211	+	10227177	1.0	0.999	collinear
gene:TraesCS5B03G0015500	Chr5B	8136091	8146344	+	8141217	Chr5B	10132452	10142705	-	10137578	1.0	1.0	collinear
gene:TraesCS5B03G0015900	Chr5B	8231890	8236662	+	8234276	Chr5B	10060435	10065207	-	10062821	1.0	1.0	collinear
gene:TraesCS5B03G0016100	Chr5B	8246419	8248728	-	8247573	Chr5B	10049368	10051677	+	10050522	1.0	1.0	collinear
gene:TraesCS5B03G0016300	Chr5B	8403122	8405146	+	8404134	Chr5B	9893988	9896012	-	9895000	1.0	1.0	collinear
gene:TraesCS5B03G0016400	Chr5B	8412291	8414400	+	8413345	Chr5B	9884736	9886845	-	9885790	1.0	0.999	collinear
gene:TraesCS5B03G0017000	Chr5B	8435064	8439898	-	8437481	Chr5B	9859235	9864069	+	9861652	1.0	1.0	collinear
gene:TraesCS5B03G0017300	Chr5B	8578315	8592199	+	8585257	Chr5B	9707015	9720900	-	9713957	1.0	1.0	collinear
gene:TraesCS5B03G0017500	Chr5B	8592762	8599391	-	8596076	Chr5B	9699823	9706452	+	9703137	1.0	0.997	collinear
gene:TraesCS5B03G0017600	Chr5B	8929166	8931564	-	8930365	Chr5B	9416120	9418527	+	9417323	1.0	1.0	collinear
gene:TraesCS5B03G0018000	Chr5B	8959192	8973203	-	8966197	Chr5B	9374481	9388492	+	9381486	1.0	1.0	collinear
gene:TraesCS5B03G0018200	Chr5B	8987169	8989682	-	8988425	Chr5B	9358016	9360529	+	9359272	1.0	1.0	collinear
gene:TraesCS5B03G0018300	Chr5B	8990141	8990908	-	8990524	Chr5B	9356790	9357557	+	9357173	1.0	1.0	collinear
gene:TraesCS5B03G0018500	Chr5B	8999069	8999971	-	8999520	Chr5B	9347727	9348629	+	9348178	1.0	1.0	collinear
gene:TraesCS5B03G0019100	Chr5B	9063135	9063958	+	9063546	Chr5B	9283663	9284486	-	9284074	1.0	0.998	collinear
gene:TraesCS5B03G0019200	Chr5B	9094473	9094694	+	9094583	Chr5B	9252917	9253138	-	9253027	1.0	1.0	collinear
gene:TraesCS5B03G0019300	Chr5B	9098241	9101504	+	9099872	Chr5B	9246109	9249370	-	9247739	1.0	1.0	collinear
gene:TraesCS5B03G0019500	Chr5B	9128880	9132494	+	9130687	Chr5B	9214963	9218573	-	9216768	1.0	1.0	collinear
gene:TraesCS5B03G0019600	Chr5B	9270520	9274061	-	9272290	Chr5B	9073591	9077132	+	9075361	1.0	0.998	collinear
gene:TraesCS5B03G0019700	Chr5B	9291833	9292246	+	9292039	Chr5B	9055348	9055761	-	9055554	1.0	1.0	collinear
gene:TraesCS5B03G0019900	Chr5B	9309126	9311271	+	9310198	Chr5B	9036304	9038449	-	9037376	1.0	1.0	collinear
gene:TraesCS5B03G0020000	Chr5B	9311350	9315370	-	9313360	Chr5B	9032205	9036225	+	9034215	1.0	1.0	collinear
gene:TraesCS5B03G0020400	Chr5B	9346778	9347669	+	9347223	Chr5B	8999589	9000480	-	9000034	1.0	1.0	collinear
gene:TraesCS5B03G0020500	Chr5B	9350147	9351646	+	9350896	Chr5B	8995612	8997111	-	8996361	1.0	0.999	collinear
gene:TraesCS5B03G0020600	Chr5B	9380809	9382659	-	9381734	Chr5B	8964414	8966264	+	8965339	1.0	1.0	collinear
gene:TraesCS5B03G0020700	Chr5B	9403400	9406313	+	9404856	Chr5B	8940728	8943641	-	8942184	1.0	1.0	collinear
gene:TraesCS5B03G0020800	Chr5B	9468227	9470148	+	9469187	Chr5B	8877301	8879222	-	8878261	1.0	1.0	collinear
gene:TraesCS5B03G0021000	Chr5B	9571961	9572791	-	9572376	Chr5B	8773868	8774698	+	8774283	1.0	0.998	collinear
gene:TraesCS5B03G0021200	Chr5B	9587651	9588520	+	9588085	Chr5B	8758169	8759038	-	8758603	1.0	1.0	collinear
gene:TraesCS5B03G0021800	Chr5B	9717192	9720543	-	9718867	Chr5B	8625250	8628601	+	8626925	1.0	1.0	collinear
gene:TraesCS5B03G0022000	Chr5B	9855474	9864520	+	9859997	Chr5B	8481412	8490486	-	8485949	1.0	1.0	collinear
gene:TraesCS5B03G0022200	Chr5B	10106300	10110457	-	10108378	Chr5B	8234849	8239041	+	8236945	1.0	0.999	collinear
gene:TraesCS5B03G0022600	Chr5B	10214304	10220355	-	10217329	Chr5B	8124767	8130819	+	8127793	1.0	1.0	collinear
gene:TraesCS5B03G0022700	Chr5B	10307002	10310651	-	10308826	Chr5B	8034086	8037735	+	8035910	1.0	1.0	collinear
gene:TraesCS5B03G0022900	Chr5B	10391195	10392453	+	10391824	Chr5B	7951483	7952741	-	7952112	1.0	0.999	collinear
gene:TraesCS5B03G0023200	Chr5B	10474262	10476974	+	10475618	Chr5B	7868058	7870770	-	7869414	1.0	1.0	collinear
gene:TraesCS5B03G0023300	Chr5B	10483169	10487009	-	10485089	Chr5B	7858005	7861845	+	7859925	1.0	1.0	collinear
gene:TraesCS5B03G0023400	Chr5B	10487058	10495071	-	10491064	Chr5B	7849951	7857956	+	7853953	1.0	0.996	collinear
gene:TraesCS5B03G0023800	Chr5B	10569581	10572063	-	10570822	Chr5B	7775408	7777890	+	7776649	1.0	1.0	collinear
gene:TraesCS5B03G0023900	Chr5B	11094914	11095366	+	11095140	Chr5B	7271997	7272449	-	7272223	1.0	0.997	collinear
gene:TraesCS5B03G0024100	Chr5B	11123414	11123869	+	11123641	Chr5B	7243463	7243918	-	7243690	1.0	1.0	collinear
gene:TraesCS5B03G0024200	Chr5B	11126365	11127792	+	11127078	Chr5B	7239540	7240967	-	7240253	1.0	0.999	collinear
gene:TraesCS5B03G0024800	Chr5B	11356992	11359994	-	11358493	Chr5B	7008166	7011168	+	7009667	1.0	1.0	collinear
gene:TraesCS5B03G0025000	Chr5B	11505766	11509181	+	11507473	Chr5B	6858988	6862403	-	6860695	1.0	1.0	collinear
gene:TraesCS5B03G0025300	Chr5B	11528508	11529623	+	11529065	Chr5B	6843559	6844671	-	6844115	0.997	0.992	collinear
gene:TraesCS5B03G0025500	Chr5B	11553967	11555073	+	11554520	Chr5B	6808692	6809799	-	6809245	1.0	0.995	collinear
gene:TraesCS5B03G0025700	Chr5B	11563724	11567657	+	11565690	Chr5B	6796100	6800022	-	6798061	1.0	0.995	collinear
gene:TraesCS5B03G0025800	Chr5B	11599622	11605376	-	11602499	Chr5B	6766920	6770449	+	6768684	1.0	0.993	collinear
gene:TraesCS5B03G0025900	Chr5B	11653192	11653452	-	11653322	Chr5B	6737223	6737483	+	6737353	1.0	0.988	collinear
gene:TraesCS5B03G0026100	Chr5B	11812338	11822104	-	11817221	Chr5B	6650302	6660059	+	6655180	1.0	0.999	collinear
gene:TraesCS5B03G0028200	Chr5B	13220273	13224136	+	13222204	Chr5B	12433632	12437435	+	12435533	0.965	0.959	collinear
gene:TraesCS5B03G0028300	Chr5B	13224220	13225588	-	13224904	Chr5B	12437525	12438909	-	12438217	0.998	0.972	collinear
gene:TraesCS5B03G0028400	Chr5B	13232245	13237196	+	13234720	Chr5B	12445525	12450475	+	12448000	1.0	0.997	collinear
gene:TraesCS5B03G0028900	Chr5B	13269693	13271649	-	13270671	Chr5B	12509339	12511279	-	12510309	0.979	0.972	collinear
gene:TraesCS5B03G0029100	Chr5B	13314077	13314463	+	13314270	Chr5B	12560529	12560916	+	12560722	1.0	0.992	collinear
gene:TraesCS5B03G0029200	Chr5B	13317363	13325016	-	13321189	Chr5B	12563633	12571295	-	12567464	1.0	0.988	collinear
gene:TraesCS5B03G0029300	Chr5B	13396832	13400806	+	13398819	Chr5B	12629066	12632952	+	12631009	0.996	0.991	collinear
gene:TraesCS5B03G0029500	Chr5B	13403971	13404722	-	13404346	Chr5B	12636212	12636963	-	12636587	1.0	0.995	collinear
gene:TraesCS5B03G0029800	Chr5B	13469112	13478889	-	13474000	Chr5B	12686814	12696590	-	12691702	1.0	1.0	collinear
gene:TraesCS5B03G0030200	Chr5B	13526485	13533166	-	13529825	Chr5B	12744440	12751121	-	12747780	1.0	0.999	collinear
gene:TraesCS5B03G0030400	Chr5B	13538016	13539589	-	13538802	Chr5B	12757163	12758736	-	12757949	1.0	0.995	collinear
gene:TraesCS5B03G0030600	Chr5B	13739040	13742577	+	13740808	Chr5B	12976246	12979810	+	12978028	1.0	0.987	collinear
gene:TraesCS5B03G0030700	Chr5B	13742889	13746219	-	13744554	Chr5B	12980122	12983455	-	12981788	1.0	0.996	collinear
gene:TraesCS5B03G0030800	Chr5B	13753139	13756858	-	13754998	Chr5B	12990022	12993503	-	12991762	0.995	0.989	collinear
gene:TraesCS5B03G0030900	Chr5B	13761639	13766090	+	13763864	Chr5B	13196234	13200524	-	13198379	0.988	0.959	collinear
gene:TraesCS5B03G0031200	Chr5B	13813226	13815754	-	13814490	Chr5B	13311618	13314146	-	13312882	1.0	0.987	collinear
gene:TraesCS5B03G0031700	Chr5B	13897917	13901506	+	13899711	Chr5B	13743318	13746776	+	13745047	0.999	0.953	collinear
gene:TraesCS5B03G0032000	Chr5B	13958974	13962434	+	13960704	Chr5B	13800459	13804018	+	13802238	0.995	0.958	collinear
gene:TraesCS5B03G0032700	Chr5B	14442702	14446192	-	14444447	Chr5B	14339716	14343184	-	14341450	0.99	0.953	collinear
gene:TraesCS5B03G0034100	Chr5B	14735969	14739364	+	14737666	Chr5B	14628516	14631932	+	14630224	1.0	0.995	collinear
gene:TraesCS5B03G0034400	Chr5B	14964550	14964981	-	14964765	Chr5B	14855353	14855784	-	14855568	1.0	0.981	collinear
gene:TraesCS5B03G0034500	Chr5B	14967780	14968459	-	14968119	Chr5B	14858364	14859041	-	14858702	0.995	0.948	collinear
gene:TraesCS5B03G0034800	Chr5B	15060069	15060977	-	15060523	Chr5B	15042187	15043095	-	15042641	1.0	0.998	collinear
gene:TraesCS5B03G0035300	Chr5B	15107932	15108639	+	15108285	Chr5B	15104732	15105439	+	15105085	1.0	0.974	collinear
gene:TraesCS5B03G0035500	Chr5B	15147679	15148176	+	15147927	Chr5B	15134895	15135392	+	15135143	1.0	0.993	collinear
gene:TraesCS5B03G0035700	Chr5B	15178748	15179680	+	15179214	Chr5B	15188903	15189835	+	15189369	1.0	0.997	collinear
gene:TraesCS5B03G0035900	Chr5B	15240866	15241639	-	15241252	Chr5B	15251624	15252397	-	15252010	1.0	0.979	collinear
gene:TraesCS5B03G0036000	Chr5B	15245683	15246561	-	15246122	Chr5B	15256482	15257360	-	15256921	1.0	0.992	collinear
gene:TraesCS5B03G0036100	Chr5B	15251565	15252508	+	15252036	Chr5B	15264173	15265116	+	15264644	1.0	0.983	collinear
gene:TraesCS5B03G0036500	Chr5B	15384589	15388487	-	15386538	Chr5B	15334074	15338031	-	15336052	1.0	0.989	collinear
gene:TraesCS5B03G0036600	Chr5B	15400249	15401399	-	15400824	Chr5B	15374931	15376081	-	15375506	1.0	0.998	collinear
gene:TraesCS5B03G0037100	Chr5B	15579855	15586312	+	15583083	Chr5B	15682108	15687753	+	15684930	0.932	0.931	collinear
gene:TraesCS5B03G0037200	Chr5B	15590671	15594377	-	15592524	Chr5B	15691959	15695651	-	15693805	0.998	0.997	collinear
gene:TraesCS5B03G0038300	Chr5B	16028698	16032699	-	16030698	Chr5B	15706203	15710367	-	15708285	0.987	0.92	collinear
gene:TraesCS5B03G0038600	Chr5B	16060220	16065019	-	16062619	Chr5B	15714635	15719441	-	15717038	1.0	0.989	collinear
gene:TraesCS5B03G0039400	Chr5B	16411670	16412110	-	16411890	Chr5B	15998987	15999427	-	15999207	1.0	1.0	collinear
gene:TraesCS5B03G0039500	Chr5B	16437458	16437898	-	16437678	Chr5B	16024773	16025213	-	16024993	1.0	1.0	collinear
gene:TraesCS5B03G0040100	Chr5B	16607070	16609209	+	16608139	Chr5B	16122515	16124654	+	16123584	1.0	1.0	collinear
gene:TraesCS5B03G0040200	Chr5B	16609420	16617087	-	16613253	Chr5B	16124865	16132542	-	16128703	1.0	0.996	collinear
gene:TraesCS5B03G0040800	Chr5B	17805901	17808859	-	17807380	Chr5B	17193063	17196014	+	17194538	0.985	0.919	collinear
gene:TraesCS5B03G0042300	Chr5B	18073200	18074246	-	18073723	Chr5B	17568918	17569974	-	17569446	1.0	0.981	collinear
gene:TraesCS5B03G0042800	Chr5B	18208883	18210186	+	18209534	Chr5B	17729077	17730378	+	17729727	0.998	0.994	collinear
gene:TraesCS5B03G0042900	Chr5B	18221809	18225449	+	18223629	Chr5B	17741974	17745578	+	17743776	0.989	0.979	collinear
gene:TraesCS5B03G0043000	Chr5B	18227659	18230690	+	18229174	Chr5B	17747772	17750799	+	17749285	1.0	1.0	collinear
gene:TraesCS5B03G0043100	Chr5B	18235926	18240310	-	18238118	Chr5B	17755820	17760204	-	17758012	1.0	1.0	collinear
gene:TraesCS5B03G0043200	Chr5B	18253033	18254696	-	18253864	Chr5B	17772928	17774591	-	17773759	1.0	1.0	collinear
gene:TraesCS5B03G0043500	Chr5B	18359015	18360093	-	18359554	Chr5B	17878982	17880060	-	17879521	1.0	0.998	collinear
gene:TraesCS5B03G0044100	Chr5B	18442047	18442310	+	18442178	Chr5B	17960978	17961241	+	17961109	1.0	1.0	collinear
gene:TraesCS5B03G0044300	Chr5B	18446125	18447066	-	18446595	Chr5B	17965056	17965997	-	17965526	1.0	1.0	collinear
gene:TraesCS5B03G0045200	Chr5B	18667645	18668184	+	18667914	Chr5B	18190277	18190816	+	18190546	1.0	1.0	collinear
gene:TraesCS5B03G0046000	Chr5B	19030152	19032083	+	19031117	Chr5B	18581209	18583349	+	18582279	1.0	0.996	collinear
gene:TraesCS5B03G0046200	Chr5B	19263083	19264715	+	19263899	Chr5B	18846984	18848611	+	18847797	1.0	0.966	collinear
gene:TraesCS5B03G0046300	Chr5B	19685760	19687547	-	19686653	Chr5B	19225523	19227310	-	19226416	1.0	0.995	collinear
gene:TraesCS5B03G0046400	Chr5B	19702854	19704256	-	19703555	Chr5B	19241044	19242447	-	19241745	1.0	0.962	collinear
gene:TraesCS5B03G0046600	Chr5B	19706358	19707182	-	19706770	Chr5B	19252132	19252956	-	19252544	1.0	0.992	collinear
gene:TraesCS5B03G0046900	Chr5B	19794999	19798528	+	19796763	Chr5B	19353777	19357311	+	19355544	1.0	0.994	collinear
gene:TraesCS5B03G0048400	Chr5B	20033282	20035406	-	20034344	Chr5B	19870056	19872180	-	19871118	1.0	1.0	collinear
gene:TraesCS5B03G0048600	Chr5B	20056666	20058118	-	20057392	Chr5B	19893310	19894739	-	19894024	0.992	0.935	collinear
gene:TraesCS5B03G0048700	Chr5B	20196338	20202385	+	20199361	Chr5B	20070184	20076219	+	20073201	1.0	0.994	collinear
gene:TraesCS5B03G0048900	Chr5B	20252668	20252994	-	20252831	Chr5B	20111452	20111778	-	20111615	1.0	0.99	collinear
gene:TraesCS5B03G0049000	Chr5B	20253889	20254961	+	20254425	Chr5B	20112761	20113833	+	20113297	1.0	0.985	collinear
gene:TraesCS5B03G0049100	Chr5B	20275393	20275719	-	20275556	Chr5B	20132856	20133182	-	20133019	1.0	0.996	collinear
gene:TraesCS5B03G0049200	Chr5B	20276828	20288299	+	20282563	Chr5B	20134291	20144645	+	20139468	1.0	0.994	collinear
gene:TraesCS5B03G0049300	Chr5B	20304988	20305515	-	20305251	Chr5B	20158144	20158671	-	20158407	1.0	0.994	collinear
gene:TraesCS5B03G0049400	Chr5B	20311900	20313380	+	20312640	Chr5B	20165058	20166537	+	20165797	1.0	0.988	collinear
gene:TraesCS5B03G0050100	Chr5B	20409003	20410073	-	20409538	Chr5B	20265335	20266405	-	20265870	1.0	0.996	collinear
gene:TraesCS5B03G0050200	Chr5B	20863179	20864787	-	20863983	Chr5B	20715787	20717395	-	20716591	1.0	0.996	collinear
gene:TraesCS5B03G0050400	Chr5B	20881242	20887011	+	20884126	Chr5B	20742375	20747408	+	20744891	1.0	0.997	collinear
gene:TraesCS5B03G0050500	Chr5B	20888765	20894114	-	20891439	Chr5B	20749162	20754511	-	20751836	1.0	0.992	collinear
gene:TraesCS5B03G0050600	Chr5B	20903175	20905102	-	20904138	Chr5B	20763254	20765181	-	20764217	1.0	0.998	collinear
gene:TraesCS5B03G0050700	Chr5B	20906430	20907670	-	20907050	Chr5B	20766509	20767749	-	20767129	1.0	1.0	collinear
gene:TraesCS5B03G0050800	Chr5B	20908341	20909100	+	20908720	Chr5B	20768420	20769179	+	20768799	1.0	1.0	collinear
gene:TraesCS5B03G0050900	Chr5B	20924632	20925159	+	20924895	Chr5B	20784562	20785089	+	20784825	1.0	1.0	collinear
gene:TraesCS5B03G0051000	Chr5B	20962087	20966390	+	20964238	Chr5B	20822189	20826526	+	20824357	1.0	1.0	collinear
gene:TraesCS5B03G0051300	Chr5B	21045880	21048235	-	21047057	Chr5B	20905288	20907645	-	20906466	1.0	1.0	collinear
gene:TraesCS5B03G0051400	Chr5B	21063402	21066829	+	21065115	Chr5B	20922889	20926308	+	20924598	1.0	1.0	collinear
gene:TraesCS5B03G0051500	Chr5B	21067129	21068070	-	21067599	Chr5B	20926608	20927551	-	20927079	1.0	0.997	collinear
gene:TraesCS5B03G0051600	Chr5B	21267486	21269548	-	21268517	Chr5B	21126956	21129018	-	21127987	1.0	1.0	collinear
gene:TraesCS5B03G0052300	Chr5B	21339653	21339907	+	21339780	Chr5B	21199081	21199335	+	21199208	1.0	1.0	collinear
gene:TraesCS5B03G0052600	Chr5B	21384375	21386198	+	21385286	Chr5B	21243900	21245723	+	21244811	1.0	1.0	collinear
gene:TraesCS5B03G0053200	Chr5B	21412101	21417989	-	21415045	Chr5B	21271971	21277859	-	21274915	1.0	0.999	collinear
gene:TraesCS5B03G0053500	Chr5B	21627713	21632715	+	21630214	Chr5B	21485879	21490880	+	21488379	1.0	0.999	collinear
gene:TraesCS5B03G0053600	Chr5B	21637412	21640309	+	21638860	Chr5B	21493982	21496879	+	21495430	1.0	0.997	collinear
gene:TraesCS5B03G0053900	Chr5B	21758565	21761308	+	21759936	Chr5B	21639964	21642704	+	21641334	0.997	0.994	collinear
gene:TraesCS5B03G0054000	Chr5B	21761757	21765503	-	21763630	Chr5B	21643168	21646913	-	21645040	1.0	0.998	collinear
gene:TraesCS5B03G0054500	Chr5B	21859825	21862127	+	21860976	Chr5B	21698161	21700466	+	21699313	1.0	0.993	collinear
gene:TraesCS5B03G0055500	Chr5B	21973268	21976598	-	21974933	Chr5B	21749853	21753179	-	21751516	0.988	0.971	collinear
gene:TraesCS5B03G0057400	Chr5B	23570781	23571459	+	23571120	Chr5B	22427176	22427860	-	22427518	1.0	0.988	collinear
gene:TraesCS5B03G0057700	Chr5B	23643223	23646001	-	23644612	Chr5B	22620085	22622856	-	22621470	0.997	0.996	collinear
gene:TraesCS5B03G0057900	Chr5B	23766570	23771003	-	23768786	Chr5B	22743168	22747600	-	22745384	1.0	1.0	collinear
gene:TraesCS5B03G0058100	Chr5B	23896000	23898756	+	23897378	Chr5B	22873477	22876233	+	22874855	1.0	1.0	collinear
gene:TraesCS5B03G0058300	Chr5B	24092985	24093610	+	24093297	Chr5B	23069327	23069952	+	23069639	1.0	0.996	collinear
gene:TraesCS5B03G0058400	Chr5B	24102774	24108628	-	24105701	Chr5B	23074929	23080785	-	23077857	1.0	0.996	collinear
gene:TraesCS5B03G0058600	Chr5B	24225104	24231144	-	24228124	Chr5B	23178084	23184231	-	23181157	1.0	0.991	collinear
gene:TraesCS5B03G0058800	Chr5B	24313329	24317251	+	24315290	Chr5B	23272111	23276033	+	23274072	1.0	0.998	collinear
gene:TraesCS5B03G0059100	Chr5B	24329330	24332883	-	24331106	Chr5B	23282629	23286490	-	23284559	1.0	0.997	collinear
gene:TraesCS5B03G0059200	Chr5B	24359273	24360515	-	24359894	Chr5B	23312747	23313989	-	23313368	1.0	1.0	collinear
gene:TraesCS5B03G0059300	Chr5B	24361320	24363800	-	24362560	Chr5B	23314794	23317274	-	23316034	1.0	1.0	collinear
gene:TraesCS5B03G0060100	Chr5B	24529782	24532869	+	24531325	Chr5B	23483487	23486574	+	23485030	1.0	1.0	collinear
gene:TraesCS5B03G0060200	Chr5B	24546971	24550124	+	24548547	Chr5B	23500675	23503828	+	23502251	1.0	1.0	collinear
gene:TraesCS5B03G0060400	Chr5B	24588998	24591733	+	24590365	Chr5B	23542703	23545437	+	23544070	1.0	1.0	collinear
gene:TraesCS5B03G0060500	Chr5B	24632975	24633778	-	24633376	Chr5B	23586690	23587493	-	23587091	1.0	1.0	collinear
gene:TraesCS5B03G0061000	Chr5B	24879869	24891541	-	24885705	Chr5B	23828746	23840212	-	23834479	1.0	1.0	collinear
gene:TraesCS5B03G0061100	Chr5B	24987156	24990543	-	24988849	Chr5B	23935491	23938878	-	23937184	1.0	1.0	collinear
gene:TraesCS5B03G0061600	Chr5B	25131444	25139111	-	25135277	Chr5B	24079355	24087022	-	24083188	1.0	1.0	collinear
gene:TraesCS5B03G0061700	Chr5B	25275644	25276760	+	25276202	Chr5B	24223186	24224302	+	24223744	1.0	1.0	collinear
gene:TraesCS5B03G0062000	Chr5B	25479122	25484045	-	25481583	Chr5B	24427281	24432256	-	24429768	1.0	0.976	collinear
gene:TraesCS5B03G0062200	Chr5B	25539190	25547210	-	25543200	Chr5B	24487178	24495265	-	24491221	1.0	1.0	collinear
gene:TraesCS5B03G0062500	Chr5B	25873183	25878594	+	25875888	Chr5B	24819535	24824946	+	24822240	1.0	1.0	collinear
gene:TraesCS5B03G0062600	Chr5B	25878810	25879603	-	25879206	Chr5B	24825162	24825955	-	24825558	1.0	1.0	collinear
gene:TraesCS5B03G0062800	Chr5B	26202637	26205342	+	26203989	Chr5B	25149007	25151712	+	25150359	1.0	1.0	collinear
gene:TraesCS5B03G0062900	Chr5B	26215358	26218402	+	26216880	Chr5B	25161728	25164772	+	25163250	1.0	0.999	collinear
gene:TraesCS5B03G0063100	Chr5B	26267246	26267794	-	26267520	Chr5B	25223249	25223797	-	25223523	1.0	0.991	collinear
gene:TraesCS5B03G0063400	Chr5B	26512558	26516276	-	26514417	Chr5B	25464436	25468232	-	25466334	0.988	0.93	collinear
gene:TraesCS5B03G0063500	Chr5B	26529461	26533325	-	26531393	Chr5B	25481379	25485182	-	25483280	0.984	0.976	collinear
gene:TraesCS5B03G0065600	Chr5B	27118425	27119696	+	27119060	Chr5B	26363631	26364902	+	26364266	1.0	0.996	collinear
gene:TraesCS5B03G0065700	Chr5B	27150785	27153335	-	27152060	Chr5B	26395487	26397338	-	26396412	0.976	0.975	collinear
gene:TraesCS5B03G0065800	Chr5B	27153640	27155203	-	27154421	Chr5B	26398149	26399712	-	26398930	1.0	0.997	collinear
gene:TraesCS5B03G0065900	Chr5B	27334836	27337208	+	27336022	Chr5B	26575416	26577788	+	26576602	1.0	0.999	collinear
gene:TraesCS5B03G0066000	Chr5B	27495343	27500322	+	27497832	Chr5B	26719768	26724747	+	26722257	1.0	0.998	collinear
gene:TraesCS5B03G0066900	Chr5B	27660357	27662509	-	27661433	Chr5B	26898775	26900840	-	26899807	0.991	0.98	collinear
