gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	SY_Mattis_tgt_chr	SY_Mattis_tgt_start	SY_Mattis_tgt_end	SY_Mattis_tgt_strand	SY_Mattis_tgt_midpoint	SY_Mattis_coverage	SY_Mattis_identity	segment
gene:TraesCS6B03G0363100	Chr6B	149722515	149725418	-	149723966	Chr6B	126183516	126186423	+	126184969	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B03G0363200	Chr6B	149758056	149759839	-	149758947	Chr6B	126149044	126150827	+	126149935	1.0	1.0	rearrangement:Chr6B_block1
gene:TraesCS6B03G0363500	Chr6B	149965399	149973518	+	149969458	Chr6B	125932692	125940826	-	125936759	0.996	0.988	rearrangement:Chr6B_block1
gene:TraesCS6B03G0363800	Chr6B	150236943	150242844	+	150239893	Chr6B	125664708	125670676	-	125667692	1.0	0.998	rearrangement:Chr6B_block1
gene:TraesCS6B03G0364200	Chr6B	150342152	150342775	-	150342463	Chr6B	125554145	125554768	+	125554456	1.0	0.996	rearrangement:Chr6B_block1
gene:TraesCS6B03G0430400	Chr6B	185572151	185574685	-	185573418	Chr6B	228998234	229000773	+	228999503	1.0	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0430500	Chr6B	185589153	185592626	+	185590889	Chr6B	228980215	228983691	-	228981953	1.0	0.997	rearrangement:Chr6B_block4
gene:TraesCS6B03G0430600	Chr6B	185593127	185597631	+	185595379	Chr6B	228975208	228979714	-	228977461	1.0	0.995	rearrangement:Chr6B_block4
gene:TraesCS6B03G0430700	Chr6B	185600117	185604498	+	185602307	Chr6B	228968357	228972723	-	228970540	0.999	0.992	rearrangement:Chr6B_block4
gene:TraesCS6B03G0431000	Chr6B	185685875	185694370	+	185690122	Chr6B	228878427	228886924	-	228882675	1.0	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0431100	Chr6B	185695776	185697327	-	185696551	Chr6B	228875470	228877021	+	228876245	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0431500	Chr6B	185927872	185933569	-	185930720	Chr6B	228637626	228642923	+	228640274	1.0	0.997	rearrangement:Chr6B_block4
gene:TraesCS6B03G0431600	Chr6B	185977742	185982569	-	185980155	Chr6B	228592902	228597728	+	228595315	0.999	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0431900	Chr6B	186214391	186218653	-	186216522	Chr6B	228357407	228361486	+	228359446	1.0	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0432100	Chr6B	187142406	187145569	+	187143987	Chr6B	227518792	227521955	-	227520373	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0433200	Chr6B	187689874	187690227	+	187690050	Chr6B	226935914	226936294	-	226936104	1.0	0.923	rearrangement:Chr6B_block4
gene:TraesCS6B03G0433300	Chr6B	187911708	187913825	+	187912766	Chr6B	226690428	226692545	-	226691486	1.0	0.996	rearrangement:Chr6B_block4
gene:TraesCS6B03G0433700	Chr6B	187921577	187923600	-	187922588	Chr6B	226680516	226682544	+	226681530	1.0	0.997	rearrangement:Chr6B_block4
gene:TraesCS6B03G0433800	Chr6B	188049803	188051530	-	188050666	Chr6B	226553606	226555333	+	226554469	1.0	0.997	rearrangement:Chr6B_block4
gene:TraesCS6B03G0433900	Chr6B	188159880	188164045	+	188161962	Chr6B	226441286	226445451	-	226443368	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0435000	Chr6B	188787466	188787927	+	188787696	Chr6B	225718762	225719223	-	225718992	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0435200	Chr6B	188791432	188796035	+	188793733	Chr6B	225710766	225715257	-	225713011	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0435300	Chr6B	188796497	188798073	-	188797285	Chr6B	225708728	225710304	+	225709516	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0435600	Chr6B	188800131	188803711	-	188801921	Chr6B	225703088	225706668	+	225704878	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0435700	Chr6B	188806431	188807873	-	188807152	Chr6B	225698926	225700368	+	225699647	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0435800	Chr6B	188850100	188852249	-	188851174	Chr6B	225655033	225657182	+	225656107	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0436100	Chr6B	188939061	188962015	-	188950538	Chr6B	225550865	225573916	+	225562390	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0436800	Chr6B	189487671	189494932	+	189491301	Chr6B	225017048	225024309	-	225020678	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0436900	Chr6B	189496261	189497644	+	189496952	Chr6B	225014335	225015718	-	225015026	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0437000	Chr6B	189509957	189512198	+	189511077	Chr6B	224999761	225002002	-	225000881	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0437500	Chr6B	189536984	189539577	-	189538280	Chr6B	224972384	224974977	+	224973680	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0437700	Chr6B	189558171	189558839	+	189558505	Chr6B	224953122	224953790	-	224953456	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0438000	Chr6B	189807832	189809672	-	189808752	Chr6B	224702133	224703973	+	224703053	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0438300	Chr6B	189913045	189917223	-	189915134	Chr6B	224594309	224598564	+	224596436	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0438400	Chr6B	189949796	189958268	-	189954032	Chr6B	224553139	224561691	+	224557415	1.0	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0438500	Chr6B	190198252	190204663	+	190201457	Chr6B	224307664	224314075	-	224310869	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0438600	Chr6B	190339042	190342306	+	190340674	Chr6B	224169948	224173212	-	224171580	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0439400	Chr6B	190550952	190553625	-	190552288	Chr6B	223957123	223959796	+	223958459	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0439700	Chr6B	190911381	190913344	-	190912362	Chr6B	223612322	223614285	+	223613303	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0440100	Chr6B	190993694	190994071	+	190993882	Chr6B	223526319	223526696	-	223526507	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0440200	Chr6B	191001373	191002430	-	191001901	Chr6B	223517779	223518836	+	223518307	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0440300	Chr6B	191070056	191072494	-	191071275	Chr6B	223447464	223449739	+	223448601	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0440400	Chr6B	191195370	191198596	+	191196983	Chr6B	223321734	223324960	-	223323347	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0440500	Chr6B	191200066	191202758	-	191201412	Chr6B	223317572	223320264	+	223318918	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0440700	Chr6B	191283350	191285470	+	191284410	Chr6B	223236209	223238329	-	223237269	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0440800	Chr6B	191293760	191296909	+	191295334	Chr6B	223224770	223227919	-	223226344	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0441000	Chr6B	191834084	191839617	-	191836850	Chr6B	222683886	222689419	+	222686652	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0441100	Chr6B	191838514	191847548	+	191843031	Chr6B	222675949	222684989	-	222680469	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0441200	Chr6B	191849573	191857010	-	191853291	Chr6B	222666346	222673844	+	222670095	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0441300	Chr6B	192762212	192768943	+	192765577	Chr6B	221747940	221754671	-	221751305	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0441600	Chr6B	192865308	192869079	+	192867193	Chr6B	221647548	221651425	-	221649486	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0441800	Chr6B	192877625	192880505	-	192879065	Chr6B	221636089	221638969	+	221637529	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0442400	Chr6B	194000458	194002341	+	194001399	Chr6B	220514349	220516232	-	220515290	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0442500	Chr6B	194008063	194012573	+	194010318	Chr6B	220504117	220508627	-	220506372	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0442900	Chr6B	194305737	194306051	+	194305894	Chr6B	220211532	220211846	-	220211689	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0443000	Chr6B	194355243	194355653	+	194355448	Chr6B	220161940	220162350	-	220162145	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0443100	Chr6B	194357098	194363236	-	194360167	Chr6B	220154357	220160495	+	220157426	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0443400	Chr6B	194656595	194661656	-	194659125	Chr6B	219856087	219861148	+	219858617	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0443700	Chr6B	194830569	194834389	+	194832479	Chr6B	219698209	219702027	-	219700118	0.999	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0443900	Chr6B	194845329	194848546	+	194846937	Chr6B	219683515	219686732	-	219685123	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0444100	Chr6B	194860800	194862221	+	194861510	Chr6B	219655793	219657189	-	219656491	0.979	0.974	rearrangement:Chr6B_block4
gene:TraesCS6B03G0444600	Chr6B	195261237	195266472	+	195263854	Chr6B	219295677	219300918	-	219298297	1.0	0.996	rearrangement:Chr6B_block4
gene:TraesCS6B03G0444800	Chr6B	195288819	195295386	+	195292102	Chr6B	219266669	219273307	-	219269988	1.0	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0444900	Chr6B	195295708	195296769	+	195296238	Chr6B	219265286	219266347	-	219265816	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0445500	Chr6B	195381032	195383968	-	195382500	Chr6B	219177251	219180187	+	219178719	1.0	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0446100	Chr6B	195440070	195441147	+	195440608	Chr6B	219121270	219122347	-	219121808	1.0	0.995	rearrangement:Chr6B_block4
gene:TraesCS6B03G0446300	Chr6B	195459232	195463138	-	195461185	Chr6B	219099350	219103257	+	219101303	1.0	0.997	rearrangement:Chr6B_block4
gene:TraesCS6B03G0446400	Chr6B	195690388	195692289	-	195691338	Chr6B	218841753	218843653	+	218842703	0.999	0.996	rearrangement:Chr6B_block4
gene:TraesCS6B03G0446800	Chr6B	196282167	196284119	-	196283143	Chr6B	218278992	218280946	+	218279969	1.0	0.997	rearrangement:Chr6B_block4
gene:TraesCS6B03G0447200	Chr6B	197352549	197356425	+	197354487	Chr6B	217183021	217186897	-	217184959	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0447300	Chr6B	197356574	197358148	+	197357361	Chr6B	217181298	217182872	-	217182085	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0447400	Chr6B	197517094	197520397	-	197518745	Chr6B	217006657	217009960	+	217008308	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0447500	Chr6B	197687734	197688448	+	197688091	Chr6B	216822628	216823342	-	216822985	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0447600	Chr6B	197695102	197698390	-	197696746	Chr6B	216799556	216802762	+	216801159	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0447900	Chr6B	197905121	197907598	+	197906359	Chr6B	216586500	216588977	-	216587738	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0448000	Chr6B	198145711	198154837	+	198150274	Chr6B	216339674	216349285	-	216344479	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0448100	Chr6B	198249474	198251533	+	198250503	Chr6B	216244010	216246057	-	216245033	0.993	0.993	rearrangement:Chr6B_block4
gene:TraesCS6B03G0448200	Chr6B	198252042	198256252	-	198254147	Chr6B	216239221	216243432	+	216241326	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0448500	Chr6B	198498283	198502713	+	198500498	Chr6B	215975969	215980399	-	215978184	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0448600	Chr6B	198502888	198509102	-	198505995	Chr6B	215969581	215975794	+	215972687	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0448700	Chr6B	198872510	198876983	+	198874746	Chr6B	215594752	215599219	-	215596985	0.997	0.996	rearrangement:Chr6B_block4
gene:TraesCS6B03G0448900	Chr6B	198890925	198891631	+	198891278	Chr6B	215580003	215580709	-	215580356	1.0	0.995	rearrangement:Chr6B_block4
gene:TraesCS6B03G0449100	Chr6B	199086914	199091799	-	199089356	Chr6B	215354945	215359857	+	215357401	1.0	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0449200	Chr6B	199613378	199621666	+	199617522	Chr6B	214803906	214812197	-	214808051	1.0	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0449300	Chr6B	200036599	200039138	+	200037868	Chr6B	214350989	214353837	-	214352413	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0449600	Chr6B	200566762	200569063	-	200567912	Chr6B	213831995	213834296	+	213833145	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0449700	Chr6B	200569927	200575737	-	200572832	Chr6B	213825319	213831131	+	213828225	1.0	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0450000	Chr6B	201000502	201003637	+	201002069	Chr6B	213414820	213417953	-	213416386	0.999	0.996	rearrangement:Chr6B_block4
gene:TraesCS6B03G0450200	Chr6B	201002920	201007031	-	201004975	Chr6B	213411180	213415537	+	213413358	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0450300	Chr6B	201264945	201267081	+	201266013	Chr6B	213173352	213175488	-	213174420	1.0	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0450500	Chr6B	201313164	201320636	-	201316900	Chr6B	213102359	213109941	+	213106150	1.0	0.987	rearrangement:Chr6B_block4
gene:TraesCS6B03G0451000	Chr6B	201596248	201598960	+	201597604	Chr6B	212826240	212828964	-	212827602	1.0	0.994	rearrangement:Chr6B_block4
gene:TraesCS6B03G0451100	Chr6B	201627387	201629114	+	201628250	Chr6B	212801505	212803232	-	212802368	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0451200	Chr6B	201667214	201670926	-	201669070	Chr6B	212759643	212763409	+	212761526	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0451300	Chr6B	201941810	201947076	-	201944443	Chr6B	212477762	212483027	+	212480394	1.0	0.996	rearrangement:Chr6B_block4
gene:TraesCS6B03G0452400	Chr6B	202846532	202852078	+	202849305	Chr6B	211284396	211289942	-	211287169	1.0	0.998	rearrangement:Chr6B_block4
gene:TraesCS6B03G0452700	Chr6B	203399625	203399908	-	203399766	Chr6B	210696668	210696951	+	210696809	1.0	0.978	rearrangement:Chr6B_block4
gene:TraesCS6B03G0453400	Chr6B	203902632	203905774	+	203904203	Chr6B	210188471	210191652	-	210190061	1.0	0.974	rearrangement:Chr6B_block4
gene:TraesCS6B03G0453800	Chr6B	204388262	204389268	-	204388765	Chr6B	209711444	209712450	+	209711947	1.0	0.996	rearrangement:Chr6B_block4
gene:TraesCS6B03G0454000	Chr6B	204558641	204583966	+	204571303	Chr6B	209527042	209552560	-	209539801	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0454100	Chr6B	204631106	204632152	+	204631629	Chr6B	209484193	209485239	-	209484716	1.0	0.995	rearrangement:Chr6B_block4
gene:TraesCS6B03G0454300	Chr6B	205095691	205099015	+	205097353	Chr6B	208999867	209003191	-	209001529	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0454600	Chr6B	205129577	205132587	+	205131082	Chr6B	208966486	208969392	-	208967939	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0455000	Chr6B	205158557	205159075	+	205158816	Chr6B	208939892	208940410	-	208940151	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0455100	Chr6B	205165522	205167268	-	205166395	Chr6B	208931697	208933443	+	208932570	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0455300	Chr6B	205253616	205256644	+	205255130	Chr6B	208842930	208845951	-	208844440	0.995	0.995	rearrangement:Chr6B_block4
gene:TraesCS6B03G0455400	Chr6B	205256988	205261058	-	205259023	Chr6B	208838464	208842534	+	208840499	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0455800	Chr6B	205917446	205920830	+	205919138	Chr6B	208177941	208181325	-	208179633	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0455900	Chr6B	205924048	205934240	-	205929144	Chr6B	208164470	208174723	+	208169596	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0456000	Chr6B	205936929	205943602	+	205940265	Chr6B	208155104	208161781	-	208158442	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0456100	Chr6B	205945248	205948962	+	205947105	Chr6B	208149741	208153458	-	208151599	1.0	0.991	rearrangement:Chr6B_block4
gene:TraesCS6B03G0456300	Chr6B	206107339	206108814	+	206108076	Chr6B	208005247	208006722	-	208005984	1.0	0.997	rearrangement:Chr6B_block4
gene:TraesCS6B03G0456600	Chr6B	206137793	206138395	+	206138094	Chr6B	207967265	207967867	-	207967566	1.0	0.993	rearrangement:Chr6B_block4
gene:TraesCS6B03G0456700	Chr6B	206181056	206186507	-	206183781	Chr6B	207927410	207933255	+	207930332	1.0	0.999	rearrangement:Chr6B_block4
gene:TraesCS6B03G0456800	Chr6B	206184815	206185063	+	206184939	Chr6B	207928854	207929102	-	207928978	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0457600	Chr6B	206486518	206490145	+	206488331	Chr6B	207623733	207627369	-	207625551	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0457700	Chr6B	206491372	206492742	-	206492057	Chr6B	207621136	207622506	+	207621821	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0457800	Chr6B	206683594	206686752	-	206685173	Chr6B	207427272	207430430	+	207428851	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0457900	Chr6B	206784175	206786611	-	206785393	Chr6B	207327193	207329629	+	207328411	1.0	1.0	rearrangement:Chr6B_block4
gene:TraesCS6B03G0471900	Chr6B	216747136	216747945	+	216747540	Chr6B	197140700	197141509	-	197141104	1.0	1.0	rearrangement:Chr6B_block3
