gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	SY_Mattis_tgt_chr	SY_Mattis_tgt_start	SY_Mattis_tgt_end	SY_Mattis_tgt_strand	SY_Mattis_tgt_midpoint	SY_Mattis_coverage	SY_Mattis_identity	segment
gene:TraesCS1B03G0025400	Chr1B	6731747	6734044	+	6732895	Chr1B	5605944	5608236	+	5607090	0.997	0.995	collinear
gene:TraesCS1B03G0025500	Chr1B	6735150	6735832	+	6735491	Chr1B	5609343	5610025	+	5609684	1.0	0.991	collinear
gene:TraesCS1B03G0025900	Chr1B	6761452	6762683	-	6762067	Chr1B	5648703	5649934	-	5649318	1.0	0.996	collinear
gene:TraesCS1B03G0026200	Chr1B	6777069	6777582	+	6777325	Chr1B	5664372	5664885	+	5664628	1.0	0.995	collinear
gene:TraesCS1B03G0026300	Chr1B	6790344	6791931	+	6791137	Chr1B	5678577	5680176	+	5679376	1.0	0.991	collinear
gene:TraesCS1B03G0027200	Chr1B	6885651	6886706	-	6886178	Chr1B	5762472	5763527	-	5762999	1.0	0.997	collinear
gene:TraesCS1B03G0027400	Chr1B	6892910	6894152	-	6893531	Chr1B	5769731	5770976	-	5770353	1.0	1.0	collinear
gene:TraesCS1B03G0027500	Chr1B	6905201	6905452	+	6905326	Chr1B	5782072	5782323	+	5782197	1.0	1.0	collinear
gene:TraesCS1B03G0027600	Chr1B	6911470	6911771	+	6911620	Chr1B	5788337	5788638	+	5788487	1.0	0.993	collinear
gene:TraesCS1B03G0027900	Chr1B	6922415	6926399	+	6924407	Chr1B	5799383	5803367	+	5801375	1.0	1.0	collinear
gene:TraesCS1B03G0028000	Chr1B	6927495	6930956	+	6929225	Chr1B	5804490	5807951	+	5806220	1.0	1.0	collinear
gene:TraesCS1B03G0028200	Chr1B	6933411	6935465	-	6934438	Chr1B	5810406	5812460	-	5811433	1.0	1.0	collinear
gene:TraesCS1B03G0028800	Chr1B	7136171	7137713	-	7136942	Chr1B	6037139	6038681	-	6037910	1.0	1.0	collinear
gene:TraesCS1B03G0028900	Chr1B	7188725	7190156	-	7189440	Chr1B	6089569	6091000	-	6090284	1.0	0.992	collinear
gene:TraesCS1B03G0029300	Chr1B	7473333	7480121	-	7476727	Chr1B	6363849	6370638	-	6367243	1.0	0.997	collinear
gene:TraesCS1B03G0029400	Chr1B	7480639	7487573	+	7484106	Chr1B	6371116	6378064	+	6374590	1.0	0.995	collinear
gene:TraesCS1B03G0029600	Chr1B	7568099	7569690	-	7568894	Chr1B	6484026	6485619	-	6484822	1.0	0.997	collinear
gene:TraesCS1B03G0029700	Chr1B	7583192	7584485	+	7583838	Chr1B	6501523	6502816	+	6502169	1.0	0.996	collinear
gene:TraesCS1B03G0030500	Chr1B	7851867	7852259	+	7852063	Chr1B	5538756	5539147	-	5538951	0.997	0.984	collinear
gene:TraesCS1B03G0030900	Chr1B	7968876	7970120	-	7969498	Chr1B	5433821	5435065	+	5434443	1.0	0.983	collinear
gene:TraesCS1B03G0031900	Chr1B	8067883	8068314	-	8068098	Chr1B	6412733	6413164	-	6412948	1.0	0.976	collinear
gene:TraesCS1B03G0032100	Chr1B	8076414	8076845	-	8076629	Chr1B	5330625	5331056	-	5330840	1.0	0.988	collinear
gene:TraesCS1B03G0034200	Chr1B	8519980	8527072	+	8523526	Chr1B	5185041	5191661	-	5188351	0.998	0.973	collinear
gene:TraesCS1B03G0034400	Chr1B	8592364	8593919	+	8593141	Chr1B	6937583	6939138	+	6938360	1.0	0.992	collinear
gene:TraesCS1B03G0034500	Chr1B	8645390	8646951	+	8646170	Chr1B	7007406	7008959	+	7008182	1.0	0.996	collinear
gene:TraesCS1B03G0034600	Chr1B	8672509	8677350	-	8674929	Chr1B	7036387	7039469	-	7037928	1.0	0.994	collinear
gene:TraesCS1B03G0035000	Chr1B	8710149	8712378	+	8711263	Chr1B	7085026	7087255	+	7086140	1.0	0.99	collinear
gene:TraesCS1B03G0035300	Chr1B	8731073	8731747	+	8731410	Chr1B	7106103	7106751	+	7106427	1.0	0.99	collinear
gene:TraesCS1B03G0035400	Chr1B	8748973	8750925	+	8749949	Chr1B	7124053	7126005	+	7125029	1.0	0.996	collinear
gene:TraesCS1B03G0035700	Chr1B	8775326	8781500	+	8778413	Chr1B	7178434	7184559	+	7181496	0.994	0.968	collinear
gene:TraesCS1B03G0035800	Chr1B	8781958	8783322	+	8782640	Chr1B	7185023	7186380	+	7185701	0.991	0.945	collinear
gene:TraesCS1B03G0036200	Chr1B	8920793	8921583	-	8921188	Chr1B	7326964	7327700	-	7327332	1.0	0.997	collinear
gene:TraesCS1B03G0036300	Chr1B	8936686	8939403	-	8938044	Chr1B	7342767	7345484	-	7344125	1.0	0.997	collinear
gene:TraesCS1B03G0036500	Chr1B	9081442	9085624	+	9083533	Chr1B	7355657	7359633	+	7357645	0.944	0.94	collinear
gene:TraesCS1B03G0036700	Chr1B	9183329	9184082	+	9183705	Chr1B	7460718	7461471	+	7461094	1.0	1.0	collinear
gene:TraesCS1B03G0036800	Chr1B	9188008	9202582	+	9195295	Chr1B	7465397	7479971	+	7472684	1.0	1.0	collinear
gene:TraesCS1B03G0036900	Chr1B	9221024	9223309	+	9222166	Chr1B	7498708	7500993	+	7499850	1.0	1.0	collinear
gene:TraesCS1B03G0037100	Chr1B	9234708	9235360	-	9235034	Chr1B	7512506	7513158	-	7512832	1.0	0.998	collinear
gene:TraesCS1B03G0037200	Chr1B	9239572	9240364	-	9239968	Chr1B	7517369	7518161	-	7517765	1.0	0.998	collinear
gene:TraesCS1B03G0037500	Chr1B	9294962	9297935	-	9296448	Chr1B	7583865	7586838	-	7585351	1.0	0.999	collinear
gene:TraesCS1B03G0037600	Chr1B	9340006	9342523	-	9341264	Chr1B	7629690	7632207	-	7630948	1.0	0.998	collinear
gene:TraesCS1B03G0038000	Chr1B	9375472	9376307	-	9375889	Chr1B	7665212	7666047	-	7665629	1.0	1.0	collinear
gene:TraesCS1B03G0038200	Chr1B	9386698	9389358	-	9388028	Chr1B	7694227	7696887	-	7695557	1.0	0.986	collinear
gene:TraesCS1B03G0038300	Chr1B	9435993	9438264	-	9437128	Chr1B	7873563	7875548	-	7874555	1.0	0.956	collinear
gene:TraesCS1B03G0038400	Chr1B	9439821	9440916	+	9440368	Chr1B	8214144	8215241	-	8214692	1.0	0.951	collinear
gene:TraesCS1B03G0038600	Chr1B	9468567	9470728	+	9469647	Chr1B	7912953	7915152	+	7914052	1.0	0.977	collinear
gene:TraesCS1B03G0038700	Chr1B	9512135	9528525	-	9520330	Chr1B	7956631	7973078	-	7964854	1.0	0.996	collinear
gene:TraesCS1B03G0038800	Chr1B	9590685	9594472	-	9592578	Chr1B	8023741	8027528	-	8025634	1.0	0.999	collinear
gene:TraesCS1B03G0038900	Chr1B	9596767	9602349	+	9599558	Chr1B	8029823	8035464	+	8032643	1.0	0.998	collinear
gene:TraesCS1B03G0039000	Chr1B	9602359	9603587	+	9602973	Chr1B	8035474	8036702	+	8036088	1.0	0.997	collinear
gene:TraesCS1B03G0039200	Chr1B	9612378	9613006	-	9612692	Chr1B	8045606	8046234	-	8045920	1.0	0.998	collinear
gene:TraesCS1B03G0039600	Chr1B	9683032	9685542	+	9684287	Chr1B	8116401	8118911	+	8117656	1.0	0.998	collinear
gene:TraesCS1B03G0040100	Chr1B	9782826	9784767	+	9783796	Chr1B	8217118	8219062	+	8218090	1.0	0.976	collinear
gene:TraesCS1B03G0040200	Chr1B	9789359	9790975	+	9790167	Chr1B	8223697	8225539	+	8224618	0.996	0.949	collinear
gene:TraesCS1B03G0040400	Chr1B	9931905	9932833	-	9932369	Chr1B	8569239	8570164	-	8569701	0.995	0.961	collinear
gene:TraesCS1B03G0040500	Chr1B	9946473	9947669	+	9947071	Chr1B	8583893	8585089	+	8584491	1.0	0.994	collinear
gene:TraesCS1B03G0040600	Chr1B	10006721	10011436	+	10009078	Chr1B	8644313	8649000	+	8646656	1.0	0.998	collinear
gene:TraesCS1B03G0041000	Chr1B	10062709	10067524	-	10065116	Chr1B	8699578	8704382	-	8701980	0.996	0.991	collinear
gene:TraesCS1B03G0041100	Chr1B	10070699	10086054	-	10078376	Chr1B	9022392	9038428	+	9030410	0.997	0.972	collinear
gene:TraesCS1B03G0041200	Chr1B	10093955	10096755	+	10095355	Chr1B	8737507	8740317	+	8738912	1.0	0.965	collinear
gene:TraesCS1B03G0042200	Chr1B	10223793	10225081	-	10224437	Chr1B	8802393	8803681	-	8803037	1.0	1.0	collinear
gene:TraesCS1B03G0042300	Chr1B	10227066	10228079	-	10227572	Chr1B	8805851	8806864	-	8806357	1.0	0.996	collinear
gene:TraesCS1B03G0042400	Chr1B	10232241	10236228	-	10234234	Chr1B	8811028	8815001	-	8813014	0.99	0.988	collinear
gene:TraesCS1B03G0042600	Chr1B	10349836	10356359	+	10353097	Chr1B	8940990	8947537	+	8944263	1.0	0.989	collinear
gene:TraesCS1B03G0042700	Chr1B	10357323	10358121	+	10357722	Chr1B	8948504	8949302	+	8948903	1.0	0.997	collinear
gene:TraesCS1B03G0043200	Chr1B	10450132	10452871	-	10451501	Chr1B	9170220	9172959	-	9171589	1.0	0.995	collinear
gene:TraesCS1B03G0043300	Chr1B	10496325	10503200	+	10499762	Chr1B	9216397	9223271	+	9219834	1.0	0.992	collinear
gene:TraesCS1B03G0044700	Chr1B	10631853	10634419	-	10633136	Chr1B	9299511	9302080	-	9300795	1.0	0.989	collinear
gene:TraesCS1B03G0044800	Chr1B	10638363	10641651	-	10640007	Chr1B	9306049	9309572	-	9307810	1.0	0.996	collinear
gene:TraesCS1B03G0045000	Chr1B	10646033	10648577	-	10647305	Chr1B	9313954	9316471	-	9315212	1.0	0.992	collinear
gene:TraesCS1B03G0045500	Chr1B	10737663	10740370	-	10739016	Chr1B	9369391	9372173	-	9370782	0.996	0.961	collinear
gene:TraesCS1B03G0045800	Chr1B	10890974	10899911	-	10895442	Chr1B	9617629	9626470	-	9622049	0.974	0.965	collinear
gene:TraesCS1B03G0046800	Chr1B	11097649	11101734	-	11099691	Chr1B	9693866	9697830	+	9695848	0.994	0.962	collinear
gene:TraesCS1B03G0047900	Chr1B	11932852	11935452	+	11934152	Chr1B	9992040	9994486	+	9993263	0.999	0.971	collinear
gene:TraesCS1B03G0048500	Chr1B	12155898	12157261	+	12156579	Chr1B	10232840	10234202	+	10233521	1.0	0.993	collinear
gene:TraesCS1B03G0048600	Chr1B	12212874	12214358	-	12213616	Chr1B	10284753	10286195	-	10285474	0.985	0.981	collinear
gene:TraesCS1B03G0048700	Chr1B	12216550	12222860	-	12219705	Chr1B	10290383	10296712	-	10293547	0.998	0.973	collinear
gene:TraesCS1B03G0048800	Chr1B	12376675	12379736	+	12378205	Chr1B	10511195	10514239	+	10512717	0.992	0.987	collinear
gene:TraesCS1B03G0049000	Chr1B	12403367	12410785	+	12407076	Chr1B	10519947	10527623	+	10523785	0.985	0.963	collinear
gene:TraesCS1B03G0049400	Chr1B	12587869	12588942	+	12588405	Chr1B	10645607	10646669	+	10646138	0.989	0.946	collinear
gene:TraesCS1B03G0049600	Chr1B	12608888	12609961	+	12609424	Chr1B	10707532	10708594	+	10708063	0.989	0.989	collinear
gene:TraesCS1B03G0050000	Chr1B	12856625	12856867	-	12856746	Chr1B	10859390	10859632	-	10859511	1.0	0.979	collinear
gene:TraesCS1B03G0050200	Chr1B	12859498	12863918	+	12861708	Chr1B	10861854	10866277	+	10864065	1.0	0.994	collinear
gene:TraesCS1B03G0050300	Chr1B	12871155	12871370	+	12871262	Chr1B	10873899	10874114	+	10874006	1.0	1.0	collinear
gene:TraesCS1B03G0050400	Chr1B	12886537	12886779	-	12886658	Chr1B	10888998	10889240	-	10889119	1.0	0.995	collinear
gene:TraesCS1B03G0050600	Chr1B	12900275	12900898	-	12900586	Chr1B	11644255	11644876	-	11644565	0.994	0.935	collinear
gene:TraesCS1B03G0051200	Chr1B	13011432	13011673	+	13011552	Chr1B	10915978	10916217	+	10916097	0.987	0.954	collinear
gene:TraesCS1B03G0052000	Chr1B	13261342	13261557	-	13261449	Chr1B	11279400	11279615	-	11279507	1.0	0.953	collinear
gene:TraesCS1B03G0052300	Chr1B	13282427	13285263	+	13283845	Chr1B	11000158	11002994	+	11001576	1.0	0.99	collinear
gene:TraesCS1B03G0052600	Chr1B	13308308	13310991	-	13309649	Chr1B	11029680	11032359	-	11031019	0.998	0.995	collinear
gene:TraesCS1B03G0052700	Chr1B	13312371	13313351	-	13312861	Chr1B	11033738	11034718	-	11034228	1.0	0.989	collinear
gene:TraesCS1B03G0052800	Chr1B	13323643	13324701	-	13324172	Chr1B	11055707	11056765	-	11056236	1.0	0.998	collinear
gene:TraesCS1B03G0053500	Chr1B	13438831	13442118	+	13440474	Chr1B	11201564	11204680	+	11203122	0.998	0.988	collinear
gene:TraesCS1B03G0053600	Chr1B	13471192	13471901	-	13471546	Chr1B	11239601	11240310	-	11239955	1.0	0.996	collinear
gene:TraesCS1B03G0053800	Chr1B	13505365	13505580	+	13505472	Chr1B	11272710	11272925	+	11272817	1.0	0.995	collinear
gene:TraesCS1B03G0053900	Chr1B	13509180	13509422	+	13509301	Chr1B	11276617	11276859	+	11276738	1.0	0.995	collinear
gene:TraesCS1B03G0054200	Chr1B	13534543	13539707	+	13537125	Chr1B	11303480	11308643	+	11306061	1.0	0.998	collinear
gene:TraesCS1B03G0054400	Chr1B	13670547	13683383	-	13676965	Chr1B	11437136	11450029	-	11443582	1.0	0.997	collinear
gene:TraesCS1B03G0054600	Chr1B	13735279	13740170	-	13737724	Chr1B	11502477	11507348	-	11504912	0.988	0.986	collinear
gene:TraesCS1B03G0054700	Chr1B	13759157	13767992	+	13763574	Chr1B	11526342	11535179	+	11530760	1.0	0.998	collinear
gene:TraesCS1B03G0055700	Chr1B	13977558	13982523	-	13980040	Chr1B	11608548	11613464	-	11611006	0.98	0.972	collinear
gene:TraesCS1B03G0056000	Chr1B	13999014	14002404	+	14000709	Chr1B	11630245	11633675	+	11631960	0.999	0.993	collinear
gene:TraesCS1B03G0057100	Chr1B	14428164	14430943	-	14429553	Chr1B	11723400	11726179	-	11724789	1.0	1.0	collinear
gene:TraesCS1B03G0057200	Chr1B	14434688	14434924	+	14434806	Chr1B	11729924	11730160	+	11730042	1.0	1.0	collinear
gene:TraesCS1B03G0057300	Chr1B	14440531	14440761	+	14440646	Chr1B	11735767	11735997	+	11735882	1.0	1.0	collinear
gene:TraesCS1B03G0057400	Chr1B	14654433	14660861	+	14657647	Chr1B	11946965	11953254	+	11950109	1.0	1.0	collinear
gene:TraesCS1B03G0057600	Chr1B	14726947	14731776	+	14729361	Chr1B	12019050	12023879	+	12021464	1.0	1.0	collinear
gene:TraesCS1B03G0057700	Chr1B	14791130	14792757	-	14791943	Chr1B	12083232	12084859	-	12084045	1.0	0.999	collinear
gene:TraesCS1B03G0057800	Chr1B	14859044	14861496	-	14860270	Chr1B	12150430	12153062	-	12151746	1.0	0.923	collinear
gene:TraesCS1B03G0058000	Chr1B	14898675	14900216	+	14899445	Chr1B	12189370	12190911	+	12190140	1.0	1.0	collinear
gene:TraesCS1B03G0058100	Chr1B	14905984	14913993	+	14909988	Chr1B	12196677	12204686	+	12200681	1.0	1.0	collinear
gene:TraesCS1B03G0058200	Chr1B	14917149	14927182	+	14922165	Chr1B	12207837	12217639	+	12212738	0.994	0.976	collinear
gene:TraesCS1B03G0058300	Chr1B	14930908	14931165	+	14931036	Chr1B	12221366	12221623	+	12221494	1.0	0.972	collinear
gene:TraesCS1B03G0058400	Chr1B	14947192	14948329	-	14947760	Chr1B	12237716	12238853	-	12238284	1.0	0.997	collinear
gene:TraesCS1B03G0058500	Chr1B	15041521	15043347	-	15042434	Chr1B	12331317	12333144	-	12332230	1.0	0.993	collinear
gene:TraesCS1B03G0059600	Chr1B	15431893	15432748	-	15432320	Chr1B	12908122	12908977	-	12908549	1.0	0.996	collinear
gene:TraesCS1B03G0060500	Chr1B	15598209	15600219	+	15599214	Chr1B	13054171	13056060	+	13055115	0.98	0.966	collinear
gene:TraesCS1B03G0060600	Chr1B	15660641	15662758	+	15661699	Chr1B	13135299	13137416	+	13136357	1.0	0.996	collinear
gene:TraesCS1B03G0060700	Chr1B	15681611	15683469	-	15682540	Chr1B	13165461	13167319	-	13166390	1.0	0.998	collinear
gene:TraesCS1B03G0061300	Chr1B	15768286	15772299	-	15770292	Chr1B	13218829	13222838	-	13220833	0.998	0.995	collinear
gene:TraesCS1B03G0061400	Chr1B	15825822	15828269	-	15827045	Chr1B	13263236	13265683	-	13264459	1.0	0.996	collinear
gene:TraesCS1B03G0061600	Chr1B	15869185	15870367	+	15869776	Chr1B	13307777	13308960	+	13308368	1.0	1.0	collinear
gene:TraesCS1B03G0061900	Chr1B	15893423	15904711	-	15899067	Chr1B	13331755	13343037	-	13337396	0.998	0.997	collinear
gene:TraesCS1B03G0062100	Chr1B	15963181	15964428	-	15963804	Chr1B	13428110	13429357	-	13428733	1.0	0.981	collinear
gene:TraesCS1B03G0062300	Chr1B	16014390	16016621	+	16015505	Chr1B	13456442	13458477	+	13457459	1.0	1.0	collinear
gene:TraesCS1B03G0062400	Chr1B	16016684	16022024	-	16019354	Chr1B	13458540	13463880	-	13461210	1.0	1.0	collinear
gene:TraesCS1B03G0062500	Chr1B	16064503	16064748	+	16064625	Chr1B	13505701	13505946	+	13505823	1.0	1.0	collinear
gene:TraesCS1B03G0063000	Chr1B	16143964	16144161	+	16144062	Chr1B	13579649	13579846	+	13579747	1.0	1.0	collinear
gene:TraesCS1B03G0063100	Chr1B	16161145	16164077	-	16162611	Chr1B	13598994	13601926	-	13600460	1.0	1.0	collinear
gene:TraesCS1B03G0063400	Chr1B	16170504	16173273	-	16171888	Chr1B	13608353	13611122	-	13609737	1.0	1.0	collinear
gene:TraesCS1B03G0063600	Chr1B	16238734	16241476	-	16240105	Chr1B	13674164	13676906	-	13675535	1.0	0.999	collinear
