gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity	segment
gene:TraesCS7B02G013400	Chr7B	9811371	9813688	+	9812529	Chr7B	8423160	8425477	+	8424318	1.0	1.0	collinear
gene:TraesCS7B02G013500	Chr7B	10101970	10103900	+	10102935	Chr7B	8712296	8714226	+	8713261	1.0	1.0	collinear
gene:TraesCS7B02G013600	Chr7B	10156648	10161061	-	10158854	Chr7B	8766846	8771259	-	8769052	1.0	1.0	collinear
gene:TraesCS7B02G013700	Chr7B	10174613	10174930	-	10174771	Chr7B	8784567	8784884	-	8784725	1.0	1.0	collinear
gene:TraesCS7B02G013800	Chr7B	10208404	10210729	+	10209566	Chr7B	8818000	8820325	+	8819162	1.0	1.0	collinear
gene:TraesCS7B02G013900	Chr7B	10241189	10241524	-	10241356	Chr7B	8850195	8850530	-	8850362	1.0	1.0	collinear
gene:TraesCS7B02G014000	Chr7B	10558933	10561029	+	10559981	Chr7B	9165901	9167997	+	9166949	1.0	1.0	collinear
gene:TraesCS7B02G014100	Chr7B	10581949	10584294	+	10583121	Chr7B	9189616	9191961	+	9190788	1.0	1.0	collinear
gene:TraesCS7B02G014200	Chr7B	10639319	10641409	+	10640364	Chr7B	9246985	9249075	+	9248030	1.0	1.0	collinear
gene:TraesCS7B02G014400	Chr7B	10946591	10947682	+	10947136	Chr7B	9561862	9562953	+	9562407	1.0	0.998	collinear
gene:TraesCS7B02G014500	Chr7B	11529794	11531442	+	11530618	Chr7B	10249595	10251243	+	10250419	1.0	1.0	collinear
gene:TraesCS7B02G014600	Chr7B	11744804	11745353	+	11745078	Chr7B	10453486	10454035	+	10453760	1.0	1.0	collinear
gene:TraesCS7B02G014700	Chr7B	11956967	11960056	-	11958511	Chr7B	10688987	10692074	-	10690530	1.0	0.999	collinear
gene:TraesCS7B02G014800	Chr7B	11960171	11962965	+	11961568	Chr7B	10692189	10694983	+	10693586	1.0	0.998	collinear
gene:TraesCS7B02G014900	Chr7B	12179279	12180662	+	12179970	Chr7B	10934298	10935683	+	10934990	1.0	0.994	collinear
gene:TraesCS7B02G015000	Chr7B	12193225	12195282	-	12194253	Chr7B	10947697	10949754	-	10948725	1.0	0.999	collinear
gene:TraesCS7B02G015100	Chr7B	12204519	12208359	-	12206439	Chr7B	10958983	10962823	-	10960903	1.0	0.998	collinear
gene:TraesCS7B02G015200	Chr7B	12363280	12366655	-	12364967	Chr7B	11100537	11103912	-	11102224	1.0	0.998	collinear
gene:TraesCS7B02G015300	Chr7B	12380316	12383882	-	12382099	Chr7B	11117159	11120726	-	11118942	1.0	1.0	collinear
gene:TraesCS7B02G015400	Chr7B	12531909	12540105	-	12536007	Chr7B	11257712	11265922	-	11261817	1.0	0.995	collinear
gene:TraesCS7B02G015600	Chr7B	12952614	12953495	+	12953054	Chr7B	11674609	11675490	+	11675049	1.0	0.993	collinear
gene:TraesCS7B02G015700	Chr7B	12966292	12967674	+	12966983	Chr7B	11753465	11754845	+	11754155	0.997	0.996	collinear
gene:TraesCS7B02G015900	Chr7B	13307009	13308683	+	13307846	Chr7B	12066400	12068074	+	12067237	1.0	0.997	collinear
gene:TraesCS7B02G016000	Chr7B	13328909	13329655	-	13329282	Chr7B	12088087	12088827	-	12088457	0.991	0.989	collinear
gene:TraesCS7B02G016100	Chr7B	13801020	13808771	-	13804895	Chr7B	12575706	12583626	-	12579666	1.0	0.997	collinear
gene:TraesCS7B02G016200	Chr7B	13809257	13810555	-	13809906	Chr7B	12584112	12585409	-	12584760	0.999	0.997	collinear
gene:TraesCS7B02G016300	Chr7B	13858551	13871639	-	13865095	Chr7B	12626834	12639946	-	12633390	0.999	0.997	collinear
gene:TraesCS7B02G016400	Chr7B	13872885	13881331	-	13877108	Chr7B	12641192	12649375	-	12645283	1.0	0.997	collinear
gene:TraesCS7B02G016500	Chr7B	14063107	14072046	-	14067576	Chr7B	12809265	12818182	-	12813723	1.0	1.0	collinear
gene:TraesCS7B02G016600	Chr7B	14174860	14175573	-	14175216	Chr7B	12927051	12927764	-	12927407	1.0	1.0	collinear
gene:TraesCS7B02G016700	Chr7B	14696998	14697672	+	14697335	Chr7B	14159314	14159988	+	14159651	1.0	0.998	collinear
gene:TraesCS7B02G016800	Chr7B	14726749	14728414	+	14727581	Chr7B	14188835	14190500	+	14189667	1.0	0.996	collinear
gene:TraesCS7B02G016900	Chr7B	14787945	14788571	-	14788258	Chr7B	14249626	14250252	-	14249939	1.0	1.0	collinear
gene:TraesCS7B02G017000	Chr7B	14865746	14866569	-	14866157	Chr7B	14327414	14328237	-	14327825	1.0	0.998	collinear
gene:TraesCS7B02G017100	Chr7B	14873088	14875855	-	14874471	Chr7B	14334460	14337228	-	14335844	1.0	1.0	collinear
gene:TraesCS7B02G017200	Chr7B	14900070	14900955	+	14900512	Chr7B	14361442	14362327	+	14361884	1.0	1.0	collinear
gene:TraesCS7B02G017300	Chr7B	14909748	14910511	+	14910129	Chr7B	14370780	14371543	+	14371161	1.0	1.0	collinear
gene:TraesCS7B02G017400	Chr7B	14980715	14981524	+	14981119	Chr7B	14441437	14442246	+	14441841	1.0	0.998	collinear
gene:TraesCS7B02G017500	Chr7B	14996011	15001555	+	14998783	Chr7B	14456470	14462014	+	14459242	1.0	1.0	collinear
gene:TraesCS7B02G017600	Chr7B	15018129	15018775	+	15018452	Chr7B	14478591	14479237	+	14478914	1.0	1.0	collinear
gene:TraesCS7B02G017700	Chr7B	15019567	15020744	-	15020155	Chr7B	14480029	14481206	-	14480617	1.0	1.0	collinear
gene:TraesCS7B02G017900	Chr7B	15070836	15072308	-	15071572	Chr7B	14530710	14532182	-	14531446	1.0	1.0	collinear
gene:TraesCS7B02G018000	Chr7B	15227062	15234063	+	15230562	Chr7B	14681371	14688371	+	14684871	1.0	1.0	collinear
gene:TraesCS7B02G018100	Chr7B	15298372	15298782	+	15298577	Chr7B	14752685	14753095	+	14752890	1.0	1.0	collinear
gene:TraesCS7B02G018200	Chr7B	15299479	15301354	-	15300416	Chr7B	14753792	14755667	-	14754729	1.0	0.998	collinear
gene:TraesCS7B02G018300	Chr7B	15301668	15308804	-	15305236	Chr7B	14755979	14763097	-	14759538	1.0	0.999	collinear
gene:TraesCS7B02G018400	Chr7B	15505816	15506906	+	15506361	Chr7B	14958333	14959423	+	14958878	1.0	1.0	collinear
gene:TraesCS7B02G018500	Chr7B	15587312	15589141	-	15588226	Chr7B	15039394	15041223	-	15040308	1.0	1.0	collinear
gene:TraesCS7B02G018600	Chr7B	15592400	15602503	-	15597451	Chr7B	15044482	15054585	-	15049533	1.0	0.999	collinear
gene:TraesCS7B02G018700	Chr7B	15713548	15714633	-	15714090	Chr7B	15165100	15166185	-	15165642	1.0	1.0	collinear
gene:TraesCS7B02G018800	Chr7B	15826762	15828711	-	15827736	Chr7B	15275956	15277905	-	15276930	1.0	1.0	collinear
gene:TraesCS7B02G018900	Chr7B	15935336	15937706	+	15936521	Chr7B	15383974	15386344	+	15385159	1.0	1.0	collinear
gene:TraesCS7B02G019000	Chr7B	16136069	16136479	+	16136274	Chr7B	15582361	15582771	+	15582566	1.0	1.0	collinear
gene:TraesCS7B02G019100	Chr7B	16154273	16158150	-	16156211	Chr7B	15600042	15603919	-	15601980	1.0	1.0	collinear
gene:TraesCS7B02G019200	Chr7B	16514970	16516630	+	16515800	Chr7B	15944031	15945691	+	15944861	1.0	1.0	collinear
gene:TraesCS7B02G019300	Chr7B	16524334	16526771	+	16525552	Chr7B	15953396	15955833	+	15954614	1.0	1.0	collinear
gene:TraesCS7B02G019400	Chr7B	16707414	16709180	+	16708297	Chr7B	16135713	16137479	+	16136596	1.0	1.0	collinear
gene:TraesCS7B02G019500	Chr7B	16732365	16734410	+	16733387	Chr7B	16159913	16161958	+	16160935	1.0	1.0	collinear
gene:TraesCS7B02G019600	Chr7B	16833162	16835197	+	16834179	Chr7B	16259669	16261704	+	16260686	1.0	1.0	collinear
gene:TraesCS7B02G019700	Chr7B	16951030	16952184	+	16951607	Chr7B	16376912	16378066	+	16377489	1.0	1.0	collinear
gene:TraesCS7B02G019800	Chr7B	17348436	17349390	-	17348913	Chr7B	16786955	16787909	-	16787432	1.0	1.0	collinear
gene:TraesCS7B02G019900	Chr7B	17507731	17508243	+	17507987	Chr7B	16944089	16944601	+	16944345	1.0	1.0	collinear
gene:TraesCS7B02G020000	Chr7B	17611998	17614922	-	17613460	Chr7B	17047557	17050481	-	17049019	1.0	1.0	collinear
gene:TraesCS7B02G020100	Chr7B	17648831	17657232	+	17653031	Chr7B	17084436	17092837	+	17088636	1.0	1.0	collinear
gene:TraesCS7B02G020200	Chr7B	17662362	17666854	+	17664608	Chr7B	17097799	17102291	+	17100045	1.0	0.999	collinear
gene:TraesCS7B02G020300	Chr7B	17842048	17847664	-	17844856	Chr7B	17310092	17315743	-	17312917	1.0	0.999	collinear
gene:TraesCS7B02G020500	Chr7B	18097198	18103443	-	18100320	Chr7B	17547424	17553667	-	17550545	1.0	0.999	collinear
gene:TraesCS7B02G020600	Chr7B	18199334	18203379	-	18201356	Chr7B	17649462	17653507	-	17651484	1.0	1.0	collinear
gene:TraesCS7B02G020700	Chr7B	18206139	18208440	+	18207289	Chr7B	17656250	17658550	+	17657400	1.0	0.999	collinear
gene:TraesCS7B02G020800	Chr7B	18207990	18218252	-	18213121	Chr7B	17658100	17668361	-	17663230	1.0	1.0	collinear
gene:TraesCS7B02G020900	Chr7B	18505319	18506211	-	18505765	Chr7B	18035804	18036696	-	18036250	1.0	0.995	collinear
gene:TraesCS7B02G021000	Chr7B	19112106	19117679	-	19114892	Chr7B	18577681	18582919	-	18580300	1.0	1.0	collinear
gene:TraesCS7B02G021100	Chr7B	19140996	19141196	-	19141096	Chr7B	18606276	18606476	-	18606376	1.0	1.0	collinear
gene:TraesCS7B02G021200	Chr7B	19271829	19276711	-	19274270	Chr7B	18734979	18739861	-	18737420	1.0	0.999	collinear
gene:TraesCS7B02G021300	Chr7B	19535687	19539355	-	19537521	Chr7B	18992621	18996286	-	18994453	1.0	1.0	collinear
gene:TraesCS7B02G021400	Chr7B	19680385	19684350	-	19682367	Chr7B	19133522	19137487	-	19135504	1.0	1.0	collinear
gene:TraesCS7B02G021500	Chr7B	19887976	19891344	+	19889660	Chr7B	19339100	19342468	+	19340784	1.0	0.999	collinear
gene:TraesCS7B02G021700	Chr7B	20034508	20035534	-	20035021	Chr7B	19483262	19484290	-	19483776	1.0	0.997	collinear
gene:TraesCS7B02G021800	Chr7B	20384292	20384911	+	20384601	Chr7B	19829117	19829736	+	19829426	1.0	1.0	collinear
gene:TraesCS7B02G021900	Chr7B	20720112	20721816	-	20720964	Chr7B	20789194	20790898	-	20790046	1.0	1.0	collinear
gene:TraesCS7B02G022000	Chr7B	20834658	20838443	+	20836550	Chr7B	20902478	20906263	+	20904370	1.0	1.0	collinear
gene:TraesCS7B02G022200	Chr7B	21278405	21279724	-	21279064	Chr7B	21300157	21301476	-	21300816	1.0	1.0	collinear
gene:TraesCS7B02G022300	Chr7B	21652584	21658104	+	21655344	Chr7B	21672124	21677424	+	21674774	1.0	0.998	collinear
gene:TraesCS7B02G022400	Chr7B	21666724	21669228	+	21667976	Chr7B	21686064	21688568	+	21687316	1.0	0.995	collinear
gene:TraesCS7B02G022500	Chr7B	21671059	21671586	-	21671322	Chr7B	21690402	21690929	-	21690665	1.0	0.998	collinear
gene:TraesCS7B02G022600	Chr7B	21720288	21722110	-	21721199	Chr7B	21739689	21741511	-	21740600	1.0	0.997	collinear
gene:TraesCS7B02G022700	Chr7B	21819992	21822069	-	21821030	Chr7B	21834867	21836942	-	21835904	0.998	0.997	collinear
gene:TraesCS7B02G022800	Chr7B	22057306	22062081	+	22059693	Chr7B	22020001	22024780	+	22022390	0.999	0.996	collinear
gene:TraesCS7B02G022900	Chr7B	22062832	22077179	+	22070005	Chr7B	22025531	22039710	+	22032620	0.999	0.996	collinear
gene:TraesCS7B02G023100	Chr7B	22260288	22261918	+	22261103	Chr7B	22221685	22223315	+	22222500	1.0	1.0	collinear
gene:TraesCS7B02G023200	Chr7B	22314073	22314622	+	22314347	Chr7B	22274470	22275019	+	22274744	1.0	1.0	collinear
gene:TraesCS7B02G023300	Chr7B	22435694	22437235	+	22436464	Chr7B	22395873	22397414	+	22396643	1.0	1.0	collinear
gene:TraesCS7B02G023400	Chr7B	22462649	22464728	+	22463688	Chr7B	22422448	22424527	+	22423487	1.0	1.0	collinear
gene:TraesCS7B02G023500	Chr7B	22668025	22669475	+	22668750	Chr7B	22627159	22628609	+	22627884	1.0	1.0	collinear
gene:TraesCS7B02G023600	Chr7B	22709765	22711181	+	22710473	Chr7B	22670663	22672079	+	22671371	1.0	1.0	collinear
gene:TraesCS7B02G023800	Chr7B	22771699	22772349	+	22772024	Chr7B	22731982	22732632	+	22732307	1.0	1.0	collinear
gene:TraesCS7B02G023900	Chr7B	22833450	22834421	+	22833935	Chr7B	22792911	22793882	+	22793396	1.0	1.0	collinear
gene:TraesCS7B02G024000	Chr7B	22892818	22894168	+	22893493	Chr7B	22852292	22853642	+	22852967	1.0	1.0	collinear
gene:TraesCS7B02G024100	Chr7B	22963758	22965161	+	22964459	Chr7B	22922952	22924355	+	22923653	1.0	1.0	collinear
gene:TraesCS7B02G024200	Chr7B	23316953	23317943	-	23317448	Chr7B	23278360	23279350	-	23278855	1.0	0.998	collinear
gene:TraesCS7B02G024300	Chr7B	23324660	23325587	-	23325123	Chr7B	23285843	23286770	-	23286306	1.0	1.0	collinear
gene:TraesCS7B02G024400	Chr7B	23410987	23412625	+	23411806	Chr7B	23369606	23371244	+	23370425	1.0	1.0	collinear
gene:TraesCS7B02G024500	Chr7B	23440249	23443022	-	23441635	Chr7B	23398232	23401010	-	23399621	1.0	0.997	collinear
gene:TraesCS7B02G024600	Chr7B	23515939	23518025	+	23516982	Chr7B	23482976	23485062	+	23484019	1.0	1.0	collinear
gene:TraesCS7B02G024700	Chr7B	23524593	23527826	+	23526209	Chr7B	23491630	23494863	+	23493246	1.0	1.0	collinear
gene:TraesCS7B02G024800	Chr7B	23582376	23583679	+	23583027	Chr7B	23548721	23550024	+	23549372	1.0	1.0	collinear
gene:TraesCS7B02G024900	Chr7B	23594111	23601071	+	23597591	Chr7B	23560456	23567416	+	23563936	1.0	1.0	collinear
gene:TraesCS7B02G025000	Chr7B	23638741	23639601	-	23639171	Chr7B	23604614	23605474	-	23605044	1.0	1.0	collinear
gene:TraesCS7B02G025100	Chr7B	23730751	23741594	-	23736172	Chr7B	23939118	23949921	-	23944519	1.0	1.0	collinear
gene:TraesCS7B02G025200	Chr7B	23791582	23803411	-	23797496	Chr7B	23998863	24009645	-	24004254	1.0	0.999	collinear
gene:TraesCS7B02G025300	Chr7B	24047408	24051338	+	24049373	Chr7B	24204819	24208749	+	24206784	1.0	0.999	collinear
gene:TraesCS7B02G025400	Chr7B	24052011	24052710	-	24052360	Chr7B	24209422	24210120	-	24209771	0.998	0.998	collinear
gene:TraesCS7B02G025500	Chr7B	24058122	24061961	+	24060041	Chr7B	24215530	24219368	+	24217449	1.0	0.998	collinear
gene:TraesCS7B02G025600	Chr7B	24064511	24065487	-	24064999	Chr7B	24221917	24222893	-	24222405	1.0	0.998	collinear
gene:TraesCS7B02G025700	Chr7B	24400331	24409900	-	24405115	Chr7B	24570349	24579924	-	24575136	1.0	0.997	collinear
gene:TraesCS7B02G029500	Chr7B	28059542	28062201	-	28060871	Chr7B	29087077	29089736	-	29088406	1.0	1.0	collinear
gene:TraesCS7B02G029700	Chr7B	28309008	28318976	-	28313992	Chr7B	29335772	29345740	-	29340756	1.0	0.999	collinear
gene:TraesCS7B02G029800	Chr7B	28494434	28503568	+	28499001	Chr7B	29520657	29529791	+	29525224	1.0	1.0	collinear
gene:TraesCS7B02G029900	Chr7B	28505596	28506690	-	28506143	Chr7B	29531819	29532913	-	29532366	1.0	1.0	collinear
gene:TraesCS7B02G030000	Chr7B	28624303	28627374	+	28625838	Chr7B	29650526	29653596	+	29652061	1.0	1.0	collinear
gene:TraesCS7B02G030100	Chr7B	28627715	28628173	+	28627944	Chr7B	29653937	29654395	+	29654166	1.0	1.0	collinear
gene:TraesCS7B02G030200	Chr7B	28678939	28680162	-	28679550	Chr7B	29705027	29706250	-	29705638	1.0	1.0	collinear
gene:TraesCS7B02G030300	Chr7B	28686332	28687723	+	28687027	Chr7B	29712420	29713811	+	29713115	1.0	1.0	collinear
gene:TraesCS7B02G030400	Chr7B	28934322	28944053	+	28939187	Chr7B	29959492	29969223	+	29964357	1.0	1.0	collinear
gene:TraesCS7B02G030500	Chr7B	28944370	28945164	-	28944767	Chr7B	29969540	29970334	-	29969937	1.0	1.0	collinear
gene:TraesCS7B02G030600	Chr7B	29050839	29056456	+	29053647	Chr7B	30075360	30080977	+	30078168	1.0	1.0	collinear
gene:TraesCS7B02G030700	Chr7B	29298811	29306264	+	29302537	Chr7B	30331508	30338961	+	30335234	1.0	0.999	collinear
gene:TraesCS7B02G030800	Chr7B	29307795	29308920	+	29308357	Chr7B	30340492	30341617	+	30341054	1.0	1.0	collinear
gene:TraesCS7B02G030900	Chr7B	29587350	29592144	+	29589747	Chr7B	30653628	30658321	+	30655974	1.0	1.0	collinear
gene:TraesCS7B02G031000	Chr7B	29594299	29597350	-	29595824	Chr7B	30660476	30663343	-	30661909	1.0	1.0	collinear
gene:TraesCS7B02G031100	Chr7B	29827129	29830386	-	29828757	Chr7B	30889643	30892900	-	30891271	1.0	1.0	collinear
gene:TraesCS7B02G031200	Chr7B	30074028	30074425	-	30074226	Chr7B	31135564	31135961	-	31135762	1.0	1.0	collinear
gene:TraesCS7B02G031300	Chr7B	31441244	31448788	-	31445016	Chr7B	32488805	32496349	-	32492577	1.0	0.999	collinear
gene:TraesCS7B02G031400	Chr7B	31786076	31787002	+	31786539	Chr7B	32832862	32833788	+	32833325	1.0	1.0	collinear
gene:TraesCS7B02G031500	Chr7B	31808331	31813178	-	31810754	Chr7B	32853489	32858336	-	32855912	1.0	0.999	collinear
gene:TraesCS7B02G031600	Chr7B	32020163	32027192	-	32023677	Chr7B	33064017	33071046	-	33067531	1.0	1.0	collinear
gene:TraesCS7B02G031700	Chr7B	32045248	32051068	-	32048158	Chr7B	33088804	33094624	-	33091714	1.0	1.0	collinear
gene:TraesCS7B02G031800	Chr7B	32091320	32092643	-	32091981	Chr7B	33134202	33135408	-	33134805	0.911	0.911	collinear
gene:TraesCS7B02G031900	Chr7B	32097127	32101251	-	32099189	Chr7B	33139648	33143772	-	33141710	1.0	1.0	collinear
gene:TraesCS7B02G032000	Chr7B	32177935	32179282	-	32178608	Chr7B	33220069	33221417	-	33220743	1.0	1.0	collinear
gene:TraesCS7B02G032100	Chr7B	32330398	32333033	+	32331715	Chr7B	33370621	33373256	+	33371938	1.0	0.997	collinear
gene:TraesCS7B02G032200	Chr7B	32347219	32348135	-	32347677	Chr7B	33387332	33388248	-	33387790	1.0	1.0	collinear
gene:TraesCS7B02G032300	Chr7B	32408247	32411428	+	32409837	Chr7B	33438097	33441278	+	33439687	1.0	1.0	collinear
gene:TraesCS7B02G032400	Chr7B	32467090	32470765	-	32468927	Chr7B	33496943	33500618	-	33498780	1.0	1.0	collinear
gene:TraesCS7B02G032500	Chr7B	32470961	32476187	+	32473574	Chr7B	33500814	33505830	+	33503322	1.0	1.0	collinear
gene:TraesCS7B02G032600	Chr7B	32547237	32547479	+	32547358	Chr7B	33576669	33576911	+	33576790	1.0	1.0	collinear
gene:TraesCS7B02G032700	Chr7B	32586395	32587208	-	32586801	Chr7B	33615676	33616489	-	33616082	1.0	1.0	collinear
gene:TraesCS7B02G032800	Chr7B	32663611	32664736	-	32664173	Chr7B	33692441	33693566	-	33693003	1.0	1.0	collinear
gene:TraesCS7B02G032900	Chr7B	32895899	32898577	-	32897238	Chr7B	33921099	33923777	-	33922438	1.0	1.0	collinear
