gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity	segment
gene:TraesCS4B02G004200	Chr4B	2710614	2711624	-	2711119	Chr4B	5472587	5473597	+	5473092	1.0	1.0	collinear
gene:TraesCS4B02G004300	Chr4B	2775240	2776105	+	2775672	Chr4B	5409050	5409915	-	5409482	1.0	1.0	collinear
gene:TraesCS4B02G004400	Chr4B	3287795	3290128	-	3288961	Chr4B	4730566	4732758	+	4731662	1.0	1.0	collinear
gene:TraesCS4B02G004500	Chr4B	3290186	3295709	-	3292947	Chr4B	4724985	4730508	+	4727746	1.0	0.998	collinear
gene:TraesCS4B02G004600	Chr4B	3306375	3311452	-	3308913	Chr4B	4709341	4714319	+	4711830	1.0	0.995	collinear
gene:TraesCS4B02G004700	Chr4B	3321860	3328187	-	3325023	Chr4B	4692797	4699124	+	4695960	1.0	1.0	collinear
gene:TraesCS4B02G004800	Chr4B	3337173	3343580	-	3340376	Chr4B	4677216	4683623	+	4680419	1.0	0.999	collinear
gene:TraesCS4B02G004900	Chr4B	3423150	3431600	-	3427375	Chr4B	4602079	4606117	+	4604098	1.0	0.999	collinear
gene:TraesCS4B02G005000	Chr4B	3710616	3713985	-	3712300	Chr4B	5726204	5729573	-	5727888	1.0	1.0	collinear
gene:TraesCS4B02G005100	Chr4B	3732151	3736538	+	3734344	Chr4B	5747384	5751771	+	5749577	1.0	1.0	collinear
gene:TraesCS4B02G005200	Chr4B	3776932	3784177	+	3780554	Chr4B	5792149	5799152	+	5795650	1.0	1.0	collinear
gene:TraesCS4B02G005300	Chr4B	3784814	3786198	+	3785506	Chr4B	5799789	5801173	+	5800481	1.0	1.0	collinear
gene:TraesCS4B02G005400	Chr4B	3786802	3787604	+	3787203	Chr4B	5801777	5802579	+	5802178	1.0	1.0	collinear
gene:TraesCS4B02G005500	Chr4B	3820826	3822385	+	3821605	Chr4B	6016407	6017966	+	6017186	1.0	1.0	collinear
gene:TraesCS4B02G005600	Chr4B	3829608	3831374	-	3830491	Chr4B	6025189	6026955	-	6026072	1.0	1.0	collinear
gene:TraesCS4B02G005700	Chr4B	3831797	3834248	+	3833022	Chr4B	6027378	6029829	+	6028603	1.0	1.0	collinear
gene:TraesCS4B02G005800	Chr4B	3854275	3856157	-	3855216	Chr4B	6049529	6051201	-	6050365	1.0	1.0	collinear
gene:TraesCS4B02G005900	Chr4B	3859573	3861588	+	3860580	Chr4B	6054617	6056632	+	6055624	1.0	1.0	collinear
gene:TraesCS4B02G006000	Chr4B	3865661	3867670	-	3866665	Chr4B	6060591	6062600	-	6061595	1.0	1.0	collinear
gene:TraesCS4B02G006100	Chr4B	3893173	3897850	+	3895511	Chr4B	6087383	6092060	+	6089721	1.0	1.0	collinear
gene:TraesCS4B02G006200	Chr4B	3902814	3907002	-	3904908	Chr4B	6097024	6101212	-	6099118	1.0	1.0	collinear
gene:TraesCS4B02G006300	Chr4B	4134301	4135767	-	4135034	Chr4B	6323022	6324488	-	6323755	1.0	1.0	collinear
gene:TraesCS4B02G006400	Chr4B	4135872	4137005	-	4136438	Chr4B	6324593	6325726	-	6325159	1.0	1.0	collinear
gene:TraesCS4B02G006500	Chr4B	4330450	4333217	-	4331833	Chr4B	9029030	9031797	+	9030413	1.0	1.0	collinear
gene:TraesCS4B02G006600	Chr4B	4516943	4520618	+	4518780	Chr4B	8843073	8846748	-	8844910	1.0	1.0	collinear
gene:TraesCS4B02G006700	Chr4B	4520661	4526800	-	4523730	Chr4B	8836897	8843030	+	8839963	1.0	1.0	collinear
gene:TraesCS4B02G006800	Chr4B	4536418	4540354	-	4538386	Chr4B	8823647	8827582	+	8825614	0.999	0.999	collinear
gene:TraesCS4B02G006900	Chr4B	4708107	4711615	-	4709861	Chr4B	8654394	8657902	+	8656148	1.0	1.0	collinear
gene:TraesCS4B02G007000	Chr4B	4718152	4720974	+	4719563	Chr4B	8645035	8647857	-	8646446	1.0	1.0	collinear
gene:TraesCS4B02G007100	Chr4B	4848415	4852836	+	4850625	Chr4B	8513639	8518060	-	8515849	1.0	1.0	collinear
gene:TraesCS4B02G007200	Chr4B	4890004	4893309	+	4891656	Chr4B	8473392	8476697	-	8475044	1.0	1.0	collinear
gene:TraesCS4B02G007300	Chr4B	4894204	4897519	+	4895861	Chr4B	8469185	8472497	-	8470841	1.0	1.0	collinear
gene:TraesCS4B02G007400	Chr4B	4951076	4955090	-	4953083	Chr4B	8412506	8416520	+	8414513	1.0	1.0	collinear
gene:TraesCS4B02G007500	Chr4B	4990514	4994422	+	4992468	Chr4B	8373752	8377660	-	8375706	1.0	1.0	collinear
gene:TraesCS4B02G007600	Chr4B	5013781	5016961	-	5015371	Chr4B	8351213	8354393	+	8352803	1.0	1.0	collinear
gene:TraesCS4B02G007700	Chr4B	5177526	5179651	-	5178588	Chr4B	8193665	8195790	+	8194727	1.0	1.0	collinear
gene:TraesCS4B02G007800	Chr4B	5195100	5197976	-	5196538	Chr4B	8174941	8177817	+	8176379	1.0	1.0	collinear
gene:TraesCS4B02G007900	Chr4B	5254753	5259051	-	5256902	Chr4B	8114377	8118511	+	8116444	1.0	1.0	collinear
gene:TraesCS4B02G008000	Chr4B	5359440	5363973	+	5361706	Chr4B	8010502	8014706	-	8012604	1.0	0.996	collinear
gene:TraesCS4B02G008100	Chr4B	5405875	5410019	+	5407947	Chr4B	7968622	7972766	-	7970694	1.0	1.0	collinear
gene:TraesCS4B02G008200	Chr4B	5455789	5457439	+	5456614	Chr4B	7921592	7923242	-	7922417	1.0	1.0	collinear
gene:TraesCS4B02G008300	Chr4B	5458308	5460603	-	5459455	Chr4B	7918428	7920723	+	7919575	1.0	1.0	collinear
gene:TraesCS4B02G008400	Chr4B	5466038	5468623	+	5467330	Chr4B	7910408	7912993	-	7911700	1.0	1.0	collinear
gene:TraesCS4B02G008500	Chr4B	5522539	5523185	+	5522862	Chr4B	7854894	7855540	-	7855217	1.0	1.0	collinear
gene:TraesCS4B02G008600	Chr4B	5529899	5530764	-	5530331	Chr4B	7847473	7848338	+	7847905	1.0	1.0	collinear
gene:TraesCS4B02G008700	Chr4B	5532009	5532652	+	5532330	Chr4B	7845585	7846228	-	7845906	1.0	1.0	collinear
gene:TraesCS4B02G008800	Chr4B	5533731	5534366	-	5534048	Chr4B	7843871	7844506	+	7844188	1.0	1.0	collinear
gene:TraesCS4B02G008900	Chr4B	5535767	5537197	-	5536482	Chr4B	7841040	7842470	+	7841755	1.0	1.0	collinear
gene:TraesCS4B02G009000	Chr4B	5779413	5781833	-	5780623	Chr4B	7601245	7603665	+	7602455	1.0	1.0	collinear
gene:TraesCS4B02G009100	Chr4B	5932192	5935232	-	5933712	Chr4B	7449925	7452965	+	7451445	1.0	1.0	collinear
gene:TraesCS4B02G009200	Chr4B	6008015	6011995	+	6010005	Chr4B	7374763	7378743	-	7376753	1.0	1.0	collinear
gene:TraesCS4B02G009300	Chr4B	6029575	6030542	+	6030058	Chr4B	7356216	7357183	-	7356699	1.0	1.0	collinear
gene:TraesCS4B02G009400	Chr4B	6033807	6035556	+	6034681	Chr4B	7351202	7352951	-	7352076	1.0	1.0	collinear
gene:TraesCS4B02G009500	Chr4B	6039104	6042537	+	6040820	Chr4B	7344221	7347654	-	7345937	1.0	1.0	collinear
gene:TraesCS4B02G009600	Chr4B	6060805	6061749	+	6061277	Chr4B	7325009	7325953	-	7325481	1.0	1.0	collinear
gene:TraesCS4B02G009700	Chr4B	6083791	6085326	+	6084558	Chr4B	7301641	7303176	-	7302408	1.0	1.0	collinear
gene:TraesCS4B02G009800	Chr4B	6139622	6141614	+	6140618	Chr4B	7245787	7247779	-	7246783	1.0	1.0	collinear
gene:TraesCS4B02G009900	Chr4B	6145862	6150103	+	6147982	Chr4B	7237521	7242008	-	7239764	1.0	1.0	collinear
gene:TraesCS4B02G010000	Chr4B	6535970	6541370	-	6538670	Chr4B	9359736	9365136	-	9362436	1.0	1.0	collinear
gene:TraesCS4B02G010100	Chr4B	6636541	6642101	-	6639321	Chr4B	9459871	9465297	-	9462584	1.0	1.0	collinear
gene:TraesCS4B02G010200	Chr4B	6955052	6958533	-	6956792	Chr4B	9774606	9778087	-	9776346	1.0	1.0	collinear
gene:TraesCS4B02G010300	Chr4B	7031547	7034953	-	7033250	Chr4B	9850230	9853636	-	9851933	1.0	1.0	collinear
gene:TraesCS4B02G010400	Chr4B	7037317	7043327	-	7040322	Chr4B	9856000	9862047	-	9859023	1.0	1.0	collinear
gene:TraesCS4B02G010500	Chr4B	7043345	7047080	-	7045212	Chr4B	9862065	9865800	-	9863932	1.0	1.0	collinear
gene:TraesCS4B02G010600	Chr4B	7101721	7102639	+	7102180	Chr4B	9920224	9921142	+	9920683	1.0	1.0	collinear
gene:TraesCS4B02G010700	Chr4B	7170561	7173535	+	7172048	Chr4B	9988156	9991130	+	9989643	1.0	1.0	collinear
gene:TraesCS4B02G010800	Chr4B	7217474	7220561	+	7219017	Chr4B	10034271	10037358	+	10035814	1.0	1.0	collinear
gene:TraesCS4B02G010900	Chr4B	7263071	7265978	+	7264524	Chr4B	10078716	10081623	+	10080169	1.0	1.0	collinear
gene:TraesCS4B02G011000	Chr4B	7308581	7311528	+	7310054	Chr4B	10123947	10126894	+	10125420	1.0	1.0	collinear
gene:TraesCS4B02G011100	Chr4B	7353498	7356378	+	7354938	Chr4B	10168227	10171107	+	10169667	1.0	1.0	collinear
gene:TraesCS4B02G011200	Chr4B	7375568	7378768	+	7377168	Chr4B	10189597	10192797	+	10191197	1.0	1.0	collinear
gene:TraesCS4B02G011300	Chr4B	7381413	7384405	+	7382909	Chr4B	10195442	10198434	+	10196938	1.0	1.0	collinear
gene:TraesCS4B02G011400	Chr4B	7398419	7406081	+	7402250	Chr4B	10212448	10219859	+	10216153	1.0	1.0	collinear
gene:TraesCS4B02G011500	Chr4B	7462803	7465700	+	7464251	Chr4B	10275293	10278190	+	10276741	1.0	1.0	collinear
gene:TraesCS4B02G011600	Chr4B	7499877	7502718	+	7501297	Chr4B	10295878	10298719	+	10297298	1.0	1.0	collinear
gene:TraesCS4B02G011700	Chr4B	7540783	7543974	+	7542378	Chr4B	10464850	10468041	+	10466445	1.0	1.0	collinear
gene:TraesCS4B02G011800	Chr4B	7761518	7763179	+	7762348	Chr4B	10683402	10685063	+	10684232	1.0	1.0	collinear
gene:TraesCS4B02G011900	Chr4B	7769707	7774645	+	7772176	Chr4B	10691591	10696529	+	10694060	1.0	1.0	collinear
gene:TraesCS4B02G012000	Chr4B	7807874	7816228	-	7812051	Chr4B	10729569	10737894	-	10733731	1.0	1.0	collinear
gene:TraesCS4B02G012100	Chr4B	7815286	7822354	-	7818820	Chr4B	10736952	10744020	-	10740486	1.0	1.0	collinear
gene:TraesCS4B02G012200	Chr4B	7830723	7831784	-	7831253	Chr4B	10752389	10753450	-	10752919	1.0	1.0	collinear
gene:TraesCS4B02G012300	Chr4B	7856900	7858929	+	7857914	Chr4B	10778565	10780594	+	10779579	1.0	1.0	collinear
gene:TraesCS4B02G012400	Chr4B	7885349	7889871	-	7887610	Chr4B	10806618	10811140	-	10808879	1.0	1.0	collinear
gene:TraesCS4B02G012500	Chr4B	7894984	7896645	-	7895814	Chr4B	10816252	10817913	-	10817082	1.0	0.999	collinear
gene:TraesCS4B02G012700	Chr4B	8117238	8119321	+	8118279	Chr4B	11337595	11339577	-	11338586	0.94	0.927	collinear
gene:TraesCS4B02G012800	Chr4B	8206282	8208398	+	8207340	Chr4B	11123562	11125678	+	11124620	1.0	1.0	collinear
gene:TraesCS4B02G012900	Chr4B	8366315	8368779	+	8367547	Chr4B	11285261	11287725	+	11286493	1.0	1.0	collinear
gene:TraesCS4B02G013000	Chr4B	8419075	8423121	-	8421098	Chr4B	11033150	11037196	+	11035173	1.0	0.999	collinear
gene:TraesCS4B02G013100	Chr4B	8980605	8983985	-	8982295	Chr4B	11891849	11895233	-	11893541	1.0	1.0	collinear
gene:TraesCS4B02G013200	Chr4B	9385719	9388103	+	9386911	Chr4B	12279229	12281613	+	12280421	1.0	1.0	collinear
gene:TraesCS4B02G013300	Chr4B	9430053	9434306	+	9432179	Chr4B	12323096	12327349	+	12325222	1.0	1.0	collinear
gene:TraesCS4B02G013400	Chr4B	9514869	9518509	-	9516689	Chr4B	12411101	12414741	-	12412921	1.0	1.0	collinear
gene:TraesCS4B02G013500	Chr4B	9676275	9683977	+	9680126	Chr4B	12570045	12577747	+	12573896	1.0	0.999	collinear
gene:TraesCS4B02G013600	Chr4B	9690780	9692495	+	9691637	Chr4B	12584547	12586262	+	12585404	1.0	1.0	collinear
gene:TraesCS4B02G013700	Chr4B	9694317	9696626	+	9695471	Chr4B	12588415	12590700	+	12589557	1.0	0.974	collinear
gene:TraesCS4B02G013800	Chr4B	9703654	9707997	-	9705825	Chr4B	12597492	12601836	-	12599664	1.0	0.998	collinear
gene:TraesCS4B02G014000	Chr4B	9946047	9947816	-	9946931	Chr4B	13228518	13230287	-	13229402	1.0	0.996	collinear
gene:TraesCS4B02G014100	Chr4B	9949855	9952899	-	9951377	Chr4B	13233591	13236634	-	13235112	0.999	0.999	collinear
gene:TraesCS4B02G014200	Chr4B	9954306	9958428	+	9956367	Chr4B	13238041	13242167	+	13240104	1.0	1.0	collinear
gene:TraesCS4B02G014300	Chr4B	10436761	10437632	+	10437196	Chr4B	13718039	13718910	+	13718474	1.0	1.0	collinear
gene:TraesCS4B02G014400	Chr4B	10516551	10518922	+	10517736	Chr4B	13796720	13799091	+	13797905	1.0	1.0	collinear
gene:TraesCS4B02G014500	Chr4B	10523460	10525718	-	10524589	Chr4B	13803346	13805604	-	13804475	1.0	1.0	collinear
gene:TraesCS4B02G014700	Chr4B	10588066	10592794	+	10590430	Chr4B	13867141	13871869	+	13869505	1.0	1.0	collinear
gene:TraesCS4B02G014800	Chr4B	10592698	10594475	-	10593586	Chr4B	13871955	13873239	-	13872597	0.921	0.918	collinear
gene:TraesCS4B02G014900	Chr4B	10608188	10609555	-	10608871	Chr4B	13878484	13879851	-	13879167	1.0	0.998	collinear
gene:TraesCS4B02G015000	Chr4B	10610295	10613265	-	10611780	Chr4B	13880583	13883552	-	13882067	1.0	0.998	collinear
gene:TraesCS4B02G015100	Chr4B	11347535	11349841	-	11348688	Chr4B	14512520	14514831	-	14513675	1.0	0.997	collinear
gene:TraesCS4B02G015200	Chr4B	11433249	11435462	+	11434355	Chr4B	14598874	14601087	+	14599980	1.0	1.0	collinear
gene:TraesCS4B02G015300	Chr4B	11567063	11569283	+	11568173	Chr4B	14734212	14736432	+	14735322	1.0	1.0	collinear
gene:TraesCS4B02G015400	Chr4B	11609911	11610419	+	11610165	Chr4B	14776345	14776853	+	14776599	1.0	1.0	collinear
gene:TraesCS4B02G015500	Chr4B	11655868	11659530	-	11657699	Chr4B	14821894	14825556	-	14823725	1.0	1.0	collinear
gene:TraesCS4B02G015600	Chr4B	11672156	11675981	+	11674068	Chr4B	14837889	14841714	+	14839801	1.0	1.0	collinear
gene:TraesCS4B02G015700	Chr4B	11710693	11715277	+	11712985	Chr4B	14876014	14880598	+	14878306	1.0	1.0	collinear
gene:TraesCS4B02G015800	Chr4B	11734874	11735616	+	11735245	Chr4B	14896863	14897605	+	14897234	1.0	1.0	collinear
gene:TraesCS4B02G015900	Chr4B	11735699	11739178	-	11737438	Chr4B	14897688	14901167	-	14899427	1.0	1.0	collinear
gene:TraesCS4B02G016000	Chr4B	11740868	11746476	-	11743672	Chr4B	14902856	14908464	-	14905660	1.0	1.0	collinear
gene:TraesCS4B02G016100	Chr4B	11749670	11753169	+	11751419	Chr4B	14911554	14914770	+	14913162	1.0	1.0	collinear
gene:TraesCS4B02G016300	Chr4B	11897256	11908833	-	11903044	Chr4B	15058681	15070250	-	15064465	1.0	1.0	collinear
gene:TraesCS4B02G016200	Chr4B	11903666	11905863	+	11904764	Chr4B	15065091	15067280	+	15066185	0.994	0.988	collinear
gene:TraesCS4B02G016400	Chr4B	11911250	11919439	-	11915344	Chr4B	15072472	15080359	-	15076415	1.0	0.996	collinear
gene:TraesCS4B02G016500	Chr4B	11928239	11928565	-	11928402	Chr4B	15088930	15089256	-	15089093	1.0	0.996	collinear
gene:TraesCS4B02G016700	Chr4B	12016406	12016693	+	12016549	Chr4B	15142619	15142903	+	15142761	0.989	0.965	collinear
gene:TraesCS4B02G016800	Chr4B	12051721	12052008	+	12051864	Chr4B	15181067	15181354	+	15181210	1.0	0.993	collinear
gene:TraesCS4B02G017000	Chr4B	12142227	12144069	-	12143148	Chr4B	21213437	21215237	-	21214337	0.968	0.962	collinear
gene:TraesCS4B02G017100	Chr4B	12227774	12231389	+	12229581	Chr4B	21304642	21308259	+	21306450	1.0	0.998	collinear
gene:TraesCS4B02G017200	Chr4B	12251657	12253344	+	12252500	Chr4B	21327466	21329153	+	21328309	1.0	0.999	collinear
gene:TraesCS4B02G017400	Chr4B	12526842	12530906	+	12528874	Chr4B	21541933	21546000	+	21543966	1.0	0.996	collinear
gene:TraesCS4B02G017500	Chr4B	13052500	13054709	-	13053604	Chr4B	22068044	22070255	-	22069149	1.0	0.995	collinear
gene:TraesCS4B02G017600	Chr4B	13077784	13080425	+	13079104	Chr4B	22093696	22096756	+	22095226	1.0	0.996	collinear
gene:TraesCS4B02G017700	Chr4B	13088380	13093630	+	13091005	Chr4B	22107022	22112271	+	22109646	0.999	0.998	collinear
gene:TraesCS4B02G017800	Chr4B	13093784	13098547	+	13096165	Chr4B	22112425	22117189	+	22114807	1.0	0.998	collinear
gene:TraesCS4B02G017900	Chr4B	13125606	13127461	-	13126533	Chr4B	22124392	22126245	-	22125318	1.0	0.998	collinear
gene:TraesCS4B02G018000	Chr4B	13277337	13278394	+	13277865	Chr4B	22284695	22285760	+	22285227	1.0	0.99	collinear
gene:TraesCS4B02G018100	Chr4B	13279978	13281096	+	13280537	Chr4B	22287344	22288485	+	22287914	1.0	0.998	collinear
gene:TraesCS4B02G018200	Chr4B	13281119	13285200	-	13283159	Chr4B	22288508	22292394	-	22290451	1.0	0.998	collinear
gene:TraesCS4B02G018400	Chr4B	13299521	13302350	-	13300935	Chr4B	22312204	22315032	-	22313618	1.0	0.995	collinear
gene:TraesCS4B02G018500	Chr4B	13395470	13395832	+	13395651	Chr4B	22420827	22421189	+	22421008	1.0	1.0	collinear
gene:TraesCS4B02G018600	Chr4B	13408245	13411336	+	13409790	Chr4B	22433602	22436693	+	22435147	1.0	1.0	collinear
gene:TraesCS4B02G018700	Chr4B	13415819	13421789	+	13418804	Chr4B	22441174	22447147	+	22444160	1.0	0.999	collinear
gene:TraesCS4B02G018800	Chr4B	13421999	13426366	-	13424182	Chr4B	22447357	22451724	-	22449540	1.0	1.0	collinear
gene:TraesCS4B02G018900	Chr4B	13944552	13947600	+	13946076	Chr4B	22975832	22978880	+	22977356	1.0	0.995	collinear
gene:TraesCS4B02G019000	Chr4B	13973019	13976709	+	13974864	Chr4B	22993742	22997431	+	22995586	1.0	0.996	collinear
gene:TraesCS4B02G019100	Chr4B	13976961	13981870	-	13979415	Chr4B	22997683	23002629	-	23000156	1.0	0.947	collinear
gene:TraesCS4B02G019200	Chr4B	13993785	13995620	-	13994702	Chr4B	23014911	23016740	-	23015825	0.994	0.985	collinear
gene:TraesCS4B02G019300	Chr4B	13998190	14001208	-	13999699	Chr4B	23019305	23022039	-	23020672	0.994	0.993	collinear
gene:TraesCS4B02G019400	Chr4B	14012243	14014798	+	14013520	Chr4B	23032932	23035487	+	23034209	1.0	0.998	collinear
gene:TraesCS4B02G019500	Chr4B	14028030	14028317	-	14028173	Chr4B	23043533	23043820	-	23043676	1.0	0.989	collinear
gene:TraesCS4B02G019600	Chr4B	14054324	14055910	+	14055117	Chr4B	23078623	23080207	+	23079415	0.998	0.994	collinear
gene:TraesCS4B02G019700	Chr4B	14104073	14108055	+	14106064	Chr4B	23111432	23115154	+	23113293	1.0	0.998	collinear
gene:TraesCS4B02G019800	Chr4B	14108914	14110130	+	14109522	Chr4B	23116325	23117519	+	23116922	0.974	0.944	collinear
gene:TraesCS4B02G019900	Chr4B	14110301	14115649	-	14112975	Chr4B	23117690	23123036	-	23120363	1.0	0.997	collinear
gene:TraesCS4B02G020000	Chr4B	14117806	14125905	-	14121855	Chr4B	23124628	23132610	-	23128619	0.968	0.956	collinear
gene:TraesCS4B02G020100	Chr4B	14265762	14268621	+	14267191	Chr4B	23258869	23261706	+	23260287	0.999	0.993	collinear
gene:TraesCS4B02G020200	Chr4B	14270111	14274079	+	14272095	Chr4B	23263196	23267164	+	23265180	1.0	1.0	collinear
gene:TraesCS4B02G020300	Chr4B	14388436	14389403	+	14388919	Chr4B	23376660	23377627	+	23377143	1.0	0.998	collinear
gene:TraesCS4B02G020400	Chr4B	14391446	14396423	+	14393934	Chr4B	23379670	23384649	+	23382159	1.0	0.997	collinear
gene:TraesCS4B02G020500	Chr4B	14530722	14533763	-	14532242	Chr4B	24077533	24080575	+	24079054	1.0	0.996	collinear
gene:TraesCS4B02G021200	Chr4B	15259843	15263017	-	15261430	Chr4B	23802081	23805440	+	23803760	0.995	0.944	collinear
gene:TraesCS4B02G021300	Chr4B	15408590	15414249	+	15411419	Chr4B	24961563	24966995	+	24964279	1.0	0.993	collinear
gene:TraesCS4B02G021400	Chr4B	15416188	15421281	-	15418734	Chr4B	24968953	24974036	-	24971494	0.996	0.994	collinear
gene:TraesCS4B02G021500	Chr4B	15427234	15431878	-	15429556	Chr4B	24979992	24984810	-	24982401	1.0	1.0	collinear
gene:TraesCS4B02G021600	Chr4B	15596147	15597791	-	15596969	Chr4B	25160403	25162047	-	25161225	1.0	0.995	collinear
gene:TraesCS4B02G021700	Chr4B	15641334	15641827	-	15641580	Chr4B	25196437	25196930	-	25196683	1.0	1.0	collinear
gene:TraesCS4B02G021800	Chr4B	15751524	15754315	+	15752919	Chr4B	25305582	25308395	+	25306988	1.0	0.993	collinear
gene:TraesCS4B02G021900	Chr4B	15759954	15769797	-	15764875	Chr4B	25314044	25323442	-	25318743	1.0	0.999	collinear
gene:TraesCS4B02G022000	Chr4B	15921858	15926486	-	15924172	Chr4B	25474272	25478900	-	25476586	1.0	1.0	collinear
gene:TraesCS4B02G022200	Chr4B	16054594	16055385	+	16054989	Chr4B	25703300	25704091	+	25703695	1.0	1.0	collinear
gene:TraesCS4B02G022300	Chr4B	16056589	16063157	-	16059873	Chr4B	25705295	25711863	-	25708579	1.0	0.999	collinear
gene:TraesCS4B02G022400	Chr4B	16087310	16093382	+	16090346	Chr4B	25735841	25741913	+	25738877	1.0	1.0	collinear
