gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity	segment
gene:TraesCS2D02G232600	Chr2D	205618717	205623645	-	205621181	Chr2D	168482055	168486983	-	168484519	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G232700	Chr2D	206236686	206242207	+	206239446	Chr2D	169123729	169129252	+	169126490	1.0	0.999	rearrangement:Chr2D_block1
gene:TraesCS2D02G232800	Chr2D	206632153	206636152	+	206634152	Chr2D	169516234	169520233	+	169518233	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G232900	Chr2D	206679915	206686396	+	206683155	Chr2D	169563387	169569868	+	169566627	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G233100	Chr2D	207241160	207250905	+	207246032	Chr2D	170121361	170131106	+	170126233	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G233200	Chr2D	207251021	207251752	-	207251386	Chr2D	170131222	170131953	-	170131587	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G233300	Chr2D	207274842	207277154	-	207275998	Chr2D	170155043	170157355	-	170156199	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G233400	Chr2D	207906550	207907834	+	207907192	Chr2D	170780816	170782100	+	170781458	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G233500	Chr2D	208537083	208542903	-	208539993	Chr2D	171408806	171414626	-	171411716	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G233600	Chr2D	209024710	209026082	-	209025396	Chr2D	171892584	171893956	-	171893270	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G233700	Chr2D	209026517	209033926	-	209030221	Chr2D	171894391	171901447	-	171897919	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G233800	Chr2D	209506680	209511321	+	209509000	Chr2D	172372069	172376710	+	172374389	1.0	0.999	rearrangement:Chr2D_block1
gene:TraesCS2D02G233900	Chr2D	209514185	209514931	-	209514558	Chr2D	172379240	172379986	-	172379613	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G234000	Chr2D	211198580	211200223	+	211199401	Chr2D	174053485	174055128	+	174054306	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G234100	Chr2D	212925245	212934940	-	212930092	Chr2D	175779595	175789073	-	175784334	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G234300	Chr2D	215731760	215732173	-	215731966	Chr2D	178566968	178567381	-	178567174	1.0	0.997	rearrangement:Chr2D_block1
gene:TraesCS2D02G234500	Chr2D	215838371	215847452	-	215842911	Chr2D	178681178	178689833	-	178685505	1.0	0.999	rearrangement:Chr2D_block1
gene:TraesCS2D02G234600	Chr2D	216327052	216331025	+	216329038	Chr2D	179160552	179164212	+	179162382	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G234700	Chr2D	218019683	218049959	+	218034821	Chr2D	180833041	180862857	+	180847949	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G234800	Chr2D	218372983	218378404	+	218375693	Chr2D	181182178	181187599	+	181184888	1.0	0.999	rearrangement:Chr2D_block1
gene:TraesCS2D02G234900	Chr2D	218379222	218387156	-	218383189	Chr2D	181188417	181196352	-	181192384	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G235000	Chr2D	218743636	218756340	+	218749988	Chr2D	181549590	181562294	+	181555942	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G235100	Chr2D	220344076	220370119	+	220357097	Chr2D	183139739	183164807	+	183152273	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G235200	Chr2D	220670605	220675415	+	220673010	Chr2D	183462988	183467319	+	183465153	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G235300	Chr2D	220957592	220978655	-	220968123	Chr2D	183746834	183767897	-	183757365	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G235400	Chr2D	220968971	220969453	+	220969212	Chr2D	183758213	183758695	+	183758454	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G235500	Chr2D	222646568	222648405	+	222647486	Chr2D	185426880	185428717	+	185427798	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G235600	Chr2D	223904094	223913605	+	223908849	Chr2D	186691001	186700203	+	186695602	1.0	0.999	rearrangement:Chr2D_block1
gene:TraesCS2D02G235700	Chr2D	226334158	226334972	+	226334565	Chr2D	189109456	189110270	+	189109863	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G235900	Chr2D	226532120	226543773	-	226537946	Chr2D	189307212	189318858	-	189313035	0.996	0.996	rearrangement:Chr2D_block1
gene:TraesCS2D02G236000	Chr2D	228432762	228437080	-	228434921	Chr2D	191189830	191194148	-	191191989	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G236100	Chr2D	229637742	229639532	+	229638637	Chr2D	192387931	192389721	+	192388826	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G236200	Chr2D	231595977	231603989	-	231599983	Chr2D	194342130	194350021	-	194346075	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G236300	Chr2D	233138146	233139605	-	233138875	Chr2D	195861030	195862489	-	195861759	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G236400	Chr2D	233380459	233429506	-	233404982	Chr2D	196101595	196150480	-	196126037	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G236500	Chr2D	234144328	234151159	-	234147743	Chr2D	196859336	196866168	-	196862752	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G236700	Chr2D	234325607	234330392	+	234327999	Chr2D	197039053	197043838	+	197041445	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G236800	Chr2D	236109979	236138377	-	236124178	Chr2D	198829427	198857675	-	198843551	1.0	0.999	rearrangement:Chr2D_block1
gene:TraesCS2D02G236900	Chr2D	238153749	238171972	+	238162860	Chr2D	200855784	200873370	+	200864577	1.0	0.999	rearrangement:Chr2D_block1
gene:TraesCS2D02G237000	Chr2D	238959323	238959870	+	238959596	Chr2D	201652813	201653360	+	201653086	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G237100	Chr2D	239257885	239258259	+	239258072	Chr2D	201950574	201950948	+	201950761	1.0	0.997	rearrangement:Chr2D_block1
gene:TraesCS2D02G237200	Chr2D	239707781	239737473	+	239722627	Chr2D	202397744	202427309	+	202412526	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G237300	Chr2D	239973005	239987968	-	239980486	Chr2D	202660769	202675459	-	202668114	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G237400	Chr2D	241683972	241690880	-	241687426	Chr2D	204351346	204358254	-	204354800	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G237600	Chr2D	242325816	242332524	+	242329170	Chr2D	204989855	204996563	+	204993209	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G237700	Chr2D	243653552	243666485	+	243660018	Chr2D	206304253	206316879	+	206310566	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G237800	Chr2D	245377496	245379376	+	245378436	Chr2D	208018860	208020740	+	208019800	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G237900	Chr2D	245530525	245539364	+	245534944	Chr2D	208169125	208177964	+	208173544	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G238000	Chr2D	246542184	246545821	-	246544002	Chr2D	209169107	209172744	-	209170925	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G238100	Chr2D	247094041	247104624	-	247099332	Chr2D	209718486	209728831	-	209723658	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G238200	Chr2D	247438701	247439060	-	247438880	Chr2D	210060597	210060956	-	210060776	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G238300	Chr2D	247818755	247849167	-	247833961	Chr2D	210436269	210466498	-	210451383	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G238400	Chr2D	248394332	248394652	+	248394492	Chr2D	211014487	211014807	+	211014647	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G238500	Chr2D	248471596	248473101	-	248472348	Chr2D	211091346	211092851	-	211092098	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G238600	Chr2D	248776639	248778388	-	248777513	Chr2D	211396160	211397909	-	211397034	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G238700	Chr2D	249188779	249195706	+	249192242	Chr2D	211804749	211811676	+	211808212	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G238800	Chr2D	249877861	249911377	+	249894619	Chr2D	212487972	212520520	+	212504246	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G238900	Chr2D	250203369	250206917	+	250205143	Chr2D	212810578	212814133	+	212812355	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G239000	Chr2D	250611334	250618065	+	250614699	Chr2D	213216282	213223013	+	213219647	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G239100	Chr2D	250627999	250632502	-	250630250	Chr2D	213232947	213237450	-	213235198	1.0	0.999	rearrangement:Chr2D_block1
gene:TraesCS2D02G239200	Chr2D	252132636	252141536	+	252137086	Chr2D	214836075	214844975	+	214840525	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G239300	Chr2D	252141638	252145340	-	252143489	Chr2D	214845077	214848779	-	214846928	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G240300	Chr2D	258370300	258370671	-	258370485	Chr2D	221294829	221295200	-	221295014	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G240400	Chr2D	258793368	258809297	-	258801332	Chr2D	221725978	221741906	-	221733942	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G240500	Chr2D	259222509	259223060	+	259222784	Chr2D	222152579	222153130	+	222152854	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G240800	Chr2D	259245358	259246792	-	259246075	Chr2D	222175426	222176860	-	222176143	1.0	0.997	rearrangement:Chr2D_block1
gene:TraesCS2D02G240900	Chr2D	260360759	260391722	+	260376240	Chr2D	223283857	223315075	+	223299466	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G241100	Chr2D	260865924	260866694	-	260866309	Chr2D	223795352	223796122	-	223795737	1.0	0.997	rearrangement:Chr2D_block1
gene:TraesCS2D02G241200	Chr2D	261208353	261211367	-	261209860	Chr2D	224137021	224140035	-	224138528	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G241300	Chr2D	261732755	261747933	-	261740344	Chr2D	224653704	224668882	-	224661293	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G241400	Chr2D	262447609	262459205	+	262453407	Chr2D	225363652	225374569	+	225369110	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G241500	Chr2D	263419454	263423893	-	263421673	Chr2D	226322889	226327328	-	226325108	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G241600	Chr2D	263479951	263486905	+	263483428	Chr2D	226382348	226389121	+	226385734	1.0	0.998	rearrangement:Chr2D_block1
gene:TraesCS2D02G241700	Chr2D	263489128	263513623	+	263501375	Chr2D	226391344	226415633	+	226403488	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G241800	Chr2D	264803088	264814048	-	264808568	Chr2D	227694271	227705391	-	227699831	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G241900	Chr2D	265066542	265066952	+	265066747	Chr2D	227953274	227953684	+	227953479	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G242000	Chr2D	267693662	267702960	+	267698311	Chr2D	230572169	230581238	-	230576703	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G242100	Chr2D	267703357	267706864	+	267705110	Chr2D	230568265	230571772	-	230570018	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G242300	Chr2D	269736599	269739625	-	269738112	Chr2D	233996351	233999377	+	233997864	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G242400	Chr2D	270473180	270481635	+	270477407	Chr2D	233157542	233165997	-	233161769	1.0	0.999	rearrangement:Chr2D_block1
gene:TraesCS2D02G242500	Chr2D	270841960	270878566	-	270860263	Chr2D	232687729	232723790	+	232705759	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G242600	Chr2D	271505753	271540976	+	271523364	Chr2D	232058417	232093184	-	232075800	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G242700	Chr2D	272229076	272246236	+	272237656	Chr2D	231557461	231574621	-	231566041	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G242800	Chr2D	272564444	272564605	+	272564524	Chr2D	235905547	235905708	-	235905627	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G242900	Chr2D	272564602	272564883	-	272564742	Chr2D	235905269	235905550	+	235905409	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G243100	Chr2D	272797731	272798186	+	272797958	Chr2D	235930620	235931075	+	235930847	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G243200	Chr2D	272798304	272798675	+	272798489	Chr2D	235931193	235931564	+	235931378	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G243300	Chr2D	272798813	272799223	+	272799018	Chr2D	235931702	235932112	+	235931907	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G243400	Chr2D	272800052	272800483	+	272800267	Chr2D	235932941	235933372	+	235933156	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G243500	Chr2D	272800921	272801469	-	272801195	Chr2D	235933810	235934358	-	235934084	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G243700	Chr2D	272803679	272804860	-	272804269	Chr2D	235936568	235937749	-	235937158	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G243800	Chr2D	272805006	272805269	-	272805137	Chr2D	235937895	235938158	-	235938026	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G243900	Chr2D	272807922	272808122	+	272808022	Chr2D	235940811	235941011	+	235940911	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G244000	Chr2D	272808515	272808754	-	272808634	Chr2D	235941404	235941643	-	235941523	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G244100	Chr2D	272997562	273012866	+	273005214	Chr2D	236129588	236144865	+	236137226	0.987	0.986	rearrangement:Chr2D_block1
gene:TraesCS2D02G244300	Chr2D	273056742	273058252	+	273057497	Chr2D	236188102	236189612	+	236188857	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G244400	Chr2D	274405306	274408352	-	274406829	Chr2D	237524066	237527030	-	237525548	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G244500	Chr2D	274842158	274863297	-	274852727	Chr2D	237957862	237979001	-	237968431	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G244600	Chr2D	275937946	275958905	+	275948425	Chr2D	239047033	239067947	+	239057490	1.0	0.999	rearrangement:Chr2D_block1
gene:TraesCS2D02G244700	Chr2D	276931184	276939618	-	276935401	Chr2D	240033155	240041589	-	240037372	1.0	0.999	rearrangement:Chr2D_block1
gene:TraesCS2D02G244800	Chr2D	276943514	276943750	+	276943632	Chr2D	240045485	240045721	+	240045603	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G244900	Chr2D	277672480	277681787	+	277677133	Chr2D	240761623	240770926	+	240766274	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G245000	Chr2D	277934982	277935356	-	277935169	Chr2D	241021457	241021831	-	241021644	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G245100	Chr2D	277937164	277964516	-	277950840	Chr2D	241023370	241050563	-	241036966	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G245200	Chr2D	278353579	278369599	-	278361589	Chr2D	241435280	241451304	-	241443292	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G245300	Chr2D	279055262	279056172	-	279055717	Chr2D	242143975	242144885	-	242144430	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G245400	Chr2D	280065876	280066518	+	280066197	Chr2D	243149346	243149988	+	243149667	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G245500	Chr2D	280648319	280656245	-	280652282	Chr2D	243728669	243736595	-	243732632	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G245600	Chr2D	282920318	282935520	+	282927919	Chr2D	245992431	246007633	+	246000032	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G245624	Chr2D	283143243	283145465	+	283144354	Chr2D	246213901	246216123	+	246215012	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G245700	Chr2D	284512874	284577109	-	284544991	Chr2D	247641324	247704861	-	247673092	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G245800	Chr2D	285064029	285064473	-	285064251	Chr2D	248188968	248189412	-	248189190	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G245900	Chr2D	285331523	285354902	+	285343212	Chr2D	248455002	248478108	+	248466555	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G246000	Chr2D	286462945	286465638	-	286464291	Chr2D	249614962	249617655	-	249616308	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G246100	Chr2D	286659668	286677358	+	286668513	Chr2D	249810744	249828003	+	249819373	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G246300	Chr2D	286991347	286991841	+	286991594	Chr2D	250137540	250138034	+	250137787	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G246400	Chr2D	287237031	287237790	+	287237410	Chr2D	250390917	250391676	+	250391296	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G246500	Chr2D	288162585	288163597	-	288163091	Chr2D	251307970	251308982	-	251308476	1.0	1.0	rearrangement:Chr2D_block1
gene:TraesCS2D02G008000	Chr2D	4354789	4356847	+	4355818	Chr2D	26738	28796	+	27767	1.0	1.0	collinear
gene:TraesCS2D02G008100	Chr2D	4386309	4388331	+	4387320	Chr2D	57266	59288	+	58277	1.0	1.0	collinear
gene:TraesCS2D02G008200	Chr2D	4458207	4460513	-	4459360	Chr2D	127019	129323	-	128171	0.997	0.997	collinear
gene:TraesCS2D02G008300	Chr2D	4461128	4465758	-	4463443	Chr2D	129938	134568	-	132253	1.0	1.0	collinear
gene:TraesCS2D02G008500	Chr2D	4596296	4597686	-	4596991	Chr2D	249610	251000	-	250305	1.0	0.999	collinear
gene:TraesCS2D02G008600	Chr2D	4671310	4671573	-	4671441	Chr2D	324523	324786	-	324654	1.0	1.0	collinear
gene:TraesCS2D02G008700	Chr2D	4685051	4691061	-	4688056	Chr2D	338076	343988	-	341032	1.0	0.999	collinear
gene:TraesCS2D02G008800	Chr2D	4705456	4711225	-	4708340	Chr2D	358125	363930	-	361027	1.0	0.999	collinear
gene:TraesCS2D02G008900	Chr2D	4773144	4816639	+	4794891	Chr2D	423776	466284	+	445030	1.0	1.0	collinear
gene:TraesCS2D02G009000	Chr2D	5079341	5081341	+	5080341	Chr2D	748200	750200	+	749200	1.0	1.0	collinear
gene:TraesCS2D02G009100	Chr2D	5086662	5089638	-	5088150	Chr2D	755521	758497	-	757009	1.0	1.0	collinear
gene:TraesCS2D02G009200	Chr2D	5097757	5100568	-	5099162	Chr2D	766617	769428	-	768022	1.0	1.0	collinear
gene:TraesCS2D02G009300	Chr2D	5116341	5117534	+	5116937	Chr2D	784662	785855	+	785258	1.0	1.0	collinear
gene:TraesCS2D02G009400	Chr2D	5118501	5118866	-	5118683	Chr2D	786822	787187	-	787004	1.0	1.0	collinear
gene:TraesCS2D02G009500	Chr2D	5151304	5151784	-	5151544	Chr2D	819278	819758	-	819518	1.0	1.0	collinear
gene:TraesCS2D02G009600	Chr2D	5158603	5164177	+	5161390	Chr2D	826577	832151	+	829364	1.0	0.999	collinear
gene:TraesCS2D02G009700	Chr2D	5164884	5166906	-	5165895	Chr2D	832859	834881	-	833870	1.0	1.0	collinear
gene:TraesCS2D02G009800	Chr2D	5174511	5175182	+	5174846	Chr2D	842199	842870	+	842534	1.0	1.0	collinear
gene:TraesCS2D02G009900	Chr2D	5176788	5178320	-	5177554	Chr2D	844476	846008	-	845242	1.0	0.999	collinear
gene:TraesCS2D02G010000	Chr2D	5179752	5185092	-	5182422	Chr2D	847440	852454	-	849947	1.0	1.0	collinear
gene:TraesCS2D02G010100	Chr2D	5191027	5192702	-	5191864	Chr2D	858390	860065	-	859227	1.0	1.0	collinear
