gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	MOV_tgt_chr	MOV_tgt_start	MOV_tgt_end	MOV_tgt_strand	MOV_tgt_midpoint	MOV_coverage	MOV_identity	segment
gene:TraesCS4D02G158700	Chr4D	223525672	223529026	+	223527349	Chr4D	203536965	203540319	+	203538642	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G158800	Chr4D	223607619	223639481	+	223623550	Chr4D	203618875	203650125	+	203634500	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G158900	Chr4D	224432677	224449530	+	224441103	Chr4D	204438314	204455167	+	204446740	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G159000	Chr4D	225304962	225305336	-	225305149	Chr4D	205304240	205304614	-	205304427	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G159100	Chr4D	225306492	225308473	-	225307482	Chr4D	205305770	205307751	-	205306760	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G159300	Chr4D	226171786	226172961	+	226172373	Chr4D	206171374	206172549	+	206171961	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G159400	Chr4D	226558460	226565429	+	226561944	Chr4D	206555875	206562844	+	206559359	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G159500	Chr4D	228142624	228147732	-	228145178	Chr4D	208137058	208142166	-	208139612	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G159600	Chr4D	230471564	230493498	-	230482531	Chr4D	210290865	210312905	+	210301885	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G159700	Chr4D	230904252	230910735	-	230907493	Chr4D	210891086	210897567	-	210894326	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G159800	Chr4D	231205643	231213441	+	231209542	Chr4D	211191757	211199555	+	211195656	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G159900	Chr4D	231214782	231229264	-	231222023	Chr4D	211200520	211214533	-	211207526	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G160000	Chr4D	233077545	233106488	+	233092016	Chr4D	213111491	213140161	+	213125826	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G160100	Chr4D	234395525	234397954	-	234396739	Chr4D	214430780	214433209	-	214431994	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G160200	Chr4D	234404552	234414598	+	234409575	Chr4D	214439495	214449302	+	214444398	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G160300	Chr4D	235485564	235518521	-	235502042	Chr4D	215503508	215536233	-	215519870	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G160500	Chr4D	236390188	236395139	+	236392663	Chr4D	216401694	216406645	+	216404169	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G160600	Chr4D	236934451	236939976	+	236937213	Chr4D	216936605	216941811	+	216939208	1.0	0.996	rearrangement:Chr4D_block2
gene:TraesCS4D02G160700	Chr4D	238611572	238641050	-	238626311	Chr4D	218600348	218629825	-	218615086	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G160800	Chr4D	240930587	240936252	+	240933419	Chr4D	220902457	220908122	+	220905289	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G160900	Chr4D	240980543	240981006	-	240980774	Chr4D	220952108	220952571	-	220952339	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G161000	Chr4D	240993538	240993780	-	240993659	Chr4D	220965103	220965345	-	220965224	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G161100	Chr4D	241048952	241049460	-	241049206	Chr4D	221020517	221021025	-	221020771	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G161200	Chr4D	241054884	241055225	+	241055054	Chr4D	221026449	221026790	+	221026619	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G161300	Chr4D	241101916	241102746	-	241102331	Chr4D	221073481	221074311	-	221073896	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G161400	Chr4D	241141889	241142244	-	241142066	Chr4D	221113161	221113516	-	221113338	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G161500	Chr4D	241311175	241311621	+	241311398	Chr4D	221280674	221281120	+	221280897	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G161600	Chr4D	241365757	241366404	-	241366080	Chr4D	221335022	221335669	-	221335345	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G161900	Chr4D	244608911	244613176	-	244611043	Chr4D	223828547	223832517	-	223830532	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G162000	Chr4D	245094641	245109395	-	245102018	Chr4D	224311876	224326628	-	224319252	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G162100	Chr4D	245461677	245481046	-	245471361	Chr4D	224675887	224695256	-	224685571	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G162200	Chr4D	245648878	245649420	+	245649149	Chr4D	224862850	224863392	+	224863121	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G162300	Chr4D	246517201	246518241	-	246517721	Chr4D	225723514	225724554	-	225724034	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G162400	Chr4D	247514372	247523816	+	247519094	Chr4D	226711789	226721233	+	226716511	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G162500	Chr4D	248321429	248321903	-	248321666	Chr4D	227513632	227514106	-	227513869	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G162600	Chr4D	248919546	248947708	+	248933627	Chr4D	228108489	228136244	+	228122366	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G162800	Chr4D	251523754	251525611	-	251524682	Chr4D	230692000	230693655	-	230692827	0.968	0.967	rearrangement:Chr4D_block2
gene:TraesCS4D02G162900	Chr4D	251525812	251530922	+	251528367	Chr4D	230693856	230698966	+	230696411	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G163000	Chr4D	252171036	252190253	-	252180644	Chr4D	231334926	231353824	-	231344375	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G163100	Chr4D	253766677	253779529	-	253773103	Chr4D	232922677	232935529	-	232929103	1.0	0.999	rearrangement:Chr4D_block2
gene:TraesCS4D02G163200	Chr4D	254660275	254677800	+	254669037	Chr4D	233809577	233827102	+	233818339	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G163300	Chr4D	255144773	255151108	-	255147940	Chr4D	234292833	234299168	-	234296000	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G163400	Chr4D	256549182	256556811	+	256552996	Chr4D	235683500	235691129	+	235687314	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G163500	Chr4D	258883285	258910978	-	258897131	Chr4D	237996869	238024340	-	238010604	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G163600	Chr4D	259155512	259158964	+	259157238	Chr4D	238310678	238313825	+	238312251	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G163700	Chr4D	259490604	259504327	+	259497465	Chr4D	238643150	238656628	+	238649889	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G163800	Chr4D	259845577	259876404	-	259860990	Chr4D	238995174	239025764	-	239010469	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G163900	Chr4D	260716853	260742053	+	260729453	Chr4D	239861239	239886438	+	239873838	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G164000	Chr4D	261252846	261256551	-	261254698	Chr4D	240392866	240396571	-	240394718	1.0	1.0	rearrangement:Chr4D_block2
gene:TraesCS4D02G000100	Chr4D	410004	411353	-	410678	Chr4D	226772	228121	-	227446	1.0	1.0	collinear
gene:TraesCS4D02G000200	Chr4D	459757	463413	+	461585	Chr4D	276525	280181	+	278353	1.0	1.0	collinear
gene:TraesCS4D02G000300	Chr4D	463593	465530	-	464561	Chr4D	280361	282298	-	281329	1.0	1.0	collinear
gene:TraesCS4D02G000400	Chr4D	465934	467579	-	466756	Chr4D	282702	284347	-	283524	1.0	1.0	collinear
gene:TraesCS4D02G000500	Chr4D	475405	480227	+	477816	Chr4D	292185	296649	+	294417	1.0	1.0	collinear
gene:TraesCS4D02G000600	Chr4D	536521	548551	+	542536	Chr4D	352258	364288	+	358273	1.0	1.0	collinear
gene:TraesCS4D02G000700	Chr4D	606454	610258	-	608356	Chr4D	419464	423268	-	421366	1.0	1.0	collinear
gene:TraesCS4D02G000800	Chr4D	610570	611973	+	611271	Chr4D	423580	424983	+	424281	1.0	1.0	collinear
gene:TraesCS4D02G000900	Chr4D	613247	618294	-	615770	Chr4D	426257	431304	-	428780	1.0	1.0	collinear
gene:TraesCS4D02G001000	Chr4D	628287	631577	+	629932	Chr4D	440347	443637	+	441992	1.0	0.999	collinear
gene:TraesCS4D02G001100	Chr4D	663250	664073	+	663661	Chr4D	474312	475135	+	474723	1.0	1.0	collinear
gene:TraesCS4D02G001200	Chr4D	738967	739353	+	739160	Chr4D	548765	549151	+	548958	1.0	1.0	collinear
gene:TraesCS4D02G001300	Chr4D	762065	764320	-	763192	Chr4D	570887	573142	-	572014	1.0	1.0	collinear
gene:TraesCS4D02G001400	Chr4D	1184737	1188140	+	1186438	Chr4D	994549	997952	+	996250	1.0	1.0	collinear
gene:TraesCS4D02G001500	Chr4D	1197681	1199853	+	1198767	Chr4D	1007180	1009352	+	1008266	1.0	1.0	collinear
gene:TraesCS4D02G001600	Chr4D	1202412	1204113	-	1203262	Chr4D	1011911	1013612	-	1012761	1.0	1.0	collinear
gene:TraesCS4D02G001700	Chr4D	1205779	1206821	+	1206300	Chr4D	1015278	1016320	+	1015799	1.0	1.0	collinear
gene:TraesCS4D02G001800	Chr4D	1230245	1231918	+	1231081	Chr4D	1039639	1041312	+	1040475	1.0	1.0	collinear
gene:TraesCS4D02G001900	Chr4D	1239483	1240526	+	1240004	Chr4D	1048425	1049468	+	1048946	1.0	1.0	collinear
gene:TraesCS4D02G002000	Chr4D	1241676	1243905	+	1242790	Chr4D	1050618	1052847	+	1051732	1.0	1.0	collinear
gene:TraesCS4D02G002100	Chr4D	1245719	1248662	+	1247190	Chr4D	1054661	1057604	+	1056132	1.0	1.0	collinear
gene:TraesCS4D02G002200	Chr4D	1251438	1251851	-	1251644	Chr4D	1060181	1060594	-	1060387	1.0	1.0	collinear
gene:TraesCS4D02G002300	Chr4D	1286302	1287883	+	1287092	Chr4D	1094581	1096162	+	1095371	1.0	1.0	collinear
gene:TraesCS4D02G002400	Chr4D	1288444	1290808	+	1289626	Chr4D	1096723	1099087	+	1097905	1.0	1.0	collinear
gene:TraesCS4D02G002500	Chr4D	1297963	1301125	+	1299544	Chr4D	1106242	1109404	+	1107823	1.0	1.0	collinear
gene:TraesCS4D02G002600	Chr4D	1310863	1311597	-	1311230	Chr4D	1119366	1120100	-	1119733	1.0	0.998	collinear
gene:TraesCS4D02G002700	Chr4D	1326107	1330167	+	1328137	Chr4D	1133955	1138015	+	1135985	1.0	1.0	collinear
gene:TraesCS4D02G002800	Chr4D	1348408	1352693	-	1350550	Chr4D	1153738	1158019	-	1155878	1.0	1.0	collinear
gene:TraesCS4D02G002900	Chr4D	1364798	1368651	-	1366724	Chr4D	1169856	1173709	-	1171782	1.0	1.0	collinear
gene:TraesCS4D02G003000	Chr4D	1369971	1374666	-	1372318	Chr4D	1175029	1179724	-	1177376	1.0	1.0	collinear
gene:TraesCS4D02G003100	Chr4D	1376523	1381207	-	1378865	Chr4D	1181578	1186261	-	1183919	1.0	1.0	collinear
gene:TraesCS4D02G003200	Chr4D	1382332	1386959	-	1384645	Chr4D	1187386	1191717	-	1189551	0.997	0.997	collinear
gene:TraesCS4D02G003300	Chr4D	1397792	1401504	+	1399648	Chr4D	1202395	1206107	+	1204251	1.0	1.0	collinear
gene:TraesCS4D02G003400	Chr4D	1405006	1407207	-	1406106	Chr4D	1209609	1211810	-	1210709	1.0	1.0	collinear
gene:TraesCS4D02G003500	Chr4D	1408328	1412112	-	1410220	Chr4D	1212931	1216715	-	1214823	1.0	1.0	collinear
gene:TraesCS4D02G003600	Chr4D	1413664	1416117	+	1414890	Chr4D	1218267	1220720	+	1219493	1.0	0.999	collinear
gene:TraesCS4D02G003800	Chr4D	1640555	1645983	-	1643269	Chr4D	2249714	2254869	-	2252291	1.0	0.999	collinear
gene:TraesCS4D02G003900	Chr4D	1665727	1668294	+	1667010	Chr4D	2274711	2277278	+	2275994	1.0	1.0	collinear
gene:TraesCS4D02G004000	Chr4D	1704075	1708862	-	1706468	Chr4D	2312679	2317466	-	2315072	1.0	1.0	collinear
gene:TraesCS4D02G004100	Chr4D	1820770	1826513	+	1823641	Chr4D	2426899	2432642	+	2429770	1.0	1.0	collinear
gene:TraesCS4D02G004200	Chr4D	1871232	1878072	+	1874652	Chr4D	2476005	2482845	+	2479425	1.0	0.999	collinear
gene:TraesCS4D02G004300	Chr4D	1994174	1998323	+	1996248	Chr4D	3357556	3361705	-	3359630	1.0	0.999	collinear
gene:TraesCS4D02G004400	Chr4D	2020228	2021352	-	2020790	Chr4D	3335117	3336241	+	3335679	1.0	1.0	collinear
gene:TraesCS4D02G004500	Chr4D	2070985	2071635	+	2071310	Chr4D	3286998	3287648	-	3287323	1.0	1.0	collinear
gene:TraesCS4D02G004600	Chr4D	2073663	2074094	-	2073878	Chr4D	3284539	3284970	+	3284754	1.0	1.0	collinear
gene:TraesCS4D02G004700	Chr4D	2110151	2112584	+	2111367	Chr4D	3250503	3252936	-	3251719	1.0	0.999	collinear
gene:TraesCS4D02G004800	Chr4D	2769470	2770229	-	2769849	Chr4D	3667261	3668020	+	3667640	1.0	1.0	collinear
gene:TraesCS4D02G004900	Chr4D	2804895	2805647	+	2805271	Chr4D	3632254	3633006	-	3632630	1.0	1.0	collinear
gene:TraesCS4D02G005000	Chr4D	2955007	2958460	+	2956733	Chr4D	3441403	3444856	-	3443129	1.0	1.0	collinear
gene:TraesCS4D02G005100	Chr4D	2990063	3000709	+	2995386	Chr4D	3399391	3410278	-	3404834	1.0	1.0	collinear
gene:TraesCS4D02G005200	Chr4D	3224039	3225269	-	3224654	Chr4D	4540783	4542013	-	4541398	1.0	1.0	collinear
gene:TraesCS4D02G005300	Chr4D	3241540	3243387	+	3242463	Chr4D	4647482	4649329	+	4648405	1.0	1.0	collinear
gene:TraesCS4D02G005400	Chr4D	3249177	3250792	-	3249984	Chr4D	4654834	4656449	-	4655641	1.0	1.0	collinear
gene:TraesCS4D02G005500	Chr4D	3251277	3253836	+	3252556	Chr4D	4656934	4659493	+	4658213	1.0	1.0	collinear
gene:TraesCS4D02G005600	Chr4D	3256288	3260868	-	3258578	Chr4D	4572747	4577327	-	4575037	1.0	0.999	collinear
gene:TraesCS4D02G005700	Chr4D	3284953	3287411	-	3286182	Chr4D	4689370	4691826	-	4690598	0.998	0.998	collinear
gene:TraesCS4D02G005900	Chr4D	3332808	3336931	+	3334869	Chr4D	4826279	4830402	+	4828340	1.0	0.999	collinear
gene:TraesCS4D02G006000	Chr4D	3341090	3348892	-	3344991	Chr4D	4834561	4842363	-	4838462	1.0	0.999	collinear
gene:TraesCS4D02G006100	Chr4D	3396041	3400090	-	3398065	Chr4D	4880840	4884857	-	4882848	1.0	0.992	collinear
gene:TraesCS4D02G006200	Chr4D	3403377	3404528	-	3403952	Chr4D	4887873	4889024	-	4888448	1.0	0.998	collinear
gene:TraesCS4D02G006300	Chr4D	3418552	3421822	-	3420187	Chr4D	4899474	4902888	-	4901181	1.0	0.951	collinear
gene:TraesCS4D02G006400	Chr4D	3426358	3427205	-	3426781	Chr4D	4906756	4907603	-	4907179	1.0	0.989	collinear
gene:TraesCS4D02G006500	Chr4D	3427774	3428509	-	3428141	Chr4D	4912697	4913469	-	4913083	0.98	0.904	collinear
gene:TraesCS4D02G006600	Chr4D	3429746	3430780	-	3430263	Chr4D	4915465	4916499	-	4915982	1.0	0.989	collinear
gene:TraesCS4D02G006700	Chr4D	3434178	3437850	-	3436014	Chr4D	4919927	4923763	-	4921845	0.98	0.977	collinear
gene:TraesCS4D02G006800	Chr4D	3568241	3573786	-	3571013	Chr4D	5137727	5143272	-	5140499	1.0	1.0	collinear
gene:TraesCS4D02G006900	Chr4D	3585894	3588718	-	3587306	Chr4D	5155384	5158206	-	5156795	1.0	0.996	collinear
gene:TraesCS4D02G007000	Chr4D	3596004	3598582	+	3597293	Chr4D	5165385	5167877	+	5166631	0.922	0.913	collinear
gene:TraesCS4D02G007100	Chr4D	3599352	3600950	-	3600151	Chr4D	5168645	5170241	-	5169443	0.992	0.976	collinear
gene:TraesCS4D02G007200	Chr4D	3608995	3613032	-	3611013	Chr4D	5178045	5181875	-	5179960	1.0	0.993	collinear
gene:TraesCS4D02G007400	Chr4D	3712476	3716611	+	3714543	Chr4D	5264980	5269091	+	5267035	0.994	0.976	collinear
gene:TraesCS4D02G007500	Chr4D	3721230	3723403	-	3722316	Chr4D	5273498	5275671	-	5274584	1.0	1.0	collinear
gene:TraesCS4D02G007600	Chr4D	3724827	3729334	-	3727080	Chr4D	5277095	5281453	-	5279274	1.0	0.999	collinear
gene:TraesCS4D02G007700	Chr4D	3753251	3753628	-	3753439	Chr4D	5304893	5305270	-	5305081	1.0	1.0	collinear
gene:TraesCS4D02G007800	Chr4D	3791793	3792170	-	3791981	Chr4D	5343024	5343401	-	5343212	1.0	1.0	collinear
