gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity	segment
gene:TraesCS1B03G0153400	Chr1B	52867319	52869024	-	52868171	Chr1B	45521844	45523549	+	45522696	1.0	1.0	rearrangement:Chr1B_block2
gene:TraesCS1B03G0153500	Chr1B	52872370	52879388	-	52875879	Chr1B	45511480	45518498	+	45514989	1.0	1.0	rearrangement:Chr1B_block2
gene:TraesCS1B03G0355400	Chr1B	169293896	169297622	+	169295759	Chr1B	163856925	163860651	-	163858788	1.0	0.994	rearrangement:Chr1B_block3
gene:TraesCS1B03G0355800	Chr1B	169319955	169320422	-	169320188	Chr1B	163842293	163842760	+	163842526	1.0	1.0	rearrangement:Chr1B_block3
gene:TraesCS1B03G0356000	Chr1B	169324661	169329121	-	169326891	Chr1B	163833595	163838054	+	163835824	0.999	0.995	rearrangement:Chr1B_block3
gene:TraesCS1B03G0356600	Chr1B	169577192	169578690	-	169577941	Chr1B	163565661	163567158	+	163566409	1.0	0.983	rearrangement:Chr1B_block3
gene:TraesCS1B03G0356700	Chr1B	169580920	169582357	-	169581638	Chr1B	163561870	163563307	+	163562588	1.0	0.984	rearrangement:Chr1B_block3
gene:TraesCS1B03G0356800	Chr1B	169608856	169613032	-	169610944	Chr1B	163531110	163535284	+	163533197	1.0	0.999	rearrangement:Chr1B_block3
gene:TraesCS1B03G0005300	Chr1B	1804328	1805251	-	1804789	Chr1B	6101670	6102595	-	6102132	1.0	0.968	collinear
gene:TraesCS1B03G0005500	Chr1B	1812059	1815337	-	1813698	Chr1B	413067	416332	-	414699	0.996	0.978	collinear
gene:TraesCS1B03G0008600	Chr1B	2380688	2383732	-	2382210	Chr1B	6907614	6910657	+	6909135	0.999	0.999	collinear
gene:TraesCS1B03G0008700	Chr1B	2563615	2566164	-	2564889	Chr1B	6726121	6728670	+	6727395	1.0	1.0	collinear
gene:TraesCS1B03G0008800	Chr1B	2661258	2662527	+	2661892	Chr1B	6629816	6631085	-	6630450	1.0	0.998	collinear
gene:TraesCS1B03G0008900	Chr1B	2661462	2662433	+	2661947	Chr1B	6629910	6630881	-	6630395	1.0	0.997	collinear
gene:TraesCS1B03G0009300	Chr1B	2730283	2733041	-	2731662	Chr1B	6633388	6636148	+	6634768	1.0	0.998	collinear
gene:TraesCS1B03G0009600	Chr1B	2791203	2792803	-	2792003	Chr1B	6708628	6710228	+	6709428	1.0	1.0	collinear
gene:TraesCS1B03G0009700	Chr1B	2931085	2935423	-	2933254	Chr1B	6491049	6495396	+	6493222	1.0	0.997	collinear
gene:TraesCS1B03G0009800	Chr1B	3094767	3097318	+	3096042	Chr1B	6337514	6340065	-	6338789	1.0	0.999	collinear
gene:TraesCS1B03G0010200	Chr1B	3246952	3249237	+	3248094	Chr1B	6209345	6211630	-	6210487	1.0	1.0	collinear
gene:TraesCS1B03G0010300	Chr1B	3343692	3346966	+	3345329	Chr1B	6109370	6112644	-	6111007	1.0	0.998	collinear
gene:TraesCS1B03G0010900	Chr1B	3370351	3370974	-	3370662	Chr1B	6085207	6085830	+	6085518	1.0	1.0	collinear
gene:TraesCS1B03G0011000	Chr1B	3371049	3375777	-	3373413	Chr1B	6080402	6085132	+	6082767	1.0	0.999	collinear
gene:TraesCS1B03G0011200	Chr1B	3399421	3412856	+	3406138	Chr1B	6042901	6056030	-	6049465	0.996	0.992	collinear
gene:TraesCS1B03G0012500	Chr1B	3769497	3771294	-	3770395	Chr1B	1077687	1079404	+	1078545	1.0	0.989	collinear
gene:TraesCS1B03G0013400	Chr1B	4086402	4088303	+	4087352	Chr1B	1143655	1145556	+	1144605	1.0	0.982	collinear
gene:TraesCS1B03G0013500	Chr1B	4098786	4101519	+	4100152	Chr1B	1125206	1127788	+	1126497	0.998	0.929	collinear
gene:TraesCS1B03G0015600	Chr1B	4508006	4514125	-	4511065	Chr1B	1528366	1534797	-	1531581	1.0	0.999	collinear
gene:TraesCS1B03G0015800	Chr1B	4527377	4530535	+	4528956	Chr1B	1555496	1558661	+	1557078	1.0	0.991	collinear
gene:TraesCS1B03G0015900	Chr1B	4532575	4540073	-	4536324	Chr1B	1560967	1568347	-	1564657	0.999	0.995	collinear
gene:TraesCS1B03G0016300	Chr1B	4938236	4939656	-	4938946	Chr1B	1775302	1776724	-	1776013	0.998	0.927	collinear
gene:TraesCS1B03G0017700	Chr1B	5053269	5054727	-	5053998	Chr1B	1341609	1343066	+	1342337	0.997	0.96	collinear
gene:TraesCS1B03G0018200	Chr1B	5243086	5249171	-	5246128	Chr1B	1722651	1741037	-	1731844	1.0	0.994	collinear
gene:TraesCS1B03G0019400	Chr1B	5421666	5422574	+	5422120	Chr1B	1852606	1853514	+	1853060	1.0	0.993	collinear
gene:TraesCS1B03G0019700	Chr1B	5447750	5448643	-	5448196	Chr1B	1898811	1899704	+	1899257	1.0	0.977	collinear
gene:TraesCS1B03G0019800	Chr1B	5459628	5460581	-	5460104	Chr1B	1884072	1885025	+	1884548	1.0	0.98	collinear
gene:TraesCS1B03G0020600	Chr1B	5597356	5598231	+	5597793	Chr1B	2110132	2111007	+	2110569	1.0	0.998	collinear
gene:TraesCS1B03G0020700	Chr1B	5612307	5615571	+	5613939	Chr1B	2116419	2119683	+	2118051	1.0	0.998	collinear
gene:TraesCS1B03G0020800	Chr1B	5614684	5615030	-	5614857	Chr1B	2118796	2119142	-	2118969	1.0	1.0	collinear
gene:TraesCS1B03G0021000	Chr1B	5630788	5631399	+	5631093	Chr1B	2134294	2134905	+	2134599	1.0	0.991	collinear
gene:TraesCS1B03G0021200	Chr1B	5632568	5632786	+	5632677	Chr1B	2136075	2136293	+	2136184	1.0	0.995	collinear
gene:TraesCS1B03G0021800	Chr1B	5836360	5836629	-	5836494	Chr1B	2305527	2305777	-	2305652	0.929	0.922	collinear
gene:TraesCS1B03G0022400	Chr1B	5964797	5965380	+	5965088	Chr1B	2425622	2426205	+	2425913	1.0	0.991	collinear
gene:TraesCS1B03G0023100	Chr1B	6212886	6215721	-	6214303	Chr1B	4133028	4135970	+	4134499	0.988	0.945	collinear
gene:TraesCS1B03G0025400	Chr1B	6731747	6734044	+	6732895	Chr1B	3750997	3753294	+	3752145	1.0	0.999	collinear
gene:TraesCS1B03G0025500	Chr1B	6735150	6735832	+	6735491	Chr1B	3754400	3755082	+	3754741	1.0	1.0	collinear
gene:TraesCS1B03G0025900	Chr1B	6761452	6762683	-	6762067	Chr1B	3794377	3795608	+	3794992	1.0	0.992	collinear
gene:TraesCS1B03G0026200	Chr1B	6777069	6777582	+	6777325	Chr1B	3820951	3821465	+	3821208	1.0	0.988	collinear
gene:TraesCS1B03G0027400	Chr1B	6892910	6894152	-	6893531	Chr1B	3953620	3954860	-	3954240	0.996	0.954	collinear
gene:TraesCS1B03G0027500	Chr1B	6905201	6905452	+	6905326	Chr1B	4028969	4029217	+	4029093	0.984	0.913	collinear
gene:TraesCS1B03G0027900	Chr1B	6922415	6926399	+	6924407	Chr1B	4126828	4130784	+	4128806	0.993	0.954	collinear
gene:TraesCS1B03G0028800	Chr1B	7136171	7137713	-	7136942	Chr1B	3835301	3836837	+	3836069	0.986	0.976	collinear
gene:TraesCS1B03G0028900	Chr1B	7188725	7190156	-	7189440	Chr1B	4603289	4604720	+	4604004	1.0	0.985	collinear
gene:TraesCS1B03G0029300	Chr1B	7473333	7480121	-	7476727	Chr1B	4306512	4313300	+	4309906	1.0	0.998	collinear
gene:TraesCS1B03G0029400	Chr1B	7480639	7487573	+	7484106	Chr1B	4299124	4306060	-	4302592	1.0	0.996	collinear
gene:TraesCS1B03G0029600	Chr1B	7568099	7569690	-	7568894	Chr1B	8498102	8499694	-	8498898	1.0	0.996	collinear
gene:TraesCS1B03G0029700	Chr1B	7583192	7584485	+	7583838	Chr1B	8515389	8516657	+	8516023	0.971	0.968	collinear
gene:TraesCS1B03G0030500	Chr1B	7851867	7852259	+	7852063	Chr1B	3682344	3682736	-	3682540	1.0	0.989	collinear
gene:TraesCS1B03G0030900	Chr1B	7968876	7970120	-	7969498	Chr1B	3562797	3564041	+	3563419	1.0	0.991	collinear
gene:TraesCS1B03G0031000	Chr1B	7983452	7987365	+	7985408	Chr1B	3498668	3502610	-	3500639	1.0	0.969	collinear
gene:TraesCS1B03G0031200	Chr1B	8001434	8001895	-	8001664	Chr1B	3287324	3287785	+	3287554	1.0	0.978	collinear
gene:TraesCS1B03G0031300	Chr1B	8012259	8012916	-	8012587	Chr1B	3469008	3469665	+	3469336	1.0	0.989	collinear
gene:TraesCS1B03G0031900	Chr1B	8067883	8068314	-	8068098	Chr1B	3249048	3249479	+	3249263	1.0	0.981	collinear
gene:TraesCS1B03G0032000	Chr1B	8072145	8072576	-	8072360	Chr1B	3289621	3290052	+	3289836	1.0	0.988	collinear
gene:TraesCS1B03G0032100	Chr1B	8076414	8076845	-	8076629	Chr1B	3293888	3294319	+	3294103	1.0	0.988	collinear
gene:TraesCS1B03G0032200	Chr1B	8080100	8080864	-	8080482	Chr1B	3240778	3241542	+	3241160	1.0	0.995	collinear
gene:TraesCS1B03G0032300	Chr1B	8132405	8135365	-	8133885	Chr1B	3176222	3179178	+	3177700	0.998	0.984	collinear
gene:TraesCS1B03G0032600	Chr1B	8236364	8237203	-	8236783	Chr1B	8281016	8281853	-	8281434	0.997	0.982	collinear
gene:TraesCS1B03G0034400	Chr1B	8592364	8593919	+	8593141	Chr1B	9509701	9511256	+	9510478	1.0	0.993	collinear
gene:TraesCS1B03G0034500	Chr1B	8645390	8646951	+	8646170	Chr1B	9567973	9569547	+	9568760	0.999	0.994	collinear
gene:TraesCS1B03G0034600	Chr1B	8672509	8677350	-	8674929	Chr1B	9603286	9606716	-	9605001	1.0	0.992	collinear
gene:TraesCS1B03G0034900	Chr1B	8707883	8709501	+	8708692	Chr1B	9647363	9648981	+	9648172	1.0	0.998	collinear
gene:TraesCS1B03G0035000	Chr1B	8710149	8712378	+	8711263	Chr1B	9649629	9651858	+	9650743	1.0	1.0	collinear
gene:TraesCS1B03G0035300	Chr1B	8731073	8731747	+	8731410	Chr1B	9671237	9671911	+	9671574	1.0	1.0	collinear
gene:TraesCS1B03G0035400	Chr1B	8748973	8750925	+	8749949	Chr1B	9689397	9691349	+	9690373	1.0	1.0	collinear
gene:TraesCS1B03G0035700	Chr1B	8775326	8781500	+	8778413	Chr1B	9716400	9722512	+	9719456	0.984	0.984	collinear
gene:TraesCS1B03G0035800	Chr1B	8781958	8783322	+	8782640	Chr1B	9722970	9724334	+	9723652	1.0	1.0	collinear
gene:TraesCS1B03G0036200	Chr1B	8920793	8921583	-	8921188	Chr1B	9862038	9862838	-	9862438	1.0	1.0	collinear
gene:TraesCS1B03G0036300	Chr1B	8936686	8939403	-	8938044	Chr1B	9877943	9880660	-	9879301	1.0	0.999	collinear
gene:TraesCS1B03G0036500	Chr1B	9081442	9085624	+	9083533	Chr1B	10022918	10027100	+	10025009	1.0	1.0	collinear
gene:TraesCS1B03G0036700	Chr1B	9183329	9184082	+	9183705	Chr1B	10106422	10107175	+	10106798	1.0	0.998	collinear
gene:TraesCS1B03G0036800	Chr1B	9188008	9202582	+	9195295	Chr1B	10111102	10124869	+	10117985	0.947	0.946	collinear
gene:TraesCS1B03G0036900	Chr1B	9221024	9223309	+	9222166	Chr1B	10150395	10152680	+	10151537	1.0	1.0	collinear
gene:TraesCS1B03G0037100	Chr1B	9234708	9235360	-	9235034	Chr1B	10164394	10165046	-	10164720	1.0	1.0	collinear
gene:TraesCS1B03G0037200	Chr1B	9239572	9240364	-	9239968	Chr1B	10169257	10170049	-	10169653	1.0	1.0	collinear
gene:TraesCS1B03G0037500	Chr1B	9294962	9297935	-	9296448	Chr1B	10225353	10228326	-	10226839	1.0	1.0	collinear
gene:TraesCS1B03G0037600	Chr1B	9340006	9342523	-	9341264	Chr1B	10269877	10272394	-	10271135	1.0	1.0	collinear
gene:TraesCS1B03G0038000	Chr1B	9375472	9376307	-	9375889	Chr1B	10305716	10306551	-	10306133	1.0	1.0	collinear
gene:TraesCS1B03G0038200	Chr1B	9386698	9389358	-	9388028	Chr1B	10316943	10319603	-	10318273	1.0	0.999	collinear
gene:TraesCS1B03G0038300	Chr1B	9435993	9438264	-	9437128	Chr1B	10366743	10369014	-	10367878	1.0	1.0	collinear
gene:TraesCS1B03G0038400	Chr1B	9439821	9440916	+	9440368	Chr1B	10370560	10371641	+	10371100	0.985	0.985	collinear
gene:TraesCS1B03G0038600	Chr1B	9468567	9470728	+	9469647	Chr1B	10399034	10401195	+	10400114	1.0	1.0	collinear
gene:TraesCS1B03G0038700	Chr1B	9512135	9528525	-	9520330	Chr1B	10442248	10458639	-	10450443	1.0	0.999	collinear
gene:TraesCS1B03G0038800	Chr1B	9590685	9594472	-	9592578	Chr1B	10521289	10525076	-	10523182	1.0	1.0	collinear
gene:TraesCS1B03G0038900	Chr1B	9596767	9602349	+	9599558	Chr1B	10527402	10533162	+	10530282	0.993	0.989	collinear
gene:TraesCS1B03G0039000	Chr1B	9602359	9603587	+	9602973	Chr1B	10533172	10534400	+	10533786	1.0	0.998	collinear
gene:TraesCS1B03G0039200	Chr1B	9612378	9613006	-	9612692	Chr1B	10543192	10543820	-	10543506	1.0	1.0	collinear
gene:TraesCS1B03G0039600	Chr1B	9683032	9685542	+	9684287	Chr1B	10613819	10616329	+	10615074	1.0	1.0	collinear
gene:TraesCS1B03G0040000	Chr1B	9779917	9781098	-	9780507	Chr1B	10715359	10716540	-	10715949	1.0	0.997	collinear
gene:TraesCS1B03G0040100	Chr1B	9782826	9784767	+	9783796	Chr1B	10718264	10720205	+	10719234	1.0	1.0	collinear
gene:TraesCS1B03G0040200	Chr1B	9789359	9790975	+	9790167	Chr1B	10725019	10726635	+	10725827	1.0	1.0	collinear
gene:TraesCS1B03G0040300	Chr1B	9800870	9801743	+	9801306	Chr1B	10736530	10737403	+	10736966	1.0	1.0	collinear
gene:TraesCS1B03G0040400	Chr1B	9931905	9932833	-	9932369	Chr1B	10869505	10870433	-	10869969	1.0	1.0	collinear
gene:TraesCS1B03G0040500	Chr1B	9946473	9947669	+	9947071	Chr1B	10884264	10885460	+	10884862	1.0	1.0	collinear
gene:TraesCS1B03G0040600	Chr1B	10006721	10011436	+	10009078	Chr1B	10944165	10948914	+	10946539	1.0	0.999	collinear
gene:TraesCS1B03G0041000	Chr1B	10062709	10067524	-	10065116	Chr1B	11000682	11005492	-	11003087	0.998	0.993	collinear
gene:TraesCS1B03G0041100	Chr1B	10070699	10086054	-	10078376	Chr1B	11007929	11023498	-	11015713	1.0	0.998	collinear
gene:TraesCS1B03G0041200	Chr1B	10093955	10096755	+	10095355	Chr1B	11031399	11034199	+	11032799	1.0	0.999	collinear
gene:TraesCS1B03G0041500	Chr1B	10107955	10111696	-	10109825	Chr1B	11045399	11049140	-	11047269	1.0	1.0	collinear
gene:TraesCS1B03G0041400	Chr1B	10107549	10114755	+	10111152	Chr1B	11044993	11052199	+	11048596	1.0	1.0	collinear
gene:TraesCS1B03G0041800	Chr1B	10161526	10163430	+	10162478	Chr1B	11099050	11100954	+	11100002	1.0	1.0	collinear
gene:TraesCS1B03G0042000	Chr1B	10204289	10205548	-	10204918	Chr1B	11142254	11143497	-	11142875	0.987	0.956	collinear
gene:TraesCS1B03G0042200	Chr1B	10223793	10225081	-	10224437	Chr1B	11159398	11160694	-	11160046	1.0	0.988	collinear
gene:TraesCS1B03G0042300	Chr1B	10227066	10228079	-	10227572	Chr1B	11162781	11163794	-	11163287	1.0	1.0	collinear
gene:TraesCS1B03G0042400	Chr1B	10232241	10236228	-	10234234	Chr1B	11167950	11171922	-	11169936	0.994	0.994	collinear
gene:TraesCS1B03G0042600	Chr1B	10349836	10356359	+	10353097	Chr1B	11271589	11278112	+	11274850	1.0	1.0	collinear
gene:TraesCS1B03G0042700	Chr1B	10357323	10358121	+	10357722	Chr1B	11279076	11279874	+	11279475	1.0	1.0	collinear
gene:TraesCS1B03G0042800	Chr1B	10385166	10387322	+	10386244	Chr1B	11307450	11309606	+	11308528	1.0	0.999	collinear
gene:TraesCS1B03G0042900	Chr1B	10405014	10410446	-	10407730	Chr1B	11327475	11332944	-	11330209	1.0	1.0	collinear
gene:TraesCS1B03G0043100	Chr1B	10445581	10447481	+	10446531	Chr1B	11368478	11370378	+	11369428	1.0	1.0	collinear
gene:TraesCS1B03G0043200	Chr1B	10450132	10452871	-	10451501	Chr1B	11373029	11375768	-	11374398	1.0	1.0	collinear
gene:TraesCS1B03G0043300	Chr1B	10496325	10503200	+	10499762	Chr1B	11419217	11426092	+	11422654	1.0	0.999	collinear
gene:TraesCS1B03G0043500	Chr1B	10515279	10518098	-	10516688	Chr1B	11438947	11441766	-	11440356	1.0	1.0	collinear
gene:TraesCS1B03G0043700	Chr1B	10525410	10527335	+	10526372	Chr1B	11448596	11450521	+	11449558	1.0	1.0	collinear
gene:TraesCS1B03G0044100	Chr1B	10570455	10573606	+	10572030	Chr1B	11493787	11496938	+	11495362	1.0	1.0	collinear
gene:TraesCS1B03G0044300	Chr1B	10583195	10586486	+	10584840	Chr1B	11506767	11510789	+	11508778	0.996	0.976	collinear
gene:TraesCS1B03G0044200	Chr1B	10577886	10592699	-	10585292	Chr1B	11501218	11517004	-	11509111	1.0	0.999	collinear
gene:TraesCS1B03G0044500	Chr1B	10621984	10623686	-	10622835	Chr1B	11522039	11523741	-	11522890	1.0	1.0	collinear
gene:TraesCS1B03G0044700	Chr1B	10631853	10634419	-	10633136	Chr1B	11531908	11534474	-	11533191	1.0	1.0	collinear
gene:TraesCS1B03G0044800	Chr1B	10638363	10641651	-	10640007	Chr1B	11538418	11541706	-	11540062	1.0	1.0	collinear
gene:TraesCS1B03G0045000	Chr1B	10646033	10648577	-	10647305	Chr1B	11546087	11548444	-	11547265	0.906	0.906	collinear
gene:TraesCS1B03G0045500	Chr1B	10737663	10740370	-	10739016	Chr1B	11639134	11641841	-	11640487	1.0	0.995	collinear
gene:TraesCS1B03G0045800	Chr1B	10890974	10899911	-	10895442	Chr1B	11793821	11802759	-	11798290	1.0	1.0	collinear
gene:TraesCS1B03G0045900	Chr1B	10939203	10941935	-	10940569	Chr1B	11841450	11844182	-	11842816	1.0	1.0	collinear
gene:TraesCS1B03G0046000	Chr1B	10946142	10948229	+	10947185	Chr1B	11848389	11850476	+	11849432	1.0	1.0	collinear
gene:TraesCS1B03G0046500	Chr1B	11079072	11081083	+	11080077	Chr1B	11982734	11984746	+	11983740	1.0	0.998	collinear
gene:TraesCS1B03G0046800	Chr1B	11097649	11101734	-	11099691	Chr1B	12001312	12005397	-	12003354	1.0	1.0	collinear
gene:TraesCS1B03G0047300	Chr1B	11473684	11477472	+	11475578	Chr1B	12378119	12381907	+	12380013	1.0	1.0	collinear
gene:TraesCS1B03G0047400	Chr1B	11502223	11504185	-	11503204	Chr1B	12405718	12407680	-	12406699	1.0	1.0	collinear
gene:TraesCS1B03G0047600	Chr1B	11660706	11661221	-	11660963	Chr1B	12492849	12493364	-	12493106	1.0	1.0	collinear
gene:TraesCS1B03G0047700	Chr1B	11705253	11710444	-	11707848	Chr1B	12537919	12543110	-	12540514	1.0	1.0	collinear
gene:TraesCS1B03G0047800	Chr1B	11744428	11746681	+	11745554	Chr1B	12577354	12579607	+	12578480	1.0	1.0	collinear
gene:TraesCS1B03G0047900	Chr1B	11932852	11935452	+	11934152	Chr1B	12767282	12769882	+	12768582	1.0	0.999	collinear
gene:TraesCS1B03G0048500	Chr1B	12155898	12157261	+	12156579	Chr1B	13001650	13003013	+	13002331	1.0	1.0	collinear
gene:TraesCS1B03G0048600	Chr1B	12212874	12214358	-	12213616	Chr1B	13059748	13061232	-	13060490	1.0	1.0	collinear
gene:TraesCS1B03G0048700	Chr1B	12216550	12222860	-	12219705	Chr1B	13063442	13069781	-	13066611	0.999	0.988	collinear
gene:TraesCS1B03G0048800	Chr1B	12376675	12379736	+	12378205	Chr1B	13223394	13226455	+	13224924	1.0	1.0	collinear
gene:TraesCS1B03G0048900	Chr1B	12379942	12382590	-	12381266	Chr1B	13226661	13229251	-	13227956	0.952	0.952	collinear
gene:TraesCS1B03G0049000	Chr1B	12403367	12410785	+	12407076	Chr1B	13250115	13257313	+	13253714	0.901	0.901	collinear
gene:TraesCS1B03G0049400	Chr1B	12587869	12588942	+	12588405	Chr1B	13436646	13437708	+	13437177	0.989	0.989	collinear
gene:TraesCS1B03G0050000	Chr1B	12856625	12856867	-	12856746	Chr1B	13780277	13780519	-	13780398	1.0	1.0	collinear
gene:TraesCS1B03G0050200	Chr1B	12859498	12863918	+	12861708	Chr1B	13783150	13787567	+	13785358	0.998	0.996	collinear
gene:TraesCS1B03G0050300	Chr1B	12871155	12871370	+	12871262	Chr1B	13794800	13795015	+	13794907	1.0	1.0	collinear
gene:TraesCS1B03G0050400	Chr1B	12886537	12886779	-	12886658	Chr1B	13810233	13810475	-	13810354	1.0	1.0	collinear
gene:TraesCS1B03G0050600	Chr1B	12900275	12900898	-	12900586	Chr1B	13824331	13824954	-	13824642	1.0	1.0	collinear
gene:TraesCS1B03G0051100	Chr1B	12939129	12944677	-	12941903	Chr1B	13877115	13882663	-	13879889	1.0	0.999	collinear
gene:TraesCS1B03G0051200	Chr1B	13011432	13011673	+	13011552	Chr1B	13974112	13974354	+	13974233	1.0	0.995	collinear
gene:TraesCS1B03G0051300	Chr1B	13071722	13071964	+	13071843	Chr1B	14037322	14037564	+	14037443	1.0	1.0	collinear
gene:TraesCS1B03G0051500	Chr1B	13180553	13205206	+	13192879	Chr1B	14148913	14174702	+	14161807	1.0	1.0	collinear
gene:TraesCS1B03G0051800	Chr1B	13236041	13236831	-	13236436	Chr1B	14205782	14206572	-	14206177	1.0	1.0	collinear
gene:TraesCS1B03G0051900	Chr1B	13251376	13251947	-	13251661	Chr1B	14233900	14234471	-	14234185	1.0	1.0	collinear
gene:TraesCS1B03G0052000	Chr1B	13261342	13261557	-	13261449	Chr1B	14243866	14244081	-	14243973	1.0	1.0	collinear
gene:TraesCS1B03G0052300	Chr1B	13282427	13285263	+	13283845	Chr1B	14265052	14267888	+	14266470	1.0	1.0	collinear
gene:TraesCS1B03G0052600	Chr1B	13308308	13310991	-	13309649	Chr1B	14291187	14293847	-	14292517	0.99	0.99	collinear
gene:TraesCS1B03G0052700	Chr1B	13312371	13313351	-	13312861	Chr1B	14295224	14296204	-	14295714	1.0	1.0	collinear
gene:TraesCS1B03G0052800	Chr1B	13323643	13324701	-	13324172	Chr1B	14306681	14307739	-	14307210	1.0	1.0	collinear
gene:TraesCS1B03G0053500	Chr1B	13438831	13442118	+	13440474	Chr1B	14422725	14426012	+	14424368	1.0	1.0	collinear
gene:TraesCS1B03G0053600	Chr1B	13471192	13471901	-	13471546	Chr1B	14455482	14456191	-	14455836	1.0	1.0	collinear
gene:TraesCS1B03G0053800	Chr1B	13505365	13505580	+	13505472	Chr1B	14489743	14489958	+	14489850	1.0	1.0	collinear
gene:TraesCS1B03G0053900	Chr1B	13509180	13509422	+	13509301	Chr1B	14493704	14493946	+	14493825	1.0	1.0	collinear
gene:TraesCS1B03G0054200	Chr1B	13534543	13539707	+	13537125	Chr1B	14519109	14524273	+	14521691	1.0	1.0	collinear
gene:TraesCS1B03G0054400	Chr1B	13670547	13683383	-	13676965	Chr1B	14656245	14669081	-	14662663	1.0	1.0	collinear
gene:TraesCS1B03G0054600	Chr1B	13735279	13740170	-	13737724	Chr1B	14721455	14726407	-	14723931	1.0	0.912	collinear
gene:TraesCS1B03G0054700	Chr1B	13759157	13767992	+	13763574	Chr1B	14746002	14755118	+	14750560	1.0	1.0	collinear
