gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity	segment
gene:TraesCS2A03G0008500	Chr2A	2383732	2387967	+	2385849	Chr2A	4132289	4136511	+	4134400	0.991	0.909	collinear
gene:TraesCS2A03G0009500	Chr2A	2440261	2441887	+	2441074	Chr2A	2870101	2871714	+	2870907	0.995	0.931	collinear
gene:TraesCS2A03G0009700	Chr2A	2468253	2470255	+	2469254	Chr2A	2974490	2976475	-	2975482	0.991	0.94	collinear
gene:TraesCS2A03G0009900	Chr2A	2525506	2529129	-	2527317	Chr2A	2937294	2940969	+	2939131	0.967	0.911	collinear
gene:TraesCS2A03G0011800	Chr2A	2917337	2922033	-	2919685	Chr2A	3038423	3043107	-	3040765	0.996	0.946	collinear
gene:TraesCS2A03G0012300	Chr2A	3008654	3011759	+	3010206	Chr2A	3435632	3438984	+	3437308	1.0	0.944	collinear
gene:TraesCS2A03G0012800	Chr2A	3043315	3044607	+	3043961	Chr2A	4428799	4430076	+	4429437	0.987	0.918	collinear
gene:TraesCS2A03G0013100	Chr2A	3075260	3076925	-	3076092	Chr2A	4440234	4441858	-	4441046	0.967	0.93	collinear
gene:TraesCS2A03G0013200	Chr2A	3088656	3089379	-	3089017	Chr2A	4526285	4527015	-	4526650	1.0	0.938	collinear
gene:TraesCS2A03G0013500	Chr2A	3102186	3102581	+	3102383	Chr2A	4538963	4539361	+	4539162	0.992	0.95	collinear
gene:TraesCS2A03G0013700	Chr2A	3141719	3145318	+	3143518	Chr2A	4562320	4566137	+	4564228	0.976	0.929	collinear
gene:TraesCS2A03G0017700	Chr2A	5297982	5303454	+	5300718	Chr2A	5551628	5558186	+	5554907	0.977	0.94	collinear
gene:TraesCS2A03G0017800	Chr2A	5304264	5306171	-	5305217	Chr2A	5565046	5567179	-	5566112	0.977	0.919	collinear
gene:TraesCS2A03G0019500	Chr2A	5605896	5606282	-	5606089	Chr2A	5692317	5692703	+	5692510	1.0	0.974	collinear
gene:TraesCS2A03G0020500	Chr2A	5645108	5647672	+	5646390	Chr2A	5864176	5866746	+	5865461	1.0	0.966	collinear
gene:TraesCS2A03G0020900	Chr2A	5684343	5694560	-	5689451	Chr2A	5904405	5910280	-	5907342	0.937	0.913	collinear
gene:TraesCS2A03G0021400	Chr2A	5808896	5812466	+	5810681	Chr2A	6043803	6047151	+	6045477	0.989	0.955	collinear
gene:TraesCS2A03G0023600	Chr2A	6008156	6012012	+	6010084	Chr2A	6444597	6448972	+	6446784	1.0	0.947	collinear
gene:TraesCS2A03G0024000	Chr2A	6056904	6060844	+	6058874	Chr2A	6538395	6542772	+	6540583	0.994	0.961	collinear
gene:TraesCS2A03G0024100	Chr2A	6062525	6068056	-	6065290	Chr2A	6545646	6551232	-	6548439	0.998	0.976	collinear
gene:TraesCS2A03G0024300	Chr2A	6156288	6160615	-	6158451	Chr2A	6678057	6682260	-	6680158	0.988	0.945	collinear
gene:TraesCS2A03G0024600	Chr2A	6195422	6196652	-	6196037	Chr2A	6732630	6733902	-	6733266	0.995	0.925	collinear
gene:TraesCS2A03G0026200	Chr2A	6713541	6720750	-	6717145	Chr2A	7240066	7247039	-	7243552	0.989	0.951	collinear
gene:TraesCS2A03G0026500	Chr2A	6833898	6836259	+	6835078	Chr2A	7266016	7268133	+	7267074	0.994	0.919	collinear
gene:TraesCS2A03G0027000	Chr2A	6870963	6874446	+	6872704	Chr2A	7359791	7363353	+	7361572	0.996	0.952	collinear
gene:TraesCS2A03G0027500	Chr2A	6904995	6909268	-	6907131	Chr2A	7614873	7619389	+	7617131	0.996	0.941	collinear
gene:TraesCS2A03G0027900	Chr2A	7114869	7118510	+	7116689	Chr2A	7749596	7753084	+	7751340	0.992	0.91	collinear
gene:TraesCS2A03G0028400	Chr2A	7216325	7216822	-	7216573	Chr2A	7829181	7829677	-	7829429	0.997	0.973	collinear
gene:TraesCS2A03G0029200	Chr2A	7448913	7452453	-	7450683	Chr2A	7904062	7907487	-	7905774	0.958	0.906	collinear
gene:TraesCS2A03G0029500	Chr2A	7555929	7559228	+	7557578	Chr2A	8563937	8566695	+	8565316	0.965	0.91	collinear
gene:TraesCS2A03G0029700	Chr2A	7569124	7569672	-	7569398	Chr2A	8735636	8736184	+	8735910	1.0	0.981	collinear
gene:TraesCS2A03G0029800	Chr2A	7574152	7575954	+	7575053	Chr2A	8728861	8731018	-	8729939	0.995	0.944	collinear
gene:TraesCS2A03G0034000	Chr2A	8678044	8678999	-	8678521	Chr2A	9915791	9916746	-	9916268	1.0	0.969	collinear
gene:TraesCS2A03G0034800	Chr2A	8904391	8906110	+	8905250	Chr2A	10150397	10152121	+	10151259	0.997	0.938	collinear
gene:TraesCS2A03G0035200	Chr2A	8949289	8950740	+	8950014	Chr2A	10156315	10157766	+	10157040	1.0	0.971	collinear
gene:TraesCS2A03G0035500	Chr2A	9497087	9499842	+	9498464	Chr2A	10489955	10492374	+	10491164	0.958	0.912	collinear
gene:TraesCS2A03G0036800	Chr2A	9831458	9833452	-	9832455	Chr2A	10546378	10548421	+	10547399	1.0	0.982	collinear
gene:TraesCS2A03G0037000	Chr2A	9864423	9870187	+	9867305	Chr2A	10440897	10446358	-	10443627	0.924	0.906	collinear
gene:TraesCS2A03G0037100	Chr2A	9870676	9873085	-	9871880	Chr2A	10438021	10440420	+	10439220	0.992	0.972	collinear
gene:TraesCS2A03G0037500	Chr2A	10101484	10102944	+	10102214	Chr2A	10624786	10626249	+	10625517	1.0	0.963	collinear
gene:TraesCS2A03G0037700	Chr2A	10229780	10230394	+	10230087	Chr2A	10655167	10655781	+	10655474	0.99	0.948	collinear
gene:TraesCS2A03G0037900	Chr2A	10312993	10314464	+	10313728	Chr2A	10790188	10791660	+	10790924	1.0	0.956	collinear
gene:TraesCS2A03G0038000	Chr2A	10316507	10318063	+	10317285	Chr2A	10794738	10796293	+	10795515	0.997	0.946	collinear
gene:TraesCS2A03G0038100	Chr2A	10368296	10369996	+	10369146	Chr2A	11023592	11025049	+	11024320	0.997	0.93	collinear
gene:TraesCS2A03G0038200	Chr2A	10392963	10394455	+	10393709	Chr2A	11034489	11035989	+	11035239	1.0	0.953	collinear
gene:TraesCS2A03G0038300	Chr2A	10404599	10408710	+	10406654	Chr2A	11139747	11143586	+	11141666	0.995	0.927	collinear
gene:TraesCS2A03G0038400	Chr2A	10412476	10414101	+	10413288	Chr2A	11144226	11145868	+	11145047	0.999	0.965	collinear
gene:TraesCS2A03G0038500	Chr2A	10419981	10421441	-	10420711	Chr2A	11150520	11151984	-	11151252	0.994	0.94	collinear
gene:TraesCS2A03G0040700	Chr2A	11308933	11312689	-	11310811	Chr2A	11685597	11689432	-	11687514	0.982	0.922	collinear
gene:TraesCS2A03G0041200	Chr2A	11324593	11326032	-	11325312	Chr2A	11648019	11649457	+	11648738	0.997	0.951	collinear
gene:TraesCS2A03G0041300	Chr2A	11324593	11326032	-	11325312	Chr2A	11648019	11649457	+	11648738	0.997	0.951	collinear
gene:TraesCS2A03G0041500	Chr2A	11328015	11328869	-	11328442	Chr2A	11618088	11618937	+	11618512	0.991	0.938	collinear
gene:TraesCS2A03G0041400	Chr2A	11328015	11328869	-	11328442	Chr2A	11618088	11618937	+	11618512	0.991	0.938	collinear
gene:TraesCS2A03G0041600	Chr2A	11328015	11328869	-	11328442	Chr2A	11618088	11618937	+	11618512	0.991	0.938	collinear
gene:TraesCS2A03G0042400	Chr2A	11662733	11663308	-	11663020	Chr2A	11189606	11190189	-	11189897	1.0	0.958	collinear
gene:TraesCS2A03G0042500	Chr2A	11666485	11667438	-	11666961	Chr2A	11195670	11196623	-	11196146	1.0	0.946	collinear
gene:TraesCS2A03G0042900	Chr2A	11693710	11694898	-	11694304	Chr2A	11261180	11262370	-	11261775	0.999	0.951	collinear
gene:TraesCS2A03G0043400	Chr2A	11752168	11754017	+	11753092	Chr2A	11368479	11370323	+	11369401	1.0	0.981	collinear
gene:TraesCS2A03G0062000	Chr2A	17544044	17561320	-	17552682	Chr2A	17059703	17075035	+	17067369	0.995	0.94	collinear
gene:TraesCS2A03G0064400	Chr2A	17885102	17890526	+	17887814	Chr2A	18485409	18490757	+	18488083	0.975	0.939	collinear
gene:TraesCS2A03G0065100	Chr2A	17967163	17968201	+	17967682	Chr2A	19252298	19253299	+	19252798	0.963	0.923	collinear
gene:TraesCS2A03G0065800	Chr2A	18024972	18028407	-	18026689	Chr2A	19364080	19367459	-	19365769	1.0	0.965	collinear
gene:TraesCS2A03G0067800	Chr2A	18295468	18297417	-	18296442	Chr2A	19908507	19910431	-	19909469	0.982	0.948	collinear
gene:TraesCS2A03G0068000	Chr2A	18298274	18299248	-	18298761	Chr2A	19912585	19913559	-	19913072	1.0	0.95	collinear
gene:TraesCS2A03G0068200	Chr2A	18304081	18306080	+	18305080	Chr2A	19919257	19921229	+	19920243	0.984	0.952	collinear
gene:TraesCS2A03G0068300	Chr2A	18337989	18338820	+	18338404	Chr2A	19936817	19937654	+	19937235	1.0	0.949	collinear
gene:TraesCS2A03G0068800	Chr2A	18465370	18467877	-	18466623	Chr2A	20062223	20064750	-	20063486	0.984	0.926	collinear
gene:TraesCS2A03G0069100	Chr2A	18512840	18513697	-	18513268	Chr2A	20084103	20084961	-	20084532	0.983	0.915	collinear
gene:TraesCS2A03G0069200	Chr2A	18515192	18518177	-	18516684	Chr2A	20086455	20089376	-	20087915	0.994	0.965	collinear
gene:TraesCS2A03G0069400	Chr2A	18530377	18532149	-	18531263	Chr2A	20190725	20192456	-	20191590	0.966	0.908	collinear
gene:TraesCS2A03G0070200	Chr2A	18677873	18681081	-	18679477	Chr2A	20301377	20304524	-	20302950	0.976	0.919	collinear
gene:TraesCS2A03G0070400	Chr2A	18684230	18688409	-	18686319	Chr2A	20308337	20312999	-	20310668	0.985	0.928	collinear
gene:TraesCS2A03G0071800	Chr2A	18939891	18941745	+	18940818	Chr2A	20946212	20948075	-	20947143	0.985	0.937	collinear
gene:TraesCS2A03G0072000	Chr2A	18941906	18946704	+	18944305	Chr2A	20941576	20946052	-	20943814	0.998	0.976	collinear
gene:TraesCS2A03G0072100	Chr2A	18946966	18948668	-	18947817	Chr2A	20939378	20941319	+	20940348	0.986	0.921	collinear
gene:TraesCS2A03G0072700	Chr2A	19012923	19023688	-	19018305	Chr2A	21012723	21022143	-	21017433	0.925	0.908	collinear
gene:TraesCS2A03G0072900	Chr2A	19024847	19025932	+	19025389	Chr2A	21031696	21032778	+	21032237	0.997	0.951	collinear
gene:TraesCS2A03G0073200	Chr2A	19027600	19029185	-	19028392	Chr2A	21034308	21035985	-	21035146	0.969	0.932	collinear
gene:TraesCS2A03G0073400	Chr2A	19090014	19090794	-	19090404	Chr2A	21131591	21132375	-	21131983	0.989	0.941	collinear
gene:TraesCS2A03G0074300	Chr2A	19225990	19233391	-	19229690	Chr2A	21165104	21172649	-	21168876	0.97	0.915	collinear
gene:TraesCS2A03G0074700	Chr2A	19283723	19286518	+	19285120	Chr2A	21209506	21212301	+	21210903	1.0	0.981	collinear
gene:TraesCS2A03G0075400	Chr2A	19356500	19359183	-	19357841	Chr2A	21436529	21439211	-	21437870	0.998	0.977	collinear
gene:TraesCS2A03G0075800	Chr2A	19527026	19529317	-	19528171	Chr2A	21567945	21570248	-	21569096	0.997	0.964	collinear
gene:TraesCS2A03G0076100	Chr2A	19576846	19584856	-	19580851	Chr2A	21603035	21611402	-	21607218	0.998	0.979	collinear
gene:TraesCS2A03G0076300	Chr2A	19599805	19603557	-	19601681	Chr2A	21626060	21629805	-	21627932	0.987	0.933	collinear
gene:TraesCS2A03G0076600	Chr2A	19610660	19611403	+	19611031	Chr2A	21638309	21639044	+	21638676	0.977	0.94	collinear
gene:TraesCS2A03G0076700	Chr2A	19635262	19642502	-	19638882	Chr2A	21990241	21997562	+	21993901	0.993	0.935	collinear
gene:TraesCS2A03G0076800	Chr2A	19662261	19665102	+	19663681	Chr2A	22003717	22006546	+	22005131	0.985	0.959	collinear
gene:TraesCS2A03G0076900	Chr2A	19666316	19669398	+	19667857	Chr2A	22007794	22010762	+	22009278	0.997	0.964	collinear
gene:TraesCS2A03G0077900	Chr2A	19742139	19743852	-	19742995	Chr2A	22124871	22126511	-	22125691	0.95	0.906	collinear
gene:TraesCS2A03G0078300	Chr2A	19774490	19776671	+	19775580	Chr2A	22132658	22134743	+	22133700	0.967	0.907	collinear
gene:TraesCS2A03G0078500	Chr2A	19780474	19781304	-	19780889	Chr2A	22139726	22140556	-	22140141	1.0	0.96	collinear
gene:TraesCS2A03G0078600	Chr2A	19785033	19790906	-	19787969	Chr2A	22143471	22148324	-	22145897	0.992	0.956	collinear
gene:TraesCS2A03G0079500	Chr2A	19973319	19978632	+	19975975	Chr2A	22360769	22365582	+	22363175	0.989	0.956	collinear
gene:TraesCS2A03G0080100	Chr2A	20011749	20013409	-	20012579	Chr2A	22386500	22388534	-	22387517	1.0	0.947	collinear
gene:TraesCS2A03G0081200	Chr2A	20228865	20230268	+	20229566	Chr2A	22534542	22535940	+	22535241	0.996	0.933	collinear
gene:TraesCS2A03G0081800	Chr2A	20359393	20362004	+	20360698	Chr2A	23397075	23399688	+	23398381	1.0	0.987	collinear
gene:TraesCS2A03G0082600	Chr2A	20550342	20551282	-	20550812	Chr2A	23509609	23510547	-	23510078	0.996	0.925	collinear
gene:TraesCS2A03G0083100	Chr2A	20612477	20614905	-	20613691	Chr2A	23531955	23534375	-	23533165	0.995	0.939	collinear
gene:TraesCS2A03G0083500	Chr2A	20706956	20707527	-	20707241	Chr2A	23530849	23531419	-	23531134	1.0	0.933	collinear
gene:TraesCS2A03G0083800	Chr2A	20725064	20729706	+	20727385	Chr2A	23602137	23606669	+	23604403	0.967	0.946	collinear
gene:TraesCS2A03G0084800	Chr2A	20840410	20846548	+	20843479	Chr2A	23726240	23732330	+	23729285	0.966	0.912	collinear
gene:TraesCS2A03G0085200	Chr2A	20946839	20948002	-	20947420	Chr2A	24091209	24092372	-	24091790	0.998	0.957	collinear
gene:TraesCS2A03G0085600	Chr2A	20978933	20981386	-	20980159	Chr2A	24168312	24170783	-	24169547	1.0	0.971	collinear
gene:TraesCS2A03G0086500	Chr2A	21116073	21121428	+	21118750	Chr2A	24447374	24452687	+	24450030	0.964	0.926	collinear
gene:TraesCS2A03G0087000	Chr2A	21177929	21182512	+	21180220	Chr2A	24509087	24513687	+	24511387	0.993	0.966	collinear
gene:TraesCS2A03G0087100	Chr2A	21187081	21194810	-	21190945	Chr2A	24848007	24852615	-	24850311	0.992	0.92	collinear
gene:TraesCS2A03G0088900	Chr2A	21456667	21457922	+	21457294	Chr2A	25061071	25062194	-	25061632	1.0	0.939	collinear
gene:TraesCS2A03G0089000	Chr2A	21463609	21464860	+	21464234	Chr2A	24945894	24947105	+	24946499	1.0	0.975	collinear
gene:TraesCS2A03G0089200	Chr2A	21473217	21474913	-	21474065	Chr2A	25187964	25189660	-	25188812	1.0	0.977	collinear
gene:TraesCS2A03G0089300	Chr2A	21523717	21524061	+	21523889	Chr2A	25301170	25301505	+	25301337	0.973	0.933	collinear
gene:TraesCS2A03G0089400	Chr2A	21532232	21534581	-	21533406	Chr2A	25660915	25663297	+	25662106	1.0	0.969	collinear
gene:TraesCS2A03G0089700	Chr2A	21603677	21604890	+	21604283	Chr2A	25366635	25367848	-	25367241	1.0	0.973	collinear
gene:TraesCS2A03G0090100	Chr2A	21696357	21696929	+	21696643	Chr2A	26134533	26135105	+	26134819	0.995	0.915	collinear
gene:TraesCS2A03G0090600	Chr2A	21724717	21725472	+	21725094	Chr2A	26375666	26376442	+	26376054	0.998	0.916	collinear
gene:TraesCS2A03G0090800	Chr2A	21746123	21746616	+	21746369	Chr2A	26333210	26333699	+	26333454	0.992	0.937	collinear
gene:TraesCS2A03G0091000	Chr2A	21757599	21758186	+	21757892	Chr2A	26394991	26395576	+	26395283	0.994	0.916	collinear
gene:TraesCS2A03G0091600	Chr2A	22018258	22018992	+	22018625	Chr2A	26568809	26569567	+	26569188	0.998	0.973	collinear
gene:TraesCS2A03G0091800	Chr2A	22135105	22135478	-	22135291	Chr2A	26742367	26742740	-	26742553	1.0	0.956	collinear
gene:TraesCS2A03G0092300	Chr2A	22177953	22180088	-	22179020	Chr2A	26826174	26828312	-	26827243	1.0	0.966	collinear
gene:TraesCS2A03G0092400	Chr2A	22186552	22191628	-	22189090	Chr2A	26832580	26839630	-	26836105	1.0	0.966	collinear
gene:TraesCS2A03G0092600	Chr2A	22207089	22213127	-	22210108	Chr2A	26845412	26851268	-	26848340	0.991	0.959	collinear
gene:TraesCS2A03G0093200	Chr2A	22269439	22270719	-	22270079	Chr2A	27070606	27071856	-	27071231	0.964	0.913	collinear
gene:TraesCS2A03G0095400	Chr2A	22859165	22865678	+	22862421	Chr2A	28327185	28334297	+	28330741	0.99	0.922	collinear
gene:TraesCS2A03G0095700	Chr2A	23308749	23309798	+	23309273	Chr2A	28399440	28400489	+	28399964	1.0	0.952	collinear
gene:TraesCS2A03G0096200	Chr2A	23409779	23410381	-	23410080	Chr2A	28557462	28558064	-	28557763	1.0	0.935	collinear
gene:TraesCS2A03G0096500	Chr2A	23424372	23425317	-	23424844	Chr2A	28795894	28796823	-	28796358	0.98	0.955	collinear
gene:TraesCS2A03G0096600	Chr2A	23432553	23435142	+	23433847	Chr2A	28832487	28835137	+	28833812	0.981	0.923	collinear
gene:TraesCS2A03G0097400	Chr2A	23768589	23773723	+	23771156	Chr2A	29060800	29066227	-	29063513	0.999	0.964	collinear
gene:TraesCS2A03G0097500	Chr2A	23800230	23807753	+	23803991	Chr2A	29046623	29054618	-	29050620	0.995	0.966	collinear
gene:TraesCS2A03G0098000	Chr2A	23995192	23996934	+	23996063	Chr2A	29200115	29201870	+	29200992	1.0	0.966	collinear
gene:TraesCS2A03G0098800	Chr2A	24121581	24123650	-	24122615	Chr2A	29230900	29232969	+	29231934	1.0	0.969	collinear
gene:TraesCS2A03G0100900	Chr2A	24635508	24637370	+	24636439	Chr2A	29471044	29472879	-	29471961	0.982	0.934	collinear
gene:TraesCS2A03G0101500	Chr2A	24802617	24805314	-	24803965	Chr2A	29636390	29639074	-	29637732	0.993	0.932	collinear
gene:TraesCS2A03G0102800	Chr2A	25239435	25239914	-	25239674	Chr2A	30053962	30054430	-	30054196	0.975	0.908	collinear
gene:TraesCS2A03G0105000	Chr2A	26192469	26192756	+	26192612	Chr2A	30834163	30834450	+	30834306	1.0	0.937	collinear
gene:TraesCS2A03G0105200	Chr2A	26342093	26342380	-	26342236	Chr2A	30861424	30861711	+	30861567	1.0	0.937	collinear
gene:TraesCS2A03G0105500	Chr2A	26479181	26480286	-	26479733	Chr2A	30549475	30550581	+	30550028	0.999	0.928	collinear
gene:TraesCS2A03G0105600	Chr2A	26673122	26673409	-	26673265	Chr2A	30665290	30665577	+	30665433	1.0	0.937	collinear
gene:TraesCS2A03G0105700	Chr2A	27582410	27582733	+	27582571	Chr2A	30860726	30861049	+	30860887	1.0	0.919	collinear
gene:TraesCS2A03G0105800	Chr2A	27583070	27583516	+	27583293	Chr2A	30739781	30740227	+	30740004	1.0	0.935	collinear
gene:TraesCS2A03G0107500	Chr2A	28339170	28342334	+	28340752	Chr2A	31052289	31055571	+	31053930	0.995	0.957	collinear
gene:TraesCS2A03G0107600	Chr2A	28361955	28362647	+	28362301	Chr2A	31244741	31245433	+	31245087	0.994	0.925	collinear
gene:TraesCS2A03G0107700	Chr2A	28364266	28365102	+	28364684	Chr2A	31161180	31162016	+	31161598	1.0	0.946	collinear
gene:TraesCS2A03G0107900	Chr2A	28414395	28415084	+	28414739	Chr2A	31211677	31212366	+	31212021	1.0	0.953	collinear
gene:TraesCS2A03G0108000	Chr2A	28419345	28419611	-	28419478	Chr2A	31272498	31272764	-	31272631	1.0	0.94	collinear
gene:TraesCS2A03G0109000	Chr2A	28493239	28495565	+	28494402	Chr2A	31491788	31493995	+	31492891	0.973	0.906	collinear
gene:TraesCS2A03G0109700	Chr2A	28560680	28561246	+	28560963	Chr2A	31591168	31591734	+	31591451	1.0	0.925	collinear
gene:TraesCS2A03G0109900	Chr2A	28592612	28601463	-	28597037	Chr2A	31634281	31642908	-	31638594	0.965	0.921	collinear
gene:TraesCS2A03G0110700	Chr2A	28715704	28716079	+	28715891	Chr2A	32432986	32433362	-	32433174	0.978	0.934	collinear
gene:TraesCS2A03G0111200	Chr2A	28803312	28806479	-	28804895	Chr2A	32282704	32285825	+	32284264	1.0	0.961	collinear
gene:TraesCS2A03G0111500	Chr2A	28827375	28828383	-	28827879	Chr2A	32254006	32255004	+	32254505	0.985	0.944	collinear
gene:TraesCS2A03G0111800	Chr2A	28869174	28870300	-	28869737	Chr2A	32214751	32215866	+	32215308	0.986	0.96	collinear
gene:TraesCS2A03G0112200	Chr2A	28948363	28955071	+	28951717	Chr2A	32130242	32135439	-	32132840	0.996	0.954	collinear
gene:TraesCS2A03G0112700	Chr2A	29056553	29058841	-	29057697	Chr2A	32120699	32122986	+	32121842	0.999	0.958	collinear
gene:TraesCS2A03G0113000	Chr2A	29067088	29071660	+	29069374	Chr2A	32104693	32109475	-	32107084	0.994	0.942	collinear
gene:TraesCS2A03G0113600	Chr2A	29115961	29122867	-	29119414	Chr2A	32063155	32070316	+	32066735	0.986	0.943	collinear
gene:TraesCS2A03G0114500	Chr2A	29330483	29337583	+	29334033	Chr2A	32669837	32676779	+	32673308	1.0	0.981	collinear
gene:TraesCS2A03G0114600	Chr2A	29341054	29345541	+	29343297	Chr2A	32680249	32684735	+	32682492	1.0	1.0	collinear
gene:TraesCS2A03G0114700	Chr2A	29347389	29349907	-	29348648	Chr2A	32686583	32689101	-	32687842	1.0	1.0	collinear
gene:TraesCS2A03G0114800	Chr2A	29365053	29365670	+	29365361	Chr2A	32704732	32705349	+	32705040	1.0	1.0	collinear
gene:TraesCS2A03G0115600	Chr2A	29464123	29466490	+	29465306	Chr2A	32803874	32806241	+	32805057	1.0	1.0	collinear
gene:TraesCS2A03G0115800	Chr2A	29469209	29471583	-	29470396	Chr2A	32808951	32811325	-	32810138	1.0	1.0	collinear
gene:TraesCS2A03G0116800	Chr2A	29708489	29713281	+	29710885	Chr2A	33091328	33096120	+	33093724	1.0	0.999	collinear
gene:TraesCS2A03G0117600	Chr2A	29773659	29774699	+	29774179	Chr2A	33157169	33158209	+	33157689	1.0	1.0	collinear
gene:TraesCS2A03G0117900	Chr2A	29781632	29783332	-	29782482	Chr2A	33165352	33167069	-	33166210	1.0	0.99	collinear
