gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity	segment
gene:TraesCS5D03G0476400	Chr5D	308763643	308766548	+	308765095	Chr5D	303709378	303712283	-	303710830	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0476500	Chr5D	308768915	308771363	+	308770139	Chr5D	303704563	303707011	-	303705787	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0476700	Chr5D	308815419	308817559	+	308816489	Chr5D	303657894	303659975	-	303658934	0.967	0.967	rearrangement:Chr5D_block3
gene:TraesCS5D03G0476900	Chr5D	308828956	308830784	+	308829870	Chr5D	303644236	303646064	-	303645150	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0477200	Chr5D	309234255	309240022	+	309237138	Chr5D	303235392	303241162	-	303238277	1.0	0.998	rearrangement:Chr5D_block3
gene:TraesCS5D03G0477400	Chr5D	309240821	309245137	+	309242979	Chr5D	303230150	303234465	-	303232307	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0477500	Chr5D	309248365	309253295	+	309250830	Chr5D	303221831	303226761	-	303224296	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0478000	Chr5D	309618239	309622205	+	309620222	Chr5D	302856523	302860489	-	302858506	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0478200	Chr5D	309831036	309837342	+	309834189	Chr5D	302639659	302645808	-	302642733	1.0	0.999	rearrangement:Chr5D_block3
gene:TraesCS5D03G0478400	Chr5D	310135471	310140399	+	310137935	Chr5D	302336072	302341024	-	302338548	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0478500	Chr5D	310142849	310145371	+	310144110	Chr5D	302330944	302333622	-	302332283	0.997	0.936	rearrangement:Chr5D_block3
gene:TraesCS5D03G0478600	Chr5D	310406675	310411137	-	310408906	Chr5D	302064931	302069393	+	302067162	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0478700	Chr5D	310527106	310529181	-	310528143	Chr5D	301946356	301948431	+	301947393	1.0	0.999	rearrangement:Chr5D_block3
gene:TraesCS5D03G0479000	Chr5D	311013424	311015254	+	311014339	Chr5D	301460712	301462542	-	301461627	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0479100	Chr5D	311263349	311266729	+	311265039	Chr5D	301204042	301207422	-	301205732	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0479200	Chr5D	311266568	311270963	-	311268765	Chr5D	301199911	301204203	+	301202057	0.943	0.943	rearrangement:Chr5D_block3
gene:TraesCS5D03G0479300	Chr5D	311274037	311275971	-	311275004	Chr5D	301194510	301196444	+	301195477	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0479400	Chr5D	311388713	311390424	+	311389568	Chr5D	301079007	301080718	-	301079862	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0479600	Chr5D	311668406	311670058	+	311669232	Chr5D	300797941	300799593	-	300798767	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0479700	Chr5D	311672165	311675990	-	311674077	Chr5D	300792009	300795834	+	300793921	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0480000	Chr5D	311905186	311906897	+	311906041	Chr5D	300560721	300562432	-	300561576	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0480100	Chr5D	311908173	311910663	+	311909418	Chr5D	300556955	300559445	-	300558200	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0480200	Chr5D	312045491	312048287	-	312046889	Chr5D	300407564	300410360	+	300408962	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0480300	Chr5D	312085893	312089302	+	312087597	Chr5D	300366545	300369954	-	300368249	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0480400	Chr5D	312091090	312099218	-	312095154	Chr5D	300356781	300364757	+	300360769	0.979	0.979	rearrangement:Chr5D_block3
gene:TraesCS5D03G0480700	Chr5D	312393432	312396364	+	312394898	Chr5D	300057838	300060770	-	300059304	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0480900	Chr5D	312441664	312442322	-	312441993	Chr5D	300011886	300012544	+	300012215	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0481000	Chr5D	312714980	312717641	+	312716310	Chr5D	299730000	299732661	-	299731330	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0481400	Chr5D	312733342	312736467	+	312734904	Chr5D	299711172	299714297	-	299712734	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0481700	Chr5D	312822487	312827114	-	312824800	Chr5D	299620033	299624660	+	299622346	1.0	0.999	rearrangement:Chr5D_block3
gene:TraesCS5D03G0481900	Chr5D	313070457	313073039	+	313071748	Chr5D	299372656	299375238	-	299373947	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0482100	Chr5D	313293949	313294923	+	313294436	Chr5D	299149753	299150727	-	299150240	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0482900	Chr5D	313531931	313536068	+	313533999	Chr5D	298905935	298910397	-	298908166	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0483200	Chr5D	313710770	313712975	-	313711872	Chr5D	298727126	298729331	+	298728228	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0483400	Chr5D	313727001	313729385	-	313728193	Chr5D	298710581	298712965	+	298711773	1.0	0.999	rearrangement:Chr5D_block3
gene:TraesCS5D03G0483500	Chr5D	314339719	314343682	-	314341700	Chr5D	298090609	298094484	+	298092546	1.0	0.967	rearrangement:Chr5D_block3
gene:TraesCS5D03G0483600	Chr5D	314377602	314382078	+	314379840	Chr5D	298044863	298049319	-	298047091	0.996	0.996	rearrangement:Chr5D_block3
gene:TraesCS5D03G0483700	Chr5D	314384706	314384945	+	314384825	Chr5D	298041997	298042236	-	298042116	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0483800	Chr5D	314387226	314389962	+	314388594	Chr5D	298036980	298039716	-	298038348	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0484600	Chr5D	314631610	314635960	+	314633785	Chr5D	297787767	297792117	-	297789942	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0485500	Chr5D	315083387	315084697	+	315084042	Chr5D	297335398	297336708	-	297336053	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0486100	Chr5D	315382378	315384995	-	315383686	Chr5D	297042827	297045444	+	297044135	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0486300	Chr5D	315459424	315462962	-	315461193	Chr5D	296964696	296968234	+	296966465	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0486400	Chr5D	315469181	315471343	-	315470262	Chr5D	296956315	296958477	+	296957396	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0486500	Chr5D	315472901	315475642	-	315474271	Chr5D	296952016	296954757	+	296953386	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0486600	Chr5D	315626789	315632076	-	315629432	Chr5D	296795709	296800996	+	296798352	1.0	0.999	rearrangement:Chr5D_block3
gene:TraesCS5D03G0486700	Chr5D	316110809	316116734	+	316113771	Chr5D	296311385	296317379	-	296314382	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0487000	Chr5D	316160314	316160796	-	316160555	Chr5D	296268092	296268574	+	296268333	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0487100	Chr5D	316171685	316173228	-	316172456	Chr5D	296255390	296256933	+	296256161	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0487200	Chr5D	316173417	316174764	+	316174090	Chr5D	296253854	296255201	-	296254527	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0487300	Chr5D	316300961	316302085	-	316301523	Chr5D	296125755	296126879	+	296126317	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0487400	Chr5D	316302453	316303710	+	316303081	Chr5D	296124130	296125387	-	296124758	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0487500	Chr5D	316352306	316353671	-	316352988	Chr5D	296073784	296075149	+	296074466	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0487600	Chr5D	316353954	316354838	+	316354396	Chr5D	296072617	296073501	-	296073059	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0487700	Chr5D	316366913	316367742	-	316367327	Chr5D	296059545	296060374	+	296059959	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0487900	Chr5D	316390409	316392703	-	316391556	Chr5D	296034511	296036805	+	296035658	1.0	0.999	rearrangement:Chr5D_block3
gene:TraesCS5D03G0488000	Chr5D	316402536	316402799	-	316402667	Chr5D	296024415	296024678	+	296024546	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0488200	Chr5D	316539875	316540920	-	316540397	Chr5D	295885088	295886133	+	295885610	1.0	0.998	rearrangement:Chr5D_block3
gene:TraesCS5D03G0488500	Chr5D	316856435	316860921	-	316858678	Chr5D	295561458	295565944	+	295563701	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0488600	Chr5D	316861461	316862242	+	316861851	Chr5D	295560137	295560918	-	295560527	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0488700	Chr5D	317399633	317402961	+	317401297	Chr5D	295017307	295020635	-	295018971	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0489000	Chr5D	317438131	317445649	-	317441890	Chr5D	294974849	294982367	+	294978608	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0489300	Chr5D	317632811	317633825	+	317633318	Chr5D	294786643	294787643	-	294787143	0.984	0.984	rearrangement:Chr5D_block3
gene:TraesCS5D03G0489500	Chr5D	317851714	317857394	+	317854554	Chr5D	294562454	294568134	-	294565294	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0489600	Chr5D	317862055	317867138	+	317864596	Chr5D	294552721	294557793	-	294555257	1.0	0.993	rearrangement:Chr5D_block3
gene:TraesCS5D03G0489700	Chr5D	317867405	317867941	+	317867673	Chr5D	294551918	294552454	-	294552186	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0489900	Chr5D	317914395	317917975	+	317916185	Chr5D	294498043	294501623	-	294499833	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0490000	Chr5D	318205103	318219038	+	318212070	Chr5D	294196413	294210484	-	294203448	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0490100	Chr5D	318386012	318389724	-	318387868	Chr5D	294025801	294029513	+	294027657	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0490300	Chr5D	318484292	318494427	-	318489359	Chr5D	293920899	293931034	+	293925966	1.0	0.999	rearrangement:Chr5D_block3
gene:TraesCS5D03G0490500	Chr5D	318694414	318695948	-	318695181	Chr5D	293717246	293718780	+	293718013	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0490600	Chr5D	318922746	318927802	+	318925274	Chr5D	293484028	293489084	-	293486556	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0490800	Chr5D	318930255	318932967	-	318931611	Chr5D	293478863	293481575	+	293480219	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0490900	Chr5D	318936601	318942748	-	318939674	Chr5D	293469082	293475229	+	293472155	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0491000	Chr5D	319241274	319246692	+	319243983	Chr5D	293152737	293158155	-	293155446	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0491100	Chr5D	319248915	319250087	-	319249501	Chr5D	293149342	293150514	+	293149928	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0491400	Chr5D	320142758	320148617	+	320145687	Chr5D	292256961	292262820	-	292259890	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0491600	Chr5D	320444037	320446252	-	320445144	Chr5D	291953060	291955275	+	291954167	1.0	0.998	rearrangement:Chr5D_block3
gene:TraesCS5D03G0492000	Chr5D	320801167	320802014	-	320801590	Chr5D	291595599	291596446	+	291596022	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0492700	Chr5D	321045266	321047985	+	321046625	Chr5D	291350056	291352775	-	291351415	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0492800	Chr5D	321424345	321428645	+	321426495	Chr5D	290969026	290973326	-	290971176	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0492900	Chr5D	321443638	321446594	-	321445116	Chr5D	290951220	290954172	+	290952696	0.998	0.953	rearrangement:Chr5D_block3
gene:TraesCS5D03G0493000	Chr5D	321474974	321476019	-	321475496	Chr5D	290921709	290922754	+	290922231	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0493700	Chr5D	321788355	321796901	-	321792628	Chr5D	290593103	290601801	+	290597452	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0493900	Chr5D	321856316	321861302	-	321858809	Chr5D	290519070	290523896	+	290521483	0.96	0.96	rearrangement:Chr5D_block3
gene:TraesCS5D03G0494000	Chr5D	321864333	321869564	+	321866948	Chr5D	290510316	290515523	-	290512919	1.0	1.0	rearrangement:Chr5D_block3
gene:TraesCS5D03G0000300	Chr5D	295745	301549	-	298647	Chr5D	7375536	7381336	+	7378436	0.998	0.993	collinear
gene:TraesCS5D03G0000400	Chr5D	306801	310996	+	308898	Chr5D	7365984	7370284	-	7368134	1.0	0.954	collinear
gene:TraesCS5D03G0000500	Chr5D	475881	477308	+	476594	Chr5D	7199876	7201303	-	7200589	1.0	1.0	collinear
gene:TraesCS5D03G0000600	Chr5D	504194	504526	-	504360	Chr5D	6957485	6957817	+	6957651	1.0	0.996	collinear
gene:TraesCS5D03G0000700	Chr5D	504194	504552	-	504373	Chr5D	6957459	6957817	+	6957638	1.0	0.997	collinear
gene:TraesCS5D03G0000900	Chr5D	716462	716794	-	716628	Chr5D	7172425	7172757	+	7172591	1.0	0.99	collinear
gene:TraesCS5D03G0001100	Chr5D	763156	767483	-	765319	Chr5D	6906525	6910849	+	6908687	0.999	0.985	collinear
gene:TraesCS5D03G0001300	Chr5D	929486	932500	+	930993	Chr5D	6740318	6743308	-	6741813	0.991	0.991	collinear
gene:TraesCS5D03G0001500	Chr5D	932731	938642	-	935686	Chr5D	6734178	6740087	+	6737132	1.0	1.0	collinear
gene:TraesCS5D03G0001700	Chr5D	1529495	1530538	+	1530016	Chr5D	6139784	6140827	-	6140305	1.0	1.0	collinear
gene:TraesCS5D03G0001900	Chr5D	1537103	1539147	-	1538125	Chr5D	6131175	6133219	+	6132197	1.0	0.992	collinear
gene:TraesCS5D03G0002100	Chr5D	1605131	1610309	+	1607720	Chr5D	6059705	6064883	-	6062294	1.0	0.999	collinear
gene:TraesCS5D03G0002300	Chr5D	1705168	1712206	-	1708687	Chr5D	5957967	5965005	+	5961486	1.0	1.0	collinear
gene:TraesCS5D03G0002500	Chr5D	1803394	1806327	+	1804860	Chr5D	5863690	5866623	-	5865156	1.0	1.0	collinear
gene:TraesCS5D03G0002700	Chr5D	1866423	1868501	+	1867462	Chr5D	5797167	5798900	-	5798033	1.0	0.955	collinear
gene:TraesCS5D03G0002900	Chr5D	1887729	1890428	-	1889078	Chr5D	5775625	5778324	+	5776974	1.0	1.0	collinear
gene:TraesCS5D03G0003000	Chr5D	2120086	2120451	-	2120268	Chr5D	5543479	5543844	+	5543661	1.0	1.0	collinear
gene:TraesCS5D03G0003100	Chr5D	2121153	2121944	+	2121548	Chr5D	5541986	5542777	-	5542381	1.0	1.0	collinear
gene:TraesCS5D03G0003200	Chr5D	2135387	2142134	+	2138760	Chr5D	5518294	5525041	-	5521667	1.0	1.0	collinear
gene:TraesCS5D03G0003400	Chr5D	2251213	2252857	-	2252035	Chr5D	5407742	5409386	+	5408564	1.0	1.0	collinear
gene:TraesCS5D03G0003500	Chr5D	2286363	2288714	+	2287538	Chr5D	5371687	5374040	-	5372863	1.0	1.0	collinear
gene:TraesCS5D03G0003600	Chr5D	2291637	2302490	+	2297063	Chr5D	5357526	5368764	-	5363145	1.0	0.995	collinear
gene:TraesCS5D03G0003700	Chr5D	2517220	2518242	-	2517731	Chr5D	5150781	5151803	+	5151292	1.0	0.999	collinear
gene:TraesCS5D03G0004200	Chr5D	2615885	2618789	+	2617337	Chr5D	5050056	5052960	-	5051508	1.0	0.998	collinear
gene:TraesCS5D03G0004700	Chr5D	2665098	2671307	+	2668202	Chr5D	4997850	5004059	-	5000954	1.0	0.999	collinear
gene:TraesCS5D03G0004800	Chr5D	2672766	2677982	-	2675374	Chr5D	4991191	4996391	+	4993791	0.991	0.987	collinear
gene:TraesCS5D03G0004900	Chr5D	2679349	2683430	-	2681389	Chr5D	4985743	4989824	+	4987783	1.0	1.0	collinear
gene:TraesCS5D03G0005100	Chr5D	2688714	2693084	+	2690899	Chr5D	4975866	4980236	-	4978051	1.0	1.0	collinear
gene:TraesCS5D03G0005200	Chr5D	2696120	2701036	+	2698578	Chr5D	4967914	4972830	-	4970372	1.0	0.999	collinear
gene:TraesCS5D03G0005300	Chr5D	2814456	2815962	+	2815209	Chr5D	4845486	4846992	-	4846239	1.0	1.0	collinear
gene:TraesCS5D03G0005400	Chr5D	3027689	3029129	+	3028409	Chr5D	4631446	4632886	-	4632166	1.0	1.0	collinear
gene:TraesCS5D03G0005700	Chr5D	3085495	3086987	+	3086241	Chr5D	4573373	4574865	-	4574119	1.0	1.0	collinear
gene:TraesCS5D03G0006000	Chr5D	3150676	3151507	+	3151091	Chr5D	4508855	4509685	-	4509270	0.998	0.998	collinear
gene:TraesCS5D03G0007100	Chr5D	3285989	3291185	-	3288587	Chr5D	4363854	4369026	+	4366440	1.0	1.0	collinear
gene:TraesCS5D03G0007600	Chr5D	3553643	3558815	+	3556229	Chr5D	4095044	4100216	-	4097630	1.0	1.0	collinear
gene:TraesCS5D03G0007700	Chr5D	3560879	3562605	-	3561742	Chr5D	4091254	4092980	+	4092117	1.0	1.0	collinear
gene:TraesCS5D03G0007800	Chr5D	3566317	3566982	+	3566649	Chr5D	4086877	4087542	-	4087209	1.0	1.0	collinear
gene:TraesCS5D03G0007900	Chr5D	3568816	3570710	-	3569763	Chr5D	4083149	4085043	+	4084096	1.0	1.0	collinear
gene:TraesCS5D03G0008000	Chr5D	3579222	3582239	-	3580730	Chr5D	4071615	4074632	+	4073123	1.0	1.0	collinear
gene:TraesCS5D03G0008100	Chr5D	3584251	3584745	+	3584498	Chr5D	4069109	4069603	-	4069356	1.0	1.0	collinear
gene:TraesCS5D03G0008600	Chr5D	3622739	3623188	+	3622963	Chr5D	4045915	4046364	-	4046139	1.0	1.0	collinear
gene:TraesCS5D03G0008900	Chr5D	3646131	3647699	+	3646915	Chr5D	4021145	4022713	-	4021929	1.0	0.996	collinear
gene:TraesCS5D03G0009200	Chr5D	3649092	3650582	+	3649837	Chr5D	4018262	4019752	-	4019007	1.0	0.999	collinear
gene:TraesCS5D03G0009100	Chr5D	3649059	3653270	-	3651164	Chr5D	4015574	4019785	+	4017679	1.0	0.999	collinear
gene:TraesCS5D03G0009400	Chr5D	3672490	3674058	-	3673274	Chr5D	3994787	3996355	+	3995571	1.0	0.999	collinear
gene:TraesCS5D03G0009800	Chr5D	3763968	3767732	-	3765850	Chr5D	3901019	3904783	+	3902901	1.0	1.0	collinear
gene:TraesCS5D03G0009900	Chr5D	3777701	3780330	+	3779015	Chr5D	3888396	3891025	-	3889710	1.0	1.0	collinear
gene:TraesCS5D03G0010200	Chr5D	4128339	4134929	+	4131634	Chr5D	3550146	3556736	-	3553441	1.0	1.0	collinear
gene:TraesCS5D03G0010300	Chr5D	4138928	4139406	+	4139167	Chr5D	3545668	3546146	-	3545907	1.0	1.0	collinear
gene:TraesCS5D03G0010400	Chr5D	4139960	4143802	+	4141881	Chr5D	3541272	3545114	-	3543193	1.0	1.0	collinear
gene:TraesCS5D03G0010500	Chr5D	4143972	4149511	-	4146741	Chr5D	3535563	3541102	+	3538332	1.0	1.0	collinear
gene:TraesCS5D03G0010700	Chr5D	4214914	4215624	+	4215269	Chr5D	3469094	3469804	-	3469449	1.0	1.0	collinear
gene:TraesCS5D03G0010800	Chr5D	4236946	4237494	+	4237220	Chr5D	3442628	3443176	-	3442902	1.0	1.0	collinear
gene:TraesCS5D03G0010900	Chr5D	4321657	4325110	+	4323383	Chr5D	3354209	3357662	-	3355935	1.0	1.0	collinear
gene:TraesCS5D03G0011400	Chr5D	4601728	4604250	+	4602989	Chr5D	3069196	3071718	-	3070457	1.0	1.0	collinear
gene:TraesCS5D03G0011500	Chr5D	4657637	4660576	+	4659106	Chr5D	3011802	3014741	-	3013271	1.0	1.0	collinear
gene:TraesCS5D03G0011600	Chr5D	4661997	4662533	+	4662265	Chr5D	3009847	3010383	-	3010115	1.0	1.0	collinear
gene:TraesCS5D03G0011700	Chr5D	4662688	4663563	+	4663125	Chr5D	3008817	3009692	-	3009254	1.0	0.998	collinear
gene:TraesCS5D03G0011800	Chr5D	4685322	4688315	-	4686818	Chr5D	2983632	2986627	+	2985129	1.0	1.0	collinear
gene:TraesCS5D03G0012000	Chr5D	4692650	4697978	-	4695314	Chr5D	2973913	2979243	+	2976578	1.0	1.0	collinear
gene:TraesCS5D03G0012500	Chr5D	4781972	4785327	+	4783649	Chr5D	2882448	2885803	-	2884125	1.0	1.0	collinear
gene:TraesCS5D03G0012700	Chr5D	4872332	4872634	+	4872483	Chr5D	2794718	2795020	-	2794869	1.0	0.996	collinear
gene:TraesCS5D03G0013000	Chr5D	4874080	4874303	-	4874191	Chr5D	2793049	2793272	+	2793160	1.0	1.0	collinear
gene:TraesCS5D03G0014100	Chr5D	4882647	4883390	+	4883018	Chr5D	2784997	2785740	-	2785368	1.0	0.998	collinear
gene:TraesCS5D03G0014300	Chr5D	4884121	4884294	-	4884207	Chr5D	2784093	2784266	+	2784179	1.0	1.0	collinear
gene:TraesCS5D03G0014400	Chr5D	4884966	4885211	+	4885088	Chr5D	2783174	2783419	-	2783296	1.0	1.0	collinear
gene:TraesCS5D03G0014500	Chr5D	4886766	4887029	+	4886897	Chr5D	2781356	2781619	-	2781487	1.0	1.0	collinear
gene:TraesCS5D03G0014600	Chr5D	4887121	4888287	+	4887704	Chr5D	2780098	2781264	-	2780681	1.0	0.999	collinear
gene:TraesCS5D03G0014800	Chr5D	4891913	4894165	-	4893039	Chr5D	2774220	2776472	+	2775346	1.0	0.999	collinear
gene:TraesCS5D03G0015100	Chr5D	4897812	4898401	-	4898106	Chr5D	2769984	2770573	+	2770278	1.0	1.0	collinear
gene:TraesCS5D03G0015300	Chr5D	4901060	4901539	-	4901299	Chr5D	2766845	2767324	+	2767084	1.0	1.0	collinear
gene:TraesCS5D03G0015400	Chr5D	4901640	4902071	-	4901855	Chr5D	2766313	2766744	+	2766528	1.0	1.0	collinear
