gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity	segment
gene:TraesCS4A03G0002100	Chr4A	1219342	1222566	+	1220954	Chr4A	2613154	2616378	-	2614766	1.0	1.0	collinear
gene:TraesCS4A03G0002200	Chr4A	1519322	1519796	-	1519559	Chr4A	2310522	2310996	+	2310759	1.0	1.0	collinear
gene:TraesCS4A03G0002600	Chr4A	1720645	1723263	+	1721954	Chr4A	2104075	2106757	-	2105416	1.0	0.94	collinear
gene:TraesCS4A03G0002900	Chr4A	1872733	1874596	-	1873664	Chr4A	1944129	1945980	+	1945054	1.0	1.0	collinear
gene:TraesCS4A03G0003000	Chr4A	1876368	1884930	-	1880649	Chr4A	1933271	1941833	+	1937552	1.0	0.999	collinear
gene:TraesCS4A03G0003100	Chr4A	1887453	1896045	-	1891749	Chr4A	1921559	1930748	+	1926153	1.0	0.999	collinear
gene:TraesCS4A03G0003200	Chr4A	1904683	1907590	-	1906136	Chr4A	1909823	1912730	+	1911276	1.0	1.0	collinear
gene:TraesCS4A03G0003300	Chr4A	1908725	1910020	-	1909372	Chr4A	1907393	1908688	+	1908040	1.0	1.0	collinear
gene:TraesCS4A03G0003600	Chr4A	2034845	2039676	-	2037260	Chr4A	1777822	1782653	+	1780237	1.0	0.999	collinear
gene:TraesCS4A03G0003800	Chr4A	2144567	2151745	-	2148156	Chr4A	1664741	1671769	+	1668255	1.0	1.0	collinear
gene:TraesCS4A03G0004000	Chr4A	2396423	2406197	+	2401310	Chr4A	1406318	1415890	-	1411104	1.0	1.0	collinear
gene:TraesCS4A03G0004100	Chr4A	2407157	2412110	-	2409633	Chr4A	1400405	1405358	+	1402881	1.0	0.999	collinear
gene:TraesCS4A03G0004200	Chr4A	2539821	2543289	-	2541555	Chr4A	1262446	1265915	+	1264180	1.0	1.0	collinear
gene:TraesCS4A03G0004300	Chr4A	2549120	2550253	-	2549686	Chr4A	1255482	1256615	+	1256048	1.0	1.0	collinear
gene:TraesCS4A03G0004700	Chr4A	2613805	2615102	+	2614453	Chr4A	1190220	1191517	-	1190868	1.0	1.0	collinear
gene:TraesCS4A03G0004800	Chr4A	2630028	2631685	-	2630856	Chr4A	1173447	1175104	+	1174275	1.0	1.0	collinear
gene:TraesCS4A03G0004900	Chr4A	2636507	2637932	-	2637219	Chr4A	1167200	1168625	+	1167912	1.0	1.0	collinear
gene:TraesCS4A03G0005100	Chr4A	2731327	2733151	+	2732239	Chr4A	1072103	1073927	-	1073015	1.0	1.0	collinear
gene:TraesCS4A03G0005200	Chr4A	2767289	2768680	+	2767984	Chr4A	1037394	1038785	-	1038089	1.0	1.0	collinear
gene:TraesCS4A03G0005400	Chr4A	2778918	2779295	-	2779106	Chr4A	1026779	1027156	+	1026967	1.0	1.0	collinear
gene:TraesCS4A03G0005500	Chr4A	2783068	2789950	-	2786509	Chr4A	1015767	1022542	+	1019154	0.974	0.973	collinear
gene:TraesCS4A03G0005700	Chr4A	2896900	2897945	-	2897422	Chr4A	895200	896268	+	895734	1.0	0.975	collinear
gene:TraesCS4A03G0005800	Chr4A	2930585	2932852	+	2931718	Chr4A	863344	865611	-	864477	1.0	0.998	collinear
gene:TraesCS4A03G0006100	Chr4A	2934653	2937212	+	2935932	Chr4A	858889	861451	-	860170	1.0	0.999	collinear
gene:TraesCS4A03G0006200	Chr4A	2936960	2940182	-	2938571	Chr4A	855911	859141	+	857526	1.0	0.996	collinear
gene:TraesCS4A03G0006300	Chr4A	2942998	2949575	-	2946286	Chr4A	846122	852996	+	849559	0.999	0.998	collinear
gene:TraesCS4A03G0007100	Chr4A	3050569	3055204	-	3052886	Chr4A	821051	825699	+	823375	1.0	0.997	collinear
gene:TraesCS4A03G0007300	Chr4A	3066937	3070613	-	3068775	Chr4A	804340	808016	+	806178	1.0	0.999	collinear
gene:TraesCS4A03G0007500	Chr4A	3096625	3101109	-	3098867	Chr4A	761281	765963	+	763622	1.0	0.941	collinear
gene:TraesCS4A03G0007600	Chr4A	3101459	3105097	-	3103278	Chr4A	757277	760931	+	759104	0.999	0.993	collinear
gene:TraesCS4A03G0007700	Chr4A	3107379	3109574	-	3108476	Chr4A	752962	755191	+	754076	0.976	0.929	collinear
gene:TraesCS4A03G0008000	Chr4A	3121834	3127155	-	3124494	Chr4A	735283	740535	+	737909	1.0	0.999	collinear
gene:TraesCS4A03G0008100	Chr4A	3129258	3135283	+	3132270	Chr4A	727105	733142	-	730123	1.0	0.998	collinear
gene:TraesCS4A03G0008200	Chr4A	3134254	3140594	-	3137424	Chr4A	721730	728134	+	724932	1.0	1.0	collinear
gene:TraesCS4A03G0008300	Chr4A	3205933	3206955	+	3206444	Chr4A	684036	685058	-	684547	1.0	1.0	collinear
gene:TraesCS4A03G0008400	Chr4A	3238765	3239608	+	3239186	Chr4A	651329	652172	-	651750	1.0	1.0	collinear
gene:TraesCS4A03G0008600	Chr4A	3261415	3263213	+	3262314	Chr4A	627195	628993	-	628094	1.0	1.0	collinear
gene:TraesCS4A03G0008700	Chr4A	3326425	3327669	+	3327047	Chr4A	562526	563770	-	563148	1.0	1.0	collinear
gene:TraesCS4A03G0009200	Chr4A	3354842	3356422	+	3355632	Chr4A	533528	535017	-	534272	0.936	0.935	collinear
gene:TraesCS4A03G0009300	Chr4A	3365529	3365927	-	3365728	Chr4A	522238	522636	+	522437	1.0	1.0	collinear
gene:TraesCS4A03G0009500	Chr4A	3372257	3373213	+	3372735	Chr4A	515595	516551	-	516073	1.0	0.997	collinear
gene:TraesCS4A03G0010000	Chr4A	3426660	3429932	+	3428296	Chr4A	458425	461672	-	460048	1.0	0.997	collinear
gene:TraesCS4A03G0010100	Chr4A	3430702	3432528	+	3431615	Chr4A	455830	457654	-	456742	1.0	0.998	collinear
gene:TraesCS4A03G0010400	Chr4A	3781940	3782996	+	3782468	Chr4A	88068	89124	-	88596	1.0	0.995	collinear
gene:TraesCS4A03G0010500	Chr4A	3851393	3859754	-	3855573	Chr4A	10668	18997	+	14832	1.0	0.998	collinear
gene:TraesCS4A03G0010700	Chr4A	3982734	3986342	-	3984538	Chr4A	3952981	3956475	-	3954728	1.0	0.991	collinear
gene:TraesCS4A03G0011000	Chr4A	4137896	4141435	+	4139665	Chr4A	4123233	4126773	+	4125003	1.0	0.996	collinear
gene:TraesCS4A03G0011100	Chr4A	4172321	4175894	-	4174107	Chr4A	4157996	4161570	-	4159783	1.0	0.999	collinear
gene:TraesCS4A03G0011200	Chr4A	4219071	4222355	-	4220713	Chr4A	4205081	4208365	-	4206723	1.0	1.0	collinear
gene:TraesCS4A03G0011700	Chr4A	4444831	4448386	-	4446608	Chr4A	4435269	4438818	-	4437043	0.998	0.985	collinear
gene:TraesCS4A03G0011800	Chr4A	4499291	4504470	-	4501880	Chr4A	4490200	4495446	-	4492823	1.0	1.0	collinear
gene:TraesCS4A03G0011900	Chr4A	4560580	4567056	-	4563818	Chr4A	4552103	4558554	-	4555328	1.0	0.999	collinear
gene:TraesCS4A03G0012300	Chr4A	4591425	4593909	-	4592667	Chr4A	4582868	4585352	-	4584110	1.0	0.999	collinear
gene:TraesCS4A03G0012400	Chr4A	4596684	4602109	-	4599396	Chr4A	4588144	4593569	-	4590856	1.0	0.997	collinear
gene:TraesCS4A03G0012600	Chr4A	4608919	4609802	+	4609360	Chr4A	4612330	4613059	+	4612694	0.928	0.928	collinear
gene:TraesCS4A03G0012700	Chr4A	4613865	4615981	+	4614923	Chr4A	4617154	4619270	+	4618212	1.0	0.999	collinear
gene:TraesCS4A03G0012800	Chr4A	4746764	4750893	-	4748828	Chr4A	4750287	4754423	-	4752355	1.0	1.0	collinear
gene:TraesCS4A03G0013000	Chr4A	4765486	4768837	-	4767161	Chr4A	4763963	4767314	-	4765638	1.0	1.0	collinear
gene:TraesCS4A03G0013100	Chr4A	4788667	4792278	+	4790472	Chr4A	4787460	4791071	+	4789265	1.0	0.996	collinear
gene:TraesCS4A03G0013200	Chr4A	4793797	4794162	+	4793979	Chr4A	4792590	4792955	+	4792772	1.0	0.997	collinear
gene:TraesCS4A03G0013400	Chr4A	4804208	4805190	-	4804699	Chr4A	4803002	4803984	-	4803493	1.0	1.0	collinear
gene:TraesCS4A03G0013500	Chr4A	4813813	4815493	-	4814653	Chr4A	4812953	4814633	-	4813793	1.0	0.999	collinear
gene:TraesCS4A03G0013600	Chr4A	4817972	4819251	+	4818611	Chr4A	4817112	4818391	+	4817751	1.0	1.0	collinear
gene:TraesCS4A03G0013700	Chr4A	4836842	4840913	+	4838877	Chr4A	4836685	4840756	+	4838720	1.0	0.999	collinear
gene:TraesCS4A03G0014400	Chr4A	5028278	5031575	+	5029926	Chr4A	5027713	5031010	+	5029361	1.0	1.0	collinear
gene:TraesCS4A03G0014600	Chr4A	5084326	5085797	+	5085061	Chr4A	5089492	5090963	+	5090227	1.0	1.0	collinear
gene:TraesCS4A03G0014700	Chr4A	5155150	5161485	+	5158317	Chr4A	5160581	5167217	+	5163899	1.0	1.0	collinear
gene:TraesCS4A03G0014800	Chr4A	5181978	5189544	-	5185761	Chr4A	5187540	5195075	-	5191307	1.0	1.0	collinear
gene:TraesCS4A03G0014900	Chr4A	5308550	5310305	+	5309427	Chr4A	5312491	5314246	+	5313368	1.0	1.0	collinear
gene:TraesCS4A03G0015000	Chr4A	5364132	5366668	+	5365400	Chr4A	5368044	5370579	+	5369311	1.0	1.0	collinear
gene:TraesCS4A03G0015100	Chr4A	5422681	5425025	+	5423853	Chr4A	5426341	5428685	+	5427513	1.0	1.0	collinear
gene:TraesCS4A03G0015500	Chr4A	5483729	5485212	+	5484470	Chr4A	5485101	5486584	+	5485842	1.0	1.0	collinear
gene:TraesCS4A03G0015600	Chr4A	5485467	5489196	-	5487331	Chr4A	5486839	5490568	-	5488703	1.0	1.0	collinear
gene:TraesCS4A03G0015700	Chr4A	5511627	5512007	-	5511817	Chr4A	5513002	5513382	-	5513192	1.0	1.0	collinear
gene:TraesCS4A03G0015800	Chr4A	5512600	5512905	-	5512752	Chr4A	5513975	5514280	-	5514127	1.0	1.0	collinear
gene:TraesCS4A03G0015900	Chr4A	5623219	5629414	-	5626316	Chr4A	5624805	5631000	-	5627902	1.0	1.0	collinear
gene:TraesCS4A03G0016200	Chr4A	5665706	5666551	+	5666128	Chr4A	5667452	5668297	+	5667874	1.0	1.0	collinear
gene:TraesCS4A03G0016300	Chr4A	5701054	5702409	-	5701731	Chr4A	5703129	5704484	-	5703806	1.0	1.0	collinear
gene:TraesCS4A03G0016500	Chr4A	5770600	5771973	-	5771286	Chr4A	5772384	5773757	-	5773070	1.0	0.999	collinear
gene:TraesCS4A03G0016600	Chr4A	5774081	5775445	-	5774763	Chr4A	5775865	5777229	-	5776547	1.0	0.996	collinear
gene:TraesCS4A03G0016700	Chr4A	5791428	5792902	+	5792165	Chr4A	5793266	5794740	+	5794003	1.0	0.997	collinear
gene:TraesCS4A03G0016800	Chr4A	5793526	5798387	-	5795956	Chr4A	5795364	5800223	-	5797793	1.0	0.995	collinear
gene:TraesCS4A03G0016900	Chr4A	5930148	5930953	+	5930550	Chr4A	5932451	5933256	+	5932853	1.0	1.0	collinear
gene:TraesCS4A03G0017000	Chr4A	5940061	5940753	+	5940407	Chr4A	5942383	5943075	+	5942729	1.0	1.0	collinear
gene:TraesCS4A03G0017100	Chr4A	5940214	5949407	-	5944810	Chr4A	5942536	5951729	-	5947132	1.0	1.0	collinear
gene:TraesCS4A03G0017400	Chr4A	5961057	5965225	+	5963141	Chr4A	5963377	5967548	+	5965462	1.0	0.999	collinear
gene:TraesCS4A03G0017500	Chr4A	5966525	5968986	+	5967755	Chr4A	5968848	5971309	+	5970078	1.0	1.0	collinear
gene:TraesCS4A03G0017700	Chr4A	5973701	5975480	+	5974590	Chr4A	5976024	5977817	+	5976920	1.0	0.997	collinear
gene:TraesCS4A03G0017900	Chr4A	5975822	5976896	-	5976359	Chr4A	5978163	5979237	-	5978700	1.0	1.0	collinear
gene:TraesCS4A03G0018000	Chr4A	5977575	5989753	+	5983664	Chr4A	5979916	5991861	+	5985888	1.0	1.0	collinear
gene:TraesCS4A03G0018100	Chr4A	5990164	5990274	-	5990219	Chr4A	5992272	5992382	-	5992327	1.0	1.0	collinear
gene:TraesCS4A03G0018400	Chr4A	5991936	5995690	-	5993813	Chr4A	5994044	5997798	-	5995921	1.0	0.999	collinear
gene:TraesCS4A03G0018700	Chr4A	6296499	6302298	+	6299398	Chr4A	6310013	6315809	+	6312911	1.0	1.0	collinear
gene:TraesCS4A03G0018800	Chr4A	6391360	6391976	+	6391668	Chr4A	6405021	6405637	+	6405329	1.0	1.0	collinear
gene:TraesCS4A03G0019000	Chr4A	6416551	6417188	+	6416869	Chr4A	6430537	6431174	+	6430855	1.0	1.0	collinear
gene:TraesCS4A03G0019100	Chr4A	6432221	6432724	+	6432472	Chr4A	6446224	6446727	+	6446475	1.0	1.0	collinear
gene:TraesCS4A03G0019200	Chr4A	6438299	6438727	+	6438513	Chr4A	6452302	6452730	+	6452516	1.0	1.0	collinear
gene:TraesCS4A03G0019500	Chr4A	6590079	6593605	-	6591842	Chr4A	6603024	6606550	-	6604787	1.0	1.0	collinear
gene:TraesCS4A03G0019600	Chr4A	6757135	6758842	-	6757988	Chr4A	6764025	6765732	-	6764878	1.0	1.0	collinear
gene:TraesCS4A03G0019700	Chr4A	6771869	6772548	-	6772208	Chr4A	6778720	6779399	-	6779059	1.0	1.0	collinear
gene:TraesCS4A03G0019900	Chr4A	6838732	6842686	+	6840709	Chr4A	6845028	6848943	+	6846985	1.0	1.0	collinear
gene:TraesCS4A03G0020000	Chr4A	6843680	6847028	-	6845354	Chr4A	6849937	6853285	-	6851611	1.0	1.0	collinear
gene:TraesCS4A03G0020200	Chr4A	6875868	6877346	+	6876607	Chr4A	6882570	6884048	+	6883309	1.0	1.0	collinear
gene:TraesCS4A03G0020300	Chr4A	6886387	6891715	-	6889051	Chr4A	6893090	6898414	-	6895752	1.0	1.0	collinear
gene:TraesCS4A03G0020700	Chr4A	7109748	7111388	+	7110568	Chr4A	7110402	7112042	+	7111222	1.0	0.996	collinear
gene:TraesCS4A03G0020800	Chr4A	7112212	7113115	-	7112663	Chr4A	7112861	7113765	-	7113313	1.0	0.995	collinear
gene:TraesCS4A03G0020900	Chr4A	7114886	7115683	-	7115284	Chr4A	7115465	7116262	-	7115863	1.0	0.996	collinear
gene:TraesCS4A03G0021000	Chr4A	7120320	7123189	+	7121754	Chr4A	7120879	7123748	+	7122313	1.0	0.999	collinear
gene:TraesCS4A03G0021100	Chr4A	7132259	7132465	-	7132362	Chr4A	7132816	7133022	-	7132919	1.0	0.99	collinear
gene:TraesCS4A03G0021300	Chr4A	7278836	7280568	-	7279702	Chr4A	7279489	7281212	-	7280350	0.994	0.992	collinear
gene:TraesCS4A03G0021400	Chr4A	7354862	7358869	+	7356865	Chr4A	7365747	7369562	+	7367654	1.0	0.995	collinear
gene:TraesCS4A03G0021500	Chr4A	7361400	7362491	-	7361945	Chr4A	7372093	7373184	-	7372638	1.0	0.997	collinear
gene:TraesCS4A03G0021700	Chr4A	7416747	7419915	-	7418331	Chr4A	7428064	7431204	-	7429634	1.0	1.0	collinear
gene:TraesCS4A03G0022100	Chr4A	7567497	7568453	+	7567975	Chr4A	7559384	7560340	+	7559862	1.0	0.998	collinear
gene:TraesCS4A03G0022300	Chr4A	7706932	7710397	-	7708664	Chr4A	7698765	7702215	-	7700490	0.995	0.995	collinear
gene:TraesCS4A03G0022400	Chr4A	7713930	7717390	+	7715660	Chr4A	7705746	7709206	+	7707476	1.0	1.0	collinear
gene:TraesCS4A03G0022500	Chr4A	7717608	7718570	-	7718089	Chr4A	7709424	7710386	-	7709905	1.0	1.0	collinear
gene:TraesCS4A03G0022600	Chr4A	7732450	7737522	-	7734986	Chr4A	7724266	7729338	-	7726802	1.0	0.999	collinear
gene:TraesCS4A03G0023300	Chr4A	8170087	8173097	+	8171592	Chr4A	8162612	8165622	+	8164117	1.0	1.0	collinear
gene:TraesCS4A03G0023700	Chr4A	8476540	8477862	-	8477201	Chr4A	8475416	8476738	-	8476077	1.0	1.0	collinear
gene:TraesCS4A03G0023900	Chr4A	8546928	8548721	+	8547824	Chr4A	8545756	8547549	+	8546652	1.0	1.0	collinear
gene:TraesCS4A03G0024000	Chr4A	8550707	8553935	-	8552321	Chr4A	8549878	8553106	-	8551492	1.0	0.999	collinear
gene:TraesCS4A03G0024100	Chr4A	8557328	8562444	-	8559886	Chr4A	8556719	8561835	-	8559277	1.0	1.0	collinear
gene:TraesCS4A03G0024300	Chr4A	9019138	9022576	+	9020857	Chr4A	9018112	9021349	+	9019730	1.0	1.0	collinear
gene:TraesCS4A03G0024500	Chr4A	9336564	9336944	+	9336754	Chr4A	9336177	9336557	+	9336367	1.0	1.0	collinear
gene:TraesCS4A03G0024600	Chr4A	9339825	9343573	+	9341699	Chr4A	9339438	9343186	+	9341312	1.0	1.0	collinear
gene:TraesCS4A03G0024700	Chr4A	9358737	9361433	+	9360085	Chr4A	9358346	9361042	+	9359694	1.0	0.998	collinear
gene:TraesCS4A03G0025000	Chr4A	9410835	9413485	-	9412160	Chr4A	9410641	9413291	-	9411966	1.0	0.999	collinear
gene:TraesCS4A03G0025100	Chr4A	9414522	9417382	-	9415952	Chr4A	9414328	9417188	-	9415758	1.0	1.0	collinear
gene:TraesCS4A03G0025200	Chr4A	9418818	9419593	+	9419205	Chr4A	9418624	9419399	+	9419011	1.0	1.0	collinear
gene:TraesCS4A03G0025300	Chr4A	9429774	9430286	+	9430030	Chr4A	9429580	9430092	+	9429836	1.0	1.0	collinear
gene:TraesCS4A03G0025400	Chr4A	9446191	9446717	+	9446454	Chr4A	9446731	9447257	+	9446994	1.0	0.998	collinear
gene:TraesCS4A03G0025500	Chr4A	9511958	9512320	+	9512139	Chr4A	9512899	9513261	+	9513080	1.0	1.0	collinear
gene:TraesCS4A03G0025600	Chr4A	9516751	9517572	+	9517161	Chr4A	9517694	9518515	+	9518104	1.0	1.0	collinear
gene:TraesCS4A03G0025700	Chr4A	9575947	9581895	+	9578921	Chr4A	9583788	9589864	+	9586826	1.0	1.0	collinear
gene:TraesCS4A03G0025800	Chr4A	9584030	9584740	-	9584385	Chr4A	9591999	9592708	-	9592353	0.998	0.998	collinear
gene:TraesCS4A03G0025900	Chr4A	9586948	9587602	-	9587275	Chr4A	9594915	9595569	-	9595242	1.0	1.0	collinear
gene:TraesCS4A03G0026200	Chr4A	9866494	9867996	-	9867245	Chr4A	9874931	9876433	-	9875682	1.0	1.0	collinear
gene:TraesCS4A03G0026300	Chr4A	9868737	9873493	-	9871115	Chr4A	9877175	9881919	-	9879547	0.996	0.996	collinear
gene:TraesCS4A03G0026400	Chr4A	9889203	9892646	-	9890924	Chr4A	9897492	9900935	-	9899213	1.0	0.999	collinear
gene:TraesCS4A03G0026800	Chr4A	10123284	10124347	-	10123815	Chr4A	10131946	10133009	-	10132477	1.0	1.0	collinear
gene:TraesCS4A03G0026900	Chr4A	10491113	10491433	-	10491273	Chr4A	10501520	10501840	-	10501680	1.0	0.996	collinear
gene:TraesCS4A03G0027000	Chr4A	10588371	10591656	-	10590013	Chr4A	10599910	10603179	-	10601544	1.0	1.0	collinear
gene:TraesCS4A03G0027200	Chr4A	10887798	10889674	+	10888736	Chr4A	10900622	10902497	+	10901559	1.0	0.998	collinear
gene:TraesCS4A03G0027400	Chr4A	11132761	11138297	+	11135529	Chr4A	11151226	11156758	+	11153992	0.999	0.998	collinear
gene:TraesCS4A03G0027700	Chr4A	11221347	11222722	-	11222034	Chr4A	11255942	11257317	-	11256629	1.0	0.998	collinear
gene:TraesCS4A03G0028000	Chr4A	11266047	11266965	+	11266506	Chr4A	11303123	11304042	+	11303582	1.0	0.993	collinear
gene:TraesCS4A03G0028100	Chr4A	11308483	11312047	+	11310265	Chr4A	11346718	11350309	+	11348513	0.998	0.986	collinear
gene:TraesCS4A03G0028300	Chr4A	11312152	11315724	-	11313938	Chr4A	11350423	11353992	-	11352207	1.0	0.997	collinear
gene:TraesCS4A03G0028900	Chr4A	11545835	11546206	+	11546020	Chr4A	11586874	11587245	+	11587059	1.0	0.997	collinear
gene:TraesCS4A03G0029000	Chr4A	11568182	11568292	-	11568237	Chr4A	11609320	11609430	-	11609375	1.0	0.99	collinear
gene:TraesCS4A03G0029100	Chr4A	11591766	11594017	+	11592891	Chr4A	11633827	11636255	+	11635041	1.0	0.996	collinear
gene:TraesCS4A03G0029500	Chr4A	11616707	11621495	+	11619101	Chr4A	11668331	11673110	+	11670720	1.0	0.998	collinear
gene:TraesCS4A03G0029600	Chr4A	11622018	11624002	-	11623010	Chr4A	11673635	11675619	-	11674627	1.0	0.997	collinear
gene:TraesCS4A03G0029700	Chr4A	11651219	11652308	+	11651763	Chr4A	11703139	11704228	+	11703683	1.0	1.0	collinear
gene:TraesCS4A03G0029800	Chr4A	11656997	11658342	+	11657669	Chr4A	11708917	11710262	+	11709589	1.0	1.0	collinear
gene:TraesCS4A03G0030000	Chr4A	11661466	11663925	-	11662695	Chr4A	11713386	11715845	-	11714615	1.0	1.0	collinear
gene:TraesCS4A03G0030100	Chr4A	11716245	11720942	+	11718593	Chr4A	11768632	11773329	+	11770980	1.0	1.0	collinear
gene:TraesCS4A03G0030200	Chr4A	11717678	11720942	-	11719310	Chr4A	11770065	11773329	-	11771697	1.0	1.0	collinear
gene:TraesCS4A03G0030400	Chr4A	11752810	11756395	+	11754602	Chr4A	11805511	11809096	+	11807303	1.0	1.0	collinear
gene:TraesCS4A03G0030500	Chr4A	11756499	11758031	-	11757265	Chr4A	11809200	11810732	-	11809966	1.0	1.0	collinear
gene:TraesCS4A03G0030600	Chr4A	11761147	11761731	-	11761439	Chr4A	11813822	11814406	-	11814114	1.0	0.991	collinear
gene:TraesCS4A03G0030700	Chr4A	11785760	11786350	+	11786055	Chr4A	11858983	11859573	+	11859278	1.0	1.0	collinear
gene:TraesCS4A03G0031000	Chr4A	11924219	11925514	+	11924866	Chr4A	11983465	11984760	+	11984112	1.0	0.998	collinear
gene:TraesCS4A03G0031400	Chr4A	12089191	12090486	+	12089838	Chr4A	12201880	12203175	+	12202527	1.0	0.969	collinear
gene:TraesCS4A03G0031500	Chr4A	12097448	12098719	-	12098083	Chr4A	12210040	12211311	-	12210675	1.0	0.997	collinear
gene:TraesCS4A03G0031600	Chr4A	12101574	12105497	-	12103535	Chr4A	12214163	12218083	-	12216123	1.0	0.994	collinear
gene:TraesCS4A03G0031700	Chr4A	12144836	12147273	-	12146054	Chr4A	12259826	12262267	-	12261046	1.0	0.996	collinear
gene:TraesCS4A03G0031800	Chr4A	12308859	12309316	+	12309087	Chr4A	12429156	12429613	+	12429384	1.0	1.0	collinear
gene:TraesCS4A03G0032100	Chr4A	12324169	12326632	+	12325400	Chr4A	12444492	12446955	+	12445723	1.0	1.0	collinear
gene:TraesCS4A03G0032200	Chr4A	12327053	12331148	+	12329100	Chr4A	12447376	12451471	+	12449423	1.0	1.0	collinear
gene:TraesCS4A03G0032300	Chr4A	12331731	12334143	+	12332937	Chr4A	12452054	12454466	+	12453260	1.0	0.997	collinear
gene:TraesCS4A03G0032600	Chr4A	12528070	12529896	+	12528983	Chr4A	12661218	12663044	+	12662131	1.0	0.997	collinear
gene:TraesCS4A03G0032700	Chr4A	12532297	12534546	+	12533421	Chr4A	12665374	12667623	+	12666498	1.0	0.997	collinear
gene:TraesCS4A03G0032800	Chr4A	12551262	12553027	+	12552144	Chr4A	12684044	12685809	+	12684926	1.0	0.999	collinear
gene:TraesCS4A03G0033900	Chr4A	12608574	12613868	-	12611221	Chr4A	12732506	12737800	-	12735153	1.0	0.999	collinear
gene:TraesCS4A03G0034400	Chr4A	12920281	12923608	+	12921944	Chr4A	13055106	13058159	+	13056632	1.0	0.995	collinear
gene:TraesCS4A03G0035600	Chr4A	13576495	13578019	+	13577257	Chr4A	13693332	13694858	+	13694095	0.999	0.991	collinear
gene:TraesCS4A03G0035700	Chr4A	13578230	13581072	-	13579651	Chr4A	13695069	13697943	-	13696506	1.0	0.999	collinear
gene:TraesCS4A03G0035900	Chr4A	13667117	13670453	-	13668785	Chr4A	13787516	13790823	-	13789169	0.989	0.987	collinear
gene:TraesCS4A03G0036200	Chr4A	13678392	13680451	-	13679421	Chr4A	13801011	13803070	-	13802040	1.0	0.996	collinear
gene:TraesCS4A03G0036500	Chr4A	13939369	13943683	+	13941526	Chr4A	14059031	14063341	+	14061186	1.0	0.989	collinear
gene:TraesCS4A03G0036600	Chr4A	13944146	13947532	-	13945839	Chr4A	14063772	14067158	-	14065465	1.0	0.999	collinear
gene:TraesCS4A03G0036800	Chr4A	14082392	14082709	+	14082550	Chr4A	14201744	14202061	+	14201902	1.0	1.0	collinear
gene:TraesCS4A03G0036700	Chr4A	14081792	14086125	-	14083958	Chr4A	14201144	14205477	-	14203310	1.0	0.996	collinear
gene:TraesCS4A03G0037000	Chr4A	14098780	14102940	-	14100860	Chr4A	14218228	14222388	-	14220308	1.0	1.0	collinear
gene:TraesCS4A03G0037100	Chr4A	14178468	14182486	+	14180477	Chr4A	14298145	14302163	+	14300154	1.0	1.0	collinear
gene:TraesCS4A03G0037400	Chr4A	14256963	14260742	+	14258852	Chr4A	14376916	14380695	+	14378805	1.0	1.0	collinear
gene:TraesCS4A03G0037600	Chr4A	14270437	14275635	-	14273036	Chr4A	14390547	14395745	-	14393146	1.0	1.0	collinear
