gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Jagger_tgt_chr	Jagger_tgt_start	Jagger_tgt_end	Jagger_tgt_strand	Jagger_tgt_midpoint	Jagger_coverage	Jagger_identity	segment
gene:TraesCS7D03G0006000	Chr7D	1859225	1861790	-	1860507	Chr7D	2019497	2022062	-	2020779	1.0	1.0	collinear
gene:TraesCS7D03G0007000	Chr7D	2228806	2234143	+	2231474	Chr7D	2209820	2215157	+	2212488	1.0	1.0	collinear
gene:TraesCS7D03G0007200	Chr7D	2250873	2256744	+	2253808	Chr7D	2231867	2237738	+	2234802	1.0	1.0	collinear
gene:TraesCS7D03G0007300	Chr7D	2256864	2262070	-	2259467	Chr7D	2237858	2243064	-	2240461	1.0	1.0	collinear
gene:TraesCS7D03G0007400	Chr7D	2264975	2273161	+	2269068	Chr7D	2245969	2254155	+	2250062	1.0	0.999	collinear
gene:TraesCS7D03G0007600	Chr7D	2278478	2284668	-	2281573	Chr7D	2259471	2265614	-	2262542	1.0	1.0	collinear
gene:TraesCS7D03G0007800	Chr7D	2290415	2291827	-	2291121	Chr7D	2271404	2272816	-	2272110	1.0	1.0	collinear
gene:TraesCS7D03G0007900	Chr7D	2327893	2330761	-	2329327	Chr7D	2309183	2312083	-	2310633	1.0	0.988	collinear
gene:TraesCS7D03G0008100	Chr7D	2339553	2341226	-	2340389	Chr7D	2320693	2322366	-	2321529	1.0	1.0	collinear
gene:TraesCS7D03G0008300	Chr7D	2344023	2345195	+	2344609	Chr7D	2325163	2326335	+	2325749	1.0	1.0	collinear
gene:TraesCS7D03G0008400	Chr7D	2379429	2390488	-	2384958	Chr7D	2360708	2371666	-	2366187	1.0	1.0	collinear
gene:TraesCS7D03G0008800	Chr7D	2434315	2435737	+	2435026	Chr7D	2414958	2416380	+	2415669	1.0	1.0	collinear
gene:TraesCS7D03G0009200	Chr7D	2527421	2532947	-	2530184	Chr7D	2505792	2511318	-	2508555	1.0	0.999	collinear
gene:TraesCS7D03G0009300	Chr7D	2533886	2537181	-	2535533	Chr7D	2512257	2515551	-	2513904	1.0	1.0	collinear
gene:TraesCS7D03G0009400	Chr7D	2540503	2541469	+	2540986	Chr7D	2518800	2519766	+	2519283	1.0	1.0	collinear
gene:TraesCS7D03G0009500	Chr7D	2542055	2546243	-	2544149	Chr7D	2520352	2524540	-	2522446	1.0	1.0	collinear
gene:TraesCS7D03G0011000	Chr7D	2812476	2817119	-	2814797	Chr7D	2595131	2599774	-	2597452	1.0	1.0	collinear
gene:TraesCS7D03G0011100	Chr7D	2820284	2820931	-	2820607	Chr7D	2602939	2603586	-	2603262	1.0	0.983	collinear
gene:TraesCS7D03G0011300	Chr7D	2839717	2842723	-	2841220	Chr7D	2621876	2624882	-	2623379	1.0	1.0	collinear
gene:TraesCS7D03G0011700	Chr7D	2886179	2887647	-	2886913	Chr7D	2668244	2669712	-	2668978	1.0	1.0	collinear
gene:TraesCS7D03G0011900	Chr7D	2926331	2932062	-	2929196	Chr7D	2708796	2714527	-	2711661	1.0	0.999	collinear
gene:TraesCS7D03G0012000	Chr7D	2970217	2974321	+	2972269	Chr7D	2752336	2756440	+	2754388	1.0	0.999	collinear
gene:TraesCS7D03G0012900	Chr7D	3139649	3146957	+	3143303	Chr7D	2920369	2927681	+	2924025	1.0	1.0	collinear
gene:TraesCS7D03G0013000	Chr7D	3150713	3153119	+	3151916	Chr7D	2931587	2933993	+	2932790	1.0	1.0	collinear
gene:TraesCS7D03G0013200	Chr7D	3185961	3190001	+	3187981	Chr7D	2966433	2970473	+	2968453	1.0	1.0	collinear
gene:TraesCS7D03G0013400	Chr7D	3203082	3205448	-	3204265	Chr7D	2983554	2985284	-	2984419	0.957	0.957	collinear
gene:TraesCS7D03G0013600	Chr7D	3217753	3219522	-	3218637	Chr7D	2997501	2999270	-	2998385	1.0	1.0	collinear
gene:TraesCS7D03G0013800	Chr7D	3222772	3225124	-	3223948	Chr7D	3002540	3004892	-	3003716	1.0	1.0	collinear
gene:TraesCS7D03G0013900	Chr7D	3403396	3431263	-	3417329	Chr7D	3166498	3194122	-	3180310	1.0	1.0	collinear
gene:TraesCS7D03G0014200	Chr7D	3490709	3514797	+	3502753	Chr7D	3257475	3281737	+	3269606	1.0	1.0	collinear
gene:TraesCS7D03G0014700	Chr7D	3623478	3625037	-	3624257	Chr7D	3341879	3343438	-	3342658	1.0	0.998	collinear
gene:TraesCS7D03G0015500	Chr7D	3814265	3821334	+	3817799	Chr7D	3527493	3534555	+	3531024	1.0	0.999	collinear
gene:TraesCS7D03G0015700	Chr7D	3924287	3927124	-	3925705	Chr7D	3637343	3640180	-	3638761	1.0	0.999	collinear
gene:TraesCS7D03G0016100	Chr7D	3956593	3957321	+	3956957	Chr7D	3669859	3670587	+	3670223	1.0	1.0	collinear
gene:TraesCS7D03G0016200	Chr7D	3958511	3968258	+	3963384	Chr7D	3671777	3681524	+	3676650	1.0	1.0	collinear
gene:TraesCS7D03G0016300	Chr7D	3971246	3972943	+	3972094	Chr7D	3684886	3686583	+	3685734	1.0	1.0	collinear
gene:TraesCS7D03G0016400	Chr7D	3971969	3972325	-	3972147	Chr7D	3685609	3685965	-	3685787	1.0	1.0	collinear
gene:TraesCS7D03G0018100	Chr7D	4155984	4167183	-	4161583	Chr7D	3717188	3728390	-	3722789	0.999	0.99	collinear
gene:TraesCS7D03G0018600	Chr7D	4227872	4231741	-	4229806	Chr7D	3789057	3792926	-	3790991	1.0	1.0	collinear
gene:TraesCS7D03G0019200	Chr7D	4324503	4325491	+	4324997	Chr7D	3895188	3896176	+	3895682	1.0	1.0	collinear
gene:TraesCS7D03G0019300	Chr7D	4373494	4379132	-	4376313	Chr7D	3944050	3949783	-	3946916	0.999	0.994	collinear
gene:TraesCS7D03G0019500	Chr7D	4380371	4385812	-	4383091	Chr7D	3950929	3956370	-	3953649	1.0	0.999	collinear
gene:TraesCS7D03G0019600	Chr7D	4385864	4387865	+	4386864	Chr7D	3956422	3958423	+	3957422	1.0	1.0	collinear
gene:TraesCS7D03G0019800	Chr7D	4393431	4397150	-	4395290	Chr7D	3963989	3967708	-	3965848	1.0	1.0	collinear
gene:TraesCS7D03G0020000	Chr7D	4439657	4444783	-	4442220	Chr7D	4010340	4015466	-	4012903	1.0	1.0	collinear
gene:TraesCS7D03G0020100	Chr7D	4565258	4568974	-	4567116	Chr7D	4137022	4140738	-	4138880	1.0	1.0	collinear
gene:TraesCS7D03G0020400	Chr7D	4634138	4637358	-	4635748	Chr7D	4205293	4208513	-	4206903	1.0	1.0	collinear
gene:TraesCS7D03G0020600	Chr7D	4654978	4659334	-	4657156	Chr7D	4226529	4230885	-	4228707	1.0	1.0	collinear
gene:TraesCS7D03G0020900	Chr7D	4730087	4731728	+	4730907	Chr7D	4295255	4296896	+	4296075	1.0	1.0	collinear
gene:TraesCS7D03G0021000	Chr7D	4776548	4779729	-	4778138	Chr7D	4341763	4344944	-	4343353	1.0	1.0	collinear
gene:TraesCS7D03G0021200	Chr7D	4787934	4791139	-	4789536	Chr7D	4353144	4356349	-	4354746	1.0	1.0	collinear
gene:TraesCS7D03G0021400	Chr7D	4865746	4867669	-	4866707	Chr7D	4431264	4433187	-	4432225	1.0	1.0	collinear
gene:TraesCS7D03G0021600	Chr7D	4879511	4883149	-	4881330	Chr7D	4445029	4448667	-	4446848	1.0	1.0	collinear
gene:TraesCS7D03G0021700	Chr7D	4993157	4993798	+	4993477	Chr7D	4559778	4560419	+	4560098	1.0	1.0	collinear
gene:TraesCS7D03G0021800	Chr7D	4995759	5006435	-	5001097	Chr7D	4562380	4573057	-	4567718	1.0	1.0	collinear
gene:TraesCS7D03G0021900	Chr7D	5011736	5019018	-	5015377	Chr7D	4578378	4585653	-	4582015	0.996	0.996	collinear
gene:TraesCS7D03G0022200	Chr7D	5069037	5070965	-	5070001	Chr7D	4635868	4637796	-	4636832	1.0	1.0	collinear
gene:TraesCS7D03G0022300	Chr7D	5080642	5082005	-	5081323	Chr7D	4647833	4649196	-	4648514	1.0	1.0	collinear
gene:TraesCS7D03G0022500	Chr7D	5156361	5160719	+	5158540	Chr7D	4723624	4728085	+	4725854	1.0	1.0	collinear
gene:TraesCS7D03G0023000	Chr7D	5173670	5184406	-	5179038	Chr7D	4741036	4751894	-	4746465	1.0	1.0	collinear
gene:TraesCS7D03G0023900	Chr7D	5240086	5241924	+	5241005	Chr7D	4807740	4809578	+	4808659	1.0	1.0	collinear
gene:TraesCS7D03G0024200	Chr7D	5347426	5350073	+	5348749	Chr7D	4915282	4917929	+	4916605	1.0	1.0	collinear
gene:TraesCS7D03G0024300	Chr7D	5350832	5357886	+	5354359	Chr7D	4918688	4925744	+	4922216	1.0	1.0	collinear
gene:TraesCS7D03G0024500	Chr7D	5358011	5359163	-	5358587	Chr7D	4925869	4927021	-	4926445	1.0	1.0	collinear
gene:TraesCS7D03G0024600	Chr7D	5370394	5375528	+	5372961	Chr7D	4938251	4943385	+	4940818	1.0	1.0	collinear
gene:TraesCS7D03G0024700	Chr7D	5379726	5380734	+	5380230	Chr7D	4947660	4948668	+	4948164	1.0	1.0	collinear
gene:TraesCS7D03G0024800	Chr7D	5386839	5388290	+	5387564	Chr7D	4954773	4956224	+	4955498	1.0	0.999	collinear
gene:TraesCS7D03G0025000	Chr7D	5397924	5398721	-	5398322	Chr7D	4965860	4966657	-	4966258	1.0	1.0	collinear
gene:TraesCS7D03G0025200	Chr7D	5441521	5445663	-	5443592	Chr7D	4988774	4992164	-	4990469	1.0	0.994	collinear
gene:TraesCS7D03G0025300	Chr7D	5447418	5450587	+	5449002	Chr7D	4994003	4997175	+	4995589	1.0	0.992	collinear
gene:TraesCS7D03G0025400	Chr7D	5453391	5454989	-	5454190	Chr7D	4999979	5001577	-	5000778	1.0	0.993	collinear
gene:TraesCS7D03G0025800	Chr7D	5525637	5531073	-	5528355	Chr7D	5099948	5105304	-	5102626	0.97	0.964	collinear
gene:TraesCS7D03G0025900	Chr7D	5533462	5539159	+	5536310	Chr7D	5106298	5112677	+	5109487	1.0	0.978	collinear
gene:TraesCS7D03G0026200	Chr7D	5548227	5549057	+	5548642	Chr7D	5527203	5528010	-	5527606	0.967	0.94	collinear
gene:TraesCS7D03G0026500	Chr7D	5558765	5567731	-	5563248	Chr7D	5508587	5517498	+	5513042	0.998	0.995	collinear
gene:TraesCS7D03G0026800	Chr7D	5667198	5670487	+	5668842	Chr7D	5436208	5439649	-	5437928	0.996	0.906	collinear
gene:TraesCS7D03G0027500	Chr7D	5709595	5711772	-	5710683	Chr7D	5562703	5564880	-	5563791	1.0	0.999	collinear
gene:TraesCS7D03G0027700	Chr7D	5736459	5739951	-	5738205	Chr7D	5585673	5589497	-	5587585	1.0	0.997	collinear
gene:TraesCS7D03G0027800	Chr7D	5745166	5749744	+	5747455	Chr7D	5594710	5599271	+	5596990	1.0	0.995	collinear
gene:TraesCS7D03G0028000	Chr7D	5782905	5784707	+	5783806	Chr7D	5634792	5636594	+	5635693	1.0	1.0	collinear
gene:TraesCS7D03G0028100	Chr7D	5801719	5806704	-	5804211	Chr7D	5653771	5658702	-	5656236	0.987	0.975	collinear
gene:TraesCS7D03G0028400	Chr7D	5816108	5821345	-	5818726	Chr7D	5878887	5880016	-	5879451	0.98	0.972	collinear
gene:TraesCS7D03G0030400	Chr7D	6188468	6190301	+	6189384	Chr7D	5946135	5947978	+	5947056	1.0	0.996	collinear
gene:TraesCS7D03G0030500	Chr7D	6333691	6333933	+	6333812	Chr7D	6106474	6106716	+	6106595	1.0	0.995	collinear
gene:TraesCS7D03G0030700	Chr7D	6363587	6369866	+	6366726	Chr7D	6137252	6143503	+	6140377	0.957	0.957	collinear
gene:TraesCS7D03G0031700	Chr7D	6451280	6455354	+	6453317	Chr7D	6220697	6224772	+	6222734	1.0	0.998	collinear
gene:TraesCS7D03G0032100	Chr7D	6702669	6703635	-	6703152	Chr7D	6421015	6421981	-	6421498	1.0	0.995	collinear
gene:TraesCS7D03G0032200	Chr7D	6725910	6728735	-	6727322	Chr7D	6444481	6447332	-	6445906	1.0	0.991	collinear
gene:TraesCS7D03G0032300	Chr7D	6737403	6739639	-	6738521	Chr7D	6481150	6483377	-	6482263	1.0	0.998	collinear
gene:TraesCS7D03G0032400	Chr7D	6749327	6749848	-	6749587	Chr7D	6493386	6493907	-	6493646	1.0	0.984	collinear
gene:TraesCS7D03G0032800	Chr7D	6818107	6820183	-	6819145	Chr7D	6505421	6507395	-	6506408	1.0	0.993	collinear
gene:TraesCS7D03G0032900	Chr7D	6820544	6827092	-	6823818	Chr7D	6507756	6514327	-	6511041	0.999	0.984	collinear
gene:TraesCS7D03G0033000	Chr7D	6827271	6831540	+	6829405	Chr7D	6514493	6518743	+	6516618	0.995	0.966	collinear
gene:TraesCS7D03G0033100	Chr7D	6831774	6834717	+	6833245	Chr7D	6518977	6521877	+	6520427	1.0	0.988	collinear
gene:TraesCS7D03G0033200	Chr7D	6839604	6841430	+	6840517	Chr7D	6526728	6528554	+	6527641	1.0	0.996	collinear
gene:TraesCS7D03G0033300	Chr7D	6930735	6932599	+	6931667	Chr7D	6591510	6593274	+	6592392	0.94	0.926	collinear
gene:TraesCS7D03G0033400	Chr7D	7042530	7045480	-	7044005	Chr7D	6796517	6799460	-	6797988	0.998	0.992	collinear
gene:TraesCS7D03G0033800	Chr7D	7097584	7102366	+	7099975	Chr7D	6844855	6849644	+	6847249	1.0	0.995	collinear
gene:TraesCS7D03G0033900	Chr7D	7115748	7119106	-	7117427	Chr7D	6855462	6859213	-	6857337	1.0	0.998	collinear
gene:TraesCS7D03G0034000	Chr7D	7126208	7129321	+	7127764	Chr7D	6866273	6869400	+	6867836	1.0	0.992	collinear
gene:TraesCS7D03G0034400	Chr7D	7139322	7141221	-	7140271	Chr7D	6877259	6879159	-	6878209	0.999	0.992	collinear
gene:TraesCS7D03G0034900	Chr7D	7429924	7430103	+	7430013	Chr7D	7015673	7015852	+	7015762	1.0	0.983	collinear
gene:TraesCS7D03G0035100	Chr7D	7432081	7432269	+	7432175	Chr7D	7070418	7070606	+	7070512	1.0	0.989	collinear
gene:TraesCS7D03G0035000	Chr7D	7431827	7434698	-	7433262	Chr7D	7070164	7073038	-	7071601	1.0	0.986	collinear
gene:TraesCS7D03G0035200	Chr7D	7436717	7439176	+	7437946	Chr7D	7077564	7080099	+	7078831	0.996	0.987	collinear
gene:TraesCS7D03G0035800	Chr7D	7530208	7532630	+	7531419	Chr7D	7178037	7180466	+	7179251	0.998	0.965	collinear
gene:TraesCS7D03G0036400	Chr7D	7661478	7665197	-	7663337	Chr7D	7250490	7254201	-	7252345	1.0	0.994	collinear
gene:TraesCS7D03G0036500	Chr7D	7801942	7803310	+	7802626	Chr7D	7404853	7406221	+	7405537	1.0	0.994	collinear
gene:TraesCS7D03G0036600	Chr7D	7803635	7806911	-	7805273	Chr7D	7406546	7409497	-	7408021	0.998	0.989	collinear
gene:TraesCS7D03G0036700	Chr7D	7811025	7813078	+	7812051	Chr7D	7413572	7415616	+	7414594	1.0	1.0	collinear
gene:TraesCS7D03G0037000	Chr7D	7822729	7823382	-	7823055	Chr7D	7425643	7426296	-	7425969	1.0	0.987	collinear
gene:TraesCS7D03G0037200	Chr7D	7851372	7852928	+	7852150	Chr7D	7454550	7456106	+	7455328	1.0	0.995	collinear
gene:TraesCS7D03G0037300	Chr7D	7891420	7892988	-	7892204	Chr7D	7492664	7494232	-	7493448	1.0	0.992	collinear
gene:TraesCS7D03G0037500	Chr7D	7904938	7907145	+	7906041	Chr7D	7503332	7505539	+	7504435	1.0	0.985	collinear
gene:TraesCS7D03G0037600	Chr7D	7917704	7919634	+	7918669	Chr7D	7516081	7518011	+	7517046	1.0	0.997	collinear
gene:TraesCS7D03G0040100	Chr7D	8527061	8529751	+	8528406	Chr7D	7681311	7683998	+	7682654	0.998	0.982	collinear
gene:TraesCS7D03G0041200	Chr7D	8600205	8601566	+	8600885	Chr7D	7898739	7900132	+	7899435	0.998	0.964	collinear
gene:TraesCS7D03G0041300	Chr7D	8602069	8606311	-	8604190	Chr7D	7900633	7904874	-	7902753	0.999	0.996	collinear
gene:TraesCS7D03G0041600	Chr7D	8692848	8697378	-	8695113	Chr7D	7971249	7975779	-	7973514	1.0	0.998	collinear
gene:TraesCS7D03G0041900	Chr7D	8703393	8706360	+	8704876	Chr7D	7981813	7984781	+	7983297	1.0	0.997	collinear
gene:TraesCS7D03G0042400	Chr7D	8764448	8772792	-	8768620	Chr7D	8050135	8058484	-	8054309	1.0	0.998	collinear
gene:TraesCS7D03G0042500	Chr7D	8780335	8781278	-	8780806	Chr7D	8065812	8066759	-	8066285	1.0	0.991	collinear
gene:TraesCS7D03G0042600	Chr7D	8783760	8784387	+	8784073	Chr7D	8069859	8070486	+	8070172	1.0	1.0	collinear
gene:TraesCS7D03G0043000	Chr7D	8809130	8810609	-	8809869	Chr7D	8095530	8097009	-	8096269	1.0	0.998	collinear
gene:TraesCS7D03G0043100	Chr7D	8812269	8816111	-	8814190	Chr7D	8097873	8101721	-	8099797	1.0	0.987	collinear
gene:TraesCS7D03G0043200	Chr7D	8825466	8828095	+	8826780	Chr7D	8116012	8118637	+	8117324	1.0	0.996	collinear
gene:TraesCS7D03G0043600	Chr7D	8906542	8908571	-	8907556	Chr7D	8193484	8195515	-	8194499	1.0	0.992	collinear
gene:TraesCS7D03G0043700	Chr7D	8945922	8946350	-	8946136	Chr7D	8247903	8248331	-	8248117	1.0	0.986	collinear
gene:TraesCS7D03G0043800	Chr7D	8989832	8990007	-	8989919	Chr7D	8303400	8303575	-	8303487	1.0	0.994	collinear
gene:TraesCS7D03G0044000	Chr7D	9007678	9008118	-	9007898	Chr7D	8310336	8310776	-	8310556	1.0	0.988	collinear
gene:TraesCS7D03G0044200	Chr7D	9015869	9016030	-	9015949	Chr7D	8353030	8353191	-	8353110	1.0	0.993	collinear
gene:TraesCS7D03G0044400	Chr7D	9038079	9038555	-	9038317	Chr7D	8304233	8304709	-	8304471	1.0	0.976	collinear
gene:TraesCS7D03G0044500	Chr7D	9082285	9083856	+	9083070	Chr7D	8380737	8382308	+	8381522	1.0	0.994	collinear
gene:TraesCS7D03G0045300	Chr7D	9368185	9368706	-	9368445	Chr7D	8536604	8537125	-	8536864	1.0	0.994	collinear
gene:TraesCS7D03G0047000	Chr7D	9636820	9641884	-	9639352	Chr7D	8614406	8619473	-	8616939	1.0	0.994	collinear
gene:TraesCS7D03G0047100	Chr7D	9642348	9647312	+	9644830	Chr7D	8619939	8624902	+	8622420	0.999	0.995	collinear
gene:TraesCS7D03G0047400	Chr7D	9709899	9711626	+	9710762	Chr7D	8687686	8689411	+	8688548	0.998	0.988	collinear
gene:TraesCS7D03G0047800	Chr7D	9730707	9731413	+	9731060	Chr7D	8727239	8727948	+	8727593	1.0	0.991	collinear
gene:TraesCS7D03G0049400	Chr7D	10356124	10358772	+	10357448	Chr7D	9007412	9010050	+	9008731	1.0	0.995	collinear
gene:TraesCS7D03G0050200	Chr7D	10377049	10378124	+	10377586	Chr7D	9015839	9016914	+	9016376	1.0	0.995	collinear
gene:TraesCS7D03G0050400	Chr7D	10405468	10406646	-	10406057	Chr7D	9075773	9076951	-	9076362	1.0	0.995	collinear
gene:TraesCS7D03G0052000	Chr7D	10866500	10871299	-	10868899	Chr7D	9101642	9107097	-	9104369	0.998	0.966	collinear
gene:TraesCS7D03G0052300	Chr7D	10902680	10904162	-	10903421	Chr7D	9135979	9137464	-	9136721	0.995	0.983	collinear
gene:TraesCS7D03G0052500	Chr7D	11019985	11021994	+	11020989	Chr7D	9187166	9189170	+	9188168	0.989	0.975	collinear
gene:TraesCS7D03G0052600	Chr7D	11022566	11024797	+	11023681	Chr7D	9189742	9191978	+	9190860	1.0	0.99	collinear
gene:TraesCS7D03G0052700	Chr7D	11024983	11025588	+	11025285	Chr7D	9192164	9192769	+	9192466	1.0	1.0	collinear
gene:TraesCS7D03G0052800	Chr7D	11111603	11112606	+	11112104	Chr7D	9279068	9280071	+	9279569	1.0	1.0	collinear
gene:TraesCS7D03G0052900	Chr7D	11117544	11119073	+	11118308	Chr7D	9285009	9286538	+	9285773	1.0	1.0	collinear
gene:TraesCS7D03G0053500	Chr7D	11174031	11176281	-	11175156	Chr7D	9341998	9344248	-	9343123	1.0	1.0	collinear
gene:TraesCS7D03G0053700	Chr7D	11266157	11267776	-	11266966	Chr7D	9433983	9435602	-	9434792	1.0	1.0	collinear
gene:TraesCS7D03G0053800	Chr7D	11277143	11277790	-	11277466	Chr7D	9444969	9445616	-	9445292	1.0	1.0	collinear
gene:TraesCS7D03G0053900	Chr7D	11323512	11328407	+	11325959	Chr7D	9490961	9495856	+	9493408	1.0	1.0	collinear
gene:TraesCS7D03G0054000	Chr7D	11376382	11377575	+	11376978	Chr7D	9543943	9545136	+	9544539	1.0	1.0	collinear
gene:TraesCS7D03G0054100	Chr7D	11379695	11382219	-	11380957	Chr7D	9547256	9549780	-	9548518	1.0	1.0	collinear
gene:TraesCS7D03G0054200	Chr7D	11435436	11436531	-	11435983	Chr7D	9603223	9604318	-	9603770	1.0	1.0	collinear
gene:TraesCS7D03G0054500	Chr7D	11569127	11570200	+	11569663	Chr7D	9737739	9738812	+	9738275	1.0	1.0	collinear
gene:TraesCS7D03G0055000	Chr7D	11627497	11634848	-	11631172	Chr7D	9797019	9804370	-	9800694	1.0	1.0	collinear
gene:TraesCS7D03G0055600	Chr7D	11725501	11727900	-	11726700	Chr7D	9895437	9897835	-	9896636	0.999	0.999	collinear
gene:TraesCS7D03G0055700	Chr7D	11728834	11730683	-	11729758	Chr7D	9898769	9900618	-	9899693	1.0	1.0	collinear
gene:TraesCS7D03G0055800	Chr7D	11731280	11736454	-	11733867	Chr7D	9901215	9906389	-	9903802	1.0	1.0	collinear
gene:TraesCS7D03G0055900	Chr7D	11787653	11788291	-	11787972	Chr7D	9957918	9958556	-	9958237	1.0	1.0	collinear
gene:TraesCS7D03G0056600	Chr7D	11905937	11909595	-	11907766	Chr7D	10075777	10079435	-	10077606	1.0	1.0	collinear
gene:TraesCS7D03G0056700	Chr7D	11934965	11938985	+	11936975	Chr7D	10104806	10108826	+	10106816	1.0	1.0	collinear
gene:TraesCS7D03G0056800	Chr7D	11942273	11943273	+	11942773	Chr7D	10112114	10113114	+	10112614	1.0	1.0	collinear
gene:TraesCS7D03G0057000	Chr7D	11963187	11972341	+	11967764	Chr7D	10133029	10142183	+	10137606	1.0	1.0	collinear
gene:TraesCS7D03G0057100	Chr7D	11973144	11977583	-	11975363	Chr7D	10142986	10147502	-	10145244	1.0	1.0	collinear
gene:TraesCS7D03G0057300	Chr7D	12005583	12006702	-	12006142	Chr7D	10181154	10182273	-	10181713	1.0	1.0	collinear
gene:TraesCS7D03G0057700	Chr7D	12026251	12027868	-	12027059	Chr7D	10201639	10203256	-	10202447	1.0	0.999	collinear
gene:TraesCS7D03G0058400	Chr7D	12593304	12594041	+	12593672	Chr7D	10644709	10645446	+	10645077	1.0	1.0	collinear
gene:TraesCS7D03G0058500	Chr7D	12649083	12649933	+	12649508	Chr7D	10697920	10698770	+	10698345	1.0	1.0	collinear
gene:TraesCS7D03G0059000	Chr7D	12710910	12711648	-	12711279	Chr7D	10758965	10759703	-	10759334	1.0	1.0	collinear
gene:TraesCS7D03G0059200	Chr7D	12901630	12902444	-	12902037	Chr7D	10950208	10951022	-	10950615	1.0	1.0	collinear
gene:TraesCS7D03G0059300	Chr7D	12909879	12910644	+	12910261	Chr7D	10958732	10959497	+	10959114	1.0	0.998	collinear
gene:TraesCS7D03G0059500	Chr7D	12942927	12943142	+	12943034	Chr7D	10991998	10992213	+	10992105	1.0	1.0	collinear
gene:TraesCS7D03G0059600	Chr7D	12978199	12982834	+	12980516	Chr7D	11027732	11032367	+	11030049	1.0	1.0	collinear
gene:TraesCS7D03G0059700	Chr7D	12987771	12991920	+	12989845	Chr7D	11037269	11041367	+	11039318	0.999	0.965	collinear
gene:TraesCS7D03G0059800	Chr7D	12996913	12997734	+	12997323	Chr7D	11049987	11050825	+	11050406	0.998	0.919	collinear
