gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity	segment
gene:TraesCS2B02G006000	Chr2B	3794600	3795885	-	3795242	Chr2B	12098673	12099958	-	12099315	1.0	1.0	collinear
gene:TraesCS2B02G006100	Chr2B	3839122	3840611	+	3839866	Chr2B	12147421	12148910	+	12148165	1.0	1.0	collinear
gene:TraesCS2B02G006200	Chr2B	3907016	3908244	+	3907630	Chr2B	12214621	12215849	+	12215235	1.0	1.0	collinear
gene:TraesCS2B02G006300	Chr2B	4013566	4015994	+	4014780	Chr2B	12321029	12323457	+	12322243	1.0	1.0	collinear
gene:TraesCS2B02G006400	Chr2B	4117000	4118048	-	4117524	Chr2B	12422148	12423196	-	12422672	1.0	1.0	collinear
gene:TraesCS2B02G006500	Chr2B	4131445	4133057	+	4132251	Chr2B	12436593	12438205	+	12437399	1.0	1.0	collinear
gene:TraesCS2B02G006600	Chr2B	4185133	4187548	+	4186340	Chr2B	12490375	12492790	+	12491582	1.0	0.998	collinear
gene:TraesCS2B02G006700	Chr2B	4283146	4285475	+	4284310	Chr2B	12587507	12589836	+	12588671	1.0	1.0	collinear
gene:TraesCS2B02G006800	Chr2B	4424392	4426747	+	4425569	Chr2B	12727736	12730091	+	12728913	1.0	1.0	collinear
gene:TraesCS2B02G006900	Chr2B	4471513	4472626	-	4472069	Chr2B	12774654	12775767	-	12775210	1.0	1.0	collinear
gene:TraesCS2B02G007000	Chr2B	4481802	4483613	+	4482707	Chr2B	12784945	12786756	+	12785850	1.0	1.0	collinear
gene:TraesCS2B02G007100	Chr2B	4493174	4494883	+	4494028	Chr2B	12796322	12798031	+	12797176	1.0	1.0	collinear
gene:TraesCS2B02G007200	Chr2B	4502931	4515467	+	4509199	Chr2B	12806079	12818410	+	12812244	1.0	1.0	collinear
gene:TraesCS2B02G007300	Chr2B	4622069	4625035	+	4623552	Chr2B	12969079	12971887	+	12970483	1.0	0.998	collinear
gene:TraesCS2B02G007400	Chr2B	4633720	4638108	+	4635914	Chr2B	13066074	13070469	+	13068271	1.0	0.995	collinear
gene:TraesCS2B02G007500	Chr2B	4642754	4643683	+	4643218	Chr2B	13075076	13076005	+	13075540	1.0	0.993	collinear
gene:TraesCS2B02G007600	Chr2B	4644215	4645528	+	4644871	Chr2B	13076537	13077850	+	13077193	1.0	0.996	collinear
gene:TraesCS2B02G007700	Chr2B	4646554	4654607	-	4650580	Chr2B	13117632	13125477	-	13121554	0.998	0.98	collinear
gene:TraesCS2B02G007800	Chr2B	4656499	4665524	+	4661011	Chr2B	13126973	13136702	+	13131837	0.949	0.914	collinear
gene:TraesCS2B02G007900	Chr2B	4714253	4715607	+	4714930	Chr2B	13156597	13157933	+	13157265	0.998	0.978	collinear
gene:TraesCS2B02G008300	Chr2B	4751819	4754293	-	4753056	Chr2B	13197203	13199680	-	13198441	1.0	0.995	collinear
gene:TraesCS2B02G008400	Chr2B	4766161	4771417	-	4768789	Chr2B	13210970	13216224	-	13213597	0.999	0.998	collinear
gene:TraesCS2B02G008500	Chr2B	4789969	4794540	-	4792254	Chr2B	13234636	13239189	-	13236912	0.98	0.977	collinear
gene:TraesCS2B02G008600	Chr2B	4846099	4846416	+	4846257	Chr2B	13297749	13298066	+	13297907	1.0	0.987	collinear
gene:TraesCS2B02G008900	Chr2B	4984078	4990934	+	4987506	Chr2B	9445291	9452560	-	9448925	1.0	0.983	collinear
gene:TraesCS2B02G009000	Chr2B	5010495	5010806	-	5010650	Chr2B	9394325	9394636	+	9394480	1.0	0.971	collinear
gene:TraesCS2B02G009100	Chr2B	5041095	5042778	-	5041936	Chr2B	9345529	9347091	+	9346310	1.0	0.975	collinear
gene:TraesCS2B02G009700	Chr2B	5592643	5593403	-	5593023	Chr2B	9007804	9008562	+	9008183	1.0	0.965	collinear
gene:TraesCS2B02G009800	Chr2B	5596473	5596973	-	5596723	Chr2B	8984179	8984679	+	8984429	1.0	0.975	collinear
gene:TraesCS2B02G010000	Chr2B	5608373	5612953	+	5610663	Chr2B	8855607	8859499	-	8857553	0.994	0.944	collinear
gene:TraesCS2B02G010100	Chr2B	5628214	5630093	+	5629153	Chr2B	8838894	8840753	-	8839823	0.979	0.963	collinear
gene:TraesCS2B02G010200	Chr2B	5660528	5667076	+	5663802	Chr2B	8804437	8810988	-	8807712	1.0	0.997	collinear
gene:TraesCS2B02G010300	Chr2B	5669062	5673071	-	5671066	Chr2B	8798297	8802306	+	8800301	1.0	0.997	collinear
gene:TraesCS2B02G010400	Chr2B	5677311	5682095	+	5679703	Chr2B	8790735	8795373	-	8793054	0.91	0.909	collinear
gene:TraesCS2B02G010500	Chr2B	5684671	5689444	-	5687057	Chr2B	8783586	8788157	+	8785871	1.0	1.0	collinear
gene:TraesCS2B02G010600	Chr2B	5716685	5718490	-	5717587	Chr2B	8754761	8756569	+	8755665	1.0	0.997	collinear
gene:TraesCS2B02G010700	Chr2B	5785090	5786189	-	5785639	Chr2B	8668120	8669228	+	8668674	1.0	0.981	collinear
gene:TraesCS2B02G010800	Chr2B	5796815	5806855	+	5801835	Chr2B	8640446	8650382	-	8645414	1.0	0.985	collinear
gene:TraesCS2B02G010900	Chr2B	5822073	5825317	+	5823695	Chr2B	8623206	8626342	-	8624774	1.0	0.996	collinear
gene:TraesCS2B02G011000	Chr2B	5828065	5828772	-	5828418	Chr2B	8619699	8620406	+	8620052	1.0	1.0	collinear
gene:TraesCS2B02G011100	Chr2B	5993745	5998277	+	5996011	Chr2B	8470271	8474727	-	8472499	0.949	0.94	collinear
gene:TraesCS2B02G011300	Chr2B	6022757	6024383	+	6023570	Chr2B	8441533	8443177	-	8442355	1.0	0.988	collinear
gene:TraesCS2B02G011400	Chr2B	6035821	6039681	-	6037751	Chr2B	8426523	8430381	+	8428452	1.0	0.998	collinear
gene:TraesCS2B02G011500	Chr2B	6057152	6059667	-	6058409	Chr2B	8405476	8407991	+	8406733	1.0	0.993	collinear
gene:TraesCS2B02G011700	Chr2B	6132796	6133192	+	6132994	Chr2B	8435687	8436083	-	8435885	1.0	0.971	collinear
gene:TraesCS2B02G024000	Chr2B	11176298	11184753	-	11180525	Chr2B	13375430	13383534	-	13379482	1.0	1.0	collinear
gene:TraesCS2B02G024100	Chr2B	11203512	11208017	-	11205764	Chr2B	13402193	13406305	-	13404249	0.999	0.998	collinear
gene:TraesCS2B02G024200	Chr2B	11224865	11226425	-	11225645	Chr2B	13512770	13514336	-	13513553	1.0	0.974	collinear
gene:TraesCS2B02G024300	Chr2B	11237102	11237875	+	11237488	Chr2B	13524132	13524905	+	13524518	1.0	0.992	collinear
gene:TraesCS2B02G024400	Chr2B	11286637	11294046	-	11290341	Chr2B	13572849	13580035	-	13576442	0.999	0.997	collinear
gene:TraesCS2B02G024500	Chr2B	11358443	11363727	-	11361085	Chr2B	13647727	13653364	-	13650545	0.992	0.967	collinear
gene:TraesCS2B02G024600	Chr2B	11389561	11391018	+	11390289	Chr2B	13686152	13687614	+	13686883	1.0	0.945	collinear
gene:TraesCS2B02G024700	Chr2B	11400642	11401547	+	11401094	Chr2B	13786316	13787222	+	13786769	1.0	0.982	collinear
gene:TraesCS2B02G024900	Chr2B	11452736	11454226	-	11453481	Chr2B	15899520	15901013	+	15900266	0.999	0.941	collinear
gene:TraesCS2B02G025700	Chr2B	11836978	11837592	-	11837285	Chr2B	14285876	14286490	+	14286183	1.0	0.998	collinear
gene:TraesCS2B02G025800	Chr2B	11905703	11906917	-	11906310	Chr2B	14178039	14179253	+	14178646	1.0	0.993	collinear
gene:TraesCS2B02G025900	Chr2B	11908628	11909627	+	11909127	Chr2B	14170612	14171611	-	14171111	1.0	0.998	collinear
gene:TraesCS2B02G026100	Chr2B	12024654	12027137	-	12025895	Chr2B	14923124	14925599	-	14924361	0.996	0.993	collinear
gene:TraesCS2B02G026200	Chr2B	12075223	12077814	-	12076518	Chr2B	14953432	14956024	-	14954728	0.997	0.99	collinear
gene:TraesCS2B02G026700	Chr2B	12422314	12423795	+	12423054	Chr2B	15422757	15424238	+	15423497	1.0	0.992	collinear
gene:TraesCS2B02G026800	Chr2B	12841126	12850441	+	12845783	Chr2B	15784925	15794259	+	15789592	1.0	0.99	collinear
gene:TraesCS2B02G026900	Chr2B	12850472	12852775	+	12851623	Chr2B	15794289	15796457	+	15795373	0.937	0.928	collinear
gene:TraesCS2B02G027000	Chr2B	12875422	12881979	+	12878700	Chr2B	15800944	15807501	+	15804222	1.0	0.995	collinear
gene:TraesCS2B02G027100	Chr2B	12914399	12916167	+	12915283	Chr2B	15840066	15841834	+	15840950	1.0	0.986	collinear
gene:TraesCS2B02G027200	Chr2B	12929421	12943887	+	12936654	Chr2B	15863694	15876953	+	15870323	1.0	0.995	collinear
gene:TraesCS2B02G027300	Chr2B	12948670	12952899	+	12950784	Chr2B	15881746	15885975	+	15883860	1.0	0.998	collinear
gene:TraesCS2B02G027400	Chr2B	12994493	12995967	-	12995230	Chr2B	15917832	15919303	-	15918567	0.997	0.997	collinear
gene:TraesCS2B02G027500	Chr2B	13020548	13022308	-	13021428	Chr2B	15978016	15979776	-	15978896	1.0	0.994	collinear
gene:TraesCS2B02G027600	Chr2B	13040356	13044268	+	13042312	Chr2B	15997373	16001286	+	15999329	1.0	0.997	collinear
gene:TraesCS2B02G027700	Chr2B	13057304	13058779	-	13058041	Chr2B	16014038	16015513	-	16014775	1.0	0.998	collinear
gene:TraesCS2B02G027800	Chr2B	13067051	13067773	-	13067412	Chr2B	16023584	16024306	-	16023945	1.0	0.984	collinear
gene:TraesCS2B02G028000	Chr2B	13165682	13166547	-	13166114	Chr2B	16107242	16108099	-	16107670	0.978	0.935	collinear
gene:TraesCS2B02G028100	Chr2B	13181954	13186147	+	13184050	Chr2B	16125948	16130154	+	16128051	1.0	0.985	collinear
gene:TraesCS2B02G028200	Chr2B	13184327	13184629	+	13184478	Chr2B	16128334	16128636	+	16128485	1.0	0.99	collinear
gene:TraesCS2B02G028300	Chr2B	13203249	13204229	+	13203739	Chr2B	16141831	16142811	+	16142321	1.0	0.988	collinear
gene:TraesCS2B02G028400	Chr2B	13207541	13221003	+	13214272	Chr2B	16146135	16158542	+	16152338	1.0	0.986	collinear
gene:TraesCS2B02G028500	Chr2B	13237702	13238656	-	13238179	Chr2B	16179361	16180311	-	16179836	0.995	0.989	collinear
gene:TraesCS2B02G028600	Chr2B	13313662	13315104	-	13314383	Chr2B	16610268	16611694	-	16610981	0.987	0.979	collinear
gene:TraesCS2B02G028700	Chr2B	13338097	13340452	+	13339274	Chr2B	16630665	16632852	+	16631758	0.924	0.913	collinear
gene:TraesCS2B02G029100	Chr2B	13392097	13393566	+	13392831	Chr2B	16633816	16635285	+	16634550	1.0	0.991	collinear
gene:TraesCS2B02G029200	Chr2B	13402029	13403866	+	13402947	Chr2B	16660355	16662192	+	16661273	1.0	0.998	collinear
gene:TraesCS2B02G029500	Chr2B	13492578	13496150	-	13494364	Chr2B	16747804	16750494	+	16749149	0.98	0.901	collinear
gene:TraesCS2B02G029800	Chr2B	13716298	13717797	+	13717047	Chr2B	16700777	16702276	+	16701526	1.0	0.962	collinear
gene:TraesCS2B02G030600	Chr2B	13912945	13916230	-	13914587	Chr2B	17104784	17108198	+	17106491	0.97	0.923	collinear
gene:TraesCS2B02G030700	Chr2B	14045642	14051486	+	14048564	Chr2B	17050160	17056097	-	17053128	0.997	0.98	collinear
gene:TraesCS2B02G031200	Chr2B	14412112	14415154	+	14413633	Chr2B	17277645	17280585	+	17279115	0.998	0.953	collinear
gene:TraesCS2B02G031300	Chr2B	14433194	14434804	-	14433999	Chr2B	17222874	17224477	-	17223675	0.98	0.936	collinear
gene:TraesCS2B02G031500	Chr2B	14487557	14490780	-	14489168	Chr2B	17174411	17176833	-	17175622	1.0	0.97	collinear
gene:TraesCS2B02G031600	Chr2B	14617245	14619673	-	14618459	Chr2B	17554356	17556783	-	17555569	0.999	0.987	collinear
gene:TraesCS2B02G031700	Chr2B	14788702	14796017	+	14792359	Chr2B	17779386	17785963	+	17782674	1.0	0.998	collinear
gene:TraesCS2B02G031800	Chr2B	14833211	14836760	-	14834985	Chr2B	17822666	17826214	-	17824440	0.999	0.997	collinear
gene:TraesCS2B02G031900	Chr2B	14950636	14952585	-	14951610	Chr2B	17947189	17949138	-	17948163	1.0	0.993	collinear
gene:TraesCS2B02G032100	Chr2B	15117954	15119631	-	15118792	Chr2B	18310012	18311689	-	18310850	1.0	0.958	collinear
gene:TraesCS2B02G032200	Chr2B	15207242	15207505	-	15207373	Chr2B	18093848	18094111	-	18093979	1.0	0.988	collinear
gene:TraesCS2B02G032300	Chr2B	15461378	15464601	+	15462989	Chr2B	18384978	18388201	+	18386589	1.0	0.994	collinear
gene:TraesCS2B02G032400	Chr2B	15636853	15637470	-	15637161	Chr2B	18582029	18582646	-	18582337	1.0	0.996	collinear
gene:TraesCS2B02G032700	Chr2B	15759982	15761772	+	15760877	Chr2B	18630532	18632322	+	18631427	0.998	0.992	collinear
gene:TraesCS2B02G032800	Chr2B	15788467	15789601	-	15789034	Chr2B	18684061	18685195	-	18684628	1.0	0.987	collinear
gene:TraesCS2B02G033100	Chr2B	15904056	15907118	+	15905587	Chr2B	18615056	18618118	+	18616587	1.0	0.997	collinear
gene:TraesCS2B02G033200	Chr2B	15981246	15981632	-	15981439	Chr2B	18626115	18626499	-	18626307	0.994	0.966	collinear
gene:TraesCS2B02G033300	Chr2B	16038134	16040173	-	16039153	Chr2B	18731158	18733227	-	18732192	0.997	0.935	collinear
gene:TraesCS2B02G034300	Chr2B	16825671	16828473	+	16827072	Chr2B	19142533	19145345	+	19143939	0.989	0.962	collinear
gene:TraesCS2B02G034400	Chr2B	16828794	16829313	+	16829053	Chr2B	19145667	19146186	+	19145926	1.0	0.997	collinear
gene:TraesCS2B02G034700	Chr2B	16868677	16871746	+	16870211	Chr2B	19362943	19366010	+	19364476	1.0	0.996	collinear
gene:TraesCS2B02G034800	Chr2B	16891612	16894636	+	16893124	Chr2B	19408346	19411353	+	19409849	0.989	0.974	collinear
gene:TraesCS2B02G034900	Chr2B	16895564	16898338	-	16896951	Chr2B	19412282	19415075	-	19413678	0.999	0.985	collinear
gene:TraesCS2B02G035000	Chr2B	16905748	16907712	-	16906730	Chr2B	19400029	19401757	-	19400893	1.0	0.985	collinear
gene:TraesCS2B02G035100	Chr2B	16959060	16960707	-	16959883	Chr2B	19458616	19460262	-	19459439	1.0	0.985	collinear
gene:TraesCS2B02G035200	Chr2B	16968939	16970962	-	16969950	Chr2B	19468696	19470719	-	19469707	1.0	0.983	collinear
gene:TraesCS2B02G035300	Chr2B	16989140	16991577	+	16990358	Chr2B	19504176	19506615	+	19505395	1.0	0.994	collinear
gene:TraesCS2B02G035400	Chr2B	17023221	17026716	+	17024968	Chr2B	19538162	19541657	+	19539909	1.0	0.994	collinear
gene:TraesCS2B02G035500	Chr2B	17039816	17041737	+	17040776	Chr2B	19554826	19556744	+	19555785	0.997	0.996	collinear
gene:TraesCS2B02G035600	Chr2B	17110603	17112284	+	17111443	Chr2B	19634227	19635908	+	19635067	1.0	0.995	collinear
gene:TraesCS2B02G035700	Chr2B	17144067	17150444	+	17147255	Chr2B	19667656	19674212	+	19670934	1.0	0.987	collinear
gene:TraesCS2B02G035800	Chr2B	17153184	17161588	+	17157386	Chr2B	19676654	19684012	+	19680333	1.0	0.991	collinear
gene:TraesCS2B02G036000	Chr2B	17170853	17172151	+	17171502	Chr2B	19707310	19708467	+	19707888	0.976	0.925	collinear
gene:TraesCS2B02G036100	Chr2B	17202140	17203059	+	17202599	Chr2B	19493679	19494531	-	19494105	1.0	0.98	collinear
gene:TraesCS2B02G036300	Chr2B	17342964	17346163	+	17344563	Chr2B	19829488	19832710	+	19831099	0.999	0.964	collinear
gene:TraesCS2B02G036900	Chr2B	17438761	17440179	-	17439470	Chr2B	20043063	20044481	-	20043772	1.0	0.993	collinear
gene:TraesCS2B02G037000	Chr2B	17444883	17445527	+	17445205	Chr2B	20048985	20049608	+	20049296	0.967	0.962	collinear
gene:TraesCS2B02G037200	Chr2B	17459450	17461144	+	17460297	Chr2B	20067530	20069225	+	20068377	1.0	0.994	collinear
gene:TraesCS2B02G037300	Chr2B	17464732	17466477	+	17465604	Chr2B	20072811	20074585	+	20073698	1.0	0.979	collinear
gene:TraesCS2B02G037400	Chr2B	17485487	17492034	-	17488760	Chr2B	20093603	20095592	-	20094597	1.0	0.994	collinear
gene:TraesCS2B02G037500	Chr2B	17495130	17498341	-	17496735	Chr2B	20098588	20101799	-	20100193	0.998	0.992	collinear
gene:TraesCS2B02G037600	Chr2B	17501598	17503262	-	17502430	Chr2B	20104907	20106572	-	20105739	1.0	0.992	collinear
gene:TraesCS2B02G037700	Chr2B	17513569	17515328	-	17514448	Chr2B	20116398	20118159	-	20117278	1.0	0.99	collinear
gene:TraesCS2B02G037900	Chr2B	17564240	17571243	+	17567741	Chr2B	20173117	20179892	+	20176504	1.0	0.986	collinear
gene:TraesCS2B02G038000	Chr2B	17593456	17597779	-	17595617	Chr2B	20214513	20218384	-	20216448	0.993	0.974	collinear
gene:TraesCS2B02G038200	Chr2B	17778903	17795470	-	17787186	Chr2B	20451407	20467621	-	20459514	0.995	0.976	collinear
gene:TraesCS2B02G038400	Chr2B	17827374	17831120	-	17829247	Chr2B	20478477	20482247	-	20480362	1.0	0.981	collinear
gene:TraesCS2B02G038600	Chr2B	17872742	17874028	-	17873385	Chr2B	20504632	20505915	-	20505273	0.997	0.993	collinear
gene:TraesCS2B02G038700	Chr2B	17881640	17883390	-	17882515	Chr2B	20513535	20515285	-	20514410	1.0	0.996	collinear
gene:TraesCS2B02G039900	Chr2B	18174920	18177089	+	18176004	Chr2B	20850366	20852471	+	20851418	0.976	0.97	collinear
gene:TraesCS2B02G040000	Chr2B	18177103	18178722	-	18177912	Chr2B	20852485	20854094	-	20853289	1.0	0.996	collinear
gene:TraesCS2B02G040100	Chr2B	18196545	18197934	-	18197239	Chr2B	20871925	20873314	-	20872619	1.0	0.993	collinear
gene:TraesCS2B02G040200	Chr2B	18260633	18263436	+	18262034	Chr2B	21128165	21130986	+	21129575	1.0	0.978	collinear
gene:TraesCS2B02G040300	Chr2B	18264353	18276240	+	18270296	Chr2B	21131898	21144208	+	21138053	1.0	0.998	collinear
gene:TraesCS2B02G040400	Chr2B	18306312	18311352	-	18308832	Chr2B	21186769	21191775	-	21189272	0.988	0.982	collinear
gene:TraesCS2B02G040500	Chr2B	18319277	18320969	-	18320123	Chr2B	21199325	21201017	-	21200171	1.0	0.991	collinear
gene:TraesCS2B02G040600	Chr2B	18385681	18387348	-	18386514	Chr2B	21265132	21266803	-	21265967	1.0	0.992	collinear
gene:TraesCS2B02G040700	Chr2B	18659190	18664477	-	18661833	Chr2B	21494374	21499681	-	21497027	0.993	0.969	collinear
gene:TraesCS2B02G041100	Chr2B	18728572	18735120	+	18731846	Chr2B	21654915	21661156	+	21658035	1.0	0.99	collinear
gene:TraesCS2B02G041200	Chr2B	18819336	18824181	-	18821758	Chr2B	21696039	21700822	-	21698430	1.0	0.993	collinear
gene:TraesCS2B02G041300	Chr2B	18838517	18840759	+	18839638	Chr2B	21714861	21716802	+	21715831	0.997	0.993	collinear
gene:TraesCS2B02G041400	Chr2B	18913758	18923738	+	18918748	Chr2B	21784117	21794027	+	21789072	0.975	0.968	collinear
gene:TraesCS2B02G041500	Chr2B	18924780	18932777	-	18928778	Chr2B	21795073	21814590	-	21804831	1.0	0.998	collinear
gene:TraesCS2B02G041600	Chr2B	18938082	18952681	+	18945381	Chr2B	21819896	21834495	+	21827195	1.0	1.0	collinear
gene:TraesCS2B02G041700	Chr2B	18948630	18952084	-	18950357	Chr2B	21830444	21833898	-	21832171	1.0	1.0	collinear
gene:TraesCS2B02G041800	Chr2B	18952979	18955540	-	18954259	Chr2B	21834793	21837354	-	21836073	1.0	1.0	collinear
gene:TraesCS2B02G041900	Chr2B	19065607	19070652	+	19068129	Chr2B	21856840	21861826	+	21859333	0.978	0.931	collinear
gene:TraesCS2B02G042000	Chr2B	19073236	19075178	-	19074207	Chr2B	21862798	21864727	-	21863762	0.984	0.933	collinear
gene:TraesCS2B02G042100	Chr2B	19076533	19077259	-	19076896	Chr2B	21866101	21866827	-	21866464	1.0	0.997	collinear
gene:TraesCS2B02G042200	Chr2B	19100769	19102586	-	19101677	Chr2B	21884312	21886123	-	21885217	0.996	0.993	collinear
gene:TraesCS2B02G042300	Chr2B	19171858	19174837	-	19173347	Chr2B	21944578	21947559	-	21946068	1.0	0.999	collinear
gene:TraesCS2B02G042400	Chr2B	19375108	19376993	-	19376050	Chr2B	22144851	22146639	-	22145745	1.0	0.997	collinear
gene:TraesCS2B02G042500	Chr2B	19393906	19397283	-	19395594	Chr2B	22163652	22167029	-	22165340	1.0	0.997	collinear
gene:TraesCS2B02G042600	Chr2B	19413498	19416306	+	19414902	Chr2B	22343626	22346445	+	22345035	1.0	0.991	collinear
gene:TraesCS2B02G042700	Chr2B	19440639	19445593	+	19443116	Chr2B	22381491	22386416	+	22383953	0.979	0.944	collinear
gene:TraesCS2B02G042800	Chr2B	19455798	19456973	-	19456385	Chr2B	22396430	22397601	-	22397015	0.996	0.994	collinear
gene:TraesCS2B02G042900	Chr2B	19843437	19847426	+	19845431	Chr2B	22654503	22659746	+	22657124	0.996	0.967	collinear
gene:TraesCS2B02G043100	Chr2B	19968050	19971578	-	19969814	Chr2B	22720778	22724304	-	22722541	0.995	0.967	collinear
gene:TraesCS2B02G043200	Chr2B	20022595	20024752	-	20023673	Chr2B	22817325	22819514	-	22818419	0.999	0.962	collinear
gene:TraesCS2B02G043400	Chr2B	20143789	20147935	+	20145862	Chr2B	22949576	22953446	+	22951511	1.0	0.997	collinear
gene:TraesCS2B02G043500	Chr2B	20148953	20153549	-	20151251	Chr2B	22954464	22959060	-	22956762	1.0	0.998	collinear
gene:TraesCS2B02G043600	Chr2B	20272461	20277061	-	20274761	Chr2B	23077701	23082301	-	23080001	1.0	0.997	collinear
gene:TraesCS2B02G043700	Chr2B	20364422	20367750	+	20366086	Chr2B	23178493	23181822	+	23180157	1.0	0.996	collinear
