gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity	segment
gene:TraesCS6A02G002700	Chr6A	1029778	1031799	-	1030788	Chr6A	2108011	2110011	+	2109011	0.987	0.976	collinear
gene:TraesCS6A02G002800	Chr6A	1056980	1057585	+	1057282	Chr6A	2086593	2087198	-	2086895	1.0	0.998	collinear
gene:TraesCS6A02G002900	Chr6A	1062071	1063547	+	1062809	Chr6A	2030180	2031656	-	2030918	1.0	0.998	collinear
gene:TraesCS6A02G003000	Chr6A	1090568	1092586	+	1091577	Chr6A	1917722	1919770	-	1918746	1.0	0.98	collinear
gene:TraesCS6A02G003300	Chr6A	1494577	1504714	-	1499645	Chr6A	2714709	2724622	-	2719665	1.0	0.996	collinear
gene:TraesCS6A02G003500	Chr6A	1624440	1625144	+	1624792	Chr6A	2925830	2926590	+	2926210	1.0	0.991	collinear
gene:TraesCS6A02G003700	Chr6A	1659193	1668144	-	1663668	Chr6A	2985775	2994726	-	2990250	1.0	0.994	collinear
gene:TraesCS6A02G003800	Chr6A	1671874	1675422	+	1673648	Chr6A	3001919	3005473	+	3003696	0.999	0.996	collinear
gene:TraesCS6A02G003900	Chr6A	1716008	1717197	+	1716602	Chr6A	3045565	3046754	+	3046159	1.0	0.999	collinear
gene:TraesCS6A02G004000	Chr6A	1730409	1732051	-	1731230	Chr6A	3059660	3061302	-	3060481	1.0	1.0	collinear
gene:TraesCS6A02G004100	Chr6A	1754446	1757643	-	1756044	Chr6A	3083707	3086904	-	3085305	1.0	1.0	collinear
gene:TraesCS6A02G004200	Chr6A	1808051	1814286	+	1811168	Chr6A	3133614	3139870	+	3136742	1.0	0.993	collinear
gene:TraesCS6A02G004500	Chr6A	1877157	1883101	-	1880129	Chr6A	3143148	3149092	-	3146120	1.0	0.999	collinear
gene:TraesCS6A02G004600	Chr6A	1885540	1889805	+	1887672	Chr6A	3151531	3156436	+	3153983	1.0	0.999	collinear
gene:TraesCS6A02G004800	Chr6A	1900642	1902822	+	1901732	Chr6A	3167285	3169465	+	3168375	1.0	0.997	collinear
gene:TraesCS6A02G004900	Chr6A	1921601	1924313	+	1922957	Chr6A	3173618	3176298	+	3174958	0.984	0.977	collinear
gene:TraesCS6A02G005000	Chr6A	1942409	1948879	+	1945644	Chr6A	3250779	3257255	+	3254017	0.999	0.992	collinear
gene:TraesCS6A02G005100	Chr6A	1960642	1961854	+	1961248	Chr6A	3268814	3270026	+	3269420	1.0	0.997	collinear
gene:TraesCS6A02G005200	Chr6A	1972751	1975657	+	1974204	Chr6A	3294178	3297092	+	3295635	0.999	0.99	collinear
gene:TraesCS6A02G005300	Chr6A	1985120	1987834	+	1986477	Chr6A	3307854	3310557	+	3309205	0.982	0.968	collinear
gene:TraesCS6A02G005400	Chr6A	2130377	2133736	+	2132056	Chr6A	3616505	3619731	+	3618118	1.0	0.988	collinear
gene:TraesCS6A02G005500	Chr6A	2144869	2145129	-	2144999	Chr6A	3630916	3631176	-	3631046	1.0	1.0	collinear
gene:TraesCS6A02G005600	Chr6A	2177764	2180753	-	2179258	Chr6A	3675265	3677719	-	3676492	0.996	0.977	collinear
gene:TraesCS6A02G005700	Chr6A	2221023	2222302	-	2221662	Chr6A	3720844	3722122	-	3721483	1.0	0.997	collinear
gene:TraesCS6A02G005800	Chr6A	2232270	2234509	-	2233389	Chr6A	3752927	3755134	-	3754030	1.0	1.0	collinear
gene:TraesCS6A02G005900	Chr6A	2247617	2248544	-	2248080	Chr6A	3768053	3768980	-	3768516	1.0	0.994	collinear
gene:TraesCS6A02G006000	Chr6A	2263473	2263835	-	2263654	Chr6A	3780590	3780951	-	3780770	0.996	0.988	collinear
gene:TraesCS6A02G006100	Chr6A	2264870	2265247	-	2265058	Chr6A	3781987	3782364	-	3782175	1.0	1.0	collinear
gene:TraesCS6A02G006200	Chr6A	2273724	2277122	-	2275423	Chr6A	3790885	3794278	-	3792581	1.0	0.994	collinear
gene:TraesCS6A02G006400	Chr6A	2397497	2403046	+	2400271	Chr6A	3846777	3852180	+	3849478	0.984	0.981	collinear
gene:TraesCS6A02G006500	Chr6A	2407884	2411797	-	2409840	Chr6A	3861601	3865510	-	3863555	1.0	0.997	collinear
gene:TraesCS6A02G006600	Chr6A	2716291	2719670	-	2717980	Chr6A	4231016	4234393	-	4232704	0.998	0.993	collinear
gene:TraesCS6A02G006700	Chr6A	2724236	2725111	-	2724673	Chr6A	4240465	4241341	-	4240903	1.0	0.996	collinear
gene:TraesCS6A02G006800	Chr6A	2727546	2731988	-	2729767	Chr6A	4243752	4247537	-	4245644	1.0	0.995	collinear
gene:TraesCS6A02G006900	Chr6A	2749268	2749864	+	2749566	Chr6A	4257656	4258252	+	4257954	1.0	0.998	collinear
gene:TraesCS6A02G007100	Chr6A	2790533	2795156	+	2792844	Chr6A	4424912	4429545	+	4427228	0.955	0.93	collinear
gene:TraesCS6A02G007200	Chr6A	2799043	2801355	+	2800199	Chr6A	4431821	4434235	+	4433028	1.0	0.949	collinear
gene:TraesCS6A02G007300	Chr6A	2925081	2929106	+	2927093	Chr6A	4541992	4545936	+	4543964	0.997	0.988	collinear
gene:TraesCS6A02G007400	Chr6A	2951919	2958039	+	2954979	Chr6A	4566695	4572730	+	4569712	0.999	0.976	collinear
gene:TraesCS6A02G007500	Chr6A	2970723	2974933	+	2972828	Chr6A	4575343	4579446	+	4577394	0.994	0.977	collinear
gene:TraesCS6A02G007600	Chr6A	3001015	3003106	+	3002060	Chr6A	4587850	4589974	+	4588912	1.0	0.961	collinear
gene:TraesCS6A02G007700	Chr6A	3014040	3017481	+	3015760	Chr6A	4607676	4611004	+	4609340	0.999	0.996	collinear
gene:TraesCS6A02G007800	Chr6A	3206194	3206811	+	3206502	Chr6A	4782592	4783209	+	4782900	1.0	0.974	collinear
gene:TraesCS6A02G007900	Chr6A	3237974	3238467	+	3238220	Chr6A	4852822	4853315	+	4853068	1.0	0.986	collinear
gene:TraesCS6A02G008000	Chr6A	3288495	3289339	+	3288917	Chr6A	4911190	4912033	+	4911611	0.986	0.946	collinear
gene:TraesCS6A02G008700	Chr6A	3687889	3690253	+	3689071	Chr6A	5062995	5065374	+	5064184	1.0	0.99	collinear
gene:TraesCS6A02G008800	Chr6A	3690332	3692787	+	3691559	Chr6A	5065453	5067905	+	5066679	1.0	0.981	collinear
gene:TraesCS6A02G009100	Chr6A	3771987	3774077	-	3773032	Chr6A	5163374	5165474	-	5164424	1.0	0.99	collinear
gene:TraesCS6A02G009200	Chr6A	3851157	3853368	-	3852262	Chr6A	5299413	5301726	-	5300569	0.996	0.96	collinear
gene:TraesCS6A02G009300	Chr6A	3855223	3856041	-	3855632	Chr6A	5303630	5304454	-	5304042	0.982	0.926	collinear
gene:TraesCS6A02G009400	Chr6A	3912917	3914541	+	3913729	Chr6A	5326823	5328449	+	5327636	1.0	0.983	collinear
gene:TraesCS6A02G010300	Chr6A	4709761	4711965	-	4710863	Chr6A	5540857	5543062	-	5541959	1.0	0.997	collinear
gene:TraesCS6A02G010800	Chr6A	5071161	5074450	+	5072805	Chr6A	5739972	5743187	+	5741579	0.977	0.965	collinear
gene:TraesCS6A02G010900	Chr6A	5107820	5109783	+	5108801	Chr6A	5766214	5768176	+	5767195	0.997	0.989	collinear
gene:TraesCS6A02G011100	Chr6A	5206572	5207300	+	5206936	Chr6A	5805125	5805847	+	5805486	0.99	0.949	collinear
gene:TraesCS6A02G011200	Chr6A	5221442	5222782	-	5222112	Chr6A	5811645	5812985	-	5812315	1.0	0.994	collinear
gene:TraesCS6A02G011300	Chr6A	5294255	5297203	-	5295729	Chr6A	5883953	5886736	-	5885344	1.0	0.997	collinear
gene:TraesCS6A02G011400	Chr6A	5319080	5322498	-	5320789	Chr6A	5908324	5911742	-	5910033	1.0	0.997	collinear
gene:TraesCS6A02G011500	Chr6A	5323438	5324822	-	5324130	Chr6A	5912699	5914083	-	5913391	1.0	0.984	collinear
gene:TraesCS6A02G011600	Chr6A	5326377	5327045	-	5326711	Chr6A	5915653	5916321	-	5915987	1.0	0.994	collinear
gene:TraesCS6A02G011700	Chr6A	5358104	5364843	+	5361473	Chr6A	5933296	5940002	+	5936649	0.976	0.97	collinear
gene:TraesCS6A02G011800	Chr6A	5473439	5480862	-	5477150	Chr6A	6047129	6054528	-	6050828	1.0	0.982	collinear
gene:TraesCS6A02G012000	Chr6A	5551169	5558354	-	5554761	Chr6A	6100433	6107404	-	6103918	1.0	0.992	collinear
gene:TraesCS6A02G012100	Chr6A	5603131	5605597	+	5604364	Chr6A	6138710	6140880	+	6139795	1.0	0.991	collinear
gene:TraesCS6A02G012200	Chr6A	5605811	5607286	-	5606548	Chr6A	6141094	6142763	-	6141928	0.99	0.978	collinear
gene:TraesCS6A02G012500	Chr6A	5856594	5857535	-	5857064	Chr6A	6157500	6158427	-	6157963	0.983	0.98	collinear
gene:TraesCS6A02G012600	Chr6A	5861573	5863417	+	5862495	Chr6A	6162474	6164290	+	6163382	0.986	0.973	collinear
gene:TraesCS6A02G012700	Chr6A	5872687	5874378	-	5873532	Chr6A	6172142	6173832	-	6172987	0.999	0.984	collinear
gene:TraesCS6A02G012800	Chr6A	5900684	5904508	+	5902596	Chr6A	6197757	6201571	+	6199664	0.997	0.996	collinear
gene:TraesCS6A02G012900	Chr6A	5916514	5918555	+	5917534	Chr6A	6216824	6218865	+	6217844	1.0	1.0	collinear
gene:TraesCS6A02G013000	Chr6A	5918587	5919557	+	5919072	Chr6A	6218897	6219867	+	6219382	1.0	1.0	collinear
gene:TraesCS6A02G013100	Chr6A	5939421	5942754	+	5941087	Chr6A	6239443	6242774	+	6241108	0.999	0.999	collinear
gene:TraesCS6A02G013200	Chr6A	6189852	6193194	+	6191523	Chr6A	6513041	6516356	+	6514698	0.997	0.991	collinear
gene:TraesCS6A02G013300	Chr6A	6562757	6569872	+	6566314	Chr6A	6812314	6819000	+	6815657	1.0	0.991	collinear
gene:TraesCS6A02G013400	Chr6A	6596738	6609077	-	6602907	Chr6A	6828061	6839908	-	6833984	1.0	0.999	collinear
gene:TraesCS6A02G013600	Chr6A	6721481	6725416	+	6723448	Chr6A	6889523	6893528	+	6891525	1.0	0.958	collinear
gene:TraesCS6A02G013800	Chr6A	6739737	6740659	+	6740198	Chr6A	6901870	6902796	+	6902333	1.0	0.993	collinear
gene:TraesCS6A02G013900	Chr6A	6741985	6742380	-	6742182	Chr6A	6904116	6904511	-	6904313	1.0	1.0	collinear
gene:TraesCS6A02G014000	Chr6A	6804413	6805120	-	6804766	Chr6A	6979461	6980168	-	6979814	1.0	0.994	collinear
gene:TraesCS6A02G014100	Chr6A	6890789	6893444	-	6892116	Chr6A	7060818	7063474	-	7062146	1.0	0.985	collinear
gene:TraesCS6A02G014200	Chr6A	6895077	6896267	+	6895672	Chr6A	7065107	7066297	+	7065702	1.0	1.0	collinear
gene:TraesCS6A02G014300	Chr6A	6972974	6977676	-	6975325	Chr6A	7141487	7146189	-	7143838	1.0	0.999	collinear
gene:TraesCS6A02G014400	Chr6A	7030744	7031007	+	7030875	Chr6A	7198378	7198641	+	7198509	1.0	1.0	collinear
gene:TraesCS6A02G014500	Chr6A	7079617	7080378	+	7079997	Chr6A	7246668	7247429	+	7247048	1.0	1.0	collinear
gene:TraesCS6A02G014600	Chr6A	7080576	7081763	+	7081169	Chr6A	7247627	7248814	+	7248220	1.0	1.0	collinear
gene:TraesCS6A02G014625	Chr6A	7091325	7092320	+	7091822	Chr6A	7258379	7259374	+	7258876	1.0	1.0	collinear
gene:TraesCS6A02G014700	Chr6A	7145822	7150913	+	7148367	Chr6A	7313375	7318466	+	7315920	1.0	0.999	collinear
gene:TraesCS6A02G014800	Chr6A	7173529	7176806	-	7175167	Chr6A	7340944	7344221	-	7342582	1.0	1.0	collinear
gene:TraesCS6A02G014900	Chr6A	7184647	7185372	-	7185009	Chr6A	7352002	7352727	-	7352364	1.0	0.998	collinear
gene:TraesCS6A02G015000	Chr6A	7185555	7186802	-	7186178	Chr6A	7352911	7354162	-	7353536	1.0	0.993	collinear
gene:TraesCS6A02G015100	Chr6A	7200746	7203756	+	7202251	Chr6A	7368069	7371055	+	7369562	1.0	0.994	collinear
gene:TraesCS6A02G015200	Chr6A	7394432	7395064	-	7394748	Chr6A	7828467	7829099	-	7828783	1.0	0.995	collinear
gene:TraesCS6A02G015300	Chr6A	7397019	7398587	-	7397803	Chr6A	7831048	7832619	-	7831833	1.0	0.995	collinear
gene:TraesCS6A02G015400	Chr6A	7595345	7597050	-	7596197	Chr6A	8010368	8012073	-	8011220	1.0	0.995	collinear
gene:TraesCS6A02G015500	Chr6A	7697400	7699079	+	7698239	Chr6A	8113726	8115396	+	8114561	0.994	0.991	collinear
gene:TraesCS6A02G015600	Chr6A	7723203	7724777	+	7723990	Chr6A	8136282	8137856	+	8137069	1.0	1.0	collinear
gene:TraesCS6A02G015700	Chr6A	7731528	7733339	-	7732433	Chr6A	8144607	8146418	-	8145512	1.0	1.0	collinear
gene:TraesCS6A02G015800	Chr6A	7969464	7977263	+	7973363	Chr6A	8380671	8388470	+	8384570	1.0	0.999	collinear
gene:TraesCS6A02G015900	Chr6A	7977652	7981420	+	7979536	Chr6A	8388859	8392627	+	8390743	1.0	0.999	collinear
gene:TraesCS6A02G015958	Chr6A	7983955	7984350	+	7984152	Chr6A	8395163	8395558	+	8395360	1.0	0.997	collinear
gene:TraesCS6A02G015967	Chr6A	7984451	7984930	+	7984690	Chr6A	8395659	8396139	+	8395899	1.0	0.989	collinear
gene:TraesCS6A02G016000	Chr6A	7986686	7989822	+	7988254	Chr6A	8397513	8400652	+	8399082	1.0	0.996	collinear
gene:TraesCS6A02G016100	Chr6A	7991233	7992453	+	7991843	Chr6A	8402066	8403286	+	8402676	1.0	0.987	collinear
gene:TraesCS6A02G016200	Chr6A	7997318	8002713	+	8000015	Chr6A	8407972	8414684	+	8411328	1.0	0.997	collinear
gene:TraesCS6A02G016300	Chr6A	8010136	8011082	-	8010609	Chr6A	8422116	8423062	-	8422589	1.0	0.994	collinear
gene:TraesCS6A02G016400	Chr6A	8170486	8171640	+	8171063	Chr6A	8606207	8607361	+	8606784	1.0	0.998	collinear
gene:TraesCS6A02G016500	Chr6A	8174985	8176124	+	8175554	Chr6A	8610198	8611308	+	8610753	0.97	0.944	collinear
gene:TraesCS6A02G016600	Chr6A	8197311	8197880	-	8197595	Chr6A	8637009	8637578	-	8637293	1.0	0.996	collinear
gene:TraesCS6A02G016700	Chr6A	8200649	8202396	-	8201522	Chr6A	8640178	8641914	-	8641046	0.991	0.905	collinear
gene:TraesCS6A02G016800	Chr6A	8208530	8212635	-	8210582	Chr6A	8643042	8645574	-	8644308	1.0	0.993	collinear
gene:TraesCS6A02G016900	Chr6A	8387900	8389290	+	8388595	Chr6A	8824433	8825823	+	8825128	1.0	0.993	collinear
gene:TraesCS6A02G017000	Chr6A	8394911	8395411	-	8395161	Chr6A	8836531	8837031	-	8836781	1.0	0.994	collinear
gene:TraesCS6A02G017100	Chr6A	8398228	8398521	+	8398374	Chr6A	8839860	8840153	+	8840006	1.0	0.989	collinear
gene:TraesCS6A02G017200	Chr6A	8598582	8599796	+	8599189	Chr6A	9035369	9036583	+	9035976	1.0	1.0	collinear
gene:TraesCS6A02G017300	Chr6A	8608989	8610176	+	8609582	Chr6A	9045776	9046963	+	9046369	1.0	1.0	collinear
gene:TraesCS6A02G017400	Chr6A	8620147	8624582	-	8622364	Chr6A	9056934	9061369	-	9059151	1.0	1.0	collinear
gene:TraesCS6A02G017500	Chr6A	8694483	8700180	-	8697331	Chr6A	9130452	9136149	-	9133300	1.0	1.0	collinear
gene:TraesCS6A02G017600	Chr6A	8712254	8712775	+	8712514	Chr6A	9147916	9148437	+	9148176	1.0	1.0	collinear
gene:TraesCS6A02G017700	Chr6A	8712903	8713409	+	8713156	Chr6A	9148565	9149071	+	9148818	1.0	0.998	collinear
gene:TraesCS6A02G017800	Chr6A	8714461	8715204	-	8714832	Chr6A	9150123	9150866	-	9150494	1.0	1.0	collinear
gene:TraesCS6A02G017900	Chr6A	8753392	8755186	-	8754289	Chr6A	9188559	9190353	-	9189456	1.0	1.0	collinear
gene:TraesCS6A02G018000	Chr6A	8791105	8792861	-	8791983	Chr6A	9226002	9227758	-	9226880	1.0	1.0	collinear
gene:TraesCS6A02G018100	Chr6A	8803397	8803858	-	8803627	Chr6A	9238295	9238756	-	9238525	1.0	1.0	collinear
gene:TraesCS6A02G018200	Chr6A	8867153	8869156	-	8868154	Chr6A	9332375	9334378	-	9333376	1.0	1.0	collinear
gene:TraesCS6A02G018300	Chr6A	8991545	8995187	-	8993366	Chr6A	9448157	9451799	-	9449978	1.0	1.0	collinear
gene:TraesCS6A02G018400	Chr6A	9012310	9015592	-	9013951	Chr6A	9468920	9472202	-	9470561	1.0	1.0	collinear
gene:TraesCS6A02G018500	Chr6A	9036553	9046148	-	9041350	Chr6A	9492749	9502344	-	9497546	1.0	1.0	collinear
gene:TraesCS6A02G018600	Chr6A	9049098	9053672	+	9051385	Chr6A	9505294	9509868	+	9507581	1.0	0.999	collinear
gene:TraesCS6A02G018900	Chr6A	9119801	9120055	+	9119928	Chr6A	9519823	9520077	+	9519950	1.0	0.949	collinear
gene:TraesCS6A02G018800	Chr6A	9119486	9123059	+	9121272	Chr6A	9519508	9523081	+	9521294	1.0	0.97	collinear
gene:TraesCS6A02G019000	Chr6A	9131524	9132066	+	9131795	Chr6A	9528543	9529085	+	9528814	1.0	0.965	collinear
gene:TraesCS6A02G019100	Chr6A	9134502	9135071	+	9134786	Chr6A	9534521	9535090	+	9534805	1.0	0.977	collinear
gene:TraesCS6A02G019200	Chr6A	9185748	9187177	+	9186462	Chr6A	9584802	9586237	+	9585519	1.0	0.994	collinear
gene:TraesCS6A02G019300	Chr6A	9316808	9320161	+	9318484	Chr6A	9709061	9712370	+	9710715	0.961	0.927	collinear
gene:TraesCS6A02G019400	Chr6A	9321033	9328519	+	9324776	Chr6A	9713044	9720519	+	9716781	0.997	0.994	collinear
gene:TraesCS6A02G019500	Chr6A	9336042	9338334	+	9337188	Chr6A	9738032	9740385	+	9739208	1.0	0.974	collinear
gene:TraesCS6A02G019600	Chr6A	9338849	9341832	+	9340340	Chr6A	9740895	9743878	+	9742386	1.0	0.997	collinear
gene:TraesCS6A02G019900	Chr6A	9355625	9356338	+	9355981	Chr6A	9757043	9757756	+	9757399	1.0	0.997	collinear
gene:TraesCS6A02G020000	Chr6A	9365253	9365759	+	9365506	Chr6A	9766392	9766897	+	9766644	0.998	0.992	collinear
gene:TraesCS6A02G020100	Chr6A	9372298	9378625	-	9375461	Chr6A	9773226	9779694	-	9776460	1.0	0.998	collinear
gene:TraesCS6A02G020200	Chr6A	9460913	9461839	-	9461376	Chr6A	9856991	9857956	-	9857473	1.0	0.991	collinear
gene:TraesCS6A02G020300	Chr6A	9461378	9464929	+	9463153	Chr6A	9857495	9861046	+	9859270	1.0	0.997	collinear
gene:TraesCS6A02G020400	Chr6A	9482380	9486337	+	9484358	Chr6A	9889663	9893617	+	9891640	1.0	0.992	collinear
gene:TraesCS6A02G020500	Chr6A	9519998	9520468	+	9520233	Chr6A	9927823	9928293	+	9928058	1.0	0.989	collinear
gene:TraesCS6A02G020600	Chr6A	9577381	9579529	-	9578455	Chr6A	10002926	10005074	-	10004000	1.0	0.995	collinear
gene:TraesCS6A02G020900	Chr6A	9947088	9947723	+	9947405	Chr6A	10295342	10295977	+	10295659	1.0	0.988	collinear
gene:TraesCS6A02G021000	Chr6A	10065936	10066669	+	10066302	Chr6A	10404241	10404974	+	10404607	1.0	0.989	collinear
gene:TraesCS6A02G021100	Chr6A	10137632	10138123	-	10137877	Chr6A	10520283	10520774	-	10520528	1.0	0.993	collinear
gene:TraesCS6A02G021200	Chr6A	10488206	10490358	+	10489282	Chr6A	10989685	10991987	+	10990836	0.996	0.991	collinear
gene:TraesCS6A02G021300	Chr6A	10491634	10496460	-	10494047	Chr6A	10993237	10998311	-	10995774	0.994	0.992	collinear
gene:TraesCS6A02G021500	Chr6A	10517461	10518516	+	10517988	Chr6A	11019703	11020758	+	11020230	1.0	0.99	collinear
gene:TraesCS6A02G021600	Chr6A	10559982	10561177	+	10560579	Chr6A	11054998	11056192	+	11055595	0.999	0.986	collinear
gene:TraesCS6A02G021700	Chr6A	10918614	10919495	+	10919054	Chr6A	11090352	11091233	+	11090792	1.0	0.989	collinear
gene:TraesCS6A02G021800	Chr6A	10923513	10924481	-	10923997	Chr6A	11094909	11095850	-	11095379	0.972	0.96	collinear
gene:TraesCS6A02G021900	Chr6A	11006033	11007811	-	11006922	Chr6A	11195326	11197104	-	11196215	1.0	0.991	collinear
gene:TraesCS6A02G022100	Chr6A	11114461	11116444	-	11115452	Chr6A	11369868	11371838	-	11370853	0.969	0.935	collinear
gene:TraesCS6A02G022200	Chr6A	11157368	11159968	+	11158668	Chr6A	10844291	10846872	-	10845581	0.994	0.99	collinear
gene:TraesCS6A02G022300	Chr6A	11162069	11171187	-	11166628	Chr6A	10833297	10842194	+	10837745	0.993	0.983	collinear
gene:TraesCS6A02G022400	Chr6A	11231875	11236237	-	11234056	Chr6A	10771422	10773507	+	10772464	0.908	0.9	collinear
gene:TraesCS6A02G022500	Chr6A	11250000	11252434	-	11251217	Chr6A	10759230	10761643	+	10760436	0.998	0.994	collinear
gene:TraesCS6A02G022600	Chr6A	11268350	11274440	+	11271395	Chr6A	10728142	10734222	-	10731182	1.0	0.998	collinear
gene:TraesCS6A02G022700	Chr6A	11280128	11280811	-	11280469	Chr6A	10721747	10722430	+	10722088	1.0	0.997	collinear
gene:TraesCS6A02G022800	Chr6A	11413976	11414807	-	11414391	Chr6A	12141221	12142052	-	12141636	1.0	1.0	collinear
gene:TraesCS6A02G022900	Chr6A	11433070	11434111	-	11433590	Chr6A	12160315	12161356	-	12160835	1.0	1.0	collinear
gene:TraesCS6A02G023000	Chr6A	11496482	11500875	+	11498678	Chr6A	12223203	12227596	+	12225399	1.0	1.0	collinear
gene:TraesCS6A02G023100	Chr6A	11554651	11558118	-	11556384	Chr6A	12281756	12285223	-	12283489	1.0	1.0	collinear
gene:TraesCS6A02G023200	Chr6A	11568527	11571725	-	11570126	Chr6A	12295375	12298573	-	12296974	1.0	1.0	collinear
gene:TraesCS6A02G023300	Chr6A	11587722	11591011	-	11589366	Chr6A	12318806	12322095	-	12320450	1.0	1.0	collinear
gene:TraesCS6A02G023400	Chr6A	11679111	11681611	-	11680361	Chr6A	12408755	12411255	-	12410005	1.0	1.0	collinear
gene:TraesCS6A02G023500	Chr6A	11766624	11767463	-	11767043	Chr6A	12494695	12495534	-	12495114	1.0	1.0	collinear
gene:TraesCS6A02G023600	Chr6A	11784200	11788121	-	11786160	Chr6A	12512003	12515924	-	12513963	1.0	1.0	collinear
gene:TraesCS6A02G023700	Chr6A	11790646	11791549	-	11791097	Chr6A	12518449	12519352	-	12518900	1.0	1.0	collinear
gene:TraesCS6A02G023800	Chr6A	11840405	11841583	-	11840994	Chr6A	12567568	12568746	-	12568157	1.0	1.0	collinear
gene:TraesCS6A02G023900	Chr6A	11883792	11886291	-	11885041	Chr6A	12605536	12608035	-	12606785	1.0	0.985	collinear
gene:TraesCS6A02G024000	Chr6A	11963972	11966414	+	11965193	Chr6A	12669263	12671711	+	12670487	0.999	0.986	collinear
gene:TraesCS6A02G024100	Chr6A	12055217	12058516	+	12056866	Chr6A	12941523	12944803	+	12943163	0.993	0.961	collinear
gene:TraesCS6A02G024300	Chr6A	12117881	12120124	-	12119002	Chr6A	12984484	12986736	-	12985610	0.993	0.958	collinear
gene:TraesCS6A02G024400	Chr6A	12131874	12133343	+	12132608	Chr6A	12998480	12999949	+	12999214	1.0	0.987	collinear
gene:TraesCS6A02G024600	Chr6A	12283563	12287748	+	12285655	Chr6A	13180195	13185103	+	13182649	0.999	0.967	collinear
gene:TraesCS6A02G024700	Chr6A	12288894	12290990	-	12289942	Chr6A	13185819	13188041	-	13186930	1.0	0.979	collinear
gene:TraesCS6A02G024800	Chr6A	12313087	12314289	+	12313688	Chr6A	13230654	13231898	+	13231276	1.0	0.949	collinear
gene:TraesCS6A02G024900	Chr6A	12385671	12393820	+	12389745	Chr6A	13270561	13278639	+	13274600	0.987	0.97	collinear
gene:TraesCS6A02G025100	Chr6A	12420997	12421536	+	12421266	Chr6A	13711111	13711650	+	13711380	1.0	0.992	collinear
