gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity	segment
gene:TraesCS7A02G191100	Chr7A	148986014	148988455	-	148987234	Chr7A	174811683	174814120	+	174812901	0.997	0.995	rearrangement:Chr7A_block2
gene:TraesCS7A02G191200	Chr7A	149166829	149168028	+	149167428	Chr7A	174625659	174626858	-	174626258	1.0	1.0	rearrangement:Chr7A_block2
gene:TraesCS7A02G191300	Chr7A	149292238	149299527	+	149295882	Chr7A	174506856	174514684	-	174510770	1.0	0.996	rearrangement:Chr7A_block2
gene:TraesCS7A02G191400	Chr7A	149302902	149306212	+	149304557	Chr7A	174500443	174503753	-	174502098	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G191500	Chr7A	149313436	149316528	+	149314982	Chr7A	174490347	174493439	-	174491893	1.0	0.989	rearrangement:Chr7A_block2
gene:TraesCS7A02G191600	Chr7A	149316906	149317802	-	149317354	Chr7A	174489073	174489969	+	174489521	1.0	0.996	rearrangement:Chr7A_block2
gene:TraesCS7A02G191700	Chr7A	149424588	149426530	-	149425559	Chr7A	174372283	174374225	+	174373254	1.0	0.997	rearrangement:Chr7A_block2
gene:TraesCS7A02G191800	Chr7A	149601410	149603070	+	149602240	Chr7A	174166018	174167678	-	174166848	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G191900	Chr7A	149860915	149862723	-	149861819	Chr7A	173910432	173912244	+	173911338	1.0	0.996	rearrangement:Chr7A_block2
gene:TraesCS7A02G192000	Chr7A	149866055	149869947	-	149868001	Chr7A	173903175	173907115	+	173905145	1.0	0.995	rearrangement:Chr7A_block2
gene:TraesCS7A02G192200	Chr7A	150186668	150207181	+	150196924	Chr7A	173445584	173472386	-	173458985	1.0	0.991	rearrangement:Chr7A_block2
gene:TraesCS7A02G192400	Chr7A	150328263	150329767	-	150329015	Chr7A	173331724	173333197	+	173332460	0.979	0.978	rearrangement:Chr7A_block2
gene:TraesCS7A02G192500	Chr7A	150418491	150420566	-	150419528	Chr7A	173254065	173256140	+	173255102	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G192600	Chr7A	150442982	150445335	-	150444158	Chr7A	173229248	173231637	+	173230442	1.0	0.98	rearrangement:Chr7A_block2
gene:TraesCS7A02G192700	Chr7A	150559665	150561813	+	150560739	Chr7A	173117361	173119635	-	173118498	1.0	0.999	rearrangement:Chr7A_block2
gene:TraesCS7A02G192800	Chr7A	150728816	150730384	-	150729600	Chr7A	172959899	172961467	+	172960683	1.0	0.996	rearrangement:Chr7A_block2
gene:TraesCS7A02G192900	Chr7A	150880565	150881902	+	150881233	Chr7A	172810032	172811369	-	172810700	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G193000	Chr7A	150882284	150891381	-	150886832	Chr7A	172800619	172809650	+	172805134	1.0	0.996	rearrangement:Chr7A_block2
gene:TraesCS7A02G193100	Chr7A	150904661	150910871	-	150907766	Chr7A	172781165	172787375	+	172784270	1.0	0.993	rearrangement:Chr7A_block2
gene:TraesCS7A02G193200	Chr7A	150981026	150985007	+	150983016	Chr7A	172712921	172716905	-	172714913	0.999	0.995	rearrangement:Chr7A_block2
gene:TraesCS7A02G193300	Chr7A	150987471	150989255	+	150988363	Chr7A	172708669	172710456	-	172709562	1.0	1.0	rearrangement:Chr7A_block2
gene:TraesCS7A02G193400	Chr7A	150989506	150993782	-	150991644	Chr7A	172704140	172708418	+	172706279	1.0	0.999	rearrangement:Chr7A_block2
gene:TraesCS7A02G193500	Chr7A	150993797	151000278	-	150997037	Chr7A	172697645	172704125	+	172700885	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G193600	Chr7A	151327489	151328046	-	151327767	Chr7A	172394110	172394668	+	172394389	1.0	0.992	rearrangement:Chr7A_block2
gene:TraesCS7A02G193700	Chr7A	151381699	151383226	-	151382462	Chr7A	172334990	172336516	+	172335753	0.998	0.993	rearrangement:Chr7A_block2
gene:TraesCS7A02G193800	Chr7A	151862672	151863937	+	151863304	Chr7A	171838180	171839445	-	171838812	1.0	0.994	rearrangement:Chr7A_block2
gene:TraesCS7A02G193900	Chr7A	151874323	151875361	+	151874842	Chr7A	171827138	171828176	-	171827657	1.0	0.994	rearrangement:Chr7A_block2
gene:TraesCS7A02G194000	Chr7A	151960340	151961653	-	151960996	Chr7A	171741068	171742381	+	171741724	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G194100	Chr7A	152084396	152085775	+	152085085	Chr7A	171645177	171646556	-	171645866	1.0	0.997	rearrangement:Chr7A_block2
gene:TraesCS7A02G194200	Chr7A	152507053	152508332	+	152507692	Chr7A	171171062	171172341	-	171171701	1.0	1.0	rearrangement:Chr7A_block2
gene:TraesCS7A02G194300	Chr7A	152540384	152541552	+	152540968	Chr7A	171126753	171127921	-	171127337	1.0	1.0	rearrangement:Chr7A_block2
gene:TraesCS7A02G194400	Chr7A	152543110	152550290	-	152546700	Chr7A	171118035	171125193	+	171121614	1.0	0.997	rearrangement:Chr7A_block2
gene:TraesCS7A02G194500	Chr7A	152832641	152834428	+	152833534	Chr7A	170855237	170857024	-	170856130	1.0	0.999	rearrangement:Chr7A_block2
gene:TraesCS7A02G194600	Chr7A	153376063	153381870	-	153378966	Chr7A	169980369	169986175	+	169983272	1.0	0.999	rearrangement:Chr7A_block2
gene:TraesCS7A02G194700	Chr7A	154062737	154064285	+	154063511	Chr7A	169159305	169160853	-	169160079	1.0	0.993	rearrangement:Chr7A_block2
gene:TraesCS7A02G194800	Chr7A	154329966	154334011	-	154331988	Chr7A	168890681	168894726	+	168892703	1.0	0.999	rearrangement:Chr7A_block2
gene:TraesCS7A02G194900	Chr7A	154384329	154386305	+	154385317	Chr7A	168838910	168840888	-	168839899	1.0	0.997	rearrangement:Chr7A_block2
gene:TraesCS7A02G195000	Chr7A	154387196	154390235	-	154388715	Chr7A	168834980	168838019	+	168836499	1.0	0.997	rearrangement:Chr7A_block2
gene:TraesCS7A02G195100	Chr7A	154557786	154559276	-	154558531	Chr7A	168666645	168668136	+	168667390	1.0	0.993	rearrangement:Chr7A_block2
gene:TraesCS7A02G195200	Chr7A	154560366	154564714	-	154562540	Chr7A	168661594	168665944	+	168663769	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G195300	Chr7A	155259038	155260351	+	155259694	Chr7A	167941831	167943194	-	167942512	1.0	0.996	rearrangement:Chr7A_block2
gene:TraesCS7A02G195400	Chr7A	155296066	155305869	-	155300967	Chr7A	167900431	167909430	+	167904930	0.993	0.986	rearrangement:Chr7A_block2
gene:TraesCS7A02G195500	Chr7A	155510847	155513308	+	155512077	Chr7A	167706996	167709457	-	167708226	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G195600	Chr7A	155599666	155603973	-	155601819	Chr7A	167594609	167598916	+	167596762	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G195700	Chr7A	155643310	155644710	-	155644010	Chr7A	167554007	167555407	+	167554707	1.0	0.997	rearrangement:Chr7A_block2
gene:TraesCS7A02G195800	Chr7A	155645304	155646696	-	155646000	Chr7A	167552021	167553413	+	167552717	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G195900	Chr7A	155647347	155657766	-	155652556	Chr7A	167541291	167551365	+	167546328	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G196000	Chr7A	155951801	155952750	+	155952275	Chr7A	167262724	167263674	-	167263199	0.997	0.985	rearrangement:Chr7A_block2
gene:TraesCS7A02G196100	Chr7A	155965323	155968273	-	155966798	Chr7A	167247206	167250156	+	167248681	1.0	0.999	rearrangement:Chr7A_block2
gene:TraesCS7A02G196200	Chr7A	156102788	156107540	+	156105164	Chr7A	167119577	167124334	-	167121955	1.0	0.999	rearrangement:Chr7A_block2
gene:TraesCS7A02G196300	Chr7A	156112016	156116469	+	156114242	Chr7A	167110667	167115118	-	167112892	1.0	1.0	rearrangement:Chr7A_block2
gene:TraesCS7A02G196400	Chr7A	156128576	156132368	+	156130472	Chr7A	167094776	167098558	-	167096667	0.992	0.992	rearrangement:Chr7A_block2
gene:TraesCS7A02G196500	Chr7A	156267495	156269051	+	156268273	Chr7A	166961626	166963182	-	166962404	1.0	0.999	rearrangement:Chr7A_block2
gene:TraesCS7A02G196600	Chr7A	156317994	156321027	+	156319510	Chr7A	166910434	166913466	-	166911950	1.0	1.0	rearrangement:Chr7A_block2
gene:TraesCS7A02G196700	Chr7A	156549057	156550919	+	156549988	Chr7A	166675401	166677260	-	166676330	0.998	0.997	rearrangement:Chr7A_block2
gene:TraesCS7A02G196800	Chr7A	156551085	156551540	-	156551312	Chr7A	166674764	166675235	+	166674999	1.0	0.959	rearrangement:Chr7A_block2
gene:TraesCS7A02G196900	Chr7A	156565931	156567541	-	156566736	Chr7A	166658982	166660591	+	166659786	1.0	0.999	rearrangement:Chr7A_block2
gene:TraesCS7A02G197000	Chr7A	157003490	157011415	+	157007452	Chr7A	166219608	166227532	-	166223570	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G197100	Chr7A	157012587	157015973	-	157014280	Chr7A	166215051	166218435	+	166216743	1.0	0.998	rearrangement:Chr7A_block2
gene:TraesCS7A02G197200	Chr7A	157169068	157172533	+	157170800	Chr7A	166070323	166072416	-	166071369	0.998	0.996	rearrangement:Chr7A_block2
gene:TraesCS7A02G197300	Chr7A	157228553	157231347	+	157229950	Chr7A	166000581	166003427	-	166002004	0.996	0.993	rearrangement:Chr7A_block2
gene:TraesCS7A02G199100	Chr7A	161991767	161992062	-	161991914	Chr7A	160480573	160480868	+	160480720	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G199200	Chr7A	161995897	161996106	-	161996001	Chr7A	160474667	160474876	+	160474771	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G199300	Chr7A	162400227	162400457	-	162400342	Chr7A	160140000	160140230	+	160140115	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G199400	Chr7A	162414138	162414462	-	162414300	Chr7A	160118455	160118775	+	160118615	0.987	0.987	rearrangement:Chr7A_block1
gene:TraesCS7A02G199500	Chr7A	162453987	162454214	-	162454100	Chr7A	160059860	160060087	+	160059973	1.0	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G199600	Chr7A	162509074	162509304	-	162509189	Chr7A	159994358	159994588	+	159994473	1.0	0.991	rearrangement:Chr7A_block1
gene:TraesCS7A02G199700	Chr7A	162513177	162513425	-	162513301	Chr7A	159990286	159990534	+	159990410	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G199800	Chr7A	162526062	162529179	-	162527620	Chr7A	159974305	159977423	+	159975864	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G199900	Chr7A	162532359	162537669	-	162535014	Chr7A	159965817	159971127	+	159968472	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G200000	Chr7A	162572551	162578998	+	162575774	Chr7A	159925349	159931682	-	159928515	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G200100	Chr7A	162580657	162586873	-	162583765	Chr7A	159917473	159923690	+	159920581	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G200200	Chr7A	162591209	162598121	-	162594665	Chr7A	159906223	159913139	+	159909681	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G200300	Chr7A	162771915	162774458	-	162773186	Chr7A	159737950	159740491	+	159739220	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G200400	Chr7A	162775328	162782079	+	162778703	Chr7A	159730241	159737079	-	159733660	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G200600	Chr7A	162921113	162926453	+	162923783	Chr7A	159605895	159611207	-	159608551	0.996	0.994	rearrangement:Chr7A_block1
gene:TraesCS7A02G200700	Chr7A	162925988	162931959	-	162928973	Chr7A	159600389	159606350	+	159603369	0.995	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G200800	Chr7A	163105651	163107747	+	163106699	Chr7A	159306987	159309083	-	159308035	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G200900	Chr7A	163113229	163115325	+	163114277	Chr7A	159380897	159382993	-	159381945	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G201000	Chr7A	163156767	163157135	+	163156951	Chr7A	159141155	159141523	-	159141339	1.0	0.986	rearrangement:Chr7A_block1
gene:TraesCS7A02G201100	Chr7A	163229659	163230387	+	163230023	Chr7A	159047912	159048641	-	159048276	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G201200	Chr7A	163234963	163235630	+	163235296	Chr7A	159042619	159043286	-	159042952	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G201300	Chr7A	163299658	163300315	+	163299986	Chr7A	158979743	158980399	-	158980071	0.998	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G201400	Chr7A	163353118	163354484	+	163353801	Chr7A	158925661	158927027	-	158926344	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G201500	Chr7A	163361011	163365077	+	163363044	Chr7A	158906534	158910606	-	158908570	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G201600	Chr7A	163372495	163373168	+	163372831	Chr7A	158898762	158899435	-	158899098	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G201700	Chr7A	163380275	163380700	+	163380487	Chr7A	158891485	158891910	-	158891697	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G201800	Chr7A	163392764	163394754	-	163393759	Chr7A	158875885	158877914	+	158876899	1.0	0.977	rearrangement:Chr7A_block1
gene:TraesCS7A02G201900	Chr7A	163615316	163617924	-	163616620	Chr7A	158631027	158633635	+	158632331	1.0	0.994	rearrangement:Chr7A_block1
gene:TraesCS7A02G202100	Chr7A	163915760	163916296	+	163916028	Chr7A	158324323	158324859	-	158324591	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G202200	Chr7A	163916538	163916954	-	163916746	Chr7A	158323665	158324081	+	158323873	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G202300	Chr7A	163927553	163928517	-	163928035	Chr7A	158312652	158313617	+	158313134	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G202400	Chr7A	164181359	164182122	-	164181740	Chr7A	158054811	158055574	+	158055192	1.0	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G202500	Chr7A	164396914	164397444	+	164397179	Chr7A	157813766	157814296	-	157814031	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G202600	Chr7A	164397504	164398130	+	164397817	Chr7A	157813080	157813706	-	157813393	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G202700	Chr7A	164398645	164402384	-	164400514	Chr7A	157809169	157812535	+	157810852	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G202800	Chr7A	164650753	164652795	-	164651774	Chr7A	157573696	157575743	+	157574719	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G202900	Chr7A	164661118	164666441	-	164663779	Chr7A	157558121	157563447	+	157560784	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G203000	Chr7A	164718708	164720999	-	164719853	Chr7A	157531472	157534004	+	157532738	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G203100	Chr7A	164742346	164745053	-	164743699	Chr7A	157507399	157510107	+	157508753	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G203200	Chr7A	164785475	164790145	-	164787810	Chr7A	157473803	157478506	+	157476154	1.0	0.981	rearrangement:Chr7A_block1
gene:TraesCS7A02G203300	Chr7A	164792045	164793795	-	164792920	Chr7A	157470153	157471904	+	157471028	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G203400	Chr7A	165439651	165440287	+	165439969	Chr7A	156824290	156824926	-	156824608	1.0	0.988	rearrangement:Chr7A_block1
gene:TraesCS7A02G203500	Chr7A	165522207	165529594	+	165525900	Chr7A	156738602	156742441	-	156740521	1.0	0.994	rearrangement:Chr7A_block1
gene:TraesCS7A02G203600	Chr7A	165799616	165825445	+	165812530	Chr7A	156433249	156459096	-	156446172	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G203700	Chr7A	165899834	165907479	+	165903656	Chr7A	156351293	156358959	-	156355126	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G203800	Chr7A	165927059	165931173	+	165929116	Chr7A	156327608	156331719	-	156329663	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G203900	Chr7A	165936160	165937710	+	165936935	Chr7A	156321088	156322625	-	156321856	0.991	0.99	rearrangement:Chr7A_block1
gene:TraesCS7A02G204000	Chr7A	166323966	166331332	+	166327649	Chr7A	155913687	155921074	-	155917380	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G204100	Chr7A	166331888	166336194	-	166334041	Chr7A	155908782	155913096	+	155910939	1.0	0.992	rearrangement:Chr7A_block1
gene:TraesCS7A02G204200	Chr7A	166483316	166488597	+	166485956	Chr7A	155757077	155762491	-	155759784	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G204300	Chr7A	166486351	166493187	-	166489769	Chr7A	155752488	155759454	+	155755971	1.0	0.977	rearrangement:Chr7A_block1
gene:TraesCS7A02G204400	Chr7A	166745853	166747372	+	166746612	Chr7A	155529034	155530552	-	155529793	0.999	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G204500	Chr7A	166748338	166752324	-	166750331	Chr7A	155523926	155528078	+	155526002	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G204600	Chr7A	166757208	166762434	-	166759821	Chr7A	155513834	155519060	+	155516447	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G204700	Chr7A	166868319	166872332	+	166870325	Chr7A	155397078	155401092	-	155399085	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G204800	Chr7A	166987471	166989080	-	166988275	Chr7A	155270520	155272129	+	155271324	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G204900	Chr7A	167161586	167163605	+	167162595	Chr7A	155105059	155107078	-	155106068	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G205000	Chr7A	167163879	167164382	+	167164130	Chr7A	155104282	155104785	-	155104533	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G205100	Chr7A	167179571	167180917	+	167180244	Chr7A	155088163	155089509	-	155088836	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G205200	Chr7A	167253432	167272018	+	167262725	Chr7A	154988503	155007192	-	154997847	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G205300	Chr7A	167272951	167280750	-	167276850	Chr7A	154979787	154987571	+	154983679	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G205400	Chr7A	167680218	167683798	+	167682008	Chr7A	154571881	154576074	-	154573977	0.998	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G205500	Chr7A	167732468	167736306	-	167734387	Chr7A	154514187	154518025	+	154516106	1.0	0.994	rearrangement:Chr7A_block1
gene:TraesCS7A02G205600	Chr7A	167798756	167799043	-	167798899	Chr7A	154480235	154480522	+	154480378	1.0	0.968	rearrangement:Chr7A_block1
gene:TraesCS7A02G205700	Chr7A	167903286	167904761	-	167904023	Chr7A	154370608	154372083	+	154371345	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G206000	Chr7A	167985667	167987388	-	167986527	Chr7A	154280145	154281866	+	154281005	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G206100	Chr7A	168459340	168461129	-	168460234	Chr7A	153831426	153833215	+	153832320	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G206200	Chr7A	168812422	168813720	+	168813071	Chr7A	153467214	153468512	-	153467863	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G206300	Chr7A	168869438	168875299	+	168872368	Chr7A	153406469	153412329	-	153409399	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G206400	Chr7A	169020411	169025550	+	169022980	Chr7A	153242733	153247623	-	153245178	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G206500	Chr7A	169025668	169026302	-	169025985	Chr7A	153241981	153242615	+	153242298	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G206600	Chr7A	169038101	169038493	-	169038297	Chr7A	153221257	153221649	+	153221453	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G206700	Chr7A	169303755	169305022	-	169304388	Chr7A	152974131	152975398	+	152974764	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G206900	Chr7A	169309211	169313281	-	169311246	Chr7A	152966995	152971065	+	152969030	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G207100	Chr7A	169397681	169401164	-	169399422	Chr7A	152893571	152897054	+	152895312	1.0	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G207200	Chr7A	169953566	169954508	-	169954037	Chr7A	152358523	152359468	+	152358995	1.0	0.991	rearrangement:Chr7A_block1
gene:TraesCS7A02G207300	Chr7A	169957622	169958284	-	169957953	Chr7A	152354747	152355409	+	152355078	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G207400	Chr7A	170188268	170192933	+	170190600	Chr7A	152133174	152137839	-	152135506	1.0	0.996	rearrangement:Chr7A_block1
gene:TraesCS7A02G207500	Chr7A	170190854	170195732	-	170193293	Chr7A	152130376	152135253	+	152132814	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G207600	Chr7A	170195026	170195322	-	170195174	Chr7A	152130785	152131081	+	152130933	1.0	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G207700	Chr7A	170543226	170546328	+	170544777	Chr7A	151728141	151731243	-	151729692	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G207800	Chr7A	170585181	170585716	-	170585448	Chr7A	151684620	151685156	+	151684888	1.0	0.997	rearrangement:Chr7A_block1
gene:TraesCS7A02G208000	Chr7A	170629912	170634171	+	170632041	Chr7A	151636783	151641036	-	151638909	0.998	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G208100	Chr7A	170684128	170685116	-	170684622	Chr7A	151562095	151563062	+	151562578	0.972	0.97	rearrangement:Chr7A_block1
gene:TraesCS7A02G208200	Chr7A	170878513	170882749	+	170880631	Chr7A	151369182	151373417	-	151371299	0.999	0.994	rearrangement:Chr7A_block1
gene:TraesCS7A02G208300	Chr7A	170897980	170909193	+	170903586	Chr7A	151353432	151364643	-	151359037	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G208400	Chr7A	171273606	171274484	-	171274045	Chr7A	150978827	150979705	+	150979266	1.0	0.995	rearrangement:Chr7A_block1
gene:TraesCS7A02G208500	Chr7A	171280976	171283501	-	171282238	Chr7A	150969794	150972317	+	150971055	0.999	0.992	rearrangement:Chr7A_block1
gene:TraesCS7A02G208600	Chr7A	171380672	171384690	+	171382681	Chr7A	150455529	150459547	-	150457538	1.0	0.998	rearrangement:Chr7A_block1
gene:TraesCS7A02G208700	Chr7A	171384921	171389407	-	171387164	Chr7A	150450812	150455298	+	150453055	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G209000	Chr7A	171432432	171436054	+	171434243	Chr7A	150405299	150408922	-	150407110	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G209100	Chr7A	171437909	171439532	-	171438720	Chr7A	150401789	150403412	+	150402600	1.0	0.999	rearrangement:Chr7A_block1
gene:TraesCS7A02G209300	Chr7A	171575874	171576950	-	171576412	Chr7A	150221175	150222293	+	150221734	1.0	0.962	rearrangement:Chr7A_block1
gene:TraesCS7A02G209400	Chr7A	171948775	171949917	-	171949346	Chr7A	150304354	150305496	+	150304925	1.0	1.0	rearrangement:Chr7A_block1
gene:TraesCS7A02G237000	Chr7A	211201975	211209061	+	211205518	Chr7A	164815765	164822848	-	164819306	1.0	0.997	rearrangement:Chr7A_block3
gene:TraesCS7A02G237100	Chr7A	211211974	211218368	+	211215171	Chr7A	164806654	164812853	-	164809753	1.0	0.988	rearrangement:Chr7A_block3
gene:TraesCS7A02G237200	Chr7A	211238180	211238863	-	211238521	Chr7A	164786145	164786834	+	164786489	1.0	0.978	rearrangement:Chr7A_block3
