gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Cadenza_v2_tgt_chr	Cadenza_v2_tgt_start	Cadenza_v2_tgt_end	Cadenza_v2_tgt_strand	Cadenza_v2_tgt_midpoint	Cadenza_v2_coverage	Cadenza_v2_identity	segment
gene:TraesCS3D02G004200	Chr3D	1743755	1745410	+	1744582	Chr3D	4104832	4106476	-	4105654	0.99	0.935	rearrangement:Chr3D_block1
gene:TraesCS3D02G004500	Chr3D	1765787	1771755	-	1768771	Chr3D	4070341	4075967	+	4073154	0.97	0.934	rearrangement:Chr3D_block1
gene:TraesCS3D02G004600	Chr3D	1845275	1846487	+	1845881	Chr3D	3996405	3997587	-	3996996	0.971	0.916	rearrangement:Chr3D_block1
gene:TraesCS3D02G005000	Chr3D	1914844	1922686	-	1918765	Chr3D	3924666	3932121	+	3928393	0.99	0.961	rearrangement:Chr3D_block1
gene:TraesCS3D02G005500	Chr3D	2147110	2150436	-	2148773	Chr3D	3830291	3833476	+	3831883	1.0	0.974	rearrangement:Chr3D_block1
gene:TraesCS3D02G006200	Chr3D	2256220	2256633	-	2256426	Chr3D	3734648	3735061	+	3734854	1.0	0.978	rearrangement:Chr3D_block1
gene:TraesCS3D02G006600	Chr3D	2308597	2309333	+	2308965	Chr3D	3562898	3563636	-	3563267	1.0	0.925	rearrangement:Chr3D_block1
gene:TraesCS3D02G007000	Chr3D	2452535	2453530	-	2453032	Chr3D	3494031	3495093	+	3494562	0.958	0.905	rearrangement:Chr3D_block1
gene:TraesCS3D02G007600	Chr3D	2619155	2627987	+	2623571	Chr3D	3254269	3263116	+	3258692	0.966	0.922	rearrangement:Chr3D_block1
gene:TraesCS3D02G007800	Chr3D	2720422	2720769	+	2720595	Chr3D	3194049	3194387	+	3194218	0.974	0.922	rearrangement:Chr3D_block1
gene:TraesCS3D02G007900	Chr3D	2749638	2749994	+	2749816	Chr3D	3201450	3201805	+	3201627	0.997	0.949	rearrangement:Chr3D_block1
gene:TraesCS3D02G008400	Chr3D	2967474	2969505	-	2968489	Chr3D	2881770	2883790	+	2882780	0.999	0.965	rearrangement:Chr3D_block1
gene:TraesCS3D02G008500	Chr3D	2975372	2980480	-	2977926	Chr3D	2823037	2828194	+	2825615	0.966	0.902	rearrangement:Chr3D_block1
gene:TraesCS3D02G008700	Chr3D	3011970	3015359	+	3013664	Chr3D	2760198	2763824	+	2762011	0.998	0.955	rearrangement:Chr3D_block1
gene:TraesCS3D02G009300	Chr3D	3096999	3099806	-	3098402	Chr3D	2679595	2682364	+	2680979	1.0	0.95	rearrangement:Chr3D_block1
gene:TraesCS3D02G010100	Chr3D	3562690	3566990	-	3564840	Chr3D	1513206	1517534	+	1515370	0.989	0.93	rearrangement:Chr3D_block1
gene:TraesCS3D02G010300	Chr3D	3627209	3632324	-	3629766	Chr3D	1669161	1673480	+	1671320	0.989	0.926	rearrangement:Chr3D_block1
gene:TraesCS3D02G010800	Chr3D	4010575	4011386	-	4010980	Chr3D	5953968	5954779	-	5954373	1.0	0.976	rearrangement:Chr3D_block1
gene:TraesCS3D02G010900	Chr3D	4012104	4013109	+	4012606	Chr3D	5955496	5956502	+	5955999	0.998	0.962	rearrangement:Chr3D_block1
gene:TraesCS3D02G011200	Chr3D	4066322	4069230	-	4067776	Chr3D	6019997	6022927	-	6021462	0.999	0.94	rearrangement:Chr3D_block1
gene:TraesCS3D02G011300	Chr3D	4072004	4075626	-	4073815	Chr3D	6055910	6059255	-	6057582	0.978	0.91	rearrangement:Chr3D_block1
gene:TraesCS3D02G011500	Chr3D	4111863	4112845	+	4112354	Chr3D	6068040	6069020	+	6068530	1.0	0.96	rearrangement:Chr3D_block1
gene:TraesCS3D02G011600	Chr3D	4134343	4135412	+	4134877	Chr3D	6287451	6288632	+	6288041	1.0	0.942	rearrangement:Chr3D_block1
gene:TraesCS3D02G011800	Chr3D	4166848	4169864	-	4168356	Chr3D	6059022	6062185	+	6060603	0.997	0.906	rearrangement:Chr3D_block1
gene:TraesCS3D02G012000	Chr3D	4179986	4182963	-	4181474	Chr3D	6312799	6315751	-	6314275	0.976	0.93	rearrangement:Chr3D_block1
gene:TraesCS3D02G012100	Chr3D	4186858	4196619	+	4191738	Chr3D	6319790	6324035	+	6321912	1.0	0.961	rearrangement:Chr3D_block1
gene:TraesCS3D02G012600	Chr3D	4393193	4399230	+	4396211	Chr3D	6520344	6526194	+	6523269	0.967	0.904	rearrangement:Chr3D_block1
gene:TraesCS3D02G012700	Chr3D	4404864	4409493	+	4407178	Chr3D	7076361	7080929	-	7078645	0.998	0.962	rearrangement:Chr3D_block1
gene:TraesCS3D02G013000	Chr3D	4486023	4494474	-	4490248	Chr3D	6621430	6629705	-	6625567	0.98	0.93	rearrangement:Chr3D_block1
gene:TraesCS3D02G013100	Chr3D	4504881	4506056	+	4505468	Chr3D	6645127	6646281	+	6645704	0.981	0.902	rearrangement:Chr3D_block1
gene:TraesCS3D02G013200	Chr3D	4648966	4650282	+	4649624	Chr3D	6796017	6797327	+	6796672	0.995	0.958	rearrangement:Chr3D_block1
gene:TraesCS3D02G013300	Chr3D	4818149	4819489	-	4818819	Chr3D	6741772	6743130	-	6742451	1.0	0.923	rearrangement:Chr3D_block1
gene:TraesCS3D02G013500	Chr3D	4866164	4866673	-	4866418	Chr3D	6583386	6583895	+	6583640	1.0	0.917	rearrangement:Chr3D_block1
gene:TraesCS3D02G013800	Chr3D	4957676	4958842	-	4958259	Chr3D	7276957	7278123	-	7277540	0.999	0.952	rearrangement:Chr3D_block1
gene:TraesCS3D02G014600	Chr3D	5013282	5016625	+	5014953	Chr3D	7452103	7455446	+	7453774	1.0	0.977	rearrangement:Chr3D_block1
gene:TraesCS3D02G014700	Chr3D	5041591	5043706	+	5042648	Chr3D	7479821	7481936	+	7480878	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G014800	Chr3D	5147067	5148084	+	5147575	Chr3D	7584729	7585746	+	7585237	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G014900	Chr3D	5173752	5176386	-	5175069	Chr3D	7611424	7614058	-	7612741	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G015000	Chr3D	5230815	5234674	+	5232744	Chr3D	7668376	7672235	+	7670305	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G015100	Chr3D	5241689	5247743	-	5244716	Chr3D	7679196	7685276	-	7682236	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G015200	Chr3D	5372968	5376568	-	5374768	Chr3D	7807134	7810734	-	7808934	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G015300	Chr3D	5406391	5410203	-	5408297	Chr3D	7840098	7843910	-	7842004	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G015400	Chr3D	5411900	5412617	+	5412258	Chr3D	7845607	7846324	+	7845965	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G015500	Chr3D	5430178	5430465	-	5430321	Chr3D	7863477	7863764	-	7863620	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G015600	Chr3D	5601666	5605871	-	5603768	Chr3D	8045456	8049661	-	8047558	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G015700	Chr3D	5609005	5610435	+	5609720	Chr3D	8052795	8054225	+	8053510	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G015800	Chr3D	5613668	5618027	-	5615847	Chr3D	8057458	8061817	-	8059637	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G015900	Chr3D	5649356	5651648	+	5650502	Chr3D	8092980	8095272	+	8094126	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G016000	Chr3D	5654770	5660596	+	5657683	Chr3D	8098394	8104220	+	8101307	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G016100	Chr3D	5680014	5681497	-	5680755	Chr3D	8123024	8124507	-	8123765	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G016200	Chr3D	5725298	5726713	+	5726005	Chr3D	8168307	8169722	+	8169014	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G016300	Chr3D	5733130	5737195	-	5735162	Chr3D	8176139	8180210	-	8178174	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G016400	Chr3D	5757697	5761111	-	5759404	Chr3D	8200071	8203479	-	8201775	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G016500	Chr3D	5790619	5794367	+	5792493	Chr3D	8233457	8237205	+	8235331	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G016600	Chr3D	5802877	5804191	+	5803534	Chr3D	8245450	8246764	+	8246107	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G016700	Chr3D	5810253	5811188	+	5810720	Chr3D	8252449	8253384	+	8252916	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G016800	Chr3D	5812552	5813779	-	5813165	Chr3D	8254748	8255975	-	8255361	1.0	0.998	rearrangement:Chr3D_block1
gene:TraesCS3D02G016900	Chr3D	5814394	5815759	-	5815076	Chr3D	8256590	8257955	-	8257272	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G017000	Chr3D	5856669	5858004	-	5857336	Chr3D	8298709	8300044	-	8299376	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G017100	Chr3D	5861814	5863543	+	5862678	Chr3D	8303696	8305425	+	8304560	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G017200	Chr3D	5864830	5866648	-	5865739	Chr3D	8306712	8308530	-	8307621	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G017300	Chr3D	5869810	5873304	+	5871557	Chr3D	8311692	8315186	+	8313439	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G017400	Chr3D	5875424	5880650	-	5878037	Chr3D	8317306	8322532	-	8319919	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G017500	Chr3D	6009195	6012248	+	6010721	Chr3D	8453950	8457002	+	8455476	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G017600	Chr3D	6013194	6015417	-	6014305	Chr3D	8457950	8460173	-	8459061	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G017700	Chr3D	6016878	6020801	-	6018839	Chr3D	8461634	8465559	-	8463596	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G017800	Chr3D	6021794	6023847	-	6022820	Chr3D	8466552	8468605	-	8467578	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G017900	Chr3D	6030116	6034026	+	6032071	Chr3D	8474874	8478547	+	8476710	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G018000	Chr3D	6060901	6068841	+	6064871	Chr3D	8504138	8512078	+	8508108	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G018100	Chr3D	6140574	6142644	+	6141609	Chr3D	8581445	8583515	+	8582480	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G018200	Chr3D	6146779	6149852	-	6148315	Chr3D	8587651	8590724	-	8589187	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G018300	Chr3D	6167260	6169993	-	6168626	Chr3D	8608132	8610865	-	8609498	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G018400	Chr3D	6176969	6180284	-	6178626	Chr3D	8617841	8621156	-	8619498	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G018500	Chr3D	6193030	6193813	+	6193421	Chr3D	8633901	8634684	+	8634292	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G018600	Chr3D	6195940	6197761	-	6196850	Chr3D	8636811	8638632	-	8637721	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G018700	Chr3D	6332694	6338567	+	6335630	Chr3D	8772478	8778351	+	8775414	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G018800	Chr3D	6339983	6345137	-	6342560	Chr3D	8779767	8784921	-	8782344	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G018900	Chr3D	6402986	6406703	-	6404844	Chr3D	8842770	8846487	-	8844628	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G019000	Chr3D	6409208	6414977	+	6412092	Chr3D	8848992	8854558	+	8851775	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G019100	Chr3D	6424580	6426506	-	6425543	Chr3D	8863795	8865721	-	8864758	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G019200	Chr3D	6429393	6431005	+	6430199	Chr3D	8868608	8870220	+	8869414	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G019300	Chr3D	6454547	6456104	-	6455325	Chr3D	8893764	8895321	-	8894542	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G019400	Chr3D	6459775	6460973	-	6460374	Chr3D	8898992	8900190	-	8899591	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G019500	Chr3D	6465027	6465890	-	6465458	Chr3D	8904056	8904919	-	8904487	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G019600	Chr3D	6529685	6529972	-	6529828	Chr3D	8968117	8968404	-	8968260	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G019700	Chr3D	6661700	6666999	+	6664349	Chr3D	9099246	9104551	+	9101898	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G019800	Chr3D	6676491	6678131	+	6677311	Chr3D	9114043	9115683	+	9114863	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G019900	Chr3D	6726405	6730004	+	6728204	Chr3D	9163844	9167442	+	9165643	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G020000	Chr3D	6730187	6733680	-	6731933	Chr3D	9167625	9171118	-	9169371	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G020100	Chr3D	6737975	6739045	-	6738510	Chr3D	9175416	9176486	-	9175951	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G020200	Chr3D	6745804	6753986	+	6749895	Chr3D	9183121	9191303	+	9187212	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G020300	Chr3D	6754571	6754816	+	6754693	Chr3D	9191888	9192133	+	9192010	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G020400	Chr3D	6860952	6863358	-	6862155	Chr3D	9304405	9306811	-	9305608	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G020500	Chr3D	6949696	6950286	+	6949991	Chr3D	9393125	9393715	+	9393420	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G020600	Chr3D	6967976	6969806	+	6968891	Chr3D	9411241	9413071	+	9412156	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G020700	Chr3D	6971034	6972707	-	6971870	Chr3D	9414299	9415972	-	9415135	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G020800	Chr3D	6974954	6977481	+	6976217	Chr3D	9418218	9420745	+	9419481	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G021000	Chr3D	7019184	7020276	+	7019730	Chr3D	9462020	9463112	+	9462566	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G021100	Chr3D	7022394	7023338	-	7022866	Chr3D	9465230	9466174	-	9465702	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G021200	Chr3D	7028152	7028934	+	7028543	Chr3D	9470684	9471466	+	9471075	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G021300	Chr3D	7031159	7034403	-	7032781	Chr3D	9473691	9476935	-	9475313	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G021400	Chr3D	7089626	7090567	-	7090096	Chr3D	9531926	9532867	-	9532396	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G021500	Chr3D	7094080	7094604	+	7094342	Chr3D	9536380	9536904	+	9536642	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G021600	Chr3D	7102512	7107200	-	7104856	Chr3D	9544811	9549499	-	9547155	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G021700	Chr3D	7122252	7124816	-	7123534	Chr3D	9564283	9566847	-	9565565	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G021800	Chr3D	7129785	7134595	+	7132190	Chr3D	9571677	9576487	+	9574082	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G021900	Chr3D	7165483	7168646	+	7167064	Chr3D	9611262	9614143	+	9612702	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G022000	Chr3D	7171959	7173620	+	7172789	Chr3D	9617456	9619117	+	9618286	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G022100	Chr3D	7177346	7178987	+	7178166	Chr3D	9622843	9624484	+	9623663	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G022200	Chr3D	7181350	7185372	+	7183361	Chr3D	9626662	9630684	+	9628673	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G022300	Chr3D	7185896	7186717	-	7186306	Chr3D	9631208	9632029	-	9631618	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G022400	Chr3D	7219253	7227153	+	7223203	Chr3D	9664426	9672326	+	9668376	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G022500	Chr3D	7228063	7229549	+	7228806	Chr3D	9673236	9674722	+	9673979	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G022600	Chr3D	7230582	7242955	-	7236768	Chr3D	9675755	9687951	-	9681853	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G022700	Chr3D	7243598	7244977	-	7244287	Chr3D	9688594	9689973	-	9689283	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G022800	Chr3D	7253767	7254330	+	7254048	Chr3D	9698656	9699219	+	9698937	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G022900	Chr3D	7256680	7268617	-	7262648	Chr3D	9701102	9713039	-	9707070	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G023000	Chr3D	7287231	7290690	-	7288960	Chr3D	9731457	9734916	-	9733186	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G023100	Chr3D	7336478	7340461	+	7338469	Chr3D	9780371	9784354	+	9782362	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G023200	Chr3D	7405848	7412003	+	7408925	Chr3D	9849240	9855395	+	9852317	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G023300	Chr3D	7421065	7423893	-	7422479	Chr3D	9864461	9867289	-	9865875	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G023400	Chr3D	7430150	7430404	-	7430277	Chr3D	9873546	9873800	-	9873673	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G023500	Chr3D	7432917	7435989	+	7434453	Chr3D	9876041	9879113	+	9877577	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G023600	Chr3D	7496834	7501605	-	7499219	Chr3D	9939534	9944305	-	9941919	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G023700	Chr3D	7526510	7531543	+	7529026	Chr3D	9968897	9973818	+	9971357	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G023800	Chr3D	7553268	7554851	+	7554059	Chr3D	9995483	9997066	+	9996274	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G023900	Chr3D	7589988	7593971	+	7591979	Chr3D	10031994	10035977	+	10033985	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G024000	Chr3D	7594476	7595769	+	7595122	Chr3D	10036482	10037775	+	10037128	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G024100	Chr3D	7605843	7613892	-	7609867	Chr3D	10047591	10055397	-	10051494	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G024200	Chr3D	7695031	7696076	+	7695553	Chr3D	10135632	10136677	+	10136154	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G024300	Chr3D	8146622	8148295	+	8147458	Chr3D	10583906	10585579	+	10584742	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G024400	Chr3D	8246987	8249812	+	8248399	Chr3D	10681931	10684756	+	10683343	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G024500	Chr3D	8285216	8287818	+	8286517	Chr3D	10720219	10722821	+	10721520	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G024600	Chr3D	8327982	8329138	+	8328560	Chr3D	10761502	10762658	+	10762080	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G024700	Chr3D	8336384	8341411	-	8338897	Chr3D	10769316	10774343	-	10771829	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G024800	Chr3D	8364692	8366020	+	8365356	Chr3D	10797621	10798949	+	10798285	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G024900	Chr3D	8381172	8382421	+	8381796	Chr3D	10813944	10815193	+	10814568	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G025000	Chr3D	8436906	8439801	+	8438353	Chr3D	10867860	10870755	+	10869307	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G025100	Chr3D	8499403	8509170	-	8504286	Chr3D	10928614	10938383	-	10933498	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G025200	Chr3D	8517596	8534206	-	8525901	Chr3D	10946717	10963327	-	10955022	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G025300	Chr3D	8564460	8573804	+	8569132	Chr3D	10993590	11002934	+	10998262	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G025400	Chr3D	8697064	8702401	-	8699732	Chr3D	11124269	11129606	-	11126937	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G025500	Chr3D	8830615	8830926	-	8830770	Chr3D	11254076	11254387	-	11254231	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G025600	Chr3D	8838316	8847966	-	8843141	Chr3D	11261451	11271099	-	11266275	0.999	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G025700	Chr3D	8851071	8851688	-	8851379	Chr3D	11274200	11274817	-	11274508	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G025800	Chr3D	8855735	8856732	+	8856233	Chr3D	11278864	11279861	+	11279362	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G025900	Chr3D	8887680	8889290	+	8888485	Chr3D	11307754	11309364	+	11308559	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G026000	Chr3D	8911927	8913736	+	8912831	Chr3D	11331889	11333698	+	11332793	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G026100	Chr3D	8927077	8928954	+	8928015	Chr3D	11347039	11348916	+	11347977	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G026200	Chr3D	8935611	8937215	+	8936413	Chr3D	11355573	11357177	+	11356375	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G026400	Chr3D	8971249	8975091	-	8973170	Chr3D	11391019	11394861	-	11392940	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G026500	Chr3D	9066387	9068862	-	9067624	Chr3D	11481246	11483721	-	11482483	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G026600	Chr3D	9072272	9073315	+	9072793	Chr3D	11486780	11487823	+	11487301	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G026700	Chr3D	9094139	9098190	+	9096164	Chr3D	11508539	11512633	+	11510586	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G026800	Chr3D	9117413	9119045	+	9118229	Chr3D	11531310	11532942	+	11532126	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G026900	Chr3D	9121997	9123333	+	9122665	Chr3D	11535762	11537098	+	11536430	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G027000	Chr3D	9131071	9132089	-	9131580	Chr3D	11544837	11545855	-	11545346	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G027100	Chr3D	9199149	9200922	+	9200035	Chr3D	11613024	11614797	+	11613910	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G027200	Chr3D	9243472	9245200	+	9244336	Chr3D	11657367	11659040	+	11658203	0.964	0.964	rearrangement:Chr3D_block1
gene:TraesCS3D02G027300	Chr3D	9291380	9293047	+	9292213	Chr3D	11703849	11705516	+	11704682	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G027400	Chr3D	9312660	9315268	+	9313964	Chr3D	11724396	11727004	+	11725700	1.0	0.999	rearrangement:Chr3D_block1
gene:TraesCS3D02G027500	Chr3D	9318382	9319369	+	9318875	Chr3D	11730118	11731105	+	11730611	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G027600	Chr3D	9416257	9420218	-	9418237	Chr3D	11826845	11830806	-	11828825	1.0	1.0	rearrangement:Chr3D_block1
gene:TraesCS3D02G027700	Chr3D	9441849	9443013	+	9442431	Chr3D	11852045	11853209	+	11852627	1.0	1.0	rearrangement:Chr3D_block1
