gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity	segment
gene:TraesCS7D02G003100	Chr7D	1965031	1970237	-	1967634	Chr7D	749174	754380	+	751777	1.0	1.0	collinear
gene:TraesCS7D02G003200	Chr7D	1973142	1981328	+	1977235	Chr7D	738083	746269	-	742176	1.0	0.999	collinear
gene:TraesCS7D02G003300	Chr7D	1986645	1992835	-	1989740	Chr7D	726635	732766	+	729700	1.0	1.0	collinear
gene:TraesCS7D02G003400	Chr7D	1998582	1999994	-	1999288	Chr7D	719663	721075	+	720369	1.0	1.0	collinear
gene:TraesCS7D02G003500	Chr7D	2036060	2038960	-	2037510	Chr7D	680978	683878	+	682428	1.0	0.999	collinear
gene:TraesCS7D02G003600	Chr7D	2047752	2049425	-	2048588	Chr7D	670762	672435	+	671598	1.0	1.0	collinear
gene:TraesCS7D02G003700	Chr7D	2052222	2053394	+	2052808	Chr7D	666793	667965	-	667379	1.0	1.0	collinear
gene:TraesCS7D02G003800	Chr7D	2087628	2098687	-	2093157	Chr7D	621901	632727	+	627314	1.0	1.0	collinear
gene:TraesCS7D02G003900	Chr7D	2142514	2143936	+	2143225	Chr7D	577573	578995	-	578284	1.0	1.0	collinear
gene:TraesCS7D02G004000	Chr7D	2235620	2241146	-	2238383	Chr7D	484176	489702	+	486939	1.0	0.999	collinear
gene:TraesCS7D02G004100	Chr7D	2242085	2245380	-	2243732	Chr7D	479942	483237	+	481589	1.0	1.0	collinear
gene:TraesCS7D02G004200	Chr7D	2248702	2249668	+	2249185	Chr7D	475727	476693	-	476210	1.0	1.0	collinear
gene:TraesCS7D02G004300	Chr7D	2250254	2254442	-	2252348	Chr7D	470953	475141	+	473047	1.0	1.0	collinear
gene:TraesCS7D02G004400	Chr7D	2325194	2330620	+	2327907	Chr7D	395586	401012	-	398299	1.0	1.0	collinear
gene:TraesCS7D02G004500	Chr7D	2343513	2353612	+	2348562	Chr7D	372594	382693	-	377643	1.0	1.0	collinear
gene:TraesCS7D02G007300	Chr7D	3629375	3640491	-	3634933	Chr7D	361182	372296	+	366739	0.999	0.99	collinear
gene:TraesCS7D02G007400	Chr7D	3685942	3688849	+	3687395	Chr7D	313891	316798	-	315344	1.0	0.999	collinear
gene:TraesCS7D02G007500	Chr7D	3689088	3691430	+	3690259	Chr7D	311310	313652	-	312481	1.0	1.0	collinear
gene:TraesCS7D02G007600	Chr7D	3727414	3739586	-	3733500	Chr7D	262819	274992	+	268905	1.0	1.0	collinear
gene:TraesCS7D02G007700	Chr7D	3740455	3757587	+	3749021	Chr7D	245184	261950	-	253567	1.0	1.0	collinear
gene:TraesCS7D02G008200	Chr7D	4004903	4010776	-	4007839	Chr7D	3118049	3123910	-	3120979	0.995	0.994	collinear
gene:TraesCS7D02G008300	Chr7D	4012209	4017650	-	4014929	Chr7D	3124984	3130425	-	3127704	1.0	0.999	collinear
gene:TraesCS7D02G008400	Chr7D	4017702	4019703	+	4018702	Chr7D	3130477	3132478	+	3131477	1.0	1.0	collinear
gene:TraesCS7D02G008500	Chr7D	4025269	4028988	-	4027128	Chr7D	3138044	3141763	-	3139903	1.0	1.0	collinear
gene:TraesCS7D02G008600	Chr7D	4071495	4076621	-	4074058	Chr7D	3184264	3189390	-	3186827	1.0	1.0	collinear
gene:TraesCS7D02G008700	Chr7D	4198465	4202181	-	4200323	Chr7D	3310058	3313774	-	3311916	1.0	1.0	collinear
gene:TraesCS7D02G008800	Chr7D	4267640	4270860	-	4269250	Chr7D	3378351	3381571	-	3379961	1.0	1.0	collinear
gene:TraesCS7D02G008900	Chr7D	4288688	4293044	-	4290866	Chr7D	3399200	3403556	-	3401378	1.0	1.0	collinear
gene:TraesCS7D02G009000	Chr7D	4364939	4366580	+	4365759	Chr7D	3467323	3468964	+	3468143	1.0	1.0	collinear
gene:TraesCS7D02G009100	Chr7D	4411975	4415156	-	4413565	Chr7D	3513778	3516959	-	3515368	1.0	1.0	collinear
gene:TraesCS7D02G009200	Chr7D	4423362	4426567	-	4424964	Chr7D	3525159	3528364	-	3526761	1.0	1.0	collinear
gene:TraesCS7D02G009300	Chr7D	4501472	4503395	-	4502433	Chr7D	3602974	3604897	-	3603935	1.0	1.0	collinear
gene:TraesCS7D02G009400	Chr7D	4515237	4518875	-	4517056	Chr7D	3616634	3620272	-	3618453	1.0	1.0	collinear
gene:TraesCS7D02G009500	Chr7D	4628883	4629524	+	4629203	Chr7D	3729274	3729915	+	3729594	1.0	1.0	collinear
gene:TraesCS7D02G009600	Chr7D	4631485	4642161	-	4636823	Chr7D	3731876	3742553	-	3737214	1.0	1.0	collinear
gene:TraesCS7D02G009700	Chr7D	4647462	4654744	-	4651103	Chr7D	3747761	3755044	-	3751402	1.0	0.999	collinear
gene:TraesCS7D02G009800	Chr7D	4705079	4707007	-	4706043	Chr7D	3805086	3807014	-	3806050	1.0	1.0	collinear
gene:TraesCS7D02G009900	Chr7D	4716843	4718206	-	4717524	Chr7D	3816693	3818056	-	3817374	1.0	1.0	collinear
gene:TraesCS7D02G010000	Chr7D	4792710	4797318	+	4795014	Chr7D	3892391	3896751	+	3894571	1.0	1.0	collinear
gene:TraesCS7D02G010100	Chr7D	4810269	4821103	-	4815686	Chr7D	3909703	3920439	-	3915071	1.0	1.0	collinear
gene:TraesCS7D02G010200	Chr7D	4877183	4879021	+	4878102	Chr7D	3976144	3977982	+	3977063	1.0	1.0	collinear
gene:TraesCS7D02G010300	Chr7D	4894793	4897817	-	4896305	Chr7D	3993756	3996469	-	3995112	0.912	0.912	collinear
gene:TraesCS7D02G010400	Chr7D	4984740	4987387	+	4986063	Chr7D	4082104	4084751	+	4083427	1.0	1.0	collinear
gene:TraesCS7D02G010500	Chr7D	4988146	4995200	+	4991673	Chr7D	4085510	4092566	+	4089038	1.0	1.0	collinear
gene:TraesCS7D02G010600	Chr7D	4995325	4996477	-	4995901	Chr7D	4092691	4093843	-	4093267	1.0	1.0	collinear
gene:TraesCS7D02G010700	Chr7D	5007881	5013015	+	5010448	Chr7D	4105073	4110207	+	4107640	1.0	1.0	collinear
gene:TraesCS7D02G010800	Chr7D	5017487	5018495	+	5017991	Chr7D	4114405	4115413	+	4114909	1.0	1.0	collinear
gene:TraesCS7D02G010900	Chr7D	5024600	5026051	+	5025325	Chr7D	4121518	4122969	+	4122243	1.0	0.999	collinear
gene:TraesCS7D02G011000	Chr7D	5035955	5036752	-	5036353	Chr7D	4132604	4133401	-	4133002	1.0	1.0	collinear
gene:TraesCS7D02G011200	Chr7D	5079812	5083954	-	5081883	Chr7D	4176199	4180341	-	4178270	1.0	0.999	collinear
gene:TraesCS7D02G011300	Chr7D	5085709	5088878	+	5087293	Chr7D	4182096	4185265	+	4183680	1.0	1.0	collinear
gene:TraesCS7D02G011400	Chr7D	5091682	5093280	-	5092481	Chr7D	4188069	4189668	-	4188868	1.0	0.999	collinear
gene:TraesCS7D02G011600	Chr7D	5164729	5170165	-	5167447	Chr7D	4260299	4265735	-	4263017	1.0	1.0	collinear
gene:TraesCS7D02G011700	Chr7D	5172851	5178548	+	5175699	Chr7D	4268129	4274465	+	4271297	1.0	1.0	collinear
gene:TraesCS7D02G011800	Chr7D	5178740	5186034	-	5182387	Chr7D	4274657	4281951	-	4278304	1.0	1.0	collinear
gene:TraesCS7D02G011900	Chr7D	5187616	5188446	+	5188031	Chr7D	4283533	4284363	+	4283948	1.0	1.0	collinear
gene:TraesCS7D02G012000	Chr7D	5198154	5207120	-	5202637	Chr7D	4294073	4303039	-	4298556	1.0	1.0	collinear
gene:TraesCS7D02G012100	Chr7D	5301129	5301590	+	5301359	Chr7D	4395601	4396062	+	4395831	1.0	1.0	collinear
gene:TraesCS7D02G012200	Chr7D	5308062	5311351	+	5309706	Chr7D	4402514	4405803	+	4404158	1.0	1.0	collinear
gene:TraesCS7D02G012300	Chr7D	5325681	5326294	-	5325987	Chr7D	4420133	4420746	-	4420439	1.0	1.0	collinear
gene:TraesCS7D02G012400	Chr7D	5330809	5337313	+	5334061	Chr7D	4425261	4431760	+	4428510	0.999	0.999	collinear
gene:TraesCS7D02G012500	Chr7D	5350782	5352959	-	5351870	Chr7D	4444915	4447092	-	4446003	1.0	0.999	collinear
gene:TraesCS7D02G012600	Chr7D	5378317	5381809	-	5380063	Chr7D	4471776	4475268	-	4473522	1.0	1.0	collinear
gene:TraesCS7D02G012700	Chr7D	5387024	5391602	+	5389313	Chr7D	4480483	4485062	+	4482772	1.0	0.998	collinear
gene:TraesCS7D02G012800	Chr7D	5425484	5427286	+	5426385	Chr7D	4518226	4520028	+	4519127	1.0	1.0	collinear
gene:TraesCS7D02G012900	Chr7D	5444625	5449610	-	5447117	Chr7D	4537066	4542052	-	4539559	1.0	1.0	collinear
gene:TraesCS7D02G013000	Chr7D	5459014	5464251	-	5461632	Chr7D	4551457	4556694	-	4554075	1.0	1.0	collinear
gene:TraesCS7D02G013100	Chr7D	5483062	5487022	-	5485042	Chr7D	4574804	4578765	-	4576784	0.999	0.998	collinear
gene:TraesCS7D02G013200	Chr7D	5510346	5518574	-	5514460	Chr7D	4601531	4609442	-	4605486	1.0	0.988	collinear
gene:TraesCS7D02G013300	Chr7D	5634184	5636799	-	5635491	Chr7D	4724781	4727396	-	4726088	1.0	1.0	collinear
gene:TraesCS7D02G013400	Chr7D	5645812	5648607	-	5647209	Chr7D	4736409	4739204	-	4737806	1.0	1.0	collinear
gene:TraesCS7D02G013500	Chr7D	5736601	5737871	-	5737236	Chr7D	4827167	4828437	-	4827802	1.0	1.0	collinear
gene:TraesCS7D02G013600	Chr7D	5784279	5788139	-	5786209	Chr7D	4874798	4878658	-	4876728	1.0	1.0	collinear
gene:TraesCS7D02G013700	Chr7D	5833904	5835737	+	5834820	Chr7D	4923983	4925816	+	4924899	1.0	1.0	collinear
gene:TraesCS7D02G013800	Chr7D	5980009	5980251	+	5980130	Chr7D	5069184	5069427	+	5069305	1.0	0.995	collinear
gene:TraesCS7D02G013900	Chr7D	6010549	6016978	+	6013763	Chr7D	5099296	5105575	+	5102435	1.0	1.0	collinear
gene:TraesCS7D02G014000	Chr7D	6098182	6102256	+	6100219	Chr7D	5186997	5191071	+	5189034	1.0	1.0	collinear
gene:TraesCS7D02G014100	Chr7D	6352813	6353779	-	6353296	Chr7D	5439327	5440293	-	5439810	1.0	1.0	collinear
gene:TraesCS7D02G014200	Chr7D	6376366	6379191	-	6377778	Chr7D	5462591	5465416	-	5464003	1.0	1.0	collinear
gene:TraesCS7D02G014300	Chr7D	6387858	6390094	-	6388976	Chr7D	5474083	5476319	-	5475201	1.0	1.0	collinear
gene:TraesCS7D02G014400	Chr7D	6399782	6400303	-	6400042	Chr7D	5486008	5486529	-	5486268	1.0	1.0	collinear
gene:TraesCS7D02G014500	Chr7D	6437712	6438080	-	6437896	Chr7D	5523346	5523714	-	5523530	1.0	1.0	collinear
gene:TraesCS7D02G014600	Chr7D	6445092	6445966	+	6445529	Chr7D	5530727	5531601	+	5531164	1.0	1.0	collinear
gene:TraesCS7D02G014700	Chr7D	6469379	6471455	-	6470417	Chr7D	5560839	5562915	-	5561877	1.0	1.0	collinear
gene:TraesCS7D02G014800	Chr7D	6471816	6478364	-	6475090	Chr7D	5563276	5569824	-	5566550	1.0	1.0	collinear
gene:TraesCS7D02G014900	Chr7D	6478543	6482812	+	6480677	Chr7D	5570003	5574272	+	5572137	1.0	1.0	collinear
gene:TraesCS7D02G015000	Chr7D	6483046	6485989	+	6484517	Chr7D	5574506	5577449	+	5575977	1.0	1.0	collinear
gene:TraesCS7D02G015100	Chr7D	6490876	6492702	+	6491789	Chr7D	5582336	5584162	+	5583249	1.0	1.0	collinear
gene:TraesCS7D02G015200	Chr7D	6582129	6583993	+	6583061	Chr7D	5669851	5671715	+	5670783	1.0	1.0	collinear
gene:TraesCS7D02G015300	Chr7D	6694051	6697001	-	6695526	Chr7D	5781663	5784613	-	5783138	1.0	1.0	collinear
gene:TraesCS7D02G015400	Chr7D	6750285	6755068	+	6752676	Chr7D	5836762	5841544	+	5839153	1.0	1.0	collinear
gene:TraesCS7D02G015500	Chr7D	6768821	6772564	-	6770692	Chr7D	5854930	5858673	-	5856801	1.0	1.0	collinear
gene:TraesCS7D02G015600	Chr7D	6779666	6782779	+	6781222	Chr7D	5865775	5868888	+	5867331	1.0	1.0	collinear
gene:TraesCS7D02G015700	Chr7D	6792780	6794679	-	6793729	Chr7D	5878889	5880788	-	5879838	1.0	1.0	collinear
gene:TraesCS7D02G015800	Chr7D	6819152	6819385	+	6819268	Chr7D	5904997	5905230	+	5905113	1.0	1.0	collinear
gene:TraesCS7D02G015900	Chr7D	7070315	7070494	+	7070404	Chr7D	6169483	6169662	+	6169572	1.0	0.994	collinear
gene:TraesCS7D02G016000	Chr7D	7072472	7072660	+	7072566	Chr7D	6171616	6171804	+	6171710	1.0	1.0	collinear
gene:TraesCS7D02G016100	Chr7D	7072218	7075089	-	7073653	Chr7D	6171362	6174233	-	6172797	1.0	1.0	collinear
gene:TraesCS7D02G016200	Chr7D	7077108	7079567	+	7078337	Chr7D	6176252	6178711	+	6177481	1.0	1.0	collinear
gene:TraesCS7D02G016300	Chr7D	7171203	7173625	+	7172414	Chr7D	6269543	6271965	+	6270754	1.0	1.0	collinear
gene:TraesCS7D02G016400	Chr7D	7292872	7299797	-	7296334	Chr7D	6392215	6399140	-	6395677	1.0	1.0	collinear
gene:TraesCS7D02G016500	Chr7D	7300247	7302490	-	7301368	Chr7D	6399590	6401833	-	6400711	1.0	1.0	collinear
gene:TraesCS7D02G016600	Chr7D	7303188	7306907	-	7305047	Chr7D	6402531	6406250	-	6404390	1.0	1.0	collinear
gene:TraesCS7D02G016700	Chr7D	7444673	7446041	+	7445357	Chr7D	6543035	6544403	+	6543719	1.0	1.0	collinear
gene:TraesCS7D02G016800	Chr7D	7446366	7449642	-	7448004	Chr7D	6544728	6548004	-	6546366	1.0	1.0	collinear
gene:TraesCS7D02G016900	Chr7D	7453756	7455809	+	7454782	Chr7D	6552118	6554171	+	6553144	1.0	1.0	collinear
gene:TraesCS7D02G017000	Chr7D	7465460	7466113	-	7465786	Chr7D	6563822	6564475	-	6564148	1.0	1.0	collinear
gene:TraesCS7D02G017100	Chr7D	7494420	7495976	+	7495198	Chr7D	6592487	6594043	+	6593265	1.0	1.0	collinear
gene:TraesCS7D02G017200	Chr7D	7534826	7536394	-	7535610	Chr7D	6632587	6634155	-	6633371	1.0	1.0	collinear
gene:TraesCS7D02G017300	Chr7D	7548344	7550551	+	7549447	Chr7D	6646105	6648312	+	6647208	1.0	1.0	collinear
gene:TraesCS7D02G017400	Chr7D	7561110	7563040	+	7562075	Chr7D	6658870	6660800	+	6659835	1.0	1.0	collinear
gene:TraesCS7D02G017600	Chr7D	7597367	7599700	+	7598533	Chr7D	6693599	6695932	+	6694765	1.0	1.0	collinear
gene:TraesCS7D02G017700	Chr7D	7749593	7754061	+	7751827	Chr7D	6844109	6848577	+	6846343	1.0	1.0	collinear
gene:TraesCS7D02G017900	Chr7D	7924403	7925524	+	7924963	Chr7D	7016863	7017984	+	7017423	1.0	1.0	collinear
gene:TraesCS7D02G018000	Chr7D	8030710	8034171	+	8032440	Chr7D	7122143	7125604	+	7123873	1.0	1.0	collinear
gene:TraesCS7D02G018200	Chr7D	8177099	8179789	+	8178444	Chr7D	7267227	7269917	+	7268572	1.0	1.0	collinear
gene:TraesCS7D02G018300	Chr7D	8189787	8194041	-	8191914	Chr7D	7279917	7284171	-	7282044	1.0	1.0	collinear
gene:TraesCS7D02G018400	Chr7D	8223605	8224570	+	8224087	Chr7D	7313082	7314047	+	7313564	1.0	1.0	collinear
gene:TraesCS7D02G018500	Chr7D	8233614	8235296	+	8234455	Chr7D	7323095	7324777	+	7323936	1.0	0.999	collinear
gene:TraesCS7D02G018600	Chr7D	8250243	8251604	+	8250923	Chr7D	7339718	7341079	+	7340398	1.0	1.0	collinear
gene:TraesCS7D02G018700	Chr7D	8252107	8256349	-	8254228	Chr7D	7341582	7345823	-	7343702	0.999	0.999	collinear
gene:TraesCS7D02G018800	Chr7D	8291679	8333650	-	8312664	Chr7D	7379731	7428591	-	7404161	1.0	1.0	collinear
gene:TraesCS7D02G018900	Chr7D	8343019	8347549	-	8345284	Chr7D	7437959	7442489	-	7440224	1.0	1.0	collinear
gene:TraesCS7D02G019000	Chr7D	8353564	8356531	+	8355047	Chr7D	7448504	7451471	+	7449987	1.0	1.0	collinear
gene:TraesCS7D02G019100	Chr7D	8375822	8377158	+	8376490	Chr7D	7470027	7471363	+	7470695	1.0	1.0	collinear
gene:TraesCS7D02G019200	Chr7D	8380244	8381995	-	8381119	Chr7D	7474449	7476199	-	7475324	0.999	0.998	collinear
gene:TraesCS7D02G019300	Chr7D	8416158	8424864	-	8420511	Chr7D	7509578	7517922	-	7513750	1.0	1.0	collinear
gene:TraesCS7D02G019400	Chr7D	8432580	8433523	-	8433051	Chr7D	7525465	7526408	-	7525936	1.0	1.0	collinear
gene:TraesCS7D02G019500	Chr7D	8436141	8436768	+	8436454	Chr7D	7528905	7529532	+	7529218	1.0	1.0	collinear
gene:TraesCS7D02G019600	Chr7D	8461970	8463449	-	8462709	Chr7D	7554092	7555571	-	7554831	1.0	1.0	collinear
gene:TraesCS7D02G019700	Chr7D	8465109	8468951	-	8467030	Chr7D	7556454	7560295	-	7558374	1.0	1.0	collinear
gene:TraesCS7D02G019800	Chr7D	8478306	8480935	+	8479620	Chr7D	7569428	7572057	+	7570742	1.0	1.0	collinear
gene:TraesCS7D02G019900	Chr7D	8559415	8561444	-	8560429	Chr7D	7650548	7652577	-	7651562	1.0	1.0	collinear
gene:TraesCS7D02G020000	Chr7D	8599018	8599446	-	8599232	Chr7D	7690017	7690445	-	7690231	1.0	1.0	collinear
gene:TraesCS7D02G020071	Chr7D	8660292	8660453	-	8660372	Chr7D	7746301	7746462	-	7746381	1.0	1.0	collinear
gene:TraesCS7D02G020079	Chr7D	8668594	8669034	-	8668814	Chr7D	7751761	7752201	-	7751981	1.0	1.0	collinear
gene:TraesCS7D02G020082	Chr7D	8671391	8671696	-	8671543	Chr7D	7754093	7754398	-	7754245	1.0	0.996	collinear
gene:TraesCS7D02G020200	Chr7D	8745844	8747415	+	8746629	Chr7D	7826367	7827938	+	7827152	1.0	1.0	collinear
gene:TraesCS7D02G020300	Chr7D	8818608	8820585	+	8819596	Chr7D	7898855	7900832	+	7899843	1.0	1.0	collinear
gene:TraesCS7D02G020400	Chr7D	8981202	8983242	+	8982222	Chr7D	8060976	8063008	+	8061992	1.0	1.0	collinear
gene:TraesCS7D02G020500	Chr7D	9032535	9033056	-	9032795	Chr7D	8112299	8112820	-	8112559	1.0	1.0	collinear
gene:TraesCS7D02G020600	Chr7D	9088024	9093784	+	9090904	Chr7D	8167252	8172784	+	8170018	1.0	0.999	collinear
gene:TraesCS7D02G020700	Chr7D	9303950	9309014	-	9306482	Chr7D	8380717	8385781	-	8383249	1.0	1.0	collinear
gene:TraesCS7D02G020800	Chr7D	9309478	9314442	+	9311960	Chr7D	8386245	8391209	+	8388727	1.0	1.0	collinear
gene:TraesCS7D02G020900	Chr7D	9377754	9379481	+	9378617	Chr7D	8453825	8455553	+	8454689	1.0	1.0	collinear
gene:TraesCS7D02G021000	Chr7D	9398457	9399163	+	9398810	Chr7D	8474631	8475337	+	8474984	1.0	1.0	collinear
gene:TraesCS7D02G021100	Chr7D	9458258	9462540	+	9460399	Chr7D	8533675	8537384	+	8535529	1.0	1.0	collinear
gene:TraesCS7D02G021200	Chr7D	10035556	10038204	+	10036880	Chr7D	9705491	9708139	+	9706815	1.0	1.0	collinear
gene:TraesCS7D02G021300	Chr7D	10047399	10054114	+	10050756	Chr7D	9716835	9723550	+	9720192	1.0	0.999	collinear
gene:TraesCS7D02G021500	Chr7D	10056981	10058056	+	10057518	Chr7D	9726417	9727492	+	9726954	1.0	1.0	collinear
gene:TraesCS7D02G021600	Chr7D	10086671	10087849	-	10087260	Chr7D	9754853	9756031	-	9755442	1.0	1.0	collinear
gene:TraesCS7D02G021700	Chr7D	10149898	10151303	-	10150600	Chr7D	9812961	9814366	-	9813663	1.0	1.0	collinear
gene:TraesCS7D02G021800	Chr7D	10463789	10465857	-	10464823	Chr7D	10123381	10125449	-	10124415	1.0	1.0	collinear
gene:TraesCS7D02G021900	Chr7D	10469128	10470588	-	10469858	Chr7D	10128720	10130180	-	10129450	1.0	1.0	collinear
gene:TraesCS7D02G022000	Chr7D	10473384	10474726	-	10474055	Chr7D	10132976	10134318	-	10133647	1.0	1.0	collinear
gene:TraesCS7D02G022100	Chr7D	10477394	10480078	-	10478736	Chr7D	10136986	10139670	-	10138328	1.0	1.0	collinear
gene:TraesCS7D02G022200	Chr7D	10480193	10483005	-	10481599	Chr7D	10139785	10142597	-	10141191	1.0	1.0	collinear
gene:TraesCS7D02G022300	Chr7D	10495229	10501298	-	10498263	Chr7D	10154605	10160674	-	10157639	1.0	1.0	collinear
gene:TraesCS7D02G022400	Chr7D	10503784	10508656	+	10506220	Chr7D	10163160	10168032	+	10165596	1.0	1.0	collinear
gene:TraesCS7D02G022500	Chr7D	10557216	10562015	-	10559615	Chr7D	10215806	10220605	-	10218205	1.0	1.0	collinear
gene:TraesCS7D02G022600	Chr7D	10593989	10595471	-	10594730	Chr7D	10251988	10253470	-	10252729	1.0	1.0	collinear
gene:TraesCS7D02G022700	Chr7D	10712165	10714174	+	10713169	Chr7D	10369333	10371342	+	10370337	1.0	1.0	collinear
gene:TraesCS7D02G022800	Chr7D	10714746	10716977	+	10715861	Chr7D	10371914	10374145	+	10373029	1.0	1.0	collinear
gene:TraesCS7D02G022900	Chr7D	10717163	10717768	+	10717465	Chr7D	10374331	10374936	+	10374633	1.0	1.0	collinear
gene:TraesCS7D02G023000	Chr7D	10804405	10805408	+	10804906	Chr7D	10460830	10461833	+	10461331	1.0	1.0	collinear
gene:TraesCS7D02G023100	Chr7D	10810346	10811875	+	10811110	Chr7D	10466771	10468300	+	10467535	1.0	1.0	collinear
gene:TraesCS7D02G023300	Chr7D	10868164	10870414	-	10869289	Chr7D	10523253	10525503	-	10524378	1.0	1.0	collinear
gene:TraesCS7D02G023400	Chr7D	10962062	10963681	-	10962871	Chr7D	10615161	10616780	-	10615970	1.0	1.0	collinear
gene:TraesCS7D02G023500	Chr7D	10973048	10973695	-	10973371	Chr7D	10626147	10626794	-	10626470	1.0	1.0	collinear
gene:TraesCS7D02G023600	Chr7D	11019293	11024188	+	11021740	Chr7D	10671380	10676275	+	10673827	1.0	1.0	collinear
gene:TraesCS7D02G023700	Chr7D	11066834	11068027	+	11067430	Chr7D	10724178	10725371	+	10724774	1.0	1.0	collinear
gene:TraesCS7D02G023800	Chr7D	11070147	11072671	-	11071409	Chr7D	10727491	10730015	-	10728753	1.0	1.0	collinear
gene:TraesCS7D02G023900	Chr7D	11126258	11127353	-	11126805	Chr7D	10783257	10784352	-	10783804	1.0	1.0	collinear
gene:TraesCS7D02G024000	Chr7D	11260993	11262066	+	11261529	Chr7D	10917032	10918105	+	10917568	1.0	1.0	collinear
gene:TraesCS7D02G024100	Chr7D	11319535	11326886	-	11323210	Chr7D	10975205	10982556	-	10978880	1.0	1.0	collinear
gene:TraesCS7D02G024200	Chr7D	11425200	11427599	-	11426399	Chr7D	11073262	11075661	-	11074461	1.0	1.0	collinear
gene:TraesCS7D02G024300	Chr7D	11428533	11430382	-	11429457	Chr7D	11076595	11078444	-	11077519	1.0	1.0	collinear
