gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity	segment
gene:TraesCS7A02G001800	Chr7A	1316001	1316821	-	1316411	Chr7A	1373112	1373932	-	1373522	1.0	1.0	collinear
gene:TraesCS7A02G001900	Chr7A	1320275	1322055	-	1321165	Chr7A	1377386	1379166	-	1378276	1.0	1.0	collinear
gene:TraesCS7A02G002600	Chr7A	1521562	1524436	+	1522999	Chr7A	1433516	1436390	+	1434953	1.0	1.0	collinear
gene:TraesCS7A02G002700	Chr7A	1690697	1692368	+	1691532	Chr7A	1664015	1665686	+	1664850	1.0	1.0	collinear
gene:TraesCS7A02G002800	Chr7A	1695250	1700497	+	1697873	Chr7A	1668568	1673944	+	1671256	1.0	0.999	collinear
gene:TraesCS7A02G002900	Chr7A	1702072	1711505	-	1706788	Chr7A	1675519	1684953	-	1680236	1.0	1.0	collinear
gene:TraesCS7A02G003000	Chr7A	1712778	1718449	+	1715613	Chr7A	1686226	1691897	+	1689061	1.0	1.0	collinear
gene:TraesCS7A02G003100	Chr7A	1718979	1724204	-	1721591	Chr7A	1692427	1697674	-	1695050	1.0	0.999	collinear
gene:TraesCS7A02G003200	Chr7A	1742688	1748575	-	1745631	Chr7A	1715061	1721056	-	1718058	1.0	0.994	collinear
gene:TraesCS7A02G003300	Chr7A	1780541	1782994	-	1781767	Chr7A	1842493	1844946	-	1843719	1.0	1.0	collinear
gene:TraesCS7A02G003500	Chr7A	1841972	1847563	-	1844767	Chr7A	1863084	1868675	-	1865879	0.999	0.992	collinear
gene:TraesCS7A02G003700	Chr7A	1856666	1859059	+	1857862	Chr7A	1875168	1877490	+	1876329	0.999	0.932	collinear
gene:TraesCS7A02G003800	Chr7A	1859674	1863710	-	1861692	Chr7A	1878108	1882137	-	1880122	0.992	0.985	collinear
gene:TraesCS7A02G003900	Chr7A	1921361	1926772	+	1924066	Chr7A	1946192	1951560	+	1948876	0.98	0.973	collinear
gene:TraesCS7A02G004000	Chr7A	1982279	1991986	+	1987132	Chr7A	2044274	2053980	+	2049127	1.0	1.0	collinear
gene:TraesCS7A02G004700	Chr7A	2604148	2604504	+	2604326	Chr7A	2872895	2873251	-	2873073	1.0	0.98	collinear
gene:TraesCS7A02G005100	Chr7A	2693834	2700660	-	2697247	Chr7A	2827821	2836140	-	2831980	0.997	0.984	collinear
gene:TraesCS7A02G005200	Chr7A	2714588	2719413	+	2717000	Chr7A	2844112	2849845	+	2846978	0.998	0.982	collinear
gene:TraesCS7A02G006100	Chr7A	2939734	2940930	+	2940332	Chr7A	3300017	3301212	+	3300614	0.996	0.945	collinear
gene:TraesCS7A02G008300	Chr7A	3779199	3783131	+	3781165	Chr7A	5017512	5021348	+	5019430	0.997	0.989	collinear
gene:TraesCS7A02G008400	Chr7A	3803493	3807856	-	3805674	Chr7A	5050342	5054346	-	5052344	0.947	0.937	collinear
gene:TraesCS7A02G008500	Chr7A	3839735	3844561	-	3842148	Chr7A	5090511	5095337	-	5092924	0.999	0.993	collinear
gene:TraesCS7A02G008600	Chr7A	3845648	3850869	-	3848258	Chr7A	5096424	5101636	-	5099030	0.995	0.992	collinear
gene:TraesCS7A02G008700	Chr7A	3851015	3853082	+	3852048	Chr7A	5101782	5103837	+	5102809	1.0	0.997	collinear
gene:TraesCS7A02G008800	Chr7A	3858931	3862202	-	3860566	Chr7A	5111829	5115127	-	5113478	1.0	0.997	collinear
gene:TraesCS7A02G008900	Chr7A	3906483	3911596	-	3909039	Chr7A	5150485	5155576	-	5153030	0.994	0.986	collinear
gene:TraesCS7A02G009100	Chr7A	3982822	3986635	-	3984728	Chr7A	5238218	5242037	-	5240127	1.0	0.971	collinear
gene:TraesCS7A02G009200	Chr7A	4014507	4017160	-	4015833	Chr7A	5358022	5360675	-	5359348	1.0	0.988	collinear
gene:TraesCS7A02G009300	Chr7A	4020726	4021894	+	4021310	Chr7A	5364247	5365413	+	5364830	1.0	0.987	collinear
gene:TraesCS7A02G009400	Chr7A	4067455	4072522	-	4069988	Chr7A	5411029	5416097	-	5413563	1.0	0.989	collinear
gene:TraesCS7A02G009500	Chr7A	4206019	4209108	-	4207563	Chr7A	5525948	5528995	-	5527471	0.998	0.991	collinear
gene:TraesCS7A02G009600	Chr7A	4251676	4255084	-	4253380	Chr7A	5546456	5549893	-	5548174	1.0	0.992	collinear
gene:TraesCS7A02G009700	Chr7A	4327689	4330356	-	4329022	Chr7A	5605280	5607947	-	5606613	1.0	0.989	collinear
gene:TraesCS7A02G009800	Chr7A	4429532	4435570	-	4432551	Chr7A	5709565	5713470	-	5711517	0.977	0.973	collinear
gene:TraesCS7A02G009900	Chr7A	4472189	4483221	-	4477705	Chr7A	5744717	5754290	-	5749503	0.98	0.978	collinear
gene:TraesCS7A02G010000	Chr7A	4528469	4531271	-	4529870	Chr7A	5945745	5948473	-	5947109	1.0	0.995	collinear
gene:TraesCS7A02G010200	Chr7A	4625252	4629547	+	4627399	Chr7A	6010269	6014535	+	6012402	1.0	0.986	collinear
gene:TraesCS7A02G010300	Chr7A	4685333	4687935	-	4686634	Chr7A	6072687	6075288	-	6073987	1.0	0.995	collinear
gene:TraesCS7A02G010400	Chr7A	4742410	4745345	+	4743877	Chr7A	6149638	6152346	+	6150992	0.915	0.906	collinear
gene:TraesCS7A02G010600	Chr7A	4763894	4767227	+	4765560	Chr7A	6178282	6181618	+	6179950	1.0	0.99	collinear
gene:TraesCS7A02G010800	Chr7A	4891028	4897792	+	4894410	Chr7A	6204784	6211145	+	6207964	0.927	0.905	collinear
gene:TraesCS7A02G012500	Chr7A	5432770	5435663	+	5434216	Chr7A	6512819	6515552	+	6514185	0.938	0.932	collinear
gene:TraesCS7A02G012600	Chr7A	5472092	5472519	-	5472305	Chr7A	6552090	6552517	-	6552303	1.0	0.99	collinear
gene:TraesCS7A02G013532	Chr7A	6165203	6169759	+	6167481	Chr7A	6746958	6751513	+	6749235	0.999	0.985	collinear
gene:TraesCS7A02G013600	Chr7A	6276854	6277858	+	6277356	Chr7A	6804378	6805382	+	6804880	1.0	0.994	collinear
gene:TraesCS7A02G013700	Chr7A	6297519	6300866	+	6299192	Chr7A	6859301	6862645	+	6860973	0.998	0.985	collinear
gene:TraesCS7A02G013800	Chr7A	6302330	6305228	-	6303779	Chr7A	6864109	6867003	-	6865556	1.0	0.985	collinear
gene:TraesCS7A02G014000	Chr7A	6325342	6328861	-	6327101	Chr7A	6895497	6899016	-	6897256	1.0	0.995	collinear
gene:TraesCS7A02G014100	Chr7A	6330481	6333318	+	6331899	Chr7A	6900638	6903484	+	6902061	1.0	0.999	collinear
gene:TraesCS7A02G014200	Chr7A	6334277	6338101	-	6336189	Chr7A	6904443	6908255	-	6906349	0.994	0.985	collinear
gene:TraesCS7A02G014600	Chr7A	6495347	6500530	-	6497938	Chr7A	7015218	7020381	-	7017799	0.994	0.987	collinear
gene:TraesCS7A02G014700	Chr7A	6503047	6509696	+	6506371	Chr7A	7021522	7027859	+	7024690	0.996	0.952	collinear
gene:TraesCS7A02G015000	Chr7A	6535850	6544814	-	6540332	Chr7A	7094263	7103367	-	7098815	0.993	0.98	collinear
gene:TraesCS7A02G015100	Chr7A	6595334	6598800	+	6597067	Chr7A	7156457	7163024	+	7159740	1.0	0.983	collinear
gene:TraesCS7A02G015400	Chr7A	6679380	6679721	-	6679550	Chr7A	7380092	7380433	-	7380262	1.0	0.929	collinear
gene:TraesCS7A02G015700	Chr7A	6755752	6756326	+	6756039	Chr7A	7364286	7364861	+	7364573	0.985	0.985	collinear
gene:TraesCS7A02G015800	Chr7A	6768806	6776212	+	6772509	Chr7A	7375897	7378597	+	7377247	1.0	0.982	collinear
gene:TraesCS7A02G015900	Chr7A	6802504	6803997	+	6803250	Chr7A	7397229	7398734	+	7397981	0.997	0.966	collinear
gene:TraesCS7A02G016000	Chr7A	6845713	6849482	-	6847597	Chr7A	7409995	7413562	-	7411778	1.0	0.984	collinear
gene:TraesCS7A02G016100	Chr7A	6863811	6867372	+	6865591	Chr7A	7447049	7450608	+	7448828	1.0	0.979	collinear
gene:TraesCS7A02G016200	Chr7A	6882679	6884497	+	6883588	Chr7A	7471085	7472889	+	7471987	0.992	0.954	collinear
gene:TraesCS7A02G016724	Chr7A	7317980	7328538	-	7323259	Chr7A	7815266	7820753	-	7818009	0.947	0.941	collinear
gene:TraesCS7A02G017400	Chr7A	7583834	7586155	-	7584994	Chr7A	8155315	8157621	-	8156468	0.989	0.986	collinear
gene:TraesCS7A02G017500	Chr7A	7586504	7592996	-	7589750	Chr7A	8157974	8164439	-	8161206	0.991	0.986	collinear
gene:TraesCS7A02G017600	Chr7A	7593222	7597690	+	7595456	Chr7A	8164643	8169097	+	8166870	0.984	0.971	collinear
gene:TraesCS7A02G017700	Chr7A	7598040	7600527	+	7599283	Chr7A	8169448	8171935	+	8170691	0.999	0.994	collinear
gene:TraesCS7A02G017800	Chr7A	7628704	7630503	+	7629603	Chr7A	8206927	8208726	+	8207826	1.0	0.996	collinear
gene:TraesCS7A02G017900	Chr7A	7634073	7635412	+	7634742	Chr7A	8212222	8213542	+	8212882	0.974	0.929	collinear
gene:TraesCS7A02G018100	Chr7A	7702333	7704085	+	7703209	Chr7A	8312272	8314024	+	8313148	0.998	0.978	collinear
gene:TraesCS7A02G018200	Chr7A	7727287	7730698	-	7728992	Chr7A	8329132	8332530	-	8330831	0.975	0.968	collinear
gene:TraesCS7A02G018300	Chr7A	7765603	7768738	+	7767170	Chr7A	8350687	8353823	+	8352255	1.0	0.991	collinear
gene:TraesCS7A02G018400	Chr7A	7772601	7774409	-	7773505	Chr7A	8357272	8359080	-	8358176	1.0	0.998	collinear
gene:TraesCS7A02G019100	Chr7A	7912911	7913099	+	7913005	Chr7A	8463745	8463933	+	8463839	1.0	0.962	collinear
gene:TraesCS7A02G019000	Chr7A	7912502	7915519	-	7914010	Chr7A	8463335	8466392	-	8464863	1.0	0.98	collinear
gene:TraesCS7A02G019200	Chr7A	7918966	7921551	+	7920258	Chr7A	8468807	8471392	+	8470099	1.0	0.998	collinear
gene:TraesCS7A02G019300	Chr7A	7934137	7934984	-	7934560	Chr7A	8478559	8479406	-	8478982	1.0	0.99	collinear
gene:TraesCS7A02G019400	Chr7A	7936758	7939018	+	7937888	Chr7A	8481169	8483436	+	8482302	1.0	0.993	collinear
gene:TraesCS7A02G020100	Chr7A	8251456	8256984	-	8254220	Chr7A	8533115	8538644	-	8535879	1.0	0.998	collinear
gene:TraesCS7A02G020200	Chr7A	8258531	8262673	-	8260602	Chr7A	8540278	8544420	-	8542349	1.0	0.998	collinear
gene:TraesCS7A02G020300	Chr7A	8263242	8266242	-	8264742	Chr7A	8544989	8547989	-	8546489	1.0	1.0	collinear
gene:TraesCS7A02G020400	Chr7A	8371523	8373717	+	8372620	Chr7A	8651808	8653990	+	8652899	0.994	0.991	collinear
gene:TraesCS7A02G020500	Chr7A	8373731	8376623	-	8375177	Chr7A	8654004	8656914	-	8655459	0.997	0.993	collinear
gene:TraesCS7A02G020600	Chr7A	8381127	8383458	+	8382292	Chr7A	8670038	8672468	+	8671253	1.0	0.909	collinear
gene:TraesCS7A02G020800	Chr7A	8410460	8411107	-	8410783	Chr7A	8692525	8693172	-	8692848	1.0	0.993	collinear
gene:TraesCS7A02G020900	Chr7A	8529069	8530698	+	8529883	Chr7A	8786800	8788429	+	8787614	1.0	0.995	collinear
gene:TraesCS7A02G021000	Chr7A	8548646	8550031	+	8549338	Chr7A	8811726	8813104	-	8812415	0.994	0.926	collinear
gene:TraesCS7A02G021100	Chr7A	8634427	8637728	+	8636077	Chr7A	9118275	9121589	+	9119932	1.0	0.983	collinear
gene:TraesCS7A02G021110	Chr7A	8670530	8674724	+	8672627	Chr7A	9195432	9199746	+	9197589	0.996	0.951	collinear
gene:TraesCS7A02G021900	Chr7A	8802585	8803740	-	8803162	Chr7A	9279277	9280432	-	9279854	1.0	0.993	collinear
gene:TraesCS7A02G022500	Chr7A	8895256	8899379	-	8897317	Chr7A	9661245	9665343	-	9663294	0.994	0.983	collinear
gene:TraesCS7A02G022600	Chr7A	8914366	8917369	+	8915867	Chr7A	9680586	9683586	+	9682086	1.0	0.995	collinear
gene:TraesCS7A02G022700	Chr7A	8931899	8938966	-	8935432	Chr7A	9697544	9702712	-	9700128	0.997	0.921	collinear
gene:TraesCS7A02G022900	Chr7A	9007919	9011947	+	9009933	Chr7A	9754299	9757106	+	9755702	0.981	0.976	collinear
gene:TraesCS7A02G023100	Chr7A	9108309	9110338	-	9109323	Chr7A	9840229	9842259	-	9841244	1.0	0.996	collinear
gene:TraesCS7A02G023142	Chr7A	9158546	9159031	-	9158788	Chr7A	9895545	9896030	-	9895787	1.0	0.993	collinear
gene:TraesCS7A02G023200	Chr7A	9262658	9263762	-	9263210	Chr7A	10879088	10880192	-	10879640	1.0	0.99	collinear
gene:TraesCS7A02G023300	Chr7A	9318501	9319158	-	9318829	Chr7A	10900761	10901418	-	10901089	1.0	0.972	collinear
gene:TraesCS7A02G023400	Chr7A	9327923	9335785	+	9331854	Chr7A	10910034	10917885	+	10913959	0.997	0.991	collinear
gene:TraesCS7A02G023600	Chr7A	9364144	9364776	+	9364460	Chr7A	10942068	10942700	+	10942384	1.0	0.99	collinear
gene:TraesCS7A02G023700	Chr7A	9381815	9383495	+	9382655	Chr7A	10968646	10970326	+	10969486	0.987	0.969	collinear
gene:TraesCS7A02G023800	Chr7A	9411200	9413168	+	9412184	Chr7A	10991278	10993135	+	10992206	0.936	0.926	collinear
gene:TraesCS7A02G024300	Chr7A	9682564	9683373	-	9682968	Chr7A	11221042	11221851	-	11221446	1.0	0.991	collinear
gene:TraesCS7A02G024400	Chr7A	9687197	9688109	-	9687653	Chr7A	11226084	11226996	-	11226540	1.0	0.996	collinear
gene:TraesCS7A02G024500	Chr7A	9688722	9694491	-	9691606	Chr7A	11230552	11236316	-	11233434	1.0	0.997	collinear
gene:TraesCS7A02G024600	Chr7A	9719138	9720574	-	9719856	Chr7A	11253047	11254430	-	11253738	0.952	0.931	collinear
gene:TraesCS7A02G024800	Chr7A	9751973	9753961	+	9752967	Chr7A	11287846	11289831	+	11288838	1.0	0.997	collinear
gene:TraesCS7A02G024900	Chr7A	9754538	9756808	+	9755673	Chr7A	11290408	11292669	+	11291538	0.997	0.992	collinear
gene:TraesCS7A02G025000	Chr7A	9756977	9757735	+	9757356	Chr7A	11292838	11293596	+	11293217	1.0	0.994	collinear
gene:TraesCS7A02G025100	Chr7A	9997094	9998219	+	9997656	Chr7A	11501770	11502871	+	11502320	0.978	0.96	collinear
gene:TraesCS7A02G025400	Chr7A	10083381	10083869	+	10083625	Chr7A	11586023	11586509	+	11586266	0.997	0.983	collinear
gene:TraesCS7A02G025500	Chr7A	10090817	10092055	-	10091436	Chr7A	11607550	11608788	-	11608169	1.0	0.993	collinear
gene:TraesCS7A02G025600	Chr7A	10156649	10157671	-	10157160	Chr7A	11776039	11777064	-	11776551	1.0	0.986	collinear
gene:TraesCS7A02G025700	Chr7A	10168765	10169958	-	10169361	Chr7A	11788467	11789660	-	11789063	1.0	0.996	collinear
gene:TraesCS7A02G025800	Chr7A	10191642	10196597	+	10194119	Chr7A	11794193	11798979	+	11796586	0.954	0.915	collinear
gene:TraesCS7A02G026100	Chr7A	10357487	10358891	-	10358189	Chr7A	11847723	11849127	-	11848425	1.0	0.972	collinear
gene:TraesCS7A02G026400	Chr7A	10619635	10626123	-	10622879	Chr7A	12178843	12185427	-	12182135	0.996	0.985	collinear
gene:TraesCS7A02G027000	Chr7A	10855484	10862014	-	10858749	Chr7A	12195179	12201677	-	12198428	0.982	0.952	collinear
gene:TraesCS7A02G027100	Chr7A	10884451	10885595	+	10885023	Chr7A	12262351	12263607	+	12262979	0.992	0.915	collinear
gene:TraesCS7A02G027300	Chr7A	10907787	10913023	-	10910405	Chr7A	12274697	12280013	-	12277355	0.991	0.972	collinear
gene:TraesCS7A02G027400	Chr7A	10979662	10980717	-	10980189	Chr7A	12318759	12319814	-	12319286	1.0	0.995	collinear
gene:TraesCS7A02G027600	Chr7A	11052777	11054056	-	11053416	Chr7A	12387760	12389032	-	12388396	0.993	0.986	collinear
gene:TraesCS7A02G027800	Chr7A	11091491	11101081	+	11096286	Chr7A	12437317	12446907	+	12442112	1.0	0.999	collinear
gene:TraesCS7A02G027900	Chr7A	11102010	11105277	-	11103643	Chr7A	12447836	12451103	-	12449469	1.0	1.0	collinear
gene:TraesCS7A02G028000	Chr7A	11227193	11230549	-	11228871	Chr7A	12571597	12574953	-	12573275	1.0	0.999	collinear
gene:TraesCS7A02G028100	Chr7A	11265568	11266179	+	11265873	Chr7A	12610042	12610653	+	12610347	1.0	1.0	collinear
gene:TraesCS7A02G028200	Chr7A	11310916	11311786	-	11311351	Chr7A	12653648	12654518	-	12654083	1.0	1.0	collinear
gene:TraesCS7A02G028300	Chr7A	11414317	11416000	+	11415158	Chr7A	12748047	12749730	+	12748888	1.0	1.0	collinear
gene:TraesCS7A02G028400	Chr7A	11432768	11435195	+	11433981	Chr7A	12766498	12768925	+	12767711	1.0	1.0	collinear
gene:TraesCS7A02G028500	Chr7A	11439573	11440420	+	11439996	Chr7A	12773303	12774150	+	12773726	1.0	1.0	collinear
gene:TraesCS7A02G028600	Chr7A	11581399	11582227	-	11581813	Chr7A	13026067	13026895	-	13026481	1.0	1.0	collinear
gene:TraesCS7A02G028692	Chr7A	11660746	11662827	-	11661786	Chr7A	13105197	13107278	-	13106237	1.0	1.0	collinear
gene:TraesCS7A02G028700	Chr7A	11677345	11677891	-	11677618	Chr7A	13120188	13120734	-	13120461	1.0	1.0	collinear
gene:TraesCS7A02G028800	Chr7A	11802906	11803811	+	11803358	Chr7A	13246928	13247837	+	13247382	1.0	0.995	collinear
gene:TraesCS7A02G028900	Chr7A	11845045	11845356	+	11845200	Chr7A	13299328	13299639	+	13299483	1.0	1.0	collinear
gene:TraesCS7A02G029000	Chr7A	11876598	11877656	-	11877127	Chr7A	13330902	13331960	-	13331431	1.0	1.0	collinear
gene:TraesCS7A02G029100	Chr7A	11883004	11884202	+	11883603	Chr7A	13338353	13339551	+	13338952	1.0	1.0	collinear
gene:TraesCS7A02G029200	Chr7A	11929896	11931329	+	11930612	Chr7A	13385174	13386607	+	13385890	1.0	0.999	collinear
gene:TraesCS7A02G029300	Chr7A	11959059	11959658	-	11959358	Chr7A	13414347	13414946	-	13414646	1.0	1.0	collinear
gene:TraesCS7A02G029400	Chr7A	11990596	11991409	-	11991002	Chr7A	13445364	13446177	-	13445770	1.0	1.0	collinear
gene:TraesCS7A02G029500	Chr7A	11999328	12000057	+	11999692	Chr7A	13453794	13454523	+	13454158	1.0	1.0	collinear
gene:TraesCS7A02G029600	Chr7A	12095883	12100373	+	12098128	Chr7A	13548766	13553259	+	13551012	1.0	0.996	collinear
gene:TraesCS7A02G029800	Chr7A	12127659	12128009	+	12127834	Chr7A	13578354	13578704	+	13578529	1.0	0.991	collinear
gene:TraesCS7A02G029900	Chr7A	12176298	12180547	+	12178422	Chr7A	13600078	13604328	+	13602203	1.0	1.0	collinear
gene:TraesCS7A02G030000	Chr7A	12181435	12182283	+	12181859	Chr7A	13605216	13606064	+	13605640	1.0	1.0	collinear
gene:TraesCS7A02G030100	Chr7A	12198019	12202295	-	12200157	Chr7A	13621847	13626123	-	13623985	1.0	0.997	collinear
gene:TraesCS7A02G030200	Chr7A	12216754	12217356	+	12217055	Chr7A	13640443	13641045	+	13640744	1.0	0.993	collinear
gene:TraesCS7A02G030300	Chr7A	12283146	12283493	-	12283319	Chr7A	13705689	13706016	-	13705852	0.942	0.939	collinear
gene:TraesCS7A02G030400	Chr7A	12309107	12311318	-	12310212	Chr7A	13721916	13724124	-	13723020	0.986	0.973	collinear
gene:TraesCS7A02G030500	Chr7A	12399795	12422324	+	12411059	Chr7A	13798203	13821151	+	13809677	0.997	0.995	collinear
gene:TraesCS7A02G030600	Chr7A	12428050	12429685	-	12428867	Chr7A	13827048	13828683	-	13827865	1.0	1.0	collinear
gene:TraesCS7A02G030700	Chr7A	12453759	12455343	-	12454551	Chr7A	13846902	13848486	-	13847694	1.0	1.0	collinear
gene:TraesCS7A02G030800	Chr7A	12651331	12652819	-	12652075	Chr7A	14046670	14048158	-	14047414	1.0	0.999	collinear
gene:TraesCS7A02G030900	Chr7A	12756305	12760296	-	12758300	Chr7A	14161490	14165481	-	14163485	1.0	0.997	collinear
gene:TraesCS7A02G031000	Chr7A	12809300	12814061	-	12811680	Chr7A	14201021	14205807	-	14203414	1.0	0.989	collinear
gene:TraesCS7A02G031100	Chr7A	12907759	12911699	+	12909729	Chr7A	14290534	14294475	+	14292504	1.0	0.997	collinear
gene:TraesCS7A02G031200	Chr7A	13047924	13055219	+	13051571	Chr7A	14368370	14375664	+	14372017	1.0	0.999	collinear
gene:TraesCS7A02G031300	Chr7A	13090803	13094176	+	13092489	Chr7A	14411248	14414621	+	14412934	1.0	1.0	collinear
gene:TraesCS7A02G031400	Chr7A	13100401	13106973	-	13103687	Chr7A	14420661	14427234	-	14423947	1.0	0.999	collinear
gene:TraesCS7A02G031500	Chr7A	13114313	13115572	-	13114942	Chr7A	14434574	14435833	-	14435203	1.0	1.0	collinear
gene:TraesCS7A02G031600	Chr7A	13131638	13133034	-	13132336	Chr7A	14451914	14453310	-	14452612	1.0	1.0	collinear
gene:TraesCS7A02G031700	Chr7A	13177301	13179329	-	13178315	Chr7A	14497596	14499624	-	14498610	1.0	1.0	collinear
gene:TraesCS7A02G031800	Chr7A	13184862	13186064	-	13185463	Chr7A	14505156	14506358	-	14505757	1.0	1.0	collinear
gene:TraesCS7A02G031900	Chr7A	13189196	13192601	+	13190898	Chr7A	14509490	14512895	+	14511192	1.0	1.0	collinear
gene:TraesCS7A02G032000	Chr7A	13193359	13195573	-	13194466	Chr7A	14513653	14515867	-	14514760	1.0	0.998	collinear
gene:TraesCS7A02G032100	Chr7A	13215430	13229260	-	13222345	Chr7A	14535428	14548711	-	14542069	1.0	1.0	collinear
gene:TraesCS7A02G032200	Chr7A	13233387	13243208	+	13238297	Chr7A	14558689	14568281	+	14563485	1.0	0.999	collinear
gene:TraesCS7A02G032300	Chr7A	13626379	13626869	-	13626624	Chr7A	15156634	15157124	-	15156879	1.0	1.0	collinear
gene:TraesCS7A02G032400	Chr7A	13790087	13791047	-	13790567	Chr7A	15318035	15318995	-	15318515	1.0	1.0	collinear
gene:TraesCS7A02G032500	Chr7A	13797630	13801643	-	13799636	Chr7A	15325578	15328609	-	15327093	0.933	0.933	collinear
gene:TraesCS7A02G032600	Chr7A	13828478	13831255	+	13829866	Chr7A	15355244	15358021	+	15356632	1.0	1.0	collinear
gene:TraesCS7A02G032700	Chr7A	13832914	13835159	+	13834036	Chr7A	15359680	15361925	+	15360802	1.0	1.0	collinear
gene:TraesCS7A02G033100	Chr7A	14189219	14194496	-	14191857	Chr7A	15677884	15683123	-	15680503	0.99	0.985	collinear
gene:TraesCS7A02G033200	Chr7A	14444265	14447077	-	14445671	Chr7A	15922370	15925189	-	15923779	0.999	0.996	collinear
gene:TraesCS7A02G033300	Chr7A	14618057	14619934	+	14618995	Chr7A	16121253	16123131	+	16122192	1.0	0.998	collinear
gene:TraesCS7A02G033400	Chr7A	14620626	14622331	-	14621478	Chr7A	16123823	16125528	-	16124675	1.0	0.998	collinear
gene:TraesCS7A02G033500	Chr7A	14730005	14735062	+	14732533	Chr7A	16232143	16237183	+	16234663	0.995	0.994	collinear
gene:TraesCS7A02G033600	Chr7A	14794919	14796476	+	14795697	Chr7A	16295514	16297071	+	16296292	1.0	1.0	collinear
gene:TraesCS7A02G033700	Chr7A	14810716	14819295	+	14815005	Chr7A	16311313	16319892	+	16315602	1.0	1.0	collinear
gene:TraesCS7A02G033800	Chr7A	14820290	14821438	-	14820864	Chr7A	16320887	16322035	-	16321461	1.0	1.0	collinear
gene:TraesCS7A02G033900	Chr7A	14848028	14848561	-	14848294	Chr7A	16352577	16353110	-	16352843	1.0	1.0	collinear
gene:TraesCS7A02G034000	Chr7A	14894307	14896510	-	14895408	Chr7A	16397811	16400014	-	16398912	1.0	1.0	collinear
gene:TraesCS7A02G034100	Chr7A	14918298	14920339	-	14919318	Chr7A	16421450	16423491	-	16422470	1.0	1.0	collinear
gene:TraesCS7A02G034200	Chr7A	14931801	14932945	+	14932373	Chr7A	16434953	16436097	+	16435525	1.0	1.0	collinear
gene:TraesCS7A02G034300	Chr7A	15005336	15007065	+	15006200	Chr7A	16507998	16509727	+	16508862	1.0	1.0	collinear
gene:TraesCS7A02G034400	Chr7A	15035861	15039994	+	15037927	Chr7A	16538259	16542392	+	16540325	1.0	1.0	collinear
gene:TraesCS7A02G034500	Chr7A	15081792	15082877	+	15082334	Chr7A	16583691	16584776	+	16584233	1.0	1.0	collinear
gene:TraesCS7A02G034600	Chr7A	15085180	15090586	+	15087883	Chr7A	16587079	16592485	+	16589782	1.0	1.0	collinear
gene:TraesCS7A02G034616	Chr7A	15099315	15102229	+	15100772	Chr7A	16600648	16603562	+	16602105	1.0	1.0	collinear
