gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity	segment
gene:TraesCS1B02G050700	Chr1B	30796056	30797339	-	30796697	Chr1B	28513332	28514615	-	28513973	1.0	0.997	rearrangement:Chr1B_block2
gene:TraesCS1B02G050800	Chr1B	30844359	30845297	+	30844828	Chr1B	28561447	28562385	+	28561916	1.0	1.0	rearrangement:Chr1B_block2
gene:TraesCS1B02G050900	Chr1B	30846307	30847158	-	30846732	Chr1B	28563139	28563990	-	28563564	1.0	1.0	rearrangement:Chr1B_block2
gene:TraesCS1B02G051000	Chr1B	30847183	30847674	-	30847428	Chr1B	28564015	28564506	-	28564260	1.0	1.0	rearrangement:Chr1B_block2
gene:TraesCS1B02G051100	Chr1B	30879167	30883218	-	30881192	Chr1B	28595639	28599668	-	28597653	0.984	0.984	rearrangement:Chr1B_block2
gene:TraesCS1B02G170400	Chr1B	302506927	302509680	+	302508303	Chr1B	320768640	320771393	-	320770016	1.0	0.994	rearrangement:Chr1B_block3
gene:TraesCS1B02G170500	Chr1B	302510792	302519159	-	302514975	Chr1B	320759289	320767529	+	320763409	1.0	0.992	rearrangement:Chr1B_block3
gene:TraesCS1B02G170600	Chr1B	302758946	302764393	-	302761669	Chr1B	320519150	320524341	+	320521745	1.0	0.998	rearrangement:Chr1B_block3
gene:TraesCS1B02G170900	Chr1B	302776145	302791453	-	302783799	Chr1B	320502642	320517721	+	320510181	1.0	0.999	rearrangement:Chr1B_block3
gene:TraesCS1B02G171000	Chr1B	303224205	303226004	+	303225104	Chr1B	320082089	320083888	-	320082988	1.0	0.997	rearrangement:Chr1B_block3
gene:TraesCS1B02G173100	Chr1B	308902822	308905900	+	308904361	Chr1B	326237820	326240897	-	326239358	1.0	0.983	rearrangement:Chr1B_block4
gene:TraesCS1B02G173300	Chr1B	309377008	309387931	+	309382469	Chr1B	326429634	326440573	+	326435103	1.0	0.998	rearrangement:Chr1B_block4
gene:TraesCS1B02G173400	Chr1B	309486303	309491044	+	309488673	Chr1B	326511795	326517086	+	326514440	1.0	0.997	rearrangement:Chr1B_block4
gene:TraesCS1B02G173500	Chr1B	310187509	310190354	-	310188931	Chr1B	327856462	327859307	-	327857884	1.0	0.997	rearrangement:Chr1B_block4
gene:TraesCS1B02G173600	Chr1B	310356856	310367581	+	310362218	Chr1B	328012075	328022330	+	328017202	1.0	0.998	rearrangement:Chr1B_block4
gene:TraesCS1B02G173700	Chr1B	310926364	310931299	+	310928831	Chr1B	328577270	328582205	+	328579737	1.0	0.999	rearrangement:Chr1B_block4
gene:TraesCS1B02G173800	Chr1B	311134657	311134944	-	311134800	Chr1B	328766290	328766577	-	328766433	1.0	0.993	rearrangement:Chr1B_block4
gene:TraesCS1B02G173900	Chr1B	311418203	311428280	+	311423241	Chr1B	329038210	329048277	+	329043243	0.994	0.994	rearrangement:Chr1B_block4
gene:TraesCS1B02G174000	Chr1B	311679167	311685117	-	311682142	Chr1B	329304024	329309703	-	329306863	1.0	0.998	rearrangement:Chr1B_block4
gene:TraesCS1B02G174100	Chr1B	312248668	312250100	-	312249384	Chr1B	329794236	329795671	-	329794953	1.0	0.996	rearrangement:Chr1B_block4
gene:TraesCS1B02G174200	Chr1B	312919693	312920565	+	312920129	Chr1B	330394033	330394905	+	330394469	1.0	0.998	rearrangement:Chr1B_block4
gene:TraesCS1B02G174300	Chr1B	312927450	312930134	-	312928792	Chr1B	330401789	330404473	-	330403131	1.0	1.0	rearrangement:Chr1B_block4
gene:TraesCS1B02G174400	Chr1B	313080958	313101223	-	313091090	Chr1B	330547327	330567043	-	330557185	1.0	1.0	rearrangement:Chr1B_block4
gene:TraesCS1B02G174500	Chr1B	314561814	314569953	+	314565883	Chr1B	331294608	331302743	+	331298675	1.0	0.998	rearrangement:Chr1B_block4
gene:TraesCS1B02G174600	Chr1B	314570556	314572420	+	314571488	Chr1B	331303346	331305223	+	331304284	1.0	0.992	rearrangement:Chr1B_block4
gene:TraesCS1B02G174700	Chr1B	314737992	314745261	-	314741626	Chr1B	331470050	331477547	-	331473798	0.993	0.986	rearrangement:Chr1B_block4
gene:TraesCS1B02G000100	Chr1B	168082	173741	-	170911	Chr1B	168637	174148	-	171392	1.0	0.989	collinear
gene:TraesCS1B02G000200	Chr1B	459792	466556	-	463174	Chr1B	450085	456575	-	453330	1.0	1.0	collinear
gene:TraesCS1B02G000300	Chr1B	711793	713476	+	712634	Chr1B	694838	696521	+	695679	1.0	1.0	collinear
gene:TraesCS1B02G000400	Chr1B	721433	726438	-	723935	Chr1B	704478	709483	-	706980	1.0	1.0	collinear
gene:TraesCS1B02G000500	Chr1B	882170	885188	-	883679	Chr1B	863720	866738	-	865229	1.0	0.999	collinear
gene:TraesCS1B02G000600	Chr1B	1198799	1199794	+	1199296	Chr1B	1179664	1180659	+	1180161	1.0	1.0	collinear
gene:TraesCS1B02G000700	Chr1B	1201460	1203257	+	1202358	Chr1B	1182159	1183956	+	1183057	1.0	1.0	collinear
gene:TraesCS1B02G000800	Chr1B	1203582	1207214	-	1205398	Chr1B	1184280	1187910	-	1186095	0.996	0.992	collinear
gene:TraesCS1B02G000900	Chr1B	1208687	1213090	-	1210888	Chr1B	1189529	1193638	-	1191583	0.922	0.919	collinear
gene:TraesCS1B02G001000	Chr1B	1248713	1255880	+	1252296	Chr1B	1225777	1232908	+	1229342	0.992	0.992	collinear
gene:TraesCS1B02G001100	Chr1B	1258800	1260681	+	1259740	Chr1B	1235828	1237693	+	1236760	1.0	1.0	collinear
gene:TraesCS1B02G001200	Chr1B	1265734	1266622	-	1266178	Chr1B	1242709	1243597	-	1243153	1.0	1.0	collinear
gene:TraesCS1B02G001400	Chr1B	1272755	1344907	-	1308831	Chr1B	1249730	1321770	-	1285750	1.0	1.0	collinear
gene:TraesCS1B02G001500	Chr1B	1416127	1418511	+	1417319	Chr1B	1369179	1371563	+	1370371	1.0	1.0	collinear
gene:TraesCS1B02G001600	Chr1B	1419308	1422174	-	1420741	Chr1B	1372360	1375226	-	1373793	0.996	0.99	collinear
gene:TraesCS1B02G001700	Chr1B	1423557	1426829	-	1425193	Chr1B	1376233	1379334	-	1377783	0.998	0.984	collinear
gene:TraesCS1B02G001800	Chr1B	1430072	1436355	-	1433213	Chr1B	1412457	1418757	+	1415607	0.996	0.974	collinear
gene:TraesCS1B02G001900	Chr1B	1469939	1473067	+	1471503	Chr1B	1422075	1425164	+	1423619	1.0	0.987	collinear
gene:TraesCS1B02G002000	Chr1B	1522754	1534577	-	1528665	Chr1B	1551281	1562743	-	1557012	0.992	0.969	collinear
gene:TraesCS1B02G010400	Chr1B	4965664	4966572	+	4966118	Chr1B	4457695	4458603	+	4458149	1.0	0.997	collinear
gene:TraesCS1B02G010500	Chr1B	4991748	4992641	-	4992194	Chr1B	4499793	4500686	+	4500239	1.0	0.979	collinear
gene:TraesCS1B02G010600	Chr1B	5003864	5004817	-	5004340	Chr1B	4483726	4484680	+	4484203	1.0	0.978	collinear
gene:TraesCS1B02G010700	Chr1B	5056936	5058000	+	5057468	Chr1B	4663144	4664204	+	4663674	0.996	0.978	collinear
gene:TraesCS1B02G010900	Chr1B	5137077	5138111	+	5137594	Chr1B	4762456	4763442	+	4762949	0.953	0.953	collinear
gene:TraesCS1B02G011000	Chr1B	5142047	5142922	+	5142484	Chr1B	4767378	4768253	+	4767815	1.0	1.0	collinear
gene:TraesCS1B02G011100	Chr1B	5157094	5160358	+	5158726	Chr1B	4782395	4785659	+	4784027	1.0	0.999	collinear
gene:TraesCS1B02G011200	Chr1B	5159471	5159817	-	5159644	Chr1B	4784772	4785118	-	4784945	1.0	1.0	collinear
gene:TraesCS1B02G011300	Chr1B	5175575	5176186	+	5175880	Chr1B	4800880	4801491	+	4801185	1.0	0.998	collinear
gene:TraesCS1B02G011400	Chr1B	5177355	5177573	+	5177464	Chr1B	4802659	4802877	+	4802768	1.0	0.995	collinear
gene:TraesCS1B02G011471	Chr1B	5381333	5381602	-	5381467	Chr1B	4976197	4976466	-	4976331	1.0	1.0	collinear
gene:TraesCS1B02G011500	Chr1B	5509787	5510370	+	5510078	Chr1B	5149174	5149757	+	5149465	1.0	0.998	collinear
gene:TraesCS1B02G011523	Chr1B	5519694	5520761	-	5520227	Chr1B	5158869	5159936	-	5159402	1.0	0.998	collinear
gene:TraesCS1B02G011700	Chr1B	5686608	5687693	-	5687150	Chr1B	5371669	5372703	-	5372186	0.953	0.947	collinear
gene:TraesCS1B02G011800	Chr1B	5696043	5699923	+	5697983	Chr1B	5380646	5384526	+	5382586	1.0	0.998	collinear
gene:TraesCS1B02G011900	Chr1B	5759562	5762397	-	5760979	Chr1B	5443581	5446416	-	5444998	1.0	1.0	collinear
gene:TraesCS1B02G012000	Chr1B	5851440	5857886	+	5854663	Chr1B	5535002	5541448	+	5538225	1.0	1.0	collinear
gene:TraesCS1B02G012100	Chr1B	5949667	5952506	+	5951086	Chr1B	5632017	5634856	+	5633436	1.0	1.0	collinear
gene:TraesCS1B02G012200	Chr1B	5986094	5990787	+	5988440	Chr1B	5676562	5681255	+	5678908	1.0	0.999	collinear
gene:TraesCS1B02G012300	Chr1B	6022892	6026007	-	6024449	Chr1B	5712893	5716008	-	5714450	1.0	1.0	collinear
gene:TraesCS1B02G012400	Chr1B	6059915	6065449	+	6062682	Chr1B	5748923	5754437	+	5751680	0.996	0.995	collinear
gene:TraesCS1B02G012500	Chr1B	6069950	6073121	+	6071535	Chr1B	5758648	5761819	+	5760233	1.0	0.998	collinear
gene:TraesCS1B02G012600	Chr1B	6100154	6101020	+	6100587	Chr1B	5788245	5789111	+	5788678	1.0	0.996	collinear
gene:TraesCS1B02G012700	Chr1B	6111374	6114897	-	6113135	Chr1B	5795043	5798172	-	5796607	0.997	0.991	collinear
gene:TraesCS1B02G012800	Chr1B	6192939	6199163	+	6196051	Chr1B	5866413	5872637	+	5869525	1.0	0.997	collinear
gene:TraesCS1B02G012900	Chr1B	6281521	6283818	+	6282669	Chr1B	6931479	6933771	+	6932625	0.997	0.995	collinear
gene:TraesCS1B02G013000	Chr1B	6284924	6285606	+	6285265	Chr1B	6934878	6935560	+	6935219	1.0	0.991	collinear
gene:TraesCS1B02G013100	Chr1B	6311226	6312457	-	6311841	Chr1B	6971347	6972578	-	6971962	1.0	0.996	collinear
gene:TraesCS1B02G013200	Chr1B	6327243	6327756	+	6327499	Chr1B	6986998	6987511	+	6987254	1.0	0.995	collinear
gene:TraesCS1B02G013300	Chr1B	6340632	6342219	+	6341425	Chr1B	7001176	7002775	+	7001975	1.0	0.991	collinear
gene:TraesCS1B02G013500	Chr1B	6436426	6437481	-	6436953	Chr1B	7085143	7086198	-	7085670	1.0	0.997	collinear
gene:TraesCS1B02G013600	Chr1B	6443685	6444927	-	6444306	Chr1B	7092402	7093647	-	7093024	1.0	1.0	collinear
gene:TraesCS1B02G013700	Chr1B	6456473	6456724	+	6456598	Chr1B	7104709	7104960	+	7104834	1.0	1.0	collinear
gene:TraesCS1B02G013800	Chr1B	6462742	6463043	+	6462892	Chr1B	7110974	7111275	+	7111124	1.0	0.993	collinear
gene:TraesCS1B02G013900	Chr1B	6473815	6477799	+	6475807	Chr1B	7121927	7125911	+	7123919	1.0	1.0	collinear
gene:TraesCS1B02G014000	Chr1B	6479152	6482613	+	6480882	Chr1B	7127010	7130472	+	7128741	1.0	1.0	collinear
gene:TraesCS1B02G014100	Chr1B	6485068	6487122	-	6486095	Chr1B	7132927	7134981	-	7133954	1.0	1.0	collinear
gene:TraesCS1B02G014600	Chr1B	7128584	7130175	-	7129379	Chr1B	7230574	7232167	-	7231370	1.0	0.997	collinear
gene:TraesCS1B02G014700	Chr1B	7143675	7144968	+	7144321	Chr1B	7247947	7249240	+	7248593	1.0	0.996	collinear
gene:TraesCS1B02G015000	Chr1B	7293786	7294443	+	7294114	Chr1B	6685446	6686103	+	6685774	1.0	0.985	collinear
gene:TraesCS1B02G015100	Chr1B	7304930	7305391	+	7305160	Chr1B	6696463	6696924	+	6696693	1.0	0.993	collinear
gene:TraesCS1B02G015200	Chr1B	7319415	7323328	-	7321371	Chr1B	6742868	6746811	-	6744839	1.0	0.972	collinear
gene:TraesCS1B02G015300	Chr1B	7337194	7338438	+	7337816	Chr1B	6760186	6761430	+	6760808	1.0	0.983	collinear
gene:TraesCS1B02G015400	Chr1B	7457067	7457459	-	7457263	Chr1B	6864463	6864854	-	6864658	0.997	0.984	collinear
gene:TraesCS1B02G016500	Chr1B	8062395	8063950	+	8063172	Chr1B	7559766	7561321	+	7560543	1.0	0.993	collinear
gene:TraesCS1B02G016600	Chr1B	8116677	8118238	+	8117457	Chr1B	7697011	7698585	+	7697798	0.999	0.994	collinear
gene:TraesCS1B02G016700	Chr1B	8144177	8149251	-	8146714	Chr1B	7732290	7735720	-	7734005	1.0	0.992	collinear
gene:TraesCS1B02G016800	Chr1B	8180389	8182007	+	8181198	Chr1B	7775554	7777172	+	7776363	1.0	0.998	collinear
gene:TraesCS1B02G016900	Chr1B	8182655	8184884	+	8183769	Chr1B	7777821	7780168	+	7778994	1.0	0.985	collinear
gene:TraesCS1B02G017000	Chr1B	8204110	8204784	+	8204447	Chr1B	7798860	7799537	+	7799198	1.0	0.997	collinear
gene:TraesCS1B02G017100	Chr1B	8222272	8224224	+	8223248	Chr1B	7810528	7812457	+	7811492	0.947	0.924	collinear
gene:TraesCS1B02G017200	Chr1B	8249060	8255234	+	8252147	Chr1B	7870032	7876317	+	7873174	0.997	0.961	collinear
gene:TraesCS1B02G017300	Chr1B	8255692	8257056	+	8256374	Chr1B	7876776	7878134	+	7877455	0.991	0.926	collinear
gene:TraesCS1B02G017500	Chr1B	8411343	8414060	-	8412701	Chr1B	10344393	10347110	-	10345751	0.997	0.946	collinear
gene:TraesCS1B02G017600	Chr1B	8556295	8560477	+	8558386	Chr1B	10483361	10487528	+	10485444	0.995	0.988	collinear
gene:TraesCS1B02G017700	Chr1B	8658494	8659247	+	8658870	Chr1B	10566725	10567470	+	10567097	1.0	1.0	collinear
gene:TraesCS1B02G017800	Chr1B	8663173	8677747	+	8670460	Chr1B	10571396	10586003	+	10578699	1.0	0.996	collinear
gene:TraesCS1B02G017900	Chr1B	8696273	8698574	+	8697423	Chr1B	10608118	10610403	+	10609260	0.984	0.984	collinear
gene:TraesCS1B02G018000	Chr1B	8710313	8710965	-	8710639	Chr1B	10621522	10622174	-	10621848	1.0	1.0	collinear
gene:TraesCS1B02G018100	Chr1B	8715177	8715969	-	8715573	Chr1B	10626386	10627170	-	10626778	1.0	0.998	collinear
gene:TraesCS1B02G018200	Chr1B	8772543	8775516	-	8774029	Chr1B	10720669	10723641	-	10722155	1.0	0.999	collinear
gene:TraesCS1B02G018300	Chr1B	8817404	8819921	-	8818662	Chr1B	10765683	10768200	-	10766941	1.0	0.998	collinear
gene:TraesCS1B02G018500	Chr1B	8853375	8854210	-	8853792	Chr1B	10801105	10801940	-	10801522	1.0	1.0	collinear
gene:TraesCS1B02G018600	Chr1B	8864601	8867261	-	8865931	Chr1B	10812315	10814975	-	10813645	1.0	0.999	collinear
gene:TraesCS1B02G018700	Chr1B	8913933	8916204	-	8915068	Chr1B	10861628	10863899	-	10862763	1.0	1.0	collinear
gene:TraesCS1B02G018800	Chr1B	8917761	8918856	+	8918308	Chr1B	10865452	10866547	+	10865999	1.0	1.0	collinear
gene:TraesCS1B02G018900	Chr1B	8946401	8948562	+	8947481	Chr1B	10893953	10896114	+	10895033	1.0	1.0	collinear
gene:TraesCS1B02G019000	Chr1B	8990898	9007234	-	8999066	Chr1B	10937569	10953959	-	10945764	1.0	1.0	collinear
gene:TraesCS1B02G019100	Chr1B	9069399	9073186	-	9071292	Chr1B	11016129	11019916	-	11018022	1.0	1.0	collinear
gene:TraesCS1B02G019200	Chr1B	9075481	9081212	+	9078346	Chr1B	11022242	11027810	+	11025026	0.993	0.993	collinear
gene:TraesCS1B02G019300	Chr1B	9081222	9082450	+	9081836	Chr1B	11027820	11029048	+	11028434	1.0	1.0	collinear
gene:TraesCS1B02G019400	Chr1B	9091242	9091870	-	9091556	Chr1B	11037840	11038468	-	11038154	1.0	1.0	collinear
gene:TraesCS1B02G019500	Chr1B	9161801	9164311	+	9163056	Chr1B	11108508	11111018	+	11109763	1.0	1.0	collinear
gene:TraesCS1B02G019600	Chr1B	9260224	9261405	-	9260814	Chr1B	11205409	11206590	-	11205999	1.0	1.0	collinear
gene:TraesCS1B02G019700	Chr1B	9263133	9265074	+	9264103	Chr1B	11208319	11210260	+	11209289	1.0	1.0	collinear
gene:TraesCS1B02G019800	Chr1B	9269667	9271283	+	9270475	Chr1B	11214854	11216470	+	11215662	1.0	1.0	collinear
gene:TraesCS1B02G019900	Chr1B	9281178	9282051	+	9281614	Chr1B	11226365	11227238	+	11226801	1.0	1.0	collinear
gene:TraesCS1B02G020000	Chr1B	9414580	9415508	-	9415044	Chr1B	11399325	11400253	-	11399789	1.0	1.0	collinear
gene:TraesCS1B02G020100	Chr1B	9429148	9430344	+	9429746	Chr1B	11413895	11415091	+	11414493	1.0	1.0	collinear
gene:TraesCS1B02G020200	Chr1B	9489888	9494840	+	9492364	Chr1B	11473382	11478103	+	11475742	1.0	0.998	collinear
gene:TraesCS1B02G020300	Chr1B	9546914	9551729	-	9549321	Chr1B	11529512	11534327	-	11531919	1.0	0.996	collinear
gene:TraesCS1B02G020400	Chr1B	9554904	9571043	-	9562973	Chr1B	11537396	11552765	-	11545080	0.959	0.946	collinear
gene:TraesCS1B02G020500	Chr1B	9578944	9581744	+	9580344	Chr1B	11568061	11571038	+	11569549	1.0	0.965	collinear
gene:TraesCS1B02G020700	Chr1B	9592944	9596685	-	9594814	Chr1B	11583591	11587348	-	11585469	1.0	0.998	collinear
gene:TraesCS1B02G020600	Chr1B	9592538	9599744	+	9596141	Chr1B	11583171	11590407	+	11586789	1.0	0.997	collinear
gene:TraesCS1B02G020800	Chr1B	9647370	9649274	+	9648322	Chr1B	11637227	11639131	+	11638179	1.0	1.0	collinear
gene:TraesCS1B02G020900	Chr1B	9691698	9692957	-	9692327	Chr1B	11679991	11681234	-	11680612	0.987	0.955	collinear
gene:TraesCS1B02G021000	Chr1B	9711345	9712633	-	9711989	Chr1B	11696439	11697735	-	11697087	1.0	0.988	collinear
gene:TraesCS1B02G021100	Chr1B	9714789	9715802	-	9715295	Chr1B	11699722	11700735	-	11700228	1.0	1.0	collinear
gene:TraesCS1B02G021200	Chr1B	9720065	9724052	-	9722058	Chr1B	11704893	11708882	-	11706887	0.998	0.995	collinear
gene:TraesCS1B02G021300	Chr1B	9837979	9844502	+	9841240	Chr1B	11818556	11825079	+	11821817	1.0	1.0	collinear
gene:TraesCS1B02G021400	Chr1B	9845466	9846264	+	9845865	Chr1B	11826043	11826841	+	11826442	1.0	1.0	collinear
gene:TraesCS1B02G021500	Chr1B	9873851	9876007	+	9874929	Chr1B	11853895	11856051	+	11854973	1.0	0.999	collinear
gene:TraesCS1B02G021600	Chr1B	9893917	9899387	-	9896652	Chr1B	11873740	11879210	-	11876475	1.0	1.0	collinear
gene:TraesCS1B02G021700	Chr1B	9934979	9936879	+	9935929	Chr1B	11914352	11916252	+	11915302	1.0	1.0	collinear
gene:TraesCS1B02G021800	Chr1B	9939530	9942269	-	9940899	Chr1B	11918903	11921642	-	11920272	1.0	1.0	collinear
gene:TraesCS1B02G021900	Chr1B	9985724	9992599	+	9989161	Chr1B	11965098	11971973	+	11968535	1.0	0.999	collinear
gene:TraesCS1B02G022000	Chr1B	10004678	10007497	-	10006087	Chr1B	11984473	11987292	-	11985882	1.0	1.0	collinear
gene:TraesCS1B02G022200	Chr1B	10060018	10063169	+	10061593	Chr1B	12037476	12040627	+	12039051	1.0	1.0	collinear
gene:TraesCS1B02G022400	Chr1B	10072758	10076049	+	10074403	Chr1B	12050216	12053507	+	12051861	1.0	1.0	collinear
gene:TraesCS1B02G022300	Chr1B	10067449	10082262	-	10074855	Chr1B	12044907	12059720	-	12052313	1.0	0.999	collinear
gene:TraesCS1B02G022500	Chr1B	10087297	10088999	-	10088148	Chr1B	12064755	12066457	-	12065606	1.0	1.0	collinear
gene:TraesCS1B02G022600	Chr1B	10097166	10099732	-	10098449	Chr1B	12074624	12077190	-	12075907	1.0	1.0	collinear
gene:TraesCS1B02G022700	Chr1B	10103676	10106964	-	10105320	Chr1B	12081134	12084422	-	12082778	1.0	1.0	collinear
