gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	Attraktion_tgt_chr	Attraktion_tgt_start	Attraktion_tgt_end	Attraktion_tgt_strand	Attraktion_tgt_midpoint	Attraktion_coverage	Attraktion_identity	segment
gene:TraesCS2B02G017800	Chr2B	8272928	8274588	+	8273758	Chr2B	6809597	6811257	+	6810427	1.0	0.998	collinear
gene:TraesCS2B02G017900	Chr2B	8275358	8275759	+	8275558	Chr2B	6813387	6813788	+	6813587	1.0	1.0	collinear
gene:TraesCS2B02G018000	Chr2B	8276722	8278488	+	8277605	Chr2B	6814751	6816517	+	6815634	1.0	1.0	collinear
gene:TraesCS2B02G018100	Chr2B	8290068	8293511	-	8291789	Chr2B	6828098	6831541	-	6829819	1.0	1.0	collinear
gene:TraesCS2B02G018300	Chr2B	8500503	8508395	+	8504449	Chr2B	8065678	8073486	+	8069582	1.0	1.0	collinear
gene:TraesCS2B02G018400	Chr2B	8511941	8514055	+	8512998	Chr2B	8077032	8079146	+	8078089	1.0	1.0	collinear
gene:TraesCS2B02G018500	Chr2B	8561501	8569381	+	8565441	Chr2B	8131970	8139617	+	8135793	1.0	1.0	collinear
gene:TraesCS2B02G018600	Chr2B	8592551	8596822	+	8594686	Chr2B	8161749	8166020	+	8163884	1.0	1.0	collinear
gene:TraesCS2B02G018700	Chr2B	8666351	8668189	+	8667270	Chr2B	8235585	8237423	+	8236504	1.0	0.999	collinear
gene:TraesCS2B02G018800	Chr2B	8670792	8671418	+	8671105	Chr2B	8240026	8240652	+	8240339	1.0	1.0	collinear
gene:TraesCS2B02G018900	Chr2B	8747772	8748197	-	8747984	Chr2B	8316393	8316818	-	8316605	1.0	0.997	collinear
gene:TraesCS2B02G019000	Chr2B	8749777	8750544	-	8750160	Chr2B	8318376	8319143	-	8318759	1.0	0.993	collinear
gene:TraesCS2B02G019100	Chr2B	8766184	8773006	-	8769595	Chr2B	8334906	8341555	-	8338230	1.0	0.997	collinear
gene:TraesCS2B02G019200	Chr2B	8941857	8943384	+	8942620	Chr2B	8523803	8525330	+	8524566	1.0	0.999	collinear
gene:TraesCS2B02G019300	Chr2B	8994419	8997178	+	8995798	Chr2B	8601025	8603795	+	8602410	1.0	0.99	collinear
gene:TraesCS2B02G019400	Chr2B	8997920	8998846	+	8998383	Chr2B	8604391	8605317	+	8604854	1.0	0.998	collinear
gene:TraesCS2B02G019600	Chr2B	9104917	9105804	-	9105360	Chr2B	9027463	9028350	+	9027906	1.0	0.994	collinear
gene:TraesCS2B02G019800	Chr2B	9122805	9127661	-	9125233	Chr2B	8772306	8777172	+	8774739	0.998	0.992	collinear
gene:TraesCS2B02G019900	Chr2B	9143706	9146396	+	9145051	Chr2B	8758547	8761237	-	8759892	1.0	0.996	collinear
gene:TraesCS2B02G020000	Chr2B	9197533	9199065	-	9198299	Chr2B	8748777	8750309	+	8749543	0.999	0.988	collinear
gene:TraesCS2B02G020300	Chr2B	9724163	9725705	-	9724934	Chr2B	10729424	10730969	+	10730196	0.997	0.976	collinear
gene:TraesCS2B02G020400	Chr2B	9731069	9740936	-	9736002	Chr2B	10714690	10724309	+	10719499	1.0	0.998	collinear
gene:TraesCS2B02G020700	Chr2B	10071914	10072957	+	10072435	Chr2B	10844281	10845324	+	10844802	1.0	1.0	collinear
gene:TraesCS2B02G020800	Chr2B	10076810	10078040	-	10077425	Chr2B	10849177	10850407	-	10849792	1.0	1.0	collinear
gene:TraesCS2B02G020900	Chr2B	10086500	10087107	+	10086803	Chr2B	10858617	10859224	+	10858920	1.0	1.0	collinear
gene:TraesCS2B02G021000	Chr2B	10088694	10089647	+	10089170	Chr2B	10860811	10861764	+	10861287	1.0	1.0	collinear
gene:TraesCS2B02G021100	Chr2B	10171771	10178714	-	10175242	Chr2B	10943704	10950647	-	10947175	1.0	1.0	collinear
gene:TraesCS2B02G021200	Chr2B	10187555	10188157	-	10187856	Chr2B	10959781	10960335	-	10960058	0.92	0.907	collinear
gene:TraesCS2B02G021400	Chr2B	10218063	10219031	-	10218547	Chr2B	10974285	10975253	-	10974769	1.0	1.0	collinear
gene:TraesCS2B02G021800	Chr2B	10575914	10593462	-	10584688	Chr2B	11152280	11160734	-	11156507	1.0	0.99	collinear
gene:TraesCS2B02G022500	Chr2B	10752044	10771729	+	10761886	Chr2B	11359432	11387924	+	11373678	0.923	0.916	collinear
gene:TraesCS2B02G022700	Chr2B	10780178	10784230	+	10782204	Chr2B	11403993	11408057	+	11406025	1.0	0.98	collinear
gene:TraesCS2B02G022800	Chr2B	10784940	10786902	-	10785921	Chr2B	11408767	11410712	-	11409739	0.995	0.994	collinear
gene:TraesCS2B02G023200	Chr2B	10859148	10862521	-	10860834	Chr2B	11493825	11497210	-	11495517	0.999	0.977	collinear
gene:TraesCS2B02G023300	Chr2B	10867999	10869126	+	10868562	Chr2B	11502435	11503561	+	11502998	0.998	0.99	collinear
gene:TraesCS2B02G023400	Chr2B	10984183	10988968	+	10986575	Chr2B	11625202	11629909	+	11627555	0.98	0.963	collinear
gene:TraesCS2B02G023500	Chr2B	10991298	10993014	-	10992156	Chr2B	11632509	11634223	-	11633366	1.0	0.991	collinear
gene:TraesCS2B02G023600	Chr2B	11006768	11011894	-	11009331	Chr2B	11644098	11652066	-	11648082	0.992	0.989	collinear
gene:TraesCS2B02G023700	Chr2B	11018659	11019141	+	11018900	Chr2B	11658934	11659416	+	11659175	1.0	0.997	collinear
gene:TraesCS2B02G023800	Chr2B	11075050	11079340	+	11077195	Chr2B	11715158	11719447	+	11717302	1.0	0.999	collinear
gene:TraesCS2B02G023900	Chr2B	11082010	11090064	-	11086037	Chr2B	11722288	11730343	-	11726315	0.998	0.998	collinear
gene:TraesCS2B02G024400	Chr2B	11286637	11294046	-	11290341	Chr2B	11827713	11834897	-	11831305	1.0	0.996	collinear
gene:TraesCS2B02G024500	Chr2B	11358443	11363727	-	11361085	Chr2B	11915654	11921180	-	11918417	1.0	0.999	collinear
gene:TraesCS2B02G024600	Chr2B	11389561	11391018	+	11390289	Chr2B	11944700	11946161	+	11945430	1.0	0.945	collinear
gene:TraesCS2B02G024700	Chr2B	11400642	11401547	+	11401094	Chr2B	11961814	11962718	+	11962266	1.0	0.992	collinear
gene:TraesCS2B02G024800	Chr2B	11445443	11446399	+	11445921	Chr2B	13733699	13734656	-	13734177	1.0	0.988	collinear
gene:TraesCS2B02G024900	Chr2B	11452736	11454226	-	11453481	Chr2B	13763937	13765427	+	13764682	1.0	0.994	collinear
gene:TraesCS2B02G025000	Chr2B	11458686	11463364	-	11461025	Chr2B	13754885	13759438	+	13757161	1.0	0.997	collinear
gene:TraesCS2B02G025300	Chr2B	11538201	11539658	-	11538929	Chr2B	13748640	13750097	+	13749368	1.0	0.929	collinear
gene:TraesCS2B02G025700	Chr2B	11836978	11837592	-	11837285	Chr2B	12257159	12257773	+	12257466	1.0	0.998	collinear
gene:TraesCS2B02G025800	Chr2B	11905703	11906917	-	11906310	Chr2B	12149169	12150383	+	12149776	1.0	0.994	collinear
gene:TraesCS2B02G025900	Chr2B	11908628	11909627	+	11909127	Chr2B	12146564	12147563	-	12147063	1.0	0.998	collinear
gene:TraesCS2B02G026100	Chr2B	12024654	12027137	-	12025895	Chr2B	12913576	12916055	-	12914815	1.0	0.997	collinear
gene:TraesCS2B02G026200	Chr2B	12075223	12077814	-	12076518	Chr2B	12943824	12946415	-	12945119	1.0	0.999	collinear
gene:TraesCS2B02G026700	Chr2B	12422314	12423795	+	12423054	Chr2B	13295585	13297066	+	13296325	1.0	0.997	collinear
gene:TraesCS2B02G026800	Chr2B	12841126	12850441	+	12845783	Chr2B	13610148	13619462	+	13614805	1.0	0.996	collinear
gene:TraesCS2B02G026900	Chr2B	12850472	12852775	+	12851623	Chr2B	13619493	13621796	+	13620644	1.0	0.995	collinear
gene:TraesCS2B02G027000	Chr2B	12875422	12881979	+	12878700	Chr2B	13644473	13651030	+	13647751	1.0	0.998	collinear
gene:TraesCS2B02G027100	Chr2B	12914399	12916167	+	12915283	Chr2B	13682924	13684692	+	13683808	1.0	0.988	collinear
gene:TraesCS2B02G027200	Chr2B	12929421	12943887	+	12936654	Chr2B	13697951	13712453	+	13705202	1.0	0.997	collinear
gene:TraesCS2B02G027400	Chr2B	12994493	12995967	-	12995230	Chr2B	13770821	13772293	-	13771557	0.998	0.96	collinear
gene:TraesCS2B02G027700	Chr2B	13057304	13058779	-	13058041	Chr2B	13792546	13794012	-	13793279	0.993	0.958	collinear
gene:TraesCS2B02G027800	Chr2B	13067051	13067773	-	13067412	Chr2B	13801866	13802588	-	13802227	1.0	0.984	collinear
gene:TraesCS2B02G028000	Chr2B	13165682	13166547	-	13166114	Chr2B	13892131	13892988	-	13892559	0.978	0.935	collinear
gene:TraesCS2B02G028100	Chr2B	13181954	13186147	+	13184050	Chr2B	13910833	13915039	+	13912936	1.0	0.985	collinear
gene:TraesCS2B02G028200	Chr2B	13184327	13184629	+	13184478	Chr2B	13913219	13913521	+	13913370	1.0	0.99	collinear
gene:TraesCS2B02G028300	Chr2B	13203249	13204229	+	13203739	Chr2B	13926716	13927696	+	13927206	1.0	0.988	collinear
