gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity	segment
gene:TraesCS2A02G002900	Chr2A	1783499	1785409	-	1784454	Chr2A	793176943	793178853	-	793177898	1.0	1.0	rearrangement:Chr2A_block2
gene:TraesCS2A02G015500	Chr2A	6301749	6302297	-	6302023	Chr2A	2380907	2381455	-	2381181	1.0	0.987	rearrangement:Chr2A_block1
gene:TraesCS2A02G015600	Chr2A	6495746	6498505	-	6497125	Chr2A	2563645	2567038	-	2565341	1.0	0.996	rearrangement:Chr2A_block1
gene:TraesCS2A02G015700	Chr2A	6509474	6511605	+	6510539	Chr2A	2587895	2590000	+	2588947	0.987	0.984	rearrangement:Chr2A_block1
gene:TraesCS2A02G015800	Chr2A	6997999	7000883	+	6999441	Chr2A	3084946	3087820	+	3086383	0.993	0.986	rearrangement:Chr2A_block1
gene:TraesCS2A02G015900	Chr2A	7226397	7227930	+	7227163	Chr2A	3296151	3297683	+	3296917	0.999	0.994	rearrangement:Chr2A_block1
gene:TraesCS2A02G230600	Chr2A	266906809	266907210	-	266907009	Chr2A	252777077	252777478	+	252777277	1.0	0.997	rearrangement:Chr2A_block5
gene:TraesCS2A02G230700	Chr2A	267884761	267896324	-	267890542	Chr2A	251775483	251787060	+	251781271	1.0	0.999	rearrangement:Chr2A_block5
gene:TraesCS2A02G230800	Chr2A	267981192	267982130	+	267981661	Chr2A	251681617	251682555	-	251682086	1.0	1.0	rearrangement:Chr2A_block5
gene:TraesCS2A02G230900	Chr2A	268558751	268560646	-	268559698	Chr2A	251092969	251094864	+	251093916	1.0	0.997	rearrangement:Chr2A_block5
gene:TraesCS2A02G231000	Chr2A	268985970	268995536	+	268990753	Chr2A	250662692	250672398	-	250667545	1.0	0.999	rearrangement:Chr2A_block5
gene:TraesCS2A02G231100	Chr2A	269267246	269268081	-	269267663	Chr2A	250404465	250405300	+	250404882	1.0	1.0	rearrangement:Chr2A_block5
gene:TraesCS2A02G231200	Chr2A	270290708	270299576	-	270295142	Chr2A	249356035	249364900	+	249360467	1.0	0.995	rearrangement:Chr2A_block5
gene:TraesCS2A02G231300	Chr2A	270464249	270470226	+	270467237	Chr2A	249176560	249182458	-	249179509	0.929	0.927	rearrangement:Chr2A_block5
gene:TraesCS2A02G231400	Chr2A	271879174	271881476	-	271880325	Chr2A	247416664	247418966	+	247417815	1.0	0.992	rearrangement:Chr2A_block4
gene:TraesCS2A02G231500	Chr2A	271893131	271909842	+	271901486	Chr2A	247389000	247405460	-	247397230	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G231600	Chr2A	271909726	271912201	-	271910963	Chr2A	247386622	247389116	+	247387869	0.999	0.997	rearrangement:Chr2A_block4
gene:TraesCS2A02G231700	Chr2A	272926478	272929988	-	272928233	Chr2A	246293841	246297346	+	246295593	1.0	0.991	rearrangement:Chr2A_block4
gene:TraesCS2A02G231800	Chr2A	273047719	273049603	+	273048661	Chr2A	246162021	246163905	-	246162963	1.0	1.0	rearrangement:Chr2A_block4
gene:TraesCS2A02G231900	Chr2A	273287626	273302359	-	273294992	Chr2A	245890912	245905486	+	245898199	0.996	0.995	rearrangement:Chr2A_block4
gene:TraesCS2A02G232000	Chr2A	275352218	275352580	+	275352399	Chr2A	243743378	243743740	-	243743559	1.0	0.991	rearrangement:Chr2A_block3
gene:TraesCS2A02G232100	Chr2A	275352365	275352616	-	275352490	Chr2A	243743342	243743593	+	243743467	1.0	0.996	rearrangement:Chr2A_block3
gene:TraesCS2A02G232200	Chr2A	275928473	275935089	-	275931781	Chr2A	243176866	243183482	+	243180174	1.0	0.998	rearrangement:Chr2A_block3
gene:TraesCS2A02G232300	Chr2A	276273181	276273787	+	276273484	Chr2A	242804432	242805038	-	242804735	1.0	0.997	rearrangement:Chr2A_block3
gene:TraesCS2A02G232400	Chr2A	276276336	276279155	-	276277745	Chr2A	242799360	242802183	+	242800771	1.0	0.999	rearrangement:Chr2A_block3
gene:TraesCS2A02G232500	Chr2A	276441802	276442053	+	276441927	Chr2A	242634274	242634525	-	242634399	1.0	0.996	rearrangement:Chr2A_block3
gene:TraesCS2A02G232600	Chr2A	276442206	276442322	+	276442264	Chr2A	242634004	242634120	-	242634062	1.0	0.991	rearrangement:Chr2A_block3
gene:TraesCS2A02G232700	Chr2A	276858833	276859271	+	276859052	Chr2A	242211414	242211852	-	242211633	1.0	0.992	rearrangement:Chr2A_block3
gene:TraesCS2A02G232800	Chr2A	277136651	277138793	-	277137722	Chr2A	241937558	241939700	+	241938629	1.0	1.0	rearrangement:Chr2A_block3
gene:TraesCS2A02G232900	Chr2A	277598060	277604074	+	277601067	Chr2A	241477995	241484013	-	241481004	1.0	0.998	rearrangement:Chr2A_block3
gene:TraesCS2A02G233000	Chr2A	277603305	277607994	-	277605649	Chr2A	241474075	241478764	+	241476419	1.0	0.999	rearrangement:Chr2A_block3
gene:TraesCS2A02G233100	Chr2A	277610633	277614709	-	277612671	Chr2A	241467359	241471435	+	241469397	1.0	1.0	rearrangement:Chr2A_block3
gene:TraesCS2A02G233200	Chr2A	278344103	278344420	+	278344261	Chr2A	240783416	240783733	-	240783574	1.0	0.993	rearrangement:Chr2A_block3
gene:TraesCS2A02G233300	Chr2A	278414812	278420058	-	278417435	Chr2A	240703900	240709145	+	240706522	1.0	0.997	rearrangement:Chr2A_block3
gene:TraesCS2A02G233400	Chr2A	278445853	278467939	-	278456896	Chr2A	240659234	240680321	+	240669777	1.0	0.999	rearrangement:Chr2A_block3
gene:TraesCS2A02G233500	Chr2A	278903600	278908276	-	278905938	Chr2A	240233042	240237715	+	240235378	1.0	0.999	rearrangement:Chr2A_block3
gene:TraesCS2A02G233600	Chr2A	278909045	278911320	-	278910182	Chr2A	240229998	240232273	+	240231135	1.0	0.998	rearrangement:Chr2A_block3
gene:TraesCS2A02G233700	Chr2A	278915285	278923029	-	278919157	Chr2A	240217697	240225441	+	240221569	1.0	0.999	rearrangement:Chr2A_block3
gene:TraesCS2A02G003000	Chr2A	1857935	1863412	-	1860673	Chr2A	107610	112876	-	110243	1.0	0.999	collinear
gene:TraesCS2A02G003200	Chr2A	2226935	2231232	+	2229083	Chr2A	471852	476149	+	474000	1.0	0.999	collinear
gene:TraesCS2A02G003400	Chr2A	2273380	2274666	-	2274023	Chr2A	1309001	1310287	-	1309644	1.0	0.997	collinear
gene:TraesCS2A02G003600	Chr2A	2321343	2325578	+	2323460	Chr2A	1354228	1358463	+	1356345	1.0	0.999	collinear
gene:TraesCS2A02G003700	Chr2A	2331523	2337129	+	2334326	Chr2A	1364409	1370016	+	1367212	1.0	1.0	collinear
gene:TraesCS2A02G003800	Chr2A	2352114	2353022	-	2352568	Chr2A	1384999	1385907	-	1385453	1.0	1.0	collinear
gene:TraesCS2A02G004100	Chr2A	2366335	2367372	+	2366853	Chr2A	1399440	1400477	+	1399958	1.0	1.0	collinear
gene:TraesCS2A02G003900	Chr2A	2355896	2382397	+	2369146	Chr2A	1388807	1415506	+	1402156	1.0	0.999	collinear
gene:TraesCS2A02G004200	Chr2A	2373231	2377514	-	2375372	Chr2A	1406336	1410619	-	1408477	1.0	0.999	collinear
gene:TraesCS2A02G004300	Chr2A	2377872	2379498	+	2378685	Chr2A	1410977	1412607	+	1411792	1.0	0.996	collinear
gene:TraesCS2A02G004400	Chr2A	2402808	2403208	+	2403008	Chr2A	1435586	1435986	+	1435786	1.0	1.0	collinear
gene:TraesCS2A02G004500	Chr2A	2405864	2407866	+	2406865	Chr2A	1438642	1440644	+	1439643	1.0	1.0	collinear
gene:TraesCS2A02G004600	Chr2A	2463117	2466740	-	2464928	Chr2A	1495966	1499588	-	1497777	0.992	0.986	collinear
gene:TraesCS2A02G004700	Chr2A	2476815	2481845	-	2479330	Chr2A	1509259	1514289	-	1511774	1.0	1.0	collinear
gene:TraesCS2A02G004800	Chr2A	2481972	2487182	+	2484577	Chr2A	1514416	1519626	+	1517021	1.0	0.999	collinear
gene:TraesCS2A02G004900	Chr2A	2488830	2495245	-	2492037	Chr2A	1521274	1527482	-	1524378	0.956	0.955	collinear
gene:TraesCS2A02G005000	Chr2A	2637762	2653834	+	2645798	Chr2A	2085254	2101275	-	2093264	0.999	0.995	collinear
gene:TraesCS2A02G005100	Chr2A	2655708	2657588	+	2656648	Chr2A	2081149	2083202	-	2082175	0.999	0.905	collinear
gene:TraesCS2A02G005200	Chr2A	2657374	2660973	-	2659173	Chr2A	2077765	2081362	+	2079563	1.0	0.994	collinear
gene:TraesCS2A02G005300	Chr2A	2693455	2697385	+	2695420	Chr2A	2058558	2062491	-	2060524	1.0	0.995	collinear
gene:TraesCS2A02G005400	Chr2A	2700528	2700923	-	2700725	Chr2A	2054998	2055393	+	2055195	1.0	0.989	collinear
gene:TraesCS2A02G005500	Chr2A	2708175	2708888	-	2708531	Chr2A	2046754	2047467	+	2047110	1.0	0.998	collinear
gene:TraesCS2A02G005600	Chr2A	2713730	2714453	+	2714091	Chr2A	2041201	2041924	-	2041562	1.0	0.991	collinear
gene:TraesCS2A02G005800	Chr2A	2739129	2740683	-	2739906	Chr2A	2023068	2024612	+	2023840	0.997	0.989	collinear
gene:TraesCS2A02G006000	Chr2A	2791671	2794776	-	2793223	Chr2A	1976271	1979604	+	1977937	1.0	0.999	collinear
gene:TraesCS2A02G006100	Chr2A	2817615	2820056	-	2818835	Chr2A	1950993	1953434	+	1952213	1.0	0.999	collinear
gene:TraesCS2A02G006200	Chr2A	2839126	2854913	+	2847019	Chr2A	1917285	1932477	-	1924881	1.0	0.991	collinear
gene:TraesCS2A02G006300	Chr2A	2860739	2862513	+	2861626	Chr2A	1909723	1911497	-	1910610	1.0	0.999	collinear
gene:TraesCS2A02G006400	Chr2A	2876139	2877842	+	2876990	Chr2A	1894558	1896261	-	1895409	1.0	0.998	collinear
gene:TraesCS2A02G006500	Chr2A	2880736	2885432	+	2883084	Chr2A	1886949	1891645	-	1889297	1.0	0.998	collinear
gene:TraesCS2A02G006600	Chr2A	2892625	2893791	-	2893208	Chr2A	1878559	1879725	+	1879142	1.0	1.0	collinear
gene:TraesCS2A02G006700	Chr2A	2895357	2896658	+	2896007	Chr2A	1875693	1876994	-	1876343	1.0	0.999	collinear
gene:TraesCS2A02G006800	Chr2A	2914803	2920979	+	2917891	Chr2A	1851373	1857549	-	1854461	1.0	1.0	collinear
gene:TraesCS2A02G006900	Chr2A	2964420	2965424	+	2964922	Chr2A	1808005	1809009	-	1808507	1.0	1.0	collinear
gene:TraesCS2A02G007000	Chr2A	2986007	2990362	+	2988184	Chr2A	1783411	1787766	-	1785588	1.0	1.0	collinear
gene:TraesCS2A02G007200	Chr2A	3106369	3111490	+	3108929	Chr2A	3531646	3536767	-	3534206	1.0	1.0	collinear
gene:TraesCS2A02G007300	Chr2A	3111972	3114111	+	3113041	Chr2A	3529025	3531164	-	3530094	1.0	0.997	collinear
gene:TraesCS2A02G007500	Chr2A	3333157	3336110	-	3334633	Chr2A	3567936	3570887	-	3569411	1.0	0.996	collinear
gene:TraesCS2A02G007600	Chr2A	3351281	3351679	+	3351480	Chr2A	3585742	3586140	+	3585941	1.0	0.996	collinear
gene:TraesCS2A02G007700	Chr2A	3400981	3406474	-	3403727	Chr2A	3635092	3640321	-	3637706	1.0	1.0	collinear
gene:TraesCS2A02G007800	Chr2A	3442301	3447773	+	3445037	Chr2A	3675405	3680887	+	3678146	1.0	0.996	collinear
gene:TraesCS2A02G007900	Chr2A	3448583	3450490	-	3449536	Chr2A	3681696	3683602	-	3682649	1.0	0.993	collinear
gene:TraesCS2A02G008000	Chr2A	3523032	3524646	+	3523839	Chr2A	3747901	3749516	+	3748708	1.0	0.981	collinear
gene:TraesCS2A02G008100	Chr2A	3532809	3534386	-	3533597	Chr2A	3757450	3759008	-	3758229	0.987	0.982	collinear
gene:TraesCS2A02G008200	Chr2A	3538294	3540001	+	3539147	Chr2A	3762849	3764480	+	3763664	1.0	0.992	collinear
gene:TraesCS2A02G008300	Chr2A	3594024	3595544	+	3594784	Chr2A	3803224	3804744	+	3803984	1.0	0.99	collinear
gene:TraesCS2A02G008500	Chr2A	3626039	3630710	+	3628374	Chr2A	3816363	3821596	+	3818979	1.0	0.998	collinear
gene:TraesCS2A02G008700	Chr2A	3632420	3633736	+	3633078	Chr2A	3823307	3824623	+	3823965	1.0	0.992	collinear
gene:TraesCS2A02G008800	Chr2A	3635655	3637184	+	3636419	Chr2A	3826560	3828089	+	3827324	1.0	0.993	collinear
gene:TraesCS2A02G008900	Chr2A	3639742	3641262	+	3640502	Chr2A	3830652	3832172	+	3831412	1.0	0.996	collinear
gene:TraesCS2A02G009000	Chr2A	3754755	3755141	-	3754948	Chr2A	3925414	3925800	-	3925607	1.0	0.997	collinear
gene:TraesCS2A02G009100	Chr2A	3759130	3762320	+	3760725	Chr2A	3929787	3932995	+	3931391	1.0	0.988	collinear
gene:TraesCS2A02G009300	Chr2A	3794470	3797034	+	3795752	Chr2A	3968966	3971530	+	3970248	1.0	0.989	collinear
gene:TraesCS2A02G009400	Chr2A	3794413	3801111	-	3797762	Chr2A	3968909	3975635	-	3972272	1.0	0.987	collinear
gene:TraesCS2A02G009500	Chr2A	3816477	3818177	+	3817327	Chr2A	3990979	3992679	+	3991829	1.0	1.0	collinear
gene:TraesCS2A02G009600	Chr2A	3834207	3844562	-	3839384	Chr2A	4008197	4018410	-	4013303	1.0	1.0	collinear
gene:TraesCS2A02G009700	Chr2A	3848784	3857006	-	3852895	Chr2A	4022440	4030662	-	4026551	1.0	1.0	collinear
gene:TraesCS2A02G009800	Chr2A	3862849	3865016	-	3863932	Chr2A	4036505	4038672	-	4037588	1.0	0.999	collinear
gene:TraesCS2A02G009900	Chr2A	3905386	3930750	-	3918068	Chr2A	4078797	4104157	-	4091477	1.0	1.0	collinear
gene:TraesCS2A02G010000	Chr2A	3954553	3955387	+	3954970	Chr2A	4127779	4128613	+	4128196	1.0	1.0	collinear
gene:TraesCS2A02G010100	Chr2A	3959343	3962913	+	3961128	Chr2A	4132410	4135980	+	4134195	1.0	0.999	collinear
gene:TraesCS2A02G010200	Chr2A	3964835	3968074	-	3966454	Chr2A	4137631	4140870	-	4139250	1.0	1.0	collinear
gene:TraesCS2A02G010300	Chr2A	4037703	4041497	+	4039600	Chr2A	4208724	4212518	+	4210621	1.0	1.0	collinear
gene:TraesCS2A02G010400	Chr2A	4042748	4044634	+	4043691	Chr2A	4213769	4215655	+	4214712	1.0	1.0	collinear
gene:TraesCS2A02G010500	Chr2A	4046474	4047655	-	4047064	Chr2A	4217495	4218676	-	4218085	1.0	1.0	collinear
gene:TraesCS2A02G010600	Chr2A	4083824	4089576	+	4086700	Chr2A	4254427	4260179	+	4257303	1.0	0.999	collinear
gene:TraesCS2A02G010700	Chr2A	4092367	4094111	+	4093239	Chr2A	4262970	4264714	+	4263842	1.0	0.999	collinear
gene:TraesCS2A02G010800	Chr2A	4113715	4114311	+	4114013	Chr2A	4291484	4292080	+	4291782	1.0	0.974	collinear
gene:TraesCS2A02G010900	Chr2A	4137776	4142722	+	4140249	Chr2A	4319989	4324977	+	4322483	1.0	0.985	collinear
gene:TraesCS2A02G011000	Chr2A	4161106	4165285	+	4163195	Chr2A	4406981	4410956	+	4408968	1.0	0.995	collinear
gene:TraesCS2A02G011100	Chr2A	4168036	4172935	-	4170485	Chr2A	4413705	4418635	-	4416170	0.998	0.998	collinear
gene:TraesCS2A02G011200	Chr2A	4180343	4182324	+	4181333	Chr2A	4443746	4445726	+	4444736	1.0	0.996	collinear
gene:TraesCS2A02G011300	Chr2A	4210178	4214118	+	4212148	Chr2A	4469223	4473163	+	4471193	1.0	0.997	collinear
gene:TraesCS2A02G011400	Chr2A	4215799	4221330	-	4218564	Chr2A	4474847	4480436	-	4477641	1.0	0.997	collinear
gene:TraesCS2A02G011500	Chr2A	4291370	4293941	-	4292655	Chr2A	4546218	4548789	-	4547503	1.0	0.997	collinear
gene:TraesCS2A02G011600	Chr2A	4309562	4313889	-	4311725	Chr2A	4564345	4568672	-	4566508	1.0	1.0	collinear
gene:TraesCS2A02G011700	Chr2A	4348696	4349926	-	4349311	Chr2A	4603287	4604517	-	4603902	1.0	1.0	collinear
gene:TraesCS2A02G011800	Chr2A	4363249	4364036	+	4363642	Chr2A	4617505	4618292	+	4617898	1.0	1.0	collinear
gene:TraesCS2A02G011900	Chr2A	4562735	4563193	-	4562964	Chr2A	4815082	4815540	-	4815311	1.0	1.0	collinear
gene:TraesCS2A02G012000	Chr2A	4616928	4621117	+	4619022	Chr2A	4938679	4942868	+	4940773	1.0	1.0	collinear
gene:TraesCS2A02G012100	Chr2A	4674196	4674654	+	4674425	Chr2A	4995071	4995529	+	4995300	1.0	1.0	collinear
gene:TraesCS2A02G012200	Chr2A	4786647	4793856	-	4790251	Chr2A	5120896	5128105	-	5124500	1.0	1.0	collinear
gene:TraesCS2A02G012300	Chr2A	4907004	4909365	+	4908184	Chr2A	5240315	5242675	+	5241495	1.0	1.0	collinear
gene:TraesCS2A02G012400	Chr2A	4920367	4938841	+	4929604	Chr2A	5253487	5272245	+	5262866	1.0	1.0	collinear
gene:TraesCS2A02G012500	Chr2A	4944069	4947552	+	4945810	Chr2A	5277473	5280956	+	5279214	1.0	0.996	collinear
gene:TraesCS2A02G012600	Chr2A	4949386	4958225	-	4953805	Chr2A	5282789	5291501	-	5287145	0.978	0.973	collinear
gene:TraesCS2A02G012700	Chr2A	4964229	4969383	+	4966806	Chr2A	5297707	5303568	+	5300637	0.979	0.972	collinear
gene:TraesCS2A02G012900	Chr2A	4978101	4982374	-	4980237	Chr2A	5345749	5350022	+	5347885	1.0	0.996	collinear
gene:TraesCS2A02G013000	Chr2A	5187975	5191616	+	5189795	Chr2A	5636183	5639824	+	5638003	1.0	0.992	collinear
gene:TraesCS2A02G013100	Chr2A	5290647	5291144	-	5290895	Chr2A	5742067	5742564	-	5742315	1.0	0.99	collinear
gene:TraesCS2A02G013200	Chr2A	5308405	5312278	+	5310341	Chr2A	5756936	5760802	+	5758869	1.0	0.994	collinear
gene:TraesCS2A02G013300	Chr2A	5404732	5405312	-	5405022	Chr2A	5851805	5852384	-	5852094	1.0	0.995	collinear
gene:TraesCS2A02G013400	Chr2A	5483072	5486858	-	5484965	Chr2A	5955496	5959283	-	5957389	1.0	0.996	collinear
gene:TraesCS2A02G013500	Chr2A	5525814	5529354	-	5527584	Chr2A	6010183	6013722	-	6011952	1.0	0.997	collinear
gene:TraesCS2A02G013600	Chr2A	5634066	5637365	+	5635715	Chr2A	6105689	6108717	+	6107203	0.971	0.955	collinear
gene:TraesCS2A02G013700	Chr2A	5641476	5642707	-	5642091	Chr2A	6110054	6111285	-	6110669	1.0	0.994	collinear
gene:TraesCS2A02G013800	Chr2A	5646829	5647377	-	5647103	Chr2A	6117486	6118034	+	6117760	1.0	0.987	collinear
gene:TraesCS2A02G014100	Chr2A	5672666	5673346	+	5673006	Chr2A	6131027	6131707	+	6131367	1.0	0.997	collinear
gene:TraesCS2A02G014200	Chr2A	5675975	5678969	+	5677472	Chr2A	6134616	6137610	+	6136113	1.0	0.997	collinear
gene:TraesCS2A02G014300	Chr2A	5689525	5692873	-	5691199	Chr2A	6148723	6152044	-	6150383	0.999	0.997	collinear
gene:TraesCS2A02G014400	Chr2A	5707439	5711986	+	5709712	Chr2A	6174434	6178981	+	6176707	1.0	0.998	collinear
gene:TraesCS2A02G014500	Chr2A	5782815	5785681	-	5784248	Chr2A	6247179	6250045	-	6248612	0.999	0.997	collinear
gene:TraesCS2A02G014600	Chr2A	5787397	5789072	-	5788234	Chr2A	6251763	6253438	-	6252600	1.0	0.998	collinear
gene:TraesCS2A02G014700	Chr2A	5901042	5901416	+	5901229	Chr2A	6373602	6373976	+	6373789	1.0	0.986	collinear
gene:TraesCS2A02G014800	Chr2A	5908221	5912388	+	5910304	Chr2A	6380786	6384951	+	6382868	1.0	0.997	collinear
gene:TraesCS2A02G014900	Chr2A	5927556	5930080	+	5928818	Chr2A	6400234	6402758	+	6401496	1.0	1.0	collinear
gene:TraesCS2A02G015000	Chr2A	6055857	6056102	-	6055979	Chr2A	6523568	6523813	-	6523690	1.0	0.995	collinear
gene:TraesCS2A02G015200	Chr2A	6134770	6136088	+	6135429	Chr2A	6647216	6648534	+	6647875	1.0	0.996	collinear
gene:TraesCS2A02G015300	Chr2A	6243555	6243800	+	6243677	Chr2A	6692743	6692988	+	6692865	1.0	1.0	collinear
gene:TraesCS2A02G015400	Chr2A	6267850	6269988	+	6268919	Chr2A	6716911	6719049	+	6717980	1.0	0.998	collinear
gene:TraesCS2A02G016000	Chr2A	7328301	7329539	+	7328920	Chr2A	6972102	6973363	+	6972732	0.981	0.976	collinear
gene:TraesCS2A02G016300	Chr2A	7526283	7527408	+	7526845	Chr2A	7246765	7247881	+	7247323	0.992	0.991	collinear
gene:TraesCS2A02G016400	Chr2A	7544927	7552383	-	7548655	Chr2A	7273522	7280661	-	7277091	0.976	0.971	collinear
gene:TraesCS2A02G016500	Chr2A	7687208	7692711	-	7689959	Chr2A	7415287	7422484	-	7418885	0.998	0.991	collinear
gene:TraesCS2A02G016600	Chr2A	7727315	7729000	+	7728157	Chr2A	7457099	7458784	+	7457941	1.0	0.995	collinear
gene:TraesCS2A02G016700	Chr2A	7741495	7743214	+	7742354	Chr2A	7470595	7472314	+	7471454	1.0	0.996	collinear
gene:TraesCS2A02G016800	Chr2A	7745388	7750024	+	7747706	Chr2A	7475383	7480044	+	7477713	0.992	0.987	collinear
gene:TraesCS2A02G016900	Chr2A	7786502	7787953	+	7787227	Chr2A	7526519	7527960	+	7527239	0.993	0.988	collinear
gene:TraesCS2A02G017000	Chr2A	7806748	7809503	+	7808125	Chr2A	7718909	7721668	+	7720288	0.999	0.993	collinear
gene:TraesCS2A02G017100	Chr2A	7919182	7922036	+	7920609	Chr2A	7820412	7823263	+	7821837	0.998	0.995	collinear
gene:TraesCS2A02G017200	Chr2A	7923952	7928542	-	7926247	Chr2A	7825158	7829735	-	7827446	1.0	0.998	collinear
gene:TraesCS2A02G017300	Chr2A	8141118	8143112	-	8142115	Chr2A	7880751	7882748	+	7881749	1.0	0.995	collinear
gene:TraesCS2A02G017400	Chr2A	8147731	8150606	+	8149168	Chr2A	7874817	7877630	-	7876223	0.969	0.966	collinear
gene:TraesCS2A02G017600	Chr2A	8180336	8182745	-	8181540	Chr2A	8098616	8101025	-	8099820	1.0	0.995	collinear
gene:TraesCS2A02G017700	Chr2A	8368596	8370950	-	8369773	Chr2A	8285305	8287659	-	8286482	1.0	1.0	collinear
gene:TraesCS2A02G017900	Chr2A	8413111	8414571	+	8413841	Chr2A	8329294	8330754	+	8330024	1.0	1.0	collinear
gene:TraesCS2A02G018000	Chr2A	8543341	8543955	+	8543648	Chr2A	8457613	8458227	+	8457920	1.0	1.0	collinear
gene:TraesCS2A02G018100	Chr2A	8627425	8628896	+	8628160	Chr2A	8540863	8542334	+	8541598	1.0	0.999	collinear
gene:TraesCS2A02G018200	Chr2A	8630939	8632495	+	8631717	Chr2A	8544377	8545933	+	8545155	1.0	1.0	collinear
gene:TraesCS2A02G018300	Chr2A	8682728	8684428	+	8683578	Chr2A	8596170	8597612	+	8596891	0.997	0.996	collinear
gene:TraesCS2A02G018400	Chr2A	8707395	8708887	+	8708141	Chr2A	8620579	8622071	+	8621325	1.0	1.0	collinear
gene:TraesCS2A02G018500	Chr2A	8719425	8723536	+	8721480	Chr2A	8632223	8636334	+	8634278	1.0	1.0	collinear
