gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity	segment
gene:TraesCS6B02G007200	Chr6B	4856455	4857452	+	4856953	Chr6B	4580697	4581694	-	4581195	1.0	0.997	collinear
gene:TraesCS6B02G007300	Chr6B	4859436	4863659	-	4861547	Chr6B	4574504	4578732	+	4576618	1.0	0.994	collinear
gene:TraesCS6B02G007400	Chr6B	4873125	4877529	+	4875327	Chr6B	4555617	4560021	-	4557819	0.992	0.985	collinear
gene:TraesCS6B02G007500	Chr6B	4884362	4885288	-	4884825	Chr6B	4547848	4548774	+	4548311	1.0	0.985	collinear
gene:TraesCS6B02G007600	Chr6B	4888821	4889779	-	4889300	Chr6B	4543576	4544534	+	4544055	1.0	0.996	collinear
gene:TraesCS6B02G007700	Chr6B	4943133	4944595	+	4943864	Chr6B	4521556	4523008	-	4522282	0.978	0.911	collinear
gene:TraesCS6B02G009400	Chr6B	6002323	6003845	+	6003084	Chr6B	7242751	7244273	+	7243512	1.0	1.0	collinear
gene:TraesCS6B02G009500	Chr6B	6007244	6009472	+	6008358	Chr6B	7247671	7250059	+	7248865	1.0	0.923	collinear
gene:TraesCS6B02G009600	Chr6B	6015870	6019641	+	6017755	Chr6B	7255067	7258854	+	7256960	0.975	0.913	collinear
gene:TraesCS6B02G009800	Chr6B	6028752	6031069	+	6029910	Chr6B	7270580	7272825	+	7271702	0.971	0.914	collinear
gene:TraesCS6B02G009900	Chr6B	6040668	6042119	+	6041393	Chr6B	7277709	7279161	+	7278435	1.0	0.966	collinear
gene:TraesCS6B02G010000	Chr6B	6166197	6168942	-	6167569	Chr6B	7296046	7299076	-	7297561	0.985	0.929	collinear
gene:TraesCS6B02G010100	Chr6B	6193997	6195368	-	6194682	Chr6B	7314499	7315888	-	7315193	0.998	0.968	collinear
gene:TraesCS6B02G010400	Chr6B	6219689	6225495	-	6222592	Chr6B	7379871	7386274	-	7383072	0.981	0.956	collinear
gene:TraesCS6B02G010700	Chr6B	6509869	6510250	+	6510059	Chr6B	7585139	7585520	+	7585329	1.0	0.989	collinear
gene:TraesCS6B02G010900	Chr6B	6537247	6541509	+	6539378	Chr6B	7602694	7607050	+	7604872	0.993	0.971	collinear
gene:TraesCS6B02G011000	Chr6B	6602494	6606071	+	6604282	Chr6B	7684192	7687725	+	7685958	0.999	0.967	collinear
gene:TraesCS6B02G011100	Chr6B	6628271	6630588	-	6629429	Chr6B	7725007	7727319	-	7726163	0.998	0.964	collinear
gene:TraesCS6B02G011400	Chr6B	6789213	6790062	-	6789637	Chr6B	7752984	7753836	-	7753410	1.0	0.993	collinear
gene:TraesCS6B02G011500	Chr6B	6801204	6802304	-	6801754	Chr6B	7764217	7765317	-	7764767	1.0	0.995	collinear
gene:TraesCS6B02G011600	Chr6B	6814323	6815710	-	6815016	Chr6B	7794822	7796209	-	7795515	1.0	1.0	collinear
gene:TraesCS6B02G011700	Chr6B	6833607	6834239	-	6833923	Chr6B	7890859	7891506	-	7891182	1.0	0.929	collinear
gene:TraesCS6B02G012000	Chr6B	7099050	7102019	-	7100534	Chr6B	7955448	7958448	+	7956948	0.997	0.969	collinear
gene:TraesCS6B02G012400	Chr6B	7553164	7555277	-	7554220	Chr6B	8581762	8583962	-	8582862	0.969	0.909	collinear
gene:TraesCS6B02G012700	Chr6B	7937459	7944132	-	7940795	Chr6B	10170467	10176746	+	10173606	0.959	0.923	collinear
gene:TraesCS6B02G012800	Chr6B	8045847	8049871	-	8047859	Chr6B	10078544	10082568	+	10080556	0.981	0.938	collinear
gene:TraesCS6B02G013000	Chr6B	8138326	8140897	-	8139611	Chr6B	9893029	9895063	+	9894046	0.99	0.914	collinear
gene:TraesCS6B02G013100	Chr6B	8234408	8236549	+	8235478	Chr6B	9719177	9721169	-	9720173	0.943	0.906	collinear
gene:TraesCS6B02G013400	Chr6B	8399893	8410107	+	8405000	Chr6B	9464850	9476079	-	9470464	0.998	0.984	collinear
gene:TraesCS6B02G013600	Chr6B	8411736	8412335	-	8412035	Chr6B	9462495	9463097	+	9462796	0.988	0.939	collinear
gene:TraesCS6B02G014200	Chr6B	8773330	8773830	-	8773580	Chr6B	10510926	10511423	-	10511174	0.994	0.976	collinear
gene:TraesCS6B02G014300	Chr6B	8780943	8782484	-	8781713	Chr6B	10572889	10574420	-	10573654	1.0	0.979	collinear
gene:TraesCS6B02G014700	Chr6B	8900793	8902453	-	8901623	Chr6B	11122510	11124213	+	11123361	1.0	0.944	collinear
gene:TraesCS6B02G014900	Chr6B	8997088	8997894	+	8997491	Chr6B	11102970	11103791	-	11103380	1.0	0.922	collinear
gene:TraesCS6B02G015000	Chr6B	9001734	9004009	+	9002871	Chr6B	11097420	11099710	-	11098565	0.994	0.977	collinear
gene:TraesCS6B02G015100	Chr6B	9034339	9036577	+	9035458	Chr6B	11021649	11023876	-	11022762	0.999	0.97	collinear
gene:TraesCS6B02G015200	Chr6B	9057979	9060200	+	9059089	Chr6B	11006726	11008887	-	11007806	0.999	0.945	collinear
gene:TraesCS6B02G015300	Chr6B	9079286	9081397	+	9080341	Chr6B	10984056	10986210	-	10985133	0.976	0.926	collinear
gene:TraesCS6B02G015400	Chr6B	9095289	9097832	-	9096560	Chr6B	10901519	10904029	+	10902774	0.974	0.933	collinear
gene:TraesCS6B02G015500	Chr6B	9144082	9146213	-	9145147	Chr6B	10819144	10821228	+	10820186	0.992	0.926	collinear
gene:TraesCS6B02G015800	Chr6B	9281806	9286139	-	9283972	Chr6B	11206256	11210564	-	11208410	1.0	0.944	collinear
gene:TraesCS6B02G016200	Chr6B	9867581	9875997	-	9871789	Chr6B	11260894	11268331	-	11264612	0.999	0.984	collinear
gene:TraesCS6B02G017500	Chr6B	11244847	11246731	-	11245789	Chr6B	11731339	11733223	-	11732281	1.0	0.998	collinear
gene:TraesCS6B02G017600	Chr6B	11257895	11261008	-	11259451	Chr6B	11743998	11746767	-	11745382	1.0	0.999	collinear
gene:TraesCS6B02G017700	Chr6B	11286117	11289669	-	11287893	Chr6B	11788456	11792010	-	11790233	1.0	0.994	collinear
gene:TraesCS6B02G017800	Chr6B	11298628	11299302	-	11298965	Chr6B	11795559	11796233	-	11795896	1.0	0.997	collinear
gene:TraesCS6B02G017900	Chr6B	11317464	11326092	-	11321778	Chr6B	11820870	11828024	-	11824447	0.987	0.967	collinear
gene:TraesCS6B02G018000	Chr6B	11408601	11409227	-	11408914	Chr6B	11873252	11873902	-	11873577	1.0	0.92	collinear
gene:TraesCS6B02G018100	Chr6B	11427868	11428770	-	11428319	Chr6B	11902786	11903668	-	11903227	0.989	0.918	collinear
gene:TraesCS6B02G018200	Chr6B	11469680	11470453	-	11470066	Chr6B	12040847	12041619	-	12041233	1.0	0.956	collinear
gene:TraesCS6B02G018300	Chr6B	11513863	11514513	-	11514188	Chr6B	12055754	12056404	-	12056079	1.0	0.972	collinear
gene:TraesCS6B02G018400	Chr6B	11520311	11525880	-	11523095	Chr6B	12062026	12067806	-	12064916	1.0	0.982	collinear
gene:TraesCS6B02G018500	Chr6B	11537907	11540117	+	11539012	Chr6B	12083697	12085884	+	12084790	1.0	0.973	collinear
gene:TraesCS6B02G018600	Chr6B	11540333	11542012	-	11541172	Chr6B	12086100	12087798	-	12086949	0.999	0.959	collinear
gene:TraesCS6B02G018700	Chr6B	11572059	11573488	-	11572773	Chr6B	12119108	12120553	-	12119830	1.0	0.984	collinear
gene:TraesCS6B02G018900	Chr6B	11584758	11586346	-	11585552	Chr6B	12131391	12132980	-	12132185	1.0	0.974	collinear
gene:TraesCS6B02G019000	Chr6B	11592859	11593605	+	11593232	Chr6B	12139342	12140088	+	12139715	1.0	0.997	collinear
gene:TraesCS6B02G019200	Chr6B	11600271	11600858	+	11600564	Chr6B	12146760	12147347	+	12147053	1.0	0.996	collinear
gene:TraesCS6B02G020000	Chr6B	12044935	12045747	-	12045341	Chr6B	12683212	12684029	+	12683620	1.0	0.99	collinear
gene:TraesCS6B02G020100	Chr6B	12115521	12119099	-	12117310	Chr6B	12610153	12613747	+	12611950	0.997	0.988	collinear
gene:TraesCS6B02G020400	Chr6B	12631429	12634346	-	12632887	Chr6B	13013285	13016190	+	13014737	0.995	0.974	collinear
gene:TraesCS6B02G020500	Chr6B	12641159	12643123	+	12642141	Chr6B	12975765	12977655	-	12976710	0.973	0.956	collinear
gene:TraesCS6B02G020600	Chr6B	12645711	12647206	+	12646458	Chr6B	12973485	12974961	-	12974223	0.985	0.953	collinear
gene:TraesCS6B02G020800	Chr6B	12659391	12663320	+	12661355	Chr6B	13126344	13130445	+	13128394	0.991	0.968	collinear
gene:TraesCS6B02G020900	Chr6B	12666214	12673718	+	12669966	Chr6B	13133489	13141010	+	13137249	1.0	0.992	collinear
gene:TraesCS6B02G021100	Chr6B	12731162	12731614	+	12731388	Chr6B	13187282	13187731	+	13187506	0.993	0.955	collinear
gene:TraesCS6B02G021205	Chr6B	12887830	12888525	+	12888177	Chr6B	13869410	13870106	-	13869758	1.0	0.961	collinear
gene:TraesCS6B02G021500	Chr6B	13440297	13441436	-	13440866	Chr6B	13497937	13499051	-	13498494	0.974	0.903	collinear
gene:TraesCS6B02G021900	Chr6B	13930319	13934113	-	13932216	Chr6B	14048563	14052357	-	14050460	1.0	0.994	collinear
gene:TraesCS6B02G022000	Chr6B	13949481	13951662	-	13950571	Chr6B	14067829	14070010	-	14068919	1.0	0.985	collinear
gene:TraesCS6B02G022100	Chr6B	13959902	13961457	+	13960679	Chr6B	14076670	14078231	+	14077450	1.0	0.974	collinear
gene:TraesCS6B02G022200	Chr6B	13969875	13971145	-	13970510	Chr6B	14086332	14087603	-	14086967	0.99	0.96	collinear
gene:TraesCS6B02G022300	Chr6B	13973930	13975699	-	13974814	Chr6B	14090388	14092158	-	14091273	1.0	0.993	collinear
gene:TraesCS6B02G022400	Chr6B	14093434	14095106	-	14094270	Chr6B	14170683	14172358	-	14171520	1.0	0.995	collinear
gene:TraesCS6B02G022500	Chr6B	14126103	14127816	+	14126959	Chr6B	14203597	14205310	+	14204453	1.0	0.995	collinear
gene:TraesCS6B02G022600	Chr6B	14164757	14166198	+	14165477	Chr6B	14242666	14244122	+	14243394	1.0	0.978	collinear
gene:TraesCS6B02G022700	Chr6B	14250483	14252072	-	14251277	Chr6B	14262648	14264150	-	14263399	0.937	0.922	collinear
gene:TraesCS6B02G022800	Chr6B	14294080	14300052	+	14297066	Chr6B	14304745	14310679	+	14307712	0.99	0.987	collinear
gene:TraesCS6B02G022900	Chr6B	14303201	14308037	+	14305619	Chr6B	14313359	14318189	+	14315774	0.998	0.998	collinear
gene:TraesCS6B02G023000	Chr6B	14311122	14312288	+	14311705	Chr6B	14321039	14322205	+	14321622	1.0	1.0	collinear
gene:TraesCS6B02G023100	Chr6B	14323460	14324997	+	14324228	Chr6B	14333096	14334633	+	14333864	1.0	1.0	collinear
gene:TraesCS6B02G023200	Chr6B	14330391	14331879	+	14331135	Chr6B	14339743	14341231	+	14340487	1.0	1.0	collinear
gene:TraesCS6B02G023300	Chr6B	14333374	14334800	+	14334087	Chr6B	14344194	14345620	+	14344907	1.0	1.0	collinear
gene:TraesCS6B02G023400	Chr6B	14340453	14341879	+	14341166	Chr6B	14351125	14352551	+	14351838	1.0	1.0	collinear
gene:TraesCS6B02G023500	Chr6B	14398711	14399250	-	14398980	Chr6B	14409139	14409678	-	14409408	1.0	1.0	collinear
gene:TraesCS6B02G023600	Chr6B	14453672	14455088	-	14454380	Chr6B	14463688	14465101	-	14464394	0.997	0.997	collinear
gene:TraesCS6B02G023700	Chr6B	14456486	14456868	-	14456677	Chr6B	14466495	14466877	-	14466686	1.0	1.0	collinear
gene:TraesCS6B02G023800	Chr6B	14461084	14461676	-	14461380	Chr6B	14471091	14471683	-	14471387	1.0	0.997	collinear
gene:TraesCS6B02G023900	Chr6B	14522066	14527173	-	14524619	Chr6B	14531843	14536921	-	14534382	0.969	0.969	collinear
gene:TraesCS6B02G024000	Chr6B	14542292	14550268	-	14546280	Chr6B	14552298	14560275	-	14556286	1.0	1.0	collinear
gene:TraesCS6B02G024100	Chr6B	14549045	14549506	-	14549275	Chr6B	14559052	14559513	-	14559282	1.0	1.0	collinear
gene:TraesCS6B02G024200	Chr6B	14621579	14622040	-	14621809	Chr6B	14631050	14631511	-	14631280	1.0	1.0	collinear
gene:TraesCS6B02G024300	Chr6B	14622150	14622740	-	14622445	Chr6B	14631621	14632211	-	14631916	1.0	1.0	collinear
gene:TraesCS6B02G024400	Chr6B	14627445	14629672	-	14628558	Chr6B	14636577	14638804	-	14637690	1.0	1.0	collinear
gene:TraesCS6B02G024500	Chr6B	14867475	14867741	-	14867608	Chr6B	14872217	14872483	-	14872350	1.0	1.0	collinear
gene:TraesCS6B02G024600	Chr6B	14879336	14879602	+	14879469	Chr6B	14883880	14884146	+	14884013	1.0	1.0	collinear
gene:TraesCS6B02G024700	Chr6B	15105970	15107374	+	15106672	Chr6B	15107792	15109196	+	15108494	1.0	0.997	collinear
gene:TraesCS6B02G024800	Chr6B	15110467	15115316	-	15112891	Chr6B	15112289	15117138	-	15114713	1.0	1.0	collinear
gene:TraesCS6B02G024900	Chr6B	15128191	15134280	+	15131235	Chr6B	15129790	15135899	+	15132844	1.0	1.0	collinear
gene:TraesCS6B02G025000	Chr6B	15218582	15219043	-	15218812	Chr6B	15670807	15671268	-	15671037	1.0	1.0	collinear
gene:TraesCS6B02G025100	Chr6B	15233412	15234940	-	15234176	Chr6B	15685625	15687153	-	15686389	1.0	1.0	collinear
gene:TraesCS6B02G025200	Chr6B	15246665	15249626	-	15248145	Chr6B	15698875	15701837	-	15700356	1.0	0.994	collinear
gene:TraesCS6B02G025300	Chr6B	15263146	15263607	-	15263376	Chr6B	15726990	15727451	-	15727220	1.0	0.995	collinear
gene:TraesCS6B02G025400	Chr6B	15274287	15277568	-	15275927	Chr6B	15737925	15741206	-	15739565	1.0	0.992	collinear
gene:TraesCS6B02G025500	Chr6B	15380376	15381050	-	15380713	Chr6B	15795875	15796549	-	15796212	1.0	0.995	collinear
gene:TraesCS6B02G025600	Chr6B	15396088	15398075	-	15397081	Chr6B	15810964	15812951	-	15811957	1.0	0.998	collinear
gene:TraesCS6B02G025700	Chr6B	15714061	15715194	-	15714627	Chr6B	16069664	16070797	-	16070230	1.0	0.997	collinear
gene:TraesCS6B02G025800	Chr6B	15742915	15744075	-	15743495	Chr6B	16111080	16112240	-	16111660	1.0	0.997	collinear
gene:TraesCS6B02G025900	Chr6B	15749846	15751000	-	15750423	Chr6B	16118109	16119263	-	16118686	1.0	0.997	collinear
gene:TraesCS6B02G026100	Chr6B	15780439	15788214	-	15784326	Chr6B	16171360	16179142	-	16175251	0.998	0.993	collinear
gene:TraesCS6B02G026200	Chr6B	15790147	15793405	-	15791776	Chr6B	16181079	16184281	-	16182680	0.998	0.993	collinear
gene:TraesCS6B02G026300	Chr6B	15889781	15890528	-	15890154	Chr6B	16286206	16286953	-	16286579	1.0	0.989	collinear
gene:TraesCS6B02G026400	Chr6B	15898984	15899553	-	15899268	Chr6B	16291109	16291678	-	16291393	1.0	0.968	collinear
gene:TraesCS6B02G026500	Chr6B	15903722	15904264	-	15903993	Chr6B	16295820	16296362	-	16296091	1.0	0.99	collinear
gene:TraesCS6B02G026600	Chr6B	15918673	15919411	-	15919042	Chr6B	16304724	16305462	-	16305093	1.0	0.979	collinear
gene:TraesCS6B02G026700	Chr6B	15923460	15924118	-	15923789	Chr6B	16309490	16310148	-	16309819	1.0	0.983	collinear
gene:TraesCS6B02G026800	Chr6B	15927816	15928385	-	15928100	Chr6B	16313895	16314464	-	16314179	1.0	0.987	collinear
gene:TraesCS6B02G026900	Chr6B	15929467	15933792	-	15931629	Chr6B	16315499	16319758	-	16317628	0.962	0.95	collinear
gene:TraesCS6B02G027000	Chr6B	15937196	15941917	+	15939556	Chr6B	16323136	16327845	+	16325490	0.986	0.974	collinear
gene:TraesCS6B02G027200	Chr6B	16247175	16247915	+	16247545	Chr6B	15551775	15552514	-	15552144	0.998	0.99	collinear
gene:TraesCS6B02G027400	Chr6B	16321280	16321741	+	16321510	Chr6B	16719852	16720313	+	16720082	1.0	0.995	collinear
gene:TraesCS6B02G027600	Chr6B	16428857	16430161	+	16429509	Chr6B	17264699	17266004	+	17265351	1.0	0.995	collinear
gene:TraesCS6B02G027700	Chr6B	16433007	16434303	+	16433655	Chr6B	17268854	17270152	+	17269503	1.0	0.997	collinear
gene:TraesCS6B02G027800	Chr6B	16440454	16444204	+	16442329	Chr6B	17276302	17280051	+	17278176	0.998	0.996	collinear
gene:TraesCS6B02G027900	Chr6B	16546325	16547008	-	16546666	Chr6B	17378303	17378986	-	17378644	1.0	0.992	collinear
gene:TraesCS6B02G028100	Chr6B	16683849	16684415	+	16684132	Chr6B	17452513	17453079	+	17452796	1.0	0.938	collinear
gene:TraesCS6B02G028200	Chr6B	16970587	16971075	+	16970831	Chr6B	17489959	17490447	+	17490203	1.0	0.991	collinear
gene:TraesCS6B02G028300	Chr6B	16996335	16996970	+	16996652	Chr6B	17507061	17507696	+	17507378	1.0	0.993	collinear
gene:TraesCS6B02G028400	Chr6B	17036810	17037146	-	17036978	Chr6B	17556365	17556701	-	17556533	1.0	0.997	collinear
gene:TraesCS6B02G028500	Chr6B	17090967	17091737	-	17091352	Chr6B	17621427	17622197	-	17621812	1.0	0.991	collinear
gene:TraesCS6B02G028600	Chr6B	17226532	17232198	-	17229365	Chr6B	17738699	17744742	-	17741720	1.0	0.997	collinear
gene:TraesCS6B02G028700	Chr6B	17377119	17379387	+	17378253	Chr6B	17887668	17889935	+	17888801	1.0	0.998	collinear
gene:TraesCS6B02G028800	Chr6B	17395787	17405580	+	17400683	Chr6B	17905333	17915075	+	17910204	0.999	0.998	collinear
gene:TraesCS6B02G028900	Chr6B	17414402	17416910	+	17415656	Chr6B	18020386	18022912	+	18021649	1.0	0.998	collinear
gene:TraesCS6B02G029000	Chr6B	17417292	17421228	-	17419260	Chr6B	18023294	18027227	-	18025260	0.999	0.992	collinear
gene:TraesCS6B02G029100	Chr6B	17499567	17500724	-	17500145	Chr6B	18037160	18038317	-	18037738	1.0	0.987	collinear
gene:TraesCS6B02G029200	Chr6B	17533754	17534996	+	17534375	Chr6B	25350965	25352207	-	25351586	1.0	0.972	collinear
gene:TraesCS6B02G029300	Chr6B	17703175	17704083	-	17703629	Chr6B	25226383	25227291	+	25226837	1.0	0.953	collinear
gene:TraesCS6B02G029700	Chr6B	17958982	17960617	+	17959799	Chr6B	25159136	25160287	+	25159711	1.0	0.945	collinear
gene:TraesCS6B02G030200	Chr6B	18138188	18138586	-	18138387	Chr6B	25047746	25048144	+	25047945	1.0	0.994	collinear
gene:TraesCS6B02G030300	Chr6B	18148060	18149769	-	18148914	Chr6B	25036441	25038150	+	25037295	1.0	0.992	collinear
gene:TraesCS6B02G030400	Chr6B	18164279	18169450	+	18166864	Chr6B	25016929	25022103	-	25019516	1.0	0.993	collinear
gene:TraesCS6B02G030500	Chr6B	18223876	18230089	+	18226982	Chr6B	24896760	24903004	-	24899882	1.0	0.996	collinear
gene:TraesCS6B02G030600	Chr6B	18242397	18242627	+	18242512	Chr6B	24884180	24884410	-	24884295	1.0	1.0	collinear
