gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity	segment
gene:TraesCS7D02G031500	Chr7D	16645132	16645482	-	16645307	Chr7D	19015947	19016297	-	19016122	1.0	1.0	collinear
gene:TraesCS7D02G031600	Chr7D	16678554	16680293	+	16679423	Chr7D	19176582	19178321	+	19177451	1.0	1.0	collinear
gene:TraesCS7D02G031700	Chr7D	16691109	16691963	-	16691536	Chr7D	19188858	19189712	-	19189285	1.0	1.0	collinear
gene:TraesCS7D02G031800	Chr7D	16704271	16705113	-	16704692	Chr7D	19201740	19202582	-	19202161	1.0	1.0	collinear
gene:TraesCS7D02G031900	Chr7D	16708015	16711544	+	16709779	Chr7D	19205484	19209013	+	19207248	1.0	1.0	collinear
gene:TraesCS7D02G032000	Chr7D	16710984	16711490	-	16711237	Chr7D	19208453	19208959	-	19208706	1.0	1.0	collinear
gene:TraesCS7D02G032100	Chr7D	16715318	16715839	-	16715578	Chr7D	19212586	19213107	-	19212846	1.0	1.0	collinear
gene:TraesCS7D02G032200	Chr7D	16716792	16719559	+	16718175	Chr7D	19213856	19216623	+	19215239	1.0	1.0	collinear
gene:TraesCS7D02G032300	Chr7D	16758619	16761728	-	16760173	Chr7D	19255422	19258531	-	19256976	1.0	1.0	collinear
gene:TraesCS7D02G032400	Chr7D	16770627	16771718	+	16771172	Chr7D	19267454	19268545	+	19267999	1.0	1.0	collinear
gene:TraesCS7D02G032500	Chr7D	16779414	16784161	-	16781787	Chr7D	19276024	19280492	-	19278258	1.0	1.0	collinear
gene:TraesCS7D02G032600	Chr7D	16904310	16905073	-	16904691	Chr7D	19399315	19400078	-	19399696	1.0	1.0	collinear
gene:TraesCS7D02G032700	Chr7D	16911269	16912740	-	16912004	Chr7D	19406275	19407746	-	19407010	1.0	1.0	collinear
gene:TraesCS7D02G032800	Chr7D	16922202	16927277	-	16924739	Chr7D	19416958	19422033	-	19419495	1.0	1.0	collinear
gene:TraesCS7D02G032900	Chr7D	16996452	16997724	-	16997088	Chr7D	19491119	19492391	-	19491755	1.0	1.0	collinear
gene:TraesCS7D02G033000	Chr7D	17118667	17124212	+	17121439	Chr7D	19611286	19616831	+	19614058	1.0	1.0	collinear
gene:TraesCS7D02G033100	Chr7D	17199654	17200261	+	17199957	Chr7D	19691042	19691649	+	19691345	1.0	1.0	collinear
gene:TraesCS7D02G033200	Chr7D	17209798	17210250	+	17210024	Chr7D	19701061	19701513	+	19701287	1.0	1.0	collinear
gene:TraesCS7D02G033300	Chr7D	17222380	17223679	+	17223029	Chr7D	19713184	19714483	+	19713833	1.0	1.0	collinear
gene:TraesCS7D02G033400	Chr7D	17250365	17253189	-	17251777	Chr7D	19741177	19743997	-	19742587	0.998	0.998	collinear
gene:TraesCS7D02G033500	Chr7D	17257771	17260712	+	17259241	Chr7D	19748579	19751520	+	19750049	1.0	1.0	collinear
gene:TraesCS7D02G033600	Chr7D	17266016	17267122	+	17266569	Chr7D	19756578	19757684	+	19757131	1.0	1.0	collinear
gene:TraesCS7D02G033700	Chr7D	17323529	17339707	+	17331618	Chr7D	19813594	19828779	+	19821186	1.0	1.0	collinear
gene:TraesCS7D02G033800	Chr7D	17345513	17345992	+	17345752	Chr7D	19834585	19835064	+	19834824	1.0	1.0	collinear
gene:TraesCS7D02G033900	Chr7D	17347560	17348703	-	17348131	Chr7D	19836632	19837775	-	19837203	1.0	1.0	collinear
gene:TraesCS7D02G034000	Chr7D	17396586	17396984	+	17396785	Chr7D	19885486	19885884	+	19885685	1.0	1.0	collinear
gene:TraesCS7D02G034100	Chr7D	17424745	17428156	+	17426450	Chr7D	19912635	19916046	+	19914340	1.0	1.0	collinear
gene:TraesCS7D02G034200	Chr7D	17664086	17664833	-	17664459	Chr7D	20303909	20304656	-	20304282	1.0	0.998	collinear
gene:TraesCS7D02G034300	Chr7D	17759256	17762681	-	17760968	Chr7D	20466455	20469877	-	20468166	1.0	1.0	collinear
gene:TraesCS7D02G034400	Chr7D	17782028	17784277	-	17783152	Chr7D	20489036	20491285	-	20490160	1.0	1.0	collinear
gene:TraesCS7D02G034500	Chr7D	17829073	17832533	+	17830803	Chr7D	20535090	20538550	+	20536820	1.0	1.0	collinear
gene:TraesCS7D02G034600	Chr7D	17847745	17851695	+	17849720	Chr7D	20553760	20557710	+	20555735	1.0	1.0	collinear
gene:TraesCS7D02G034700	Chr7D	17857667	17861448	+	17859557	Chr7D	20563296	20567077	+	20565186	1.0	0.999	collinear
gene:TraesCS7D02G034800	Chr7D	17863348	17871316	-	17867332	Chr7D	20568977	20576945	-	20572961	1.0	0.999	collinear
gene:TraesCS7D02G034900	Chr7D	17926284	17926658	-	17926471	Chr7D	20631473	20631847	-	20631660	1.0	1.0	collinear
gene:TraesCS7D02G035000	Chr7D	18001425	18004071	-	18002748	Chr7D	20706617	20709263	-	20707940	1.0	1.0	collinear
gene:TraesCS7D02G035100	Chr7D	18032778	18034854	-	18033816	Chr7D	20737870	20739946	-	20738908	1.0	1.0	collinear
gene:TraesCS7D02G035200	Chr7D	18094097	18097978	+	18096037	Chr7D	20798051	20801932	+	20799991	1.0	1.0	collinear
gene:TraesCS7D02G035300	Chr7D	18104947	18108364	-	18106655	Chr7D	20808537	20811954	-	20810245	1.0	1.0	collinear
gene:TraesCS7D02G035400	Chr7D	18217482	18219530	-	18218506	Chr7D	21699415	21701463	-	21700439	1.0	1.0	collinear
gene:TraesCS7D02G035500	Chr7D	18219624	18220762	-	18220193	Chr7D	21701557	21702695	-	21702126	1.0	1.0	collinear
gene:TraesCS7D02G035600	Chr7D	18244409	18246083	+	18245246	Chr7D	21725315	21726989	+	21726152	1.0	1.0	collinear
gene:TraesCS7D02G035700	Chr7D	18257122	18259296	-	18258209	Chr7D	21737997	21740171	-	21739084	1.0	1.0	collinear
gene:TraesCS7D02G035800	Chr7D	18383697	18386830	-	18385263	Chr7D	21865659	21868792	-	21867225	1.0	1.0	collinear
gene:TraesCS7D02G035900	Chr7D	18401249	18403992	-	18402620	Chr7D	21883086	21885829	-	21884457	1.0	0.999	collinear
gene:TraesCS7D02G036000	Chr7D	18424193	18426255	-	18425224	Chr7D	21905826	21907888	-	21906857	1.0	1.0	collinear
gene:TraesCS7D02G036100	Chr7D	18428040	18434397	-	18431218	Chr7D	21909673	21916030	-	21912851	1.0	1.0	collinear
gene:TraesCS7D02G036200	Chr7D	18586591	18590432	+	18588511	Chr7D	22065856	22069697	+	22067776	1.0	1.0	collinear
gene:TraesCS7D02G036300	Chr7D	18625684	18625911	+	18625797	Chr7D	22103669	22103896	+	22103782	1.0	1.0	collinear
gene:TraesCS7D02G036400	Chr7D	18629183	18631215	+	18630199	Chr7D	22107168	22109200	+	22108184	1.0	1.0	collinear
gene:TraesCS7D02G036500	Chr7D	18631650	18632526	+	18632088	Chr7D	22109635	22110511	+	22110073	1.0	1.0	collinear
gene:TraesCS7D02G036600	Chr7D	18678820	18684207	+	18681513	Chr7D	22155267	22160654	+	22157960	1.0	1.0	collinear
gene:TraesCS7D02G036700	Chr7D	18691485	18695264	-	18693374	Chr7D	22167497	22171276	-	22169386	1.0	1.0	collinear
gene:TraesCS7D02G036800	Chr7D	18801607	18802969	+	18802288	Chr7D	22276144	22277506	+	22276825	1.0	1.0	collinear
gene:TraesCS7D02G036900	Chr7D	18808116	18812741	-	18810428	Chr7D	22282425	22287050	-	22284737	1.0	0.999	collinear
gene:TraesCS7D02G037000	Chr7D	18857672	18869661	+	18863666	Chr7D	22331214	22343203	+	22337208	1.0	1.0	collinear
gene:TraesCS7D02G037100	Chr7D	18878214	18879325	-	18878769	Chr7D	22351435	22352546	-	22351990	1.0	1.0	collinear
gene:TraesCS7D02G037200	Chr7D	18880746	18884635	-	18882690	Chr7D	22353967	22357856	-	22355911	1.0	1.0	collinear
gene:TraesCS7D02G037300	Chr7D	18916624	18920302	-	18918463	Chr7D	22389857	22393535	-	22391696	1.0	1.0	collinear
gene:TraesCS7D02G037400	Chr7D	18926487	18927411	+	18926949	Chr7D	22399720	22400644	+	22400182	1.0	1.0	collinear
gene:TraesCS7D02G037500	Chr7D	18928291	18929808	-	18929049	Chr7D	22401524	22403041	-	22402282	1.0	1.0	collinear
gene:TraesCS7D02G037600	Chr7D	18947194	18948396	-	18947795	Chr7D	22420297	22421499	-	22420898	1.0	1.0	collinear
gene:TraesCS7D02G037700	Chr7D	19049652	19053785	+	19051718	Chr7D	22521042	22525175	+	22523108	1.0	1.0	collinear
gene:TraesCS7D02G037800	Chr7D	19207405	19209126	-	19208265	Chr7D	22678336	22680057	-	22679196	1.0	1.0	collinear
gene:TraesCS7D02G037900	Chr7D	19328770	19329461	-	19329115	Chr7D	22798932	22799623	-	22799277	1.0	1.0	collinear
gene:TraesCS7D02G038000	Chr7D	19391703	19392393	+	19392048	Chr7D	22870326	22871016	+	22870671	1.0	1.0	collinear
gene:TraesCS7D02G038100	Chr7D	19399535	19401331	+	19400433	Chr7D	22877877	22879673	+	22878775	1.0	1.0	collinear
gene:TraesCS7D02G038200	Chr7D	19404885	19410860	-	19407872	Chr7D	22883022	22888997	-	22886009	1.0	1.0	collinear
gene:TraesCS7D02G038300	Chr7D	19550959	19554758	+	19552858	Chr7D	23027974	23031773	+	23029873	1.0	1.0	collinear
gene:TraesCS7D02G038500	Chr7D	19560027	19566441	-	19563234	Chr7D	23037042	23043228	-	23040135	1.0	0.999	collinear
gene:TraesCS7D02G038600	Chr7D	19655044	19657743	+	19656393	Chr7D	23131274	23133973	+	23132623	1.0	0.999	collinear
gene:TraesCS7D02G038700	Chr7D	19709378	19713842	+	19711610	Chr7D	23193725	23198189	+	23195957	1.0	1.0	collinear
gene:TraesCS7D02G038800	Chr7D	19717528	19721045	-	19719286	Chr7D	23201875	23205392	-	23203633	1.0	1.0	collinear
gene:TraesCS7D02G038900	Chr7D	19908037	19908585	+	19908311	Chr7D	23392211	23392759	+	23392485	1.0	1.0	collinear
gene:TraesCS7D02G039000	Chr7D	19925033	19927496	+	19926264	Chr7D	23409024	23411487	+	23410255	1.0	1.0	collinear
gene:TraesCS7D02G039100	Chr7D	19954036	19954633	+	19954334	Chr7D	23437294	23437879	+	23437586	0.975	0.975	collinear
gene:TraesCS7D02G039200	Chr7D	19960790	19962161	+	19961475	Chr7D	23443620	23444991	+	23444305	1.0	1.0	collinear
gene:TraesCS7D02G039300	Chr7D	19963486	19976110	-	19969798	Chr7D	23446316	23458940	-	23452628	1.0	1.0	collinear
gene:TraesCS7D02G039400	Chr7D	20040460	20042469	-	20041464	Chr7D	23522243	23524252	-	23523247	1.0	0.999	collinear
gene:TraesCS7D02G039500	Chr7D	20057020	20069082	-	20063051	Chr7D	23538803	23550865	-	23544834	1.0	1.0	collinear
gene:TraesCS7D02G039600	Chr7D	20237176	20240534	+	20238855	Chr7D	23718399	23721757	+	23720078	1.0	1.0	collinear
gene:TraesCS7D02G039700	Chr7D	20286132	20286935	-	20286533	Chr7D	23766836	23767639	-	23767237	1.0	1.0	collinear
gene:TraesCS7D02G039800	Chr7D	20310877	20314183	+	20312530	Chr7D	23791368	23794674	+	23793021	1.0	1.0	collinear
gene:TraesCS7D02G039900	Chr7D	20319092	20319865	+	20319478	Chr7D	23799586	23800359	+	23799972	1.0	0.998	collinear
gene:TraesCS7D02G040000	Chr7D	20326764	20329983	+	20328373	Chr7D	23807256	23810280	+	23808768	1.0	1.0	collinear
gene:TraesCS7D02G040100	Chr7D	20332330	20335504	+	20333917	Chr7D	23812627	23815801	+	23814214	1.0	1.0	collinear
gene:TraesCS7D02G040200	Chr7D	20377880	20379480	+	20378680	Chr7D	23857870	23859470	+	23858670	1.0	1.0	collinear
gene:TraesCS7D02G040300	Chr7D	20397341	20399320	+	20398330	Chr7D	23876957	23878936	+	23877946	1.0	0.999	collinear
gene:TraesCS7D02G040400	Chr7D	20404328	20407619	+	20405973	Chr7D	23883944	23887235	+	23885589	1.0	1.0	collinear
gene:TraesCS7D02G040500	Chr7D	20421257	20423758	+	20422507	Chr7D	23900635	23903136	+	23901885	1.0	1.0	collinear
gene:TraesCS7D02G040700	Chr7D	20442479	20463194	+	20452836	Chr7D	23921605	23942014	+	23931809	1.0	1.0	collinear
gene:TraesCS7D02G040800	Chr7D	20515697	20516137	-	20515917	Chr7D	23993127	23993567	-	23993347	1.0	1.0	collinear
gene:TraesCS7D02G040900	Chr7D	20547371	20549251	+	20548311	Chr7D	24024447	24026327	+	24025387	1.0	0.999	collinear
gene:TraesCS7D02G041000	Chr7D	20549260	20550303	+	20549781	Chr7D	24026336	24027379	+	24026857	1.0	1.0	collinear
gene:TraesCS7D02G041100	Chr7D	20573622	20578504	+	20576063	Chr7D	24050775	24055657	+	24053216	1.0	1.0	collinear
gene:TraesCS7D02G041200	Chr7D	20582502	20586934	+	20584718	Chr7D	24059655	24064087	+	24061871	1.0	1.0	collinear
gene:TraesCS7D02G041300	Chr7D	20598400	20600778	+	20599589	Chr7D	24074955	24077333	+	24076144	1.0	1.0	collinear
gene:TraesCS7D02G041400	Chr7D	20614839	20616297	+	20615568	Chr7D	24091518	24092976	+	24092247	1.0	1.0	collinear
gene:TraesCS7D02G041500	Chr7D	20725766	20727967	-	20726866	Chr7D	24200413	24202614	-	24201513	1.0	1.0	collinear
gene:TraesCS7D02G041600	Chr7D	20944745	20950337	+	20947541	Chr7D	24417241	24422833	+	24420037	1.0	1.0	collinear
gene:TraesCS7D02G041700	Chr7D	20952484	20956699	-	20954591	Chr7D	24424980	24429195	-	24427087	1.0	1.0	collinear
gene:TraesCS7D02G041800	Chr7D	21003037	21005074	+	21004055	Chr7D	24475508	24477545	+	24476526	1.0	1.0	collinear
gene:TraesCS7D02G041900	Chr7D	21122055	21123093	+	21122574	Chr7D	24589548	24590586	+	24590067	1.0	1.0	collinear
gene:TraesCS7D02G042000	Chr7D	21256735	21257984	+	21257359	Chr7D	24724025	24725274	+	24724649	1.0	1.0	collinear
gene:TraesCS7D02G042100	Chr7D	21484716	21485387	-	21485051	Chr7D	24947087	24947758	-	24947422	1.0	1.0	collinear
gene:TraesCS7D02G042200	Chr7D	21645077	21645992	-	21645534	Chr7D	25106152	25107067	-	25106609	1.0	1.0	collinear
gene:TraesCS7D02G042300	Chr7D	21653102	21668174	-	21660638	Chr7D	25114177	25129038	-	25121607	1.0	1.0	collinear
gene:TraesCS7D02G042400	Chr7D	21695524	21699918	-	21697721	Chr7D	25155850	25159685	-	25157767	1.0	1.0	collinear
gene:TraesCS7D02G042500	Chr7D	21773698	21775448	+	21774573	Chr7D	25232391	25234141	+	25233266	1.0	1.0	collinear
gene:TraesCS7D02G042600	Chr7D	21782663	21788172	-	21785417	Chr7D	25241356	25246865	-	25244110	1.0	1.0	collinear
gene:TraesCS7D02G042700	Chr7D	21852009	21852494	-	21852251	Chr7D	25309115	25309600	-	25309357	1.0	0.997	collinear
gene:TraesCS7D02G042800	Chr7D	21937283	21939981	-	21938632	Chr7D	25393683	25396381	-	25395032	1.0	1.0	collinear
gene:TraesCS7D02G042900	Chr7D	22038793	22041460	+	22040126	Chr7D	25494117	25496784	+	25495450	1.0	1.0	collinear
gene:TraesCS7D02G043000	Chr7D	22222851	22225853	-	22224352	Chr7D	26556907	26559522	-	26558214	1.0	1.0	collinear
gene:TraesCS7D02G043100	Chr7D	22264486	22268193	+	22266339	Chr7D	26593165	26596872	+	26595018	1.0	1.0	collinear
gene:TraesCS7D02G043200	Chr7D	22269155	22270312	-	22269733	Chr7D	26597834	26598991	-	26598412	1.0	1.0	collinear
gene:TraesCS7D02G043300	Chr7D	22378738	22379166	-	22378952	Chr7D	26706440	26706868	-	26706654	1.0	1.0	collinear
gene:TraesCS7D02G043400	Chr7D	22475480	22477656	-	22476568	Chr7D	26803473	26805680	-	26804576	1.0	0.985	collinear
gene:TraesCS7D02G043500	Chr7D	22508450	22509877	-	22509163	Chr7D	26835879	26837306	-	26836592	1.0	1.0	collinear
gene:TraesCS7D02G043600	Chr7D	22521047	22522994	-	22522020	Chr7D	26848476	26850423	-	26849449	1.0	1.0	collinear
gene:TraesCS7D02G043700	Chr7D	22527945	22531100	-	22529522	Chr7D	26855374	26858529	-	26856951	1.0	1.0	collinear
gene:TraesCS7D02G043800	Chr7D	22544433	22546130	+	22545281	Chr7D	26868887	26870584	+	26869735	1.0	1.0	collinear
gene:TraesCS7D02G043900	Chr7D	22547137	22547466	+	22547301	Chr7D	26871591	26871920	+	26871755	1.0	1.0	collinear
gene:TraesCS7D02G044000	Chr7D	22567465	22570812	+	22569138	Chr7D	26891344	26894697	+	26893020	1.0	1.0	collinear
gene:TraesCS7D02G044100	Chr7D	22581173	22585094	+	22583133	Chr7D	26904687	26908608	+	26906647	1.0	1.0	collinear
gene:TraesCS7D02G044200	Chr7D	22586526	22589173	-	22587849	Chr7D	26910040	26912687	-	26911363	1.0	1.0	collinear
gene:TraesCS7D02G044300	Chr7D	22592372	22595068	-	22593720	Chr7D	26915886	26918582	-	26917234	1.0	1.0	collinear
gene:TraesCS7D02G044400	Chr7D	22611770	22614306	-	22613038	Chr7D	26935137	26937673	-	26936405	1.0	1.0	collinear
gene:TraesCS7D02G044500	Chr7D	22623632	22624738	-	22624185	Chr7D	26946678	26947784	-	26947231	1.0	1.0	collinear
gene:TraesCS7D02G044600	Chr7D	22629657	22631400	-	22630528	Chr7D	26952580	26954323	-	26953451	1.0	1.0	collinear
gene:TraesCS7D02G044700	Chr7D	22650367	22651044	+	22650705	Chr7D	26973290	26973967	+	26973628	1.0	1.0	collinear
gene:TraesCS7D02G044800	Chr7D	22654759	22655980	+	22655369	Chr7D	26977620	26978841	+	26978230	1.0	1.0	collinear
gene:TraesCS7D02G044900	Chr7D	22672799	22674056	+	22673427	Chr7D	26995500	26996757	+	26996128	1.0	1.0	collinear
gene:TraesCS7D02G045000	Chr7D	22770436	22778743	+	22774589	Chr7D	27090880	27099187	+	27095033	1.0	1.0	collinear
gene:TraesCS7D02G045100	Chr7D	22779089	22782518	-	22780803	Chr7D	27099533	27102962	-	27101247	1.0	1.0	collinear
gene:TraesCS7D02G045200	Chr7D	22861250	22863111	+	22862180	Chr7D	27181189	27183050	+	27182119	1.0	1.0	collinear
gene:TraesCS7D02G045300	Chr7D	22900562	22901109	-	22900835	Chr7D	27219606	27220153	-	27219879	1.0	1.0	collinear
gene:TraesCS7D02G045400	Chr7D	22904676	22920345	+	22912510	Chr7D	27223720	27239206	+	27231463	1.0	1.0	collinear
gene:TraesCS7D02G045500	Chr7D	22943840	22946423	+	22945131	Chr7D	27262417	27265000	+	27263708	1.0	1.0	collinear
gene:TraesCS7D02G045600	Chr7D	22968766	22968963	-	22968864	Chr7D	27390234	27390431	-	27390332	1.0	1.0	collinear
gene:TraesCS7D02G045700	Chr7D	22972346	22974916	-	22973631	Chr7D	27393593	27396163	-	27394878	1.0	1.0	collinear
gene:TraesCS7D02G045800	Chr7D	23094414	23095177	-	23094795	Chr7D	27513237	27514000	-	27513618	1.0	1.0	collinear
gene:TraesCS7D02G045900	Chr7D	23490567	23495321	+	23492944	Chr7D	27914246	27919000	+	27916623	1.0	1.0	collinear
gene:TraesCS7D02G046000	Chr7D	23495932	23497298	+	23496615	Chr7D	27919611	27920977	+	27920294	1.0	1.0	collinear
gene:TraesCS7D02G046100	Chr7D	23509411	23511408	+	23510409	Chr7D	27932611	27934608	+	27933609	1.0	1.0	collinear
gene:TraesCS7D02G046200	Chr7D	23523645	23525666	-	23524655	Chr7D	27946630	27948651	-	27947640	1.0	1.0	collinear
gene:TraesCS7D02G046300	Chr7D	23540251	23540861	-	23540556	Chr7D	27963058	27963668	-	27963363	1.0	1.0	collinear
gene:TraesCS7D02G046400	Chr7D	24000373	24001103	+	24000738	Chr7D	28418674	28419404	+	28419039	1.0	1.0	collinear
gene:TraesCS7D02G046500	Chr7D	24019836	24021492	-	24020664	Chr7D	28438138	28439794	-	28438966	1.0	1.0	collinear
gene:TraesCS7D02G046600	Chr7D	24032610	24034202	+	24033406	Chr7D	28450914	28452506	+	28451710	1.0	0.999	collinear
gene:TraesCS7D02G046700	Chr7D	24117358	24119010	-	24118184	Chr7D	28534332	28535984	-	28535158	1.0	1.0	collinear
gene:TraesCS7D02G046800	Chr7D	24144831	24146370	+	24145600	Chr7D	28561281	28562820	+	28562050	1.0	1.0	collinear
gene:TraesCS7D02G046900	Chr7D	24155400	24157223	-	24156311	Chr7D	28571655	28573478	-	28572566	1.0	1.0	collinear
gene:TraesCS7D02G047000	Chr7D	24326011	24327861	+	24326936	Chr7D	28741632	28743482	+	28742557	1.0	1.0	collinear
gene:TraesCS7D02G047100	Chr7D	24336765	24338103	+	24337434	Chr7D	28752504	28753842	+	28753173	1.0	1.0	collinear
gene:TraesCS7D02G047300	Chr7D	24369807	24371681	-	24370744	Chr7D	28784899	28786773	-	28785836	1.0	0.999	collinear
gene:TraesCS7D02G047400	Chr7D	24424002	24424640	-	24424321	Chr7D	28839094	28839732	-	28839413	1.0	1.0	collinear
gene:TraesCS7D02G047500	Chr7D	24427682	24428439	+	24428060	Chr7D	28842596	28843353	+	28842974	1.0	1.0	collinear
gene:TraesCS7D02G047600	Chr7D	24500224	24501174	-	24500699	Chr7D	28911779	28912729	-	28912254	1.0	1.0	collinear
gene:TraesCS7D02G047700	Chr7D	24517768	24521529	-	24519648	Chr7D	29516807	29520430	-	29518618	0.941	0.941	collinear
gene:TraesCS7D02G047800	Chr7D	24639912	24640544	-	24640228	Chr7D	29637083	29637715	-	29637399	1.0	1.0	collinear
gene:TraesCS7D02G047900	Chr7D	24641816	24642691	+	24642253	Chr7D	29638987	29639862	+	29639424	1.0	1.0	collinear
gene:TraesCS7D02G048000	Chr7D	24825497	24827737	+	24826617	Chr7D	29824098	29826338	+	29825218	1.0	1.0	collinear
gene:TraesCS7D02G048100	Chr7D	24917533	24920395	-	24918964	Chr7D	29914722	29917584	-	29916153	1.0	1.0	collinear
gene:TraesCS7D02G048200	Chr7D	24934339	24936908	+	24935623	Chr7D	29931252	29933821	+	29932536	1.0	1.0	collinear
gene:TraesCS7D02G048300	Chr7D	24941700	24944247	+	24942973	Chr7D	29938613	29941098	+	29939855	0.995	0.983	collinear
gene:TraesCS7D02G048400	Chr7D	24945330	24950054	-	24947692	Chr7D	29942181	29946905	-	29944543	1.0	1.0	collinear
gene:TraesCS7D02G048500	Chr7D	25008552	25010588	+	25009570	Chr7D	30020001	30022037	+	30021019	1.0	1.0	collinear
gene:TraesCS7D02G048600	Chr7D	25037104	25040692	-	25038898	Chr7D	30048375	30051963	-	30050169	1.0	0.999	collinear
gene:TraesCS7D02G048700	Chr7D	25131218	25132165	+	25131691	Chr7D	30135890	30136837	+	30136363	1.0	1.0	collinear
gene:TraesCS7D02G048800	Chr7D	25185635	25188411	+	25187023	Chr7D	30189890	30192666	+	30191278	1.0	1.0	collinear
gene:TraesCS7D02G048900	Chr7D	25188992	25193505	+	25191248	Chr7D	30193247	30197760	+	30195503	1.0	1.0	collinear
gene:TraesCS7D02G049000	Chr7D	25270045	25276786	+	25273415	Chr7D	30273813	30280554	+	30277183	1.0	0.999	collinear
gene:TraesCS7D02G049100	Chr7D	25276896	25277180	+	25277038	Chr7D	30280664	30280948	+	30280806	1.0	1.0	collinear
gene:TraesCS7D02G049200	Chr7D	25285817	25286101	+	25285959	Chr7D	30289387	30289671	+	30289529	1.0	1.0	collinear
gene:TraesCS7D02G049300	Chr7D	25288139	25291936	-	25290037	Chr7D	30291709	30295506	-	30293607	1.0	1.0	collinear
gene:TraesCS7D02G049400	Chr7D	25335220	25338777	-	25336998	Chr7D	30338519	30342076	-	30340297	1.0	1.0	collinear
gene:TraesCS7D02G049500	Chr7D	25349760	25351008	-	25350384	Chr7D	30353058	30354306	-	30353682	1.0	1.0	collinear
gene:TraesCS7D02G049600	Chr7D	25356540	25360697	-	25358618	Chr7D	30359838	30363995	-	30361916	1.0	1.0	collinear
