gene_id	cs_chr	cs_start	cs_end	cs_strand	cs_midpoint	JIN50_tgt_chr	JIN50_tgt_start	JIN50_tgt_end	JIN50_tgt_strand	JIN50_tgt_midpoint	JIN50_coverage	JIN50_identity	segment
gene:TraesCS5A02G187900	Chr5A	389713723	389715786	+	389714754	Chr5A	407639911	407641974	-	407640942	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G188000	Chr5A	389716642	389718098	+	389717370	Chr5A	407637599	407639055	-	407638327	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G188100	Chr5A	389719370	389724310	+	389721840	Chr5A	407631387	407636327	-	407633857	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G188200	Chr5A	389724313	389726710	-	389725511	Chr5A	407628987	407631384	+	407630185	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G188300	Chr5A	389763146	389764957	-	389764051	Chr5A	407590732	407592543	+	407591637	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G188400	Chr5A	390229534	390231245	+	390230389	Chr5A	407126779	407128490	-	407127634	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G188500	Chr5A	390234284	390237986	+	390236135	Chr5A	407120038	407123740	-	407121889	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G188600	Chr5A	390242133	390244439	-	390243286	Chr5A	407113585	407115891	+	407114738	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G188700	Chr5A	390365810	390370864	-	390368337	Chr5A	406988343	406993397	+	406990870	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G188800	Chr5A	390552710	390563403	-	390558056	Chr5A	406795985	406806678	+	406801331	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G188900	Chr5A	390730454	390734791	-	390732622	Chr5A	406625121	406629218	+	406627169	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G189000	Chr5A	391516937	391521446	-	391519191	Chr5A	405859311	405863820	+	405861565	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G189100	Chr5A	391542907	391548314	-	391545610	Chr5A	405832511	405837843	+	405835177	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G189200	Chr5A	391548711	391554182	-	391551446	Chr5A	405826643	405832114	+	405829378	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G189300	Chr5A	391977248	391978991	-	391978119	Chr5A	405407759	405409502	+	405408630	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G189400	Chr5A	391998137	392000722	-	391999429	Chr5A	405386520	405389105	+	405387812	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G189500	Chr5A	392035064	392038145	-	392036604	Chr5A	405349097	405352178	+	405350637	1.0	1.0	rearrangement:Chr5A_block4
gene:TraesCS5A02G189600	Chr5A	392574715	392585765	+	392580240	Chr5A	404797166	404808216	-	404802691	1.0	0.999	rearrangement:Chr5A_block4
gene:TraesCS5A02G194600	Chr5A	398263747	398269027	+	398266387	Chr5A	399174559	399179839	-	399177199	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G194700	Chr5A	398269345	398270101	+	398269723	Chr5A	399173485	399174241	-	399173863	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G194800	Chr5A	398270722	398276015	+	398273368	Chr5A	399167571	399172864	-	399170217	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G194900	Chr5A	398277096	398280710	+	398278903	Chr5A	399162876	399166490	-	399164683	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G195000	Chr5A	398280841	398285275	-	398283058	Chr5A	399158311	399162745	+	399160528	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G195100	Chr5A	398286820	398290961	-	398288890	Chr5A	399152624	399156766	+	399154695	1.0	0.999	rearrangement:Chr5A_block3
gene:TraesCS5A02G195200	Chr5A	398411182	398411749	+	398411465	Chr5A	399031831	399032398	-	399032114	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G195400	Chr5A	398675477	398676351	-	398675914	Chr5A	398769063	398769937	+	398769500	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G195500	Chr5A	398779381	398783294	+	398781337	Chr5A	398664235	398668148	-	398666191	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G195600	Chr5A	398884133	398887677	-	398885905	Chr5A	398560717	398564261	+	398562489	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G195700	Chr5A	398921456	398922593	-	398922024	Chr5A	398525791	398526928	+	398526359	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G195800	Chr5A	398925967	398926897	-	398926432	Chr5A	398521490	398522420	+	398521955	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G195900	Chr5A	398927059	398931505	-	398929282	Chr5A	398516882	398521328	+	398519105	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G196000	Chr5A	398934932	398939074	+	398937003	Chr5A	398509548	398513455	-	398511501	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G196100	Chr5A	399290634	399298913	+	399294773	Chr5A	398157460	398165739	-	398161599	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G196200	Chr5A	399453296	399461596	-	399457446	Chr5A	397994845	398003145	+	397998995	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G196300	Chr5A	400074977	400075583	-	400075280	Chr5A	397384702	397385308	+	397385005	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G196400	Chr5A	400410933	400413943	+	400412438	Chr5A	397048411	397051421	-	397049916	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G196500	Chr5A	400417628	400419940	+	400418784	Chr5A	397042578	397044727	-	397043652	0.996	0.996	rearrangement:Chr5A_block3
gene:TraesCS5A02G196600	Chr5A	400493675	400495987	-	400494831	Chr5A	396967816	396969965	+	396968890	0.998	0.998	rearrangement:Chr5A_block3
gene:TraesCS5A02G196700	Chr5A	400499687	400502551	-	400501119	Chr5A	396961252	396964116	+	396962684	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G196800	Chr5A	400573460	400576523	+	400574991	Chr5A	396893562	396896625	-	396895093	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G196900	Chr5A	400769047	400777610	-	400773328	Chr5A	396693665	396702229	+	396697947	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G197000	Chr5A	400784620	400797910	-	400791265	Chr5A	396673663	396686655	+	396680159	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G197200	Chr5A	401134551	401145724	+	401140137	Chr5A	396340530	396351214	-	396345872	1.0	0.999	rearrangement:Chr5A_block3
gene:TraesCS5A02G197300	Chr5A	401299052	401313636	+	401306344	Chr5A	396172583	396187250	-	396179916	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G197400	Chr5A	401316086	401318701	-	401317393	Chr5A	396167518	396170133	+	396168825	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G197500	Chr5A	401439220	401441832	+	401440526	Chr5A	396045088	396047977	-	396046532	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G197600	Chr5A	401509084	401509695	-	401509389	Chr5A	395978188	395978799	+	395978493	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G197700	Chr5A	401745642	401754640	-	401750141	Chr5A	395735953	395744951	+	395740452	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G197800	Chr5A	401758452	401763369	-	401760910	Chr5A	395727201	395732141	+	395729671	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G197900	Chr5A	401951628	401955802	+	401953715	Chr5A	395535974	395540127	-	395538050	0.977	0.977	rearrangement:Chr5A_block3
gene:TraesCS5A02G198100	Chr5A	402160484	402164936	+	402162710	Chr5A	395328806	395333258	-	395331032	1.0	1.0	rearrangement:Chr5A_block3
gene:TraesCS5A02G214400	Chr5A	429980970	429985596	+	429983283	Chr5A	430897933	430902560	-	430900246	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G214500	Chr5A	429986541	429990303	-	429988422	Chr5A	430893226	430896988	+	430895107	1.0	0.999	rearrangement:Chr5A_block5
gene:TraesCS5A02G214600	Chr5A	429995836	429998274	-	429997055	Chr5A	430885249	430887688	+	430886468	1.0	0.999	rearrangement:Chr5A_block5
gene:TraesCS5A02G214700	Chr5A	429996557	429998203	+	429997380	Chr5A	430885320	430886966	-	430886143	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G214800	Chr5A	430041505	430043803	+	430042654	Chr5A	430840087	430842385	-	430841236	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G214900	Chr5A	430241865	430245574	-	430243719	Chr5A	430643474	430647188	+	430645331	1.0	0.999	rearrangement:Chr5A_block5
gene:TraesCS5A02G215000	Chr5A	430246070	430248738	-	430247404	Chr5A	430640310	430642978	+	430641644	1.0	0.996	rearrangement:Chr5A_block5
gene:TraesCS5A02G215100	Chr5A	430488216	430491931	+	430490073	Chr5A	430431107	430434823	-	430432965	1.0	0.996	rearrangement:Chr5A_block5
gene:TraesCS5A02G215200	Chr5A	430502351	430508612	-	430505481	Chr5A	430413553	430419814	+	430416683	0.999	0.998	rearrangement:Chr5A_block5
gene:TraesCS5A02G215300	Chr5A	430637337	430643903	-	430640620	Chr5A	430278759	430285151	+	430281955	1.0	1.0	rearrangement:Chr5A_block5
gene:TraesCS5A02G000900	Chr5A	692543	694327	+	693435	Chr5A	3956551	3958335	+	3957443	1.0	0.995	collinear
gene:TraesCS5A02G001100	Chr5A	855353	858565	-	856959	Chr5A	4210218	4213338	-	4211778	0.998	0.993	collinear
gene:TraesCS5A02G001200	Chr5A	1114075	1114440	-	1114257	Chr5A	4495667	4496032	-	4495849	1.0	0.969	collinear
gene:TraesCS5A02G001400	Chr5A	1202119	1202601	+	1202360	Chr5A	4575085	4575567	+	4575326	1.0	0.997	collinear
gene:TraesCS5A02G001500	Chr5A	1218671	1227119	+	1222895	Chr5A	4599702	4608132	+	4603917	0.994	0.992	collinear
gene:TraesCS5A02G001700	Chr5A	1241766	1242112	+	1241939	Chr5A	4628580	4628926	+	4628753	1.0	0.986	collinear
gene:TraesCS5A02G001800	Chr5A	1302643	1302822	+	1302732	Chr5A	4690884	4691063	+	4690973	1.0	0.994	collinear
gene:TraesCS5A02G001900	Chr5A	1346522	1347511	-	1347016	Chr5A	4721346	4722335	-	4721840	1.0	1.0	collinear
gene:TraesCS5A02G002000	Chr5A	1758066	1759570	-	1758818	Chr5A	5066969	5068473	-	5067721	1.0	0.988	collinear
gene:TraesCS5A02G002100	Chr5A	1833619	1834815	-	1834217	Chr5A	5126729	5127925	-	5127327	1.0	0.997	collinear
gene:TraesCS5A02G002200	Chr5A	1947285	1952551	-	1949918	Chr5A	5248045	5252764	-	5250404	0.991	0.985	collinear
gene:TraesCS5A02G002400	Chr5A	2081880	2086130	-	2084005	Chr5A	5399295	5403544	-	5401419	1.0	0.997	collinear
gene:TraesCS5A02G002500	Chr5A	2103640	2107862	+	2105751	Chr5A	5412430	5416672	+	5414551	1.0	0.987	collinear
gene:TraesCS5A02G002600	Chr5A	2108869	2113862	+	2111365	Chr5A	5417646	5422593	+	5420119	0.999	0.995	collinear
gene:TraesCS5A02G002700	Chr5A	2120701	2126503	-	2123602	Chr5A	5429036	5434845	-	5431940	0.999	0.992	collinear
gene:TraesCS5A02G002800	Chr5A	2174649	2177688	-	2176168	Chr5A	5524773	5527806	-	5526289	0.997	0.995	collinear
gene:TraesCS5A02G002900	Chr5A	2397627	2399194	-	2398410	Chr5A	5728471	5730026	-	5729248	0.991	0.984	collinear
gene:TraesCS5A02G003000	Chr5A	2403142	2404068	+	2403605	Chr5A	5795365	5796291	+	5795828	1.0	0.992	collinear
gene:TraesCS5A02G003100	Chr5A	2406435	2408514	-	2407474	Chr5A	5798501	5800519	-	5799510	0.992	0.991	collinear
gene:TraesCS5A02G003200	Chr5A	2408790	2412563	-	2410676	Chr5A	5800795	5804581	-	5802688	0.99	0.972	collinear
gene:TraesCS5A02G003300	Chr5A	2414730	2415224	+	2414977	Chr5A	5806550	5807044	+	5806797	1.0	0.997	collinear
gene:TraesCS5A02G003400	Chr5A	2421362	2423669	+	2422515	Chr5A	5810474	5812777	+	5811625	1.0	0.999	collinear
gene:TraesCS5A02G003500	Chr5A	2426488	2428137	-	2427312	Chr5A	5815585	5817221	-	5816403	0.992	0.985	collinear
gene:TraesCS5A02G003700	Chr5A	2615782	2617551	-	2616666	Chr5A	5855642	5857409	-	5856525	0.998	0.988	collinear
gene:TraesCS5A02G003800	Chr5A	2645238	2650209	-	2647723	Chr5A	5883614	5888585	-	5886099	1.0	0.999	collinear
gene:TraesCS5A02G003900	Chr5A	2727177	2728795	+	2727986	Chr5A	5965050	5966668	+	5965859	1.0	1.0	collinear
gene:TraesCS5A02G004000	Chr5A	2865722	2870015	+	2867868	Chr5A	6101395	6105688	+	6103541	1.0	1.0	collinear
gene:TraesCS5A02G004100	Chr5A	2870634	2874348	-	2872491	Chr5A	6106307	6109848	-	6108077	0.995	0.995	collinear
gene:TraesCS5A02G004200	Chr5A	2893332	2899721	-	2896526	Chr5A	6128517	6134859	-	6131688	0.986	0.985	collinear
gene:TraesCS5A02G004300	Chr5A	2970570	2976325	-	2973447	Chr5A	6193300	6199055	-	6196177	1.0	1.0	collinear
gene:TraesCS5A02G004400	Chr5A	3085412	3088853	+	3087132	Chr5A	6315880	6319307	+	6317593	0.994	0.994	collinear
gene:TraesCS5A02G004500	Chr5A	3166841	3174284	+	3170562	Chr5A	6396418	6403861	+	6400139	1.0	1.0	collinear
gene:TraesCS5A02G004600	Chr5A	3175334	3177753	+	3176543	Chr5A	6404911	6407330	+	6406120	1.0	1.0	collinear
gene:TraesCS5A02G004700	Chr5A	3194780	3197691	-	3196235	Chr5A	6424359	6427266	-	6425812	1.0	1.0	collinear
gene:TraesCS5A02G004800	Chr5A	3215100	3218868	-	3216984	Chr5A	6444119	6447887	-	6446003	1.0	1.0	collinear
gene:TraesCS5A02G004900	Chr5A	3281861	3294536	+	3288198	Chr5A	6509677	6522352	+	6516014	1.0	1.0	collinear
gene:TraesCS5A02G005000	Chr5A	3312172	3315225	+	3313698	Chr5A	6539986	6543039	+	6541512	1.0	1.0	collinear
gene:TraesCS5A02G005100	Chr5A	3360527	3361507	-	3361017	Chr5A	6572716	6573696	-	6573206	1.0	0.998	collinear
gene:TraesCS5A02G005300	Chr5A	3370704	3374577	-	3372640	Chr5A	6582895	6586768	-	6584831	1.0	1.0	collinear
gene:TraesCS5A02G005400	Chr5A	3385013	3385779	+	3385396	Chr5A	6597205	6597971	+	6597588	1.0	0.997	collinear
gene:TraesCS5A02G005500	Chr5A	3390922	3406014	+	3398468	Chr5A	6603132	6618097	+	6610614	1.0	1.0	collinear
gene:TraesCS5A02G005600	Chr5A	3410396	3414243	-	3412319	Chr5A	6622295	6626142	-	6624218	1.0	1.0	collinear
gene:TraesCS5A02G005700	Chr5A	3421438	3424404	-	3422921	Chr5A	6632956	6636059	-	6634507	0.931	0.92	collinear
gene:TraesCS5A02G005800	Chr5A	3431398	3432399	-	3431898	Chr5A	6714797	6715798	-	6715297	1.0	0.994	collinear
gene:TraesCS5A02G005900	Chr5A	3435395	3445904	+	3440649	Chr5A	6719560	6730062	+	6724811	1.0	0.996	collinear
gene:TraesCS5A02G006000	Chr5A	3504754	3516416	+	3510585	Chr5A	6788440	6800102	+	6794271	1.0	1.0	collinear
gene:TraesCS5A02G006100	Chr5A	3518743	3522158	+	3520450	Chr5A	6802429	6805844	+	6804136	1.0	0.999	collinear
gene:TraesCS5A02G006200	Chr5A	3524460	3528789	+	3526624	Chr5A	6807596	6811931	+	6809763	0.994	0.992	collinear
gene:TraesCS5A02G006300	Chr5A	3555694	3559104	+	3557399	Chr5A	6838842	6842252	+	6840547	1.0	1.0	collinear
gene:TraesCS5A02G006400	Chr5A	3699014	3701809	+	3700411	Chr5A	6950541	6953336	+	6951938	1.0	0.998	collinear
gene:TraesCS5A02G006700	Chr5A	4007183	4012644	+	4009913	Chr5A	7307392	7312848	+	7310120	1.0	0.993	collinear
gene:TraesCS5A02G006800	Chr5A	4017458	4020457	-	4018957	Chr5A	7317664	7319737	-	7318700	1.0	0.993	collinear
gene:TraesCS5A02G006900	Chr5A	4043173	4045153	+	4044163	Chr5A	7348790	7350770	+	7349780	1.0	0.997	collinear
gene:TraesCS5A02G007000	Chr5A	4073230	4073873	-	4073551	Chr5A	7390801	7391444	-	7391122	1.0	0.994	collinear
gene:TraesCS5A02G007100	Chr5A	4080763	4081368	+	4081065	Chr5A	7398334	7398939	+	7398636	1.0	1.0	collinear
gene:TraesCS5A02G007200	Chr5A	4292805	4295051	+	4293928	Chr5A	7606323	7608569	+	7607446	1.0	1.0	collinear
gene:TraesCS5A02G007300	Chr5A	4607991	4611930	+	4609960	Chr5A	7918342	7922281	+	7920311	1.0	1.0	collinear
gene:TraesCS5A02G007400	Chr5A	4691284	4697125	+	4694204	Chr5A	7992871	7998732	+	7995801	1.0	0.997	collinear
gene:TraesCS5A02G007600	Chr5A	4790243	4790864	-	4790553	Chr5A	8161499	8162120	-	8161809	1.0	0.994	collinear
gene:TraesCS5A02G007700	Chr5A	4795839	4796504	-	4796171	Chr5A	8167103	8167771	-	8167437	1.0	0.994	collinear
gene:TraesCS5A02G007800	Chr5A	4847805	4852706	-	4850255	Chr5A	8204182	8209049	-	8206615	0.987	0.985	collinear
gene:TraesCS5A02G007900	Chr5A	4956291	4959912	-	4958101	Chr5A	8313998	8317622	-	8315810	1.0	0.993	collinear
gene:TraesCS5A02G008000	Chr5A	5286347	5298937	+	5292642	Chr5A	8804061	8816649	+	8810355	1.0	0.996	collinear
gene:TraesCS5A02G008100	Chr5A	5700716	5719719	+	5710217	Chr5A	9212286	9231693	+	9221989	1.0	0.997	collinear
gene:TraesCS5A02G008200	Chr5A	5969479	5972725	-	5971102	Chr5A	9464804	9468071	-	9466437	1.0	0.988	collinear
gene:TraesCS5A02G008300	Chr5A	5989148	5999236	+	5994192	Chr5A	9484169	9497184	+	9490676	0.998	0.976	collinear
gene:TraesCS5A02G008400	Chr5A	6144261	6146054	+	6145157	Chr5A	9677827	9679622	+	9678724	1.0	0.989	collinear
gene:TraesCS5A02G008500	Chr5A	6146679	6165534	+	6156106	Chr5A	9680248	9693939	+	9687093	0.997	0.994	collinear
gene:TraesCS5A02G008600	Chr5A	6253185	6256500	+	6254842	Chr5A	9766304	9769565	+	9767934	0.964	0.954	collinear
gene:TraesCS5A02G008700	Chr5A	6287359	6290472	-	6288915	Chr5A	9799749	9802743	-	9801246	1.0	0.995	collinear
gene:TraesCS5A02G008800	Chr5A	6411078	6413189	+	6412133	Chr5A	9931922	9934033	+	9932977	1.0	0.997	collinear
gene:TraesCS5A02G008900	Chr5A	6422019	6424272	+	6423145	Chr5A	9942794	9945047	+	9943920	1.0	0.996	collinear
gene:TraesCS5A02G009000	Chr5A	6438667	6440111	-	6439389	Chr5A	9961587	9963031	-	9962309	1.0	0.991	collinear
gene:TraesCS5A02G009300	Chr5A	6489601	6493759	-	6491680	Chr5A	9991515	9995672	-	9993593	1.0	0.997	collinear
gene:TraesCS5A02G009400	Chr5A	6522776	6523576	+	6523176	Chr5A	10009183	10009983	+	10009583	1.0	0.996	collinear
gene:TraesCS5A02G009500	Chr5A	6566567	6570070	+	6568318	Chr5A	10055612	10059123	+	10057367	0.999	0.989	collinear
gene:TraesCS5A02G009600	Chr5A	6599471	6611564	+	6605517	Chr5A	10096739	10108672	+	10102705	0.995	0.983	collinear
gene:TraesCS5A02G009700	Chr5A	6614883	6620347	+	6617615	Chr5A	10111790	10117252	+	10114521	0.994	0.987	collinear
gene:TraesCS5A02G009800	Chr5A	6621498	6628092	-	6624795	Chr5A	10118051	10124588	-	10121319	1.0	0.986	collinear
gene:TraesCS5A02G010200	Chr5A	6702856	6715117	-	6708986	Chr5A	10214069	10226095	-	10220082	0.995	0.994	collinear
gene:TraesCS5A02G010400	Chr5A	6773230	6774222	-	6773726	Chr5A	10277572	10278564	-	10278068	1.0	0.988	collinear
gene:TraesCS5A02G010500	Chr5A	6797997	6799208	-	6798602	Chr5A	10464940	10466141	-	10465540	0.991	0.986	collinear
gene:TraesCS5A02G010600	Chr5A	6982513	6983531	+	6983022	Chr5A	10637047	10638041	+	10637544	1.0	0.986	collinear
gene:TraesCS5A02G010800	Chr5A	7105701	7107932	-	7106816	Chr5A	10766717	10768948	-	10767832	1.0	0.994	collinear
gene:TraesCS5A02G010900	Chr5A	7167643	7168403	+	7168023	Chr5A	10817325	10818087	+	10817706	1.0	0.994	collinear
gene:TraesCS5A02G011000	Chr5A	7189904	7195842	+	7192873	Chr5A	10847095	10853031	+	10850063	1.0	0.996	collinear
gene:TraesCS5A02G011100	Chr5A	7360180	7362343	+	7361261	Chr5A	10988631	10990795	+	10989713	1.0	0.999	collinear
gene:TraesCS5A02G011200	Chr5A	7362413	7366565	-	7364489	Chr5A	10990865	10995017	-	10992941	1.0	0.998	collinear
gene:TraesCS5A02G011300	Chr5A	7487068	7487998	+	7487533	Chr5A	11045852	11046782	+	11046317	1.0	0.997	collinear
gene:TraesCS5A02G011500	Chr5A	7504654	7506482	-	7505568	Chr5A	11061690	11063518	-	11062604	1.0	0.997	collinear
gene:TraesCS5A02G011600	Chr5A	7569462	7572321	+	7570891	Chr5A	11125783	11128646	+	11127214	1.0	0.998	collinear
gene:TraesCS5A02G011700	Chr5A	7619165	7621105	+	7620135	Chr5A	11160051	11161991	+	11161021	1.0	0.996	collinear
gene:TraesCS5A02G011900	Chr5A	7654994	7655785	-	7655389	Chr5A	11195740	11196531	-	11196135	1.0	0.997	collinear
gene:TraesCS5A02G012000	Chr5A	7679511	7680674	+	7680092	Chr5A	11220611	11221774	+	11221192	1.0	0.999	collinear
gene:TraesCS5A02G012200	Chr5A	8059137	8059307	+	8059222	Chr5A	12110709	12110879	+	12110794	1.0	1.0	collinear
gene:TraesCS5A02G012400	Chr5A	8072193	8074870	+	8073531	Chr5A	12122503	12125174	+	12123838	1.0	0.995	collinear
gene:TraesCS5A02G012500	Chr5A	8233156	8239545	+	8236350	Chr5A	12292215	12298600	+	12295407	0.998	0.996	collinear
gene:TraesCS5A02G012600	Chr5A	8240521	8246498	+	8243509	Chr5A	12299618	12305606	+	12302612	1.0	0.997	collinear
